rid,DOS058_A375_24H:BRD-K76390333-019-01-7:5,DOS058_A549_24H:BRD-K76390333-019-01-7:5,DOS058_PC3_24H:BRD-K76390333-019-01-7:5,ERG012_PC3_24H:BRD-K76390333-019-01-7:10,ERG012_PC3_6H:BRD-K76390333-019-01-7:10,ERG012_VCAP_24H:BRD-K76390333-019-01-7:10,ERG012_VCAP_6H:BRD-K76390333-019-01-7:10
5613,-0.396750003099,-0.316399991512,-1.07625007629,0.892546534538,0.451805114746,0.959111392498,-0.00328008085489
595,0.589850008488,-0.937399983406,-0.216449990869,-0.308161228895,0.191718280315,0.0552256032825,0.390232414007
4793,-1.28980004787,-0.359549999237,0.446050018072,-0.600433290005,-0.10412748158,-0.125089004636,-0.533566951752
2736,-1.28575003147,-0.349049985409,-0.461400002241,0.165805473924,-0.35838419199,0.74083173275,0.155210971832
5290,1.72460007668,0.16060000658,-0.0162000060081,2.44469928741,0.713198721409,0.0372806489468,0.174647271633
6194,0.0,-1.45319998264,-0.286650002003,0.406519651413,0.00554323196411,-1.20689499378,-0.527723610401
1676,-1.54374992847,-0.501450002193,0.0127499997616,1.01074254513,0.395383000374,0.34615907073,0.15973649919
23512,-1.85755002499,0.185250014067,-1.08445000648,0.226221427321,-0.0604876540601,-1.03827393055,0.506236255169
148022,0.686699986458,0.201350003481,0.380950003862,-0.793600678444,1.26810884476,0.145746812224,-0.529180824757
1906,-1.3967000246,-0.320200026035,0.432650029659,1.81258225441,-0.0200563371181,0.306061208248,-0.629527270794
8878,1.1197000742,-0.160449996591,0.533249974251,0.829640388489,3.44793081284,0.586167931557,-0.546362221241
3091,-0.983650028706,-0.878799974918,0.715649962425,0.171417534351,0.283981174231,0.111999258399,0.535880565643
5743,-0.780099987984,0.696699976921,0.468250006437,0.0854507088661,2.74588704109,-0.427000254393,0.189493000507
5321,-0.719349980354,-1.26639997959,-3.03964996338,1.65876829624,0.364794015884,0.549197852612,-0.0965388119221
4144,0.850600004196,-1.11929988861,-1.28830003738,0.33268481493,-0.714255213737,0.339885562658,-0.70696491003
1981,-0.0119999945164,-0.55245000124,0.542549967766,-0.181852549314,0.0243355333805,0.000268075149506,-0.359799683094
695,-0.666350007057,6.89279985428,-0.10744997859,0.0164283216,0.507818579674,-0.654665112495,0.0196922272444
10398,-0.127150028944,-0.363900005817,0.111050002277,1.03921425343,0.45544436574,0.0610887333751,0.32772231102
5708,0.313400000334,-0.953700006008,0.674199998379,-0.947640419006,-0.405101239681,-0.953082740307,-1.65656220913
1213,0.584249973297,0.302100002766,0.617750048637,-1.05374801159,-0.505734860897,-1.05004143715,-0.568020582199
226,-3.79515004158,0.0262500047684,0.922850012779,-0.476074159145,0.579284131527,0.666288077831,0.0209090597928
6777,-0.752950012684,-0.657899975777,-1.01670002937,-0.828584432602,0.104965403676,-0.144950300455,-0.208443582058
2113,1.01294994354,-0.112849980593,1.2433000803,-0.976471602917,-0.676258265972,0.142140924931,-0.26332655549
3329,-0.508700013161,0.703949987888,-0.278600007296,-1.43969988823,-0.735836029053,-0.347078830004,-1.24920499325
1050,-4.48425006866,0.177100017667,-2.96774983406,-0.442191690207,-0.973631262779,0.937465906143,-1.71965789795
9491,-0.189249992371,-0.366950005293,-0.325000017881,0.842165470123,0.177731692791,0.157974272966,0.305567979813
22926,0.0102000236511,-1.6657500267,-0.160150006413,-0.860836684704,0.0354211330414,1.30456006527,0.614233016968
5899,-0.163650006056,0.508749961853,0.534549951553,-1.99067556858,-0.59410738945,0.617728233337,-0.659805417061
5467,-0.327600002289,-0.0772499889135,-0.444549977779,-0.511158645153,1.65870082378,0.36004909873,0.776641011238
6774,-0.310949981213,0.419950008392,-1.32815003395,0.293916374445,0.394550144672,0.0272510200739,-0.221537142992
1788,-0.330249994993,-0.273449987173,0.438950002193,1.42471468449,0.3759136796,0.892940580845,-0.137791723013
5921,-0.633849978447,0.0949499979615,0.33884999156,-0.461545854807,-0.140878856182,-0.0641570463777,-0.657998800278
5721,0.664300024509,-0.131899997592,0.113949984312,0.372448891401,0.0153533816338,-0.805893719196,0.545955300331
2263,1.66825008392,-0.126549988985,0.426599979401,1.72690403461,0.0174013227224,0.340178400278,0.122176811099
808,-0.636950016022,-0.211599990726,-0.0297499895096,0.882432341576,0.0061611533165,-0.135520875454,0.508351027966
30001,-1.19354999065,1.01719999313,0.353049993515,-0.741922616959,-0.3273242414,-0.392240017653,-0.55093640089
348,-0.343249976635,0.120449990034,-0.100549995899,0.321639150381,-0.140082210302,0.57500231266,-0.0420692563057
30849,0.59065002203,-0.00719999987632,0.367400020361,0.251279473305,0.0129860322922,0.0978941470385,-1.42392301559
1454,-0.640900015831,-0.244000017643,-0.000599998980761,-0.835295677185,-0.65399825573,0.960998475552,1.42066824436
6500,-1.09854996204,-1.8341499567,0.670249998569,-0.177246958017,-0.0704312473536,0.0884793996811,-0.376941353083
5627,0.230949983001,-0.113200001419,1.11504995823,-0.103917866945,-0.0424676686525,-1.23000335693,-0.0289297997952
5715,0.0441000014544,1.7310500145,0.205650001764,-0.191568464041,-0.120863229036,-0.22579869628,-0.430425167084
4791,-0.315999984741,0.658500015736,0.0917500257492,0.258899778128,0.106471091509,0.472159683704,-0.148171961308
56924,-1.45809996128,1.01049995422,0.58370000124,-0.411827355623,-1.44561183453,-0.596579015255,-0.929933309555
2690,-0.921400010586,-0.625400006771,-1.00170004368,-0.297611922026,-0.961116313934,1.22960627079,-0.599168539047
1019,0.694499969482,0.256449997425,-2.10310006142,-1.78362905979,0.192519009113,-1.97851455212,-0.987434744835
51422,-0.00225000083447,0.737249970436,0.172799989581,-0.672871828079,-0.462623357773,0.522988736629,-0.633612453938
5788,-0.633700013161,-0.266400039196,0.422200024128,1.65412294865,-0.0582341253757,0.301531553268,0.927616536617
6709,0.211649984121,-0.30505001545,0.871399998665,-0.487573623657,-1.09982776642,-1.30051457882,-1.56112337112
1277,-0.753149986267,-0.650349974632,0.00855000317097,-1.098269701,-0.095600001514,0.259731501341,0.6792126894
993,0.0320500135422,0.370849996805,-0.689300060272,-0.616777837276,-0.362550139427,-2.02980732918,-1.49087107182
7157,-1.25800001621,0.338149994612,0.244350001216,-0.468218177557,0.446533918381,0.0796447694302,0.49944165349
1958,-1.6779500246,-0.133550003171,-0.199499994516,-0.338528037071,-1.04972112179,-0.577839970589,0.00721406936646
4582,-0.0118000004441,0.373450011015,0.79984998703,-0.732091009617,-0.339431405067,-0.516482234001,0.0440827272832
9212,-0.601649999619,-0.741950035095,-0.417300015688,1.03636837006,1.09373188019,-0.388359457254,-0.285179972649
8440,0.0926999896765,0.45450001955,-0.957000017166,-0.498474061489,-0.24851809442,0.32096683979,-2.40850329399
6790,-0.361449986696,0.750850021839,0.451599985361,-0.620273053646,0.477014541626,-1.16082286835,0.644782721996
8851,0.330550014973,0.495150029659,-0.342649996281,-0.88939255476,-1.30849719048,0.518317937851,-0.94158667326
2534,-0.146650001407,0.239200025797,0.3600499928,-0.692025840282,-0.708430051804,0.127895504236,-2.45794653893e-05
4893,-0.529349982738,0.580000042915,0.309149980545,1.32703185081,-0.0111596062779,0.137181982398,-0.951382398605
665,0.73290002346,0.405499994755,-1.11934995651,-3.39423108101,0.358777433634,-0.7783831954,0.397487938404
4313,0.270850002766,-0.355399996042,-1.09189999104,1.31788849831,0.500589191914,0.323193013668,-0.297549128532
1022,-0.259700000286,-0.0634499937296,-0.249350011349,0.109521135688,-0.653171539307,-0.349812686443,0.0884181410074
5880,-0.184699997306,-1.63399994373,1.18379998207,-1.16551315784,0.0879131555557,-0.581662535667,0.0822436660528
3162,0.240249991417,0.301750004292,0.603699982166,-0.115606918931,2.38419413567,0.900184869766,-0.030812561512
1282,0.151299998164,-0.810599982738,-0.172649994493,0.549605846405,-0.487161159515,0.50406908989,-0.201005682349
3383,0.0677500069141,-0.923699975014,0.0011500120163,0.443886578083,0.886872410774,0.0361865311861,0.46848076582
727,0.920500040054,-1.09189999104,0.0659500062466,0.278210431337,-0.176131397486,0.643141150475,0.47995570302
4792,-0.262999981642,1.65055000782,0.0947500169277,-0.121058225632,2.47457551956,0.622597038746,0.973198592663
4794,-0.0214000046253,-0.639050006866,0.139200001955,1.13089120388,0.632300019264,0.731072545052,-0.362351506948
902,-0.233050003648,-0.310100018978,0.354200035334,0.72614467144,0.564316511154,0.621065676212,-0.638392746449
8091,0.393649995327,0.405700027943,0.86495000124,0.305179953575,-2.22744750977,-0.0750785768032,-0.0326859652996
3486,-0.0420000255108,-0.523199975491,-0.0518999993801,-0.192702576518,-1.68887937069,0.471476227045,0.605985939503
10818,-1.54489994049,-0.857050001621,-0.136600017548,0.940520942211,-1.06442368031,-0.18201738596,0.280757039785
3454,-0.45450001955,-1.05330002308,-0.475050002337,1.65186500549,-0.306389302015,0.115230679512,0.310677111149
4282,-1.1167999506,0.516349971294,-1.05235004425,-0.981412231922,0.982673883438,-0.17601031065,-0.779676437378
1605,0.368250012398,-0.993449926376,0.361050009727,-0.278870612383,-0.273232907057,-0.206421002746,-0.833500027657
10644,-0.694249987602,0.00654999911785,-0.755999922752,-0.259132891893,-0.620465993881,-0.199264839292,0.804064512253
2065,0.0284499824047,-0.261550009251,-0.277949988842,0.0937880128622,-0.0403718948364,0.457809060812,0.195438683033
8321,-0.081149995327,0.273649990559,0.354250013828,0.064382404089,-0.191074669361,-0.0932794809341,-0.853600621223
8503,-0.178149983287,-0.892150044441,-0.213949978352,4.70680046082,-0.237802714109,1.23576533794,1.14074826241
7027,-0.69914996624,0.942649960518,0.289549976587,-0.833821296692,-0.825423717499,-0.223622262478,-1.40794754028
6850,-0.203350007534,-1.00794994831,-0.346800029278,0.971857130527,1.00744509697,0.215720593929,0.472893416882
1978,0.104450002313,-0.339450001717,-0.438899993896,-0.69407582283,0.869863629341,1.58876419067,3.58553099632
896,-0.863549947739,0.611949980259,-0.502250015736,0.185024514794,0.603772938251,-1.26503741741,-3.17871332169
5777,-1.2133500576,-0.227499991655,0.704649984837,-0.626354813576,-0.593618750572,-0.733254611492,0.790559649467
1846,0.506699979305,1.5080499649,0.38069999218,0.652072668076,1.86947321892,-0.833214879036,-0.414895772934
5925,0.173200011253,-1.81369996071,-0.0720499977469,-0.868527770042,0.0680747777224,0.0503560304642,1.08455753326
142,-0.26804998517,-1.36529994011,0.231600001454,-0.733461380005,-0.423861086369,-0.323181480169,-0.20808391273
1021,-0.711949944496,0.129550009966,0.550199985504,2.61454820633,-0.0990336835384,-0.617955029011,0.331266790628
5699,-0.00429999828339,-0.111749991775,0.133750006557,0.126446127892,0.691904067993,0.641060113907,-0.805231451988
8061,1.02314996719,-0.342000007629,0.825599968433,-1.95570421219,-0.944338440895,-0.418815016747,-0.0739671438932
1870,-0.172300040722,0.0663000047207,-1.39705002308,0.525716543198,-0.5288002491,-0.105286002159,0.710333645344
1398,0.387250006199,0.0996999964118,-0.139899998903,-0.667718529701,0.156116515398,-0.230746030807,0.72440880537
3312,0.208749979734,-2.53350019455,0.46020001173,-2.2502117157,0.124819517136,0.101775541902,-1.12535023689
891,0.207050025463,0.168250024319,0.290499985218,0.394626438618,-0.672672986984,-0.990760684013,0.181562483311
4775,0.529449999332,-1.5705499649,0.158750012517,0.154431909323,0.57827347517,0.243203014135,3.23209547997
5111,-0.704900026321,-0.541949987411,0.0957499966025,-2.05688548088,-0.478852450848,-3.44053316116,-1.62264811993
5696,0.821200013161,-0.35790002346,-2.37445020676,0.974158585072,-0.00368801504374,-0.843627333641,-2.58675384521
5588,0.113000005484,-0.176049992442,-0.397050023079,1.09260344505,0.240532875061,0.822549700737,1.43028604984
6839,-1.1684499979,-0.458049982786,-0.432449996471,-0.615834593773,2.73292684555,-1.38325464725,0.0469257384539
329,2.88509988785,0.85765004158,-0.0565000027418,-0.248369425535,0.473431438208,0.312702953815,1.3016217947
5058,0.832249999046,-0.638049960136,-0.366349995136,0.264178097248,-0.369805604219,-0.562153220177,0.242128103971
998,-4.27270030975,0.579949975014,0.815699994564,-1.34413135052,0.855360388756,-0.0289725661278,-0.314464628696
9134,-2.42904996872,-0.0984000042081,-0.193650007248,0.197441220284,0.00369793176651,-1.40713322163,-2.80680894852
6616,-0.571500003338,-0.275950014591,-0.472400009632,0.235998958349,-0.155737400055,0.252156823874,0.104868248105
5223,-0.686800062656,-1.44354999065,0.807300031185,-1.25040900707,0.0603867173195,-1.15181350708,-1.54502630234
4690,0.663949966431,0.317450016737,0.626900017262,0.236046135426,0.523521721363,-0.121288992465,-1.79720044136
958,0.275849997997,1.02909994125,0.212049990892,1.3001190424,-0.359337806702,0.169558316469,1.52112531662
1616,-0.646999955177,1.152099967,0.196349993348,1.08358454704,0.608497262001,-0.252052366734,1.41520631313
991,0.0211499929428,-1.04770004749,0.0633000135422,-0.357613831758,-0.0737149864435,-1.6349080801,-7.12503623962
6347,-0.730700016022,-0.598550021648,-0.502550005913,0.704748272896,0.019246801734,0.925660312176,1.71096420288
6714,0.441300004721,-0.274549990892,-1.90935003757,3.49438381195,2.68348360062,0.585097193718,-0.0717201530933
652,0.219700008631,0.16455000639,0.0222500003874,0.997421860695,-0.255831509829,-0.270695775747,-0.204162180424
4331,-0.453099966049,-0.740800023079,1.03014993668,-0.446056842804,0.327451109886,-0.0306133553386,0.252535164356
7099,0.878049969673,-1.03069996834,0.794749975204,1.42511546612,0.861460089684,2.61640429497,0.0634612441063
10320,0.592050015926,0.314199984074,0.646350026131,0.282358586788,-0.371588259935,0.600750207901,-0.496537059546
2042,-3.66599988937,0.0244000256062,0.900049984455,4.32036685944,-0.391277521849,-0.437912046909,-0.214735269547
843,0.0778499990702,-0.231700003147,-0.0735499858856,0.492418110371,-0.164910942316,0.238450825214,-0.0764296501875
840,0.0967499911785,0.104550004005,0.28615000844,-0.39133232832,-0.0377295315266,-0.643512666225,-0.904872953892
7048,0.392350018024,-0.488999992609,0.143649995327,0.0432810783386,0.309142410755,-0.944471955299,-1.80200028419
4851,-1.16964995861,-0.421799987555,0.307700008154,0.458140701056,0.611522972584,0.437183499336,-1.09803390503
6464,0.585350036621,0.850699961185,1.36389994621,1.87255716324,0.212798282504,0.762250781059,-0.355684429407
23410,-0.488150000572,-1.44480001926,-0.837500035763,-0.434044182301,0.378335446119,0.891530930996,-0.606035709381
54205,0.0760499984026,-0.218000009656,0.497049987316,0.317144721746,-2.30095553398,0.782985150814,-0.46153062582
2770,0.530650019646,-1.12389993668,0.470900028944,-0.53974545002,-0.145599260926,0.526738762856,-0.28048324585
80204,1.25199997425,-1.84420001507,0.0606499910355,-0.374003112316,2.19881701469,-0.508854746819,-1.06347215176
4208,0.160350009799,-0.120849996805,-0.469799995422,-0.431062966585,-0.317139029503,0.00755678489804,-0.674388408661
1845,0.504599988461,-0.0738999992609,0.356850028038,0.451259434223,0.241223290563,0.82855039835,0.78079777956
23368,-0.81970000267,-0.0479000210762,0.188850000501,1.21969866753,0.404864817858,0.209961950779,-0.074230723083
5583,0.289900064468,0.203649997711,-0.206349998713,-0.726678133011,0.277974933386,1.21734142303,3.75464820862
8900,0.0315000005066,0.0691999942064,-0.79129999876,-0.685456156731,0.315168261528,0.00340300425887,4.88515090942
581,-0.648550033569,-0.60355001688,1.10580003262,1.91703557968,0.973214387894,0.157220304012,0.565756738186
6193,0.303799986839,0.106550008059,-0.436199992895,-1.85513293743,-0.335125505924,-0.16379763186,-2.26757049561
6622,-0.12309999764,0.519100010395,-0.313499987125,-0.415364861488,0.118527963758,-0.388033658266,-0.103229016066
11261,1.08280003071,2.10220003128,-0.372550070286,0.150926277041,0.180974543095,0.59220802784,1.65639507771
6696,0.695349991322,0.487949997187,-0.821249961853,-0.796028971672,0.742448151112,-0.233785957098,-1.35980224609
8312,0.273200005293,0.0480999946594,2.63915014267,-0.183636069298,0.130244582891,-0.757058024406,0.671920120716
835,0.246099978685,-0.814599990845,0.645550012589,-0.770711123943,3.89220404625,1.77761673927,-0.316414058208
8324,1.3573499918,0.673749983311,2.76649999619,-0.529242396355,-0.686251163483,-0.410191118717,-0.250050723553
1848,-0.550199985504,-0.302049994469,-1.14895009995,0.0107034742832,0.964923977852,-0.625419020653,0.354670166969
154,-0.479950010777,-0.81485003233,-0.574000060558,0.0305844694376,0.10571219027,0.599549055099,1.41125106812
4312,-0.715849995613,-0.316500008106,0.400849997997,1.16917610168,1.32939565182,0.212877064943,0.0118297636509
994,0.726050019264,0.473199993372,0.466350018978,-1.10934138298,0.376932740211,-1.54701578617,-0.0185374841094
2048,0.400199979544,0.91194999218,2.36479997635,-0.752386152744,-0.157605037093,-0.251447707415,-0.774952888489
1111,0.573750019073,-1.45130002499,0.575300037861,-0.16138266027,0.199391365051,-1.53554081917,0.812433898449
5154,-0.47604995966,-0.0180500149727,2.37064981461,-0.0289632827044,-0.176891982555,-0.0391400903463,-4.50388717651
2920,0.858299970627,1.20359992981,0.381749987602,-0.266520619392,1.79316949844,-0.118881136179,-0.727119684219
3122,0.338550031185,0.470700025558,1.18809998035,0.245240360498,-0.0556970536709,0.404133707285,-0.302432000637
2769,-0.385249972343,-0.412000000477,1.14439988136,1.26295244694,0.889199137688,0.631018280983,0.000259876251221
5900,-0.121500000358,-0.0643000006676,-0.840099990368,-0.330161720514,0.746149599552,-1.92690324783,0.102368742228
6304,1.34669995308,2.5447499752,0.00519999954849,-0.330498874187,0.326688766479,0.336024791002,-0.871309101582
5211,-0.241800010204,-1.03954994678,-0.584399998188,-0.261990219355,0.471853017807,-0.123047873378,-0.832288861275
2886,0.76039993763,-0.723700046539,0.00100000202656,1.06853580475,0.339605182409,-0.0651075914502,0.188905179501
9261,0.543200016022,-0.472200006247,-0.51289999485,2.22978448868,0.761885523796,0.109041690826,0.240598738194
8569,-0.874950051308,-0.78845000267,-0.909850001335,0.886385798454,0.551903367043,0.475760489702,0.40879330039
3303,0.278750002384,-0.407000005245,1.1428000927,-0.145755171776,-0.393987208605,0.0905266106129,0.259432315826
5331,-0.107999995351,-0.464150011539,-0.0610499978065,-0.121024660766,-0.076344832778,-0.808771252632,-0.606693804264
5347,-0.184550017118,-0.108449995518,-1.01565003395,-1.15514039993,-0.0809731632471,-0.299843877554,-0.179671704769
4638,1.86105000973,0.473800003529,-0.447499990463,-0.81965816021,-0.963090360165,-0.0517996400595,0.243590071797
2264,-0.568400025368,0.490900009871,0.491649985313,-0.925994217396,0.319345414639,-0.555373072624,2.43310713768
1029,0.939399957657,0.090499997139,-0.0744999945164,0.176150992513,0.491942107677,-0.356718033552,0.236586749554
1027,-1.07439994812,0.180550009012,-0.68155002594,-0.186813727021,-0.0411838963628,-0.449401557446,1.19556319714
2597,0.678300023079,0.202299997211,0.192550003529,-1.16626882553,-0.144061088562,1.04894709587,-1.61335933208
55847,0.110750004649,-0.327700018883,-1.26464998722,1.05152213573,0.811190783978,0.482769966125,-0.501363098621
25803,-0.179949998856,0.537450015545,-0.214500010014,0.283940672874,-0.252770662308,-0.375889271498,-3.54225635529
3480,-0.545099973679,0.347200006247,0.540600061417,-0.260182619095,0.00482824444771,-0.75962382555,-0.405732393265
2946,-0.0236999988556,-0.299499988556,-0.958750009537,-1.41533410549,-0.0633510798216,0.172524094582,-0.795704066753
9517,-0.646300017834,-0.798049986362,0.347449988127,-0.737632274628,-0.313313901424,-0.146234109998,0.056205958128
25987,1.88294994831,0.00544999539852,-0.304250001907,-0.0869062691927,0.281394779682,0.535688757896,0.574581623077
23670,-0.224849998951,0.452650010586,0.503199994564,-0.219682410359,-1.02813863754,0.162766218185,2.00515031815
11182,0.5054500103,0.459500014782,-0.712000012398,1.42134308815,0.896624028683,1.24259889126,3.68117070198
2146,-0.86210000515,-0.826200008392,-0.627000033855,-0.345467358828,-1.02802658081,-1.73038494587,1.06167531013
3385,-0.603749990463,-0.0819500088692,-0.309150010347,-0.507303714752,0.442460477352,-0.300443559885,-0.998565673828
5261,-0.0888999998569,-0.040549993515,0.149099990726,1.16911888123,0.74347281456,0.812370479107,0.643592059612
10765,0.294300019741,-0.557999968529,0.620400011539,-0.456279695034,-0.556557118893,-0.184031248093,1.859842062
25839,-1.09130001068,-0.429349988699,0.465600013733,-0.762884378433,0.349395394325,-0.264843910933,0.861311554909
4172,-0.960250020027,0.255850017071,-0.769649982452,-0.589763045311,-1.08076417446,-0.620929896832,-0.786602258682
23161,0.576350033283,-1.07385003567,0.0746500045061,1.59734773636,0.451377034187,0.680604815483,0.728085279465
10298,0.105549991131,-0.140100002289,0.126000002027,-0.989443540573,-1.0337896347,-0.369273126125,0.0392901301384
1802,-0.665600001812,-0.0672999918461,0.558049976826,0.134906321764,-0.406082808971,0.072058826685,-1.97718214989
58533,0.0160000026226,-0.411549985409,0.515399992466,0.304389178753,0.469756782055,0.631425619125,0.431185781956
147179,0.2445499897,-0.142499998212,-0.539300024509,0.445025831461,0.425510585308,-0.324939906597,0.64920270443
29937,-0.150699988008,0.625649988651,1.02684998512,-0.168913707137,0.572228848934,-0.425297170877,-0.116964861751
6184,-0.578150033951,-0.0486500002444,1.31975007057,-0.513193488121,0.22244939208,-0.54009437561,-0.364775300026
9854,3.59000015259,0.69494998455,-0.583199977875,0.113857448101,0.766512751579,0.106505200267,0.726139724255
2553,-1.43420004845,-0.460599988699,0.713750004768,-0.140413492918,-0.0756746977568,-0.829104304314,-0.126187473536
5440,0.0495999976993,0.294849991798,0.0245499908924,-0.0975262224674,0.718918204308,0.557904481888,-0.495839387178
54623,-0.627250015736,-0.599799990654,0.231500029564,-0.396227955818,0.755425930023,-0.239136576653,-0.713364958763
9533,-0.473699986935,-0.635200023651,-0.556999981403,1.17244243622,-0.449067234993,0.775037288666,-0.199536025524
8607,-2.11109995842,0.0835500359535,-0.508049964905,-0.613971352577,-0.167905330658,0.0157125815749,-1.37026751041
207,2.02484989166,-0.195949986577,0.00955000519753,0.124403357506,-1.24497258663,-0.911455392838,-0.877198219299
26054,-1.33220005035,0.085549980402,-0.773599982262,-0.579553425312,-0.6724178195,-0.905154287815,-0.491941154003
10682,0.723900020123,1.32704997063,0.765399992466,0.773198604584,0.768736541271,2.84840917587,4.01977968216
8573,-1.30469989777,-0.169350013137,0.512250006199,-0.624483346939,-1.00455117226,-1.14913928509,-0.500457406044
23378,-1.78785002232,0.479000002146,0.468250006437,0.23736295104,-0.39554977417,0.120380729437,-1.31692218781
8553,0.93599998951,-0.137649983168,-3.29644989967,-0.60890352726,-0.32551702857,2.10676193237,4.46498775482
622,-0.00289999693632,-1.09689998627,0.124400004745,-0.594443619251,-0.128229916096,0.252855330706,-0.379949420691
9467,-1.07264995575,1.27130007744,-0.498099982738,1.85441601276,1.21686804295,0.696692407131,-0.16349004209
5525,0.523450016975,0.490649998188,0.598450005054,-1.50446927547,-1.27615773678,-0.179886132479,-0.0585717558861
256364,-0.291400015354,-0.404000014067,1.10625004768,0.204894453287,-0.396651268005,-0.308891803026,0.486869454384
332,-0.0725499987602,-0.259000003338,-0.564300000668,-0.72559595108,0.226103574038,-2.50405883789,0.191659420729
2058,-0.54240000248,0.113349996507,0.389550000429,-2.36826872826,-0.943148612976,0.912931799889,3.30066394806
7849,-0.0377999842167,-0.177900001407,0.493550002575,-0.339310050011,-1.04263150692,0.122297249734,0.555150508881
23244,1.00849997997,0.538100004196,0.287499964237,-0.253447175026,-0.576154232025,-0.381305575371,-4.18004751205
7494,-0.784600019455,-0.1412999928,0.434849977493,-0.739772975445,1.46599268913,0.611782729626,0.997698009014
4836,-0.237949997187,-0.027800001204,-0.511600017548,1.86424803734,0.0267168879509,-0.628175854683,-5.55886268616
23647,-0.0185499787331,-1.07309997082,-0.78854995966,-0.20336355269,0.10492810607,-0.516724228859,-0.326832056046
10617,0.612800002098,0.667199969292,-0.369450032711,0.458604425192,0.633788943291,-0.13923355937,-0.432595252991
2184,0.166099995375,-1.52744996548,-0.0720499902964,-0.242663443089,0.271504759789,0.367180258036,-0.660765171051
5355,-0.9007999897,1.06865000725,0.435849994421,0.132638156414,0.257451891899,0.616182267666,0.304794877768
6659,-0.640650033951,0.599349975586,0.282099992037,-0.991119861603,-0.547273159027,-1.22270190716,1.22559714317
7016,-0.941649973392,0.250149995089,0.282100021839,1.53901290894,0.789290606976,0.282007098198,-0.511133611202
