rid,CPC002_HA1E_6H:BRD-A35033682-001-02-8:10,CPC002_HA1E_24H:BRD-A35033682-001-02-8:10,CPC002_HCC515_6H:BRD-A35033682-001-02-8:10,CPC002_HCC515_24H:BRD-A35033682-001-02-8:10,CPC002_PC3_6H:BRD-A35033682-001-02-8:10,CPC002_PC3_24H:BRD-A35033682-001-02-8:10,CPC002_VCAP_6H:BRD-A35033682-001-02-8:10,CPC002_VCAP_24H:BRD-A35033682-001-02-8:10,CPC018_A375_6H:BRD-A35033682-001-02-8:10,CPC018_A549_6H:BRD-A35033682-001-02-8:10,CPC018_A549_24H:BRD-A35033682-001-02-8:10,CPC018_ASC_24H:BRD-A35033682-001-02-8:10,CPC018_HEPG2_6H:BRD-A35033682-001-02-8:10,CPC018_HT29_6H:BRD-A35033682-001-02-8:10,CPC018_MCF7_6H:BRD-A35033682-001-02-8:10,CPC018_MCF7_24H:BRD-A35033682-001-02-8:10,CPC018_NPC_24H:BRD-A35033682-001-02-8:10,CPC018_PHH_24H:BRD-A35033682-001-02-8:10,CPC018_SKB_24H:BRD-A35033682-001-02-8:10,DEB001_MCF7_6H:BRD-A35033682-001-08-5:25,DEB001_MCF7_6H:BRD-A35033682-001-08-5:10,DEB001_MCF7_6H:BRD-A35033682-001-08-5:5,DEB001_MCF7_6H:BRD-A35033682-001-08-5:1,DEB001_MCF7_6H:BRD-A35033682-001-08-5:0.2,DEB001_MCF7_24H:BRD-A35033682-001-08-5:25,DEB001_MCF7_24H:BRD-A35033682-001-08-5:10,DEB001_MCF7_24H:BRD-A35033682-001-08-5:5,DEB001_MCF7_24H:BRD-A35033682-001-08-5:1,DEB001_MCF7_24H:BRD-A35033682-001-08-5:0.2,DEB001_PC3_6H:BRD-A35033682-001-08-5:25,DEB001_PC3_6H:BRD-A35033682-001-08-5:10,DEB001_PC3_6H:BRD-A35033682-001-08-5:5,DEB001_PC3_6H:BRD-A35033682-001-08-5:1,DEB001_PC3_6H:BRD-A35033682-001-08-5:0.2,DEB001_PC3_24H:BRD-A35033682-001-08-5:25,DEB001_PC3_24H:BRD-A35033682-001-08-5:10,DEB001_PC3_24H:BRD-A35033682-001-08-5:5,DEB001_PC3_24H:BRD-A35033682-001-08-5:1,DEB001_PC3_24H:BRD-A35033682-001-08-5:0.2
5054,0.566960334778,-0.223089888692,-0.0746620222926,-1.2912504673,0.110663726926,1.11778509617,0.315086811781,0.22135579586,0.883370041847,0.0369502753019,-0.174250006676,-0.246996074915,1.61373245716,-0.884824931622,-0.472529470921,-0.0323280096054,0.252998709679,-2.00524377823,-1.13626670837,-1.32700443268,0.00923807919025,0.170050546527,0.561847627163,-0.253982305527,0.718493938446,0.199192777276,0.410758763552,-0.0948183611035,0.259117752314,-0.269270032644,-0.290698260069,0.084498077631,-0.199297532439,-0.0557758025825,0.313674032688,-0.0670585632324,0.212517485023,-0.413688629866,0.587835907936
3108,0.771159946918,-0.297396659851,3.28153729439,0.458096504211,-1.17665457726,0.172663792968,-0.859220027924,-0.799183964729,-0.184548735619,0.063052803278,-0.341750025749,0.0164250712842,-0.66132491827,2.44918274879,0.328208148479,-0.162482619286,-0.1856251508,0.638705253601,0.115433335304,-1.48574209213,-0.109565079212,-0.918110191822,-0.576808154583,-0.568592786789,-0.368135899305,-0.678657472134,-1.19988310337,-1.55587351322,-0.390424311161,-0.216427475214,-0.420415490866,-0.183607056737,-0.0894437506795,0.293507814407,-0.421948939562,-0.529874503613,-0.404068499804,-0.233072221279,0.499792963266
1950,1.28805732727,-0.186233565211,0.247753381729,-0.463031053543,-0.496675133705,0.382192730904,-0.300163716078,0.0229624062777,-0.15797123313,-0.376754760742,0.198799997568,-0.52344918251,0.734219431877,2.362180233,-0.284348785877,0.0686886608601,0.670992195606,-0.698361098766,0.140733316541,0.390229970217,0.345394432545,0.9821575284,-0.139552250504,1.03381788731,0.213734969497,-0.075064137578,0.424740701914,0.000752504914999,-0.161291152239,-0.431644022465,0.248566612601,0.304706394672,0.167812108994,0.383771419525,0.625228404999,1.94910442829,-0.276271611452,0.729736328125,0.261446297169
351,0.417837560177,-0.069649413228,0.0,-0.261073887348,0.132226452231,-0.275990813971,0.846200108528,-0.250281453133,-0.125970974565,-0.565798163414,-0.297049999237,0.225108325481,0.011898576282,-0.541466891766,-0.493643224239,-0.374167561531,-0.263482481241,0.465407162905,-0.54563331604,0.329682856798,0.604771375656,0.267479032278,0.786978960037,0.777355790138,-0.123147718608,-0.248084485531,0.220514193177,0.920609951019,0.496928155422,0.207978278399,0.429781794548,0.488569021225,0.471638798714,-0.321721434593,0.101543456316,0.2901699543,0.363484710455,0.744056463242,0.915312290192
4846,1.18594956398,-0.00874962285161,2.99661517143,-0.325440019369,-0.160272553563,0.51386141777,-0.873445212841,0.604089975357,-0.082386739552,0.414796978235,-0.851000010967,-0.329727679491,-0.453487992287,3.1237847805,-0.582223892212,-0.384936928749,1.56591069698,1.03560328484,1.38893342018,0.300422459841,-0.813662052155,-0.481857776642,0.699388921261,-0.305176317692,0.014400459826,-0.216877520084,0.479879319668,-0.550637304783,0.556131780148,-0.374886393547,-0.453711926937,0.00979443639517,-1.66112983227,-0.312750667334,-0.154254257679,0.0600112490356,0.447919905186,-0.0362965539098,0.543984413147
1452,-1.03218841553,-0.0580610148609,-0.890528380871,-0.549261271954,-0.0103944242001,0.0465388894081,-0.351664990187,-0.293246865273,-1.06861150265,-0.527093589306,-0.522300004959,-0.57429933548,0.110434003174,0.894648432732,-0.0442741066217,0.209188580513,-0.248116180301,0.874997377396,-0.305633336306,-0.243134811521,-0.106843173504,0.265722006559,0.037867192179,-0.198882743716,-1.04334592819,-0.289183527231,-1.02828073502,-0.534083425999,-0.0440802723169,-1.3490011692,-0.665685296059,-0.56383138895,-1.14899837971,-0.0851052328944,0.0853242650628,0.125677287579,0.0398155786097,-0.589668393135,-1.00841510296
4776,0.424432873726,0.0503208637238,0.273972868919,-0.97095054388,0.152689993382,-0.0753932893276,2.20484614372,-0.566536009312,0.0747604891658,0.326941996813,0.98575001955,0.0601208023727,1.28710079193,-0.0555863566697,-0.634551465511,-0.127236887813,1.28136837482,0.523894667625,0.189500004053,0.0409752503037,0.153982400894,0.206812009215,2.48228955269,2.79293656349,0.285006701946,-0.487202256918,-0.157285347581,1.08858454227,-0.367302805185,0.466273546219,1.31103801727,0.801346600056,1.1512452364,0.486851423979,-0.0736740976572,-0.0885002315044,0.312593430281,1.70611691475,1.14367103577
6908,0.957529127598,0.354027241468,2.80093431473,-0.171181380749,0.0400287955999,0.305084586143,-0.426133871078,-0.196176484227,-0.652835309505,-0.109814479947,-0.109499998391,0.168647512794,-1.21976232529,-0.480364561081,-0.415773332119,0.435376316309,-0.485329240561,1.67763376236,0.047333329916,-0.0247334223241,-0.432207167149,0.196122944355,-1.82555127144,-1.31807565689,0.53544819355,-0.220095962286,-0.209690377116,-0.634561777115,0.021546613425,0.111562982202,-0.600443303585,-0.782745242119,-0.995027422905,-0.255934208632,-0.685784339905,-0.672818779945,-0.414363056421,-0.602600812912,-1.04337239265
672,0.276475220919,0.0131371766329,1.79061019421,0.0265005975962,-0.260637700558,-0.147962108254,0.518067121506,0.675889313221,0.193734958768,0.26433300972,-0.218449994922,0.245616480708,-0.700828671455,0.639129340649,-0.557328820229,0.471480548382,-0.50698196888,0.864200949669,0.232899993658,0.0197952985764,0.594897866249,0.697511076927,-0.504803061485,0.399516999722,0.000432001426816,0.318557232618,-0.172688379884,0.627505898476,0.175772339106,-0.130264148116,-0.233482003212,0.152566373348,0.154828369617,0.244607120752,0.277274787426,0.242641597986,-0.801565766335,0.0272002108395,0.0147019857541
5710,0.264104694128,1.15514087677,-0.0899839699268,0.409546941519,-0.106052488089,0.647453188896,-0.074968084693,0.564133405685,0.56216943264,-0.0524223782122,-0.334049999714,0.186055794358,-1.11552929878,1.2082375288,0.203815549612,-0.0613650716841,-0.450574457645,1.2358225584,0.119999974966,-0.283738225698,0.0718550235033,-0.565766692162,-0.00791275501251,-1.97602379322,-0.0163672789931,-0.0668278485537,-0.509876847267,-0.265193104744,0.0159251894802,-0.635393023491,-0.151578187943,-1.02543890476,-0.924397110939,-1.16958618164,0.24367710948,0.392425239086,0.0376878008246,-0.280060708523,-0.14672473073
2115,0.631040692329,-0.822082281113,0.516054332256,-0.337055265903,0.0246605202556,-0.525036871433,-0.4706363976,-0.475216925144,-0.416711032391,-0.468354105949,1.23930001259,0.530950546265,0.151496067643,2.72105002403,-0.131510466337,0.0657329410315,0.0451010912657,1.26792168617,-0.947166740894,-0.416212141514,-0.144838899374,0.0171192213893,0.231711298227,-0.242472022772,-0.355809241533,0.497364252806,0.0473613664508,0.394531488419,-0.553737044334,0.948893785477,0.510691642761,0.641626477242,0.503602027893,0.347245931625,-0.453881323338,0.76067084074,2.06307888031,-0.0571522265673,1.45599794388
7015,0.595688462257,-0.729390263557,2.35199141502,-1.15370357037,-0.217453449965,-0.544860064983,0.408119112253,-0.33225184679,-0.323504507542,-1.0055744648,0.264599978924,-1.09211945534,-0.432132333517,-0.790483415127,-0.604507505894,0.187152087688,0.535839557648,0.315162420273,-0.0682666599751,0.0552004426718,0.501572549343,0.542709231377,1.62420833111,1.31922149658,-0.237161189318,-0.430771976709,-0.136163204908,0.833889961243,0.255857050419,0.230824202299,0.733961284161,0.323570311069,0.338974624872,0.52136182785,0.120031133294,-0.24734261632,-0.128726407886,1.12728953362,1.06855654716
8726,-0.675851583481,-0.852089762688,0.195284426212,0.243185609579,-0.659513235092,-0.312151610851,-0.686795890331,0.112705811858,-0.0119460262358,-0.138097062707,0.108600005507,0.534299194813,-0.487624615431,-0.133420199156,-1.04316043854,0.533968865871,-0.697372436523,-1.13575792313,0.438300013542,-0.12613043189,-0.308975607157,-0.136226773262,-0.173532187939,-0.140017464757,0.150624006987,0.368337452412,0.326339066029,-0.0567521564662,0.75148588419,-0.199344187975,-0.146135777235,-0.28315731883,-0.419372856617,0.5545976758,-0.152684688568,0.228835105896,0.746113538742,-0.100991874933,0.15750195086
2185,0.490162342787,-0.457117974758,1.60611104965,-1.26350235939,0.418601930141,0.0373063012958,-0.457054316998,-0.673998832703,0.372178822756,0.118008553982,-0.182099997997,-0.249526232481,0.809318900108,-1.06709182262,-0.000811368227005,-0.319340020418,0.576947152615,1.99947297573,0.065666668117,0.353169590235,-0.437569379807,0.055014424026,2.10327625275,1.68111550808,0.136120215058,0.0415612533689,0.575821220875,1.27402150631,-0.114073805511,0.347184538841,0.492352813482,0.489472329617,0.789128780365,0.381325036287,0.198581695557,-0.394049137831,0.137564346194,0.958489894867,1.00498235226
3315,0.0974036157131,-0.931350529194,-0.429386436939,-0.131220638752,-0.543739318848,-0.548863053322,-0.602804660797,0.221133202314,0.128371447325,-0.20387275517,-0.891250014305,-0.392784118652,-1.44730365276,0.245589077473,0.508764505386,0.076162815094,2.84441304207,1.20943915844,-3.29590034485,-0.532011806965,-0.286710888147,-0.893169641495,0.154419958591,-0.0968207493424,-0.0673815011978,0.564132809639,0.721036851406,-0.177124857903,0.335886240005,-0.632239818573,-0.952106535435,-0.331616044044,-0.713770449162,-0.179789498448,-1.13765048981,-0.209005340934,-0.0670350939035,-0.493720829487,-0.0984937176108
5289,-0.436287462711,0.351874917746,-1.30853199959,0.187243133783,0.212287932634,1.24061441422,-0.303745776415,-0.175447225571,0.042896784842,-0.40935882926,0.700450003147,0.153754130006,-0.77986484766,0.418324708939,-1.32905852795,0.280945360661,1.51806509495,2.29743146896,-0.461166679859,0.136335283518,0.550824522972,0.346647322178,0.950639426708,-0.179034382105,-0.106795161963,-0.308637231588,0.130396485329,0.32387343049,-0.662103593349,0.143661186099,-0.830887556076,-0.0614238381386,-0.118260607123,0.196105957031,0.398129105568,-0.32213383913,-0.121547274292,0.512063264847,0.354607135057
868,2.73040914536,0.361050635576,0.656910061836,1.38801455498,0.660364508629,0.559975147247,0.593195617199,0.416919112206,1.1280632019,-0.119427606463,-0.0784000009298,-0.558931946754,-0.404860049486,0.764007091522,-0.0575523972511,-0.775245308876,1.11057257652,0.419038116932,0.3777333498,0.972732722759,0.167062401772,-0.0868822932243,0.239312201738,-0.555485725403,-0.0779161825776,-0.250429928303,-0.437689125538,-0.422446876764,-0.589302480221,0.787021279335,-0.0381542854011,0.824863791466,0.307630419731,0.162411123514,1.14389467239,0.167627900839,-0.772495925426,-0.123721510172,-0.193529888988
1677,0.830427348614,0.228585124016,-0.813881397247,-0.165066763759,-0.00211986899376,0.274044156075,-0.561717867851,-0.16298289597,-0.658058822155,-0.696694374084,0.276050031185,-0.665290892124,0.167300134897,1.49691438675,0.0594183728099,0.249636635184,0.463795602322,0.49541965127,0.90153336525,0.596936225891,0.0985705852509,0.257195115089,0.0562583506107,0.636954545975,0.38269162178,0.0726351588964,0.883406996727,0.63224542141,0.419419765472,0.525636672974,0.330441713333,0.592823147774,-0.0335392057896,0.286726087332,0.109168030322,0.241023525596,0.552675008774,0.36571598053,0.841437935829
7043,1.05246722698,-0.017306625843,0.425166368484,0.135108143091,0.394423007965,0.983691632748,-0.0319510549307,-0.525652050972,0.501320004463,9.27746295929e-05,-0.345299988985,-0.0820036157966,-0.091169603169,-0.723786115646,0.925427317619,-0.0560636371374,0.547605216503,0.411861896515,0.402433335781,-0.0226542651653,-0.0275510791689,-0.677670419216,0.59476351738,0.282909870148,0.13456517458,0.401460409164,0.313491016626,0.814246535301,0.239366278052,0.32052397728,0.550817847252,0.649667799473,0.720083713531,0.186912953854,-0.304620414972,-0.363231748343,0.278049468994,0.492549568415,0.64959859848
5613,0.630229830742,-0.0193002820015,2.06465220451,0.770094931126,0.369893968105,0.476124674082,-0.452661693096,0.0529246106744,-0.029101472348,0.376789033413,0.279599994421,0.0435774251819,0.0141573101282,-0.382206439972,0.135869652033,0.0282639451325,2.04189348221,-0.182787895203,0.328100025654,0.490395903587,0.0552004054189,0.291059374809,0.687065899372,0.980509877205,0.390641629696,0.317647278309,0.609135746956,1.19213795662,0.37374073267,0.498283326626,0.949761331081,1.84697425365,0.884016335011,0.348724782467,0.447659432888,-0.049810834229,0.81226849556,0.998385667801,1.28489017487
595,0.0349952876568,1.16009902954,0.944769620895,-0.717298448086,0.213539958,-0.041795052588,0.23884922266,0.0832350254059,0.62525165081,-0.555226445198,-0.94219994545,-0.524256169796,-0.100702889264,3.45682096481,0.983212351799,0.344360470772,-0.980110883713,1.12357532978,0.234933316708,0.288755387068,0.456043034792,-0.911419928074,-0.68748652935,-0.830534517765,0.471298575401,0.0683926790953,0.288121670485,-0.224486902356,-0.292161941528,-0.509699940681,0.0536608546972,-0.0798096060753,-0.77153801918,0.103599488735,-0.239264652133,0.675702750683,0.531710207462,-0.0416860729456,-0.0773832350969
4793,2.73083853722,-0.662977039814,6.27926874161,0.0559946894646,-1.36795830727,-0.0636757388711,-0.325295120478,0.0954647064209,-0.506488502026,0.195107996464,0.111999988556,-0.385889261961,-0.637310326099,-0.158661320806,-1.03300988674,0.498215556145,-0.84577447176,0.0927704423666,0.0843666493893,-0.505480110645,0.0650401413441,-0.953333556652,-0.0467112362385,-0.612756311893,-0.0698014497757,0.270259916782,-0.00396416895092,-0.269242227077,-0.296199560165,-0.594858109951,-0.828915715218,-0.542325854301,-0.340386211872,-0.452116191387,-0.429418474436,-0.0860211253166,0.191295936704,0.269428730011,0.468375772238
2736,0.0142625160515,-1.4729757309,2.70114445686,0.158168643713,0.534953951836,-0.988020777702,-0.442714214325,-0.29523563385,-0.644643962383,-0.572651982307,-0.720849990845,-0.612913548946,0.91986566782,-0.912331342697,-0.096661016345,-0.425277113914,0.266311407089,-0.996452987194,1.33459997177,0.0589605718851,0.109619870782,0.501756906509,0.98771739006,1.54642117023,-0.0168469287455,0.124545872211,0.544328153133,0.933261156082,0.173313066363,0.754954695702,1.00527954102,1.09357011318,0.932445585728,0.304669290781,-0.552085399628,1.18668282032,0.31376299262,0.284796714783,0.874162077904
5290,0.21748290956,-0.529681682587,1.21932315826,-0.327869236469,-0.162507504225,0.0216823481023,-1.47740101814,-0.199642688036,-0.200059995055,-0.0989404991269,-0.0356499999762,1.20933520794,1.25640201569,-0.974963188171,-0.519666314125,-0.984270751476,-0.396638482809,0.345255732536,0.162566676736,0.154896229506,0.197285339236,0.750249028206,2.45665359497,2.54688429832,-0.358808875084,-0.42008215189,-0.306028485298,0.849514722824,-0.725500643253,0.223557889462,0.576625049114,0.618151366711,1.50035071373,0.249496594071,-0.188779518008,-0.327042967081,-0.378344535828,1.21957039833,1.19967985153
6194,-0.0805488526821,-0.401822656393,-0.427264809608,0.0,-0.553227126598,-0.672972857952,0.000746493809856,-0.163195133209,-0.407440185547,-0.678961277008,-1.15100002289,0.0,0.000507440418005,-0.358899205923,0.0,-0.434376358986,-0.124132804573,0.00124510610476,-0.000666666717734,0.191489249468,-0.296810984612,-0.48764103651,-0.0797723531723,0.280196964741,-0.420571774244,-0.263856559992,-0.14712767303,-0.487172722816,-0.142169594765,-0.169505789876,0.0400160849094,-0.233257323503,-0.498277246952,-0.0374958440661,-0.562882721424,-0.210431098938,0.0633135288954,-0.0835608169436,0.672958016396
1676,-0.208477795124,-0.36255183816,-0.29983779788,-0.0857732445002,0.402948528528,0.0843601003289,0.187646582723,-0.525097727776,0.563298106194,0.411838620901,0.322649985552,0.0181412622333,1.14576613903,-0.0996465533972,-0.566099584103,-0.489511787891,0.604672253132,-0.256770461798,0.561833381653,-0.0953301787376,-2.43890833855,-0.355377286673,1.69459748268,1.56884527206,-1.0214227438,0.205988138914,-0.443312585354,1.04106020927,0.0423564426601,0.55270165205,0.795209527016,0.662635207176,0.878635883331,-2.21353268623,-0.253506779671,-0.391172736883,0.379208356142,1.19915437698,1.50030100346
23512,-1.57589316368,-0.325046181679,-1.90245449543,1.21836709976,-0.44034743309,0.433556437492,0.0363716296852,1.03845202923,0.271288514137,0.12933306396,0.639299988747,0.223655119538,-0.118683733046,-0.134890496731,0.0940358936787,0.922526299953,-0.371622651815,0.32997789979,-1.52896678448,-1.39753866196,-0.383877456188,0.667421102524,0.22911632061,-0.194810986519,0.279585123062,-0.386420249939,-0.251569807529,0.292889475822,0.486370325089,-0.586677670479,-0.103411525488,-0.605865716934,0.10844348371,0.0281136166304,-0.349893391132,0.472709625959,-0.018760310486,-0.115081056952,-0.0726915597916
148022,0.402759343386,0.203322380781,2.77784347534,0.565129518509,0.420118868351,0.252115875483,-0.225255727768,-0.301631867886,-0.0407123789191,0.142257630825,-0.493550002575,-0.806467175484,0.150988444686,2.72908353806,0.0175223052502,-0.386325865984,0.503864467144,0.626300692558,-0.0881333351135,-0.298839062452,-0.641778111458,0.181794419885,-0.529618740082,-0.00352759286761,-0.262237966061,0.034450635314,-0.288151800632,-0.195675030351,-0.688502073288,-0.544059514999,-0.771307229996,-0.513398706913,-0.856170892715,-0.239244356751,-0.0790278464556,0.054663207382,-0.108044184744,-0.0429244637489,-0.37287902832
