rid,CPC011_A375_6H:BRD-K33106058-001-12-7:10,CPC011_A549_6H:BRD-K33106058-001-12-7:10,CPC011_A549_24H:BRD-K33106058-001-12-7:10,CPC011_HA1E_6H:BRD-K33106058-001-12-7:10,CPC011_HT29_6H:BRD-K33106058-001-12-7:10,CPC011_MCF7_6H:BRD-K33106058-001-12-7:10,CPC011_MCF7_24H:BRD-K33106058-001-12-7:10,CPC011_PC3_6H:BRD-K33106058-001-12-7:10,CPC011_PC3_24H:BRD-K33106058-001-12-7:10,CPC011_VCAP_6H:BRD-K33106058-001-12-7:10,CPC011_VCAP_24H:BRD-K33106058-001-12-7:10,CPD002_MCF7_24H:BRD-K33106058-001-10-1:10,CPD002_MCF7_6H:BRD-K33106058-001-10-1:10,CPD002_PC3_6H:BRD-K33106058-001-10-1:10,CPD002_PC3_24H:BRD-K33106058-001-10-1:10,KHW001_HA1E_6H:BRD-A18929998-001-02-2:10,KHW001_HS27A_6H:BRD-A18929998-001-02-2:10,KHW001_SKM1_6H:BRD-A18929998-001-02-2:10,KHW001_U937_6H:BRD-A18929998-001-02-2:10
5054,1.64708387852,2.31345105171,3.84667110443,2.11325001717,0.258621245623,0.287649989128,0.587799966335,0.675855278969,0.381577759981,0.47760617733,1.33095812798,2.01627969742,0.359053075314,0.458924740553,-1.2146961689,-1.05502867699,0.632694482803,1.74054837227,2.06624531746
3108,0.0229898989201,-0.45117777586,1.99402070045,-0.738099932671,0.152233451605,0.407350003719,3.10239982605,-0.216647729278,2.34510874748,-0.0265425145626,-0.876486122608,1.40557789803,0.576110124588,0.115544490516,1.86201047897,0.38143748045,-0.224414601922,0.725637257099,1.25836575031
1950,0.59487760067,0.231408655643,0.353743851185,0.110149994493,1.39770448208,-1.51454997063,1.83109998703,-1.54260408878,1.23038291931,0.462294131517,-0.20902787149,1.66990542412,0.0897447392344,-1.20987665653,0.422562390566,-0.15783958137,-1.56086039543,1.14684271812,-0.113396085799
351,-2.97201776505,0.460559308529,1.37455034256,0.00335001945496,-0.19810000062,0.0415000021458,0.40625,-0.609110713005,-1.01580762863,-0.0839186012745,0.939373970032,1.29463863373,-0.694764912128,-0.586824595928,-0.14948707819,-0.00361141446047,-0.0017350630369,0.790453195572,-1.16816663742
4846,0.280128479004,-0.288243949413,-0.733214437962,-1.81509995461,-0.107676357031,-1.46705007553,1.50615000725,-0.0765648111701,-0.351296931505,0.163804918528,-0.879225790501,0.0862124860287,-0.763338506222,0.116616465151,-0.322063446045,1.04519367218,0.183187201619,0.567712187767,0.914650559425
1452,0.0979229211807,0.116177260876,-0.0638463497162,0.644349992275,0.873832464218,0.697250008583,-0.747850000858,-0.82284617424,-0.10068026185,-1.23157203197,-1.66787552834,-0.560408234596,0.0704836547375,0.960631728172,0.866945743561,-1.24906146526,0.590896487236,-0.24831135571,0.670581579208
4776,1.29071807861,0.206573083997,-0.391621798277,-0.15815000236,-0.406693071127,-0.739899992943,0.870750010014,-0.6885638237,0.178308010101,1.14963507652,1.37394285202,0.807894349098,0.515300273895,-1.55126881599,0.121497258544,-0.376897543669,-1.74120104313,1.52793836594,0.869361460209
6908,2.26486897469,0.213701874018,0.360716760159,0.903750061989,1.05503678322,0.881100058556,-1.73970007896,0.228742286563,1.64407229424,0.318060159683,0.275778949261,-1.27203369141,0.197902411222,0.552088499069,-0.751466989517,0.975377500057,0.209869652987,1.16305792332,0.255255490541
672,1.28420770168,1.35225689411,1.45236492157,0.860299944878,1.13871312141,0.92334997654,1.1454000473,0.347738951445,5.047560215,0.436635077,6.43157577515,0.0262895040214,0.349027365446,1.22750353813,1.38681960106,0.616288781166,0.156346648932,0.731363654137,3.86512088776
5710,-1.81954813004,0.310670256615,-0.935107707977,0.199799984694,0.60790169239,0.636650025845,0.0688500106335,-0.0462736487389,-0.478020966053,-0.906861782074,-1.48897314072,-1.6021873951,-0.16460287571,0.335586637259,-0.266069591045,-0.758235514164,-0.0787255465984,0.180407166481,0.979181587696
2115,1.25781154633,0.574113607407,-1.54571890831,-0.431749999523,0.0525273755193,-0.081200003624,4.3749499321,0.0732808560133,0.577347755432,0.142362222075,0.0136530697346,0.38240647316,0.406284511089,-0.421825617552,0.32425275445,0.0547413676977,-1.33588147163,-0.307803332806,-1.0363997221
7015,2.00868082047,1.09794700146,-0.30543756485,0.280649989843,1.07782196999,0.0973999947309,0.227400004864,-0.521582663059,2.13834071159,1.13787376881,0.599258840084,0.619633436203,-0.258156776428,-0.981214225292,0.163141652942,0.0566945746541,-0.481770694256,1.15598011017,0.117675594985
8726,2.02946639061,1.0663216114,2.71658205986,0.163550004363,1.45265316963,1.80574989319,-1.26989996433,1.0460460186,3.0594689846,0.169752076268,2.6418364048,-0.103605598211,0.0917166396976,0.896139204502,0.613676428795,0.816650211811,0.439929068089,0.590105772018,0.88013279438
2185,0.976238250732,0.172201097012,-0.45235145092,-0.671000003815,1.36166954041,-0.242650002241,-0.969949960709,-1.21902179718,1.25290107727,0.471147358418,1.47449111938,1.10616612434,0.0475261360407,-1.05677127838,0.657054960728,0.0910736322403,-0.23578004539,-1.30565214157,-0.613788962364
3315,-1.57131648064,0.762432456017,1.26217997074,0.191950008273,-6.36420059204,-0.283950001001,1.6534999609,0.242958188057,-0.190616413951,-1.14661478996,0.942210137844,0.209249973297,0.0296422839165,0.375227630138,-1.12399983406,0.536702573299,0.000925309956074,-0.263348758221,-0.514475286007
5289,-3.38431382179,0.61669921875,-1.51752722263,0.388600021601,1.17464756966,-4.16230010986,-0.0237500071526,-0.529695868492,2.54962110519,0.188110738993,-0.569909930229,-2.88427090645,-0.0727495402098,-0.419493556023,-0.86252528429,-0.118186347187,-0.97521084547,-1.37185525894,1.86600244045
868,0.941145658493,0.399921268225,-0.829845428467,-2.14709997177,0.772530674934,-0.0832000076771,-0.203300029039,-0.86142873764,4.36732530594,-0.21507923305,-0.201088190079,-2.16415023804,-0.0567871928215,0.721141815186,0.0527374073863,-0.546670019627,-0.323021262884,0.839257538319,-0.029299095273
1677,1.89139819145,0.307584166527,-0.266825914383,-0.314199984074,1.71634805202,0.693750023842,5.00524997711,-0.344561070204,-2.95232343674,0.314413666725,-1.31855559349,-0.850580573082,2.3663482666,2.4116692543,-0.944224655628,0.125634282827,-0.751621305943,-0.189659014344,-0.543151974678
7043,1.42449903488,0.233651086688,-0.320809930563,-0.765100002289,1.32497894764,1.29544997215,-0.160850018263,0.16066890955,2.32871818542,0.78013586998,0.817458331585,-1.03282189369,0.808462500572,-1.2588133812,-0.308481693268,-1.2838190794,-1.23062252998,1.63618218899,0.379185318947
5613,1.68329262733,0.601604700089,0.107390411198,-0.187150001526,1.13237345219,3.20355010033,-0.180500000715,-0.838683128357,0.354092955589,-0.204274564981,-0.224940538406,0.526137590408,0.673675298691,1.81093299389,-0.770089387894,-0.667952537537,-0.907379090786,0.807258665562,-0.866193532944
595,1.27573251724,0.31067982316,-1.46207034588,0.930599987507,1.19031274319,0.114849999547,-0.578999996185,0.576521992683,-1.48601996899,-0.885086357594,-1.62855923176,-1.699041605,-0.0495719313622,0.230388462543,-3.15708351135,-0.894483089447,0.779146492481,0.0951564386487,0.388993173838
4793,2.80611753464,0.485730350018,0.674876511097,-0.104399994016,1.01389575005,0.226849973202,3.02059984207,0.189120858908,2.33668851852,0.041594080627,-1.05724310875,-1.04411327839,0.631315290928,-0.660895287991,-0.639216721058,0.35662406683,-0.489416778088,0.251140713692,1.91946840286
2736,1.18804204464,-0.579509139061,-1.33023571968,-0.803650021553,1.586140275,-0.885200023651,1.24349999428,-0.0914767086506,3.46840715408,0.343395233154,0.353761792183,-0.357764810324,0.00885206460953,-1.37923359871,0.256717801094,0.327161699533,-0.370065867901,0.805865824223,-0.149947822094
5290,0.886190056801,-0.205229312181,-0.104755148292,-0.476400017738,0.569775640965,-0.478100001812,-0.538249969482,-0.843421041965,0.33514174819,0.700661063194,0.997368335724,1.45229387283,0.434821367264,0.121720790863,0.651539921761,-0.662907361984,-3.36849403381,1.14636492729,-1.0554587841
6194,0.0,0.00021559871675,0.420965343714,0.0,0.0658789873123,-1.01915001869,1.24080002308,0.0453584492207,1.81601047516,-0.59278345108,-0.0759157985449,0.0197610259056,1.32622647285,0.238735407591,0.585178077221,-0.0001147027142,0.000904368120246,-0.000254473503446,0.000205744043342
1676,-1.44926357269,-0.274278312922,-0.604428887367,-0.270300000906,-3.03482985497,-3.99699997902,0.551200032234,-0.497879981995,2.23675942421,0.018609046936,1.0260258913,-1.28860235214,0.123436391354,-0.823436915874,0.00766129791737,0.270488232374,-1.07617628574,1.8749320507,-0.321123659611
23512,0.564948678017,0.163638621569,-1.38336491585,0.855300009251,-6.89726257324,-0.249750003219,-1.69910001755,-0.753486394882,0.8689904809,0.680578291416,1.22825241089,-2.11918735504,0.68681281805,0.0299967825413,-0.680770754814,0.364155679941,-0.0410144180059,0.309759140015,1.07572031021
148022,2.32619380951,0.560077786446,1.40312314034,0.594949960709,2.17804479599,0.608449995518,0.364550024271,2.49357128143,3.78780174255,0.710421860218,1.02611029148,-1.15098810196,-0.261385798454,1.85133647919,2.79982280731,-0.277520656586,0.174687966704,2.98692440987,1.64045834541
1906,0.166087418795,1.28594195843,-0.90544039011,0.12555000186,0.580718159676,0.054349988699,1.05225002766,-0.0385031998158,1.740046978,0.272222191095,0.0429170131683,0.231620520353,-0.0251295492053,-0.145902752876,0.777583479881,0.599274098873,-0.637606799603,0.357807636261,0.17596590519
8878,-2.10451459885,0.000765573349781,0.542186975479,1.02575004101,-1.16900467873,1.71994996071,-0.516000032425,-0.0231921374798,1.74288368225,0.428557634354,-0.513326466084,-1.37980985641,-0.237100467086,1.41531014442,-0.110668644309,-0.541796505451,0.00229879328981,1.09716892242,1.27305424213
3091,-0.0571581125259,0.222742438316,0.0171435773373,0.495950013399,0.297315686941,-0.71924996376,0.870949983597,0.0421757027507,-0.641359567642,0.852457582951,1.15137863159,0.358862787485,0.634115338326,-0.153024733067,-1.28033459187,-0.409027904272,-4.56506531918e-05,1.14269673824,0.356595724821
5743,2.62687206268,2.77667856216,1.26824951172,-0.42634999752,0.624912142754,0.59994995594,0.602049946785,4.90807723999,8.26931095123,0.478009611368,0.501385509968,0.509362220764,-0.145032986999,5.03285694122,6.8562335968,-0.879995703697,-0.427016019821,1.27328681946,0.938866376877
5321,0.808600485325,0.255677819252,0.35086157918,-0.0887500047684,-0.0499979704618,-0.630900025368,-0.297700017691,-0.152122557163,0.510405421257,-0.350147068501,1.02716875076,1.05060052872,0.468713760376,-0.285633891821,0.540293335915,0.144706487656,-0.00136722985189,1.25706958771,-1.42199039459
4144,-3.28515863419,-0.315176665783,-3.52026319504,-0.656799972057,-0.517150461674,-1.74704992771,-0.97729998827,-0.426191717386,-1.80247950554,-0.333453327417,-0.536515474319,-2.59883594513,-0.606318593025,-1.28650355339,-1.30703377724,-0.10682027787,-0.320753872395,-0.280361622572,-1.72781908512
1981,0.405288219452,0.190923184156,-1.84260201454,-0.423599988222,0.965459227562,0.0492500066757,-0.540300011635,-0.134201735258,0.550097048283,-0.110312238336,-0.923575699329,-1.4511179924,1.03747677803,1.6087706089,0.908686280251,-0.795046031475,-1.60569834709,-0.441047012806,0.0496763437986
695,1.44099092484,-0.551798701286,0.670066952705,-0.231800019741,0.403444319963,-1.46755003929,4.68660020828,0.104052834213,0.155558168888,-0.706824064255,0.0934472307563,-1.88859891891,0.236285746098,-0.792878866196,-1.32075357437,0.961185872555,0.406622469425,-1.96433401108,-0.500875115395
10398,2.38543796539,0.569765686989,-0.105271548033,0.770249962807,1.25350403786,-0.448150038719,-0.416199982166,-0.429723918438,1.96731925011,0.670221686363,0.675269901752,-0.278595000505,-0.262167692184,-0.591417968273,2.37122535706,-0.0700758993626,0.00450997054577,1.04501569271,-0.498875111341
5708,-2.86864113808,1.51923704147,0.146568343043,-0.0372500121593,0.72517734766,0.411650002003,0.324599981308,0.132569313049,0.79915201664,-0.00936749018729,0.459885179996,-0.910648822784,0.649576544762,-0.808166503906,-0.569482445717,-0.967126786709,-0.000811556994449,1.60900330544,-1.21291553974
1213,-3.02298307419,0.353337913752,-0.261306911707,0.672199964523,-0.903420269489,2.41435003281,0.783849954605,0.0574530959129,0.0500712096691,-0.786794185638,-0.917995154858,0.0766082629561,-0.526923060417,0.169302225113,-0.903303682804,-0.240620493889,0.196799740195,-1.53481638432,-1.57379519939
226,0.240884885192,0.556379079819,-0.575266301632,0.373699992895,0.865536868572,-3.92015004158,-0.6820499897,-0.521369278431,0.191945239902,-0.873202204704,-1.37118685246,-0.864452242851,-0.274642467499,0.752285718918,-1.20922791958,-1.3499070406,0.688647091389,-0.0165609270334,-0.509939014912
6777,2.37731575966,0.0454489737749,0.747182965279,-0.505950033665,1.50352239609,0.672450006008,0.978650033474,0.300296723843,0.13077147305,0.796671628952,-0.40805965662,-0.641670823097,2.55037546158,-0.647898733616,-0.739494144917,-0.404942929745,-0.63594943285,-0.562031030655,0.640092968941
2113,-0.557041347027,0.134892970324,-0.284617394209,-0.956050038338,2.17270803452,-0.626350045204,-0.641900062561,-0.139319971204,0.903692126274,0.213728457689,-0.0487017333508,-0.818810582161,-0.0429866909981,0.0579077899456,0.0842605382204,-0.0683057457209,-1.2408311367,-0.269179522991,0.248880505562
3329,0.157729387283,0.0753646790981,-1.81148409843,-4.4795498848,0.686577618122,0.0636000037193,-1.07150006294,0.268801063299,-1.18860375881,0.720541238785,-0.665328383446,-1.87150740623,0.120970368385,-2.15873551369,-0.0167067945004,1.14086997509,0.194705486298,-2.50607252121,-1.0641310215
1050,0.328971892595,0.460071265697,0.341789245605,1.49129998684,0.256369650364,0.887199997902,2.87534999847,0.960803449154,-2.22415351868,0.540599703789,-0.244961321354,0.722046434879,0.301117241383,0.766355037689,-0.746458053589,0.582653284073,-0.440697908401,-1.73938214779,-0.631008625031
9491,1.12690258026,-0.381380707026,0.220700278878,-0.110899999738,0.378773778677,0.277700006962,-0.414299994707,0.0736878961325,0.154808178544,0.661528408527,0.460648715496,0.292212605476,-0.189291670918,-0.450417160988,-0.703855752945,-0.400313019753,-0.647100925446,2.00431227684,-0.00718494690955
22926,-3.83975553513,-0.958111405373,-1.09129106998,-0.605450034142,-0.00332908146083,0.583000004292,-0.0698999762535,-0.639648556709,1.0538687706,-0.496807515621,-0.474029630423,-1.58936285973,-0.724091768265,-0.802518486977,-1.71461558342,0.141090139747,-0.351265460253,-2.34851646423,4.88231182098
5899,1.48639726639,0.196511045098,0.0978563576937,-0.825249969959,-3.36864686012,0.859350025654,-0.565500020981,0.131839811802,1.18437731266,0.0515378117561,-0.257290542126,-0.407865703106,0.192500084639,0.391352146864,-0.238925695419,0.0643762052059,0.276179969311,-2.10031080246,-0.482912778854
5467,-0.0593165270984,-0.0134203583002,-0.364849090576,-0.567399978638,0.66914743185,-1.24175000191,1.97354996204,0.0615385174751,4.55701684952,-0.390756905079,0.64364695549,-0.0696008503437,0.627847492695,-0.496825069189,2.35691523552,-1.09611320496,-0.0194618403912,1.40140223503,1.35680687428
6774,2.42635655403,0.354950964451,1.23632955551,-0.392199993134,1.28792357445,0.763800024986,0.433999985456,0.172362148762,1.11517739296,0.359835594893,0.85935997963,0.32423377037,0.996625721455,-0.449617654085,0.328949987888,-1.09432506561,-0.476838946342,-1.01003742218,0.512074828148
1788,0.68306273222,0.671489834785,-0.597243905067,-0.844049990177,0.771267414093,-0.880299985409,-0.387450009584,-1.08598101139,1.13241577148,0.607701361179,0.798892617226,1.13004779816,-0.850548863411,-0.484874457121,-0.0204175263643,-0.0297022759914,-0.0369513519108,0.490222156048,0.384611546993
5921,0.398900896311,2.86801958084,-0.138956457376,-0.644199967384,0.285086423159,0.0257500000298,-0.168650001287,-1.69908773899,1.59509277344,0.0608946084976,-1.3528676033,-2.18940997124,0.865068435669,-1.52033376694,-1.86618304253,-2.03756308556,0.22147385776,-1.78845405579,-1.79154741764
5721,-3.19605779648,0.974977135658,1.45091843605,0.215250000358,-0.853275954723,0.123649984598,-0.280049979687,-0.689742922783,0.162945270538,0.170424431562,-0.612789034843,1.66200768948,0.0151442959905,0.582872569561,0.338673055172,-0.374637335539,0.442896008492,-0.727518439293,0.110180839896
2263,0.27428394556,-0.322941511869,0.296861857176,0.239850014448,0.693952739239,-0.680499970913,-0.345650017262,-0.371283113956,0.116317629814,0.371500134468,0.825813293457,1.98234963417,0.263457477093,-0.910812020302,0.290291905403,-0.664274334908,-2.72463726997,1.90086996555,-0.54184538126
808,1.11786031723,-0.014807254076,0.17534853518,-0.174850001931,1.53162503242,0.0959500074387,-1.12210011482,-0.11016741395,1.37096691132,1.12809979916,0.256668359041,2.72508001328,1.31493401527,-0.412102848291,0.0316866189241,-0.447644740343,-1.80545067787,1.74082970619,-1.13050723076
30001,0.663600087166,-0.248095467687,-1.48577308655,0.910750031471,2.94622707367,1.65375006199,-0.679549992085,0.341079264879,1.07225906849,0.362117648125,-0.285609513521,-1.4796807766,4.5975151062,1.2715215683,-0.000304877758026,-0.0573794022202,-0.364170908928,-0.372648000717,-0.97863060236
348,-0.157152414322,0.0350143127143,0.0876932293177,-0.238800004125,1.10873055458,1.53309988976,-0.235150039196,-0.587121486664,1.77455127239,0.93833988905,0.559237539768,0.880926251411,1.27599644661,-0.986252903938,0.138373300433,0.077048368752,-0.166647851467,0.773213922977,-0.127948060632
30849,2.29726743698,0.71747559309,-0.0494897440076,0.237199991941,2.17079949379,1.70329999924,-1.58099997044,0.108188360929,0.463920205832,-0.124011293054,-1.74179792404,-2.88912057877,0.00125385820866,2.04460763931,-0.213404163718,-0.0254872851074,-0.69781255722,-0.455305069685,-0.914184808731
1454,-1.01582622528,-1.12249422073,-0.962639987469,-0.962750017643,0.134126007557,0.428000003099,-2.07299995422,-0.129854977131,2.37482976913,1.6516263485,-0.0941965132952,-2.82914018631,-0.45438349247,0.919549286366,0.174765691161,-0.767490625381,-0.456925600767,-0.126284644008,0.369819551706
6500,0.842498481274,0.435871630907,-0.781283020973,0.509899973869,1.30101120472,0.644649982452,0.0281499922276,0.278278321028,1.12889194489,0.00645045936108,-0.220291242003,-1.09416460991,2.71362161636,-0.828616738319,-1.48636817932,-0.118963867426,1.03526854515,-0.294863879681,-0.065705627203
5627,1.26882445812,0.25643235445,0.505372405052,0.771849989891,2.73122477531,5.84089994431,1.58399999142,0.498213469982,2.60351657867,0.775375902653,0.000533930957317,-1.7451184988,-0.186468943954,-0.287637889385,-0.0331328473985,0.568819880486,0.646936357021,-2.3936882019,-0.20721590519
5715,-4.95388698578,-0.4991735816,-0.527638435364,-0.248249992728,-8.31682109833,0.473200023174,-1.48659992218,-0.660152435303,0.610780715942,-0.701743960381,-1.93462133408,-1.04058933258,-0.239202857018,0.235044121742,-0.843087255955,-0.415935009718,2.03340888023,0.96476405859,1.10029530525
4791,-0.61056470871,0.442962348461,0.746287703514,-0.550699949265,0.909582257271,-1.86664998531,0.958999991417,0.218031719327,2.90766763687,0.458507180214,0.528345048428,0.716416597366,-0.0914796218276,6.44780302048,1.96044909954,0.312844902277,0.275866836309,2.51905226707,0.80979591608
56924,0.629623293877,-0.421409040689,-0.798076927662,0.053800009191,1.4968111515,0.258149981499,2.47504997253,2.66706967354,2.2321138382,-0.603874921799,0.262715518475,0.604457557201,0.25522133708,2.05013179779,1.7144254446,0.682038724422,0.00175899267197,-0.413461208344,0.201586455107
2690,2.26539039612,-0.0927743315697,-0.498692125082,0.164600014687,0.937798380852,0.92870002985,-0.575999975204,-0.71627420187,0.986372292042,-0.0946927368641,0.408537209034,-0.250993549824,3.98303890228,6.79512166977,0.0424107089639,0.731227278709,-0.322301775217,0.126823425293,0.0656547546387
1019,0.229964494705,-0.310965567827,-0.794365942478,-0.651549994946,0.900390565395,-1.47644996643,0.440249979496,0.200498327613,-0.655175983906,0.455304920673,0.323251307011,0.300082623959,-0.0973511487246,0.768139660358,0.415033519268,0.811961591244,-1.21490013599,1.57330083847,-0.201691329479
51422,1.22839987278,-0.00642266124487,0.704078614712,-0.798950016499,1.69756662846,1.62334990501,5.02960014343,-0.681200742722,-0.254043638706,-0.158310204744,-1.18399453163,-1.23049747944,0.906456053257,-0.789438784122,-4.3427362442,-1.14494526386,0.337411165237,0.284258246422,-0.789764285088
5788,-1.13479697704,0.316116213799,-0.230065688491,-1.87284994125,0.788376867771,0.511000037193,-0.541750013828,-0.66402888298,2.47107648849,-0.525483906269,0.877026498318,-0.735324025154,-0.0275279283524,-1.78236484528,-0.527429819107,-0.269690752029,0.0687462761998,-2.71505451202,-1.06969714165
6709,0.136588990688,-0.371602356434,-0.0776512399316,-0.357600033283,0.682951331139,0.488399982452,0.638249993324,0.23506423831,1.22004938126,-0.712687671185,-0.491465240717,-1.20326542854,0.883911788464,-0.0370992720127,0.218677714467,-1.02952194214,1.20057809353,-0.844456195831,0.254981011152
1277,1.37398767471,-0.2446744591,2.8178524971,-0.0236500054598,0.385586500168,-0.28955000639,1.68685007095,0.643340706825,4.04052782059,-0.078662969172,2.34549736977,0.907698512077,1.79877877235,4.59598970413,2.99719071388,-0.623040020466,-0.0107008973137,0.147266551852,0.899910151958
993,1.80552518368,1.15861225128,-0.299078702927,1.20289993286,2.2206890583,0.747400045395,0.311449974775,2.49741435051,1.94969201088,1.45843231678,2.23978757858,-1.6946542263,-0.0111379623413,3.09336853027,3.01754260063,-0.139843329787,0.955618798733,1.42915201187,4.78289175034
7157,1.07793653011,0.669349193573,-0.429810136557,-0.0739000141621,0.870047986507,1.1943000555,-0.181100010872,-0.309159070253,2.32182979584,-0.270569294691,-1.05716526508,-1.69327425957,-0.182955443859,-0.362886339426,-0.0155484564602,-0.968673884869,-0.172176510096,-0.747924089432,0.981308221817
1958,5.75698852539,-0.511089384556,-0.272238314152,1.21635007858,1.73889887333,-0.464600026608,1.53880000114,0.196896448731,0.821794509888,-0.324963092804,-0.0566558241844,-0.130373418331,-0.0790850445628,1.27324318886,-0.280594915152,0.378185689449,0.810938954353,-0.480728268623,0.397182762623
4582,2.13715076447,0.135004431009,0.989535868168,0.839850008488,0.528900265694,1.27839994431,0.738150000572,0.457040607929,2.04301166534,-0.930884420872,-0.44148504734,-1.07227230072,0.780775904655,1.46172261238,2.44045495987,-0.286629378796,0.256535172462,-0.683719038963,0.36833101511
9212,-6.14030647278,-4.01571416855,-1.87097978592,-1.49075007439,-0.983657598495,-1.80529999733,-0.659600019455,-2.46803712845,-1.80078983307,-0.292633980513,1.23696994781,-1.11966300011,-0.0722331479192,-1.54461562634,-0.974180281162,0.395157158375,-3.00165867805,-0.313373476267,-1.53247141838
8440,1.72599136829,0.202036499977,-0.108020931482,-0.141199991107,1.97323775291,1.34064996243,0.191950008273,0.439559280872,1.41663610935,-0.402241885662,0.206702142954,1.11160206795,0.218906342983,-0.117854125798,0.493408292532,0.318999379873,-0.967038750648,-2.49546027184,0.195302665234
6790,-1.68865442276,-5.25478315353,-0.786949336529,-1.96979999542,-3.26760292053,-7.95950031281,-2.5435500145,-4.83888721466,-6.90914344788,-2.72780799866,-0.947115659714,-3.16620254517,-4.93733692169,-3.16263103485,-4.44085836411,-1.70524847507,-0.590666890144,-1.74464416504,-1.69322001934
8851,2.42943191528,0.792299211025,-0.962175190449,1.15254998207,2.4282143116,-0.064600020647,2.1289999485,1.23873102665,-0.210394799709,-0.224013537169,1.22167253494,-2.40978097916,1.15764069557,4.25280618668,-0.0831626877189,-0.677140891552,-1.51774227619,1.28038668633,-0.515443146229
2534,2.00134515762,0.307221770287,0.233126416802,-0.057499974966,2.21653938293,-0.286749988794,0.632950007915,0.227676451206,1.77203416824,0.266277819872,0.104079782963,-0.204836040735,0.228314459324,-3.01738929749,0.590926349163,0.0648136809468,-1.14466440678,-2.85608553886,-1.63797831535
