rid,CPC003_HA1E_6H:BRD-K73999723-001-02-2:10,CPC003_HA1E_24H:BRD-K73999723-001-02-2:10,CPC003_HCC515_6H:BRD-K73999723-001-02-2:10,CPC003_HCC515_24H:BRD-K73999723-001-02-2:10,CPC003_PC3_6H:BRD-K73999723-001-02-2:10,CPC003_PC3_24H:BRD-K73999723-001-02-2:10,CPC003_VCAP_6H:BRD-K73999723-001-02-2:10,CPC003_VCAP_24H:BRD-K73999723-001-02-2:10,CPC011_A375_6H:BRD-K73999723-001-07-1:10,CPC011_A549_6H:BRD-K73999723-001-07-1:10,CPC011_A549_24H:BRD-K73999723-001-07-1:10,CPC011_HA1E_6H:BRD-K73999723-001-07-1:10,CPC011_HT29_6H:BRD-K73999723-001-07-1:10,CPC011_MCF7_6H:BRD-K73999723-001-07-1:10,CPC011_MCF7_24H:BRD-K73999723-001-07-1:10,CPC011_PC3_6H:BRD-K73999723-001-07-1:10,CPC011_PC3_24H:BRD-K73999723-001-07-1:10,CPC011_VCAP_6H:BRD-K73999723-001-07-1:10,CPC011_VCAP_24H:BRD-K73999723-001-07-1:10,CPC016_A375_6H:BRD-K73999723-001-02-2:10,CPC016_A549_6H:BRD-K73999723-001-02-2:10,CPC016_A549_24H:BRD-K73999723-001-02-2:10,CPC016_ASC_24H:BRD-K73999723-001-02-2:10,CPC016_HEPG2_6H:BRD-K73999723-001-02-2:10,CPC016_HT29_6H:BRD-K73999723-001-02-2:10,CPC016_MCF7_6H:BRD-K73999723-001-02-2:10,CPC016_MCF7_24H:BRD-K73999723-001-02-2:10,CPC016_NEU_24H:BRD-K73999723-001-02-2:10,CPC016_NPC_24H:BRD-K73999723-001-02-2:10,CPC016_SKB_24H:BRD-K73999723-001-02-2:10,CPD003_MCF7_6H:BRD-K73999723-001-06-3:10,CPD003_MCF7_24H:BRD-K73999723-001-06-3:10,CPD003_PC3_6H:BRD-K73999723-001-06-3:10,CPD003_PC3_24H:BRD-K73999723-001-06-3:10
5720,-1.57629990578,0.845873355865,-2.84166193008,0.639354586601,-0.917339324951,0.316389918327,0.37184625864,1.22235000134,0.103434860706,-0.329012811184,0.423542320728,-0.531350016594,-0.448642402887,0.661300003529,-1.02565002441,-1.26497840881,-1.31729674339,-1.68961274624,-2.02640891075,-0.19059869647,0.357899993658,0.300614178181,0.642733335495,0.611455321312,-0.297525942326,0.0843110233545,0.509817957878,1.3329666853,-0.740242123604,0.284464716911,0.315850019455,-0.870199143887,-1.08922958374,-0.870100021362
466,0.77009999752,0.725156962872,1.1518342495,0.183605626225,0.170152544975,0.103046156466,0.269441843033,1.20090007782,-0.889644145966,-0.837714970112,-2.45674371719,-0.842750012875,-0.958726286888,-1.87975001335,-1.28760004044,-1.09050452709,-1.0930519104,-0.554652154446,-1.82431852818,-0.380029261112,0.164499998093,1.07894039154,0.0474999919534,0.573704659939,-2.16210722923,0.0930419638753,0.387647330761,-1.55046665668,-1.19969713688,0.148106202483,0.270500004292,0.277291566133,0.108652725816,-0.132100045681
6009,1.60689997673,0.40849724412,0.21785788238,-0.0522759258747,1.73950898647,0.268099784851,-0.368931502104,-0.0218500010669,-0.976454377174,0.619717538357,-0.247075334191,0.0697999894619,-0.686235070229,-0.169900000095,-0.189449995756,0.622324228287,-0.225530028343,-0.139843344688,-0.30441313982,0.830560088158,0.439449995756,1.17248392105,-0.328766673803,0.852638602257,-0.130060821772,-1.04896593094,-0.205515488982,0.162533327937,0.0130843892694,0.59354442358,-0.267900019884,0.223754972219,0.710906684399,-0.997049987316
2309,0.717299997807,0.017541885376,1.21165168285,-1.39749896526,3.38658571243,1.15909814835,-0.35107973218,0.324949979782,-0.326153934002,0.298395872116,-0.109061740339,-0.87215000391,-0.392003148794,-1.45635008812,-0.726899981499,0.907830834389,1.35653746128,-0.0736565738916,0.465425223112,-0.118508860469,-1.03450000286,-0.336150527,-0.273900032043,0.114582329988,-0.928147017956,-0.332348018885,-0.143374681473,-0.355533331633,-0.426266938448,0.33084192872,0.931150019169,-0.158277347684,1.06239247322,0.077399969101
387,-0.00249999761581,1.12435460091,1.16714406013,0.747036576271,-1.22389042377,-0.222451806068,-0.697394311428,0.0925500020385,-0.656682729721,0.71813338995,1.99163246155,0.0294499993324,-0.665036976337,0.216399997473,0.910149991512,1.17968416214,-0.529614567757,-0.595694720745,0.427594125271,0.225786298513,0.202099978924,0.981105744839,0.548666656017,0.494609594345,0.343809366226,-0.337885051966,0.155476480722,-0.421733379364,0.101432397962,0.973570942879,0.891849994659,-0.544453263283,-0.749376893044,-0.599049985409
3553,-0.182699993253,-0.904379487038,0.754355609417,0.179422348738,3.11179685593,2.11768555641,-1.03183913231,-0.448249995708,1.75967097282,0.666491627693,-0.654839992523,0.722649991512,5.3945928812e-05,0.510800004005,0.553849995136,2.6460852623,3.86709690094,0.30981451273,1.04347002506,0.502666532993,0.196899995208,-0.509579360485,0.0508000254631,-0.838784635067,0.782807946205,0.0764895826578,-0.234352529049,-0.212833344936,-0.165486335754,-0.073358386755,0.640049993992,1.32069146633,1.29761862755,1.90820002556
427,1.5109000206,-0.0864484012127,1.50762963295,-0.0545361414552,1.21320664883,0.778543651104,0.486153036356,0.282849997282,-1.14432001114,-0.191319137812,0.533574163914,-0.509400010109,0.0113323964179,-0.762349963188,-0.640699982643,-0.941594898701,-0.84185642004,-0.494088709354,-1.18494749069,0.0974048152566,-0.0154500007629,-0.734315097332,-0.0138333439827,0.220227956772,-0.655342340469,0.377398490906,-0.777108132839,-0.815833389759,-0.276939421892,0.887221813202,0.820999979973,1.03313112259,0.302146852016,1.98040008545
5898,-0.994199991226,0.344117105007,0.970437645912,0.31464484334,-3.73750543594,0.94220584631,-0.114526435733,0.488050013781,-1.08461904526,0.0257355868816,0.226901337504,0.575550019741,-0.872025489807,-0.796800017357,-0.0782499983907,-0.199563533068,0.258767455816,-1.09577095509,-1.15673458576,0.059686511755,0.489100009203,0.167611956596,-0.473933339119,0.369984865189,-1.70880723,-0.23970335722,0.50834363699,-1.00979995728,0.359580636024,1.03684580326,-0.0279500000179,0.208602339029,-4.40789651871,0.927349984646
23365,0.387499988079,-0.521175146103,1.57272088528,0.734837293625,-0.0692508816719,-0.290337741375,-0.615404248238,-0.468499958515,-1.22850680351,0.488629817963,0.111764810979,-0.177200004458,-1.09931504726,-0.115749999881,0.145200014114,0.0500127635896,0.255003869534,-0.488349437714,-0.423129290342,-0.0846969783306,0.620350003242,-0.946061015129,0.261433362961,2.1043484211,-1.7912876606,-1.70133256912,-1.26138055325,0.0994333401322,-0.525811314583,0.119562983513,-0.0419499985874,0.43833976984,3.5506336689,0.0334499925375
6657,-0.324400037527,-0.737400054932,1.93810105324,-0.00721627473831,0.288419365883,-0.0432093441486,-0.835832774639,-1.03845000267,0.455881386995,-0.0503120794892,-1.26843905449,0.719799995422,-0.104686506093,-0.257499992847,0.298299998045,0.682071685791,1.00591087341,-0.0730711370707,0.533303439617,-0.498139441013,-0.218400001526,-0.598672747612,0.153900027275,-1.20234847069,0.606770098209,0.418430566788,-0.260582476854,0.158800020814,-0.00578684359789,-0.861107468605,1.42285001278,0.536111235619,1.76678264141,2.79515004158
