rid,DOS060_A549_24H:BRD-K63145939-001-01-6:5,DOS060_HT29_24H:BRD-K63145939-001-01-6:5
5720,0.384100019932,-0.534650027752
466,0.0618500113487,-1.28780007362
6009,0.133499994874,0.924899995327
2309,1.17910003662,-0.91244995594
387,-0.154949992895,1.20150005817
3553,-0.347200006247,0.323849976063
427,0.215799987316,-0.128900021315
5898,-0.359699994326,0.0265999995172
23365,0.834949970245,1.81780004501
6657,-0.693499922752,0.566699981689
5054,-0.770250022411,-1.71265006065
3108,0.0746999830008,-0.610650002956
1950,-0.952299952507,-0.222849994898
351,0.105849996209,0.0470499992371
4846,0.39280000329,-1.28579998016
1452,-1.31970000267,-0.411049991846
4776,0.0366500020027,0.951250016689
6908,1.05789995193,-0.373099982738
672,-0.389149993658,0.321600019932
5710,-0.685400009155,-0.365949988365
2115,-0.101300001144,-0.602149963379
7015,0.618999958038,0.480499982834
8726,1.0542999506,0.588349997997
2185,0.185249999166,0.658650040627
3315,1.14980006218,1.06070005894
5289,-0.203549996018,0.0119000077248
868,0.250299990177,0.733850002289
1677,0.283800005913,0.918799996376
7043,-0.78125,0.573549985886
5613,-0.612550020218,0.762199997902
595,0.0503500103951,-0.493849992752
4793,0.168250009418,0.438499987125
2736,-0.427749991417,-0.237549960613
5290,0.781399965286,-0.311499983072
6194,-2.46154999733,-0.106800019741
1676,-0.902850031853,1.09450006485
23512,0.186999976635,-1.32010006905
148022,-0.753299951553,0.392850011587
1906,-0.854650020599,-3.05774998665
8878,0.335850000381,-1.0843000412
3091,0.577499985695,0.348749995232
5743,-0.554999947548,1.00964999199
5321,0.583549976349,-3.06069993973
4144,0.780250012875,0.196399986744
1981,0.0863500013947,-1.20050001144
695,-1.62720000744,-0.291099995375
10398,-0.302399992943,0.309100031853
5708,-0.103599995375,-1.21905004978
1213,-0.0790499970317,-1.2513999939
226,0.721199989319,1.1943500042
6777,0.712599992752,-0.902400016785
2113,-0.6888499856,0.410950005054
3329,0.482300013304,-0.410849988461
1050,-0.115050017834,1.03984999657
9491,-0.917199969292,0.896050035954
22926,0.445199996233,1.69364988804
5899,0.22754997015,0.348200023174
5467,0.673300027847,0.719400048256
6774,0.413650006056,0.148950010538
1788,2.78404998779,0.0715000033379
5921,1.21474993229,0.459249973297
5721,1.04135000706,-0.784799993038
2263,0.191349983215,-0.174000009894
808,-0.64770001173,1.23265004158
30001,-0.0381999984384,-0.722550034523
348,1.41604995728,0.235100001097
30849,0.354499995708,-0.0715499967337
1454,-0.141900002956,0.811349987984
6500,-2.10954999924,1.26944994926
5627,0.0291000008583,-0.0927499830723
5715,-0.551200032234,0.202550008893
4791,1.04874992371,-0.199699997902
56924,-1.40294992924,0.149699985981
2690,-0.21099999547,-0.364599972963
1019,-0.053149998188,0.173350006342
51422,-0.637350022793,-0.181500002742
5788,-0.610100030899,1.35415005684
6709,0.259550005198,0.80085003376
1277,1.44755005836,0.0185499973595
993,-0.17460000515,0.0169500112534
7157,0.162849992514,-0.546249985695
1958,-0.0436500012875,-0.219249993563
4582,0.485549986362,0.318599998951
9212,1.33474993706,0.826449990273
8440,0.773150026798,-0.363750010729
6790,-0.527199983597,0.321199983358
8851,1.41740000248,0.986950039864
2534,-0.929700016975,0.527899980545
4893,-0.36234998703,1.16900002956
665,-0.572499990463,-1.30599999428
4313,-0.992950022221,0.044199988246
1022,-0.611649990082,0.170650005341
5880,1.08609998226,0.0951000154018
3162,-0.658699989319,-0.213049992919
1282,-1.73890006542,-0.238499999046
3383,0.621250033379,0.841949999332
727,0.253650009632,-0.0430999994278
4792,0.608950018883,0.777750015259
4794,0.0667500048876,1.40104997158
902,-0.269000023603,-0.791900038719
8091,0.736349999905,-0.103550001979
3486,0.207800000906,-0.732699990273
10818,-1.11309993267,-0.078850030899
3454,-0.662150025368,0.579750001431
4282,-0.314750015736,-0.337249994278
1605,-0.251949965954,0.716549992561
10644,-0.285149991512,-0.194799989462
2065,-0.311300009489,-0.469200015068
8321,-2.31979990005,0.506299972534
8503,-0.828449964523,0.4837000072
7027,-0.320450007915,0.0173000097275
6850,-0.568350017071,0.896149992943
1978,-0.141600012779,0.162000000477
896,-0.971000015736,0.770900011063
5777,-0.38789999485,0.922500014305
1846,0.316649973392,0.679099977016
5925,-0.195299997926,0.641200006008
142,0.346099972725,-0.00539997220039
1021,-0.611100018024,0.483799993992
5699,-0.117699995637,2.00390005112
8061,-0.347000002861,0.83630001545
1870,-0.523899972439,0.130250006914
1398,-0.343850016594,-0.260550022125
3312,-0.676799952984,-0.50125002861
891,0.079549998045,0.519800007343
4775,-0.33750000596,-0.709600031376
5111,-0.718150019646,0.618499994278
5696,0.271549999714,-0.0935499966145
5588,1.48454999924,0.297149986029
6839,0.821449995041,1.03900003433
329,1.18190002441,1.39925003052
5058,-1.62234997749,-1.04419994354
998,-0.426999986172,-0.510949969292
9134,-0.119050011039,-0.234599977732
6616,-0.533499956131,0.0907000005245
5223,1.3560500145,0.129299998283
4690,0.899150013924,-2.82259988785
958,-0.530099987984,0.389299988747
1616,0.40364998579,-0.750199973583
991,0.720499992371,0.433100044727
6347,0.875950038433,0.582400023937
6714,0.425100028515,0.53694999218
652,0.734149992466,-0.809949994087
4331,-0.345349997282,-0.470849990845
7099,0.813950002193,0.216750025749
10320,-0.0789000019431,-1.26380002499
2042,0.736750006676,1.21055006981
843,0.0331499576569,0.274949997663
840,-0.509750008583,0.532949984074
7048,0.228850007057,-0.107950001955
4851,-0.197899997234,1.50195002556
6464,-0.409150004387,1.07815003395
23410,-1.28644990921,1.49970006943
54205,-5.30130004883,-1.00789999962
2770,-0.219550013542,0.713850021362
80204,0.0136500000954,-3.24744987488
4208,-0.930450022221,0.432449996471
1845,-3.0174498558,-1.36899995804
23368,-0.169750005007,0.551800012589
5583,5.55684995651,0.495199978352
8900,-0.538649976254,0.279550015926
581,0.810199975967,-0.987900018692
6193,0.811100006104,-1.90269994736
6622,-0.295549988747,-0.449400007725
11261,-1.18569993973,-0.862950026989
6696,-0.962949991226,-0.00685000419617
8312,0.564450025558,-0.106900036335
835,5.28485012054,0.532899975777
8324,-0.26994997263,0.501450002193
1848,0.709649980068,-0.36384999752
154,-0.113000005484,6.05205011368
4312,0.666750013828,-0.754050016403
994,1.16240000725,-0.00195002555847
2048,0.447249978781,0.100400015712
1111,-1.00499999523,0.187049999833
5154,-1.06134998798,-0.616800010204
2920,-1.00195002556,0.524199962616
3122,-0.304550021887,-1.15429997444
2769,0.593949973583,2.59999990463
5900,0.885699987411,2.23195004463
6304,-0.245699971914,0.564400017262
5211,0.181349992752,0.200349986553
2886,-0.172100007534,0.473999977112
9261,0.0326000154018,-0.344999998808
8569,-0.458550006151,0.281949996948
3303,-0.106750011444,-0.53225004673
5331,-0.48449999094,0.723900020123
5347,-0.270450025797,-0.847050011158
4638,0.370800018311,0.401150017977
2264,1.01034998894,0.0702999979258
1029,-0.134350001812,-4.74790000916
1027,0.874950051308,0.547949910164
2597,0.619699954987,0.640900015831
55847,-0.149350002408,1.31410002708
25803,0.642549991608,-5.05434989929
3480,-0.500800013542,1.09255003929
2946,-1.38810002804,1.13084995747
9517,-0.527000010014,0.462249994278
