rid,CPC004_A375_6H:BRD-K37991163-003-06-8:10,CPC004_HA1E_6H:BRD-K37991163-003-06-8:10,CPC004_HA1E_24H:BRD-K37991163-003-06-8:10,CPC004_HCC515_6H:BRD-K37991163-003-06-8:10,CPC004_HCC515_24H:BRD-K37991163-003-06-8:10,CPC004_HEPG2_6H:BRD-K37991163-003-06-8:10,CPC004_HT29_6H:BRD-K37991163-003-06-8:10,CPC004_MCF7_6H:BRD-K37991163-003-06-8:10,CPC004_PC3_6H:BRD-K37991163-003-06-8:10,CPC004_PC3_24H:BRD-K37991163-003-06-8:10,CPC004_VCAP_6H:BRD-K37991163-003-06-8:10,CPC004_VCAP_24H:BRD-K37991163-003-06-8:10,CPC011_A375_6H:BRD-K19277754-001-02-2:10,CPC011_A375_6H:BRD-K37991163-050-13-5:10,CPC011_A549_6H:BRD-K19277754-001-02-2:10,CPC011_A549_6H:BRD-K37991163-050-13-5:10,CPC011_A549_24H:BRD-K19277754-001-02-2:10,CPC011_A549_24H:BRD-K37991163-050-13-5:10,CPC011_HA1E_6H:BRD-K19277754-001-02-2:10,CPC011_HA1E_6H:BRD-K37991163-050-13-5:10,CPC011_HT29_6H:BRD-K19277754-001-02-2:10,CPC011_HT29_6H:BRD-K37991163-050-13-5:10,CPC011_MCF7_6H:BRD-K19277754-001-02-2:10,CPC011_MCF7_6H:BRD-K37991163-050-13-5:10,CPC011_MCF7_24H:BRD-K19277754-001-02-2:10,CPC011_MCF7_24H:BRD-K37991163-050-13-5:10,CPC011_PC3_6H:BRD-K19277754-001-02-2:10,CPC011_PC3_6H:BRD-K37991163-050-13-5:10,CPC011_PC3_24H:BRD-K19277754-001-02-2:10,CPC011_PC3_24H:BRD-K37991163-050-13-5:10,CPC011_VCAP_6H:BRD-K19277754-001-02-2:10,CPC011_VCAP_6H:BRD-K37991163-050-13-5:10,CPC011_VCAP_24H:BRD-K19277754-001-02-2:10,CPC011_VCAP_24H:BRD-K37991163-050-13-5:10,CPC015_A375_6H:BRD-K37991163-003-06-8:10,CPC015_A549_6H:BRD-K37991163-003-06-8:10,CPC015_A549_24H:BRD-K37991163-003-06-8:10,CPC015_ASC_24H:BRD-K37991163-003-06-8:10,CPC015_HEPG2_6H:BRD-K37991163-003-06-8:10,CPC015_HT29_6H:BRD-K37991163-003-06-8:10,CPC015_MCF7_6H:BRD-K37991163-003-06-8:10,CPC015_MCF7_24H:BRD-K37991163-003-06-8:10,CPC015_NPC_24H:BRD-K37991163-003-06-8:10,CPC015_PHH_24H:BRD-K37991163-003-06-8:10,CPC015_SKB_24H:BRD-K37991163-003-06-8:10,CPC020_A375_6H:BRD-A62326914-001-02-2:10,CPC020_A549_6H:BRD-A62326914-001-02-2:10,CPC020_HA1E_6H:BRD-A62326914-001-02-2:10,CPC020_HCC515_6H:BRD-A62326914-001-02-2:10,CPC020_HT29_6H:BRD-A62326914-001-02-2:10,CPC020_MCF7_6H:BRD-A62326914-001-02-2:10,CPC020_MCF7_24H:BRD-A62326914-001-02-2:10,CPC020_PC3_6H:BRD-A62326914-001-02-2:10,CPC020_PC3_24H:BRD-A62326914-001-02-2:10,CPC020_VCAP_6H:BRD-A62326914-001-02-2:10,CPC020_VCAP_24H:BRD-A62326914-001-02-2:10,CPD003_MCF7_6H:BRD-K37991163-003-08-4:10,CPD003_MCF7_24H:BRD-K37991163-003-08-4:10,CPD003_PC3_6H:BRD-K37991163-003-08-4:10,CPD003_PC3_24H:BRD-K37991163-003-08-4:10
5054,-0.278503239155,0.444972515106,1.04632329941,-0.462840199471,-1.13242173195,-1.35912585258,0.238808512688,0.268545687199,-1.08686852455,0.170192062855,-1.11816310883,0.145926892757,0.169993922114,-1.08536672592,-1.04154646397,-0.970560908318,0.000959947705269,-0.188707351685,-0.126800000668,-0.858550012112,-0.123649440706,-0.585998654366,2.43624997139,-0.484600007534,-0.498250007629,-0.639549970627,0.449249595404,-0.420638263226,0.365939170122,0.66941511631,0.403844565153,0.271443903446,0.168686211109,-0.537817835808,0.374031484127,0.830250024796,-0.0827207863331,-1.07767605782,-1.79685008526,-0.606236934662,-0.368903368711,1.81360697746,-0.933200001717,-0.831700026989,1.28744995594,-0.827031195164,2.11229991913,1.76072227955,0.118100002408,0.718278408051,2.127368927,-0.396710306406,-0.150590628386,-0.674831807613,-0.736427009106,-0.175160974264,-0.487149983644,1.42742502689,0.0740596801043,-0.817250013351
3108,-0.752281546593,-0.295081287622,0.787703156471,0.0842628329992,1.78920555115,0.613454401493,0.196968525648,0.178350493312,0.0519857704639,-0.11542173475,1.58475458622,-0.237309455872,-0.23540738225,-0.302541732788,-0.841425478458,-0.465638995171,0.161164805293,0.785622537136,-0.609950006008,0.541999995708,0.0767484009266,-0.245077103376,0.301149964333,-0.305849999189,3.26850008965,1.57954990864,0.075272321701,0.373150169849,-0.242511570454,0.286574065685,0.168979376554,-1.13302254677,0.468041181564,0.721637010574,0.419878542423,0.512100040913,2.82616186142,-0.0243759863079,0.90474998951,0.654540359974,0.517227053642,0.267064750195,3.13240003586,1.08130002022,-0.655550003052,0.121735811234,-0.727650046349,0.824618637562,0.487250030041,-0.185367643833,0.903975665569,-0.0289530940354,-1.1138780117,-0.884054243565,-0.0624159574509,0.369334340096,-0.593150019646,0.822809278965,-0.48462843895,-0.236499994993
1950,0.658152103424,-2.50547385216,-2.52731561661,1.46851658821,0.297581911087,-0.343918204308,0.768022179604,0.49184435606,0.531057536602,-0.166917860508,0.530157089233,1.48676109314,-0.256706655025,-0.50374943018,0.0463531315327,0.453327327967,-0.810313761234,-0.670386433601,-1.56180000305,-1.46115005016,0.540941417217,-0.383832275867,0.380750000477,5.42355012894,2.36759996414,-0.412100017071,-0.711734175682,-0.529015421867,-0.470650553703,-0.370370656252,0.719857215881,0.231992781162,0.410820364952,0.333254337311,0.0609014481306,1.44595003128,0.0823565274477,1.29533469677,0.448050022125,0.187375515699,0.62085723877,0.305084258318,1.90670001507,0.523899972439,-0.105599999428,-0.559336602688,-0.64099997282,-1.35923349857,-0.670449972153,0.653351902962,-0.270325124264,-0.375027358532,-0.103229857981,-0.149331614375,1.59450137615,0.0487209521234,-0.356849998236,-0.94993519783,0.366623461246,-0.606449961662
351,1.09351372719,1.12619268894,1.40064692497,0.897057712078,1.13394463062,-0.0874406322837,1.06385326385,0.0909893363714,1.20122313499,0.37398186326,1.61097073555,0.569364666939,-0.376972138882,0.845972001553,1.58338212967,0.158522069454,0.376546978951,-0.324540764093,0.914149999619,-0.597249984741,1.25030660629,-0.489321738482,-0.818050026894,0.573949992657,0.0576999783516,-3.02699995041,-0.364341467619,0.0071377158165,0.271389454603,-0.03326908499,-1.31151926517,0.976353883743,-0.516637146473,-0.206052601337,0.421903133392,0.366050004959,-0.626380860806,-0.335621774197,0.664350032806,-0.156685099006,0.946401655674,1.54465007782,1.16209995747,0.000699999975041,-0.624949991703,-0.592552483082,0.586449980736,-0.574775457382,0.0,-0.275574684143,-0.372742772102,-0.169571697712,-0.15023766458,-0.569158315659,0.0586804896593,-0.998282313347,-0.840000033379,-0.284006595612,0.246740743518,-0.197149991989
4846,1.1087731123,0.0720030069351,-0.756893575191,-0.653715610504,-0.42449131608,-0.696730315685,0.802169561386,-0.328181922436,1.00363242626,-0.404661655426,-0.0619999319315,0.180841818452,-0.190866023302,-0.427005171776,-0.116162955761,-1.27312350273,0.370098650455,0.0546875819564,-0.223550021648,-2.02044987679,0.683472156525,-0.00995773077011,0.624599993229,-0.888949990273,0.0270500183105,1.33910000324,-1.21732735634,0.0496476814151,-0.316114157438,-0.493259966373,-0.233254417777,-0.536792337894,0.489303410053,0.358767479658,-0.195011466742,-0.274900019169,0.507081866264,-0.640183866024,0.560549974442,0.425995767117,-0.0151145532727,-0.140219405293,-0.730599999428,3.3626999855,-0.0488499999046,-0.132412552834,-0.0661000013351,-0.174300089478,-0.603850007057,-0.053944543004,-0.424991697073,0.0181040093303,-0.101807706058,-0.217590719461,0.282298922539,-0.608634829521,-0.432349979877,0.17828053236,0.27756935358,-0.564249992371
1452,0.0888933390379,-0.150311380625,-1.2713239193,0.0870088934898,-0.559256970882,-1.10827493668,0.455316245556,-0.501283943653,-0.314131438732,-1.02598536015,-0.138154193759,0.105441227555,-0.158401593566,0.0384281314909,0.189500033855,0.134053364396,-0.00907552242279,-1.20971810818,-0.0878999829292,-1.25635004044,-0.396066904068,-0.19066926837,-0.428550004959,-0.258049994707,-0.860249996185,-0.651150047779,0.544818341732,-0.574694752693,-3.35814189911,-0.299589395523,0.344551444054,0.270026534796,0.22353553772,-0.503740668297,-0.302970081568,-1.07709991932,0.723332226276,-0.681215286255,-0.109250001609,-0.274543225765,-0.816156387329,-0.573820829391,0.114100001752,0.364100009203,-1.0951499939,0.227633669972,0.135149985552,-2.14204955101,-0.500150024891,-0.166583940387,-0.903568923473,-0.778903365135,-1.21811020374,-0.42068323493,-0.432300746441,1.04408621788,0.0205000005662,-2.33829832077,-0.503398776054,0.137400001287
4776,-0.539157152176,1.66093850136,-0.243980079889,1.50184321404,3.80836677551,-1.14805734158,1.03176188469,0.556217670441,0.931809186935,0.175160348415,0.865943074226,0.897327244282,0.0310976058245,0.880262374878,0.354271620512,0.69141381979,-0.715329706669,-0.941653847694,-0.236199975014,0.0618999898434,0.159062966704,0.577766060829,-0.0287000015378,-0.132449999452,2.06105017662,-0.649749994278,-0.62979221344,-0.267110317945,0.712199568748,0.491713315248,0.396532893181,1.40057373047,-0.408912330866,-0.308922886848,0.312793433666,2.3041498661,-1.61839318275,0.622863352299,0.156699985266,0.38612344861,0.637338399887,2.23108577728,2.25869989395,0.568499982357,-0.166649997234,-0.275379031897,-0.802850008011,-0.257727086544,-0.275249987841,1.11400103569,-0.893006920815,-0.118850119412,2.08633589745,0.517235457897,0.438840121031,-0.273274004459,-1.41229999065,0.0509348362684,-0.337675184011,-0.666700005531
6908,0.654710650444,-0.443324893713,0.776745438576,-0.788692116737,-0.554224073887,1.16339325905,-0.821649253368,1.0032941103,0.335942685604,0.298642545938,0.384437978268,-0.30112567544,0.484570205212,1.52757418156,-0.980546176434,-0.102000564337,0.329111516476,0.893290281296,0.337549984455,1.99035000801,2.48939967155,1.45926499367,-0.018649995327,4.24959993362,-1.17454993725,0.587599992752,-0.581124842167,0.678879797459,-0.0240740310401,0.448071271181,-0.616990029812,-0.40996414423,0.255202680826,0.468272328377,0.751847028732,-0.196950003505,2.29959630966,-0.490022033453,-0.448500037193,-0.0767377763987,1.30637800694,0.0915116369724,-2.99079990387,0.99169999361,0.297100007534,1.30963766575,0.377449989319,0.0835409685969,-0.309949994087,-0.363725423813,0.672468662262,0.715924859047,-0.039477519691,-0.275773525238,0.0620462149382,-0.205603957176,1.20004999638,1.46609950066,0.181984379888,0.414099991322
672,-0.772695422173,-0.792267620564,1.10994243622,0.621546506882,-4.3225569725,0.294269889593,-1.3803217411,0.210239991546,-0.260755598545,-0.169789761305,-1.01385545731,-1.82019329071,-0.0808672606945,-0.9018907547,-0.783049762249,-0.347533404827,0.291298151016,-0.772393941879,0.673849999905,0.626299977303,0.623662889004,-0.00509540364146,-0.640799999237,0.0750000029802,-2.24784994125,1.04859995842,-0.279508411884,0.394555449486,0.403119474649,1.53853690624,0.124089449644,-0.357726722956,-0.445308119059,-1.13597607613,-0.61094224453,0.0795000046492,-1.71826457977,-0.410257667303,0.126599997282,-0.48011046648,-1.20391047001,-5.67755222321,-1.714599967,0.737200021744,0.683250010014,0.30640694499,0.445600003004,0.121705375612,0.183799996972,-0.181547239423,0.259372353554,0.85442507267,-0.0487969368696,0.443007588387,-0.936615109444,-3.98367261887,0.810649991035,-0.443592369556,0.0283038541675,0.00424999929965
5710,-0.314623445272,-0.28825211525,-0.881148576736,-0.982053518295,-0.168482393026,-0.813526749611,-0.881685256958,0.119435563684,-1.27963972092,-0.0354033671319,-0.927460074425,-0.190130919218,0.0430284142494,-0.000693775713444,0.348291248083,0.209321349859,-0.508318722248,-0.252151161432,0.76859998703,0.864949941635,0.246451690793,0.206566467881,-0.617500007153,-0.649399995804,-2.6398999691,-2.41820001602,-0.0686556845903,-0.489414036274,0.917294621468,1.05963361263,-0.214488089085,-0.260350495577,-0.2858479321,-0.526416003704,-0.0360228680074,-1.86210000515,0.61869519949,-1.14944016933,-0.959249973297,1.09747374058,0.202694162726,-0.726826906204,-0.850099980831,-0.350699990988,0.0090499818325,0.615553438663,0.342049986124,-0.288410514593,-1.18805003166,-0.130818128586,0.320038259029,0.685799479485,0.0536180473864,-0.21658757329,0.297915220261,0.745251834393,0.296249985695,-0.216335386038,0.444779843092,-0.401700019836
2115,0.151498302817,-0.256200134754,0.854523658752,-0.5672929883,-0.977420330048,-0.0361611247063,0.444881170988,-0.809402525425,0.604435443878,-0.110660895705,0.472185522318,0.272546410561,0.249327123165,-0.71398639679,1.30310618877,0.00235067680478,0.0429506599903,-0.0275191441178,0.504549980164,-0.756250023842,0.558669805527,0.0271856337786,0.880249977112,-0.867349982262,0.065750002861,0.0858500003815,-0.0691645517945,0.148331403732,1.05931031704,-0.107487991452,-0.224482685328,-1.0960958004,-1.3144506216,0.117643624544,2.07110214233,-0.188999995589,-0.623499572277,-0.251310765743,0.837899982929,0.991742014885,0.774515986443,-0.288571476936,1.97049999237,0.120399996638,-0.440649986267,0.495077669621,-0.768499970436,0.523750305176,-0.450200021267,1.49451076984,-0.0284423176199,-0.892897129059,-0.263210982084,0.371279299259,0.733945131302,0.459808051586,-1.10580003262,0.380065083504,0.574008643627,0.0640000104904
7015,-0.400496274233,1.60069835186,1.51940751076,0.876841425896,-0.106150761247,-0.577295958996,1.34005582333,-1.05002427101,0.169451028109,-0.230468511581,1.16456007957,1.28805673122,-0.600736439228,0.450336456299,0.601391494274,-0.277694404125,-0.85444021225,-0.885064482689,-0.519400000572,-0.489850014448,0.729697585106,-0.607802987099,-0.222000002861,-0.767250001431,-1.10430002213,-1.160400033,-0.363619536161,-0.0559315010905,0.344329059124,0.0580898635089,0.507796406746,0.0661753416061,0.0816081985831,-0.373170286417,-1.23853373528,0.00290000066161,-0.68264734745,0.665098428726,0.24874997139,-0.240579843521,-0.0753214433789,0.13564479351,0.420899987221,-0.131500005722,-0.789300024509,-0.18038187921,0.0411500036716,0.261014461517,-0.847949981689,0.684968709946,-0.572122454643,-0.147379904985,0.419513493776,0.141200870275,0.989519953728,-0.26899933815,0.570050060749,-0.738224387169,-0.220328003168,-1.07644999027
