rid,CPC014_A375_6H:BRD-K23192422-001-01-1:10,CPC014_A549_6H:BRD-K23192422-001-01-1:10,CPC014_A549_24H:BRD-K23192422-001-01-1:10,CPC014_ASC_24H:BRD-K23192422-001-01-1:10,CPC014_HA1E_6H:BRD-K23192422-001-01-1:10,CPC014_HCC515_6H:BRD-K23192422-001-01-1:10,CPC014_HEPG2_6H:BRD-K23192422-001-01-1:10,CPC014_HT29_6H:BRD-K23192422-001-01-1:10,CPC014_MCF7_6H:BRD-K23192422-001-01-1:10,CPC014_MCF7_24H:BRD-K23192422-001-01-1:10,CPC014_NEU_24H:BRD-K23192422-001-01-1:10,CPC014_NPC_24H:BRD-K23192422-001-01-1:10,CPC014_PC3_6H:BRD-K23192422-001-01-1:10,CPC014_PC3_24H:BRD-K23192422-001-01-1:10,CPC014_PHH_24H:BRD-K23192422-001-01-1:10,CPC014_SKB_24H:BRD-K23192422-001-01-1:10,CPC014_VCAP_6H:BRD-K23192422-001-01-1:10,CPC014_VCAP_24H:BRD-K23192422-001-01-1:10,MUC.CP003_MCF7_6H:BRD-K23192422-001-01-1:10,MUC.CP003_MCF7_6H:BRD-K23192422-001-01-1:3.3333,MUC.CP003_MCF7_6H:BRD-K23192422-001-01-1:1.1111,MUC.CP003_MCF7_6H:BRD-K23192422-001-01-1:0.3704,MUC.CP003_MCF7_24H:BRD-K23192422-001-01-1:10,MUC.CP003_MCF7_24H:BRD-K23192422-001-01-1:3.3333,MUC.CP003_MCF7_24H:BRD-K23192422-001-01-1:1.1111,MUC.CP003_MCF7_24H:BRD-K23192422-001-01-1:0.3704,MUC.CP003_NKDBA_24H:BRD-K23192422-001-01-1:10,MUC.CP003_NKDBA_24H:BRD-K23192422-001-01-1:3.3333,MUC.CP003_NKDBA_24H:BRD-K23192422-001-01-1:1.1111,MUC.CP003_NKDBA_24H:BRD-K23192422-001-01-1:0.3704
5054,0.484805911779,-2.64560627937,-0.438733279705,-4.69288015366,-1.61512649059,0.852399051189,-1.95128703117,2.55640339851,0.465524226427,1.36860001087,-2.07980012894,-0.9049000144,-0.960030913353,0.370651900768,-2.35080003738,-2.75467061996,0.281880289316,0.163199618459,0.46715298295,-0.059651106596,1.44224119186,-0.861049771309,1.2268999815,4.48484992981,-0.31305000186,1.85973334312,-6.88460016251,-6.02519989014,-4.41184997559,-3.39494991302
3108,0.35943248868,1.54701161385,2.1340200901,-0.476960837841,3.54784822464,1.63592505455,0.448953896761,1.77433228493,1.09588384628,0.901250004768,0.0661000013351,4.9157500267,0.498976349831,0.803892016411,1.28385007381,1.51242315769,2.21666431427,0.852328181267,1.01370596886,-0.165547713637,1.31810879707,0.935912907124,1.01565003395,0.75744998455,1.43239998817,2.88933873177,5.51945018768,0.52840000391,2.10890007019,1.03509998322
1950,2.12357211113,4.35515928268,1.44795250893,0.120103962719,3.60441470146,1.39521086216,1.57243418694,2.02017116547,2.5905790329,2.04605007172,1.84325003624,1.07079994678,0.544694423676,0.0956466570497,1.29449999332,2.03839492798,0.784808695316,0.266099691391,1.35272216797,-0.238964155316,0.197449296713,-0.607944965363,2.57864999771,1.93124985695,0.314800024033,1.9784860611,0.30529999733,1.86300003529,1.45429992676,0.308600008488
351,1.56016278267,1.17779541016,1.71401953697,1.07184839249,1.19975304604,1.15474510193,2.06028032303,2.47558450699,2.17619085312,1.37524998188,-0.00399999972433,0.520799994469,1.09629738331,-0.24232417345,-0.00165000010747,0.618438243866,0.501114249229,-0.87609988451,1.05239295959,-1.15542984009,-1.38990676403,-2.88167142868,0.916100025177,0.881600022316,0.412000000477,-0.078241288662,0.560050010681,0.000699999975041,-1.20539999008,-0.771650016308
4846,1.6492331028,2.31076598167,-1.29873228073,0.143121168017,1.29918003082,-0.0247057974339,-1.46933090687,0.0625263303518,1.48067760468,-0.71130001545,4.26850032806,-0.0999999940395,0.407662063837,0.202468663454,1.37510001659,1.97939956188,0.15945520997,0.261873036623,0.182727098465,-0.610997796059,-0.685426473618,-0.398402839899,0.356199979782,2.61089992523,0.840300023556,2.70942497253,3.77920007706,1.50530004501,2.41410017014,3.19304990768
1452,-1.8913090229,0.262313783169,-0.0814697146416,-0.449140638113,0.112776964903,0.353710383177,-1.96180701256,-0.408565819263,0.161600589752,-0.550750017166,1.25984990597,-2.96309995651,-0.128664463758,-2.22138667107,-1.43295001984,-1.32927453518,-0.21704441309,-1.07781410217,-0.417730927467,-0.1574036479,-1.28333699703,-0.028071552515,-1.89670014381,-1.82474994659,-1.11985003948,-1.19582390785,-0.381850004196,-0.60490000248,-0.0107499957085,-1.29089999199
4776,1.88140797615,2.36638593674,1.32256555557,3.91440010071,0.713236510754,2.97659111023,1.25863468647,2.14320540428,3.45562934875,5.61910009384,0.46044999361,1.5108499527,1.10388410091,0.623352527618,-0.144499987364,1.04367256165,0.631021857262,-0.196608066559,1.00925278664,-0.152170389891,0.531548321247,-0.314073473215,2.50900006294,0.797850012779,0.352699995041,1.23213732243,2.6533498764,1.35669994354,0.782000005245,2.74985003471
6908,0.10008019954,-3.81087136269,0.515265524387,1.4121183157,-3.13450741768,-2.23460865021,-6.50082111359,-3.14646840096,-5.4286441803,-3.60409998894,-0.115149997175,-1.39324998856,-0.871300578117,0.358188509941,-0.0996000170708,-0.0442432165146,-0.245222002268,0.546362280846,-6.43001937866,-0.543589711189,-1.12599432468,-0.268060922623,-6.13654994965,-2.05999994278,-2.87085008621,-2.48822331429,-2.14415001869,-0.913500010967,-0.364399969578,0.0293499827385
672,-2.20932030678,-2.14375019073,-0.670896708965,1.99939274788,-1.15612375736,-1.4536036253,-1.07432460785,-1.93430495262,-2.36329364777,-0.383100003004,-0.823149979115,-3.07124996185,-1.85253167152,1.21171534061,0.341749995947,1.28355979919,-3.08940887451,-0.263671249151,-2.69121909142,-1.79977560043,-1.29029417038,-0.622710168362,-2.34254980087,-0.188349992037,-0.46875,-2.17152452469,-3.60190010071,-1.20190000534,-2.01044988632,-1.41540002823
5710,-0.515525877476,-1.55773985386,-0.335571497679,1.13724088669,-4.40293884277,-0.680300891399,0.461557179689,-0.563692569733,-0.293289333582,-1.76600003242,-1.40890002251,-1.64490008354,0.0812974721193,-1.86466813087,-2.14590001106,-1.55094599724,-1.27080714703,-0.529175162315,-0.275153517723,-0.772339880466,0.573989868164,-0.211912736297,-6.28725004196,-4.38954973221,-5.40579986572,-3.67839503288,-2.39650011063,-2.66560006142,-1.05355000496,0.00685000419617
2115,-2.54859399796,-0.310268670321,0.832654833794,-0.228559941053,2.98885393143,-1.61415338516,-0.201524227858,-0.461390525103,1.33946156502,0.577950000763,3.11440014839,-2.85479998589,-0.415105700493,-1.14964139462,0.95759999752,0.526667892933,0.389723211527,0.0612713806331,0.761060714722,-0.0414758473635,-0.393631339073,0.0209234952927,2.1618001461,0.487849980593,1.69124984741,0.3640666008,3.47469997406,2.55320000648,1.15230000019,0.599900007248
7015,1.19017672539,4.16789245605,2.15310359001,0.544690191746,2.63493776321,1.64003229141,1.39552545547,2.68770575523,1.73101377487,3.71759986877,-1.27429997921,1.92059993744,1.27248156071,0.850825309753,-0.0755000039935,2.39572143555,0.628091514111,0.403569430113,2.08564400673,-0.402609527111,-0.0764239430428,-0.340235710144,2.1696999073,0.793749988079,0.0387500524521,1.49282848835,2.91779994965,0.141800001264,1.71424996853,1.58660006523
8726,-0.819260656834,-4.0883231163,0.202969789505,-0.542244672775,-1.32406580448,-2.06583833694,-4.79057073593,-6.71128559113,-5.22272777557,-1.52570009232,0.536099970341,-1.95615005493,-4.27117300034,-1.15851604939,1.34159994125,0.397019267082,-2.41281676292,-0.564453482628,-2.14411592484,-1.642619133,-1.10754561424,-1.54764652252,0.727900028229,-0.320100009441,-0.51525002718,-1.78171169758,-3.29885005951,0.794700026512,-0.530799984932,-1.36640000343
2185,1.56106376648,2.71266341209,0.752495348454,-0.807928919792,1.76761984825,1.16208660603,1.53420948982,1.85632860661,2.88085699081,3.63124990463,0.575499951839,0.735249996185,0.973902344704,0.189563840628,0.883849978447,1.9768396616,0.645548343658,-0.200777173042,2.0558257103,0.349061489105,0.35713326931,-0.541640460491,2.14595007896,0.61779999733,0.748199939728,1.37760329247,2.10820007324,1.11220002174,0.765450000763,1.60824990273
3315,0.144256129861,-0.987442851067,-2.21478652954,-2.86136293411,-1.45680165291,-0.539975106716,0.200178593397,0.0328447520733,-0.943128764629,-6.30920028687,-1.2349499464,0.00775003433228,0.30765286088,-0.571652889252,-2.16830015182,-6.74894237518,-0.101044990122,-0.107329182327,0.21560497582,0.246881365776,-0.277688413858,0.29577049613,-10.0,-8.97424983978,-7.03915023804,-4.78253984451,-3.6412498951,-5.53249979019,-0.952549993992,-0.866999924183
5289,-0.0278844535351,2.32086992264,1.45255756378,-0.784910678864,1.9747761488,0.727548658848,0.53884857893,2.10300993919,1.74156522751,0.32490003109,-0.899100005627,1.67379999161,1.60462069511,0.46357190609,-0.0537500083447,1.66789674759,-0.559405624866,0.20986007154,1.67752218246,1.09387814999,1.2598105669,0.240111604333,1.18330001831,0.607100009918,0.903299987316,0.64875125885,0.906649947166,0.342999994755,0.215250000358,-0.413049995899
868,0.262397170067,1.97183859348,0.0805701613426,2.17235660553,0.19507625699,0.140005543828,0.253676444292,2.00832366943,0.0352715998888,0.205700010061,-1.89464998245,-3.58154988289,0.252407282591,0.914251089096,1.27679991722,1.47447276115,-0.773879528046,-0.227191060781,0.35861569643,2.14399290085,2.09432649612,2.20651268959,0.849799990654,0.365750014782,1.12999999523,1.8992048502,0.108050018549,1.65939998627,0.667199969292,-1.37720000744
1677,0.957206428051,4.99369955063,0.957977712154,0.754559338093,3.29772830009,1.2683211565,0.613293707371,0.255913734436,1.07020378113,2.87715005875,0.92509996891,1.60949993134,0.600262105465,1.45374703407,0.782099962234,2.65727710724,0.653601169586,0.976164877415,2.481310606,-0.0713383257389,0.0945536196232,-0.541222751141,2.36225008965,0.941050052643,0.789200007915,1.78596830368,3.74095010757,1.55180001259,1.63065004349,2.44670009613
7043,1.02288734913,1.12756466866,0.82005161047,0.570416808128,0.643535494804,1.09356403351,0.724252402782,0.688761115074,0.491139620543,1.26475000381,0.137350022793,1.31270003319,0.829031586647,0.767763137817,0.756349980831,0.964904010296,0.439850538969,0.553972423077,1.16112160683,1.47271943092,1.19885110855,0.226575836539,4.39270019531,1.07529997826,2.55095005035,1.32387495041,2.603099823,1.65579998493,0.800149977207,1.86924993992
5613,1.34005689621,2.00476503372,0.701754331589,0.132751911879,2.80526733398,1.67969596386,2.21611499786,1.13632321358,2.39278817177,2.56614995003,-0.759500026703,1.5135999918,0.939399600029,0.0317521467805,1.06480002403,1.40172863007,-0.201803594828,-0.28888875246,1.84056055546,-0.628817081451,-0.193559855223,1.59725511074,3.36779999733,1.09169995785,0.809099972248,1.48200082779,1.19639992714,2.00710010529,0.865000009537,1.15529990196
595,-2.7107629776,-2.73126268387,1.71666669846,1.14402711391,0.0485503077507,0.450050801039,0.0630284249783,-1.82088434696,-1.88567149639,-1.3111000061,4.39525032043,4.80354976654,-0.241954684258,1.85476839542,-0.930000007153,-2.28978872299,3.22081041336,0.707128763199,-2.15293169022,1.87190449238,1.57069849968,0.347851395607,-0.0458999872208,-1.09454989433,-1.85035002232,-1.40682280064,-0.21439999342,-1.38839995861,-0.654249966145,0.800500035286
4793,0.175147652626,-0.708996415138,0.292991757393,1.49009394646,3.29884672165,-0.266866087914,1.73298239708,2.25732159615,0.884173750877,-0.960850000381,4.94794988632,0.811400055885,0.151729255915,0.143297195435,2.83100008965,0.925259947777,1.00079011917,0.457767009735,0.831705927849,-0.52115470171,0.507513105869,0.360400080681,1.74105000496,0.202199995518,-0.875699996948,1.62372362614,2.00040006638,-0.021099999547,-0.45530000329,1.02009999752
2736,1.14169609547,1.30805361271,0.506690502167,0.54231017828,1.7897952795,1.69191908836,1.72011435032,1.7403254509,3.53298401833,2.05174994469,4.67059993744,0.392849981785,1.17007088661,0.856100916862,2.01040005684,3.10852837563,0.51305270195,-0.114716343582,1.36878311634,0.378941088915,-0.715521335602,0.00158247351646,2.01130008698,1.11239993572,0.662499964237,1.06809926033,2.99499988556,1.48080003262,0.340649992228,0.0628499984741
5290,1.14306819439,2.25703573227,0.825910568237,2.3663315773,1.50182533264,1.38306844234,1.30659496784,2.30980110168,0.701515138149,4.00635004044,-4.54500007629,0.526300013065,0.841765224934,0.674363076687,0.606750011444,0.869819402695,0.7302698493,0.135131388903,0.775454163551,0.0711916089058,0.53561270237,-0.00355400098488,2.50274991989,0.69914996624,0.448500007391,1.35981678963,1.73045003414,0.982800006866,0.641299962997,0.823099970818
6194,0.000460162875243,-0.23007671535,0.171698719263,0.0,-2.38790726662,0.000225414056331,-0.427195578814,0.147224977612,-0.840936422348,-1.34334993362,-0.00270000007004,0.0,0.185507267714,0.673951566219,-0.137950003147,0.0204994734377,0.00126414129045,-0.596122264862,0.000447840953711,0.000418265670305,0.247751370072,-0.000142508637509,-6.57730007172,-3.85710000992,-5.0,-7.05869483948,-0.00065000000177,-0.825600028038,-0.0010000000475,-0.00065000000177
1676,1.44965684414,1.2742754221,-0.664165496826,0.838888168335,1.75403594971,1.76661276817,0.794097900391,1.00542867184,1.16473674774,1.90145003796,2.66120004654,1.04334998131,1.18696010113,0.488276302814,-1.08360004425,0.914992451668,0.476583778858,0.130128353834,1.56012248993,0.444680839777,0.96227478981,-0.237695321441,2.43515014648,0.700300097466,1.22690010071,1.24195373058,0.993600010872,1.02369999886,0.748800039291,0.831750035286
23512,-3.38124012947,-4.53107786179,-1.82367551327,-0.151984706521,-4.03402137756,-3.89250993729,-4.10481548309,-3.83746314049,-3.97279429436,-0.100300014019,-0.147899925709,-4.9127497673,-1.46970319748,0.424244612455,0.123099982738,-1.17609500885,-5.25067949295,-1.17509269714,-1.67754590511,-2.93200922012,-3.01949357986,-1.03805220127,-3.49744987488,-0.010949999094,-0.251949995756,-1.92448163033,-2.99630022049,1.13409996033,-0.806249976158,-0.417999982834
148022,1.32144737244,0.585661351681,1.18988573551,0.063361376524,0.273009359837,0.562406182289,-0.603607058525,1.64215397835,-0.551246464252,-0.571999967098,-0.736599981785,1.1318500042,1.05680990219,-0.0505061969161,-0.0182499997318,0.400081187487,1.81148004532,0.653943479061,0.708031415939,-0.0178725011647,0.410033762455,2.20330047607,-0.184199988842,2.3601000309,0.510300040245,-0.33832487464,1.24479997158,-0.594799995422,0.814400017262,-0.795899987221
1906,2.0231115818,1.30410158634,0.440160185099,0.745752573013,-0.0907934457064,1.48384749889,1.29352605343,1.98866844177,2.07844519615,2.01779985428,0.301600009203,1.24989998341,1.43238329887,0.183505475521,0.799950003624,1.535394907,0.260615110397,0.39147567749,1.59835791588,-0.497116655111,0.1752037853,-0.108943417668,2.32969999313,0.671449959278,0.807999968529,1.52186393738,1.59829998016,1.22510004044,-0.285900056362,1.0217499733
8878,1.45272159576,-4.68321228027,-0.287513822317,1.28706181049,-1.95291352272,-1.2971830368,-1.64152312279,0.24363437295,-2.77037262917,-1.42314994335,-1.54904997349,-1.26559996605,-2.11632394791,-1.88203573227,-9.75365066528,-2.51643681526,-1.60786736012,-0.0968179106712,-4.44636487961,-2.10427689552,-0.931920588017,-0.360844254494,-3.67224979401,-3.24430012703,-2.78009986877,-2.64826822281,-2.79185009003,-2.66100001335,0.331550061703,0.042849957943
3091,0.263442099094,-0.477551579475,-0.615928292274,-3.57248306274,-0.617115080357,-1.93922829628,0.344099223614,0.263617932796,-2.08390927315,0.620100021362,-2.06760025024,1.64354991913,-0.0418974757195,-2.42246723175,-0.786850035191,-3.78412437439,-0.327319502831,-0.779568433762,-0.263213217258,-1.69857537746,-1.25827026367,-2.57019948959,0.587300002575,-0.916149973869,0.225350007415,-0.57334792614,-2.5992500782,0.000699999975041,-1.91900002956,-1.5978499651
5743,-0.819439947605,-0.466604709625,-1.79239320755,-0.291612714529,3.92880225182,-1.85310435295,1.04803550243,0.22466121614,1.18742418289,2.20160007477,2.01200008392,0.899600028992,-2.30133795738,0.413364946842,0.728150010109,0.570026159286,1.27383327484,-0.609752655029,0.51591271162,-0.703154563904,0.584738433361,0.758584797382,1.92155003548,1.27894997597,0.128499999642,2.9173104763,3.52285003662,4.86719989777,-0.515699982643,0.034550011158
5321,0.589504361153,1.24271833897,-0.0503748059273,1.23874902725,1.01637947559,1.01065063477,0.306063979864,1.35284662247,1.06450533867,1.80060005188,-0.00034999998752,1.16449999809,0.509113430977,-0.0834014639258,0.336000025272,0.569158792496,0.33297380805,0.224154934287,0.742133080959,-0.291726052761,0.0846749320626,-0.453736931086,1.32800006866,0.441300004721,0.00620001554489,0.526462733746,1.33404994011,0.747600018978,1.03439998627,0.71154999733
4144,-2.43062496185,-0.194147869945,-0.690180540085,-1.93609237671,-0.731770217419,-1.98323154449,-5.25592899323,-2.75858736038,-1.62139999866,0.582649946213,-0.939549982548,-0.323550015688,-1.9522190094,0.0796030461788,-1.8028999567,-3.41569185257,0.376651257277,-1.09811007977,-2.46019744873,-4.82725763321,-2.70187568665,-1.71527242661,-0.932799994946,0.188900008798,-0.0741499662399,1.00936579704,-1.66830003262,-1.07029998302,0.108050018549,0.175199985504
1981,0.682009100914,2.24509477615,0.225982546806,-0.408477634192,0.29792034626,0.824001252651,1.46568489075,0.797988891602,0.643508076668,-0.125600010157,0.955799996853,-0.312400013208,0.0560433790088,0.152947813272,0.171100020409,-0.744107365608,0.321701973677,0.954299151897,0.757450222969,0.327597647905,0.674990057945,0.284913480282,0.892199993134,0.00780001282692,0.00289999996312,1.08847665787,0.839349985123,2.53579998016,0.207300037146,2.56785011292
695,-0.362480282784,0.378708481789,0.186996936798,1.06000971794,2.17395234108,0.105586737394,-0.528963029385,0.387021690607,2.06331157684,0.341449975967,5.76945018768,-0.794550001621,0.0629305168986,0.278511285782,0.530049979687,0.0426884256303,-0.193058669567,-0.217606887221,-0.74435043335,-0.933935284615,0.483649432659,-1.72148525715,-0.811049997807,1.92100000381,1.08875000477,-0.316528469324,1.07490003109,1.75629997253,0.0946499705315,0.411199986935
10398,1.21375000477,2.63754224777,1.015198946,-0.874343514442,0.234973490238,1.30917525291,1.00337862968,1.19546163082,3.05390191078,2.88604998589,0.107549995184,1.45695006847,1.23885309696,1.04235470295,2.32790017128,-3.60832500458,0.198413655162,0.0378384776413,2.03067708015,0.597599506378,0.5064240098,-0.378480523825,1.85339999199,0.718900024891,0.784249961376,0.958828270435,0.837749958038,-0.876200020313,0.658250033855,-1.02670001984
5708,-1.09406423569,-1.04998040199,0.328390479088,-1.04151237011,0.526873528957,-1.212849617,-2.78495669365,-1.0772356987,2.24551320076,1.37744998932,-5.0,0.649649977684,-0.951632976532,-1.37024092674,0.677850008011,0.454940974712,-0.00786878541112,0.701540291309,0.972377240658,0.473165422678,0.730468809605,-0.437954932451,1.0449000597,-0.78795003891,-0.436999976635,0.033439822495,-1.92129993439,-1.26160001755,-0.732649981976,1.85414981842
1213,1.05023694038,-1.30678653717,0.75519746542,-1.5283396244,0.248246222734,-0.266342699528,0.758946299553,0.43727850914,0.652119636536,0.193899989128,-1.25199997425,-1.06859993935,0.885055661201,-2.01522135735,-1.77880001068,-2.97805094719,1.17299461365,-0.431661486626,0.676229357719,0.642906010151,-0.41301882267,0.511788785458,-3.11669993401,-4.24030017853,-4.66275024414,-3.04173374176,-6.21374988556,-2.36439990997,-1.73825001717,-1.52130007744
226,0.917135357857,0.352871596813,-0.121574163437,-2.53959417343,0.362492978573,-0.522553145885,1.20644652843,0.853067100048,1.9059009552,0.0418500006199,-0.123800002038,-1.96129989624,0.803831279278,-0.694028675556,-2.04739999771,-2.26139426231,0.3644567132,-0.421172857285,0.888878822327,0.883340060711,1.1491291523,0.182402551174,-0.744449973106,-1.20305001736,-1.72504997253,-1.41774046421,-2.3029999733,-1.87489998341,-1.01849997044,-0.734050035477
6777,1.3692907095,1.27381122112,3.55876636505,1.76671612263,1.95249032974,0.91588139534,-0.760346770287,1.80213701725,0.431889802217,-0.159749999642,-2.72895002365,-0.599750041962,3.43006086349,0.254239082336,0.400399982929,-0.0593991577625,1.05925726891,0.634133577347,0.43483248353,0.36275100708,0.401817530394,1.47951865196,0.40114992857,-0.298849999905,-0.307850003242,-0.542455434799,4.75715017319,0.794300019741,0.0462499856949,0.394550025463
2113,0.386918246746,1.12027072906,0.107015520334,-1.17107355595,-2.56763362885,0.911432027817,0.537172317505,1.30741071701,3.83665132523,1.25365006924,1.60860002041,0.402649998665,-0.0350269377232,-1.94809782505,1.28604996204,0.753915190697,0.0598351359367,-0.390138059855,2.0062584877,3.80714488029,-0.377050817013,-0.390823662281,1.76845002174,0.298300027847,0.571399986744,0.36465215683,1.91820001602,1.78999996185,1.27364993095,0.652850031853
3329,0.285423219204,-0.2106923908,0.265788942575,0.187941610813,0.703723669052,0.677568912506,-2.35189843178,0.946003317833,1.01194667816,-2.6439499855,-1.01499998569,-0.527300000191,-0.171933099627,0.146334886551,-1.68619990349,-2.23492193222,0.749087929726,0.913224756718,0.710128903389,1.00365805626,0.365687429905,0.768076598644,-2.92105007172,-0.339150011539,-1.37485003471,-2.36057043076,-1.11790001392,-2.55320000648,-0.68314999342,-1.39010000229
