rid,CPC004_A375_6H:BRD-K97158071-001-08-2:10,CPC004_HA1E_6H:BRD-K97158071-001-08-2:10,CPC004_HA1E_24H:BRD-K97158071-001-08-2:10,CPC004_HCC515_6H:BRD-K97158071-001-08-2:10,CPC004_HCC515_24H:BRD-K97158071-001-08-2:10,CPC004_HEPG2_6H:BRD-K97158071-001-08-2:10,CPC004_HT29_6H:BRD-K97158071-001-08-2:10,CPC004_MCF7_6H:BRD-K97158071-001-08-2:10,CPC004_PC3_6H:BRD-K97158071-001-08-2:10,CPC004_PC3_24H:BRD-K97158071-001-08-2:10,CPC004_VCAP_6H:BRD-K97158071-001-08-2:10,CPC004_VCAP_24H:BRD-K97158071-001-08-2:10,CPC011_A375_6H:BRD-K97158071-001-14-0:10,CPC011_A549_6H:BRD-K97158071-001-14-0:10,CPC011_A549_24H:BRD-K97158071-001-14-0:10,CPC011_HA1E_6H:BRD-K97158071-001-14-0:10,CPC011_HT29_6H:BRD-K97158071-001-14-0:10,CPC011_MCF7_6H:BRD-K97158071-001-14-0:10,CPC011_MCF7_24H:BRD-K97158071-001-14-0:10,CPC011_PC3_6H:BRD-K97158071-001-14-0:10,CPC011_PC3_24H:BRD-K97158071-001-14-0:10,CPC011_VCAP_6H:BRD-K97158071-001-14-0:10,CPC011_VCAP_24H:BRD-K97158071-001-14-0:10,CPC016_A375_6H:BRD-K97158071-001-08-2:10,CPC016_A549_6H:BRD-K97158071-001-08-2:10,CPC016_A549_24H:BRD-K97158071-001-08-2:10,CPC016_ASC_24H:BRD-K97158071-001-08-2:10,CPC016_HEPG2_6H:BRD-K97158071-001-08-2:10,CPC016_HT29_6H:BRD-K97158071-001-08-2:10,CPC016_MCF7_6H:BRD-K97158071-001-08-2:10,CPC016_MCF7_24H:BRD-K97158071-001-08-2:10,CPC016_NEU_24H:BRD-K97158071-001-08-2:10,CPC016_NPC_24H:BRD-K97158071-001-08-2:10,CPC016_SKB_24H:BRD-K97158071-001-08-2:10
5054,-0.177200004458,-1.10666024685,0.153544038534,-0.879313766956,-0.363072246313,-0.131177842617,0.201925083995,0.217013046145,-1.49479460716,-0.24957716465,-0.181815728545,-0.929261386395,-0.036762714386,-0.354433268309,0.513646841049,-2.56710004807,-0.466020286083,-0.545799970627,0.851500034332,0.0976339578629,0.979283332825,-0.203012496233,0.0559284724295,0.625912547112,0.0141000002623,0.425533354282,0.297920018435,-0.166677027941,4.85564756393,4.5001001358,0.510050058365,-0.355599999428,-0.297132432461,-0.611167609692
3108,-1.19655001163,-0.926210045815,-0.345845490694,-0.926377654076,0.229676544666,-0.0600909776986,0.252279043198,0.0206652395427,-1.70293772221,-0.0957591831684,-0.0836094915867,0.378318399191,-0.507049739361,1.3545333147,-0.524380147457,0.520799994469,0.0568320900202,-1.29315006733,-0.446249961853,-1.29372525215,0.0337505638599,-0.497246831656,-0.986457467079,-1.03284597397,-0.501850008965,-0.904966711998,0.545776367188,-0.839827954769,1.52997589111,2.82649993896,0.625774979591,-0.325700044632,2.62038254738,0.378238886595
1950,0.485800027847,0.710397839546,0.337750315666,0.579763293266,-0.538375496864,-0.0280717909336,0.593259453773,-0.163520425558,0.848931193352,0.237595930696,0.12576892972,0.50849199295,-0.395181536674,0.0560999959707,-0.897681415081,-1.59850001335,-0.603164196014,-0.934299945831,-0.339599996805,-0.268128097057,0.159596040845,0.0999124199152,-0.0129312314093,0.742164969444,-0.746500015259,0.32093334198,-0.41924571991,0.147121980786,-1.78686773777,0.179700016975,0.496774971485,0.118033334613,-0.519123256207,0.853745818138
351,0.324100017548,0.361896693707,1.28881394863,1.14644253254,-0.301936089993,-0.313476473093,0.731335103512,0.664269328117,1.01591825485,0.18597972393,0.809474170208,0.290523469448,0.21359282732,-0.145733296871,-1.05813634396,0.597100019455,0.239647209644,-1.84404993057,0.230350002646,-0.347398817539,0.186561465263,-0.200987368822,-0.33737963438,-0.0279389172792,-0.712749958038,0.0834666639566,-0.0595295093954,-0.0219989623874,-0.133713394403,-0.405549973249,0.345800042152,-0.000433333392721,-0.592532634735,0.238216012716
4846,-0.784349918365,0.503836333752,0.995096623898,-0.0786346793175,-0.557914972305,-0.167369455099,0.0914359241724,0.319289028645,-0.0128186810762,-0.472587883472,0.0500653721392,0.504956483841,-0.437081336975,-0.275200009346,0.750641345978,-0.744799971581,-0.49933886528,-0.809700012207,-0.240900009871,-0.0614472441375,-2.14668130875,-0.179863974452,0.255321681499,2.5895280838,0.409500002861,0.157499998808,1.44602203369,-0.555083215237,-2.10287332535,-0.720499992371,0.0517749860883,-0.184966668487,0.0544135123491,0.53355383873
1452,-1.41350007057,-1.34369754791,-0.180693924427,-0.666408598423,-0.717482447624,0.400277495384,-2.18213939667,-0.354939967394,-0.525510251522,-0.667980074883,-1.15237295628,-0.275841116905,-0.388885647058,-0.965200066566,-0.0432050377131,-0.430100023746,-0.143521279097,0.0954499989748,0.212249994278,-0.595514714718,-0.276481151581,0.553382277489,-1.0478041172,-0.434054434299,0.713750004768,-0.516366660595,0.706991076469,-0.335612297058,-0.365622073412,-1.85115003586,0.192299962044,-0.0101999938488,0.497594118118,-0.364469021559
4776,-0.614800035954,0.785758256912,1.95284461975,0.949447989464,-0.843589365482,-1.13674855232,-0.58122330904,-0.477061659098,1.05905783176,-0.87059956789,0.196495249867,-0.363527745008,-0.365062117577,0.326833307743,-0.88581430912,-0.254549980164,-0.416315436363,-0.467399984598,0.121349997818,-0.227394342422,-0.517072796822,0.484122902155,0.520133733749,0.229128569365,-0.574649989605,0.405933320522,-0.455795109272,0.642724752426,-1.45904314518,-0.101900041103,0.450075000525,0.329400002956,-0.481131613255,1.15987169743
6908,-1.19589996338,-1.14701068401,-1.33060264587,-0.766671299934,0.39913225174,1.37653064728,0.292051941156,0.351437091827,-0.0428314581513,0.250135779381,-0.0433623716235,-0.283513307571,-0.902910470963,-0.950000047684,1.04653549194,0.58805000782,-0.104285620153,0.256550014019,0.308449983597,-0.193155765533,0.93640089035,0.312366276979,-0.461553752422,-1.60286986828,1.60130000114,0.582033336163,0.534236133099,-0.243807762861,-1.54174792767,-1.90119993687,-0.922850012779,0.621066689491,0.0473169907928,-1.51792144775
672,-0.486800014973,-0.745115101337,-0.387061774731,-0.89185076952,0.000701278448105,0.619653582573,0.0392302274704,0.598704755306,-1.13603079319,0.0289206951857,0.535906970501,-0.578667759895,-0.0696666538715,-0.679300069809,0.347281485796,-2.66144990921,-0.459378391504,0.0940999984741,-0.477349996567,-1.11510300636,0.090288028121,0.41747289896,0.110377080739,-0.596955299377,0.453750014305,-0.168066650629,0.116825781763,0.00600077211857,-1.33930790424,-2.95899987221,-0.0209500044584,-0.158266693354,2.95221209526,1.43685603142
5710,-0.0702500343323,-1.94221377373,-1.38732898235,-0.461289286613,0.165142372251,0.99804186821,-1.73680317402,-0.567714035511,-0.665924608707,-1.22226679325,0.213028922677,0.499779373407,-1.30377876759,-0.200300037861,0.486069381237,0.271850019693,-0.274366974831,-1.32579994202,-0.269349992275,0.203820377588,0.1317717731,-0.552854657173,-0.08930554986,-2.07201266289,0.74975001812,-0.121533334255,1.22519183159,0.258656442165,0.597645163536,-0.550200045109,0.0136750042439,0.452433347702,0.505269169807,-1.54261088371
2115,-0.783599972725,1.18719244003,0.0749683007598,-0.759091556072,-0.357030928135,-1.27714061737,0.681472718716,0.197516173124,-0.724263846874,-0.148793533444,-0.309453994036,-0.0778743699193,-0.490177243948,1.03993344307,0.0254411399364,0.215800017118,-0.527348995209,-0.482150018215,0.193399995565,0.62336140871,0.637945950031,0.120518416166,0.792916297913,-0.646624982357,-0.173600018024,0.556500017643,0.106713570654,0.332621514797,-1.34552836418,1.56410002708,0.565299987793,-0.43713337183,1.5342400074,-0.542165696621
7015,-0.309550017118,1.29940712452,1.16491794586,0.966980457306,-0.766435980797,-1.8905377388,-0.404711782932,-0.530557751656,0.11660477519,-0.864227056503,0.083574026823,0.19654405117,-0.554926633835,-0.440333366394,-0.128475442529,-1.23285007477,-0.749324560165,-0.392300009727,-0.23939999938,-0.120956562459,-0.879077911377,1.97376954556,0.616346538067,1.93398439884,-0.400350004435,0.476466685534,-0.526552975178,0.659354627132,-1.43964326382,0.0236499905586,0.944899976254,-0.448033332825,-0.955814599991,1.27214801311
8726,-0.984499931335,-1.14136683941,-0.456482976675,0.178644895554,0.826483607292,0.705935001373,0.162353813648,-0.0822309851646,-0.511248469353,0.60450387001,-0.948064804077,-0.916726052761,-0.706601679325,-0.451466649771,0.425941765308,1.30779993534,0.217205226421,-0.000850006937981,0.342299997807,0.233804553747,1.20847511292,-0.0113466568291,-0.488609284163,3.29334139824,-0.34969997406,0.599099993706,0.44564050436,0.462974905968,1.01264619827,-0.111649997532,-0.428674995899,-0.276633352041,2.28552961349,0.580087304115
2185,0.397399991751,1.00002002716,1.17716515064,0.256770968437,-0.503664255142,-1.18377065659,-0.0381725877523,-0.0988853573799,1.35646939278,-0.0618751347065,0.893364846706,-0.506762623787,-0.536193907261,0.0433999970555,-0.583155930042,0.64099997282,-0.426610887051,-0.454199999571,0.637850046158,-0.000599049031734,-0.964760482311,-0.0226449221373,0.163953155279,0.774512290955,-0.988550007343,0.384266674519,0.000678762793541,0.701390028,-0.0720442980528,0.777450025082,0.664874970913,-0.51130002737,-1.22530519962,1.98178505898
3315,-1.06400001049,-1.11422860622,-0.712035298347,-0.393055677414,-0.404877483845,0.569992721081,-0.349443584681,-0.177285462618,-0.143417835236,-1.01256871223,0.382086247206,-0.104873895645,0.611169874668,-0.23449999094,0.461912751198,1.38354992867,0.159956842661,0.863150000572,0.0,0.0945334732533,-0.120877861977,-1.04707694054,-0.151059374213,-0.385023772717,-0.0322999954224,-1.08806669712,-0.255944222212,-0.872363567352,1.09997606277,1.31895005703,0.336750000715,-0.0381999760866,0.311023890972,-2.34204959869
5289,1.3465000391,-1.48913323879,0.0946156457067,-1.09937131405,-0.95651614666,-0.113445848227,0.245659634471,-0.298296660185,-0.188765898347,0.0567536093295,0.833060085773,-0.442041367292,-0.666459441185,-0.0931666493416,-0.347692191601,-1.90869998932,-0.359190613031,-0.203999996185,0.0364999994636,-0.121258422732,-0.158305972815,0.242852210999,-0.153508633375,0.376714527607,-0.111950010061,0.658233344555,0.739792883396,0.832035660744,-3.31871294975,-0.154650002718,0.42857503891,-0.283500015736,-0.946323513985,-0.436761975288
868,-0.408500015736,0.851482689381,-0.247339114547,-0.190927088261,0.632233858109,-1.15360450745,0.173877999187,-0.679374814034,0.599443912506,0.476202875376,0.666931271553,-0.139601618052,-0.0547030046582,0.433266699314,0.0603934973478,2.38089990616,-0.463728398085,-0.930999994278,-0.424399971962,0.533214569092,-0.475595235825,0.725286483765,0.277069568634,0.661044716835,-0.352749973536,0.0429666638374,0.0652363076806,0.414461910725,-0.939461529255,0.526100039482,1.48697507381,-2.2461335659,0.604021847248,-0.210477665067
1677,0.420399993658,1.41334176064,1.48728883266,0.849315166473,-1.28008055687,-0.566175580025,0.483833134174,-0.609624266624,0.0628682002425,-0.62132692337,0.631900787354,0.234718337655,-0.66326546669,-0.121366664767,-0.338099956512,-1.45899999142,-0.203937038779,-0.38069999218,0.128949999809,0.0202249884605,-0.464342355728,0.401801049709,0.717185258865,-0.0125280916691,-1.09905004501,0.27623334527,-0.416486084461,-0.302216112614,-1.84311175346,-0.468200027943,-0.416625052691,0.115666657686,-1.09470200539,1.71915376186
7043,-0.683699965477,1.18050289154,1.18486905098,0.180925577879,-0.530406713486,-1.25595378876,-0.43724244833,-1.06387495995,0.25594329834,-0.74452239275,0.96624058485,-0.536897182465,0.647611916065,0.388533353806,-0.627913057804,1.36405003071,-0.442731201649,-0.189150005579,1.24320006371,0.431957185268,-0.234696254134,1.0685968399,1.11083745956,0.572071015835,-0.780050039291,0.16263332963,0.124636054039,0.9030829072,0.322097182274,0.513800024986,0.765450000763,-0.698933422565,-0.724510073662,1.86672890186
5613,0.0200500003994,0.570133149624,0.943851411343,1.49851095676,-0.30701392889,-0.828921973705,-0.26451176405,-0.406940490007,2.42095351219,-0.327782869339,1.36399638653,0.520912349224,1.4977080822,0.0382666885853,-1.18543732166,1.44524991512,-0.210247009993,-0.906149983406,0.594349980354,0.462178945541,-0.832922101021,0.602627158165,0.422107040882,0.766289353371,-0.583800017834,0.400299996138,-0.159844994545,0.32709389925,-1.59609186649,3.69595003128,-0.205999985337,-0.677100002766,1.43222463131,1.34860563278
595,-0.804499983788,-0.881414413452,0.402528256178,-1.44825494289,-0.198466703296,-0.300232887268,-1.30360639095,-0.30935883522,-0.0989016368985,-0.7295140028,-0.907998144627,0.138508543372,-1.27316451073,0.117766678333,0.595529675484,1.07795000076,0.280487477779,-1.29834997654,0.306400001049,-0.240303248167,-0.257236778736,-0.201431855559,-0.263647019863,-0.426093876362,0.515550017357,0.199400022626,-0.00376930180937,-0.306694865227,4.15436029434,-0.436549991369,0.199699997902,0.329033315182,0.843587994576,-0.565149307251
4793,-0.450699985027,0.120410598814,-0.548721849918,-0.487563788891,-0.838688135147,0.127120152116,0.401584982872,-0.354744374752,-0.0966230258346,-0.206999003887,-0.0942639634013,0.0229587480426,-0.19212526083,-0.0592000037432,-0.0422401428223,2.49985003471,-0.26889577508,-0.160649999976,-0.572049975395,-0.209259554744,0.237977147102,2.4964621067,0.0513128340244,0.892684459686,0.460649996996,-0.167833268642,-0.974284648895,-0.576385974884,0.768669128418,-0.57389998436,-0.169849991798,-0.244833290577,0.419438004494,-0.338404297829
2736,-0.421899974346,0.54876935482,0.622210741043,0.125415489078,-0.868942916393,-0.619551301003,-0.696410417557,-0.00720000267029,-0.103206679225,-0.380831927061,-0.281431436539,-0.0542716942728,-0.715891182423,0.453800022602,0.68424475193,-0.313150018454,-0.366497755051,-1.07659995556,0.789000034332,-0.297677159309,-0.718348562717,-0.458196043968,1.68931388855,0.90459549427,-0.0239499993622,0.936633348465,0.0704336240888,0.962907671928,0.144968494773,0.341300010681,0.500349998474,0.440900027752,-0.38054010272,2.77078938484
5290,0.46565002203,0.460436314344,0.652126014233,2.08444619179,-0.177381396294,-0.260403156281,0.0426242128015,0.306872725487,1.37537693977,0.593656241894,0.385013133287,0.651357829571,0.0519335903227,0.0230666697025,0.130472809076,0.672600030899,-0.150555431843,-1.23755002022,-0.306849986315,-0.133200466633,-0.747025668621,0.140790462494,-0.0668767094612,0.792624771595,-0.612800002098,-0.0821333527565,-0.163060992956,0.733718752861,-0.0578284710646,1.7635999918,0.448749989271,-0.45450001955,-0.998705863953,1.7399045229
6194,0.0,-0.364133656025,0.0,0.0,-0.000250464305282,0.487733542919,0.475849062204,0.148109972477,-0.200183793902,0.207475155592,0.497188329697,-0.179771840572,0.0,0.000233333325014,0.241099238396,0.0,-0.164000168443,0.470450013876,0.835650026798,-0.177836447954,0.753987491131,-0.292320072651,0.216242790222,-2.55482769012,0.700450003147,-0.82786667347,0.0,0.455143243074,0.414095818996,1.37325000763,-0.382725000381,0.000466666708235,0.0559355579317,0.401248216629
1676,-0.709249973297,0.276634901762,-4.29228496552,1.48304057121,-0.550299823284,-1.09598171711,-0.338814616203,0.0839316546917,1.22811150551,-0.295303881168,0.622991681099,-2.92963957787,-0.311140120029,0.67460000515,-1.14008283615,0.324749976397,-0.161168411374,-0.011000007391,0.358200013638,0.0696117654443,-0.951147973537,0.412335544825,0.669864416122,0.958502292633,-0.439499974251,0.503300011158,-0.113905064762,0.703680276871,-0.41769567132,0.420049995184,0.363200008869,-0.314900010824,-0.708463788033,1.60286676884
23512,-0.591899991035,0.0280925389379,-0.473004728556,-0.240429133177,0.30577403307,-1.51590979099,-0.0986704528332,-0.489924669266,-1.94457280636,0.0889173299074,0.030947111547,-0.922294795513,-1.32202267647,-0.170199990273,-0.145339310169,-8.3155002594,0.651276826859,-0.423049986362,-0.106749996543,-0.503687381744,0.35099118948,-0.325847893953,-0.136886686087,-0.673523068428,0.856449961662,0.692733347416,0.321168959141,-0.334479749203,-0.149889886379,-0.219849988818,0.0747999846935,0.0407333374023,1.21256566048,0.166011065245
148022,0.461649984121,-0.336456924677,1.13627493382,-0.579461157322,0.296643465757,-0.854373633862,-0.248166665435,-0.548246622086,-0.331315726042,-0.289394438267,0.50228369236,-1.14327442646,-0.889588475227,-0.545866727829,-0.0164417028427,0.175699949265,-0.350730061531,0.396099984646,0.393849998713,-0.312551259995,0.172699093819,0.295119166374,-0.349259346724,-1.25700926781,0.462399989367,0.163266673684,2.97986865044,-0.115038573742,-2.20713067055,0.138199985027,0.777224957943,0.165566667914,-0.861410140991,-0.5950922966
1906,-0.145300000906,0.545373022556,0.921760857105,0.834186136723,-0.965354144573,-2.22819042206,0.270427644253,-0.382973492146,1.16565537453,-0.604724347591,0.726843893528,0.696091175079,-0.106151506305,-0.332400023937,-1.73630833626,-1.65610003471,-0.272446781397,-1.16435003281,0.160549998283,-0.376028776169,-1.01981937885,0.817041814327,0.783343613148,0.486348152161,0.352100014687,-0.0702999979258,-0.346826136112,0.148220315576,-0.699210166931,-0.0744000002742,-0.0771249830723,-0.188700020313,-1.31340432167,1.36216139793
8878,0.0323000028729,-0.552070319653,-0.212734401226,-2.12537670135,0.822367072105,0.407651305199,-0.340457558632,0.214919611812,-0.379721164703,-0.6391274333,0.27638477087,0.429683327675,-0.925160586834,-1.40520000458,0.639606893063,-0.728399991989,0.0318589806557,-0.439449995756,0.147599995136,-0.554530024529,-0.123905807734,-0.146721512079,-0.280969530344,-0.835102915764,1.36115002632,0.0604999959469,-0.0705711841583,-0.320373266935,-1.10071921349,-1.82144999504,-2.44810009003,0.958066642284,0.180988252163,-1.57671761513
3091,1.25489997864,0.277482867241,0.720961332321,0.140604555607,0.32102355361,-0.240904182196,-0.341090768576,-0.640669703484,0.991535186768,-0.445500463247,1.29940450191,-0.0184881985188,-1.48402118683,0.299400031567,-0.873170018196,-2.02495002747,0.363265931606,-1.04995000362,-0.553550004959,-0.648319840431,-0.275477766991,-0.367710411549,0.798426628113,-0.153549522161,-0.104200005531,0.677933335304,0.584508538246,0.352335095406,-0.63099271059,-1.19035005569,-0.57527500391,0.461833357811,0.0551441907883,-0.352590203285
5743,-0.628049969673,2.41287374496,1.06720066071,0.460630536079,2.64277172089,-0.29711741209,-0.860613822937,-0.5662368536,-0.96857124567,-0.642625451088,-1.03259265423,-0.344910055399,0.391330838203,-0.728600025177,0.884695470333,-1.15945005417,-0.644506812096,0.96875,1.47224998474,-0.851439416409,-0.0840901136398,-0.0257584899664,0.325365185738,3.46306085587,-0.694800019264,0.610700011253,0.0938850492239,0.92651283741,-0.50298345089,-0.0221999883652,-1.58112502098,-0.371433317661,-0.415465891361,0.697457790375
5321,-0.146400004625,1.2888572216,1.56980991364,2.46105098724,-0.463657259941,-1.10383856297,0.507601857185,-0.08086591959,1.44588541985,-0.144320487976,0.143027588725,0.0651390627027,-0.180452436209,0.246300011873,-0.713209867477,-0.998600006104,-0.7685546875,-1.03285002708,0.0532499998808,0.65413403511,-1.17394721508,-0.0980629175901,0.608835101128,0.900595188141,-0.741950035095,0.431566655636,-0.444658786058,0.0143224671483,0.113353952765,1.37950003147,0.229175001383,-0.000233333325014,-0.756677865982,1.48420238495
4144,-0.613900005817,0.0243357326835,0.89253693819,0.448330461979,0.402134656906,0.366845369339,-0.318638294935,0.222593277693,0.245002388954,-0.14072060585,0.377096027136,0.024570569396,-0.0764660090208,-0.450366675854,-0.616895020008,-1.6765499115,-0.564445972443,-0.421000003815,0.65189999342,-0.535161018372,-0.427523076534,-0.557819008827,0.235829502344,0.360149621964,-3.50235009193,-0.0904333293438,-0.559681713581,1.03146600723,-0.137496516109,-0.228500008583,-0.387700021267,0.0654333308339,-0.558017849922,0.372850507498
1981,-2.2867000103,-0.572908461094,0.374649643898,-1.08638620377,-1.18399715424,0.841909885406,-0.546360015869,0.757293462753,-0.722874045372,-1.1050696373,0.821862220764,0.662758946419,-0.321129560471,0.785700023174,-0.628582656384,0.991949975491,-0.42621549964,-0.384100019932,-1.07795000076,-0.0350849553943,0.324043035507,-0.0661306008697,1.28422653675,0.348275244236,-0.23679998517,-0.631233394146,-1.07344925404,-0.504386723042,-3.47292947769,-0.558799982071,-0.314499974251,-0.085300013423,-0.283318042755,-0.364464014769
