rid,DOS006_VCAP_6H:BRD-K36217065-001-02-1:5,DOS006_VCAP_24H:BRD-K36217065-001-02-1:5,DOS036_A549_24H:BRD-K36217065-001-02-1:5
5720,-3.83525013924,-1.18000102043,0.111300006509
466,-0.00800001621246,-1.09303355217,-0.293999999762
6009,-0.537349998951,0.009422570467,0.236299991608
2309,0.539900004864,-0.112435035408,0.172900021076
387,0.165450006723,-0.086576923728,-0.530300021172
3553,-0.728650033474,0.428283631802,-0.88814997673
427,1.13674998283,-0.720190882683,-0.65750002861
5898,1.00994992256,-0.37538048625,-2.16365003586
23365,0.371600031853,-0.246480494738,-0.731500029564
6657,-0.0811500027776,-0.151418209076,-0.657899975777
5054,-0.23385001719,0.0698018670082,-0.152249991894
3108,-0.2867000103,0.607241511345,0.48939999938
1950,1.19284999371,0.286855071783,0.0992999970913
351,0.337249994278,-4.00604295731,0.48085001111
4846,-0.519950032234,-0.286673128605,0.741600036621
1452,0.672749996185,-0.0842083021998,0.0670499950647
4776,0.614799976349,0.295564353466,-0.774649977684
6908,0.615999996662,3.20749402046,0.884999990463
672,0.40189999342,0.533338367939,-0.549399971962
5710,0.606050014496,0.19380992651,-0.385949999094
2115,-0.128199994564,-0.881344199181,-0.2513499856
7015,0.631600022316,-0.475470006466,-0.9457000494
8726,0.665500044823,2.84793567657,-1.0176500082
2185,-0.0740499794483,-0.353107392788,-0.501749992371
3315,0.424300014973,3.14251804352,0.00300000002608
5289,0.295050024986,0.149322658777,0.320650011301
868,-0.263249993324,2.70886850357,-0.958050012589
1677,0.27530002594,-0.577276825905,-0.467999994755
7043,-0.269299983978,0.0339254438877,-1.17475008965
5613,0.387149989605,-0.0994769632816,-0.584200024605
595,0.133849993348,0.00595868378878,0.122699990869
4793,-0.409600019455,-0.907846450806,0.840200006962
2736,0.281150013208,-0.0885195732117,0.389850020409
5290,-0.0847499966621,0.394542872906,-0.0582499988377
6194,0.0,-0.20453748107,0.000699999975041
1676,0.767199993134,0.142674669623,-0.671100020409
23512,0.485650002956,-0.157752245665,1.08109998703
148022,0.0491999983788,0.344373166561,-0.603149950504
1906,0.300799995661,-0.0157683193684,1.08895003796
8878,-0.476499974728,0.189640387893,0.319799989462
3091,-1.50859999657,0.595246195793,0.00334999989718
5743,0.517750024796,4.62380409241,1.15820002556
5321,-0.307749986649,0.490503370762,-2.28139996529
4144,0.578149974346,0.254580378532,0.531399965286
1981,0.857699990273,0.689711332321,0.372299998999
695,-0.596750020981,0.400042504072,0.823450028896
10398,-0.124749988317,0.886011719704,-0.395850002766
5708,0.0955500006676,-0.474313229322,0.951849997044
1213,0.0550500154495,0.805716991425,0.666450023651
226,0.0376499891281,0.0967330932617,0.00464999675751
6777,0.869849979877,4.75075340271,-0.283100008965
2113,-0.0744500011206,0.815168619156,-0.766149997711
3329,0.0602499991655,0.435421079397,0.772199988365
1050,0.592100024223,0.21198323369,1.21565008163
9491,0.0702499970794,0.3770006001,-0.874900043011
22926,0.553749978542,0.283910006285,-0.932749986649
5899,0.885800004005,-1.60458946228,0.145549982786
5467,1.4417001009,0.295019775629,-0.482749998569
6774,-0.294299989939,0.577501833439,0.49169999361
1788,0.50854998827,0.211224600673,-0.175549998879
5921,1.13550007343,0.850954532623,0.220049977303
5721,-1.60019993782,0.175588622689,-1.2256000042
2263,0.808800041676,0.616810083389,-0.265899986029
808,-0.342700004578,0.340139269829,0.459800004959
30001,0.109400033951,-0.288064301014,-0.211450010538
348,0.833549976349,-0.751566708088,0.262700021267
30849,0.628299951553,-0.884579658508,-0.270449995995
1454,-0.533949971199,0.664019882679,-0.176900014281
6500,0.790250062943,-0.673076927662,-0.637950003147
5627,-0.160299986601,-1.08667564392,0.677799999714
5715,-0.265599995852,-0.775143504143,-0.249599993229
4791,-0.734899997711,0.571256399155,-1.03649997711
56924,0.23425000906,0.873281240463,0.14509999752
2690,1.1263500452,0.0727462917566,0.2975499928
1019,0.202899992466,-0.532165288925,0.118149995804
51422,1.05694997311,0.314436644316,-0.763550043106
5788,-0.113350018859,0.630155801773,-0.144449993968
6709,-0.146749973297,-0.56899023056,0.664749979973
1277,1.4267500639,-1.71159780025,0.486350029707
993,0.168500006199,-0.503940343857,0.650150001049
7157,-0.106200002134,0.309052705765,-0.28275001049
1958,-0.232700005174,-1.08177959919,0.721300005913
4582,-0.137349963188,-1.27700889111,-0.431299984455
9212,-1.22235000134,-2.97038388252,-0.904450058937
8440,1.00934994221,-0.114136137068,-0.0630999952555
6790,0.0625,0.103116720915,0.247999995947
8851,1.1547999382,1.91095674038,-0.840550005436
2534,1.01000010967,0.399577379227,0.805500030518
4893,0.61369997263,0.176511198282,0.614999949932
665,3.95950007439,-0.698635101318,0.35980001092
4313,-0.156199991703,-0.0133649483323,0.327300012112
1022,0.145300000906,-0.340404897928,-0.202800035477
5880,-0.706300020218,0.657055497169,0.317900002003
3162,0.69494998455,-0.115124747157,0.63220000267
1282,0.348399996758,0.775803565979,-0.560549974442
3383,0.217050001025,-0.194094792008,-0.115049995482
727,1.55355000496,-0.436899632215,-0.954349994659
4792,0.174900010228,0.83555662632,0.647149980068
4794,1.00160002708,-0.0596082061529,-1.62814998627
902,1.30375003815,0.2198317945,-0.421850025654
8091,-0.214550018311,-0.690051555634,-0.332349985838
3486,-0.412950009108,0.370739221573,1.00829994678
10818,-0.392549991608,0.181233659387,-0.696599960327
3454,0.173749998212,0.261569589376,-0.0347999632359
4282,-0.337249994278,0.0,0.0
1605,0.217050015926,0.0788792073727,0.0282499939203
10644,0.580350041389,0.458115100861,0.0675500035286
2065,0.178399980068,-0.169064238667,0.676450014114
8321,1.01594996452,-0.121760934591,-0.411300003529
8503,0.539650022984,-0.808813333511,-0.0278500020504
7027,0.352849990129,-0.535717666149,-0.0191500037909
6850,0.908450007439,-0.432765930891,-1.14699995518
1978,0.230800002813,-0.0272094905376,0.721399962902
896,0.904000043869,-0.419517099857,0.807449996471
5777,0.771549940109,-0.467399716377,-0.177799999714
1846,2.06480002403,-0.0413479208946,-0.235799998045
5925,0.872950017452,-0.544901132584,-1.95964992046
142,-0.937799930573,-0.203739196062,-1.0978000164
1021,0.196200013161,3.47355461121,-0.765949964523
5699,1.48860001564,0.313831686974,1.00775003433
8061,1.36699998379,0.231753721833,0.588699996471
1870,0.180950015783,-0.229427397251,-1.45284998417
1398,0.98140001297,-0.225405275822,0.22080001235
3312,0.847800016403,-0.441853284836,-0.201249986887
891,0.027999997139,-0.495132476091,0.921700000763
4775,-0.20530000329,0.619545280933,0.0351999998093
5111,-1.33130002022,0.589121699333,-0.00270000007004
5696,0.192299991846,0.247917279601,-0.525449991226
5588,1.30365002155,4.57594585419,-0.484100013971
6839,0.700049996376,-0.0279088318348,-0.902249991894
329,0.763700008392,-0.502610981464,0.935099959373
5058,0.664449989796,0.0813458114862,-0.625899970531
