rid,CPC019_A375_6H:BRD-K14643723-001-01-0:10,CPC019_A549_6H:BRD-K14643723-001-01-0:10,CPC019_A549_24H:BRD-K14643723-001-01-0:10,CPC019_HA1E_6H:BRD-K14643723-001-01-0:10,CPC019_HCC515_6H:BRD-K14643723-001-01-0:10,CPC019_HEPG2_6H:BRD-K14643723-001-01-0:10,CPC019_HT29_6H:BRD-K14643723-001-01-0:10,CPC019_MCF7_6H:BRD-K14643723-001-01-0:10,CPC019_MCF7_24H:BRD-K14643723-001-01-0:10,CPC019_PC3_6H:BRD-K14643723-001-01-0:10,CPC019_PC3_24H:BRD-K14643723-001-01-0:10,CPC019_VCAP_6H:BRD-K14643723-001-01-0:10,CPC019_VCAP_24H:BRD-K14643723-001-01-0:10
5720,-0.033781003207,0.733749985695,0.490872532129,0.45857283473,-0.436161905527,0.0942707061768,0.884872794151,0.427611559629,-1.34356355667,0.218572467566,0.799604952335,0.0682965666056,0.00881218910217
466,0.409316420555,0.334100008011,-0.530352950096,0.472670972347,-0.955889225006,0.12753880024,-0.181303262711,0.717994451523,-0.473372280598,0.841663599014,1.27993190289,0.907008111477,-0.270854532719
6009,0.168809711933,0.403900027275,0.467737734318,1.45542478561,-0.301226496696,1.0094076395,-0.262777686119,0.471370279789,0.378430008888,0.594819784164,0.554481625557,0.658645927906,0.89769589901
2309,0.371326088905,1.65205001831,1.42272734642,-1.93404352665,-0.856401085854,0.212006285787,0.191588610411,-0.490626990795,0.233109623194,0.383888065815,-0.992354512215,-0.460215777159,-0.623640775681
387,0.619043290615,0.513799965382,0.59922850132,0.324739247561,0.590061306953,1.44440674782,0.892679870129,0.605249881744,0.715725600719,0.166129380465,0.496970266104,0.194527447224,1.43266010284
3553,-0.342981874943,-1.04929995537,-0.196187227964,-0.034614443779,0.54457783699,-0.724648892879,-0.379720449448,0.957055568695,0.523684263229,-0.281467318535,-1.25380921364,-0.607590973377,-1.06789565086
427,0.279069364071,-0.914700031281,-0.73622405529,0.428467541933,-0.426120102406,0.0427091121674,-0.186817765236,0.197872981429,-0.225937515497,0.587738394737,-0.823094725609,0.570841670036,-0.905826449394
5898,0.642316699028,-0.337850004435,-0.775846600533,0.733587861061,0.110014311969,0.968505561352,0.789474546909,0.599883913994,-0.886255979538,-0.343431442976,-0.574051141739,0.341544032097,-0.780874252319
23365,0.354175031185,-0.146600008011,0.577047944069,-0.0104698687792,0.101108819246,0.798730015755,0.087336756289,-0.597641468048,0.272047817707,0.290158689022,-0.452704459429,0.436426639557,-0.130586445332
6657,0.347101569176,-1.01684999466,0.452196091413,-0.314406991005,-0.255654960871,-1.30423355103,-0.00608209520578,-0.467905789614,-0.0364615619183,-0.513926208019,-0.623724758625,-0.514602839947,-0.611222684383
5054,-0.464032411575,0.96130001545,-1.26161813736,0.141522109509,-1.6937212944,-0.405233621597,-0.0351034365594,4.10415458679,0.982191324234,-0.138037711382,0.0237726531923,-0.613237142563,-0.0961533412337
3108,1.41394364834,0.574649989605,-0.0712780952454,-0.0562044680119,-0.0615695416927,0.396857559681,0.207875564694,-0.119187772274,0.200830459595,0.651577830315,0.0179240480065,1.1461545229,0.0570008605719
