rid,CPC001_HA1E_6H:BRD-K74112339-001-02-7:10,CPC001_HA1E_24H:BRD-K74112339-001-02-7:10,CPC001_HCC515_6H:BRD-K74112339-001-02-7:10,CPC001_HCC515_24H:BRD-K74112339-001-02-7:10,CPC001_PC3_6H:BRD-K74112339-001-02-7:10,CPC001_PC3_24H:BRD-K74112339-001-02-7:10,CPC001_VCAP_6H:BRD-K74112339-001-02-7:10,CPC001_VCAP_24H:BRD-K74112339-001-02-7:10
5720,-0.338282942772,0.233944654465,-0.65499997139,-0.073184877634,0.148013368249,-0.617048203945,0.128894269466,-0.247585594654
466,-0.645944595337,-0.132597506046,-0.583199977875,0.0325297936797,1.18111753464,-0.672852754593,-0.170791566372,-0.906495094299
6009,-0.945588111877,-0.0622254535556,-0.127950012684,0.239218845963,0.164335861802,0.216299429536,-0.731243252754,0.285631537437
2309,0.0521548166871,0.35920509696,0.959299981594,-0.407538831234,-0.0267373658717,0.646976709366,-0.965680480003,-1.71534967422
387,-0.640511989594,0.796425580978,0.765349984169,0.610782325268,-0.29959371686,-0.08877594769,0.0907036364079,0.0803720355034
3553,0.0268759578466,0.026140384376,0.573149979115,-1.4907245636,0.0277577079833,0.552447915077,0.786965489388,0.538074076176
427,-0.610187411308,-1.58349752426,0.301699995995,-0.138136461377,0.260827302933,-1.70852172375,0.370267450809,-0.475177526474
5898,0.710415840149,0.554843783379,0.808299958706,-0.957509756088,-0.541300773621,-0.808639168739,-0.215247288346,0.225044757128
23365,0.265976071358,-0.103079393506,1.82614994049,-0.302606374025,-0.334337085485,-0.0810779556632,0.825780510902,0.383846700191
6657,-0.726182878017,-0.417183041573,1.0584000349,0.113286480308,-0.924229443073,-0.232434168458,0.906631946564,0.351021409035
5054,0.344628334045,0.775087714195,-0.234849989414,-0.255918979645,1.23787117004,0.49391835928,-0.0878645777702,0.515429854393
3108,-0.174034178257,0.550646185875,1.68194997311,-0.176548346877,-0.334015905857,-0.292198568583,0.544834077358,-1.0050675869
1950,0.296952337027,1.06994318962,-0.419200003147,-0.988813281059,-0.764299035072,-0.50610435009,0.192403614521,0.578301787376
351,0.243538320065,-0.398457378149,0.0,-0.447422921658,-0.636542439461,-0.887639045715,-0.271247029305,-0.0396977588534
4846,0.238000094891,-0.763291299343,0.148449987173,-0.416037768126,-0.245078578591,-0.0583742819726,-0.801026761532,-0.634370446205
1452,-0.139520525932,0.218155637383,0.13220000267,-0.767981112003,0.146663978696,-0.440456479788,-0.272146463394,-0.28852596879
4776,-0.0294985920191,-0.411841213703,-0.0666500031948,-1.08721780777,-1.16949105263,-0.412696957588,0.24499297142,0.896237015724
6908,-0.222771644592,-0.0563826560974,1.01020002365,0.910872459412,-0.256330370903,0.347045242786,-0.489492684603,-0.475755095482
672,-0.622965455055,0.160286024213,0.0338500142097,0.755316734314,0.275678604841,0.252872824669,0.117008253932,-0.020327091217
5710,0.628112316132,0.722271442413,-0.421949982643,-0.62239331007,1.14426231384,0.527406513691,0.194916963577,-0.148552909493
2115,-0.228755652905,-0.423397511244,0.970399975777,-0.321044027805,0.0246752053499,-0.0882886275649,1.20658349991,0.495461940765
7015,-0.696847558022,-1.151065588,-0.046649992466,-0.854981899261,0.566586375237,-0.430763781071,0.173919677734,0.371167331934
8726,0.13663212955,-0.441896855831,0.350199967623,0.527081847191,-0.274439156055,-0.0875459089875,0.136448889971,-0.686912119389
2185,0.384650588036,-0.940431535244,0.573599994183,-0.960125148296,-0.834805190563,-1.30064797401,1.0838496685,0.912269413471
3315,0.202408120036,1.42526507378,0.465250015259,0.57043504715,-1.03967452049,0.630549371243,0.753717422485,-0.145383730531
5289,-0.603321075439,0.142700195312,0.0428500026464,-1.4362796545,-0.32746309042,0.521231889725,-0.32162168622,-0.131779268384
868,-0.856390893459,-0.112128309906,-0.749300003052,-1.35388588905,0.188688248396,0.721927881241,1.13550400734,0.801300227642
1677,-0.973613917828,-1.11566352844,-0.147049993277,0.153342574835,0.365840256214,-0.220587804914,0.442851185799,0.624474167824
7043,-0.688027203083,-0.533875346184,0.579550027847,-0.959089636803,0.97678232193,0.0338927954435,2.21796822548,-0.0707173272967
5613,-0.828397989273,-0.743886590004,0.536599993706,-1.78977966309,-0.235022261739,-1.14052462578,0.775954246521,0.525327503681
595,1.35153782368,0.991497337818,1.60444998741,0.714799404144,-0.519131064415,-0.107289545238,-0.0989068001509,-0.335036724806
4793,-0.348378479481,0.64408069849,0.552100002766,0.898242533207,0.923755884171,0.210327401757,-0.132670581341,0.23804962635
2736,-0.298064768314,1.0621483326,0.173250004649,-0.101414948702,0.562109291553,0.00881239771843,0.860256671906,0.213782519102
5290,-0.983487963676,-0.998457193375,-0.196199983358,-1.28380525112,-0.497362434864,-0.389891326427,-0.903595805168,0.441852152348
6194,-0.000151389831444,-0.13661390543,-1.18914997578,-0.000459849834442,-0.113738901913,0.0580552332103,-0.716086864471,-0.0243961866945
1676,0.228836476803,-0.314417600632,0.480449974537,-1.43876338005,-0.417446374893,-0.312606662512,1.1143501997,0.190693601966
23512,0.193649888039,-0.851315259933,0.424349993467,0.427073597908,-0.909492492676,0.240624397993,0.212936297059,-0.0886791497469
148022,-0.201609492302,1.01611375809,0.7513499856,0.285746067762,-0.394266396761,0.592299997807,-0.111275628209,0.0484049916267
1906,0.164147049189,0.734311878681,0.18125000596,-1.30086576939,-0.0105891823769,-0.407566517591,0.285705626011,-0.0398230701685
8878,0.120667651296,0.072080925107,-0.186649993062,0.111635044217,0.0991275310516,0.268858224154,0.197074070573,-0.0915066897869
3091,1.39717543125,-0.148307532072,-1.44879996777,-1.15041351318,0.0567211769521,0.767929315567,1.27602446079,0.0982476770878
5743,4.35185241699,-0.839651882648,-0.981950044632,0.480516076088,0.92850959301,0.93941962719,-0.618917763233,1.42808508873
5321,0.116329133511,-0.552056074142,0.397499978542,-1.59417748451,-0.51122033596,-0.375338047743,-0.281358093023,0.660964727402
4144,-2.71310567856,-0.934775590897,-0.478450000286,0.106435924768,0.0683986097574,-1.11772298813,-0.221147686243,0.704738497734
1981,0.824455559254,0.788619160652,2.6521999836,0.124448016286,-0.452740192413,0.347162097692,-0.11666059494,-0.233245581388
695,-0.0603695809841,-0.343568921089,0.00230000168085,-0.320100545883,0.788944244385,-0.330851912498,0.357240736485,-0.150145322084
10398,0.635107040405,0.624495029449,-0.20860004425,0.500158309937,-0.521640062332,0.921538293362,0.626916587353,0.427615702152
5708,0.16523963213,0.745832085609,0.695649981499,0.184730678797,-0.289253741503,0.3230509758,0.0113616958261,-0.263112962246
1213,-0.0579221695662,0.527432322502,1.51310002804,0.495431423187,0.197587281466,0.276481717825,-0.398844450712,-0.941776812077
226,-0.187361061573,1.131960392,1.51515007019,0.69136685133,-0.313605189323,0.658044219017,-0.0945047587156,0.381251215935
6777,-0.379200011492,0.0687671601772,1.36255002022,0.0990272387862,0.06893145293,-0.465528696775,0.101747207344,-0.222913533449
2113,0.633583962917,0.546980798244,0.636749982834,-0.382592737675,-1.38045346737,0.167341828346,1.58942532539,0.726364910603
3329,0.263427555561,0.501033067703,0.28615000844,0.548208415508,0.440729767084,0.399861335754,-0.305524736643,-0.365932703018
1050,-0.571958780289,-0.449038624763,0.105899997056,0.24633859098,2.74680066109,0.646948933601,-0.715579807758,-0.530625402927
9491,0.912774503231,0.429544061422,0.437999993563,0.0786981135607,0.855292499065,0.79323887825,-0.0989681258798,0.258319884539
22926,0.700586736202,0.656369447708,0.855349957943,0.390230953693,-0.728795528412,0.532474040985,0.866218626499,0.540017366409
5899,-0.0232511237264,0.0511076897383,0.628600001335,0.362076103687,0.152413278818,0.184071198106,-0.102721303701,0.140808314085
5467,-0.584506392479,0.764473736286,0.0251999795437,0.561819672585,0.615640938282,0.537888467312,1.13794851303,0.67599594593
6774,0.0478668659925,1.77932536602,0.774100005627,0.302729964256,-1.19385302067,0.827162325382,-0.415949702263,-0.430735141039
1788,-0.417102813721,0.204713463783,-0.406599998474,-0.773700833321,-0.505166172981,-0.0967659652233,0.831570148468,-0.372694373131
5921,-0.823697865009,0.465410917997,1.63415002823,-0.141329169273,-0.216203719378,-0.498464107513,-0.603986620903,1.34149551392
5721,-0.561993956566,-0.676868081093,-0.149399995804,0.420647919178,-0.506142258644,0.099657535553,-0.329983264208,0.728992164135
2263,-0.687071681023,-1.27310323715,-0.529649972916,0.457927525043,-0.742817819118,-0.247153669596,-0.0440572053194,0.581556141376
808,-0.326150923967,-0.551347970963,0.926649987698,0.114773452282,-0.0156554281712,0.199166059494,-0.10863186419,0.414657831192
30001,-0.619905233383,1.02933597565,0.457000017166,0.690195262432,0.854429662228,0.280766785145,-0.319048345089,0.314404517412
348,0.347972154617,-0.00529356300831,-0.231799960136,-1.44387805462,1.37038314342,1.30718362331,0.572330832481,1.30345284939
30849,0.118559926748,0.061533510685,0.726549983025,0.967837095261,0.247055798769,0.374378293753,-0.169176459312,0.29574161768
1454,-0.563786625862,0.276911824942,0.115550003946,0.127909600735,2.74522256851,0.914672613144,-0.195001870394,0.122910350561
6500,0.670974135399,0.574224352837,0.174450010061,-0.371562808752,-0.377446770668,0.295233666897,0.654912352562,-0.324965238571
5627,-0.368078172207,1.05497050285,1.25749993324,0.209874868393,0.848017215729,0.162197947502,-0.286252111197,-0.28667485714
5715,0.514347314835,0.783840417862,0.185900017619,-0.0670709311962,-0.914071977139,-0.0167588740587,-1.21712052822,-0.0313138402998
4791,0.573442399502,0.178119212389,1.40374994278,0.25960829854,-0.398341476917,-0.189591318369,-0.135663092136,0.45031568408
56924,-0.685343980789,0.810674130917,-0.0833000019193,0.275818735361,-0.193537726998,0.383603662252,0.21174120903,0.0630056634545
2690,0.461505293846,-0.754394412041,-0.88244998455,0.0172814130783,0.657707393169,-1.35497248173,0.133865147829,-0.656329393387
1019,-0.558089256287,-0.651351869106,0.172899991274,0.348982840776,-0.156221956015,-0.0416568517685,-0.761874854565,-0.698391616344
51422,0.483888149261,0.976635813713,0.514149963856,0.422941207886,-0.295956969261,0.0139184966683,-0.611531972885,0.627873301506
5788,-1.15771961212,-0.484311670065,-0.623049974442,-1.11421978474,0.162649959326,-0.52798050642,0.636438965797,0.478328585625
6709,-0.60770201683,0.399794638157,0.647750020027,0.70213752985,0.55429828167,0.614862859249,-0.546676039696,-0.580002009869
1277,1.19435846806,-0.325905025005,0.304050028324,0.131802499294,1.75759541988,0.882541537285,0.334618717432,-0.498304843903
993,-0.22803735733,0.359752058983,1.61465001106,0.00469228625298,-0.112738616765,0.820895671844,-0.550323307514,-1.38184332848
7157,-0.374933063984,-0.194303318858,0.302599996328,0.687102675438,-0.145583227277,-0.236284211278,-0.0122976228595,0.176711440086
1958,0.437916100025,0.000309735536575,0.115900009871,0.0417277961969,-0.50694924593,-1.69944369793,0.378202289343,0.290119439363
4582,-0.343191862106,0.227880075574,0.812300026417,0.166365593672,0.95916634798,0.390662997961,0.0786155164242,1.506929636
9212,-0.259851038456,-0.0518684983253,0.114350020885,0.744553864002,0.260745048523,-0.00666190031916,1.31508708,0.850941300392
8440,0.160334348679,4.10723972321,0.707499980927,0.622089087963,0.668494045734,-1.32973575592,-0.595476567745,-0.0466064736247
6790,-0.338226914406,0.762767374516,1.73339998722,0.828252017498,0.429345190525,0.117907851934,0.0674385800958,-0.0174986720085
8851,-0.833363413811,0.641346216202,-0.906599998474,-0.464423954487,0.567182123661,-0.232133209705,0.0857590809464,-0.875251352787
2534,-0.633227944374,-0.527965664864,2.65184998512,-1.16652297974,-0.946413755417,0.515797376633,0.363034486771,0.360627114773
4893,-0.362261503935,3.33300423622,0.798849999905,-1.19288897514,0.613408267498,-0.228656709194,-0.111736044288,0.517744898796
665,-0.618564486504,-0.270229458809,0.597500026226,0.179893434048,-0.476160019636,-0.252380430698,0.202003896236,0.56353700161
4313,-0.151656657457,-0.174725830555,-0.191599994898,-0.259650945663,-0.364336401224,0.0409044362605,0.484113514423,-1.08680140972
1022,0.13551658392,0.048054754734,-1.07894992828,-0.32613375783,0.163846641779,0.0661837458611,-0.917969405651,0.119226872921
5880,-0.195414364338,1.14020752907,-0.337249994278,0.416052520275,0.770007610321,0.494327694178,-0.989387750626,0.453686922789
3162,-0.982177972794,0.386728584766,0.740750014782,-0.326821148396,1.21647071838,0.0268632937223,0.871882617474,-0.242635756731
1282,0.338742285967,0.0,0.302649974823,0.390197992325,0.988190054893,0.7375010252,0.54976952076,0.607289016247
3383,0.308986455202,1.13329362869,1.57214999199,0.267092496157,-0.218778803945,0.593245387077,-0.783039212227,0.633323132992
727,-0.571302890778,-0.897176325321,0.363750010729,-0.155668959022,-0.108668833971,0.0231841281056,0.406095743179,-1.25979411602
4792,0.670085370541,1.27086114883,-5.2935500145,0.0967938005924,-0.178632631898,0.0882538855076,-0.148427799344,-0.609153389931
4794,-0.133849129081,-0.482978403568,1.152099967,-1.00768005848,-0.382010579109,-0.148033291101,0.818272411823,0.785546898842
902,-0.124089494348,0.343169569969,-0.38220000267,-0.586497247219,0.232851445675,-0.266162395477,-0.357343018055,0.629743695259
8091,0.772433876991,0.482484459877,0.436650007963,1.07337796688,0.125050127506,-0.364497005939,-0.433510601521,-0.249283120036
3486,1.25732207298,0.675374150276,1.6547999382,0.293510049582,-0.300269275904,1.11717283726,0.13941706717,-0.274390786886
10818,-0.313721746206,0.523881852627,-0.3763499856,-0.0684810429811,-0.408428698778,-0.0541087388992,1.74323701859,0.282954692841
3454,0.678794503212,-0.676831364632,0.474299967289,-0.74709045887,-0.472683250904,-0.46238976717,0.2081682235,-0.409109652042
4282,-0.143106654286,0.497339606285,-0.00034999998752,0.0412429720163,-0.155031263828,-0.345180928707,-0.680542349815,-3.4493727684
1605,0.682902753353,0.238132238388,1.58019995689,0.768675863743,-1.16343915462,0.609085142612,-0.228936880827,-0.452661931515
