rid,CPC004_A375_6H:BRD-A61793559-001-08-1:10,CPC004_HA1E_6H:BRD-A61793559-001-08-1:10,CPC004_HA1E_24H:BRD-A61793559-001-08-1:10,CPC004_HCC515_6H:BRD-A61793559-001-08-1:10,CPC004_HCC515_24H:BRD-A61793559-001-08-1:10,CPC004_HEPG2_6H:BRD-A61793559-001-08-1:10,CPC004_HT29_6H:BRD-A61793559-001-08-1:10,CPC004_MCF7_6H:BRD-A61793559-001-08-1:10,CPC004_PC3_6H:BRD-A61793559-001-08-1:10,CPC004_PC3_24H:BRD-A61793559-001-08-1:10,CPC004_VCAP_6H:BRD-A61793559-001-08-1:10,CPC004_VCAP_24H:BRD-A61793559-001-08-1:10,CPC018_A375_6H:BRD-A61793559-001-08-1:10,CPC018_A549_6H:BRD-A61793559-001-08-1:10,CPC018_A549_24H:BRD-A61793559-001-08-1:10,CPC018_ASC_24H:BRD-A61793559-001-08-1:10,CPC018_HEPG2_6H:BRD-A61793559-001-08-1:10,CPC018_HT29_6H:BRD-A61793559-001-08-1:10,CPC018_MCF7_6H:BRD-A61793559-001-08-1:10,CPD001_MCF7_6H:BRD-A61793559-001-10-7:10,CPC018_MCF7_24H:BRD-A61793559-001-08-1:10,CPD001_MCF7_24H:BRD-A61793559-001-10-7:10,CPC018_NPC_24H:BRD-A61793559-001-08-1:10,CPD001_PC3_24H:BRD-A61793559-001-10-7:10,CPC018_PHH_24H:BRD-A61793559-001-08-1:10,CPC018_SKB_24H:BRD-A61793559-001-08-1:10
5054,-0.614464402199,-0.268860638142,0.493743777275,0.564388871193,0.0240309238434,-0.283832490444,0.0358847975731,1.0384105444,0.241562604904,0.0633246451616,-0.135733932257,-0.441339612007,-0.921965956688,-4.22154998779,-0.157949984074,-1.80193483829,-0.260721176863,0.756116688251,-1.63762176037,2.92861199379,-0.687448084354,-0.0927503034472,-0.221243083477,0.432871669531,0.131248742342,-0.615698337555
3108,-0.0944887697697,0.238132938743,0.221714287996,0.0776218622923,0.0831308662891,-0.192534074187,0.288052767515,0.819197535515,-0.758418083191,-1.08760333061,0.305574059486,0.00504676252604,1.20475506783,0.951699972153,0.00944995880127,0.237112879753,2.15873289108,0.786897242069,0.562744259834,0.671736717224,-0.386792778969,-0.466919481754,-0.0323359668255,1.21707653999,3.69597864151,0.134485468268
1950,0.037696428597,0.105036884546,-0.474609911442,0.0891240984201,-0.377833843231,-0.230224490166,-0.410323262215,0.20526471734,0.304652899504,-0.414299219847,-0.464731752872,-0.34959551692,-0.416052132845,-0.0269000045955,1.04855000973,0.282381147146,-0.642502963543,0.114085257053,-1.02765190601,-1.11870527267,-0.554623901844,0.204648584127,0.476349115372,-0.0511494576931,-0.671683430672,0.334532499313
351,-0.0177818313241,0.352457076311,-0.497038275003,-1.04291808605,-0.435995846987,0.689249515533,0.115263134241,-0.565651595592,0.740958452225,0.0303518921137,0.145759552717,0.134432852268,-0.17103049159,0.868749976158,0.750349998474,-2.67589211464,1.06390881538,0.0828380733728,-0.68865442276,-0.199025928974,-0.990541219711,-0.456591010094,-0.190807029605,-1.10679888725,-1.23041188717,0.540852308273
4846,0.203186780214,-0.289660573006,0.155850946903,-0.314716428518,0.935544967651,-0.258691728115,0.0108840689063,0.310680001974,-0.0505921244621,-0.688230335712,0.562051653862,-0.272421181202,-0.934839189053,2.14014983177,-0.282600015402,-0.428039193153,0.220986962318,-0.526658117771,0.486279308796,0.208049535751,0.220908790827,0.502357959747,0.0381312444806,0.800558269024,0.599895954132,-0.174757048488
1452,-1.1757568121,-0.815814852715,-0.440562993288,0.363395750523,-0.57766866684,0.521004498005,0.147784844041,0.0494756773114,-0.79224640131,-0.923922896385,-0.651456296444,-0.660298228264,2.16256904602,0.0321999937296,-0.971300005913,-0.720376670361,-0.120194792747,-1.13787579536,-0.250154674053,0.420867323875,0.625904202461,0.560515582561,0.327676862478,0.336386889219,1.00737309456,-1.50132501125
4776,-0.476401299238,-0.412695288658,-0.00488188862801,-0.180654600263,-0.870001196861,-0.309779942036,-0.229811817408,-0.640629887581,-0.0396829880774,0.997610628605,-1.94444131851,0.228766992688,-0.598580360413,0.583249986172,1.13870000839,0.589716792107,-0.52675306797,1.58312571049,0.0985123217106,-0.941924750805,-0.0971595495939,-0.666085124016,0.147804170847,-0.134831801057,-0.691346526146,0.574506759644
6908,-1.18242752552,-0.231918215752,0.311395466328,0.0501011162996,0.725535273552,-0.529381096363,0.574604868889,-0.726768553257,-0.925610184669,-0.803065657616,1.21931505203,0.218601703644,-0.88982707262,-0.731399953365,0.326050013304,-1.58513474464,-0.295687675476,-1.06123387814,0.484066605568,-0.230949252844,-1.64930284023,0.324282646179,0.697985053062,0.0701852068305,0.557944893837,0.0459472537041
672,-1.15814065933,-0.381746709347,-0.221556290984,-1.0793145895,0.260212063789,0.625545978546,0.0708590745926,1.12249052525,0.195335358381,0.975378513336,1.12401461601,-0.0611747801304,-0.147359341383,-0.691399991512,0.546199977398,0.406266093254,-0.192191511393,-0.771441400051,-0.674790620804,0.0478987768292,-1.68407917023,0.438953280449,-0.387923926115,0.631860673428,-1.5030412674,-0.259113103151
5710,-0.773273825645,-1.70141410828,0.0571417957544,-0.324081212282,-0.00951111316681,-0.229130268097,0.525626182556,0.283255636692,-0.461606502533,0.706539034843,0.789056181908,0.475524514914,0.847336828709,-1.02820003033,-0.885250031948,-0.685564041138,-2.87041687965,-0.954421758652,0.871110916138,-0.195437967777,0.839722573757,-0.444536089897,0.359742224216,0.0496770441532,0.334430575371,-0.55967104435
2115,-0.57518017292,0.917445540428,-0.290329575539,0.416659832001,-0.0131599269807,0.359297841787,-0.0608016252518,-0.180603399873,-0.028400965035,4.35638237,-1.32798051834,-0.779173314571,-0.113226562738,2.85759997368,-0.903999984264,-0.651053786278,1.16082382202,0.795856297016,1.81961095333,-0.26964738965,0.158463582397,-0.289813429117,-0.164293438196,0.766767084599,1.7275415659,-0.846643209457
7015,-0.553447127342,0.433162927628,-0.736242413521,-0.335914582014,-0.531097054482,0.440723836422,-0.206370040774,0.639467120171,1.52667152882,0.403618574142,-1.1135828495,0.0019825398922,-0.082955531776,0.642449975014,1.74524998665,0.338090896606,-0.251175820827,0.0405284836888,-1.82768249512,-0.295055538416,-0.343057066202,-0.561982035637,1.36781466007,-0.196979269385,0.0312069356441,0.647706091404
8726,-0.111881837249,0.0322415530682,-0.224298149347,-0.473716706038,0.746726632118,-0.0397856160998,-0.0705335214734,0.641058683395,-0.200105875731,1.18768036366,1.23857402802,0.143993347883,1.61677265167,-0.992349982262,-0.305350005627,2.78944993019,0.553301751614,0.316559493542,1.1472222805,4.12379169464,0.197344735265,0.390032023191,-1.18639540672,0.29166162014,0.907959282398,0.716381907463
2185,-0.619056463242,0.162078022957,-0.832139790058,-1.27393388748,-1.07602310181,-0.161766707897,-0.422471642494,-0.513958454132,-0.0252700634301,0.413377612829,-2.21351337433,-0.607516884804,0.231899484992,1.19104993343,1.1751499176,0.00800707191229,0.190811797976,0.983009576797,-0.280471265316,-1.16250085831,-0.156256377697,-0.384312808514,0.447437435389,-0.494630634785,-0.566594302654,0.648071885109
3315,0.117264777422,-0.368324220181,0.631629705429,-0.508059859276,-0.0164840370417,-0.343263089657,0.201790481806,0.0,-0.398890584707,-2.38048052788,0.533670067787,-0.0900527387857,0.61810106039,-1.16814994812,-0.206299990416,0.12928378582,0.498057663441,-0.147244751453,0.0950356125832,-0.359955579042,1.69799673557,-0.149448156357,0.37965375185,-0.834311902523,0.45812267065,-1.39019656181
5289,-0.727043628693,0.415912359953,0.395430862904,-1.72638607025,-0.0675140172243,0.598894059658,-0.844744324684,-0.26172631979,-0.213311865926,-0.302191197872,-0.564426898956,-0.688732087612,2.10664248466,0.975400030613,0.459850013256,-0.519599437714,-0.00357507169247,-0.193958863616,0.53252863884,-0.964134991169,0.0100764520466,-0.181467980146,1.04572415352,0.261055022478,1.21609687805,0.592482745647
868,-0.370462834835,-0.259349793196,-0.723233640194,-0.540977180004,-0.314907878637,-0.554111003876,-0.496326208115,0.446769744158,-0.473998308182,-0.828570365906,-1.61397981644,-0.500342130661,1.00336313248,0.885349988937,-0.828099966049,-0.752884328365,2.22383952141,1.08558344841,0.178503543139,-0.173494294286,0.978908836842,0.282317370176,0.391335844994,0.542172551155,-0.425757646561,-0.790243685246
1677,-0.503883838654,-0.499783843756,-0.308615893126,-0.81732404232,-0.973486423492,0.33640652895,0.235404759645,-0.337290197611,0.0836046338081,-0.18768838048,-0.880216658115,-0.454200923443,-0.623541295528,0.538999974728,-0.740399956703,-0.59767562151,-1.35861229897,-0.345179587603,-0.198119953275,1.60819280148,-1.36316812038,-1.15747153759,0.541412115097,0.954294741154,-0.273701608181,0.648495256901
7043,-0.110692687333,-0.17928430438,-0.36187723279,0.333218038082,-0.78463280201,0.602256298065,-0.737221598625,-1.60790324211,-0.259406864643,0.118519857526,-1.89422559738,-0.617799401283,1.05776667595,0.828949987888,0.31685000658,-0.311409592628,1.12524294853,1.31850278378,1.82771134377,-0.784559726715,1.23712790012,-0.889904618263,0.0173893515021,-0.200442552567,-1.40342378616,0.837958931923
5613,-0.670677483082,-0.395258188248,-0.88107997179,-0.611788868904,-0.566768229008,0.594599425793,-0.525626778603,-1.07821047306,-0.310918658972,0.395236223936,-1.71689343452,-0.532498836517,0.263778537512,1.4334499836,1.34189999104,0.416276067495,0.238760724664,1.31110954285,0.659034371376,-0.79764175415,-0.999749898911,-0.582127511501,-0.237939372659,-0.0310798287392,-0.608978688717,0.763746917248
595,0.278440773487,-0.373713731766,0.380677700043,0.641226887703,0.823667347431,0.17188346386,-0.179660230875,0.841918647289,0.132075816393,-0.103456035256,1.03390789032,0.0483093336225,0.901909291744,1.12724995613,0.211449980736,-0.415496855974,0.1112998873,-0.633843123913,0.912989795208,0.209102973342,-0.535349845886,-0.108884476125,-0.75481569767,-0.164414942265,0.269835948944,-0.845993697643
4793,-0.338829576969,0.393187463284,1.28016221523,-0.377997398376,0.6534678936,-0.0140757858753,0.730129480362,1.41161799431,-0.178402483463,-0.681483387947,-0.556022047997,-0.5977242589,1.06742048264,-0.215499997139,-0.141000002623,7.47108316422,0.451912552118,-0.876206576824,0.527752935886,0.73233884573,1.60364103317,-0.304192960262,0.0232512932271,0.00245539844036,0.544873774052,-0.0614002346992
2736,0.40762847662,0.179710954428,0.511676549911,0.26461532712,0.494386941195,0.199430823326,0.147741630673,0.4223305583,0.140463218093,2.58647847176,-1.17450249195,-0.273593455553,-0.309995681047,2.20005011559,0.696949958801,2.1982998848,0.653015255928,1.3024520874,1.11429953575,-0.534223735332,-0.103337399662,-0.306223452091,-0.168618097901,-0.00186940282583,-0.863128006458,1.0523673296
5290,0.364592880011,0.420094102621,-1.11780178547,0.33994281292,-0.730709552765,0.301139980555,0.158090144396,-0.506997704506,0.660506725311,-0.506218791008,-1.28148412704,0.493502944708,-0.33693215251,0.988299965858,0.645200014114,0.735511779785,-0.518877565861,1.23135399818,-0.826794743538,-1.1325057745,0.916952490807,2.53538560867,-1.23944687843,-0.707230210304,-0.434649854898,0.376876413822
6194,0.0,-0.366621255875,0.0,-0.720107197762,-0.0569618232548,-0.420475065708,0.00018840249686,-0.342576593161,-0.0992896407843,0.584780573845,-0.0994985178113,-0.492440104485,0.255296140909,0.0,-0.510249972343,-5.84215413255e-05,-0.406461387873,-0.00701343268156,-0.295961171389,-0.345824420452,1.02353823185,0.235625594854,0.000450497842394,-0.219481870532,0.00106646830682,0.0
1676,-0.370881974697,-0.10418844223,-1.08715713024,0.671343266964,-0.62684994936,0.318857014179,-0.661440014839,-0.642456889153,0.241610884666,-0.0610316693783,-3.14634466171,-2.07382583618,0.288139730692,0.359950006008,1.10755002499,1.18913376331,-0.0769778490067,1.3443530798,0.879085659981,-2.39950871468,0.614109992981,-3.50645971298,-0.412490814924,-0.751844406128,-1.20470309258,0.763941168785
23512,-0.039522446692,-0.135095223784,-0.972686886787,-0.902245104313,0.964711666107,0.229244351387,-0.0380701199174,-2.890209198,-0.804939866066,-3.05196166039,1.49697053432,0.135494306684,0.713884472847,-0.0668499991298,0.466799974442,-0.772464692593,0.296373963356,-0.192229166627,0.461905181408,-0.137723788619,-0.507794976234,0.187934309244,-0.176859423518,0.434450209141,-1.32827436924,-0.0763320326805
148022,0.05764182657,-0.507546126842,0.379250586033,-0.81791639328,0.456613361835,-0.376249104738,0.405098229647,0.225656196475,-0.68234783411,0.76239168644,0.66267234087,-0.625691890717,2.1954574585,-0.641499996185,0.248050004244,-0.0371039770544,0.360051214695,-0.657845020294,0.424471855164,0.506817281246,0.465659588575,0.068001806736,0.407557755709,0.292769253254,-0.796312868595,0.213604003191
1906,-1.0242357254,0.484112739563,-0.532482504845,-0.658535242081,-0.823497414589,-0.0294083505869,-0.804091930389,0.343979626894,-0.0715548843145,-0.165352165699,-1.48768687248,0.181092396379,0.807924211025,-0.471900016069,-2.64415001869,0.726969182491,-0.0792890265584,1.38393068314,0.00160670280457,-0.991417884827,0.0583158545196,-0.391826987267,0.646570980549,-0.302739083767,-0.94425702095,0.503016233444
8878,0.190622270107,-0.803630232811,-0.00804851204157,-0.251258581877,0.0427531599998,0.0293772444129,0.407848507166,0.716644704342,-0.189049780369,-3.01886343956,0.511887550354,-0.120673060417,0.187795951962,-1.45879995823,-1.46510004997,-0.22615429759,-0.863105714321,-1.04163205624,0.692003846169,0.279209762812,0.323101729155,-0.250081092119,0.525348067284,0.89875292778,0.00320483371615,-0.868626117706
3091,-1.6746172905,0.549383997917,-0.526177465916,0.64577370882,-0.81125575304,0.59702193737,-1.17538940907,-0.718772888184,-0.216898530722,0.330668389797,-0.65531784296,-0.318653166294,-1.61287951469,-0.950049996376,-0.219750016928,-4.00889015198,0.28208565712,0.424424737692,-0.263579577208,0.17563007772,-1.54822051525,-1.40594935417,-0.0438247993588,-0.250747680664,-0.187866285443,-0.250431954861
5743,0.471694767475,-1.28506600857,-0.126275539398,0.238827526569,-0.600761890411,0.0911282896996,0.563116431236,-0.00260892510414,0.153803229332,2.44184732437,-0.830135822296,-0.481686472893,4.59962320328,-0.788500010967,0.195899993181,-1.2419167757,-0.373585611582,0.0787666887045,-3.91070151329,3.5174279213,0.175334841013,-0.4274315238,0.579952001572,0.167308658361,-0.407546579838,0.9633654356
5321,-0.257294684649,0.220412224531,-1.24773836136,-0.421511560678,-0.909816801548,-0.127335131168,-0.900321602821,-0.322908639908,-0.00223058182746,-0.278209477663,-1.43537259102,-0.199157267809,-0.424416214228,0.655699968338,0.689550042152,0.854422211647,0.265007555485,1.02234971523,0.141677320004,-1.37238669395,-0.42917072773,-0.0484301112592,0.484916746616,-0.0957755893469,-0.303692311049,0.907903969288
4144,-0.402815461159,0.237284496427,0.278895884752,-0.876038491726,-0.531834900379,0.141316339374,0.588670372963,0.0357467085123,0.36320078373,-0.240764051676,-1.33616185188,-0.696075499058,-0.379834890366,0.377550005913,-0.597849965096,-0.173071593046,0.0298518836498,0.318936496973,-1.31549620628,-0.0721168518066,0.371581792831,-0.491779446602,-0.101393245161,0.0288273654878,0.371145665646,0.396222949028
1981,0.103167846799,1.10437107086,1.01658630371,0.626370429993,0.232620641589,0.15081359446,0.540061116219,1.45129418373,-0.121150761843,0.27115175128,-0.520492136478,-0.616926193237,1.28100430965,-1.49924993515,-0.36210000515,1.8584895134,1.58042097092,0.491894900799,0.287271231413,1.44932150841,0.459920018911,0.215681523085,-0.232200950384,0.0054606795311,-0.559651494026,-0.597951114178
695,-0.668635308743,-0.0223158691078,-0.902346611023,-0.580269217491,-0.177695542574,0.277028858662,-0.400644004345,-0.292922854424,0.233197137713,1.04869830608,0.469454169273,0.0817374438047,4.75549173355,-0.737299978733,0.188099995255,0.658113479614,0.321754485369,-1.46017551422,-4.7865819931,-0.0359934568405,0.232578098774,-0.833659410477,0.337364047766,0.679159939289,-0.978492379189,-1.3071603775
10398,-0.162682875991,0.0421510636806,0.31787776947,0.770969212055,-0.0890465676785,-0.29348346591,-0.770852565765,-0.382603436708,0.108657710254,-0.322808176279,-1.44080221653,-0.680356264114,0.308930754662,0.136500000954,0.413549989462,0.427668482065,-0.569665789604,1.14909744263,-0.0930650159717,-0.815489947796,-0.837713062763,-0.114502049983,0.248354300857,-1.26729798317,-0.54140329361,-3.45667600632
5708,-0.462082892656,-0.613542318344,0.840812265873,-0.615239083767,-0.410597205162,-0.215459346771,-1.65000891685,-0.131756708026,-0.0402867682278,-0.703210234642,-0.661833643913,0.148600906134,-1.7616417408,0.874149978161,-0.131850004196,0.880036711693,-0.529761373997,0.457526862621,0.331212371588,-0.17992156744,1.91359984875,-0.805807054043,0.496701091528,-0.959555804729,0.074510961771,-0.00641198456287
1213,-0.771574020386,-0.709668278694,1.24238562584,-0.145746082067,-0.212493479252,-0.23472687602,-0.290856212378,0.175192296505,-0.0760448873043,-0.511418640614,1.41438472271,0.655380547047,0.0548780560493,-2.10820007324,-1.78775000572,-0.222516745329,-0.320880532265,-0.294461488724,0.75134396553,0.760531425476,0.153057962656,-0.0870178490877,-1.04362988472,0.227955311537,0.411478191614,-0.553517699242
226,-0.335614562035,-0.76322555542,0.80820530653,-0.61799788475,0.536992013454,-0.0609876140952,0.57687920332,0.139249444008,-0.252662926912,-0.908944785595,0.853993952274,-0.285322338343,0.577167570591,0.276250004768,0.42150002718,0.525491654873,-0.0650565624237,-0.92947936058,2.45790839195,0.534656047821,-1.73214733601,-0.894919991493,0.669767856598,0.753684878349,-0.558538377285,-1.23875582218
6777,-0.459573030472,-0.129871875048,0.916783690453,-0.338065892458,-0.124297872186,0.0158535689116,-0.20753338933,0.524105906487,0.37992221117,-0.051023542881,1.03033018112,-0.472671926022,0.526370346546,-0.217449963093,-0.528900027275,-0.078603848815,-0.0769737958908,-0.278295516968,0.210079401731,0.54964786768,1.63879024982,-0.57801926136,0.240404367447,0.785068631172,1.02191209793,-1.12434899807
2113,-0.293780326843,-0.712512850761,-0.72057145834,0.43857640028,-1.0989741087,-0.116322755814,-0.466695100069,-1.39644217491,-0.142405197024,0.791540086269,-1.80254149437,-1.01203227043,0.821643292904,0.489250004292,0.853700041771,-0.133853703737,-0.0109567567706,1.11496400833,1.93578338623,-0.959205508232,0.98416185379,-0.32148501277,0.368595600128,-0.126625180244,-0.15506580472,0.362416148186
3329,-0.524186074734,-0.156214058399,0.531492114067,0.468270778656,0.731862187386,-0.806966543198,0.648169100285,0.578598678112,0.288584142923,1.09218931198,1.08192002773,0.663384497166,-0.446154922247,-1.17939996719,0.98164999485,0.436356663704,-0.365583777428,-0.442383438349,0.251807272434,0.736057817936,-1.05802631378,0.215436726809,0.610967159271,0.85078060627,0.927491903305,-0.760395228863
1050,-0.147127762437,0.222141832113,0.902942538261,0.345928370953,-0.0234516113997,0.37731719017,0.839744269848,0.139301970601,0.309987723827,-0.111255504191,1.00101745129,0.223755180836,-0.063182733953,-0.165099978447,0.219650015235,0.642661988735,-0.0588363558054,-1.09784162045,-0.67412006855,0.829940974712,0.176970183849,0.177733048797,-0.980408430099,0.468362152576,0.140020430088,-1.16839671135
9491,-0.708911657333,0.931495368481,0.981598973274,2.52410817146,-0.971650838852,-0.195235967636,-0.290372550488,0.140764370561,0.404604017735,0.77326130867,-1.92823195457,-1.29377007484,0.544109463692,0.905099987984,-0.336100012064,0.656760513783,-1.07358789444,1.06298196316,0.341216295958,-0.470667392015,-0.678498446941,-0.328058630228,0.910206377506,-0.67400175333,-1.180336833,0.444150209427
22926,-0.146736949682,-0.790202498436,0.624674916267,0.704272687435,-0.925208985806,-0.343605279922,0.00880908593535,-0.861167430878,-0.574395418167,-2.50344085693,-0.791737675667,-0.42281010747,2.07143211365,0.906849980354,-3.96904993057,0.0632188841701,-0.383732676506,-0.174042716622,0.282431960106,0.492230921984,0.574983894825,-1.049726367,0.0979360491037,-0.0644003227353,0.0656621009111,-0.176177948713
5899,-0.194212570786,-0.562789320946,-0.124413631856,0.901325762272,0.0929097682238,0.830457210541,0.043032631278,0.304706186056,-0.966169536114,-0.787318110466,-0.291457682848,-0.466729491949,1.23294663429,0.243949979544,0.102049991488,-1.1737344265,0.453724503517,-0.595783054829,0.727860510349,-0.169460132718,0.214787244797,-0.565237283707,0.178211331367,0.0109573379159,-0.571324288845,0.523243784904
5467,-0.477144241333,-0.333211839199,-0.491961240768,-0.781156599522,-0.263066262007,-0.228307455778,-0.747082233429,-0.955881893635,-0.578614354134,-0.126880571246,-0.992761492729,0.0711609125137,0.858760118484,1.33840000629,0.428100019693,3.7806224823,0.0389716252685,-0.705520093441,0.696519196033,-0.414588838816,0.782820224762,-0.85385119915,0.380080908537,-0.76079761982,-0.133215010166,-0.506346702576
6774,0.328600645065,-1.27238333225,-0.276480913162,0.400654166937,-0.185522824526,0.15656799078,-0.25383579731,-0.369756639004,0.588337004185,1.62459003925,-1.34307956696,-0.0659571588039,1.56106841564,0.147000014782,0.0419500023127,-0.212054803967,-0.780244350433,0.139013528824,0.612341165543,0.123561784625,3.38871097565,0.163117617369,-0.14118257165,-0.311268657446,0.324412226677,-0.982061505318
1788,-0.405120164156,-0.286001324654,-1.01540613174,0.492171525955,-0.168756514788,-0.531038165092,-1.11199510098,-0.618208527565,0.289191007614,0.0943405851722,-3.22379159927,-1.20553398132,1.25096130371,1.08525002003,1.20605003834,1.07457304001,-0.753020823002,1.09854114056,0.285146057606,-0.34690669179,0.101928159595,-0.574928045273,0.49783205986,-0.465214431286,0.222162410617,0.656769216061
5921,-0.463757961988,-0.172847464681,-0.653038024902,0.954458355904,2.94951963425,-0.159090995789,0.580261945724,-0.237823590636,-0.856141090393,-1.65906524658,0.679342389107,0.601155936718,1.81881082058,0.248950004578,-0.617299973965,-1.37935388088,2.20421600342,-0.361421436071,0.61870098114,4.75643968582,1.4433453083,-0.484542131424,-0.506808996201,0.304832041264,-0.739585936069,-0.0547545105219
5721,-0.70331543684,0.651258707047,0.763655662537,-0.615719377995,0.878753066063,-1.1046628952,0.142968654633,0.0498345047235,0.0475894063711,-0.137323826551,1.20705389977,0.520695745945,-0.342245876789,-0.457750022411,-0.309599995613,-0.516489684582,0.505250453949,0.190858244896,-0.950403153896,-0.194432035089,-1.80918812752,0.350068688393,0.233822345734,-1.1922750473,0.796030521393,-0.611494541168
