rid,CPC001_HA1E_6H:BRD-K00486786-001-01-4:10,CPC001_HA1E_24H:BRD-K00486786-001-01-4:10,CPC001_HCC515_6H:BRD-K00486786-001-01-4:10,CPC001_HCC515_24H:BRD-K00486786-001-01-4:10,CPC001_PC3_6H:BRD-K00486786-001-01-4:10,CPC001_PC3_24H:BRD-K00486786-001-01-4:10,CPC001_VCAP_6H:BRD-K00486786-001-01-4:10,CPC001_VCAP_24H:BRD-K00486786-001-01-4:10,CPC017_A375_6H:BRD-K00486786-001-01-4:10,CPC017_A549_6H:BRD-K00486786-001-01-4:10,CPC017_A549_24H:BRD-K00486786-001-01-4:10,CPC017_ASC_24H:BRD-K00486786-001-01-4:10,CPC017_HEPG2_6H:BRD-K00486786-001-01-4:10,CPC017_HT29_6H:BRD-K00486786-001-01-4:10,CPC017_MCF7_6H:BRD-K00486786-001-01-4:10,CPC017_MCF7_24H:BRD-K00486786-001-01-4:10,CPC017_PHH_24H:BRD-K00486786-001-01-4:10,CPC017_SKB_24H:BRD-K00486786-001-01-4:10
5710,-0.654276609421,0.274834096432,0.395700037479,0.229705035686,0.927997589111,0.0170394908637,-0.310420900583,0.334882289171,0.90021187067,0.820466637611,-8.35112857819,0.108950972557,-0.0103940218687,-0.488383919001,0.686293959618,0.403538644314,-1.4548265934,-0.511849999428
2115,1.17608761787,-0.428331494331,0.67535007,-0.0262715853751,-0.112493358552,0.438130378723,0.777530550957,0.704000651836,-1.55683040619,-0.14236664772,0.548417806625,-0.405338704586,-0.737309098244,0.142609164119,-0.487328648567,-0.122765123844,0.231739670038,-0.901799976826
7015,0.161180078983,-0.0505445972085,1.08749997616,-0.226381212473,0.361389547586,-0.477649092674,1.10010886192,0.381615370512,-1.25768995285,0.0951333343983,0.386430412531,0.102267071605,-0.0542856901884,0.351446926594,-0.27927428484,1.47718667984,-0.0542061626911,-0.0914000123739
8726,1.06193268299,-1.92446172237,2.16744995117,-0.355624735355,-0.812149822712,0.163557559252,-1.30709946156,-0.572460711002,1.6216442585,-0.371933341026,-0.729274332523,0.00166381895542,-0.626865446568,-0.124070599675,-0.515974998474,-1.77912724018,-0.407030582428,1.26390004158
2185,-0.272209137678,0.331509947777,1.93770003319,-0.315043181181,0.949062228203,-0.23308353126,1.21535944939,0.751592934132,-0.75007879734,-0.270900011063,1.07228219509,-0.876513361931,-0.478614956141,-0.0474938675761,-0.352478384972,0.826882898808,0.645246446133,0.359650015831
3315,-1.1151317358,-5.3281621933,1.10144996643,0.203958496451,-0.0825393646955,-0.778124511242,-0.660622954369,-0.0959860831499,-1.72766697407,-0.0838333368301,0.516400039196,-0.943198800087,-0.620409190655,-0.646500349045,0.674526453018,0.220525920391,-0.574164390564,-0.00065000000177
5289,1.31736707687,1.36526179314,-0.160150051117,-0.868708133698,-0.0800265148282,-0.232755929232,-0.499795973301,0.532944560051,1.26258063316,-0.993399977684,-0.481793016195,0.597752630711,-0.0365492105484,0.199138253927,-1.11085510254,-1.60064053535,0.585129976273,0.407949984074
868,-0.256176888943,1.84631037712,1.04709994793,-0.0701895728707,0.180037558079,0.00832217931747,0.906016767025,0.781718969345,0.0152679122984,0.14770001173,0.0724350363016,0.35863211751,-0.220021232963,0.241228193045,0.153240889311,1.05328392982,-0.487754404545,1.0379999876
1677,0.320763349533,-0.125008881092,2.35689997673,-0.260832607746,-0.316975235939,-0.182335406542,0.310282588005,1.09878385067,-1.53666090965,-0.00243335962296,0.352830201387,0.154918849468,-0.100250840187,-0.540754556656,-0.851014018059,0.320313811302,2.51917600632,0.767399966717
7043,-0.107380703092,0.666204571724,2.53609991074,-0.43849414587,-0.0551256686449,-0.667445600033,1.04448497295,0.886976242065,-0.77204734087,0.236666709185,0.00272864755243,-0.286397516727,0.238301619887,0.0484861917794,0.937879443169,-0.842714130878,1.0981951952,-0.876900017262
5613,-0.132594168186,0.362505614758,1.83540010452,-0.0298817157745,-0.0732162296772,-0.939665913582,0.871535897255,0.204304084182,-0.592796206474,0.287466704845,0.965677559376,0.456730306149,0.0294229462743,-0.0392415225506,-0.970664560795,0.683610320091,0.314535647631,0.2920999825
595,0.425510913134,-0.251796782017,1.42285001278,0.791536331177,-0.256948411465,0.53995603323,-1.34762489796,0.196344509721,-0.927468895912,-0.156066671014,-0.282720148563,-0.978819310665,-0.560628473759,0.5213752985,0.996894776821,-0.0939156338573,-1.07386410236,0.394899994135
4793,1.40847969055,3.93309640884,2.86159992218,0.278090178967,0.00715488195419,-0.361905664206,0.184010088444,-0.480046242476,0.559535205364,-0.208333313465,-0.374717921019,-0.157234892249,0.696519136429,-0.174372792244,1.19347894192,0.346251130104,0.300709635019,-0.983900010586
2736,-0.0268467068672,-1.14925348759,3.52925014496,-0.0303411334753,0.58844769001,-0.527442455292,1.11385679245,0.547382950783,-1.43250823021,0.693600058556,1.21952104568,-0.456773638725,-0.0919704884291,0.480090200901,-1.03205370903,0.472051739693,0.431360393763,1.74734997749
5290,-0.265225291252,0.604246973991,0.877450048923,0.0147477649152,0.841069281101,-0.410685181618,0.648896634579,-0.23119187355,-0.501453518867,-0.0341666638851,0.740474820137,-0.554723680019,-0.0475730597973,-0.200614675879,-0.714336633682,1.39002907276,-0.74287623167,0.116049990058
6194,-0.00024494988611,0.000229855912039,-0.594550013542,-0.0132439043373,0.251552969217,-0.389688760042,-0.767521440983,0.283337891102,-0.101971037686,0.583033323288,-0.19402629137,0.0,0.39813926816,-0.686186134815,0.202557742596,-0.803910255432,-1.26179516315,0.331499993801
1676,0.0833622664213,2.05821013451,0.4986500144,0.450269430876,0.321805477142,-0.502070069313,1.08340644836,0.789367079735,-1.39821565151,0.18166667223,1.0542320013,-0.172164514661,-0.915703296661,-0.1903347224,-0.330525934696,0.291883409023,0.835199534893,0.171500012279
23512,1.18030977249,1.82987642288,-4.58699989319,-0.271968483925,0.55038946867,0.420164376497,-1.07276892662,-0.0844834446907,0.261678367853,-0.229633331299,-0.51872831583,0.391068696976,0.0427279062569,-0.184543937445,-0.55904841423,-1.02946639061,1.34402084351,-1.42355000973
148022,0.672079086304,5.2111620903,2.12045001984,0.923941731453,-1.07311892509,0.639863371849,-0.269612401724,-0.447884559631,-1.53057837486,-0.152066648006,0.508558928967,0.292598962784,1.0207862854,0.326052308083,1.37764716148,2.33515834808,-0.519146561623,0.0289499983191
1906,-1.47983825207,-0.872612953186,0.119900003076,-0.602533698082,-1.47467517853,-0.902270376682,0.743095159531,0.600317001343,-0.554369807243,-0.310233354568,-0.876030385494,0.87332290411,-0.195762008429,0.126505300403,-0.331114590168,0.987543880939,0.166055724025,0.407949984074
8878,-1.43297731876,0.887223005295,1.40980005264,0.696496665478,0.334012627602,0.536122441292,-0.919059872627,-0.0237765945494,2.07264494896,-0.320566684008,-1.74899685383,-0.587433874607,0.786526918411,0.460776716471,1.98584628105,1.53204488754,-1.26627540588,-0.42199999094
3091,1.30294847488,6.38251590729,-0.224150031805,-2.46898460388,0.767350852489,0.305046617985,0.129470258951,0.395619750023,-0.313123822212,0.47260004282,0.460389494896,0.360941022635,0.391863167286,-0.596087813377,-0.661695122719,0.685284972191,-0.777109503746,-0.0953999906778
5743,0.0510984733701,1.66159999371,0.562950015068,-0.53356051445,0.29997086525,0.894139885902,0.797070145607,0.675684630871,-0.0445614680648,-0.393433362246,-0.813043832779,0.0033922418952,-0.500600874424,0.623053073883,2.71815276146,0.702012777328,0.332962691784,0.328600019217
5321,-0.482422888279,0.318814903498,0.14755000174,-0.0444256141782,0.207982182503,-0.756189346313,0.419914633036,0.160597726703,-0.130928903818,0.185666680336,0.515479445457,0.104298904538,-0.14021410048,-0.98860001564,-1.48672759533,1.19134247303,0.702715754509,0.14834998548
4144,-3.62674164772,-6.96226930618,0.188250005245,-0.679303765297,0.341843098402,-0.340098023415,-0.313392907381,0.821895599365,-1.60936319828,0.640400052071,0.177996963263,-0.301235079765,0.144338563085,0.784239053726,-0.633815407753,0.60055077076,-0.779719173908,-1.99535000324
1981,0.59103256464,-1.4699716568,0.229249984026,1.1611328125,-1.06165385246,0.877088844776,0.586724877357,0.0522659681737,0.174364566803,0.0964666754007,-0.0517509169877,-0.0895593240857,-0.229246079922,1.77955174446,0.677583038807,0.479650080204,0.380650818348,-0.0815500020981
695,0.214886903763,-0.88675570488,1.90769994259,0.0344650447369,-0.836252570152,-0.356295973063,-0.153896987438,0.48906224966,6.47868347168,0.227366670966,-0.644871115685,-0.876619815826,-0.0267467498779,0.225084379315,-0.918125510216,-0.54123878479,0.770229637623,-1.10529994965
10398,0.521796345711,-4.26615667343,0.67435002327,-0.477140128613,-1.45904588699,-0.196654736996,0.479285478592,1.12507331371,0.271205186844,-0.143833339214,1.56184017658,0.0922643244267,-0.0776185914874,0.237702548504,-1.13169157505,1.70490574837,1.37619805336,-0.768949985504
5708,-0.124491944909,4.11844539642,1.27020001411,0.907425582409,-0.558784663677,0.283106893301,0.387107014656,0.790039718151,-0.815022945404,-2.62216663361,0.444225430489,-0.299426048994,0.369919329882,0.0992454960942,1.72806406021,0.593966722488,-0.621228575706,-0.303200006485
1213,-0.506363272667,-1.15964663029,-0.0173999667168,0.573010921478,0.220547884703,0.520612418652,-1.43626177311,-0.0963534116745,0.939946115017,-0.95550006628,-0.831799685955,0.0837297961116,0.366637766361,-0.157579392195,-0.65971660614,-0.840492248535,-0.979465484619,-0.344799995422
226,0.00895401835442,-1.80998969078,0.879500031471,0.298020422459,0.00263954699039,0.74359112978,0.223051905632,0.00930589437485,-0.457510501146,-0.0636000037193,-0.165487825871,0.213546723127,0.438898861408,-0.920740962029,0.0480924360454,-0.439180731773,-0.0177700072527,-0.653299987316
6777,1.64448726177,5.05832481384,1.46529996395,0.776883304119,0.75080537796,-0.217874437571,-0.381609261036,-0.395310133696,1.95325648785,-0.329200029373,-0.147668644786,0.60831964016,-0.332579195499,0.989296019077,0.760793983936,0.441269487143,0.511193990707,0.319999992847
2113,1.47702479362,3.54341721535,1.90350008011,0.620587706566,-0.113407045603,0.0114216804504,-0.0696407556534,1.22701442242,0.301709979773,0.236133337021,0.888464570045,-0.595360577106,0.922444224358,0.346104830503,-0.44735237956,0.134316653013,0.737549185753,0.914250016212
3329,1.18811893463,0.880086183548,0.741950035095,1.44608438015,-0.338233530521,0.405379414558,-3.140198946,-0.311070770025,-0.486072301865,0.296699970961,-0.974800825119,0.656893730164,0.384032964706,0.555079638958,0.417322099209,-0.419272273779,-0.836195349693,0.0468500033021
1050,0.0833095908165,0.338168919086,0.263750016689,0.839034080505,-0.025032479316,-0.181911066175,-0.394013047218,-0.252217531204,0.792818248272,0.583900034428,-1.44856572151,-0.573661148548,-1.322961092,-0.462161868811,-0.299552947283,-1.23205435276,-0.90851265192,0.161500006914
9491,-0.117577493191,3.38282084465,0.23164999485,0.00105053186417,0.569795250893,0.0927271544933,1.15182447433,0.574022173882,-1.30568599701,-0.480500012636,0.965897798538,-0.165047168732,-1.10189557076,-0.213346928358,-0.639754354954,1.77859699726,0.574047207832,-0.28100001812
22926,1.57238483429,2.86666107178,1.56080007553,-0.127856969833,-0.669921696186,-0.0188701152802,0.770988941193,0.667130053043,-0.155117928982,0.0114999860525,-0.0268722753972,-0.667573153973,-0.703717768192,0.196340680122,1.36721301079,-0.00465935468674,-0.481893062592,0.0385499894619
5899,1.52277576923,1.34993457794,1.92474997044,1.26287770271,-0.268691301346,0.397772729397,0.720544934273,-0.382906734943,-0.932540118694,-0.46770003438,-0.0469742268324,-0.622675955296,0.546433568001,-0.0217489302158,0.463070005178,0.24615368247,-0.228694826365,-0.743250012398
5467,0.784868955612,1.97171103954,0.679300010204,-0.962601780891,0.0153062641621,0.72950553894,0.380569636822,0.603020727634,-0.978264927864,-0.918600022793,0.128819823265,-0.702574968338,1.35372328758,1.19647026062,0.228240042925,0.34226128459,0.16978622973,-0.659799993038
6774,1.5433409214,0.573929548264,1.91735005379,0.265718489885,2.18342351913,0.135845094919,0.581863105297,-0.099165789783,0.499713093042,-0.609066724777,-0.678899884224,0.10517103225,0.0788746923208,0.762002646923,3.24682760239,0.575209796429,-0.0382019877434,-0.825500011444
1788,-0.262553811073,1.38372325897,0.799300014973,-0.440058499575,0.047475386411,-0.632174730301,1.74547624588,-0.0853482782841,-1.28280651569,0.07760001719,1.02490878105,-1.0050112009,0.522711515427,-0.573632717133,-1.0700699091,0.802576780319,0.78980743885,0.25
5921,0.249946430326,-0.906142950058,2.14569997787,1.80396354198,1.60471868515,0.477749764919,-0.200988605618,-0.0394253507257,1.91322171688,-0.0835666731,-1.06808769703,-0.639899790287,-0.332350432873,0.0998102277517,-0.175984427333,-1.17684996128,1.13736152649,0.689499974251
5721,-0.680258154869,-2.01161003113,0.232800006866,1.0530538559,-0.851694047451,0.122658334672,-0.136339738965,-1.10705542564,0.70554459095,0.249466657639,0.0594946555793,0.346227198839,0.474611729383,-1.36416006088,0.70544475317,0.119090296328,0.450765252113,0.0380000174046
2263,-0.0942382365465,-0.776231586933,1.40394997597,-0.313428521156,0.549545407295,-0.444588452578,1.53805327415,0.441788583994,-0.0392376743257,-0.106533333659,0.660723626614,0.416647851467,-0.379182130098,-0.120130710304,-0.966769695282,1.24807500839,0.512218952179,0.0730000138283
808,0.248220950365,0.273438513279,1.57005000114,-0.119333431125,0.172000452876,0.0753327608109,1.14952540398,-0.196777537465,2.1711564064,-0.371533334255,0.694404482841,-0.414445996284,-0.82868039608,0.122366055846,0.984652400017,0.601338207722,-0.475946813822,0.592999994755
30001,0.719287872314,-1.29928469658,0.960600018501,1.12152135372,-0.940098404884,0.789802193642,-0.0489092953503,-1.11133909225,-0.403588086367,-0.119000017643,-0.630266129971,1.00389003754,-0.252636522055,0.719675183296,0.709999918938,-0.796689808369,0.74194508791,-0.829100012779
348,0.486124157906,-0.721571922302,2.16814994812,0.0815120339394,0.707108259201,-0.460041284561,0.78432148695,0.184587478638,-0.521639585495,0.0589000061154,-0.99666249752,0.0946690738201,0.0209808945656,-0.0860506147146,-0.274615436792,0.301159590483,-0.508357465267,0.593450009823
30849,0.595720648766,0.813732862473,0.826850056648,0.893463253975,-0.614245295525,0.0148864984512,0.752341747284,-1.06123161316,0.274237662554,0.344133317471,0.478166788816,-0.328041225672,0.0837337523699,0.138554215431,0.196893960238,-1.26787436008,-0.545771121979,-0.95585000515
1454,0.699116945267,5.67575979233,2.49375009537,0.305780172348,-1.13302564621,0.781520903111,-0.641139447689,0.542661845684,0.862098455429,-0.0872333273292,-0.0761605352163,-0.210627913475,-0.0875396206975,0.972346067429,0.376976281404,1.35747206211,-0.543037593365,-0.126050025225
6500,0.228099510074,-2.26960253716,1.60304999352,2.83875107765,-0.540609836578,-0.00819493830204,-0.69967854023,-0.732559621334,1.25264000893,-0.292333334684,-1.4664812088,-0.713826417923,-0.554979145527,-0.522882461548,0.315306693316,-1.73055648804,-1.1505010128,-0.0759999975562
5627,0.696479320526,-1.0550173521,3.00624990463,-0.175532221794,-0.322646379471,0.00170049071312,0.355807781219,-0.882290065289,1.16469943523,0.0861333012581,-0.627241790295,-0.552598655224,-0.76715618372,-0.0337597355247,0.399156212807,-1.17050969601,-0.831895709038,-0.850000023842
5715,-0.0146165192127,2.43322324753,-0.744249999523,0.373789489269,-0.613589942455,-0.226528704166,0.13708782196,-1.11524569988,-0.655449926853,0.912133336067,-1.15131056309,0.21259008348,0.243117794394,0.0574076250196,1.03800189495,-1.27816724777,0.386102646589,-0.511749982834
4791,0.602800786495,0.315995275974,0.222500026226,-0.430165141821,0.0738325864077,-0.150757670403,1.62026047707,0.719413757324,0.0429675616324,-0.272966682911,0.356388300657,0.0739130526781,0.460086852312,0.359430044889,0.971105098724,1.160987854,-0.494014084339,1.06745004654
56924,-0.693671941757,0.142981737852,0.938349962234,0.827589154243,-0.515841007233,-0.142341166735,0.178296551108,-0.268316209316,1.64277637005,-1.0001667738,0.336034715176,0.453268885612,-0.500759720802,0.100099630654,0.0780590772629,-0.861458599567,-0.50447332859,-0.993200004101
2690,-0.0985228121281,-0.0459930300713,0.18940000236,0.0678179562092,0.547498583794,0.61541467905,-1.30110752583,-0.779227435589,1.4508920908,0.100533336401,1.65341556072,-0.014460131526,-0.74758374691,0.462706923485,-0.746853709221,-3.23499703407,-0.322898626328,-0.342999994755
1019,0.325665354729,-0.681418716908,1.87664997578,-0.828864336014,-0.269397825003,-0.454279929399,-1.00183105469,-0.150614991784,-6.08392858505,0.154700011015,0.504581093788,-0.70373493433,0.607911348343,-0.426614582539,0.293134510517,0.347936987877,-0.458908736706,-0.216600000858
51422,-0.178925216198,-0.807576835155,2.20079994202,1.05405545235,-1.38622903824,0.804948925972,0.380233168602,0.13297098875,1.39623272419,-0.579733371735,-0.249950706959,0.723775863647,-0.079177454114,1.10851240158,1.40715253353,0.879241406918,0.3035338521,0.67720001936
5788,-0.161951124668,1.3982000351,1.83509993553,-0.0598766356707,1.39976763725,-0.703178405762,0.615408241749,1.12810993195,-0.884387731552,0.175200015306,0.749297380447,0.317147374153,0.170794844627,-0.485733628273,-1.19614374638,0.151072517037,1.05872035027,0.589900016785
6709,-0.204016149044,0.321894794703,1.08574998379,0.679304659367,-0.434245526791,0.620418429375,-0.670099437237,-0.398335695267,-0.018781863153,0.155200004578,-1.01773548126,-1.05157196522,-0.0291171967983,0.39560598135,0.312536001205,-0.0724314898252,1.10190880299,0.0144999921322
1277,-1.28621733189,-3.0611448288,-0.883449971676,-1.11188101768,-1.7363704443,0.859439074993,0.230781078339,0.527645409107,0.588193058968,-1.00739991665,-1.10447144508,0.444826632738,0.365277171135,-0.4256901443,0.497380852699,0.286945074797,-0.413440614939,-0.895049989223
993,1.72845387459,0.798529744148,0.918500006199,-0.178441673517,0.05940682441,-0.0287654474378,-0.708498120308,-0.973171651363,0.0646636560559,0.0926666930318,0.559549868107,0.32194647193,0.70608317852,0.46330794692,0.516195237637,-0.597646594048,-0.0248040203005,0.208200007677
7157,0.399922370911,0.673386633396,1.17875003815,0.19631639123,-0.175087034702,0.598722994328,-1.04630875587,0.588131010532,1.07095205784,-1.07413339615,-0.197490781546,-0.482270300388,-0.851124346256,0.331351041794,0.714168310165,1.23030436039,-0.484728872776,-1.01974999905
1958,5.75656414032,6.29178476334,1.31340003014,-1.08282923698,-0.555892944336,0.18318964541,-0.159692600369,0.503733456135,-0.489251106977,-0.409433335066,-0.925223052502,-0.229255959392,2.46856689453,2.38360357285,0.278089880943,1.1768181324,-0.0172500312328,-0.282100021839
4582,-0.276036173105,-1.21572899818,1.75475001335,0.21153524518,-1.06043827534,0.885074257851,-0.00352969765663,-0.260949730873,-1.57659471035,-0.182166725397,1.44957017899,0.861350178719,0.371543228626,0.0735937803984,1.61068820953,-1.1683473587,0.345901310444,-0.497500002384
9212,0.269699633121,-3.4425599575,1.48184990883,0.619963347912,-0.447172522545,0.0101027470082,1.23231518269,0.523930072784,-1.91554296017,0.452766656876,0.158909589052,-0.334111094475,-1.14107942581,-0.115783773363,-1.53529238701,-1.33753097057,0.834641158581,0.308550029993
8440,2.12355399132,4.44310808182,2.13809990883,-0.453152865171,0.0079819560051,0.516352653503,-0.0839976072311,-0.448212116957,0.737974345684,-0.0366999804974,0.1981369555,0.781894028187,0.809474050999,-0.202238887548,0.644672632217,1.63375210762,1.83046293259,-1.07034993172
6790,0.414772421122,-4.80716323853,3.52349996567,0.461019009352,-0.0756532624364,-0.0245891064405,-0.00315120816231,-0.207676947117,-3.50047445297,0.295433342457,0.281196773052,0.206235989928,-0.416745096445,-0.603166699409,-0.303688764572,-1.80836212635,-0.364057600498,-0.496850013733
8851,0.350520521402,3.10910153389,3.30420017242,0.410179108381,-0.0329042673111,0.91127794981,-0.553424835205,-0.405602455139,-0.791973412037,-0.145599991083,-0.638660311699,0.0913350507617,0.601819992065,0.918137550354,0.75872272253,0.870749175549,1.3662828207,1.08840000629
2534,-0.414542227983,-0.0684612691402,4.52429962158,0.184673637152,0.0788147598505,-0.303900241852,-0.000261466950178,0.00387026555836,0.993503153324,0.777933359146,0.280000448227,-0.381789773703,0.88497710228,0.469310253859,0.690227031708,1.44113647938,-0.897101044655,-0.757550001144
4893,1.81594252586,-0.154224455357,1.36129999161,0.115692719817,-0.412717670202,-0.089856646955,0.841788649559,0.0622993372381,-0.745637834072,0.342599987984,-0.566326916218,-0.0409324355423,-0.455695450306,-0.19507317245,-0.738045632839,-1.3604016304,0.584567666054,0.938299953938
665,-2.05202436447,-9.98128318787,0.475650012493,-0.647973179817,-0.831169366837,1.62051022053,0.534074723721,0.624696314335,0.572582602501,-0.435566693544,-0.453273117542,-0.664170026779,-1.93930125237,-0.489841282368,-0.355355262756,-1.80013012886,0.0441151857376,-1.05174994469
4313,-0.486363053322,-0.739664971828,2.59419989586,-0.615273892879,0.454806089401,-0.832469105721,0.217805594206,0.948893010616,-0.731436491013,0.205666691065,1.40699052811,0.412378013134,-0.0859138667583,0.0553379356861,-0.889902591705,0.763782382011,0.830986201763,-1.31124997139
1022,0.6092877388,4.78324699402,0.331700026989,-0.386683881283,-0.422779947519,-0.296189725399,-0.37731435895,-0.772777080536,1.44640529156,0.333199977875,0.451241075993,-0.0150687396526,0.643051087856,0.164211198688,-0.191023096442,1.12875008583,-3.49537277222,0.768899977207
5880,-0.924513041973,0.446594417095,-0.806599974632,-1.11411905289,-0.456870615482,0.472877681255,-0.401487678289,-0.252654790878,-0.330938160419,-0.775600075722,8.43039226532,0.0954071879387,0.614186644554,0.590616226196,0.748574793339,-0.450240522623,1.95632207394,0.606199979782
