rid,DOS002_VCAP_6H:BRD-K40056507-001-01-5:5,DOS002_VCAP_24H:BRD-K40056507-001-01-5:5,DOS032_A549_24H:BRD-K40056507-001-01-5:5,DOS032_HT29_24H:BRD-K40056507-001-01-5:5,DOS032_MCF7_24H:BRD-K40056507-001-01-5:5,DOS032_PC3_24H:BRD-K40056507-001-01-5:5
5720,1.05414998531,-0.0992861688137,0.220050007105,0.476166725159,0.27211612463,1.15639996529
466,0.539600014687,-0.0482589155436,0.642650008202,-0.0266000032425,-0.508417248726,0.622799992561
6009,0.157099992037,-0.698011398315,-0.215850010514,-0.166500002146,0.72242629528,-0.289250016212
2309,-0.857450008392,-0.355542182922,-0.581900000572,-0.691266655922,-1.06087660789,0.944850027561
387,0.46099999547,-0.49514567852,0.544849991798,-0.207000002265,0.309689491987,0.459299981594
3553,-0.667850017548,0.268891364336,0.280499994755,0.212166681886,1.56186878681,0.663350045681
427,0.43410000205,-2.0512316227,-2.14579987526,-1.13053333759,-0.136903434992,0.105400003493
5898,-0.798950016499,-1.30390977859,-1.00935006142,0.53993332386,-0.118734583259,0.759500026703
23365,-1.4754999876,0.751158475876,0.214850008488,-0.372799992561,-0.363836526871,-0.314300000668
6657,-0.921049952507,0.607996225357,-0.00324998795986,0.310966670513,0.751688361168,0.146100014448
5054,-0.32104998827,-0.311323255301,0.771399974823,-0.603500008583,0.75018030405,0.685299992561
3108,0.0530499964952,-0.193506449461,0.739349961281,-0.449366688728,0.452126055956,-0.662849962711
1950,-0.329200029373,0.410316169262,1.14365005493,0.338066667318,0.239805147052,0.0602499991655
351,0.0,-0.78954988718,0.146549999714,-0.891533315182,0.275884687901,-0.530650019646
4846,1.34740006924,-1.06038677692,0.445399999619,-0.193033337593,0.275174975395,-0.726349949837
1452,-0.423200011253,-0.0425209403038,-1.7813000679,-1.1590000391,-0.372909605503,0.862650036812
4776,0.0121500492096,-0.075987175107,-0.1617000103,-0.140600025654,1.00518739223,0.467550009489
6908,-0.193700000644,-0.539658069611,0.107749998569,0.172600030899,-0.0566692054272,-0.640150010586
672,0.639750003815,0.683821439743,0.426850020885,0.514800012112,-0.484259068966,1.20179998875
5710,0.24564999342,0.13478924334,-3.91984987259,-0.669866681099,-1.55019891262,0.563950002193
2115,-0.140499994159,0.634450137615,0.285449981689,-0.678800046444,0.00844863057137,0.0436000227928
7015,0.486950010061,-0.233072370291,-0.21384999156,0.290933340788,0.470088303089,0.133400008082
8726,-0.186650007963,0.0644542276859,0.258199989796,0.64473336935,0.561946570873,0.458299994469
2185,-0.627750039101,-0.0523661077023,-0.144449993968,0.0382333546877,0.938860535622,-0.37064999342
3315,0.559300005436,0.362872481346,0.80009996891,0.049666672945,-0.375074535608,-0.180899977684
5289,-0.553449988365,-0.171562284231,-1.18180000782,0.570000052452,-0.156482130289,0.208550006151
868,-0.0290499925613,0.579440951347,-0.410050004721,-0.0397000014782,-0.418106168509,-0.46645000577
1677,-0.0681499987841,0.391426742077,0.48860001564,0.977866649628,0.118584662676,0.582650005817
7043,-0.695999979973,0.559033453465,1.39089989662,-0.33449998498,-0.903469383717,-0.0436000041664
5613,-0.987150013447,-0.242646291852,0.385500013828,-0.291933357716,-0.62206864357,0.797450006008
595,-0.488449990749,0.223619535565,-1.04594993591,0.126666665077,-0.775945782661,0.591250002384
4793,0.386950016022,0.381053477526,-1.2634999752,-0.0180999934673,-0.38017553091,0.589499950409
2736,-1.38740003109,0.312478244305,0.467050015926,0.503166675568,0.0361177623272,-0.579949975014
5290,-1.33179998398,0.30174779892,-0.357050001621,-0.11996665597,2.19573950768,0.227600008249
6194,0.00034999998752,0.0,-0.0273000001907,0.954600036144,-0.740283131599,-0.164750009775
1676,-1.03970003128,0.317404091358,-0.129150003195,-0.166099995375,1.00961875916,0.396749973297
23512,0.623800039291,0.275401383638,-0.485449999571,-0.0738999843597,-0.498624503613,1.13545000553
148022,0.153600007296,-0.236737713218,-0.570249974728,0.00826668739319,-0.550659835339,-0.381150007248
1906,-1.25434994698,-0.0926151871681,0.90809994936,0.447166711092,0.190544426441,-0.0330999940634
8878,0.0617499984801,-0.39633718133,0.102350011468,0.0819333344698,-0.411436021328,-0.214249998331
3091,-0.283149987459,-0.0464337617159,1.07095003128,-0.465633332729,0.270858287811,-1.24794995785
5743,-0.422700017691,0.807768583298,-0.142100021243,-0.0331999957561,1.38571822643,-1.03375005722
5321,-0.84224998951,-0.0996799916029,-0.0824999809265,-1.69876682758,0.0710557699203,-0.249349996448
4144,-0.224399983883,-0.679350674152,0.000499993562698,0.177999973297,-0.308825433254,-0.498649984598
1981,-0.86930000782,0.355055063963,-0.195899993181,-0.337599992752,0.167107224464,0.745200037956
695,-0.260999977589,1.0492913723,0.343850016594,2.22006654739,0.00846511125565,-0.236200004816
10398,-0.580500006676,0.974905848503,0.472900003195,-0.0563666522503,0.171008348465,0.847599983215
5708,-0.376100003719,0.183054193854,0.413949996233,-0.0951333194971,0.502506136894,4.86225032806
1213,0.246399998665,-0.585490524769,-0.340949982405,0.059666633606,0.0799958109856,-1.1943000555
226,0.213499993086,-2.53075098991,4.66275024414,0.183133348823,-0.0221320688725,0.408600002527
6777,0.384449988604,0.310795426369,1.87810003757,-0.685066699982,-0.304279446602,0.22864998877
2113,-0.818849980831,0.290450900793,-0.204800009727,0.556333422661,0.0275388360023,1.16639995575
3329,0.522100031376,1.22742295265,0.0289499908686,-0.0907999873161,-0.842918992043,-0.309000015259
1050,1.4131000042,-0.301286101341,-0.545249998569,0.192500010133,0.947561621666,-1.27024996281
9491,-1.1888999939,-0.131313920021,0.357699990273,0.144233360887,1.2573646307,0.523050010204
22926,0.255849987268,0.00959604978561,0.561900019646,-2.18630003929,0.363472640514,-0.155049994588
5899,0.608299970627,-0.679826974869,-0.299100011587,-0.305033296347,-0.439529120922,0.106799989939
5467,-0.322899997234,-0.110980793834,-0.00774997472763,0.197100013494,0.0614840984344,-0.323749989271
6774,-0.562200009823,-0.236121088266,-0.906899988651,-0.467633336782,-0.484450101852,-2.97720003128
1788,-0.470399975777,0.149959281087,0.81945002079,-0.469033360481,0.938510298729,0.210499972105
5921,0.00200000405312,0.843311429024,1.1262999773,-0.157133340836,-0.740024089813,-0.171450018883
