rid,ERG014_PC3_24H:BRD-K00816125-001-01-2:10.0798,ERG014_PC3_6H:BRD-K00816125-001-01-2:10.0798,ERG014_VCAP_24H:BRD-K00816125-001-01-2:10.0798,ERG014_VCAP_6H:BRD-K00816125-001-01-2:10.0798
5720,-0.0972120463848,0.73985004425,1.01528203487,-1.37170529366
466,-0.585718095303,1.02149999142,-1.24857795238,-0.461952030659
6009,-0.583161592484,-0.0646000057459,0.609582126141,-0.52781444788
2309,-0.191399231553,0.231150001287,-0.186961829662,-0.909057438374
387,0.642889499664,-0.0116999996826,0.938858747482,-0.536131203175
3553,-0.553237557411,-0.631150007248,0.671417355537,1.33737444878
427,-1.27681207657,0.719599962234,-0.828285336494,-0.188570186496
5898,-0.309271305799,-3.58934998512,-2.71817731857,-0.642335951328
23365,1.24498081207,-0.746899962425,-0.692643940449,-0.679494202137
6657,-0.586814284325,-0.742850005627,0.297593712807,3.36970043182
5054,0.327201724052,0.379649996758,-0.260212600231,1.76297426224
3108,0.562575638294,0.522750020027,0.149325370789,-0.331307590008
1950,-0.632596611977,-0.287999987602,-0.261001586914,0.59288084507
351,-0.96097099781,0.678449988365,-1.94908070564,0.117401733994
4846,-0.421420633793,-0.223600000143,-0.0231062490493,-0.303205788136
1452,0.694107294083,0.215449988842,0.336937397718,-0.683354496956
4776,0.47868925333,-0.628749966621,0.0957663059235,1.32900798321
6908,1.11593794823,1.15935003757,1.33224236965,-0.832238197327
672,0.135134726763,1.87325000763,0.619903624058,-0.206679955125
5710,0.771590232849,0.795000016689,-0.306627094746,-0.867971539497
2115,0.444895684719,-0.217749997973,0.165074020624,-0.0871101021767
7015,-0.890558004379,-0.437900006771,0.397179186344,1.16047263145
8726,0.951836824417,1.48054993153,-0.173061430454,0.18624278903
2185,-0.547584235668,-1.44910001755,0.256771683693,1.30553984642
3315,0.819773793221,0.931400001049,0.582413315773,-0.0134853944182
5289,-0.318837076426,0.0151499807835,0.23598575592,-0.632878243923
868,-0.634899139404,-0.838949978352,-0.103575527668,-0.755987763405
1677,-0.220524176955,0.161050021648,-0.399339675903,0.527558922768
7043,-0.119318716228,-0.952749967575,0.0569109916687,0.679450035095
5613,-0.596476912498,-0.668049991131,-0.673651099205,0.433773159981
595,1.75438737869,0.748800039291,0.298074781895,-0.50700956583
4793,-0.816769957542,0.662450015545,0.466346859932,-0.252758473158
2736,-0.370521366596,-0.80505001545,-0.32009807229,0.538055539131
5290,-0.318762540817,-0.602099955082,0.258235633373,1.31071305275
6194,0.069272518158,1.00040006638,0.474988043308,-0.752559840679
1676,0.255629241467,-0.923449993134,0.142008960247,1.08775341511
23512,0.79891705513,-0.0459499955177,-0.208636939526,-1.10493779182
148022,1.08805251122,0.478850007057,0.0819459557533,0.277981758118
1906,-1.60146760941,-1.05280005932,-0.0700704529881,0.382215201855
8878,0.265218883753,-0.280349999666,-0.302927315235,-0.553425610065
3091,-0.733340084553,0.448350012302,-2.14233374596,-0.582921981812
5743,-0.786998867989,-0.254950016737,0.108122289181,0.66310185194
5321,-0.26801609993,-1.80920004845,-0.043698951602,1.11421489716
4144,0.0576573610306,0.371150016785,1.04923462868,0.490411221981
1981,0.869110107422,-0.806750059128,0.976145029068,1.08599054813
695,0.809888899326,-0.760949969292,-0.149258315563,-0.333023488522
10398,-0.118642836809,-0.344900012016,0.513637542725,0.4186591506
5708,0.512769281864,1.3655500412,1.25392878056,0.270512282848
1213,0.941808521748,0.808849990368,-0.592129349709,-0.496221423149
226,1.79061806202,0.623899996281,0.428028911352,-0.295982599258
6777,-0.608303785324,-0.756500005722,-0.244307503104,-0.467271089554
2113,0.783759832382,0.0997500121593,-0.269874811172,0.0463963225484
3329,1.09956860542,0.186049997807,0.991018891335,-0.331214338541
1050,0.572911679745,-0.79984998703,0.694479167461,-0.235668182373
9491,-0.0376861691475,-0.848549962044,0.00225076824427,1.19724273682
22926,0.720131993294,-3.54104995728,0.632582128048,-0.731472253799
5899,0.460972934961,0.460300028324,0.146321699023,0.747768580914
5467,-0.444455504417,-0.299100011587,0.168204039335,-1.17500209808
6774,0.472670018673,0.406700074673,-0.207525208592,-0.832743763924
1788,-0.0587927401066,-1.20755004883,0.276849478483,1.18925285339
5921,2.1201236248,1.01355004311,-0.0194607749581,-0.751774430275
5721,-0.0771043226123,0.154549986124,1.10103690624,-0.605570435524
2263,-0.348022252321,-1.08625006676,0.307186216116,0.886198878288
808,0.104269474745,-0.381500005722,0.505537748337,1.23234117031
30001,0.372963160276,0.443099975586,2.79201960564,-0.632124781609
348,-0.384659051895,-0.645799994469,-0.1163598001,0.151046857238
30849,1.01079285145,0.298400014639,0.946088314056,-0.750793635845
1454,0.760492444038,0.0322999954224,0.323527514935,0.685652554035
6500,0.609731972218,0.436550021172,-0.209625035524,-0.415831744671
5627,0.0846433490515,0.554749965668,0.480276346207,-0.468004882336
5715,0.936177909374,0.759850025177,0.813103616238,0.87048125267
4791,0.17553666234,-0.167200013995,-0.0729547291994,0.146337509155
56924,1.34842634201,0.504850029945,-0.264525711536,-0.636670649052
