rid,CPC006_A375_6H:BRD-K05653692-003-04-7:64,CPC006_A375_24H:BRD-K05653692-003-04-7:64,CPC006_A549_6H:BRD-K05653692-003-04-7:64,CPC006_A549_24H:BRD-K05653692-003-04-7:64,CPC006_A673_6H:BRD-K05653692-003-04-7:64,CPC006_AGS_6H:BRD-K05653692-003-04-7:64,CPC006_CL34_6H:BRD-K05653692-003-04-7:64,CPC006_CORL23_6H:BRD-K05653692-003-04-7:64,CPC006_COV644_6H:BRD-K05653692-003-04-7:64,CPC006_DV90_6H:BRD-K05653692-003-04-7:64,CPC006_EFO27_6H:BRD-K05653692-003-04-7:64,CPC006_HA1E_6H:BRD-K05653692-003-04-7:64,CPC006_HA1E_24H:BRD-K05653692-003-04-7:64,CPC006_HCC15_6H:BRD-K05653692-003-04-7:64,CPC006_HCC515_6H:BRD-K05653692-003-04-7:64,CPC006_HCC515_24H:BRD-K05653692-003-04-7:64,CPC006_HCT116_6H:BRD-K05653692-003-04-7:64,CPC006_HEC108_6H:BRD-K05653692-003-04-7:64,CPC006_HEPG2_6H:BRD-K05653692-003-04-7:64,CPC006_HT115_6H:BRD-K05653692-003-04-7:64,CPC006_HT29_6H:BRD-K05653692-003-04-7:64,CPC006_HT29_24H:BRD-K05653692-003-04-7:64,CPC006_JHUEM2_6H:BRD-K05653692-003-04-7:64,CPC006_LOVO_6H:BRD-K05653692-003-04-7:64,CPC006_MCF7_6H:BRD-K05653692-003-04-7:64,CPC006_MCF7_24H:BRD-K05653692-003-04-7:64,CPC006_MDST8_6H:BRD-K05653692-003-04-7:64,CPC006_NCIH1694_6H:BRD-K05653692-003-04-7:64,CPC006_NCIH1836_6H:BRD-K05653692-003-04-7:64,CPC006_NCIH2073_6H:BRD-K05653692-003-04-7:64,CPC006_NCIH508_6H:BRD-K05653692-003-04-7:64,CPC006_NCIH596_6H:BRD-K05653692-003-04-7:64,CPC006_NOMO1_6H:BRD-K05653692-003-04-7:64,CPC006_OV7_6H:BRD-K05653692-003-04-7:64,CPC006_PC3_6H:BRD-K05653692-003-04-7:64,CPC006_PC3_24H:BRD-K05653692-003-04-7:64,CPC006_PL21_6H:BRD-K05653692-003-04-7:64,CPC006_RMGI_6H:BRD-K05653692-003-04-7:64,CPC006_RMUGS_6H:BRD-K05653692-003-04-7:64,CPC006_SKLU1_6H:BRD-K05653692-003-04-7:64,CPC006_SKM1_6H:BRD-K05653692-003-04-7:64,CPC006_SKMEL1_6H:BRD-K05653692-003-04-7:64,CPC006_SKMEL28_6H:BRD-K05653692-003-04-7:64,CPC006_SNGM_6H:BRD-K05653692-003-04-7:64,CPC006_SNU1040_6H:BRD-K05653692-003-04-7:64,CPC006_SNUC4_6H:BRD-K05653692-003-04-7:64,CPC006_SNUC5_6H:BRD-K05653692-003-04-7:64,CPC006_SW480_6H:BRD-K05653692-003-04-7:64,CPC006_SW620_6H:BRD-K05653692-003-04-7:64,CPC006_SW948_6H:BRD-K05653692-003-04-7:64,CPC006_T3M10_6H:BRD-K05653692-003-04-7:64,CPC006_THP1_6H:BRD-K05653692-003-04-7:64,CPC006_TYKNU_6H:BRD-K05653692-003-04-7:64,CPC006_U937_6H:BRD-K05653692-003-04-7:64,CPC006_VCAP_6H:BRD-K05653692-003-04-7:64,CPC006_VCAP_24H:BRD-K05653692-003-04-7:64,CPC006_WSUDLCL2_6H:BRD-K05653692-003-04-7:64,HOG002_A549_24H:BRD-K05653692-003-04-7:10,HOG002_A549_24H:BRD-K05653692-003-04-7:3.3333,HOG002_A549_24H:BRD-K05653692-003-04-7:1.11,HOG002_A549_24H:BRD-K05653692-003-04-7:0.3704,HOG002_A549_24H:BRD-K05653692-003-04-7:0.1235,HOG002_A549_24H:BRD-K05653692-003-04-7:0.0412,HOG002_A549_24H:BRD-K05653692-003-04-7:0.013,HOG002_A549_24H:BRD-K05653692-003-04-7:0.0045,HOG002_A549_24H:BRD-K05653692-003-04-7:0.0015,HOG002_A549_6H:BRD-K05653692-003-04-7:10,HOG002_A549_6H:BRD-K05653692-003-04-7:3.3333,HOG002_A549_6H:BRD-K05653692-003-04-7:1.11,HOG002_A549_6H:BRD-K05653692-003-04-7:0.3704,HOG002_A549_6H:BRD-K05653692-003-04-7:0.1235,HOG002_A549_6H:BRD-K05653692-003-04-7:0.0412,HOG002_A549_6H:BRD-K05653692-003-04-7:0.013,HOG002_A549_6H:BRD-K05653692-003-04-7:0.0045,HOG002_A549_6H:BRD-K05653692-003-04-7:0.0015,CPC006_H1299_6H:BRD-K05653692-003-04-7:64,HOG002_MCF7_24H:BRD-K05653692-003-04-7:10,HOG002_MCF7_24H:BRD-K05653692-003-04-7:3.3333,HOG002_MCF7_24H:BRD-K05653692-003-04-7:1.11,HOG002_MCF7_24H:BRD-K05653692-003-04-7:0.3704,HOG002_MCF7_24H:BRD-K05653692-003-04-7:0.1235,HOG002_MCF7_24H:BRD-K05653692-003-04-7:0.0412,HOG002_MCF7_24H:BRD-K05653692-003-04-7:0.013,HOG002_MCF7_24H:BRD-K05653692-003-04-7:0.0045,HOG002_MCF7_24H:BRD-K05653692-003-04-7:0.0015,HOG002_MCF7_6H:BRD-K05653692-003-04-7:10,HOG002_MCF7_6H:BRD-K05653692-003-04-7:3.3333,HOG002_MCF7_6H:BRD-K05653692-003-04-7:1.11,HOG002_MCF7_6H:BRD-K05653692-003-04-7:0.3704,HOG002_MCF7_6H:BRD-K05653692-003-04-7:0.1235,HOG002_MCF7_6H:BRD-K05653692-003-04-7:0.0412,HOG002_MCF7_6H:BRD-K05653692-003-04-7:0.013,HOG002_MCF7_6H:BRD-K05653692-003-04-7:0.0045,HOG002_MCF7_6H:BRD-K05653692-003-04-7:0.0015,CPC006_RKO_6H:BRD-K05653692-003-04-7:64
5720,-0.447356253862,-0.64571928978,-0.907047986984,-1.43310785294,0.471450001001,0.63814997673,-1.08780002594,-0.20055000484,0.00694999843836,-1.00870001316,0.213349997997,-0.961380660534,-0.0873332023621,0.706694245338,0.00702904909849,-0.554398477077,0.371749997139,0.680159628391,-1.29066753387,-3.26279997826,0.0704083740711,-2.26752519608,1.33239996433,-0.291000008583,-0.481640040874,-1.30529236794,0.17515000701,0.133799999952,-0.903800010681,0.272300004959,0.624550044537,-0.0511499941349,-0.614600002766,-0.738299965858,-0.324774086475,0.357092171907,-1.46569991112,-0.42435002327,0.046599984169,-0.254000008106,0.0340500473976,-0.56534999609,-0.0537000000477,0.752999961376,0.38504999876,0.171700000763,-0.165999993682,-0.625900030136,-0.0823056176305,-0.0996240526438,-0.555199980736,-0.405750006437,0.28229996562,-0.509400010109,-0.734944581985,-0.816290616989,-0.269849985838,0.640308439732,0.0776775628328,-0.287162780762,-0.0141469687223,-0.0455513447523,0.395400166512,0.170460745692,0.570951163769,-0.118124485016,0.035164758563,1.30077540874,-0.359016150236,0.0677056759596,0.212502866983,0.974108934402,0.765912532806,-0.426718950272,0.55528652668,1.25119996071,-0.00642699282616,-0.266606152058,-0.732649981976,-0.132845714688,0.543120265007,0.347990423441,-0.566564559937,0.413165599108,1.06996273994,1.26738965511,0.942828178406,-0.13844627142,-0.122308582067,0.365845888853,-1.62381410599,-0.13072066009,-0.384717404842,-0.715533673763,0.149700000882
466,-0.776243209839,-2.27078175545,0.913780331612,-0.788279354572,-0.167199999094,0.917599976063,-0.965250015259,0.951200008392,-0.575699985027,-0.240600004792,-1.16385006905,-0.399835348129,0.902312397957,1.77361106873,0.280025660992,-0.223738774657,0.235349997878,0.304376929998,0.211068689823,-0.463750004768,-0.25081679225,-0.727908313274,-1.63295006752,-0.0358499959111,0.400179624557,-0.555378317833,-1.24779999256,-0.0150499939919,0.429899990559,-0.266699999571,0.182899996638,-2.0978000164,2.14779996872,-2.4498000145,-0.82271695137,0.468212366104,-0.242400050163,-0.662699997425,0.828400015831,-4.21554994583,0.0704500079155,-0.346650004387,-0.722149968147,-0.718450009823,-1.57244992256,-0.639899969101,0.415099978447,-1.32509994507,-0.889864444733,0.00786256976426,0.846099972725,-0.530099987984,1.12590003014,-0.026000007987,-0.153780758381,-0.224845588207,-2.85479998589,0.813550591469,0.627042353153,0.0119943022728,0.0214089751244,0.10872335732,0.0635498315096,-1.84605979919,-0.216692298651,-0.619023442268,0.0683920383453,1.25814509392,0.0929541289806,0.714188933372,0.753368198872,0.456078708172,0.549313724041,1.35104990005,0.965308785439,0.369599997997,0.0565745458007,0.319652587175,-0.418950021267,-0.00229925662279,0.323705255985,0.402932912111,-0.563268840313,0.265953958035,0.621777176857,0.133434355259,0.527491033077,0.535146951675,-0.039065040648,0.916417360306,0.0419285073876,0.293160349131,-0.354437470436,0.106869459152,0.287949979305
6009,0.179340213537,-2.03237748146,1.58207321167,-0.0703461691737,-0.0980000197887,0.546450018883,-0.491750001907,-1.90659999847,-0.738150000572,0.0378499999642,0.304899990559,0.0184577014297,-0.0465458482504,0.129682123661,-0.181055292487,-1.21148061752,-0.198150008917,-0.546630263329,1.24373269081,0.877300024033,0.46404004097,-1.210703969,0.414700031281,-0.377749979496,0.148530423641,-0.704471349716,1.80585002899,-0.105349987745,0.160900011659,0.449400007725,0.375699996948,0.431349992752,-0.191899999976,-0.537600040436,0.0934228375554,-0.705796003342,2.07065010071,0.192199990153,0.344900012016,-0.257499992847,-1.27875006199,-0.70349997282,0.68314999342,-0.0655000209808,1.05130004883,1.27850008011,-0.156900018454,-0.124099999666,-0.640776991844,0.198176234961,0.547299981117,0.31945002079,0.335850000381,0.0556499958038,-1.09360158443,-1.71519589424,0.115249998868,0.375905245543,-0.616159200668,-0.347985088825,0.483789503574,0.382876515388,-0.396822482347,0.588309466839,0.911065220833,-0.117771215737,-0.276975423098,-0.177763998508,-0.218784719706,0.374695241451,-0.373277693987,-0.213161244988,-0.750778734684,-0.912666618824,0.416248440742,0.598749995232,0.354813873768,1.73815917969,0.375550031662,-0.291615247726,0.46702003479,0.297628343105,0.418104320765,0.383741080761,0.323978304863,0.260066628456,0.798099637032,-0.285653293133,0.119632050395,0.563066959381,0.199939280748,-0.287379324436,-0.548991858959,0.00262003950775,-0.140799999237
2309,1.18580269814,1.1626021862,0.388535678387,1.4857647419,-0.172850012779,1.20449995995,0.32049998641,0.013450011611,-0.297900021076,0.0101500153542,1.09815001488,-0.103177584708,1.39320874214,0.0266501531005,0.503179907799,0.950466513634,0.0632999837399,1.14144349098,1.52764892578,4.11849975586,2.64332485199,3.76779460907,-0.252099990845,-0.283249974251,0.206754088402,3.34700250626,-0.165150016546,-0.750699996948,0.544099986553,2.96224999428,0.269300013781,1.33730006218,4.07040023804,1.25590002537,1.19865250587,2.96053719521,1.70815002918,1.48799991608,-0.0837000012398,-0.170049995184,1.81045007706,0.951150000095,1.1114000082,0.616850018501,0.3179500103,0.364250004292,1.63475000858,1.40925002098,1.03812599182,0.575403511524,0.0273000001907,-0.0671499967575,1.2770498991,0.704800009727,1.87633955479,1.8659529686,1.00360000134,1.44974780083,-0.0944643691182,0.284501492977,-0.644277513027,0.136525586247,-0.12185203284,0.190419241786,-0.256137728691,0.0657263547182,0.622106194496,-0.0388540700078,-0.272004961967,0.404384225607,0.0422521606088,-0.248968839645,0.152768492699,0.370785862207,0.161055117846,1.09175002575,1.00033652782,0.715897381306,-0.111349970102,0.265643358231,0.559512734413,0.0384244956076,-0.756492137909,-0.892971694469,-0.543590664864,0.959934234619,0.42714843154,0.273084014654,-0.0433406084776,-0.0305782854557,-0.744800984859,-0.502768456936,-0.032147616148,-0.462911456823,1.27664995193
387,0.0608857311308,-2.40105509758,0.49690413475,-1.51355600357,0.212799996138,-0.0495500043035,0.494449973106,0.180599987507,-0.106150016189,0.510150015354,0.631500005722,-0.762116670609,-2.32695436478,0.0819281935692,-0.717658817768,-1.81151878834,-0.46179997921,-0.171564280987,1.61837804317,-2.33189988136,0.341111540794,-0.656735777855,0.249699980021,-0.947499990463,0.23201175034,-1.72226464748,-0.109399996698,-0.753449976444,-0.586950004101,-0.289649993181,0.394400000572,-0.196950003505,2.14199995995,-0.289950013161,-0.50194889307,-1.4550191164,0.0945999994874,-1.08925008774,-1.39999997616,-0.632499992847,-1.15534996986,0.327400028706,0.846399962902,-0.347699999809,0.145850002766,1.06064999104,-0.0210500061512,-0.078699991107,-0.0906968712807,0.544027864933,-0.365000009537,0.418599963188,0.509299993515,0.7757999897,-0.915199160576,-0.914733171463,1.15275001526,0.345109045506,0.249542117119,0.61244136095,0.316372603178,0.432968854904,0.516176342964,0.807659626007,-0.0105741024017,0.265921652317,0.147140175104,0.21245354414,-0.289353430271,0.120754651725,-0.346597582102,-0.203411132097,-0.531381845474,-0.933487176895,0.838949084282,0.267549991608,0.0236660838127,0.59184384346,1.05005002022,-0.0629310756922,0.672722399235,0.864812970161,-0.822774648666,-0.0444740206003,0.541520476341,0.990659356117,-0.3439245224,-0.000780701637268,-0.745836496353,-0.180247575045,0.127261459827,-0.542612016201,-1.29794216156,0.431775093079,0.587300002575
3553,0.688467741013,4.29220485687,-1.22258079052,0.497638434172,-0.457450002432,-0.690549969673,1.10619997978,-0.665849983692,0.622500002384,1.71504998207,-0.751150012016,0.309674739838,0.290143996477,0.296321004629,0.356830358505,2.26307082176,-0.556850016117,-0.743804335594,0.350004732609,0.334300041199,0.0870267301798,-0.396981179714,-1.30945003033,0.568400025368,-0.644237875938,0.709134042263,-0.6507999897,0.0317499935627,0.345799982548,-0.0574999973178,-0.0848000049591,0.299950003624,0.395700007677,1.35710000992,-0.47182443738,3.07212257385,-0.0951000005007,1.51440000534,-0.510399997234,0.788800001144,0.136099994183,1.03055000305,-1.46595001221,-0.0204499959946,-0.0607500076294,-0.00194999575615,-0.242100000381,-0.149100005627,0.685032606125,-0.00889801234007,-1.98109996319,0.137499988079,0.827350020409,-0.448500007391,-0.105672121048,0.635950863361,-0.752649962902,-1.72285223007,0.276270419359,-0.297586530447,-0.23922085762,0.0258871018887,-0.745023846626,-0.782724261284,0.780582010746,-0.361224889755,-1.3575565815,0.417629957199,-0.967667102814,-0.17014478147,0.665589749813,0.663212656975,-0.160686314106,1.1398165226,0.0923203676939,-0.402799993753,-0.946169197559,-0.704814732075,-0.630299985409,-0.708794295788,-0.936347544193,-0.698208272457,0.0924215391278,-0.219711616635,-0.803380012512,-1.3939447403,-0.684769868851,-0.307559072971,0.649495065212,-0.434983372688,-0.552603960037,0.640687644482,0.28425437212,-0.901224136353,-0.226449996233
427,0.508290410042,1.96069216728,-0.230661466718,0.958526611328,0.599849998951,0.152700006962,-0.161100000143,0.307050049305,-0.545799970627,-1.75205004215,-0.479449987411,0.905773162842,1.85668957233,-0.161045312881,-0.207947000861,0.525898873806,-0.11630000174,0.0758762806654,-0.553702056408,1.28769993782,-0.173663258553,1.36540067196,-1.8695499897,-0.77999997139,0.313102006912,0.201613724232,-0.807700037956,-0.236599996686,0.73189997673,-0.524749994278,-0.0661000013351,-0.425549983978,4.45529985428,-1.08624994755,-0.242799580097,1.17887639999,1.56774997711,-1.36159992218,-1.20039999485,-0.792250037193,0.72879999876,-0.34889999032,-0.507650017738,-0.118599995971,-0.305850028992,-0.096400000155,-0.267100006342,-0.367150008678,-0.229301333427,1.06297969818,-0.341800004244,0.0831499695778,1.76345002651,1.35574996471,-1.50008904934,-0.88266903162,-0.968199968338,0.0827920436859,0.284095019102,-1.24779081345,-0.975060939789,-0.733033776283,-0.598449468613,0.595569968224,-1.52604269981,-0.920304894447,0.10886618495,-0.087637744844,-0.742243766785,0.758208155632,-0.122481733561,-0.161827892065,-0.337988048792,0.909969329834,0.569265365601,0.256749987602,-0.608811080456,0.0127047151327,0.995850026608,-0.497478276491,0.273804366589,0.611203074455,-0.551268160343,-0.555754721165,0.24129332602,-0.00455147027969,0.513907909393,-0.135849416256,-0.109150804579,0.102736979723,0.558141052723,-0.00463422387838,-0.140369266272,-0.0641913414001,0.0849999785423
5898,0.732118010521,-0.395657330751,1.54970002174,1.98818004131,-0.318149983883,0.993399977684,-0.292100012302,0.411300003529,-1.12479996681,1.13510000706,0.110400021076,1.07018363476,-0.17981800437,0.850241005421,0.105798520148,0.421364486217,-0.169849991798,0.745221138,2.31859827042,-2.3218998909,2.47462105751,3.89158582687,-0.44889998436,1.23285007477,-0.445132911205,1.13197278976,1.61039996147,-0.51985001564,-0.560000002384,0.149099946022,-0.236900001764,0.291749984026,1.97130000591,-0.452199995518,0.00900559872389,0.411983788013,0.330099970102,1.5189499855,1.55679988861,2.07275009155,0.501850008965,1.88234996796,-0.395500004292,0.395000040531,0.549299955368,-0.388450026512,0.819499969482,0.303300023079,-0.16879619658,1.03251218796,1.92449998856,1.24419999123,1.11520004272,-0.263849973679,0.887697279453,-0.846475720406,0.79264998436,-0.248562559485,1.19285929203,0.400559306145,0.791637718678,0.0759568065405,0.76383548975,0.582931041718,0.422819495201,0.327248305082,0.0276290476322,1.15551638603,0.548086225986,-0.000579655170441,0.71896135807,0.559715986252,0.30081152916,1.1824413538,0.190430626273,0.906149983406,-0.182780325413,-0.147000730038,-1.41864991188,-0.283895254135,0.0243047475815,0.233410596848,-1.04083621502,0.28876376152,0.0811349451542,-2.56733083725,-0.795392274857,0.074653595686,-0.458794921637,-0.431876063347,-0.447316199541,0.178233057261,-1.13536202908,-0.39777931571,2.40849995613
23365,0.716644048691,0.809233009815,0.142216622829,0.692628920078,0.262999981642,0.451949983835,-0.511099994183,0.568949997425,0.721099972725,0.0558999925852,0.147199988365,0.91073089838,0.483779668808,1.87024652958,0.310576617718,1.4178276062,-0.392699986696,0.0856198146939,0.555398106575,1.88035011292,0.275027215481,0.519269168377,-0.477950006723,0.734750032425,0.108418405056,-0.648359835148,0.532000005245,0.499949991703,1.52374994755,-0.6820499897,-0.181999996305,0.0773499906063,0.487300008535,1.24629998207,-0.27577200532,0.632361769676,0.546350002289,0.402000010014,0.117000043392,-0.408250004053,-0.992250025272,-0.659749984741,-0.24145001173,0.0845499932766,-0.0608500093222,-0.654449999332,0.884649991989,-0.0995500087738,0.253506302834,0.694417238235,-0.120999999344,-0.444149971008,0.155249983072,0.423000007868,-0.304659247398,-0.45087236166,2.2867000103,-0.0297016724944,-0.0705786421895,-0.251916021109,-0.0922096669674,-0.013876631856,0.586959242821,0.301555007696,-0.551683723927,0.337514132261,-0.600231170654,-0.936327040195,0.675035238266,0.201104730368,4.22745656967,0.104431167245,-0.117565900087,0.665268003941,0.109726503491,0.739750027657,-1.06772851944,0.195258229971,1.32139992714,-0.40037125349,-0.465711325407,0.499649316072,-0.316782325506,-0.496649831533,-0.106697179377,-0.700821042061,-0.682470858097,0.352571219206,0.526832103729,0.557005703449,-0.0618845298886,-0.169118359685,-0.422927320004,0.588577032089,1.11965000629
6657,-0.644016683102,0.888738870621,-1.80531811714,-1.44550347328,0.0848499983549,-0.386200010777,1.31169998646,-0.332700014114,-0.125950008631,0.722249984741,-1.28745007515,0.577726244926,0.0507564544678,-0.55011087656,0.696853756905,0.848061800003,-0.732899963856,-0.34979403019,0.828104555607,0.975999951363,-0.749015331268,0.135327652097,-1.34519994259,1.35039997101,-0.362432777882,0.408160626888,-1.00510001183,0.446399986744,-0.70140004158,0.235449999571,0.00934999808669,0.482150018215,-1.34990000725,0.867600023746,-1.28044748306,-0.202143713832,0.416000008583,1.43129992485,0.414700001478,1.64830005169,0.434000015259,0.573300004005,0.0254999995232,-0.144850000739,0.160800009966,-0.349700003862,0.230800002813,0.776950001717,0.320436060429,-0.727700948715,-0.104099996388,0.978649973869,0.0272499918938,-0.293399989605,0.49309951067,0.436024993658,-0.423099994659,0.221253097057,0.461974322796,0.580182135105,0.442499488592,0.386043131351,-0.276634216309,-0.25908178091,0.587040543556,-0.380453020334,-0.656150221825,-0.470032155514,-0.911886036396,0.226587235928,-0.342768788338,0.593553066254,0.261848688126,0.288043677807,-0.745143353939,0.218550011516,-0.845677733421,-1.63365781307,0.241449996829,-0.658725559711,-0.811761617661,-1.19618856907,0.362776577473,0.280735999346,-0.808342278004,-1.60968732834,-0.45892354846,-0.809067964554,0.247695252299,-0.810253381729,-0.0321063324809,0.552338719368,0.614684939384,-0.43212044239,-0.169750005007
