rid,CPC014_A375_6H:BRD-A13461302-001-01-9:10,CPC014_A549_6H:BRD-A13461302-001-01-9:10,CPC014_A549_24H:BRD-A13461302-001-01-9:10,CPC014_ASC_24H:BRD-A13461302-001-01-9:10,CPC014_HA1E_6H:BRD-A13461302-001-01-9:10,CPC014_HCC515_6H:BRD-A13461302-001-01-9:10,CPC014_HEPG2_6H:BRD-A13461302-001-01-9:10,CPC014_HT29_6H:BRD-A13461302-001-01-9:10,CPC014_MCF7_6H:BRD-A13461302-001-01-9:10,CPC014_MCF7_24H:BRD-A13461302-001-01-9:10,CPC014_NEU_24H:BRD-A13461302-001-01-9:10,CPC014_NPC_24H:BRD-A13461302-001-01-9:10,CPC014_PC3_6H:BRD-A13461302-001-01-9:10,CPC014_PC3_24H:BRD-A13461302-001-01-9:10,CPC014_PHH_24H:BRD-A13461302-001-01-9:10,CPC014_SKB_24H:BRD-A13461302-001-01-9:10,CPC014_VCAP_6H:BRD-A13461302-001-01-9:10,CPC014_VCAP_24H:BRD-A13461302-001-01-9:10
5720,0.109616696835,0.0813000202179,0.211310341954,0.395299345255,-0.49613019824,0.553950786591,-0.677148938179,-0.0464063696563,-0.268435627222,0.660158813,-0.674499988556,0.0311117172241,-0.542500376701,0.0180062428117,0.912616431713,0.463233351707,-0.636351466179,0.570483446121
466,-0.0276799313724,-0.467933356762,1.04967200756,0.49627712369,0.32988396287,0.271720051765,-0.00474508851767,0.305498272181,0.435270816088,0.865938603878,0.881000041962,-0.517304718494,-0.666327595711,0.756276786327,0.422280937433,-1.66046667099,0.200769275427,0.154264628887
6009,0.25573053956,-0.852033376694,0.587398588657,0.277291893959,0.895582973957,-0.428709387779,0.0975434109569,-0.0245899241418,-0.585827052593,0.380232483149,1.49819993973,0.609149336815,1.44678723812,0.511659562588,1.05109548569,0.0193333923817,0.29369148612,-0.275076329708
2309,-0.637913525105,-0.498000025749,-0.357929557562,-0.937478899956,-0.391911059618,-0.739221632481,-0.121654778719,0.0641463845968,0.411388903856,-0.17932498455,-0.122649997473,0.556441485882,-0.0629035234451,-0.793597221375,-0.188028052449,0.436133354902,0.855257034302,0.230105280876
387,-0.0102747101337,0.403233349323,0.0657145678997,1.21749925613,0.661499559879,-0.39448979497,0.806015908718,-0.248168081045,-0.10427300632,0.345693618059,-2.0421500206,0.679277062416,1.72779929638,0.178903028369,0.721304178238,0.728833377361,0.322135061026,-0.16285598278
3553,-0.781729578972,-0.0157333314419,-1.50858664513,-0.857349276543,-0.986311256886,-0.0728963688016,-0.749899864197,-0.299691617489,-0.559473991394,-1.03677296638,-0.775749981403,-0.884456396103,0.486293494701,-0.356948792934,-1.53361392021,-0.500433385372,0.145409017801,-1.33749783039
427,0.10965192318,-0.183400005102,-0.206688091159,0.331890523434,0.0540544241667,0.148102238774,-0.366884171963,-0.0129651725292,0.0885283946991,0.615270853043,-0.223849996924,0.107621833682,-0.148538604379,0.525186300278,-0.0172592699528,-1.43673336506,0.635963797569,0.0443834587932
5898,-1.63904476166,-1.91076672077,-2.08522701263,-1.64352703094,0.524660348892,0.263135075569,0.422352790833,-0.131680473685,-0.238956511021,-0.218248575926,-0.131449997425,-1.25529742241,-0.459141135216,0.130711704493,-0.216018229723,-2.67560005188,0.155288666487,-1.44823491573
23365,-0.029134079814,-0.0909666717052,-1.29945969582,0.324030697346,1.12657260895,0.382801115513,0.0569916069508,-0.258797228336,0.035784445703,-0.527088224888,0.1073500067,-0.225122913718,1.71950984001,-0.277572154999,-1.46742486954,0.547533333302,-0.990714013577,-0.706822752953
6657,0.374434798956,-0.41356664896,-0.887733578682,-0.631327390671,-0.881858348846,-0.013489484787,-0.188109308481,-0.205165117979,-0.702564239502,-1.56331551075,0.89904999733,0.27972355485,-1.7016159296,-1.00691366196,-0.803780436516,-0.176033377647,0.263300567865,0.963302850723
5054,0.334292411804,0.729466676712,0.318821668625,0.828872263432,0.721548497677,-0.851882338524,-0.512328147888,0.515472769737,-1.25225234032,0.114491872489,-0.256000012159,-0.0638368427753,0.636878669262,-0.147860705853,-1.72864842415,-0.0946000814438,1.262768507,-0.547221362591
3108,-0.281756669283,0.500866651535,0.0965562164783,0.782565891743,-0.24230466783,0.31294426322,0.688744723797,-0.460727393627,-0.620133042336,0.119232594967,0.0758499801159,3.45637965202,0.325472444296,0.20331287384,1.14183020592,0.569633364677,0.0591926723719,0.27360111475
1950,-0.143156677485,0.559533298016,0.503105759621,-0.971352934837,-0.0271790046245,-0.218966409564,-0.676073491573,0.0170783624053,-0.183042451739,0.0334975495934,-0.295200020075,-0.176430284977,-1.51258063316,-0.514760077,-0.46699398756,0.52270001173,1.5343862772,-0.4443128407
351,-0.112740889192,-0.488833338022,-0.119066156447,-1.57585883141,0.120588988066,0.226275771856,-0.548318266869,-0.73979973793,-0.58244651556,-0.0826358944178,0.0010000000475,-1.17172408104,-0.198518052697,-0.397340655327,-0.000443244993221,-0.601966679096,0.0589571967721,0.274626016617
4846,-0.48809158802,0.261633336544,0.751297473907,2.57892847061,-1.32364344597,-1.25797605515,-0.407713025808,-0.51007014513,-0.557098805904,-0.131202429533,0.651700019836,2.84447598457,-0.538428723812,-0.223514467478,0.310301959515,-0.0077999830246,0.688497960567,1.6605809927
1452,0.0773916244507,-0.0447999835014,-0.0483967959881,0.230217993259,0.472145915031,-1.13148415089,-0.486880242825,-0.856382846832,0.00590643193573,0.0919822156429,0.316100001335,0.403093129396,1.0495634079,-0.474305093288,1.12553262711,0.532833337784,-0.733554124832,-0.482466369867
4776,0.424487292767,0.134966656566,-0.498502641916,-0.79946577549,0.410901010036,-0.679878175259,-0.757305800915,-0.26629793644,-0.502906143665,-0.854022264481,-0.753399968147,-0.559852540493,-1.84384691715,-1.21148061752,-1.54993867874,0.089766740799,0.491647720337,-0.925647079945
6908,-0.103209242225,-0.00403332710266,1.00867187977,-0.1013558954,0.171828627586,0.2122169137,-0.494824945927,-0.248102411628,-0.19940367341,1.06667923927,0.549399971962,1.02390789986,0.256527870893,0.772278785706,0.575778663158,0.170633301139,0.0830942988396,1.09375476837
672,0.33932441473,0.0597999915481,0.619087040424,0.500843167305,0.0862166881561,0.265554845333,-0.191709905863,-0.640344440937,1.25314819813,0.65502935648,0.0195499658585,0.240214556456,-1.4088228941,0.637886464596,-0.944268465042,0.161166667938,-0.202398777008,0.589752018452
5710,1.26023733616,0.374199986458,-0.326604545116,-0.229504391551,1.35876786709,-0.204550847411,0.108645394444,0.0951824858785,0.458245933056,-0.384616851807,0.596500039101,0.547165632248,0.333631515503,-0.974356532097,-0.759176492691,0.451966643333,-0.0666442960501,0.196731284261
2115,-0.122554942966,-0.135166659951,-0.528488993645,-0.653464138508,-1.3331387043,0.413833767176,-0.402494251728,-0.800127983093,-0.602427899837,-0.574092030525,-0.151049986482,0.497295349836,-0.135938197374,0.616857469082,2.11516809464,-0.515100002289,0.0816802531481,-0.622888922691
7015,-0.213914185762,-0.0794667005539,-0.238315656781,-0.489495664835,-0.69052195549,-0.792917847633,0.404950648546,-0.433602303267,-0.348897337914,-0.540942728519,-1.40569996834,0.604828357697,-1.18715775013,-0.696714699268,-0.399290323257,-0.415666669607,1.05940067768,0.189608246088
8726,-0.351029574871,0.621299982071,0.735857844353,0.15371543169,0.482500135899,0.34931486845,0.705980241299,0.199202314019,0.74711894989,0.937630951405,0.0404500067234,-0.00381916761398,0.799625277519,0.741425395012,-0.540835618973,-0.918866753578,0.576711833477,-0.215763881803
2185,-0.763109922409,-0.107966661453,-1.30698990822,-0.450820863247,-0.367429345846,0.115089826286,-0.471690297127,-0.474841505289,-0.433479934931,-1.42048835754,-0.575250029564,1.42917108536,-0.838219165802,-1.18723201752,-1.5059107542,-0.31263333559,-0.151929929852,-0.772265672684
3315,0.408631891012,0.306166678667,0.213708862662,0.602591335773,1.18412744999,0.0113950818777,1.51002955437,0.0366703569889,0.274826228619,0.477000057697,-0.00660000741482,0.720221757889,0.436927944422,0.0642288997769,0.777136802673,0.0280999988317,-0.0525281727314,-0.312399238348
5289,-0.279387116432,-0.270500034094,-1.34279620647,0.758695363998,-0.24668443203,-0.0383362807333,-0.362212389708,-0.218320339918,-0.266935259104,-0.298063546419,-0.498299986124,0.497792720795,-0.654969215393,-0.638524234295,-0.15316042304,0.70126670599,0.75299590826,-1.24427080154
868,-0.68074452877,0.0435333400965,0.243277162313,-0.562767028809,0.296876966953,-0.0075968503952,-0.289880007505,-0.484200417995,-0.426474899054,-1.05017793179,0.248000010848,-2.55489301682,-0.25030195713,-0.93548053503,-0.682705283165,0.0644666776061,-0.261957496405,-1.21231913567
1677,-0.335652798414,-0.656400084496,-0.211128294468,-0.902990460396,0.317448019981,0.153922975063,0.149266690016,0.319254755974,0.74493175745,-0.237586989999,-0.163299977779,2.50777792931,-0.621718049049,-0.0680539011955,-0.209181785583,0.411066710949,1.24878072739,-0.706799268723
7043,-0.109059751034,0.619499981403,-1.3264567852,-0.743648827076,0.254599779844,0.173382207751,-0.289659738541,-0.545475065708,0.483786165714,-0.647809386253,-0.0093000009656,-0.666417896748,-0.780265390873,-1.13756799698,-0.926190555096,0.111099973321,-0.489968836308,-1.27335524559
5613,-0.543251395226,0.196666657925,-0.875188827515,-0.947580397129,-0.36905553937,-0.749683320522,-0.199709922075,-0.178654044867,-0.432083129883,-0.764475643635,-1.15659999847,-0.883038401604,-1.27569079399,-1.00094473362,-0.241160735488,0.0592333376408,-1.25613856316,-1.01692152023
595,0.421653747559,0.596766710281,0.662475347519,1.04407966137,0.87318533659,-0.293855726719,0.306502580643,0.356725037098,0.200289919972,0.615656733513,0.634050011635,2.23315691948,1.7665169239,0.443995386362,0.695862948895,1.66136670113,2.1162610054,2.44272041321
4793,-0.46785479784,0.217200011015,0.438663333654,-0.386187016964,0.0915511026978,-0.017969340086,0.660299062729,0.161779105663,-0.163993671536,0.459042847157,0.0794499963522,0.505538463593,1.57276463509,-0.273369848728,2.65262937546,2.09669995308,0.951321840286,-0.124672234058
2736,-0.704278826714,-0.414633333683,-0.972059547901,0.0969019830227,-0.108586758375,-0.63946980238,-0.963822126389,-0.2855258286,0.0520874746144,-1.16394948959,-0.423099994659,0.0777184441686,-0.696604311466,-0.90767043829,-0.759658515453,-0.340966671705,-0.518709719181,-0.676998615265
5290,-0.795961678028,0.35403329134,0.108670547605,-1.1097073555,-1.06041526794,-1.03265440464,-0.323898911476,-0.198328450322,-0.308893203735,-0.782512784004,0.324000000954,-0.647873938084,-0.964559018612,-1.17108845711,-0.601252913475,0.461033403873,1.49955296516,0.214461892843
6194,-0.61895865202,-0.207833334804,-1.17574346066,0.0,-0.112288974226,0.000314020289807,0.000106875500933,-0.43543446064,-0.0596095696092,-0.387269616127,0.00270000007004,0.000217834924115,0.865746855736,-0.848658144474,0.00119710899889,-0.000433333334513,9.00228769751e-05,0.139976888895
1676,-0.306170165539,0.661033391953,-1.00520420074,-0.714546978474,0.395080387592,-0.815187215805,-0.441170811653,-0.358581185341,-0.363010555506,-1.24750614166,-0.779050052166,-0.736550927162,-1.15366387367,-1.37214684486,-1.86874949932,-0.0458000004292,0.0417005345225,-1.49957287312
23512,0.294388741255,-0.163466662169,0.271388947964,-1.79865646362,-2.46460390091,0.583513617516,-0.67435914278,0.617891669273,0.40417265892,0.625654935837,0.291800022125,-0.31714618206,-0.30319660902,-0.477487295866,-0.873399615288,0.567233383656,-0.92024821043,0.76472902298
148022,-0.457174152136,0.555100023746,-0.521655738354,0.254443138838,0.765624582767,0.591514587402,-0.131974235177,-0.201978594065,0.290952652693,0.309908300638,-1.06840002537,0.209075629711,1.18922305107,-0.0168897397816,-0.106443658471,1.37460005283,-1.4178750515,-0.414070039988
1906,0.308088541031,0.0463000237942,-0.548155486584,-0.924952507019,1.07564413548,-0.477042227983,-0.0822785720229,0.0732609033585,-0.526407063007,-0.690028071404,-4.56314992905,-0.641336321831,-0.941209971905,-0.753215551376,-1.21489548683,-1.45746684074,0.371618568897,-1.27169275284
8878,1.76699364185,0.0113333445042,0.177888840437,0.416594982147,-0.212531790137,0.29838591814,-0.467110276222,-0.149285674095,-0.55435436964,-0.40545552969,0.819100022316,1.33549427986,-1.08653187752,-0.425670832396,0.00251047732309,0.0698666721582,-0.340528011322,0.290645718575
3091,0.0697604194283,0.00423333235085,0.160610839725,-0.332166612148,1.23241734505,0.184696301818,-0.32621127367,-0.0637944042683,-0.0250706486404,0.161089763045,-0.652749955654,-1.53161263466,-1.83568751812,-0.0354054272175,-0.012979243882,-1.92633342743,-0.223068997264,-0.277984827757
5743,-0.144655451179,-0.0778666809201,0.235018476844,0.335864335299,0.747246861458,-0.264943301678,-0.589710831642,0.240805417299,-0.200763449073,-0.26460775733,-0.6792999506,-0.241109311581,0.236610174179,-0.0565604604781,0.755992174149,0.691366672516,0.992530703545,-0.612113118172
5321,-1.24382770061,0.171233355999,-0.863709807396,-1.11091184616,-0.169396921992,-0.268818348646,-0.485832303762,-0.863944470882,-0.770211815834,-1.17849242687,0.00164999999106,-1.17032694817,-1.76916790009,-1.20853042603,-2.2284321785,-0.260233312845,0.53417044878,-0.442287743092
4144,-1.77888691425,-0.0817999839783,-2.56367635727,-1.09131228924,-0.811899423599,0.121201619506,-0.526303648949,-0.470652192831,0.605735421181,0.130306303501,0.110450014472,0.602990031242,0.00257283449173,-0.359483242035,-0.0876625701785,1.04623329639,0.833186268806,0.502661406994
1981,1.15459656715,0.198766663671,0.610278129578,0.250134199858,0.0627123266459,-0.960481524467,0.978875041008,0.196155905724,0.492410302162,0.120211720467,0.13109998405,-0.207101508975,0.352764368057,-0.365921080112,-0.170985817909,0.99356675148,0.739345490932,-0.395515203476
695,0.144775241613,-0.358000010252,-0.603137493134,-0.520462334156,0.492353737354,0.88184595108,-1.23487627506,-0.16496822238,0.201001137495,0.471190929413,-0.0189500004053,0.553520023823,-1.02057278156,0.612590014935,-0.538873195648,0.0713000297546,-0.0701617449522,-0.0220742225647
10398,1.08444142342,-0.280166655779,-1.15198552608,0.810668170452,0.312001526356,-0.0984555110335,-0.266253650188,-0.247070878744,0.15303722024,-1.1032679081,-0.306050002575,0.734174489975,-1.31366205215,-1.33293390274,-0.650631546974,0.661933362484,0.332047343254,-0.432044357061
5708,0.485834866762,0.242399975657,-0.561790823936,-0.1480704844,0.144260391593,0.362637281418,-6.11590909958,-0.0266379117966,-0.258422732353,-0.659317910671,-1.31190001965,0.167844980955,0.629701972008,-0.600194334984,-2.75381946564,-3.13943338394,0.538063824177,-0.409186452627
1213,0.362205266953,0.696433365345,1.0241535902,0.911878228188,0.541934669018,0.204658821225,-0.199506029487,0.174670979381,0.313879519701,0.495610952377,0.586700022221,0.913796544075,0.933753371239,0.72111093998,0.644575238228,-0.297033369541,0.00997465848923,0.733445823193
