rid,DOS002_VCAP_6H:BRD-K91063002-001-01-9:4.81,DOS002_VCAP_24H:BRD-K91063002-001-01-9:4.81,DOS032_A549_24H:BRD-K91063002-001-01-9:4.81,DOS032_HT29_24H:BRD-K91063002-001-01-9:4.81,DOS032_MCF7_24H:BRD-K91063002-001-01-9:4.81,DOS032_PC3_24H:BRD-K91063002-001-01-9:4.81,DOSBIO002_A375_24H:BRD-K91063002:9.61428,DOSBIO002_A549_24H:BRD-K91063002:9.61428,DOSBIO002_HT29_24H:BRD-K91063002:9.61428,DOSBIO002_PC3_24H:BRD-K91063002:9.61428,DOSBIO002_MCF7_24H:BRD-K91063002:9.61428,DOSBIO002_NEU_24H:BRD-K91063002:9.61428,DOSBIO002_NPC_24H:BRD-K91063002:9.61428
5720,-4.76614999771,1.631118536,0.821599960327,1.24117207527,0.527863502502,0.647899985313,0.0424508303404,0.307910084724,-0.0407660752535,-0.326476156712,0.584205448627,-0.511800050735,-0.341756105423
466,2.56964993477,0.869124650955,0.165450006723,-0.246335536242,0.589044809341,-1.15304994583,0.0464034974575,0.553464233875,-0.651987433434,-0.25018966198,0.370165765285,-0.932099997997,1.03949725628
6009,1.6400001049,0.18284060061,-0.459450006485,-0.0697021484375,0.794195175171,0.195950001478,0.0178862810135,-0.0458955839276,0.10729688406,-0.308691620827,0.163888067007,-0.501299977303,0.676893651485
2309,0.886250019073,-0.0824522972107,-0.690099954605,0.248437464237,-0.112068608403,-0.644450008869,-0.250105828047,-0.453243792057,-0.581438422203,0.536769390106,0.857514500618,0.83394998312,0.256453305483
387,1.98454999924,-0.386704087257,-0.273999989033,0.401099413633,-0.876175045967,-0.0589499995112,0.832807302475,-0.31646040082,0.0257279798388,-1.35317873955,0.300064623356,0.340449988842,1.55015158653
3553,0.63890004158,-0.0826982632279,0.702849984169,-0.256315857172,0.797776222229,-0.283450007439,-0.920638680458,0.354609549046,0.314730644226,0.570932745934,-0.690022647381,0.128199994564,-1.07032895088
427,0.602999985218,0.981369078159,0.249549999833,-0.542490303516,-0.588100194931,0.39644998312,-0.546981096268,0.605256259441,-0.459049135447,0.347488760948,0.144173070788,-0.0140499919653,0.558596611023
5898,0.92460000515,0.15220451355,-0.323500037193,0.601137161255,0.761863827705,-0.255899995565,-0.156736969948,0.259784162045,0.138021081686,-0.886153459549,0.369058459997,-1.47210001945,0.193474963307
23365,3.11245012283,0.549054503441,-0.223150014877,-0.164302662015,-0.141978621483,0.366300016642,-0.101011618972,-0.42807251215,-0.405789792538,0.486192762852,0.36943346262,0.409850001335,1.33692407608
6657,0.941299974918,-0.334352761507,-0.14509999752,-0.934097647667,0.726905524731,-0.181100010872,0.48199942708,-0.034927431494,0.484899878502,0.156531602144,-0.871750891209,0.219399988651,0.995779812336
5054,1.8302000761,0.324822306633,-0.295100003481,0.709977507591,0.136327505112,0.122850015759,0.0852200463414,0.110469222069,-0.69214618206,-0.146888375282,-0.366256475449,0.235949993134,1.06775796413
3108,0.972200036049,-1.11819660664,0.0554500073195,-0.72060251236,-0.139517128468,-0.686349987984,0.202556818724,0.810660600662,-0.471594184637,0.391688287258,-0.532094359398,-0.48630002141,-1.64681315422
1950,2.42819976807,0.398163169622,-0.54105001688,-0.90992808342,0.363711506128,-0.138900011778,0.31766462326,1.08047962189,0.0080453529954,-1.07391023636,-0.599191427231,0.0629000067711,0.238895535469
351,0.0,-0.358820408583,-0.0702999979258,-1.13034212589,-0.0917663425207,0.277300000191,-0.291133761406,0.0058687068522,0.409776002169,1.20088243484,-0.637037456036,-0.163000002503,0.228595912457
4846,3.77695012093,-0.278811901808,0.306449979544,-0.882633924484,0.226351290941,-1.30719995499,-0.601175308228,0.194592177868,-0.251943528652,-1.29882073402,-0.920439958572,-0.235499978065,0.717523217201
1452,0.528550028801,-0.498319625854,-1.13019990921,-2.18338251114,-1.2898850441,0.600000023842,0.705415129662,-0.659583032131,-0.193420082331,-1.37679100037,0.504510343075,-0.198850005865,1.6235408783
4776,1.68500006199,-0.53048324585,0.240999996662,-0.683461666107,0.612429738045,-0.217350035906,0.0117791593075,0.852788984776,-0.67002260685,0.500082612038,-0.38384604454,0.552500009537,0.804309606552
6908,2.77065014839,0.929764032364,-0.018649995327,0.88656514883,-0.147189065814,0.13560000062,-0.200258910656,0.321040034294,-0.989228069782,-0.556049704552,0.548900187016,-0.046649992466,1.66055345535
672,1.53185009956,0.0666855871677,0.224250003695,-0.692562103271,-0.28145095706,0.802299976349,-0.745802819729,-0.0342759564519,0.395624637604,0.284203112125,0.0341562777758,0.308349996805,0.659689664841
5710,1.85494995117,-0.351942062378,0.50830000639,0.579954683781,-1.0469493866,0.758399963379,0.551165640354,0.16796143353,-0.541860640049,0.0341002494097,0.793928027153,0.149800017476,1.78564012051
2115,2.1400001049,0.477127015591,1.45260000229,-0.854363381863,0.464908540249,-0.635900020599,-0.108040288091,0.150523304939,-0.066613972187,-1.27961492538,-0.647274374962,1.02514994144,1.1932091713
7015,1.66810011864,0.117885768414,-0.248249992728,-1.02026474476,1.08563840389,-0.438800007105,-0.0544491708279,0.0255784206092,0.150533974171,0.337308257818,-1.0768930912,-0.550750017166,-1.69120442867
8726,3.06720018387,-0.484661787748,0.0276499986649,2.12165689468,1.65027785301,-0.205249994993,0.125409722328,-0.313123762608,-0.138955682516,0.858436584473,2.02553844452,0.079150006175,-0.501422226429
2185,1.15005004406,-0.667246937752,1.15024995804,-1.26331520081,0.479468524456,0.0181500017643,-0.0633527487516,0.117795720696,0.0577146708965,1.43936979771,-1.1367367506,0.0725499987602,-1.45639753342
3315,1.68130004406,3.17699432373,0.588799953461,0.0125680565834,-1.05386066437,-0.195950001478,0.233211398125,-0.518001496792,-0.141955286264,-0.151356965303,0.182057663798,-0.20174998045,0.142976909876
5289,1.97134995461,0.39786273241,-0.96439999342,-0.121955908835,0.709949314594,1.09545004368,0.0891417935491,-0.0193860828876,-0.573839068413,0.0870954096317,-0.884413599968,-0.580649971962,0.310133635998
868,0.792850017548,0.326782822609,-0.199250012636,-0.765102982521,0.355834841728,-0.0695500001311,0.298112690449,0.00871786847711,-0.460416287184,0.184579104185,-0.580908060074,0.419749975204,0.456540286541
1677,2.62439990044,0.710921049118,-0.190850004554,0.458928972483,0.0108712473884,0.341600000858,0.819938838482,0.0550341941416,-0.761519432068,-0.87176579237,-0.76678532362,-0.645049989223,-1.62453269958
7043,0.248149991035,0.148776069283,1.31044995785,-0.507835030556,-0.325938016176,0.726949989796,0.0243763923645,0.785449922085,-0.141057297587,0.568407893181,0.0788033604622,-0.115449994802,-1.56276130676
5613,0.242599964142,0.303025275469,1.60294997692,-0.748054146767,0.73862850666,-0.00640001893044,-0.161086708307,0.248751670122,0.51734238863,-0.378280729055,-0.783370137215,1.5393999815,-0.135205894709
595,1.27810001373,-0.094060279429,-1.25460004807,0.154301702976,-0.361061453819,1.26915001869,0.54051566124,-0.686179995537,-0.512327373028,-0.229193657637,0.957457900047,-0.610799968243,1.02818012238
4793,3.77935004234,0.200280174613,0.62650001049,0.617421746254,-0.64052772522,0.416099995375,0.222846597433,0.34381121397,-0.281548917294,-0.155446469784,1.01255142689,0.467600017786,0.114087536931
2736,1.75635004044,-0.489630818367,0.0341499969363,-0.238968759775,0.502786457539,-0.993349969387,-0.703734993935,-0.482735484838,1.09257662296,1.38126397133,-0.316582292318,0.805500030518,0.489967525005
5290,-0.54105001688,0.0893205404282,0.282249987125,-1.14542913437,0.450729429722,-0.973150014877,-0.479785382748,0.286397606134,0.22727933526,0.582580804825,-1.10114681721,0.570699989796,-2.14836335182
6194,0.0,0.244619607925,-0.00034999998752,0.31973940134,-0.25902068615,0.469750016928,-0.430578142405,-0.137414515018,-0.600678920746,-0.42256218195,0.0342456549406,-1.73889994621,0.364658534527
1676,-5.56594991684,-0.112654060125,-0.0986500382423,-0.576205909252,0.799522221088,0.526499986649,0.431136399508,-0.462112933397,0.610954046249,0.446117460728,-0.44080644846,0.685699999332,-1.35732960701
23512,1.13884997368,0.247084662318,0.102949999273,0.820392668247,0.308922946453,-1.18230009079,0.0310106575489,0.103765301406,0.140155255795,-0.53523850441,0.429597616196,0.249899983406,-0.41820204258
148022,2.20544981956,-0.0195526853204,-0.88789999485,0.233160719275,0.181634873152,2.62785005569,0.210045173764,-0.149419635534,-0.787058234215,-0.357312977314,0.548641443253,-1.02695000172,-1.91553044319
1906,-0.395449995995,-1.10710942745,0.601300001144,-1.82844662666,0.443190515041,0.466600000858,-0.357599526644,0.215675026178,0.132021576166,0.225441589952,-0.447418868542,0.304149985313,-0.610736191273
8878,1.01534998417,-0.0998783558607,1.32139992714,0.940839886665,0.869095385075,-0.649000048637,0.333006829023,0.296055078506,-0.460060536861,0.0399226471782,-0.0989574566483,-0.868950009346,0.598564207554
3091,-0.360350012779,-1.02581501007,-0.39794999361,0.2689062953,-0.0946687608957,0.273900002241,-0.29921105504,0.465173155069,0.0601286292076,0.21739166975,0.0999090224504,-0.293650001287,0.288140445948
5743,0.92040002346,0.397117555141,-0.210350006819,-0.982808828354,0.24607399106,-0.0982500016689,0.159862294793,-0.328625947237,0.088825404644,0.296678245068,-0.305815279484,-0.828050017357,-0.650310635567
5321,-0.261049985886,0.0190235599875,-0.0973000004888,0.44634026289,-0.311805456877,0.0151500105858,-0.518134832382,0.0207206904888,-0.0481131672859,0.857107520103,-0.44864320755,0.393150001764,-3.64400434494
4144,0.283749997616,0.695305228233,0.400200009346,-0.0566347539425,1.20208930969,0.210250005126,-0.00586313009262,-1.28951871395,0.563129603863,0.222130149603,0.244510859251,-0.473800003529,0.874680399895
1981,0.638749957085,-0.310202568769,-0.328350007534,0.466074824333,-0.125617310405,-1.43404996395,0.402947247028,-1.38141846657,-0.13014832139,-0.973428964615,0.570352077484,1.69470000267,1.54668211937
695,4.33990001678,-0.0640866085887,-0.255100011826,1.71779334545,1.06887710094,3.5174498558,-0.59305113554,0.462978839874,-0.339920967817,-0.803925991058,0.643180668354,-1.11979997158,1.04992103577
10398,0.592249929905,-0.0756649821997,0.997900009155,-1.24115395546,0.620300471783,-0.188199996948,0.410349935293,0.492160111666,0.665129125118,0.442626833916,-0.607427120209,0.141249999404,0.280314415693
5708,0.819000005722,-0.787432312965,0.168899998069,-0.358103424311,4.67184114456,0.0617499947548,-0.324199259281,-0.614241182804,0.823786616325,0.483151525259,-0.293057203293,0.881650030613,-0.933802604675
1213,1.30174994469,0.175449103117,0.236950010061,0.496922671795,0.325053036213,0.586600005627,0.351999819279,-0.616945743561,-0.98080766201,-0.00419164448977,0.403916805983,-0.236500009894,2.12980413437
226,2.35415005684,-1.40551018715,0.415750026703,0.501225650311,-0.648819386959,4.49814987183,0.404363840818,-0.0491428524256,-0.0854368582368,-0.322582036257,1.08054840565,0.376599997282,1.72557997704
6777,4.88950014114,0.0270830094814,-0.267300009727,-1.4440331459,1.05337178707,2.43794989586,0.659162759781,-0.0848934650421,0.0690048784018,0.563171982765,0.64934015274,0.503199994564,2.09691619873
2113,0.568300008774,0.351827383041,0.857199966908,-0.800532758236,0.396308064461,1.44725000858,0.183868825436,0.0103760957718,1.21984934807,-0.00415070354939,-1.03425884247,0.0690499991179,-1.03452730179
3329,1.43945002556,0.496675163507,-0.720899999142,1.08671987057,-0.384154260159,1.56290006638,1.01912260056,0.0549837127328,0.224955707788,-0.390344381332,0.823553919792,0.513700008392,1.86392843723
1050,1.31225001812,0.57631778717,-0.505800008774,0.117325901985,-0.378737062216,-3.28784990311,0.451729416847,-0.192800611258,-0.0504071451724,-0.0919060707092,-0.335944354534,-0.499099999666,-1.06430077553
9491,1.49714994431,0.457132995129,-0.176299989223,-0.568457961082,0.989024996758,-0.90909999609,0.0501583181322,0.413185358047,-0.630018651485,0.187294229865,-0.29795512557,0.0794000029564,-1.21569371223
22926,1.44875001907,-0.570077836514,0.488650023937,0.54564011097,-0.0291552096605,0.160549998283,0.26181641221,-0.757594466209,-1.08174753189,0.113429024816,0.513174593449,1.32384991646,2.17115497589
5899,1.11205005646,0.177733659744,-0.596500039101,0.707761526108,-0.626949489117,-1.84039998055,-1.21797156334,0.141542196274,-0.433494061232,0.759808778763,-0.00334563851357,0.539950013161,0.348638355732
5467,2.71755003929,-2.20044970512,-0.275499999523,-1.92890059948,-0.183701246977,1.3790999651,0.92997020483,-0.895525097847,-0.314194649458,0.426668435335,-0.410603910685,-0.528949975967,-0.750451207161
6774,-2.50994992256,-0.0477795265615,-0.526400029659,-0.771966695786,1.88096427917,0.43180000782,0.396291911602,0.38983014226,-0.16064864397,-0.64693069458,-0.152457818389,-0.139799997211,1.40332078934
1788,-0.428949981928,0.0782013833523,0.970300018787,-0.932669043541,0.581172466278,0.189999997616,-0.443996846676,0.896818757057,0.0581923909485,0.569037914276,-0.952429413795,0.191949993372,-0.0222970992327
5921,2.76660013199,-0.114969223738,0.730300009251,0.0412648618221,0.749608874321,-0.516849994659,0.318118482828,-0.352115899324,-0.373228877783,0.579163908958,-0.10647547245,0.0782500058413,0.300681948662
