rid,CPC001_HA1E_6H:BRD-A66927094-001-01-7:10,CPC001_HA1E_24H:BRD-A66927094-001-01-7:10,CPC001_HCC515_6H:BRD-A66927094-001-01-7:10,CPC001_HCC515_24H:BRD-A66927094-001-01-7:10,CPC001_PC3_6H:BRD-A66927094-001-01-7:10,CPC001_PC3_24H:BRD-A66927094-001-01-7:10,CPC001_VCAP_6H:BRD-A66927094-001-01-7:10,CPC001_VCAP_24H:BRD-A66927094-001-01-7:10,CPC016_A375_6H:BRD-A66927094-001-01-7:10,CPC016_A549_6H:BRD-A66927094-001-01-7:10,CPC016_A549_24H:BRD-A66927094-001-01-7:10,CPC016_ASC_24H:BRD-A66927094-001-01-7:10,CPC016_HEPG2_6H:BRD-A66927094-001-01-7:10,CPC016_HT29_6H:BRD-A66927094-001-01-7:10,CPC016_MCF7_6H:BRD-A66927094-001-01-7:10,CPC016_MCF7_24H:BRD-A66927094-001-01-7:10,CPC016_NEU_24H:BRD-A66927094-001-01-7:10,CPC016_NPC_24H:BRD-A66927094-001-01-7:10,CPC016_SKB_24H:BRD-A66927094-001-01-7:10,NMH001_FIBRNPC_6H:BRD-K47289124-001-02-6:10,NMH001_FIBRNPC_6H:BRD-A66927094-001-02-5:10,NMH001_FIBRNPC_24H:BRD-K47289124-001-02-6:10,NMH001_FIBRNPC_24H:BRD-A66927094-001-02-5:10,NMH001_NEU_6H:BRD-K47289124-001-02-6:10,NMH001_NEU_6H:BRD-A66927094-001-02-5:10,NMH001_NEU_24H:BRD-K47289124-001-02-6:10,NMH001_NEU_24H:BRD-A66927094-001-02-5:10,NMH001_NPC_6H:BRD-K47289124-001-02-6:10,NMH001_NPC_6H:BRD-A66927094-001-02-5:10,NMH001_NPC_24H:BRD-K47289124-001-02-6:10,NMH001_NPC_24H:BRD-A66927094-001-02-5:10
5720,0.108639083803,-1.00663304329,-3.14849996567,-0.175354421139,-0.709350347519,-0.601835370064,-1.21181178093,-2.0693833828,-0.0270832479,0.0949499905109,0.47041836381,1.63790142536,0.103045254946,-0.695236206055,-2.39041996002,0.48806065321,0.00249999761581,0.342109709978,0.175571352243,1.30180001259,0.614099979401,1.62590003014,0.735000014305,0.1314111799,0.381367236376,0.480505257845,0.722127377987,0.788571596146,0.102511845529,0.836335539818,0.764211297035
466,-0.608762860298,0.226433873177,-0.46645000577,-0.0742974057794,0.451273679733,0.147956132889,-0.563253581524,-0.514971375465,-0.42050743103,0.82439994812,0.0529198460281,-1.28674006462,-1.22337043285,-0.116502903402,-1.45232582092,-0.0352767258883,-0.254000008106,-0.336111813784,0.288480103016,0.881250023842,0.225749969482,1.10555005074,1.91989994049,0.289031922817,-0.231911510229,-0.171251520514,-0.134745463729,0.763933360577,-0.240661740303,-0.440214961767,-0.0464066267014
6009,-0.124605424702,0.307201981544,0.363049983978,-1.05720305443,0.453884333372,0.135858818889,-0.305255830288,-0.736480295658,0.373138666153,0.253049999475,0.240735709667,-0.232681974769,0.881431341171,0.683618545532,1.2686393261,1.01742219925,0.591300010681,-0.542266011238,0.548287451267,-0.116500020027,-1.35300004482,0.944750010967,-0.253800004721,-0.904737472534,0.425658851862,-0.216099441051,-0.05632391572,1.43205523491,-0.508100032806,0.803874492645,0.274895042181
2309,-0.840967059135,-0.526884317398,1.32695007324,0.0324094258249,-0.577675521374,-0.985318422318,-1.03235661983,0.422601640224,0.606349945068,0.358799993992,-0.364083111286,-1.14979577065,-0.836842358112,0.869495868683,1.55277633667,-0.47399148345,-0.326233327389,-0.701722979546,-0.762617111206,0.393199980259,-0.703199982643,-0.284549981356,-1.2351000309,0.0906009823084,0.614199459553,1.24096262455,-0.974768280983,0.837682127953,-0.522780656815,0.618884623051,0.458577513695
387,-0.981257617474,-1.12078857422,1.31569993496,-1.13362073898,-0.79692876339,-0.63655936718,-0.81341034174,-0.716506958008,1.47453439236,-0.000650003552437,-0.143445655704,0.0192664898932,0.462841421366,0.7799025774,3.53801870346,0.456470310688,-0.400666683912,-0.583293259144,-0.145918279886,-0.250099986792,-1.02544999123,0.513450026512,-0.475799977779,-0.750836491585,-0.415170311928,0.321683526039,0.920384287834,0.909687697887,-0.289234697819,0.432491183281,0.896418452263
3553,-0.0824813470244,-1.05026817322,1.03764998913,0.0132448459044,-1.31191170216,-1.14943540096,1.31425142288,0.995922327042,0.199728861451,-0.460699975491,-0.128676980734,0.494482040405,-0.511644661427,-0.227838352323,-0.0770528018475,-0.209567666054,0.0990333408117,0.069534137845,-0.000691305845976,-0.382250010967,0.897500038147,-1.26590001583,-0.273649990559,0.1069791466,1.23149251938,-0.839075803757,-0.716795742512,-1.08557510376,-0.434299886227,-0.260350137949,-0.183070987463
427,0.0831053555012,-1.17100203037,1.02359998226,1.17373895645,0.0996840596199,-0.104332655668,-0.145293995738,-0.382596224546,1.45690894127,0.813499987125,0.630296826363,-0.857303261757,-0.478775054216,0.815474450588,-0.102818280458,0.438628971577,0.469233334064,0.308685839176,0.218081578612,-0.0767999887466,0.432650029659,0.723049998283,1.45679998398,-0.795177698135,-0.370710462332,-0.436318844557,-0.790877103806,0.162084192038,0.264407366514,-0.225990742445,0.288263678551
5898,-0.382955133915,-0.252397477627,0.803050041199,-1.76883137226,-1.5172277689,-0.186443522573,0.186886951327,0.572045505047,0.598246216774,-0.754950046539,-0.0958084613085,0.12345482409,-1.84448313713,-0.910894989967,0.307308137417,-0.42582860589,-0.118133343756,-0.223402246833,0.449719548225,0.443150013685,-1.11710000038,1.14869999886,0.741350054741,-0.329050213099,-0.265620172024,-0.813890039921,0.188004672527,-0.198176920414,-0.380439788103,-1.20974135399,-0.602746367455
23365,-0.550531566143,-0.657504320145,1.37845003605,-0.942036747932,0.805423021317,0.534836888313,-0.17377436161,0.405241757631,-1.59887468815,-0.392400026321,-1.21309316158,0.430352330208,-0.229460313916,-0.524028837681,1.04427194595,0.976011633873,-0.0503333210945,-0.636820852757,-1.16176950932,0.370200008154,-0.160749986768,-0.414649993181,0.766250014305,-0.633429408073,-0.100584119558,0.296581149101,0.0300373397768,-0.393446922302,0.784910082817,-0.867541432381,0.165981665254
6657,-0.329273462296,-0.433405905962,1.29800009727,-0.735598444939,0.119097627699,0.111245691776,1.11009347439,0.900571703911,0.0283457860351,-0.664750039577,-0.399670481682,0.581992447376,0.494217008352,-0.702486157417,-0.343348711729,-0.0901933163404,-0.0816333591938,-0.131530120969,-0.737755715847,-0.0294000003487,0.529850006104,-1.35510003567,-0.896450042725,0.337122023106,0.526368498802,0.979340136051,1.42255711555,0.763039886951,0.909957051277,0.505775034428,1.15966165066
5054,-0.00679697096348,0.471990197897,-0.789149999619,0.326168000698,1.07239937782,0.863998293877,0.397192150354,0.0914254412055,0.752694129944,0.50744998455,0.172062903643,-0.644386172295,-0.582465171814,1.73272931576,1.5837470293,-0.856019437313,0.232366681099,-0.379450440407,0.193498238921,0.420599997044,0.0586500018835,0.900099992752,1.17304992676,0.332743287086,-0.157053172588,-0.00248870253563,-0.567281126976,-0.998644530773,-0.895455062389,-0.218761309981,-0.603420138359
3108,0.0290412157774,-0.727213025093,1.8858499527,2.9491250515,-0.167625576258,-0.601196408272,-0.696884393692,-0.476449966431,0.177364766598,-0.58085000515,-0.155540168285,-0.471611142159,-2.01194691658,-0.0457948446274,1.64476931095,-1.6578938961,0.596799969673,0.0724070817232,-0.488820433617,0.697350025177,-0.135349988937,0.50980001688,0.818050026894,-0.21505574882,-0.321341753006,-0.356081753969,-1.31240022182,0.162690907717,-0.120751768351,-0.838317632675,-0.300306260586
1950,0.0374434888363,0.122252747416,0.121849954128,0.997704148293,0.777085661888,0.232938706875,2.12190723419,1.62439799309,-0.690848648548,-0.708649992943,0.0141378343105,-0.125840350986,0.203400328755,-0.515217244625,-0.814841270447,0.888321340084,0.691033363342,0.144943386316,-0.725527107716,0.0187499821186,0.800549983978,-0.761299967766,0.258599996567,0.678429543972,0.163350105286,-0.484469950199,-1.04765582085,-0.114506743848,-0.401502490044,-0.831629157066,-0.426198601723
351,-0.17314645648,0.835884451866,-0.3274500072,-0.223626762629,0.434950202703,0.704980015755,0.18285100162,0.274913996458,0.0865647941828,0.157450020313,1.09317612648,-0.0118414089084,0.909692704678,0.270147144794,-1.59839093685,0.0419644452631,0.000233333325014,-0.658969700336,0.748628437519,0.187150001526,0.0163500010967,-0.0804499983788,1.45350003242,-0.00105209648609,0.000346880668076,-0.000603895110544,-0.000754630251322,0.13742145896,-0.209310024977,-0.476505577564,-0.607029855251
4846,0.68855881691,0.353744506836,-0.535499989986,2.07694602013,-0.466757267714,-0.143959507346,-0.434387564659,0.108645156026,0.278270900249,-0.57490003109,-0.518815040588,-0.7828515172,0.367367118597,-0.00217565800995,-1.30492651463,-0.684190392494,1.47990012169,-0.142390236259,0.683421611786,0.199000000954,-0.506399989128,1.33375000954,-0.759600043297,-0.08645221591,-0.698370695114,0.7054027915,-0.50469148159,0.166686162353,-0.319149762392,-0.581489801407,0.134440660477
1452,-0.884049057961,-0.299967467785,0.308250010014,-1.50136220455,-0.262272536755,-0.310933083296,-0.670559227467,0.662400782108,-0.00161159783602,-0.0508999824524,0.02735003829,-0.973803043365,0.269917666912,-0.00604639574885,-0.233088046312,-0.166793420911,-0.232666671276,0.175034701824,0.492842555046,-0.00429999828339,-2.66830015182,0.603850007057,-0.679050028324,0.270710945129,0.699923753738,0.875489771366,1.21921312809,0.693592488766,0.140544608235,-0.640655040741,0.647462844849
4776,-0.0909651517868,-0.240828499198,-0.17509996891,0.480119347572,0.880356967449,0.38953512907,1.44924747944,1.56492006779,-0.591685593128,-0.579450011253,-0.225198283792,0.153978288174,-0.189188674092,-0.670956552029,-1.11166477203,0.0757846534252,0.277999997139,0.371264815331,-0.721400797367,-0.535849988461,1.57239997387,0.540199995041,0.119449973106,-0.322513818741,1.16091299057,-0.232368156314,-0.378198564053,1.43777823448,-0.551497817039,-0.273335695267,-0.0297801494598
6908,-0.559700906277,-0.184875026345,1.12010002136,-0.564701139927,0.159775793552,-0.246598407626,-1.53743255138,-1.58252358437,1.9010207653,0.292100012302,0.416498661041,-1.41271901131,-0.239053875208,0.706492841244,-1.12922763824,0.65257358551,0.21656665206,-0.034457296133,0.491950392723,-0.0661499947309,0.321900010109,0.984300017357,0.756699979305,0.696827530861,0.349258363247,0.836447238922,0.57134604454,0.908554077148,0.600566327572,0.611673891544,1.00357937813
672,-0.721415519714,-1.19692862034,1.25810003281,-0.427468121052,-0.0610162988305,0.671660423279,-0.474166154861,-0.101749494672,-0.598404765129,0.41764998436,-0.17197406292,-0.606566429138,0.0251283943653,0.700005412102,-2.37266778946,-0.25233027339,-0.532066643238,0.816115736961,-0.308196604252,0.127049982548,0.543949961662,0.818499982357,0.514250040054,-0.0517982169986,0.385581493378,0.339772880077,1.00233519077,0.101928144693,0.684807300568,-0.40019595623,0.0121946558356
5710,-0.429575115442,-0.740589499474,0.475600004196,-0.917391240597,0.480054974556,-0.0712173730135,-0.627816915512,-0.485746026039,0.330461502075,0.838649988174,-0.571021139622,-3.98964214325,-1.45202696323,-0.92224496603,1.38126981258,-0.0401106849313,0.120733328164,-0.0301198773086,0.258561074734,0.472049981356,0.0510500073433,-0.0546000003815,0.023600012064,-0.078138038516,-0.792589306831,0.778348386288,0.391674518585,1.063346982,0.962180137634,0.176029026508,0.937755048275
2115,-0.372947335243,-0.301557928324,0.629050016403,-1.80714094639,0.34333267808,-0.584862232208,0.266512513161,0.633282840252,-0.0757638961077,0.560549974442,-0.138974934816,-0.817808926105,-0.911410868168,0.361921697855,0.249025300145,0.199767619371,-0.475300014019,0.0843287333846,0.770410716534,-0.225200012326,-0.359099984169,-0.22864998877,-0.533599972725,-0.214778110385,-0.350264847279,0.643163144588,0.288123607635,-0.909568250179,0.0205444395542,0.231943458319,-0.360112130642
7015,0.560603022575,0.615551829338,0.237300008535,1.27436125278,0.955601274967,-0.413645803928,1.3961353302,0.519126296043,-1.21477663517,-0.155050009489,-0.132479548454,0.632746517658,0.438745141029,-0.344183981419,-0.247071564198,-0.32811114192,-0.602466702461,0.287369012833,-0.323276430368,-1.30084991455,-0.294900000095,-1.67164993286,-0.546350002289,0.011771030724,-0.162474647164,-0.87992888689,-0.884295165539,-0.923321723938,-0.47957727313,-0.276693820953,-0.490294694901
8726,0.458238244057,0.172697290778,1.28609991074,-0.629713058472,-0.0583569556475,-0.134263783693,-0.302936851978,0.381535291672,-0.183907061815,-0.45355001092,-1.09419679642,1.58041322231,-1.23405623436,0.775562524796,1.74310135841,-0.16393044591,-0.345033377409,-0.0990248918533,0.340117752552,-0.0476499944925,0.165100008249,1.24624991417,0.655399978161,-0.210193052888,-0.989427089691,0.414693802595,0.240454107523,0.845200181007,0.209402620792,-0.751742184162,-0.262840867043
2185,0.574781358242,0.396782666445,0.280649960041,2.41255187988,0.716168642044,0.722729206085,1.18829548359,1.17492139339,-0.146494969726,-0.291100025177,-0.124245487154,0.540234923363,0.130193069577,-0.351223170757,-0.0158291626722,-0.176022842526,0.146233335137,-0.403449475765,-0.508350789547,-0.92199999094,0.0928499996662,-1.46445000172,-0.745900034904,-0.59210729599,0.325708806515,-1.51991474628,-1.12174296379,-0.942244172096,-0.701476573944,-0.358957767487,-0.56970000267
3315,0.360982000828,-0.531491756439,1.4278999567,-1.30794894695,-0.08366304636,-0.0985233187675,2.13925027847,0.9617446661,0.632922649384,0.157499998808,-0.122346863151,-0.671192705631,0.809473335743,0.640904068947,1.5293200016,-1.11863350868,-0.701033353806,-0.427348077297,-0.415201693773,0.614499986172,-1.70480012894,0.40055000782,0.407549977303,-0.19581989944,-0.447638720274,0.330822139978,-0.740314006805,0.197883248329,-0.597653567791,0.633883953094,-0.0796089917421
5289,-0.363587409258,-0.229466855526,1.03594994545,-0.899389266968,-0.2293728441,-0.315642505884,-0.0857330262661,0.116711385548,-2.09022164345,-0.575850009918,-1.09536230564,-0.434444248676,-1.54700708389,-2.5792131424,-0.313159674406,0.392261236906,-0.0278333425522,-0.103086739779,0.279785215855,-0.0104499906301,-1.17984998226,0.850800037384,0.313400000334,-0.0707738548517,0.593313574791,-0.426833182573,-0.296519041061,-0.215647310019,-0.0283784270287,-0.823366880417,-0.526615321636
