rid,DOS006_VCAP_6H:BRD-K09069264-001-01-0:5.1,DOS006_VCAP_24H:BRD-K09069264-001-01-0:5.1,DOS036_A549_24H:BRD-K09069264-001-01-0:5.1,DOSBIO001_A375_24H:BRD-K09069264:10.2084,DOSBIO001_A549_24H:BRD-K09069264:10.2084,DOSBIO001_HT29_24H:BRD-K09069264:10.2084,DOSBIO001_MCF7_24H:BRD-K09069264:10.2084,DOSBIO001_PC3_24H:BRD-K09069264:10.2084,DOSBIO001_NEU_24H:BRD-K09069264:10.2084,DOSBIO001_NPC_24H:BRD-K09069264:10.2084
5720,1.24306678772,-0.427238881588,0.488249987364,-0.192244037986,-0.563192546368,-0.557716727257,0.0103809311986,-0.39659884572,2.88389992714,-0.471100926399
466,0.88703340292,-0.729611873627,-0.442350000143,0.396325409412,-0.287733197212,0.486903190613,0.427627056837,-1.21798443794,0.539699971676,1.89826977253
6009,0.471999973059,-1.06234574318,0.142149999738,-0.500938892365,-0.682259857655,0.130612671375,-0.875072062016,-1.68709445,0.15150000155,-0.427270263433
2309,0.529366612434,0.0894358456135,-0.0725000053644,0.595899224281,-1.11429357529,-0.545937895775,0.11617860198,0.16507139802,-5.51289987564,0.226227372885
387,0.577000021935,-0.717814207077,-0.194000005722,0.408522188663,0.248520612717,0.474000781775,-0.708374202251,-0.792951762676,-0.149200007319,-1.94999980927
3553,1.0816334486,1.57096886635,0.365349978209,-0.198101758957,0.473270475864,0.866926431656,-0.277530491352,0.809737622738,-0.179499998689,1.79058253765
427,-2.75976657867,0.0421311706305,-0.713749945164,-0.210273042321,0.380565822124,0.112792953849,-0.461304485798,-0.693609178066,-0.0553999990225,-0.425722420216
5898,0.872466623783,0.544690728188,0.359649986029,-0.468982458115,0.687242746353,-0.0672168731689,-0.321714967489,-0.977904498577,-1.62849998474,0.474706709385
23365,0.880966663361,-1.79492735863,0.360549986362,2.04598736763,0.577783226967,-0.228678762913,0.0554060637951,-0.97244477272,-0.419999986887,-0.456557452679
6657,1.24300003052,1.73096930981,-0.60925000906,-0.297199785709,1.38724899292,-0.46842327714,-0.571652472019,-0.077499717474,-0.82080000639,-3.7635974884
5054,0.673900008202,0.1655125916,0.826349973679,0.882757902145,0.879569172859,2.26981592178,-0.404220283031,-0.313484430313,-0.972999989986,-0.234480902553
3108,0.958999991417,0.955356836319,1.20284998417,-0.445141285658,-1.29745054245,0.77484357357,0.115218371153,-0.22950515151,0.294299989939,-0.0169183909893
1950,1.73239994049,1.31912529469,1.19770002365,-1.0881562233,0.00144103169441,0.569073557854,-0.177613452077,-0.304670482874,-0.447400003672,0.931089520454
351,1.30896663666,-0.707484781742,0.478900015354,-0.825301647186,-0.633181512356,-0.314184814692,0.138577520847,-0.185473203659,-2.65140008926,1.2235622406
4846,2.6973335743,0.340935349464,0.278299987316,0.265053927898,0.297933667898,0.499048322439,0.355992853642,0.943719744682,-0.738399982452,-2.34123468399
1452,-0.267366707325,-1.89283287525,-1.01510000229,-0.0602865666151,-0.134623616934,0.637149631977,-0.90177488327,-2.60279417038,-0.95450001955,-2.74482965469
4776,1.38933324814,0.330664515495,0.80269998312,0.569306671619,1.10184824467,0.694445431232,-0.284423917532,0.252151548862,-2.22259998322,0.209179878235
6908,1.20203340054,-1.99643850327,-0.534300029278,-0.310144215822,0.70780646801,0.417787194252,0.57256513834,-0.056848987937,0.430500000715,-0.0221776068211
672,0.202533334494,-0.936347901821,-1.22025001049,1.0549595356,0.721413493156,0.176636487246,1.01983773708,0.902456462383,-0.674499988556,1.18765974045
5710,0.16700001061,-1.34404945374,0.0791999995708,0.78952229023,0.906575798988,0.269218981266,0.258116155863,-1.42481637001,-0.0887999981642,-1.03649258614
2115,2.97820019722,5.34649848938,0.849599957466,-0.289183974266,0.0979747325182,0.215807631612,0.210579901934,0.662046611309,0.142100006342,-2.57244753838
7015,1.84923326969,3.63086080551,0.200699985027,-0.756767213345,1.28725874424,1.42431116104,0.128521054983,-0.170552626252,-0.0627999976277,1.71752440929
8726,0.908666729927,-1.60315513611,-0.294299960136,-0.800576925278,0.101266995072,-0.396984547377,1.47199773788,-0.687457323074,0.521499991417,2.43626785278
2185,1.15243339539,1.47384190559,0.571000039577,-0.171972706914,1.28035700321,0.293427824974,-0.73710334301,0.130287200212,-0.9375,1.72124433517
3315,1.09743344784,0.332647234201,-0.812449991703,-0.307611465454,-0.323800444603,-0.061861705035,0.503089725971,-0.0964102745056,-0.35640001297,-0.695831537247
5289,1.1944000721,-0.888101816177,0.628900051117,1.11234283447,0.369069397449,0.628604471684,-0.85135102272,0.4009154737,1.18299996853,1.47576498985
868,0.116733312607,1.67830896378,0.389599978924,-0.0588458180428,0.628557682037,-0.207167893648,-0.0384437292814,-1.29455125332,-1.2582000494,2.05081033707
1677,1.55556678772,0.853188514709,0.952149987221,0.168961927295,0.868162214756,0.645028829575,-0.48454901576,0.861496865749,-0.082800000906,0.766109764576
7043,0.309066683054,0.439686030149,-0.00940001010895,0.127060443163,1.08181118965,0.672505557537,-0.728649437428,0.233309566975,0.0465999990702,1.57390928268
5613,0.576166629791,0.318609535694,0.618600010872,-0.289766043425,1.02435100079,0.0382312200963,-0.0266817510128,-0.330836951733,-0.879000008106,-1.13171732426
595,-0.197733342648,-4.8298459053,0.146399974823,1.82726168633,0.599226593971,1.16250193119,-0.215631335974,-0.932946205139,-1.78919994831,-1.00892341137
4793,2.24323344231,0.301219761372,-0.575500011444,0.997520267963,-0.50077009201,0.257963716984,0.455119669437,0.582239985466,-0.414999991655,1.08475184441
2736,1.29800009727,1.36991667747,1.38594996929,-1.02771568298,1.05080544949,-0.210623860359,-0.0987068191171,0.354245364666,-1.125,-2.21724176407
5290,0.104899972677,0.990797042847,1.23580002785,-1.38391888142,-0.0532784163952,-0.506306767464,-0.192234367132,0.132655963302,-0.0584999993443,0.986670613289
6194,0.0,0.369602382183,0.000999999931082,-0.205302774906,0.630028009415,-0.272510409355,-0.85574388504,-0.0304738003761,-0.674499988556,-1.16012120247
1676,0.513666689396,0.328340470791,0.639299988747,-0.667564988136,0.631119012833,-0.504600167274,-0.593663871288,-0.598853290081,-0.465999990702,-0.855401754379
23512,0.382833361626,-2.56943178177,-0.876450002193,0.151184424758,0.604729413986,-0.189448207617,-1.01643693447,-0.701397418976,0.0811000019312,1.49758291245
148022,0.489500045776,-2.02999997139,0.779100000858,0.103040143847,0.551961183548,0.970067322254,-0.366467565298,-0.580565452576,-0.409599989653,0.862675666809
1906,0.768033385277,0.751614153385,-0.0327000021935,-0.106213748455,0.487467318773,-1.69497048855,-0.296363562346,-0.766676306725,-1.0896999836,-0.275130420923
8878,0.355666637421,-1.0195223093,-3.91680002213,-0.0585481226444,0.453247487545,0.870973825455,0.563112854958,-0.681730985641,-0.952300012112,0.238075092435
3091,0.358300000429,-2.07153606415,-0.000350000045728,0.385266125202,0.538432300091,0.155612617731,0.539975881577,-0.945784330368,-0.221699997783,1.04224479198
5743,0.692533373833,1.04508531094,0.26344999671,0.061836630106,1.02688348293,0.0726703703403,0.0828540325165,-1.44959163666,-0.273600012064,0.462916135788
5321,0.552666664124,1.30901443958,-0.295099973679,-0.74208009243,0.0813787430525,-0.635901451111,-1.11910045147,0.40888017416,-0.391499996185,0.495596110821
4144,0.950566649437,-0.0790723860264,-0.529950022697,0.284383058548,-0.101783379912,-0.148810312152,-0.353811621666,-0.56644308567,-0.246099993587,0.698756277561
1981,0.420300066471,-1.15789377689,0.0482499599457,-0.660171747208,-0.415101408958,-1.21578192711,0.756706535816,1.17758131027,-1.53709995747,-0.952166974545
695,1.84013354778,-1.7533762455,0.268800020218,0.489041686058,0.620719790459,0.246729776263,0.211298018694,-0.443864405155,-0.315600007772,0.601062953472
10398,0.483999997377,1.1856880188,0.574550032616,-0.286322414875,1.65598726273,-0.0636362433434,-0.628202319145,0.745869517326,-1.21949994564,-1.55701982975
5708,0.892466664314,1.28659152985,-0.0676999986172,0.529343426228,0.527540266514,0.175929516554,0.763684391975,-0.420404016972,0.298400014639,-0.251399546862
1213,0.686500012875,-2.22526550293,0.492900013924,0.401801586151,-0.272819876671,1.07080292702,0.152305483818,-0.938041090965,-0.1738999933,-2.23632955551
226,0.343733340502,-0.43687081337,0.858150005341,0.873745560646,0.41210013628,0.772982001305,0.283884227276,-0.860355436802,-0.708500027657,-0.744752526283
6777,3.31669998169,0.769098997116,1.7064499855,1.08292114735,0.481366753578,0.773003041744,0.309760332108,0.186418578029,-0.744599997997,-1.11690700054
2113,1.7787001133,3.58095383644,0.754949986935,-0.303702294827,-0.127680048347,0.208277016878,-0.582236051559,0.305392712355,-0.629599988461,-0.0790543854237
3329,-0.0913333296776,-1.85785269737,-4.46805000305,0.311724036932,1.5234900713,0.209393128753,-0.0356113091111,-0.22185947001,-0.178100004792,-1.88006365299
1050,0.594933271408,-2.42850351334,0.4958999753,0.456835627556,0.0828524827957,-1.37271034718,0.907536506653,0.669827461243,-0.533299982548,0.546222746372
9491,0.389533340931,0.0464848279953,0.183849990368,0.753489613533,0.878731667995,0.408235669136,0.318564772606,0.710243344307,-0.0570000000298,0.9257594347
22926,0.921266615391,1.35275137424,-0.24660000205,0.874600350857,0.363845288754,-4.4911365509,-0.872131228447,-0.133446872234,-0.348800003529,-3.33424139023
5899,1.50060009956,-0.276224464178,-0.735000014305,-0.346234679222,0.740328252316,0.898784279823,-0.378324657679,-0.216290235519,0.526400029659,-2.02175307274
5467,1.29340004921,-2.17004418373,0.938449978828,0.804557859898,1.08876252174,0.380658358335,-0.840574920177,-0.438242286444,-2.37380003929,0.400326907635
6774,-0.286733329296,-1.18461930752,0.598150014877,1.93960690498,0.535994052887,1.05897843838,-0.507936954498,-1.09989619255,-1.2093000412,-0.605847120285
1788,0.0972666740417,0.808729171753,0.46020001173,-0.34602200985,0.430134385824,0.217992633581,0.590675354004,0.582642316818,-1.68850004673,0.0105048120022
5921,0.875466704369,-0.605299651623,-0.471050024033,0.59462839365,0.729547202587,-0.0637982487679,0.296756327152,-1.73121297359,-0.467099994421,2.85499572754
5721,-0.259499967098,0.0077533274889,0.455200016499,-0.724250435829,0.590904712677,-1.42359125614,-1.34297144413,0.156096309423,0.130500003695,-1.01570606232
2263,0.671466708183,-0.265664428473,0.647849977016,0.219703316689,0.431580632925,1.00158846378,-0.59412920475,0.184810146689,-0.4674000144,1.39781939983
808,-0.56819999218,0.569110393524,0.230349987745,1.01593732834,0.562660455704,-0.0180216133595,0.587089538574,0.678106248379,-0.832000017166,0.0619337260723
30001,1.02269995213,-0.335805177689,-0.532400012016,0.84502351284,-0.586841583252,1.6107404232,-0.136707663536,0.0819006860256,0.314599990845,-0.678219139576
348,0.207399994135,0.666112184525,-0.589900016785,0.194910258055,1.76512122154,-0.854465186596,-0.433931797743,-0.146442949772,0.530600011349,-0.572869420052
30849,1.12340009212,0.658340334892,-0.000449985265732,1.29495549202,-0.574338793755,1.01439404488,0.716774702072,0.196653008461,0.112199999392,-0.812231302261
1454,1.11363339424,-0.939810276031,-0.485350012779,-0.112750664353,0.560148000717,0.327589780092,-0.878744959831,-0.5384978652,0.137400001287,-1.69301748276
