rid,CPC009_A375_6H:BRD-K68826049-001-04-7:10,CPC009_A549_6H:BRD-K68826049-001-04-7:10,CPC009_A549_24H:BRD-K68826049-001-04-7:10,CPC009_HA1E_6H:BRD-K68826049-001-04-7:10,CPC009_HCC515_6H:BRD-K68826049-001-04-7:10,CPC009_HEPG2_6H:BRD-K68826049-001-04-7:10,CPC009_HT29_6H:BRD-K68826049-001-04-7:10,CPC009_MCF7_6H:BRD-K68826049-001-04-7:10,CPC009_MCF7_24H:BRD-K68826049-001-04-7:10,CPC009_PC3_6H:BRD-K68826049-001-04-7:10,CPC009_PC3_24H:BRD-K68826049-001-04-7:10,CPC009_VCAP_6H:BRD-K68826049-001-04-7:10,CPC009_VCAP_24H:BRD-K68826049-001-04-7:10
5720,0.0540930628777,-2.20380091667,-0.0605500005186,0.383492946625,0.150728017092,0.307284295559,-0.0790333151817,0.51506870985,-0.0189500004053,0.585438847542,-0.302918046713,-0.403952181339,0.382722973824
466,0.448921531439,-0.633737146854,-0.52009999752,-0.87313580513,-0.395616173744,0.94946283102,1.54219996929,0.32168841362,-0.440649986267,0.579430103302,-0.354939371347,-1.79682219028,-0.413172096014
6009,-0.131104901433,-0.638493895531,0.819100022316,0.788017451763,-0.567614257336,0.285982191563,0.36563333869,0.972862839699,-0.298900008202,-0.110497459769,-0.25586014986,-0.108485795557,0.08610278368
2309,-0.491844117641,-1.13028621674,0.062000002712,0.562689483166,-0.478759139776,0.014403084293,0.16673335433,-0.648117244244,0.0590000003576,-0.339614957571,-0.301608085632,-0.15603646636,-0.201298698783
387,-0.277465492487,0.554367721081,0.781799972057,-0.360874712467,-0.489917129278,0.246866554022,-1.07436656952,0.643006563187,0.658649981022,-0.034807831049,-0.317711383104,-0.829841256142,-0.393712222576
3553,0.155300676823,0.393323838711,1.09430003166,0.754837334156,0.0836388096213,-0.353870660067,1.63259994984,0.41846036911,0.0364499986172,-1.1605206728,-0.112831555307,0.300796329975,0.159390896559
427,-0.323246777058,-0.344773560762,0.340849995613,-0.17796356976,-0.304538607597,-4.13470602036,0.448700010777,0.0918688476086,-1.61185002327,-0.0643308535218,-0.102560646832,-0.994147539139,-0.793376326561
5898,-0.226801484823,-1.47131204605,-0.941700041294,-2.54451966286,-0.381644546986,-2.9370033741,-0.456133335829,-0.152939558029,-0.823099970818,-0.165572404861,0.151260629296,0.48886474967,0.293343365192
23365,-0.397334486246,1.32189917564,0.0191500037909,-0.281067550182,0.284566223621,-1.92039322853,-0.187166631222,0.13079367578,-0.767149984837,-0.25992295146,0.0538717769086,-0.600362122059,-0.081318885088
6657,-0.225897789001,-0.384649157524,0.82699996233,0.0678192898631,0.0560527779162,-0.441956102848,3.51163339615,0.653685212135,-0.635399997234,0.220740407705,0.616136074066,0.781685471535,0.0353932082653
