rid,CPC009_A375_6H:BRD-K76357752-001-07-3:10,CPC009_A549_6H:BRD-K76357752-001-07-3:10,CPC009_A549_24H:BRD-K76357752-001-07-3:10,CPC009_HA1E_6H:BRD-K76357752-001-07-3:10,CPC009_HCC515_6H:BRD-K76357752-001-07-3:10,CPC009_HEPG2_6H:BRD-K76357752-001-07-3:10,CPC009_HT29_6H:BRD-K76357752-001-07-3:10,CPC009_MCF7_6H:BRD-K76357752-001-07-3:10,CPC009_MCF7_24H:BRD-K76357752-001-07-3:10,CPC009_PC3_6H:BRD-K76357752-001-07-3:10,CPC009_PC3_24H:BRD-K76357752-001-07-3:10,CPC009_VCAP_6H:BRD-K76357752-001-07-3:10,CPC009_VCAP_24H:BRD-K76357752-001-07-3:10,CPC020_A375_6H:BRD-K76357752-001-03-2:10,CPC020_A549_6H:BRD-K76357752-001-03-2:10,CPC020_HA1E_6H:BRD-K76357752-001-03-2:10,CPC020_HCC515_6H:BRD-K76357752-001-03-2:10,CPC020_HT29_6H:BRD-K76357752-001-03-2:10,CPC020_MCF7_6H:BRD-K76357752-001-03-2:10,CPC020_MCF7_24H:BRD-K76357752-001-03-2:10,CPC020_PC3_6H:BRD-K76357752-001-03-2:10,CPC020_PC3_24H:BRD-K76357752-001-03-2:10,CPC020_VCAP_6H:BRD-K76357752-001-03-2:10,CPC020_VCAP_24H:BRD-K76357752-001-03-2:10
5054,-0.926300048828,-0.0346918404102,-0.0635000020266,-0.306951016188,-0.59544801712,-0.56970000267,-0.0936599969864,0.685011267662,-0.697999954224,0.0695347189903,0.03566005826,0.964723885059,0.439303040504,-0.0174554213881,2.00115013123,-0.701526999474,-0.728799939156,1.33478105068,-0.518489956856,-0.011114269495,0.761320412159,-0.137110948563,-0.795351982117,-0.817828893661
3108,-0.658974945545,-0.25967246294,0.37555000186,-0.782166421413,-0.391037255526,-0.62203335762,0.359826356173,-1.04714035988,1.28110003471,-0.13337469101,-0.365356892347,-0.738429009914,-0.701464533806,-1.22217905521,-0.615750014782,-0.106872975826,-0.276650011539,-0.773051202297,-0.212865620852,0.372072994709,-0.229602262378,0.867023468018,0.138532117009,-0.371531099081
1950,0.396524995565,-0.06197668612,0.139400005341,-0.221642866731,-0.40209454298,-0.294866651297,-0.0348178744316,0.391194671392,-0.513750016689,-0.122373268008,-0.284432739019,0.0987066030502,0.0538507588208,0.845763266087,0.622949957848,-0.100519359112,0.697700023651,-1.12621486187,-0.0676920488477,-0.241317763925,0.306124985218,-0.371095478535,-0.0891788378358,-0.149525552988
351,-0.0291250050068,0.162953436375,-0.416949987411,-0.246024772525,0.308113783598,-0.0126333534718,-0.231155797839,-0.0802075713873,-0.0513999760151,-0.39099830389,0.011565906927,-0.716542482376,-0.29359793663,0.732721686363,0.480949997902,-0.544876456261,-0.465999990702,0.103152155876,-0.354630321264,-0.152966499329,0.633589684963,0.197153300047,0.088458865881,-0.253968805075
4846,0.909425020218,0.153203040361,-1.15199995041,-0.980285465717,-1.2976539135,-0.45616671443,-0.771043300629,-0.13381908834,-0.573249995708,1.91638481617,0.311535447836,0.217485070229,0.627724051476,0.190832197666,-0.201550006866,1.24710607529,0.699500024319,-0.566519975662,0.840735197067,-0.256641745567,-0.135003656149,0.462689042091,0.571786820889,1.00286602974
1452,-0.22962500155,0.187165990472,-0.102250002325,0.199027076364,0.53978729248,-0.96380007267,0.54379928112,-0.380653500557,0.792650043964,0.0209920145571,0.0172619782388,-0.566163659096,-0.49816724658,-1.16395008564,-1.81099998951,-0.70641720295,-0.246050000191,-1.14004659653,-0.203568130732,-0.154555156827,-0.0181455016136,-0.0145033299923,-0.545014858246,-0.140401318669
4776,0.444649964571,-0.111467897892,0.50049996376,0.748790562153,0.634122610092,0.145966634154,-0.593931078911,-0.630492627621,-1.28859996796,-0.382202595472,-0.691226363182,0.167432934046,-0.0318003669381,0.921004474163,0.339900016785,1.41058564186,0.49660000205,-0.747929632664,-0.217386156321,0.150656491518,0.68544948101,0.413104981184,-0.312895983458,-0.0485779047012
6908,0.0297999978065,1.61643886566,0.531849980354,1.04669082165,-0.0118223726749,0.07230001688,-0.234466522932,-0.193726211786,0.214850008488,0.0510653704405,0.116091027856,0.298792421818,-0.25063431263,-0.0931132957339,-0.266400009394,0.410587877035,0.915100038052,0.894326210022,0.0690376609564,0.244019344449,-0.297680139542,-0.73441028595,0.264616638422,-1.07008528709
672,-0.292325019836,0.477160364389,-0.0618000030518,0.512343287468,0.745541453362,-0.259900003672,0.454782068729,0.580533981323,1.17094993591,0.0599347278476,0.676515340805,0.349379956722,0.178191453218,0.186931341887,-0.54314994812,-0.678231716156,-0.118150003254,0.129889041185,-0.328465491533,0.736287653446,-0.0691051408648,0.27992066741,0.85463309288,-0.443819224834
5710,0.482724964619,0.600023925304,0.504199981689,1.38462936878,0.640704870224,0.192766666412,0.805194139481,-0.0202311873436,1.27429997921,0.095933765173,0.939011573792,-0.590556144714,-1.1366494894,-0.127503469586,-0.230449974537,0.133656829596,0.126499995589,0.841082334518,0.924700856209,0.878216683865,0.944464623928,-0.470634222031,0.313838601112,-0.0451012849808
2115,-0.101924993098,1.10328686237,-1.17914998531,0.525906562805,-0.110727623105,-0.235199987888,0.384453326464,0.599732458591,-0.0614000037313,0.536227464676,0.492771983147,1.62039875984,0.0576384961605,-0.625628530979,-0.482499957085,0.342692792416,1.18914997578,0.191075906157,-0.647777140141,0.222073420882,0.156029582024,5.47183609009,0.457924455404,1.03912460804
7015,0.141299977899,-0.458257138729,0.0611999928951,-0.920853853226,0.391816616058,-0.429866671562,0.498972356319,0.494289547205,-0.995950043201,0.145558193326,-0.547735691071,0.886853098869,0.00574674457312,0.561529576778,0.410200029612,-0.116735175252,1.60304999352,-0.61101770401,-0.194618135691,-0.811669886112,0.467073172331,2.36785674095,-0.101918675005,0.136744111776
8726,-0.755400002003,0.683335721493,-0.567499995232,-0.467453300953,-0.310035347939,-0.0360666811466,-0.376273065805,-0.771746397018,0.648550033569,-0.0296909399331,0.502689003944,0.898390591145,0.41895583272,-0.481855243444,-0.319900006056,0.504087865353,-0.0439499989152,0.367720544338,-0.177287518978,-0.253550320864,-0.550398588181,-0.126322820783,0.857292056084,-1.24579501152
2185,0.289475023746,-0.56299674511,-0.0368999987841,-0.0554063096642,0.850794792175,0.150466710329,-0.560580432415,-0.282312989235,-1.33410000801,-0.468338191509,-0.627191066742,-0.623250424862,-0.365896522999,0.7762196064,0.465050011873,0.287796676159,-0.414300024509,-0.555721998215,-0.147824287415,-0.430841416121,0.287442266941,0.599984824657,-0.188516497612,1.08992528915
3315,0.143274992704,-0.361286640167,0.0560000091791,0.236127942801,-0.880154252052,0.257566690445,0.279270172119,0.723421871662,-0.365349978209,0.0985610336065,0.729265928268,-0.55114710331,-0.173666164279,-1.00674498081,1.53869998455,0.1057991907,-1.00849997997,0.666995763779,0.985693752766,0.198069751263,-0.403098464012,0.231891572475,0.198945149779,1.47908496857
5289,0.458099991083,-0.720230400562,-0.622550010681,-0.509513616562,0.421877026558,0.111500002444,0.635562062263,-0.364980965853,-1.97634994984,-0.396708667278,-0.38781490922,-0.319785445929,0.262752771378,-0.928003787994,0.0996499955654,0.274832963943,-0.825200021267,0.0710119828582,-0.468492746353,-0.92448168993,0.804066598415,-0.337017297745,-0.0692840963602,0.804172277451
868,-0.227225005627,0.64421749115,-0.59994995594,3.97129130363,1.01703262329,0.480133354664,-0.196270897985,-0.0767834484577,-0.0969999954104,-0.162927150726,-0.744116425514,-0.244703829288,-0.219743251801,2.49108600616,1.0027500391,-0.611674964428,0.561100006104,-0.400497794151,-0.201333105564,-0.614361822605,3.03001928329,1.18752968311,0.435179114342,0.587367355824
1677,0.595075011253,0.0839232504368,-1.22114992142,0.159535884857,0.35796675086,0.33816665411,-0.351495176554,-0.0249893069267,-0.0649000033736,-0.208930969238,0.0277073457837,1.06337547302,0.728130936623,0.622416377068,0.294900000095,-0.327816158533,0.975800037384,-0.23295173049,0.0509619191289,-0.397507876158,-0.44574034214,-0.103179350495,0.330418288708,0.532856225967
7043,0.0170750021935,-0.568213582039,-0.455950021744,0.608283400536,0.482343256474,0.557300031185,-0.545675039291,-0.388810873032,-1.03999996185,-0.599323928356,-0.180058479309,0.0599116459489,0.29893258214,-0.223698318005,0.610300004482,0.461653470993,0.380100011826,-0.361828267574,-0.118847042322,-0.629803061485,0.147186383605,0.653549849987,0.173984751105,0.785522699356
5613,0.53560000658,-1.43413496017,-0.751700043678,-0.276375859976,0.109613895416,0.435299992561,0.272505968809,-0.694017410278,-1.00020003319,-0.100265525281,-0.359100759029,-0.123395249248,-0.318463146687,0.0285249501467,1.12669992447,0.0871297121048,-0.213500022888,-0.492061555386,0.347013860941,0.0970856100321,0.226291581988,0.608402729034,0.0688820928335,0.239899754524
595,-0.154924973845,-0.264777511358,0.681850016117,0.000548966228962,0.139534652233,-0.239166676998,0.17018955946,-0.317450493574,0.443699985743,-0.0817347764969,0.284112662077,0.314682662487,0.293695509434,0.148797214031,0.424150019884,-0.416248679161,-0.133000016212,1.35039818287,1.20610713959,0.40317222476,-0.382189363241,-0.831566333771,-0.305839061737,-0.962804675102
4793,-0.564149975777,-0.954219818115,-0.107299998403,-0.809075117111,-0.331923604012,-0.282766669989,1.1352519989,0.12444575876,1.78710007668,-0.0704825222492,0.263268768787,-0.640337049961,-0.10792657733,-1.17480373383,0.184200018644,0.692727565765,0.00995001196861,0.0830025747418,0.465155303478,-0.202374666929,-0.0974287390709,-0.528257608414,-0.096243493259,0.575194299221
2736,0.954025030136,0.114887133241,-0.0988000035286,0.796562433243,0.266645669937,0.603700041771,-0.0694551169872,-0.120375089347,-0.441700011492,-0.133862525225,-0.885386943817,5.72639083862,-0.372839987278,0.56025737524,-0.292199999094,1.01622819901,-0.0750500038266,-0.157653659582,0.110450811684,-0.554087042809,0.251628428698,0.883614242077,0.553446233273,1.0330286026
5290,-0.252674996853,-0.389585614204,1.10730004311,-0.633552730083,-0.0672509968281,-0.132966682315,-0.271771818399,0.191016569734,-0.186900004745,-0.15997210145,-0.444798916578,-0.102665498853,-0.730900406837,1.09430480003,-0.247299998999,0.0136003047228,0.0871500074863,-0.787767648697,-0.439895093441,-0.709190368652,0.928441464901,0.974854111671,0.149135023355,0.00262942910194
6194,-0.00017499999376,0.0,-1.10825002193,0.396857202053,0.632846534252,-0.0582333356142,-0.428161978722,0.0,1.1942499876,-0.237776309252,0.632993102074,-0.968901336193,-0.174994632602,0.14994071424,0.000999999931082,-0.000383055215934,0.00034999998752,0.383888542652,0.160193443298,-0.0691841691732,-0.160244911909,-0.61050671339,-0.164675593376,-0.440040230751
1676,0.138000011444,-0.814517199993,-0.636949956417,0.165192395449,0.817193984985,0.573133349419,-0.313051253557,-0.413723826408,-1.28885006905,-0.270040124655,-0.370417147875,-0.216798916459,-0.015365511179,0.332397341728,-0.315650016069,0.0671908482909,0.112699985504,-0.39337593317,0.325082600117,-0.156339377165,-0.208740636706,0.589382767677,-0.155297636986,0.327975928783
23512,0.165900021791,-0.637466132641,-0.881299972534,-0.101170182228,0.211194694042,-2.38886666298,-1.91223752499,-0.231756180525,-0.597699999809,-0.0132825728506,-0.0484511554241,0.81131964922,0.142324015498,-0.526725411415,-0.61075001955,-0.30827319622,-0.104350015521,0.962951302528,0.322104275227,-0.0894827842712,0.128409087658,-0.505703389645,-0.00890044122934,-0.292257159948
148022,0.540350019932,-0.944346666336,-0.371450006962,0.298087835312,-0.328752696514,-0.0790999978781,0.0376531369984,0.690794348717,0.73290002346,-0.233793541789,0.405736923218,-0.586271345615,0.755047082901,-0.226077020168,-0.516849994659,-0.230254098773,-0.803149998188,0.133942246437,1.06940579414,-0.184785842896,0.221676960588,-0.135004997253,0.243724495173,-0.0276630222797
1906,0.336924999952,-0.689103186131,-0.821699976921,0.461934775114,0.625860691071,1.04190003872,-1.20341718197,-1.40355753899,-0.683550000191,-0.00194710073993,-0.0490010008216,-0.194783583283,0.138936325908,0.493785440922,1.11054992676,-0.628372073174,-0.29154998064,-0.438422739506,0.120841607451,-0.508155107498,0.16004049778,0.923022270203,0.183077663183,0.244871839881
8878,0.129974991083,0.570717871189,-0.191300034523,0.208683237433,-0.109835736454,1.99220013618,0.722158014774,-0.728410243988,-0.0976999849081,-0.419858664274,-1.59276473522,0.0247302651405,-0.70290106535,0.365175098181,-1.93624997139,0.4557749331,-0.201399996877,1.16214370728,0.236746504903,-0.38763409853,-0.258188128471,-1.17335474491,-1.31886363029,-0.942043304443
3091,-0.104300022125,0.392078280449,-0.337449997663,0.0132018923759,0.578978657722,0.0625,-0.712631523609,-1.18105375767,0.0287000015378,0.231640666723,-0.709242999554,-0.725771069527,0.0287398099899,-0.201124280691,-0.139699995518,-0.179949194193,-0.105350017548,0.436496734619,0.467293798923,0.72169905901,-0.196521237493,0.651188254356,-0.950252056122,-0.179510116577
5743,0.135825008154,-0.12728458643,1.79379999638,-1.18895804882,0.27875611186,-0.77110004425,-0.188618659973,-0.966066479683,-0.337249994278,0.281345784664,0.200198158622,0.665452897549,1.90764570236,3.27743148804,-1.98885011673,0.149431914091,0.154350012541,0.596555113792,-0.869233489037,-0.391196012497,0.416000425816,-0.00976026430726,2.11759853363,0.368839025497
5321,-0.0871500000358,-0.692323148251,-0.544699966908,-0.104706086218,0.655240833759,0.0843666493893,-3.73613262177,-0.746972203255,-1.12269997597,-0.32997572422,-0.436693787575,-0.11569480598,-0.00353325903416,0.277433156967,0.722200036049,-0.739953279495,-0.221399992704,-1.22653734684,-0.486680954695,-0.114460505545,0.676005482674,0.545807123184,-0.708383262157,-0.048637367785
4144,-2.33627510071,-0.482705920935,0.319799989462,-0.306457817554,0.84119194746,-0.376533359289,-0.901134192944,0.33598446846,0.273500025272,0.235106647015,-1.95589566231,-0.231002748013,0.711581110954,0.0882250070572,0.78149998188,-0.120686993003,0.761549949646,0.875364124775,0.416078001261,-0.146349057555,0.564203560352,-1.19770777225,-0.0417300611734,0.620345652103
1981,0.45802500844,0.623661875725,1.11074995995,0.0694793686271,-0.307290792465,0.522233366966,1.1064145565,-0.0243981778622,0.582049965858,0.56676453352,0.00596342235804,-0.163442403078,-0.32676422596,0.57331264019,-0.991299986839,0.431180417538,-0.097000002861,0.475123673677,0.686461627483,-0.737944543362,-0.412005007267,-0.0314464494586,0.854866623878,-0.706657290459
695,0.295324981213,0.0701430588961,0.0627999901772,0.171289026737,-0.693977475166,0.273066669703,3.86692428589,-0.567724108696,1.67550003529,-0.157403022051,-0.387193113565,-0.784196615219,-0.103117406368,1.37476015091,-0.447899997234,0.331548273563,0.0770000219345,-0.28022480011,0.927717745304,0.966439068317,0.072204336524,0.656944572926,0.440258771181,0.790842175484
10398,0.943774938583,-0.670553505421,-0.232749998569,-0.118174783885,0.306209862232,1.09956669807,0.502257347107,-0.361431628466,-0.689149975777,0.387776136398,0.560203611851,0.660334348679,0.72418820858,0.62641274929,0.20870000124,0.323521703482,-0.90465003252,-0.632564306259,-0.597552061081,0.914368391037,0.888950824738,-0.428669720888,0.188248082995,0.758555173874
5708,-0.41697499156,-0.499220013618,-0.108100011945,0.0865122079849,-0.232574313879,0.943899989128,0.408925294876,0.511948406696,-0.435949981213,-0.213189691305,-0.51772660017,-1.94052195549,-1.0721886158,-0.709868311882,0.515049993992,-0.0866711884737,-0.247050002217,-0.89886033535,0.105076119304,0.202084809542,-0.163593322039,-0.517706692219,-0.219308584929,-0.682592630386
1213,0.0664500296116,0.737076044083,-0.265399992466,0.0238935947418,-0.901753604412,-0.268433362246,-0.217826813459,-0.550769507885,-0.207399994135,-0.430064499378,-0.495473921299,-0.320565640926,-0.457320153713,-0.93198543787,-0.18504999578,-0.728887021542,0.192849993706,0.247428953648,-1.44500017166,-1.97833704948,0.0976291447878,-0.747930586338,-0.917420566082,-1.10913705826
226,0.60404998064,0.835449099541,-0.0219000130892,-0.106755122542,-0.245311424136,0.400499999523,0.436461985111,-1.18921124935,-0.269849985838,-0.0112133556977,0.166110783815,0.194626346231,-0.867099642754,-0.178309261799,0.050400018692,-0.0918701440096,0.168549999595,0.259297907352,0.607532203197,-0.309484213591,-0.212832182646,-0.898058116436,0.494246691465,-0.295780092478
6777,-0.778699994087,0.0739919766784,0.703900039196,0.174057066441,-0.261951982975,-0.040233373642,-0.0683843791485,-0.208914354444,0.895550012589,-0.369206637144,0.390777230263,-0.273812919855,0.00366444885731,-0.032944843173,0.263500005007,0.741868138313,0.703799962997,0.265168070793,0.865456223488,0.0344450175762,0.88943117857,-0.519874989986,0.182418435812,0.560669898987
2113,-0.726449966431,0.00126655399799,-1.54405009747,-2.26922535896,0.30128633976,0.253466665745,-0.338489353657,-0.453071117401,-1.94095003605,0.256976872683,-0.466001808643,-0.096847884357,0.472333788872,-0.799198746681,-0.00505000352859,-0.688871383667,-0.0691999942064,-0.312405347824,-0.708050370216,-0.405172795057,0.240186586976,0.811798274517,0.388570010662,0.845290124416
3329,0.296150028706,0.729170441628,0.821799993515,-0.24820509553,-0.317388474941,-0.0982999950647,0.148710653186,-0.271734714508,0.845800042152,-0.302930295467,0.434958636761,-0.308506399393,0.12035189569,0.310703366995,-0.5013499856,-1.23079109192,-0.0505499988794,1.0677177906,0.0240468904376,0.51457887888,-0.421106725931,-0.745824456215,-0.186341241002,-0.122869178653
1050,-0.311574995518,-0.340007662773,0.65885001421,0.0,0.0,0.358733326197,0.357157468796,1.4050784111,1.86325001717,0.20881550014,0.0502041056752,0.490480691195,0.537994980812,0.233393222094,0.00755000859499,1.74170231819,0.449250012636,0.783973276615,0.84974449873,0.644211947918,0.37321934104,-0.141264945269,1.12967562675,-0.250568270683
9491,0.455325007439,1.21096742153,0.468499988317,-0.646553099155,0.628297746181,-0.775933325291,-0.220406994224,-0.983506679535,-1.02734994888,-0.32732874155,-0.308405041695,0.622397959232,-0.494458943605,0.539058804512,0.369899988174,-0.433129936457,-0.966650009155,-0.973319888115,-0.344161123037,-0.327271610498,0.157543629408,0.432849019766,-0.58157491684,0.180128127337
22926,-0.521700024605,-0.687274932861,0.201250001788,-0.415889084339,0.310545355082,-0.483533352613,-0.356391012669,-1.18903422356,-1.31404995918,-0.572106420994,-0.114769615233,-1.95537352562,-0.66810131073,-2.03229546547,0.928650021553,0.325932025909,-0.177100017667,-2.05289173126,0.29271236062,0.00326536782086,-1.38949871063,-0.194239109755,-0.377458512783,-0.114707514644
5899,-0.458750009537,0.498229533434,0.789900004864,0.650036633015,-0.49392414093,-1.09449994564,-1.3937830925,-0.542134523392,-0.708999991417,-0.258057951927,-0.511495947838,-0.516956806183,-0.497930169106,-0.594365298748,-0.941200017929,-1.34880757332,-1.76450002193,-0.406030923128,-0.662154912949,-0.342971354723,-0.950812041759,-0.416868209839,-0.430343925953,-0.120258271694
5467,0.625299930573,-1.29031276703,-0.19224999845,-0.0573371425271,-0.51650929451,-0.619333326817,0.205037206411,-1.00541496277,-0.174400001764,-0.120214641094,0.0865983664989,0.00264206621796,-0.03462266922,0.747279524803,0.385699987411,1.3559242487,-1.17069995403,-0.37853205204,-0.215258330107,-0.326876968145,-0.332101196051,0.54187309742,-0.0753414183855,-0.0175392795354
6774,-0.737874984741,-0.673981547356,-0.254099994898,0.989929139614,-0.791900277138,0.674633383751,1.49343538284,0.0361950993538,0.056400001049,-0.741155207157,0.0340178608894,0.0826331228018,0.990671753883,0.76273649931,0.43599998951,-0.149673134089,0.129399985075,-0.401962399483,0.171360731125,0.618236422539,0.780140995979,0.0443530268967,0.21610827744,-0.412959158421
1788,0.140375003219,-0.766916930676,0.0376999974251,0.0256212614477,0.796169698238,0.132133334875,-0.160133242607,-1.22502911091,-1.11014997959,-0.608380973339,-0.372106105089,0.366852134466,-0.0521014854312,0.593639492989,0.202399998903,-0.218805462122,-0.363999992609,-0.882981300354,-0.255507826805,0.33532127738,0.766328752041,0.558667838573,0.249006807804,0.535854399204
5921,-0.13299998641,1.75472223759,-0.171099990606,-0.0879468172789,-0.141355365515,-0.472266674042,0.568251788616,-0.559876561165,0.448849976063,0.0261783730239,0.00832898914814,1.54511189461,0.361408978701,0.277517318726,0.121850013733,-0.352584153414,3.18515014648,0.484632134438,-0.441400587559,-0.396756470203,-0.335549503565,-0.644997179508,0.284945070744,0.797092795372
5721,0.643925011158,0.583278715611,-0.451649993658,-0.801912546158,-0.329611510038,-0.338866651058,0.293577432632,0.342322736979,1.28114998341,0.134700417519,0.0372524410486,0.450245648623,0.00709867477417,0.525343000889,0.262499988079,0.163929820061,-0.767850041389,-0.100875169039,-0.456753820181,0.548335194588,0.544197499752,-0.898997187614,0.295039713383,0.208756476641
2263,0.400699973106,-0.0295093953609,1.42304992676,-0.454194903374,0.39032253623,0.653666675091,0.289576530457,-0.360753417015,-1.35829997063,0.614599704742,-0.49688655138,0.0180351696908,-0.563464999199,0.56118786335,0.259849995375,-0.457096368074,0.220550000668,-1.04142022133,0.138061895967,-0.700299739838,0.565489113331,-0.648877859116,-0.0156730078161,-0.00367314368486
808,-0.0759999901056,-1.16772997379,-1.33095002174,-0.55017220974,0.461414128542,-0.304666638374,-0.658726751804,0.24472849071,-1.714599967,-0.0887600407004,-0.583426952362,-0.243225425482,-0.604355931282,0.662330389023,0.585049986839,-0.230827733874,-0.352550029755,-0.54161131382,0.486292898655,-0.581188976765,-0.474771052599,0.198447152972,-1.02171278,-0.621800065041
30001,-0.416449993849,0.829102158546,0.221749991179,-0.614755153656,-0.12714985013,-0.571600019932,0.960690796375,-0.691140115261,-0.777899980545,-0.816521406174,-0.146317690611,-0.822956383228,-0.41010093689,-0.0430255904794,-0.56274998188,0.0631416887045,-1.15935003757,0.270736992359,0.358795970678,0.115263350308,-0.673405051231,-0.961554527283,-0.617172539234,-0.699959397316
348,-0.357525020838,-0.377230405807,-0.824999988079,-1.23779249191,0.265366256237,0.165033340454,0.245926290751,-0.183279529214,-0.729799985886,0.809978425503,-0.477831572294,0.241043493152,0.266676127911,0.667089760303,-0.397550016642,-0.263040840626,-0.388700008392,-0.329097419977,3.60563564301,-0.0450145825744,-0.133380144835,0.788413107395,-0.539820730686,-0.310420632362
30849,-0.375449985266,-0.0227223671973,-0.137800008059,-1.41213583946,-1.29984295368,0.026066660881,-0.585267901421,-0.771654248238,0.138700008392,0.326292484999,-0.311360985041,-0.24966904521,-0.0748204216361,0.143286317587,-0.691650032997,-0.0297570824623,-0.744750022888,1.42052197456,-0.434964030981,-0.6960080266,-0.504459738731,-0.275457501411,-0.434044122696,-0.407518684864
