rid,DOS025_VCAP_6H:BRD-K79564569-001-01-7:4.99,DOS025_VCAP_24H:BRD-K79564569-001-01-7:4.99,DOS047_A375_24H:BRD-K79564569-001-01-7:4.99,DOS047_A549_24H:BRD-K79564569-001-01-7:4.99,DOS047_HT29_24H:BRD-K79564569-001-01-7:4.99,DOS047_MCF7_24H:BRD-K79564569-001-01-7:4.99,DOS047_PC3_24H:BRD-K79564569-001-01-7:4.99,MUC.CP006_MCF7_6H:BRD-K79564569-001-01-7:9.9769,MUC.CP006_MCF7_6H:BRD-K79564569-001-01-7:3.3256,MUC.CP006_MCF7_6H:BRD-K79564569-001-01-7:1.1085,MUC.CP006_MCF7_6H:BRD-K79564569-001-01-7:0.3695,MUC.CP006_MCF7_24H:BRD-K79564569-001-01-7:9.9769,MUC.CP006_MCF7_24H:BRD-K79564569-001-01-7:3.3256,MUC.CP006_MCF7_24H:BRD-K79564569-001-01-7:1.1085,MUC.CP006_MCF7_24H:BRD-K79564569-001-01-7:0.3695
5720,0.10575979948,0.0190297365189,-0.373033344746,-0.886838257313,1.17906093597,-0.53945338726,0.700993537903,0.428378522396,2.05660867691,2.83869481087,-0.243422359228,1.73081576824,0.731403827667,1.59097099304,0.588219761848
466,0.403420060873,0.549866557121,0.192733362317,-0.554340064526,0.0292910635471,-1.37447583675,-0.43335711956,-0.613093137741,-1.29669678211,-0.685040056705,0.528846025467,0.690083503723,-0.738822340965,-1.40970337391,0.439393311739
6009,0.929837882519,0.0536630302668,-0.639566659927,-0.377090781927,-0.212803468108,-0.221652969718,-0.784376204014,1.37574291229,0.675700426102,1.82105028629,-0.078382357955,1.14713072777,-1.46477854252,-0.163893356919,0.501794040203
2309,-1.03167283535,-1.96316242218,0.89036667347,0.0268904864788,0.254660069942,-0.20516718924,-0.0353001356125,0.241817504168,0.454181432724,0.734219491482,0.0155047737062,1.09490787983,-1.13260781765,-0.237780898809,-0.422916203737
387,-0.0151707231998,-0.810444355011,-0.699299991131,-0.226172789931,0.707274615765,0.114008516073,-0.729470252991,0.833388805389,1.45294380188,1.80626189709,0.269339859486,-1.3316129446,-0.108945935965,0.0675624758005,1.12613081932
3553,0.808950304985,0.429748982191,0.276300013065,1.34132266045,-0.280618846416,1.5038163662,-0.638503193855,-1.06211555004,0.91083419323,-0.00547960400581,0.442015826702,-0.772458732128,0.7237880826,0.595469892025,-0.510966479778
427,-0.428189098835,0.894369482994,0.581699967384,0.692918241024,0.0480794906616,-0.291827261448,-0.727535486221,-0.577546715736,-0.896413087845,-0.565522551537,0.859676599503,0.55157828331,-0.148643121123,-1.64691913128,0.464582055807
5898,1.24336600304,-0.439509034157,-0.335433363914,0.502484798431,0.412048220634,-0.488253295422,-0.233383178711,-0.275585025549,-0.545909583569,1.12864995003,0.120367102325,0.369360178709,-0.652980387211,-1.20227789879,-0.448375046253
23365,0.427261352539,-0.472921848297,-0.587100028992,1.0901068449,-1.26042461395,0.186634868383,0.114986032248,-0.0438789092004,1.04083251953,0.471617549658,-0.0727933272719,5.40465784073,0.273039102554,1.77488863468,1.63610839844
6657,0.582933723927,0.617079496384,-0.634000003338,0.0681716352701,-0.408573180437,0.74737393856,-1.05155384541,-0.254968285561,0.609700858593,-0.188879057765,-0.246134221554,-0.285816669464,0.269776433706,1.45253098011,-0.0334183312953
5054,-0.148959815502,2.05269050598,0.10936665535,-0.617765426636,-0.349930107594,-0.117836087942,-0.572455525398,-1.23900055885,0.413120508194,-0.842835307121,-0.534494578838,-1.08847117424,1.15754795074,1.18741261959,-0.108754754066
3108,-0.781074523926,0.0666352137923,1.97449994087,1.06052303314,-0.133241161704,0.580444693565,0.0128989070654,3.07275891304,1.34646737576,1.16040360928,-0.179511666298,1.36107313633,-0.0696410834789,-0.125456169248,-0.96568107605
1950,0.16707649827,0.91828173399,0.330333352089,0.127812951803,-0.187720566988,0.412651777267,-1.03838610649,-0.613392531872,0.116859130561,-0.142150491476,0.0150270313025,-0.721438467503,0.151774615049,1.1371216774,0.437775403261
351,-1.24056100845,-0.396218687296,-0.382400006056,-0.200400367379,-0.0490407198668,0.944113135338,-0.525614023209,-0.622155189514,-0.698687851429,-0.471542418003,-0.617041647434,-0.996540427208,-0.348776221275,0.185010820627,0.342376559973
4846,0.648742854595,0.961498379707,0.658599972725,0.134658142924,-0.091246381402,0.342133849859,0.0146885216236,0.319496452808,-0.496817588806,0.0149018913507,0.804473042488,1.03626513481,-0.785065233707,-0.947740793228,-0.835237681866
1452,-0.172610908747,-0.288706243038,-0.224566698074,-0.617177248001,-0.402373403311,-0.750599384308,0.742720127106,-1.3548926115,-0.0322052389383,0.938987135887,0.104010529816,0.110535770655,0.690412521362,-0.493856549263,0.513595163822
4776,0.643525660038,0.443756788969,-0.131900012493,1.49474954605,-0.65650588274,0.631173014641,-1.1364467144,-1.03383588791,0.594370722771,-0.804372727871,-0.145888596773,-0.947851419449,1.32118153572,1.61113524437,-0.116737693548
6908,-0.130702808499,-0.142501786351,0.690466701984,0.136169135571,0.735777258873,-0.877802670002,0.759815752506,0.327265650034,-0.78980243206,-0.635520935059,0.0452785491943,0.942903935909,0.145112708211,-0.409857034683,0.569336116314
672,0.318247884512,-0.225737810135,0.719133377075,0.245642513037,-0.172692656517,-0.461809009314,-0.26883649826,-1.01378333569,-1.71254587173,-3.29928421974,2.49470162392,0.692511439323,-0.0871400535107,-0.65443700552,-0.128129154444
5710,0.41435956955,0.131836786866,-0.00489997118711,0.542160212994,-0.633969068527,0.474309504032,1.45947360992,-3.15244150162,-0.634727597237,-0.389950692654,0.732569217682,0.781970500946,-0.314532607794,-1.04076600075,-1.15712177753
2115,0.219801157713,1.13023972511,3.59983348846,0.391292840242,-0.296917676926,-0.247657567263,-0.69010668993,0.679330825806,1.02809751034,0.883742392063,0.238018378615,0.869345724583,-0.24418233335,0.0405093431473,-0.564396083355
7015,1.39603924751,1.39619922638,2.09950017929,0.185115873814,-0.147865429521,0.987764298916,-0.332079708576,-1.03870892525,-0.0276544392109,3.54903912544,-0.150553435087,-0.300018370152,0.123114220798,1.15546047688,0.033490255475
8726,-0.214070945978,-1.17471289635,0.189533352852,-0.225177973509,0.208553373814,-1.32938742638,0.368903338909,0.643927276134,0.0930925011635,0.513260006905,0.503786742687,0.476483672857,-0.223802179098,-0.485392153263,0.472712665796
