rid,DOS024_VCAP_6H:BRD-K96952717-001-01-4:5,DOS024_VCAP_24H:BRD-K96952717-001-01-4:5,DOS053_A375_24H:BRD-K96952717-001-01-4:5,DOS053_A549_24H:BRD-K96952717-001-01-4:5,DOS053_MCF7_24H:BRD-K96952717-001-01-4:5,DOS053_PC3_24H:BRD-K96952717-001-01-4:5
5720,0.255049973726,-3.21535921097,0.198599994183,-1.1957000494,-0.104450002313,-0.474849998951
466,0.178449988365,-1.28643083572,0.80579996109,0.145549997687,-1.41314995289,-0.218950003386
6009,-0.393400013447,1.21617293358,1.47529995441,1.2813000679,0.10664999485,0.40110000968
2309,0.688899993896,0.251288533211,-1.02275002003,-0.768949985504,0.344350010157,-0.521149992943
387,-0.133249998093,3.15778779984,0.617649972439,1.46720004082,-0.165199995041,0.155099987984
3553,-0.682399988174,0.261120736599,-0.658249974251,-0.540899991989,-1.75999999046,0.563149988651
427,1.05555009842,-1.43717253208,0.354149997234,-0.227899998426,0.147000014782,-0.183249995112
5898,-1.09915006161,-0.984714150429,0.105999991298,-1.19134998322,-0.698799967766,-0.755349993706
23365,-0.926700055599,0.574412703514,0.505750000477,2.09675002098,-0.418399959803,-0.36234998703
6657,-0.948499977589,0.250142097473,-0.860850036144,-1.68705010414,-0.364549994469,0.400749981403
5054,-0.194600000978,0.608984351158,0.90625,-1.01479995251,0.488900005817,0.680249989033
3108,-0.0407500267029,1.28210890293,1.22460007668,3.01994991302,0.0789499953389,-0.539100050926
1950,1.29309999943,-0.366803646088,-0.668799996376,-1.00345003605,1.21309995651,0.103500008583
351,-0.527549982071,0.0200509727001,-0.673550009727,0.847699999809,-0.0544000267982,0.174450010061
4846,1.12195003033,0.761976003647,0.0856000036001,-0.488499999046,2.01259994507,0.771249949932
1452,0.568749964237,0.564087927341,0.0653999745846,0.768500030041,0.58360004425,0.171250015497
4776,-0.0889500379562,-1.18077671528,-0.332149982452,-0.743350028992,-0.921450018883,-0.147399991751
6908,-0.788750052452,-0.514996647835,-0.158600002527,-1.30610001087,0.374500006437,-0.629949986935
672,-0.0816499888897,-1.62012004852,-1.72664999962,-0.734149992466,-0.590549945831,0.323449999094
5710,-0.662450015545,-0.837850570679,-1.08669996262,-0.0989000201225,-0.65030002594,0.0470499992371
2115,-0.55554997921,-0.566990971565,1.4511500597,0.203299999237,-0.486000001431,1.39010000229
7015,0.563300013542,-0.650865733624,-1.20375001431,-1.23874998093,0.449799984694,0.177600026131
8726,-0.909449994564,-0.61983537674,0.579249978065,0.400349974632,-1.57130002975,0.942349970341
2185,0.172800004482,0.781090378761,-0.170199990273,0.509349942207,-0.720800042152,0.525200068951
3315,0.957050025463,0.696598768234,-0.455449998379,0.655300021172,-0.177850008011,0.0540999770164
5289,-0.422699987888,0.136110067368,-1.22149991989,-1.16499996185,-1.43184995651,0.338550001383
868,-0.885250031948,0.537015318871,0.480150014162,0.738349974155,-0.47705000639,0.033649995923
1677,-0.208649992943,-1.46559739113,-1.45125007629,0.0618500113487,0.936950027943,-0.461950004101
7043,-2.09805011749,1.17149317265,-0.214699998498,0.934399962425,-0.911599993706,-0.459600031376
5613,-1.01384997368,-1.25579535961,-0.627250015736,0.0397000014782,-1.3560500145,0.44525000453
595,-0.623199999332,-1.21972548962,0.545100033283,-0.605949997902,-0.433699995279,-0.381299972534
4793,0.0940999984741,0.384783655405,-0.709299921989,-0.155949994922,-1.23624992371,0.14280000329
2736,-0.662599980831,0.249600112438,-2.34689998627,0.0160499960184,-0.29675000906,-0.0124500095844
5290,1.27244997025,1.50152480602,-0.102549999952,0.900850057602,0.109650015831,1.14180004597
6194,-0.149800032377,0.4172976017,-0.1617000103,-1.01659989357,-0.000999999931082,-0.674100041389
1676,-0.52815002203,1.68049907684,-0.237849980593,-0.00249999947846,-4.15140008926,0.323399990797
23512,-0.18694999814,-1.21253657341,-0.204750001431,-0.960150003433,-0.262800008059,0.285349994898
148022,-0.160949990153,0.397827982903,-0.294849991798,-0.16859999299,-1.01730000973,-0.203950017691
1906,-1.51375007629,0.0498559325933,0.170450001955,-0.251249998808,-0.197899997234,-1.05099999905
8878,-2.32945013046,1.35016679764,0.315450012684,-1.11295008659,-0.0392500013113,-0.143899992108
3091,-2.20109987259,-2.99969434738,-0.509050011635,-0.0546499937773,0.11850002408,0.171300008893
5743,0.823300004005,3.30934023857,0.0555000007153,-2.35080003738,0.137499988079,-0.224950000644
5321,-1.20585000515,0.909306943417,-1.90649998188,0.443350017071,0.517050027847,-2.02609992027
4144,-1.34665000439,-2.86724996567,-0.588199973106,-0.799700021744,-2.64329981804,0.0501999855042
1981,0.758650004864,2.79245209694,-1.26265001297,-0.827250003815,-0.000700011849403,-0.843200027943
695,0.369699984789,-0.538488388062,-1.59570002556,1.74140000343,1.00450003147,-0.0956500023603
10398,-0.268050014973,-0.638778448105,-1.11094999313,-0.430599987507,0.0243000090122,-1.43924999237
5708,-0.648350000381,0.232619732618,0.288349986076,-1.12725007534,-0.855899989605,-0.599749982357
1213,0.567149996758,1.19541299343,-1.06299996376,-1.28470003605,-0.348450005054,0.980800032616
226,-0.826150000095,-1.02613782883,-0.311850011349,-0.479849994183,0.149499997497,0.0990999937057
6777,0.650249958038,0.243031457067,-0.169849991798,-0.509499967098,-0.968100011349,0.204850003123
2113,-1.34084999561,0.708631813526,-0.662299990654,0.550599992275,-0.620249986649,2.06860017776
3329,0.0429000258446,-1.98918449879,-0.808899998665,-1.35979998112,-0.04810000211,-2.34949994087
1050,0.524150013924,1.87812840939,-4.60944986343,-0.619949996471,0.603649973869,-0.163400024176
9491,-0.600400030613,-0.172960683703,0.253450006247,-1.32074999809,-0.468549996614,0.322999954224
22926,-0.00270000100136,0.604790389538,0.634400010109,-5.53959989548,-0.730300009251,-1.49639999866
5899,1.25520002842,0.253869175911,0.474750041962,-1.09064996243,1.02540004253,-0.318150013685
5467,-0.890249967575,0.72670853138,1.01864993572,1.23854994774,-1.40030002594,0.669299960136
6774,-0.213199973106,-0.146627083421,0.309450000525,-0.302199959755,-0.50980001688,0.170750007033
1788,-0.579800009727,0.349607616663,-1.77219998837,-0.211800009012,-1.01960003376,0.357300013304
