rid,CPC006_A375_6H:BRD-K18849474-001-01-0:79.44,CPC006_A375_24H:BRD-K18849474-001-01-0:79.44,CPC006_A549_6H:BRD-K18849474-001-01-0:79.44,CPC006_A549_24H:BRD-K18849474-001-01-0:79.44,CPC006_A673_6H:BRD-K18849474-001-01-0:79.44,CPC006_AGS_6H:BRD-K18849474-001-01-0:79.44,CPC006_CL34_6H:BRD-K18849474-001-01-0:79.44,CPC006_CORL23_6H:BRD-K18849474-001-01-0:79.44,CPC006_COV644_6H:BRD-K18849474-001-01-0:79.44,CPC006_DV90_6H:BRD-K18849474-001-01-0:79.44,CPC006_EFO27_6H:BRD-K18849474-001-01-0:79.44,CPC006_HA1E_6H:BRD-K18849474-001-01-0:79.44,CPC006_HA1E_24H:BRD-K18849474-001-01-0:79.44,CPC006_HCC15_6H:BRD-K18849474-001-01-0:79.44,CPC006_HCC515_6H:BRD-K18849474-001-01-0:79.44,CPC006_HCC515_24H:BRD-K18849474-001-01-0:79.44,CPC006_HCT116_6H:BRD-K18849474-001-01-0:79.44,CPC006_HEC108_6H:BRD-K18849474-001-01-0:79.44,CPC006_HEPG2_6H:BRD-K18849474-001-01-0:79.44,CPC006_HT29_6H:BRD-K18849474-001-01-0:79.44,CPC006_HT29_24H:BRD-K18849474-001-01-0:79.44,CPC006_JHUEM2_6H:BRD-K18849474-001-01-0:79.44,CPC006_LOVO_6H:BRD-K18849474-001-01-0:79.44,CPC006_MCF7_6H:BRD-K18849474-001-01-0:79.44,CPC006_MCF7_24H:BRD-K18849474-001-01-0:79.44,CPC006_MDST8_6H:BRD-K18849474-001-01-0:79.44,CPC006_NCIH1694_6H:BRD-K18849474-001-01-0:79.44,CPC006_NCIH1836_6H:BRD-K18849474-001-01-0:79.44,CPC006_NCIH2073_6H:BRD-K18849474-001-01-0:79.44,CPC006_NCIH508_6H:BRD-K18849474-001-01-0:79.44,CPC006_NCIH596_6H:BRD-K18849474-001-01-0:79.44,CPC006_NOMO1_6H:BRD-K18849474-001-01-0:79.44,CPC006_OV7_6H:BRD-K18849474-001-01-0:79.44,CPC006_PC3_6H:BRD-K18849474-001-01-0:79.44,CPC006_PC3_24H:BRD-K18849474-001-01-0:79.44,CPC006_PL21_6H:BRD-K18849474-001-01-0:79.44,CPC006_RMGI_6H:BRD-K18849474-001-01-0:79.44,CPC006_RMUGS_6H:BRD-K18849474-001-01-0:79.44,CPC006_SKLU1_6H:BRD-K18849474-001-01-0:79.44,CPC006_SKM1_6H:BRD-K18849474-001-01-0:79.44,CPC006_SKMEL1_6H:BRD-K18849474-001-01-0:79.44,CPC006_SKMEL28_6H:BRD-K18849474-001-01-0:79.44,CPC006_SNGM_6H:BRD-K18849474-001-01-0:79.44,CPC006_SNU1040_6H:BRD-K18849474-001-01-0:79.44,CPC006_SNUC4_6H:BRD-K18849474-001-01-0:79.44,CPC006_SNUC5_6H:BRD-K18849474-001-01-0:79.44,CPC006_SW480_6H:BRD-K18849474-001-01-0:79.44,CPC006_SW620_6H:BRD-K18849474-001-01-0:79.44,CPC006_SW948_6H:BRD-K18849474-001-01-0:79.44,CPC006_T3M10_6H:BRD-K18849474-001-01-0:79.44,CPC006_THP1_6H:BRD-K18849474-001-01-0:79.44,CPC006_TYKNU_6H:BRD-K18849474-001-01-0:79.44,CPC006_U937_6H:BRD-K18849474-001-01-0:79.44,CPC006_VCAP_6H:BRD-K18849474-001-01-0:79.44,CPC006_VCAP_24H:BRD-K18849474-001-01-0:79.44,CPC006_WSUDLCL2_6H:BRD-K18849474-001-01-0:79.44,CPC006_H1299_6H:BRD-K18849474-001-01-0:79.44,CPC006_RKO_6H:BRD-K18849474-001-01-0:79.44
5054,-0.0284026116133,-0.300015926361,-0.0858899056911,0.723837971687,-0.193850010633,-0.246050000191,1.20009994507,-0.004249997437,0.0877999961376,-1.13139998913,-1.05509996414,-0.215731829405,-0.443069279194,-0.806287407875,0.832314014435,0.800625801086,0.385399997234,0.0805866718292,0.0126545801759,0.715030133724,-0.273338228464,-0.260900020599,0.0733500123024,-0.186347424984,1.18118667603,-0.578150033951,0.510450005531,-0.239699989557,-1.19770002365,0.732349991798,-0.0457999706268,1.04675006866,-3.46055006981,-0.339351177216,-0.232912927866,-1.03240001202,1.03289997578,-0.923074007034,-2.99080014229,2.30909991264,0.192550003529,2.77480006218,-1.27390003204,-0.759249985218,-0.62549996376,-1.57140004635,-1.65114998817,-0.838424742222,-0.112208910286,-0.313899993896,0.255100011826,-0.0577000007033,-0.479149997234,-0.800083458424,-0.440490663052,-0.521650016308,-0.310149997473,0.274800002575
3108,-0.00431453436613,-0.14441883564,0.232895746827,0.477903544903,4.79530000687,3.32214975357,1.07414996624,-0.261750012636,2.44779992104,6.10920000076,0.608699977398,0.249709486961,0.426805049181,-0.0735362991691,-0.120045632124,-0.315885335207,-0.87349998951,0.414773404598,-0.200391203165,-0.104800656438,-0.711094617844,1.18859994411,-0.329899996519,0.283553659916,-1.01251983643,-0.898650050163,5.18424987793,-0.698949992657,0.584200024605,-1.27394998074,0.131250023842,-0.744149982929,-0.411549985409,-0.562879323959,-0.0949637144804,0.194000005722,0.353150010109,-2.54011583328,-1.46525001526,-0.236450001597,-0.579100012779,-0.503549993038,0.456849992275,0.627249956131,0.943599998951,-0.674499988556,0.168149992824,0.195085853338,-0.0426286309958,1.01929998398,1.13610005379,-1.71019995213,0.680199980736,-0.681685388088,-0.0939034223557,0.52120000124,-0.00824999809265,0.971200048923
1950,1.70852470398,-0.350109249353,-0.975914359093,-1.21280670166,-0.227600008249,-1.2732000351,0.721500039101,0.169900000095,0.815199971199,-0.597900032997,0.78149998188,-0.0509006008506,-0.615656912327,0.398708343506,1.02883338928,0.261874586344,-0.0238499641418,-1.02596104145,-0.140891060233,0.885824084282,-0.0771790593863,-0.681349992752,-0.0932000130415,0.579917728901,2.32883143425,-0.555099964142,4.6265001297,-0.39200001955,-0.447649985552,0.457650005817,-0.418850004673,0.627149999142,-0.190449997783,0.177522301674,-0.37998521328,0.017049998045,-0.811550021172,-0.158870562911,-0.0830500125885,0.220599979162,-0.193250000477,-0.335900008678,1.92445003986,0.232449993491,-0.440750002861,-0.621699988842,1.85549998283,-0.220275044441,-0.476380586624,0.733500003815,0.265599995852,-0.402599990368,-0.198749989271,0.584402859211,-0.00715362280607,-0.483750015497,-0.20269998908,0.393799990416
351,-1.28739643097,-0.0318402536213,0.0806723535061,-1.8296251297,0.0514000058174,0.0,0.795449972153,1.37004995346,0.116800002754,0.0838499963284,0.851899981499,0.751747667789,0.44491058588,-0.924708008766,0.897908508778,0.457603096962,-0.564500033855,0.471589684486,-0.682870864868,0.741585493088,0.291443407536,-1.00755000114,1.08730006218,1.07445681095,-0.424482166767,-0.497449994087,0.19525000453,1.20529997349,-0.947149991989,0.239800006151,-0.12690000236,-0.370450019836,-0.337249994278,0.257783174515,1.00275242329,0.180349990726,-2.23944997787,0.925168693066,0.377699971199,-1.18599998951,0.0,0.692900002003,-0.198700010777,0.0687500014901,0.731549978256,0.0,0.165100008249,0.25746178627,0.0943057090044,-0.674499988556,0.586250007153,0.674499988556,-1.49154996872,-0.290025115013,0.380447328091,0.0843499898911,-1.1263500452,0.395799994469
4846,-0.357325166464,-0.0745724737644,-0.210446119308,0.702505111694,-0.414450019598,0.623799979687,-0.855549991131,-0.552749991417,0.530950009823,0.17634999752,0.252499997616,0.0763213410974,0.64724612236,-0.191709548235,-0.226719349623,0.116286948323,0.110300004482,-0.435078054667,-1.02225637436,-0.172200784087,0.345470488071,-1.26594996452,-1.20570003986,0.770150005817,-0.00571428239346,-0.603249967098,-0.35925000906,-0.000349998474121,0.187299996614,-0.149200022221,0.114850006998,-1.52664995193,-1.73535001278,0.990536153316,0.00800262391567,-0.377249985933,-2.1806499958,4.48219776154,1.16089999676,-0.448900014162,-1.13179993629,1.99995005131,2.67245006561,-0.576150000095,0.580049991608,-0.551299989223,1.1942499876,2.84126758575,-1.02275955677,1.55050003529,1.56349992752,-1.31500005722,0.844650030136,0.269320845604,-0.387801200151,-0.636700034142,-0.810850024223,0.520249962807
1452,-1.02941823006,-0.67252188921,-0.483414143324,-2.08449029922,-0.494150012732,0.698849976063,-1.21029996872,0.465749979019,-0.311000019312,0.227999985218,-0.310550034046,-0.967612802982,-0.67180120945,-0.88128900528,-0.0778315216303,-0.965223431587,-0.10909999907,1.37869739532,0.310955107212,-0.609629809856,0.0384227633476,-0.264750003815,-1.31270003319,-0.439010679722,0.131534531713,-0.236750006676,-0.603049993515,-0.215549990535,0.0947500094771,0.47705000639,-1.19239997864,-1.82735002041,0.553550004959,0.04514618963,-0.885916471481,-0.30134999752,0.270399987698,-0.171466886997,-0.926499962807,-0.475200027227,-0.47104999423,-0.457249999046,0.889299988747,-0.157299995422,0.757799983025,-0.430099993944,-0.627449989319,0.480628073215,-0.207925066352,0.0469000004232,-1.15514993668,-0.279500007629,-0.608600020409,-0.26001560688,-0.935917913914,0.0868999958038,1.04649996758,-0.261249989271
4776,-0.051915384829,-0.827034413815,-0.694885730743,-1.38383388519,-0.773849964142,-0.262499988079,0.897800028324,0.836349964142,0.56274998188,-0.662649989128,0.730349957943,0.758501052856,0.714796543121,0.1104972139,0.386546730995,0.379418492317,-0.674799978733,-0.608608603477,-0.201920136809,0.140978351235,0.210799485445,-0.441300004721,1.03275001049,-0.265993535519,0.416533738375,0.0630999952555,3.08815002441,0.564450025558,-0.610700011253,0.645650029182,0.853850007057,1.2186999321,0.630299985409,1.15500378609,0.918992102146,0.912750005722,-0.287799984217,1.2025963068,0.495499998331,-0.0167500376701,0.0130999982357,1.09885001183,0.471399992704,-0.00865000486374,0.0925500392914,-0.290800005198,2.27554988861,0.0682979822159,0.522833645344,2.31189990044,0.276199996471,0.0666999965906,-0.0753000080585,0.955503225327,-0.095074519515,-0.159500017762,-0.218400001526,0.311399996281
6908,1.15180039406,0.0648278668523,0.206081539392,0.358115166426,0.309949994087,0.15094999969,-1.06564998627,-0.347249984741,0.481050014496,0.686699986458,-0.0908000022173,-0.194720342755,-0.317291110754,0.60144764185,0.498571932316,0.942593276501,0.348049998283,0.435865402222,0.814539313316,-0.292768597603,0.0030791759491,-0.33164998889,-0.24984999001,0.00754421763122,-0.370063275099,-0.341849982738,-0.345750004053,-0.350050002337,-0.679649949074,0.478949993849,0.764299988747,-0.0282499790192,-0.367449969053,-0.347843885422,-0.398043394089,0.458499997854,1.14974999428,0.474333971739,-0.567049980164,-0.151050001383,-1.09175002575,0.129300013185,-0.329349994659,0.69865000248,0.134999990463,0.264600008726,-0.235249996185,0.378338128328,-0.1339802742,2.24959993362,0.37839999795,-1.1888999939,0.572950005531,-0.350074112415,0.659926772118,-0.536599993706,-0.42325001955,-0.254399985075
672,-0.629051089287,0.870859563351,-0.335130512714,-0.229016423225,-0.0752499699593,-0.552349984646,-0.231499999762,0.13615000248,-0.0772500038147,-0.269600003958,0.617150008678,0.185338973999,-0.283089160919,0.903994560242,0.0983140468597,0.467112421989,-0.102549999952,-0.252535581589,0.321884989738,-0.0955206155777,0.300295948982,-1.22854995728,0.421849995852,-0.337106496096,0.512214124203,1.02705001831,-0.968400001526,0.243299990892,-1.09529995918,-0.55655002594,0.130050003529,-2.01024985313,0.844300031662,1.18724143505,0.549700677395,-1.68799996376,-0.696400046349,-1.07201385498,-0.768200039864,0.813899993896,-0.444900006056,-0.40934997797,-0.255750000477,-0.105149999261,-0.815949976444,-0.241899996996,0.288850009441,-0.737365722656,0.303958207369,-3.65669989586,-0.267499983311,-0.0681999996305,0.187700003386,0.260071218014,0.515242040157,-1.08340001106,0.770349979401,0.0999500155449
5710,-0.0568755120039,0.278885751963,-0.0940766334534,-0.714865148067,-0.0200500003994,0.423899978399,0.0680999979377,0.469150006771,-0.613450050354,1.07659995556,0.731800019741,-0.36905875802,-0.20508942008,-0.297972738743,-0.0504937618971,-0.132610976696,0.629199981689,1.58614182472,0.252001821995,0.57677346468,-0.108358800411,0.448199987411,0.0539500005543,0.325762033463,-1.57794821262,0.165349990129,-0.0151999890804,-0.064099997282,0.0260999985039,0.591099977493,-0.128900006413,-1.61895000935,-0.12215000391,-0.418118655682,0.0529337152839,-0.109549991786,-0.0839000046253,0.010305814445,-0.687350034714,0.104500003159,-0.0334499999881,0.594899952412,-0.693100035191,0.12025000155,0.587149977684,0.452100008726,-0.612200021744,-0.338116317987,-0.438932001591,1.46800005436,0.735499978065,-0.108300000429,0.52999997139,0.215052366257,0.263560891151,0.497950017452,-1.02614998817,0.44194996357
2115,0.46309286356,-0.310821086168,0.168452203274,-0.246274799109,0.00400000810623,-0.366599977016,0.672500014305,-0.0458999946713,-0.329649984837,-0.292150020599,-0.108700037003,0.323630452156,0.037993427366,0.757019519806,-0.33221629262,-0.661825180054,-1.13214993477,-0.0293937269598,-0.489526063204,0.367430090904,-0.583912730217,-1.7745000124,1.49779999256,0.540530323982,0.593398034573,-0.727200031281,0.258000016212,0.119450002909,-0.267750024796,-0.111649990082,-1.30204999447,-0.710749983788,-1.01304996014,-0.237428873777,-0.353719055653,0.454600006342,-0.524450004101,1.56373286247,-0.584850013256,0.237699985504,-0.325650006533,-0.589500010014,-0.567200005054,-0.645799994469,-0.0690999627113,0.0458999983966,-0.122550010681,-0.642857909203,0.18001922965,-0.303900003433,0.583849966526,0.0465999990702,-0.265899986029,0.173393011093,0.34378644824,1.01534998417,0.0501499921083,-1.46015000343
7015,0.936312675476,0.0967739969492,-0.111353397369,-1.61159813404,0.0241999980062,-0.398299992085,0.57564997673,0.127700001001,-0.046599984169,-1.01080000401,0.728249967098,0.739707767963,-0.306618630886,0.00898599810898,1.9367929697,0.838735163212,-0.677399992943,-1.1509513855,0.679337859154,1.01534700394,0.0509188883007,-0.871449947357,0.965600013733,-0.106864072382,1.4574868679,-0.0336000025272,0.86755001545,-0.167800009251,-0.141399979591,1.09159994125,0.58259999752,0.380850017071,0.748549997807,1.31568229198,0.941436350346,-0.754999995232,0.892650008202,0.896890580654,0.709200024605,0.500699996948,-0.768049955368,0.567999958992,0.213100001216,0.757499992847,0.180800020695,0.190999999642,1.32664990425,0.474565267563,0.435372889042,1.76329994202,-0.406550019979,-0.490700006485,-0.317900002003,0.361196130514,-0.437278449535,0.204150006175,-0.199000000954,0.104450002313
8726,-2.3065674305,0.256770223379,-0.855549275875,0.277368485928,-0.195999994874,1.00740003586,-0.323100030422,0.402449995279,-0.946650028229,0.0594500005245,-0.213800013065,0.18529112637,0.712382912636,0.850908756256,0.0147525370121,0.774981379509,0.915950000286,0.480620741844,0.574573516846,0.478533327579,0.171312555671,-0.0736500024796,0.656399965286,1.43764102459,0.530457496643,0.726750016212,-0.232250019908,-0.816399991512,-0.39485001564,-0.448300004005,0.217399999499,0.0773500055075,-0.0495000034571,0.622095882893,-0.328799545765,1.78795003891,-0.984700024128,-1.621073246,0.11335003376,-0.164099991322,0.0286999940872,-0.0304999947548,0.687600016594,-0.41115000844,-0.57674998045,0.43489998579,-0.158450007439,0.238068431616,0.84713768959,-2.42840003967,1.35854995251,0.0388999991119,0.802099943161,0.14732222259,0.603327155113,0.829200029373,-0.388749986887,-0.607950031757
