rid,DOS021_VCAP_24H:BRD-K73688688-001-01-6:5,DOS044_A375_24H:BRD-K73688688-001-01-6:5
5720,-0.570549964905,1.64999997616
466,-0.905449986458,1.00549995899
6009,-0.904500007629,1.28269994259
2309,0.491750001907,0.901000022888
387,-0.275999993086,-0.211300000548
3553,-0.24669995904,-1.06480002403
427,-0.285950005054,-0.321299999952
5898,0.638350009918,-3.6400001049
23365,1.06774997711,0.115800000727
6657,-0.0904000028968,-0.581399977207
5054,-0.575100004673,0.706399977207
3108,0.432500004768,0.754000008106
1950,-0.509350001812,-0.383599996567
351,-4.88940000534,0.000699999975041
4846,0.734799921513,0.714299976826
1452,-1.3042999506,3.62610006332
4776,-0.527899980545,-0.942700028419
6908,-0.317049980164,0.924399971962
672,0.923749983311,2.31119990349
5710,-0.129550009966,-1.62609994411
2115,0.913350045681,-0.947399973869
7015,-0.0950499773026,-0.619700014591
8726,-0.00744999945164,1.03970003128
2185,0.00774997472763,-0.9375
3315,1.27745008469,0.46250000596
5289,0.144150003791,-0.110500000417
868,0.214599996805,-1.98469996452
1677,-0.0142999999225,0.0
7043,-0.226850003004,-1.46089994907
5613,0.334900021553,-2.96339988708
595,0.412750005722,-0.415199995041
4793,1.37214994431,-0.144899994135
2736,-0.322050005198,-1.58379995823
5290,-0.647799968719,-0.064099997282
6194,-0.381099998951,-0.000699999975041
1676,0.0678999945521,-0.512799978256
23512,-4.63819980621,1.45799994469
148022,0.272349983454,-1.81229996681
1906,1.50999999046,-0.458099991083
8878,0.712350010872,0.492399990559
3091,-0.684399962425,-0.000699999975041
5743,4.65579986572,0.418500006199
5321,-0.0243499949574,0.817099988461
4144,0.238400012255,0.859600007534
1981,-0.523299992085,0.762499988079
695,0.0370999872684,0.410299986601
10398,-0.486149996519,-1.1196000576
5708,-5.0,-1.41869997978
1213,-4.69269990921,-0.685400009155
226,0.403499990702,-0.140799999237
6777,-0.540799975395,0.958800017834
2113,2.88355016708,-0.850799977779
3329,1.1834000349,-0.443699985743
1050,1.40124988556,0.902400016785
9491,1.77095007896,0.414499998093
22926,-0.67199999094,-1.83449995518
5899,0.229550004005,0.621800005436
5467,0.363450020552,-0.440200001001
6774,-0.510349988937,-0.152199998498
1788,0.206299990416,-0.781400024891
5921,0.632550001144,0.984899997711
5721,-0.535099983215,0.329899996519
2263,4.81925010681,-1.31319999695
808,2.43795013428,-0.82959997654
30001,1.00925004482,0.0
348,-0.00025001168251,-0.588199973106
30849,0.489749997854,0.603100001812
1454,0.492399990559,0.990299999714
6500,0.159400001168,0.378899991512
5627,0.151300013065,-0.807799994946
5715,0.940449953079,-0.142000004649
4791,-0.264899998903,-1.12870001793
56924,0.716600000858,0.993799984455
2690,-0.532999992371,-0.559000015259
1019,2.32450008392,0.53409999609
51422,-0.27380001545,-0.116800002754
5788,0.721149981022,-0.995199978352
6709,0.183950006962,-0.13750000298
1277,0.260449975729,0.638599991798
993,0.0425499975681,0.728900015354
7157,-0.372100025415,1.52810001373
1958,-0.349049985409,-1.23459994793
4582,-1.32914996147,1.11310005188
9212,-0.0527999997139,-1.83369994164
8440,0.0535000041127,-0.735300004482
6790,0.743850052357,0.966099977493
8851,-0.551949977875,0.774500012398
2534,0.801549971104,1.42139995098
4893,-0.590049982071,0.500899970531
665,-0.782000005245,-0.0443999990821
4313,-0.262000024319,-0.704900026321
1022,-0.367199987173,1.51740002632
5880,-0.0100499987602,1.33910000324
3162,0.784799993038,0.341600000858
1282,0.702700018883,-0.234899997711
3383,-0.303500056267,-1.55760002136
727,0.158450007439,-0.240500003099
4792,0.0125500001013,0.27009999752
4794,-0.287550002337,-0.341300010681
902,-0.970600008965,0.16060000658
8091,-0.031300008297,0.851599991322
3486,-0.0116500034928,0.530099987984
10818,-1.3069999218,-1.171200037
3454,-1.27110004425,-2.07060003281
4282,-0.31194999814,0.00340000004508
1605,0.381099998951,0.260800004005
10644,-0.789950013161,-0.392100006342
2065,-0.568700015545,-0.793600022793
8321,0.903750002384,-1.14450001717
8503,0.686649978161,-1.26830005646
7027,0.024749994278,-0.1738999933
6850,0.735300004482,-1.83870005608
1978,-0.117300003767,0.640399992466
896,0.150150001049,0.0472000017762
5777,1.09820008278,-0.627900004387
1846,1.39289999008,-0.455700010061
5925,-1.28469991684,-0.522199988365
142,-4.61789989471,0.108099997044
1021,-0.763399958611,0.289400011301
5699,1.19480001926,-0.663900017738
8061,-0.745049953461,0.585099995136
1870,-0.478450000286,0.430700004101
1398,-0.231849998236,0.611400008202
3312,0.13465000689,0.205500006676
891,0.4212000072,0.42429998517
4775,0.667349994183,1.50030004978
5111,-0.292750030756,0.00130000000354
5696,-0.671900033951,0.958199977875
5588,-0.0623500049114,0.0848999992013
6839,0.345600008965,-0.175699993968
329,0.543599963188,2.62619996071
5058,0.624199986458,-0.62760001421
998,-0.990649938583,0.90600001812
9134,1.01695001125,-0.171100005507
6616,0.0,-1.18159997463
5223,-0.765550017357,0.917999982834
4690,-0.757850050926,-0.244000002742
958,-0.481350004673,-0.57849997282
1616,1.23304998875,3.07319998741
991,0.0,0.00130000000354
6347,-0.0499999970198,-0.738200008869
6714,-0.015900015831,1.82749998569
652,0.126100003719,1.10300004482
4331,-0.335900008678,-0.836499989033
7099,0.403549998999,-0.825699985027
10320,3.14774990082,0.104699999094
2042,0.907000005245,-0.0913999974728
843,-0.783649981022,-1.05190002918
840,1.92645001411,-0.0320999994874
7048,-1.30739998817,-2.31310009956
4851,-0.246749967337,-0.356299996376
6464,-0.0249000042677,-0.477699995041
23410,-0.221699982882,-1.53830003738
54205,0.569299995899,1.39160001278
2770,0.12974999845,-1.85930001736
80204,0.545249938965,-1.02240002155
4208,-0.353699982166,-1.0068000555
1845,-1.50915002823,-0.128199994564
