rid,DOS058_A375_24H:BRD-K52882725-019-01-7:5,DOS058_A549_24H:BRD-K52882725-019-01-7:5,DOS058_PC3_24H:BRD-K52882725-019-01-7:5
5720,-1.19484996796,0.435099989176,-0.6304500103
466,-0.673299968243,0.10719999671,0.708399951458
6009,1.16260004044,1.64599990845,-0.937849998474
2309,0.300449967384,-0.394500017166,-0.100099980831
387,0.673900008202,0.790600001812,-0.987499952316
3553,0.305400013924,-1.51355004311,0.178050011396
427,-0.13504999876,-0.112700000405,1.0067499876
5898,0.0697000026703,-0.357650011778,-3.81354999542
23365,0.61360001564,-0.732450008392,0.969749987125
6657,0.0485500097275,-1.07245004177,0.920949995518
5054,-0.292250007391,0.24944999814,1.01719999313
3108,0.819100022316,1.51769995689,1.5678999424
1950,-0.598499953747,-0.962599992752,-0.209249973297
351,-0.706200003624,-0.115099996328,-0.335049986839
4846,0.202349990606,-1.11844992638,0.670449972153
1452,0.262800008059,-0.000950001180172,0.362749993801
4776,0.51960003376,-0.827000021935,1.65339994431
6908,-0.457850009203,0.0311500132084,-0.146149992943
672,-0.448099970818,-0.123099982738,1.10654997826
5710,-0.392350018024,0.51390004158,0.00779999792576
2115,-0.0692499876022,-0.465999990702,0.293049991131
7015,0.369349986315,-0.272450000048,0.759349942207
8726,1.16330003738,-0.195300012827,-0.19089999795
2185,-0.0543500185013,-1.25549995899,0.719500005245
3315,0.785950005054,0.954649984837,-0.581300020218
5289,-0.35925000906,-1.12220001221,-1.43554997444
868,1.90555000305,-0.077099993825,0.509549975395
1677,-0.312900006771,-1.03229999542,0.247749999166
7043,0.323350012302,-1.42270004749,-0.128800004721
5613,-0.312900006771,0.416299968958,0.912500023842
595,2.41879987717,1.3873500824,-1.01709997654
4793,0.529600024223,0.495800018311,0.223449990153
2736,-0.567600011826,0.586150050163,0.262600004673
5290,0.754500031471,0.367099970579,1.70174992085
6194,0.00034999998752,-0.0600499995053,-0.414649993181
1676,0.267350018024,-0.640700042248,0.951200008392
23512,-0.866199970245,-0.582149982452,-0.459900021553
148022,0.0994000434875,-0.891749978065,-0.423900008202
1906,-1.53949999809,-0.8042999506,0.0154999941587
8878,-1.02300000191,0.509700000286,-0.523050010204
3091,-0.811149954796,-0.918950021267,0.357800006866
5743,0.749150037766,-0.818599998951,0.765699982643
5321,-2.4726998806,-3.95064997673,-2.90510010719
4144,0.0874499976635,1.02215003967,0.415600001812
1981,-0.925750017166,-0.247450008988,-0.319000005722
695,-0.820549964905,0.359149992466,1.55605006218
10398,0.178099989891,-1.6929500103,0.1929500103
5708,-0.12444999814,0.0231000185013,-0.483800023794
1213,-0.214550003409,-0.344449996948,0.51525002718
226,0.958099961281,0.0703500062227,-0.201200008392
6777,0.11779999733,1.05425000191,0.0830499976873
2113,0.177300006151,0.162999987602,0.746250033379
3329,-0.1412999928,-0.401700019836,-0.246650010347
1050,0.0334499925375,-0.29984998703,0.515900015831
9491,-0.482400000095,-1.21955001354,0.639400005341
22926,0.417999982834,-0.807300031185,0.601850032806
5899,0.137700006366,0.878299951553,0.559449970722
5467,0.30910000205,-0.00469997525215,-0.569850027561
6774,1.00189995766,-1.55130004883,-0.74899995327
1788,-0.752750039101,-1.52615010738,0.397650003433
5921,1.6332000494,0.168099999428,0.264349997044
5721,-0.402700006962,1.06605005264,-0.835949957371
2263,0.904649972916,0.459099978209,0.851399958134
808,1.13090002537,-0.553650021553,0.454049944878
30001,1.75865006447,-0.0610499978065,-1.44515001774
348,-1.06980001926,-0.679650008678,0.934849977493
30849,-1.1412498951,-0.569899976254,-1.19040000439
1454,0.610300004482,-0.0367499999702,0.628199994564
6500,0.988150000572,0.847649991512,0.372550010681
5627,-0.503400027752,0.662899971008,1.50209999084
5715,-0.577250003815,0.923550009727,-0.203299999237
4791,-0.409649968147,-1.5353499651,0.725049972534
56924,0.30655002594,1.4891500473,-0.645750045776
2690,0.567700028419,0.260999977589,-1.49740004539
1019,0.687799990177,-0.0299500226974,0.375649988651
