rid,CPC009_A375_6H:BRD-K11540476-001-05-1:10,CPC009_A549_6H:BRD-K11540476-001-05-1:10,CPC009_A549_24H:BRD-K11540476-001-05-1:10,CPC009_HA1E_6H:BRD-K11540476-001-05-1:10,CPC009_HCC515_6H:BRD-K11540476-001-05-1:10,CPC009_HEPG2_6H:BRD-K11540476-001-05-1:10,CPC009_HT29_6H:BRD-K11540476-001-05-1:10,CPC009_MCF7_6H:BRD-K11540476-001-05-1:10,CPC009_MCF7_24H:BRD-K11540476-001-05-1:10,CPC009_PC3_6H:BRD-K11540476-001-05-1:10,CPC009_PC3_24H:BRD-K11540476-001-05-1:10,CPC013_A375_6H:BRD-K11540476-001-04-4:10,CPC013_A549_6H:BRD-K11540476-001-04-4:10,CPC013_A549_24H:BRD-K11540476-001-04-4:10,CPC013_ASC_24H:BRD-K11540476-001-04-4:10,CPC013_HA1E_6H:BRD-K11540476-001-04-4:10,CPC013_HCC515_6H:BRD-K11540476-001-04-4:10,CPC013_HEPG2_6H:BRD-K11540476-001-04-4:10,CPC009_VCAP_6H:BRD-K11540476-001-05-1:10,CPC009_VCAP_24H:BRD-K11540476-001-05-1:10,CPC013_HT29_6H:BRD-K11540476-001-04-4:10,CPC013_MCF7_6H:BRD-K11540476-001-04-4:10,CPC013_MCF7_24H:BRD-K11540476-001-04-4:10,CPC013_NEU_24H:BRD-K11540476-001-04-4:10,CPC013_NPC_24H:BRD-K11540476-001-04-4:10,CPC013_PC3_6H:BRD-K11540476-001-04-4:10,CPC013_PC3_24H:BRD-K11540476-001-04-4:10,CPC013_SKB_24H:BRD-K11540476-001-04-4:10,CPC013_VCAP_6H:BRD-K11540476-001-04-4:10,CPC013_VCAP_24H:BRD-K11540476-001-04-4:10
5054,0.796582341194,0.618796288967,-0.718800008297,-0.735456347466,0.387276113033,0.055823430419,-0.262915790081,-1.09543061256,0.951800048351,-0.844179153442,-0.968273937702,-0.235867857933,-0.418750017881,0.107720144093,-1.23030090332,-0.580438017845,0.394933283329,0.389717042446,-0.39795845747,-0.165009200573,-0.0252072475851,0.180341809988,0.102068141103,-0.403349995613,0.198204129934,-0.49547535181,-0.264697253704,0.888199687004,1.61735749245,0.491025835276
3108,0.808804154396,0.442820668221,0.0872000008821,-0.248844891787,-0.324418783188,0.267859399319,0.341003447771,0.591872990131,-0.0582499988377,0.411452502012,-0.20032787323,0.0835993289948,0.0696499943733,0.0546827279031,-0.250074505806,-1.16175174713,-0.263748049736,0.168349519372,0.709559738636,1.61718070507,-0.0960465818644,-0.122013807297,-0.453302145004,-0.141999989748,7.5521273613,0.651095628738,0.470843136311,-0.676185965538,-0.23636752367,-0.907800853252
1950,-0.643034338951,-1.12459623814,-0.396400004625,-0.261060893536,-0.357550323009,0.251328617334,-0.298414587975,-0.676284432411,-0.385099977255,-0.347695946693,0.422301262617,0.275034070015,0.305949985981,-0.432944923639,2.76829576492,-1.10329425335,1.12776720524,-0.321944832802,-0.613558709621,-0.940159320831,-0.410457611084,1.04524171352,0.307588040829,-0.651000022888,-0.127082034945,0.785898447037,-0.21769797802,-0.939920902252,1.61370813847,0.413874924183
351,-1.16975867748,-0.577830135822,-0.287099987268,-0.52969622612,-0.0722189843655,0.192796289921,-0.695571064949,-0.835267305374,0.587749958038,-1.12339425087,-0.260536909103,-0.0688325166702,0.558849990368,-1.16930377483,2.63949203491,0.299022436142,-1.21068668365,-0.859038770199,-0.679672181606,1.06242609024,0.226495295763,-0.403429597616,-0.0284909009933,0.0,-0.74798977375,0.155466884375,-0.163180023432,0.150548040867,-1.67504835129,0.0553840398788
4846,0.00689866580069,-0.130123242736,-0.780250012875,0.99321693182,-0.0138329360634,-1.15816259384,0.480523198843,0.177375853062,-0.364250004292,0.0479676425457,0.715440928936,0.456058740616,1.41324996948,-0.654531955719,0.525377511978,0.310494750738,1.51127934456,0.031806409359,0.461953520775,1.23163557053,0.147687584162,-0.156103655696,0.90702098608,-0.636999964714,0.3584407866,-0.288518399,-0.831705331802,-0.138841807842,0.0795744135976,1.03097391129
1452,0.121520206332,0.0486690253019,0.685050010681,0.372416108847,0.0507674962282,-0.216915249825,-0.376555383205,-0.0867927893996,-1.67274999619,0.654740691185,-1.00426256657,1.73295998573,0.0608000010252,0.0521718487144,-0.56674695015,0.408702909946,0.732864558697,0.613324224949,0.580162525177,-0.327229201794,0.293380081654,-0.502128720284,0.719486653805,-0.419700026512,0.651691913605,-0.534954309464,-0.61286598444,-0.125575169921,0.953351795673,0.00933750718832
4776,-0.978442132473,-0.968968987465,0.158649995923,-0.70565533638,-0.523988902569,-0.550132334232,-0.648559570312,0.0227507650852,0.157449990511,-0.255234479904,-0.000847538933158,0.226184099913,0.805850028992,-0.62710750103,1.09091818333,0.0547925159335,1.05820274353,-0.860979735851,-1.0726146698,-0.0591140687466,0.85367411375,0.637904822826,-0.109674535692,2.04270005226,-0.0413961112499,1.34493350983,-0.308816075325,1.46797597408,1.36865496635,0.605668485165
6908,0.563629209995,-0.0165057182312,0.867150068283,1.22485291958,0.941287279129,0.326798528433,0.218203768134,0.183538481593,0.320649981499,-0.307416975498,-0.545303225517,1.20884776115,-0.372850000858,0.506843090057,-0.539249300957,-0.279927492142,-0.876965761185,0.835174679756,0.522515356541,1.40467607975,-0.0236159674823,0.0965177118778,0.20919957757,0.55680000782,1.10465216637,-0.735139966011,0.16593888402,0.128181383014,-0.934303998947,-0.247051492333
672,0.883302152157,0.93913435936,-0.448799997568,1.00301492214,0.831447124481,0.121036507189,-0.294283986092,0.244165450335,0.5054500103,0.578176736832,-0.0785881131887,0.821053743362,0.00935000181198,-0.427573055029,0.249850481749,0.0557064190507,0.465423762798,1.46223163605,0.331113994122,1.28895175457,0.543443977833,-0.0164239779115,0.556320250034,0.61075001955,-0.995885074139,0.283237963915,-0.65905213356,-0.771029412746,-0.0098140463233,-0.205463558435
5710,0.522701025009,0.58612883091,0.966099977493,1.28881239891,-0.116071715951,-1.14678645134,0.546414673328,-0.0954078137875,0.682900011539,0.260565042496,-1.38408124447,3.10733962059,-1.02740001678,-1.83791732788,-1.74557185173,-0.0947114080191,-0.631271660328,1.0427788496,-0.226675242186,-0.410566568375,0.759400248528,-0.431749373674,-0.794205546379,0.260850012302,0.919325232506,-0.166462689638,0.339343994856,0.811654984951,-1.02492320538,-0.163712114096
2115,0.869203925133,-0.757718741894,0.45664998889,-1.25004529953,-0.332452625036,-0.0971056520939,0.642769992352,0.474674522877,-0.527949988842,0.492425829172,-0.493841618299,-0.953429400921,0.32104998827,-0.67766225338,-0.347959160805,0.513911902905,1.06882143021,-0.493852883577,-0.788902282715,0.380204886198,-0.251260727644,-0.135284274817,-0.424667656422,0.641250014305,-0.91581261158,2.74466300011,0.194621190429,0.189108043909,-0.50237840414,-0.34038990736
7015,-0.904425323009,-0.679894447327,0.184350013733,-0.496157586575,-0.0877876132727,-0.537647485733,-0.637088060379,0.655329942703,0.205650001764,0.835274577141,-0.268096923828,1.34645104408,0.509899973869,-1.14780259132,2.84246134758,-0.792288184166,0.764525711536,-0.24889844656,-0.594412088394,0.488156378269,0.32015517354,1.25772702694,0.551063597202,-0.0342499986291,0.991560518742,1.03936314583,-0.552197813988,-0.300067305565,0.548085272312,0.443418413401
8726,0.514409720898,0.693790256977,-0.562699973583,3.27600574493,0.615912973881,0.454198569059,-0.425101667643,-0.419347375631,-0.224800005555,0.499745041132,0.144509539008,-1.66491508484,-0.199349999428,0.286968648434,-0.704244077206,0.534272015095,0.114078484476,0.242407798767,0.911435902119,0.0952903032303,0.425686061382,0.272922128439,-0.0360300987959,0.0544999986887,-0.297453582287,-0.699282765388,0.515136182308,-0.487352341413,1.16409742832,0.774879515171
2185,-1.07080554962,-1.12746727467,-0.0280499979854,-1.57613730431,-0.570986151695,0.962780535221,-0.324133187532,0.169533029199,-0.180749997497,-1.1927369833,0.0484196841717,1.47295057774,0.603150010109,-0.950092852116,1.37169885635,0.204493939877,0.846739530563,-0.974741697311,-0.569367408752,0.0202798843384,0.459280848503,-0.0108555816114,-0.211354970932,0.175250053406,-0.128540158272,0.950127601624,-1.00864756107,-0.351499050856,0.863762974739,-0.21818754077
3315,0.452163159847,0.864001750946,0.792949974537,1.03737020493,-0.128502830863,0.0766497850418,1.60847020149,0.493959158659,0.204549998045,1.13091874123,0.261337280273,-1.78022646904,-1.17809998989,0.853733003139,-1.14606499672,-0.154012650251,-1.82591485977,0.58227622509,-0.816809177399,-0.127979099751,0.287644743919,0.0,0.416164815426,0.211950004101,0.293726414442,0.637384295464,0.394238114357,5.81566273468e-05,-0.486739456654,-0.137174353004
5289,0.186168402433,0.385012626648,-1.09084999561,-0.166175320745,-0.414322435856,-0.0137620940804,-0.312497437,0.422893494368,-0.297299981117,-0.357690870762,-0.883541405201,1.20884335041,0.538999974728,-0.970479488373,-1.13213634491,0.0837341174483,1.39733278751,-0.833399832249,-0.0988756492734,-0.161862194538,-0.0976682305336,0.683830082417,-1.03586173058,0.891849994659,0.362320542336,-0.279674053192,0.0865186005831,-0.317224800587,-0.0285336077213,0.260714590549
868,-0.607750713825,1.70789361,-0.358200013638,-0.655199170113,0.0849880129099,-0.115171909332,0.0188090018928,1.63865065575,-0.0655499994755,0.819396257401,0.399409919977,0.816100955009,0.650200009346,-0.624336361885,-0.0803213045001,-0.0739209353924,0.754577577114,-0.518478631973,-0.944977998734,0.748043179512,0.417524218559,0.434596627951,0.0794223546982,0.902099967003,0.629085063934,-0.0938197374344,-0.567291259766,0.233555048704,-0.505832195282,0.208870470524
1677,-0.80812484026,-1.16181027889,0.0213500112295,0.373804748058,-0.0608420372009,0.297339916229,-0.279538691044,1.22172307968,0.115300007164,-1.53154289722,-0.0763176605105,1.44509649277,0.534850001335,-0.858965396881,2.8479886055,-0.157361865044,1.66483080387,-0.67415356636,-1.13637733459,-0.380647689104,-0.0536644756794,0.591658532619,0.0569849684834,0.366400003433,-0.683341503143,-0.406768977642,-0.614229977131,-0.656288325787,0.533133268356,0.141191497445
7043,-0.489050894976,-1.29107820988,-0.0986000001431,-1.92271280289,-0.514432489872,-0.0482680052519,-0.525607705116,-0.221089482307,0.0714500024915,-0.167864486575,0.442490011454,-1.11469554901,0.222249999642,-1.26593506336,1.42136645317,1.19069075584,1.34139931202,-0.782697975636,-0.796008884907,1.26499962807,-0.33756762743,-0.367598712444,-0.264009475708,0.332099974155,0.450609326363,0.561767876148,-0.750346302986,-0.223504245281,-0.117378875613,-0.25408744812
5613,-0.775232970715,-1.34694468975,0.160349994898,-1.5061507225,-0.852075815201,0.319787085056,-0.0704129487276,-0.655443847179,-0.658349990845,-0.509903609753,0.399808436632,0.514810204506,0.132499992847,-1.29253757,1.96124529839,-0.126106888056,0.996421158314,-0.0909195542336,-0.536334991455,0.0337068140507,0.454747676849,0.658776640892,0.0787190794945,0.766999959946,-1.86472284794,0.72499370575,-1.31838512421,-0.479718118906,0.480575144291,-0.0586322769523
595,0.327755540609,-0.0524761751294,0.811200022697,-0.284272909164,-0.742492437363,-0.216593593359,0.32577174902,-0.110317923129,-0.638000011444,-1.10315155983,0.0957196205854,-0.0144568681717,-1.33980000019,0.0496950745583,-1.09952247143,-0.474784374237,-1.80188047886,0.995095551014,0.856848239899,0.179845482111,-0.0835792273283,-0.916618049145,0.00699126720428,4.7375998497,-0.197752431035,0.215937569737,0.659106731415,1.08579838276,-0.854760527611,0.0542949959636
4793,0.0276765748858,2.496052742,0.516700029373,-0.212450921535,-1.45716822147,-0.761422991753,0.607846975327,0.336451739073,-0.416449993849,0.0207158103585,0.202887937427,-0.848614692688,0.245050013065,0.163126930594,0.479466497898,-0.633975446224,1.79420542717,-1.09965646267,-0.2327106148,-0.738871574402,0.09433183074,0.809483468533,-0.121415123343,0.766300022602,0.36359795928,0.436177223921,0.0416295081377,2.6535358429,0.829514443874,-0.203482985497
2736,-0.54540336132,-0.232912451029,-0.196599990129,-0.047443844378,-0.187642842531,-0.0692396014929,-0.488135576248,0.178984984756,0.952200055122,0.337990343571,0.956489264965,0.564901828766,0.411599993706,-0.244574964046,0.667650580406,1.53678512573,1.39889752865,-0.377042174339,-1.03291118145,-0.359653323889,0.306167334318,0.592704474926,-0.0400879383087,0.995849967003,0.260536164045,0.53828895092,-0.552921950817,-0.225525066257,0.645645439625,0.191025584936
5290,-0.852054357529,-1.6420686245,-0.466650009155,-0.0925119891763,-0.427986204624,0.816678225994,-0.456722855568,-1.96500253677,-0.34169998765,-0.586554288864,-0.30735629797,0.00991696119308,1.02840006351,-0.722139775753,0.924710988998,-0.365966379642,0.373173117638,-1.66515123844,0.411598861217,0.431777149439,-0.305375903845,0.613295316696,0.0456334352493,-2.94714999199,-0.491552531719,1.02192974091,-0.516510307789,-0.427526772022,1.60987663269,0.944150567055
6194,6.31388684269e-06,-0.44978711009,0.908299982548,0.343285530806,-0.00283570284955,0.0827048495412,-1.73927783966,0.0,-0.168649986386,0.911033213139,1.08733034134,0.000321530707879,-0.000699999975041,0.535561800003,0.0,0.00101212330628,-0.328348189592,0.0,0.000423079560278,-2.324259758,-0.581937551498,-0.197240501642,-0.906405210495,-0.00135000003502,0.360457897186,-0.291153311729,0.0624811202288,-0.00984906591475,-2.3617773056,-0.0014154817909
1676,-1.0314912796,-1.1099909544,-1.03600001335,-1.56724488735,-0.722193479538,0.0165001414716,-0.0939696654677,-0.360022038221,-0.237700000405,-0.893903791904,0.225934803486,-0.211151510477,0.0342499986291,-0.490420043468,1.77999567986,-0.0146240144968,0.619787156582,-0.72639387846,-0.651470839977,0.0914094746113,0.0351104736328,0.226512461901,-0.138481110334,-0.992800056934,0.284864842892,0.825790405273,-0.674125671387,-0.546674609184,0.489853322506,-0.101871952415
23512,0.10064483434,0.377268195152,-0.142349988222,0.752958774567,0.818085432053,-2.61194205284,1.03282833099,-0.00308603793383,0.379450023174,0.154981851578,-0.16158130765,2.14761161804,-0.214100003242,-0.151989132166,-0.344350010157,-0.727620542049,0.451688766479,0.920082807541,0.0837020277977,0.142454683781,-0.000779278576374,-0.258563816547,0.334545642138,0.605000019073,0.492343842983,0.0279346704483,-0.124495379627,-0.397573918104,-0.867479026318,-0.694736361504
148022,-0.140307977796,-0.259578078985,0.805699944496,0.962299287319,-0.116127431393,-0.81232881546,0.288873225451,-0.0566467642784,0.369000017643,0.270414590836,1.26237392426,0.840812861919,0.0151000022888,-0.579801380634,-0.218583539128,0.226335868239,-0.895886719227,0.496728152037,-0.246502146125,0.181931465864,-0.397888481617,0.0414247214794,-0.387402415276,1.08340001106,-0.957252383232,-0.0518478453159,3.65252280235,0.314023375511,-1.21835005283,-0.858404815197
1906,-1.05491542816,-0.717382133007,-1.18085002899,-1.22186112404,-0.595741569996,0.67455881834,-0.911698818207,-1.67392706871,0.964999973774,-0.873471617699,0.476980239153,0.146980345249,0.492650032043,-1.26478290558,2.00462627411,-1.75858867168,0.256484389305,-1.63815379143,-0.324873507023,-0.701545357704,0.047688562423,0.839259445667,-0.191910207272,-0.589749991894,0.603578269482,1.11245775223,-0.996910750866,0.0161539912224,-0.668218076229,0.13264939189
8878,0.100773863494,0.3605697155,1.22189998627,1.37981235981,0.5220656991,0.715509831905,0.715810835361,0.103110060096,-0.109200000763,-0.912080466747,0.12864202261,0.226443856955,-1.74419999123,0.424011170864,-1.20833313465,0.488808840513,-1.24537408352,0.107866168022,0.0790773183107,0.320778727531,-0.874998569489,-1.00568521023,-0.52293664217,0.171250000596,0.161305516958,-0.248157083988,0.703391969204,0.308144539595,-0.849989056587,0.239938274026
3091,-0.818606972694,0.0489858314395,-0.274650007486,-0.902033209801,1.30928218365,-0.588282883167,-0.953331232071,-2.23650598526,-0.224500000477,-0.644813656807,-0.719749689102,1.05552327633,0.131300002337,0.126001894474,-0.290726065636,0.543744921684,-2.48362064362,-0.986204385757,0.167526334524,1.31550204754,-0.243216812611,-0.0280709564686,0.0438205190003,0.336949974298,-0.620820403099,-0.128237783909,-0.276592493057,0.282824397087,-0.163250043988,-0.133701503277
5743,0.0446612611413,-0.164040803909,0.42049998045,-1.42738962173,0.401288330555,0.0123903304338,0.183926939964,0.0862332731485,0.47935000062,-0.625220656395,0.0944408327341,0.103108868003,0.645900011063,0.0597317218781,1.11803507805,-0.820340454578,0.964030742645,-1.0535159111,-0.451423972845,0.239199519157,-0.0802370384336,1.55891335011,0.0238179862499,-0.8138499856,-1.86075627804,-1.28160834312,-0.106607019901,-0.691624522209,3.93216872215,0.423042029142
5321,-1.09132063389,-1.07112157345,-0.758450031281,-0.761242985725,-0.230407133698,0.44835793972,-2.94875431061,-1.516320467,-0.424950033426,-1.79226195812,-0.191927358508,0.238920807838,-0.20759999752,-0.482480555773,1.46997725964,0.394105017185,0.334654867649,-1.02691614628,-0.49488723278,0.562819421291,0.917468130589,0.675674915314,0.20995387435,-0.00034999998752,0.0458145439625,0.421973794699,-0.913501501083,-0.226337462664,0.0636298805475,-0.235470980406
4144,0.177719891071,-1.28295063972,0.83210003376,-0.0092229694128,0.546129584312,0.315201342106,0.520957529545,0.159316152334,0.0771500095725,-2.32151460648,0.807696223259,1.80448162556,-0.322600007057,-0.892492294312,0.236905395985,0.22500436008,0.652978181839,-0.645201861858,0.0467819571495,1.55833077431,0.224476784468,0.629480361938,-0.916586816311,0.537000000477,0.123475521803,0.358683437109,-0.657063305378,0.659768223763,0.79759657383,0.512310683727
1981,-0.342316329479,0.805965065956,0.984899997711,1.3635866642,0.14863166213,-0.0129174888134,-1.15321981907,-0.146327674389,0.220749989152,-0.110321357846,-1.10191941261,1.02236163616,-0.307500004768,0.429297924042,0.790241003036,-0.466979622841,0.446407467127,0.916562914848,-0.101253956556,1.34256458282,0.754329442978,0.388411432505,0.306188225746,1.75974988937,0.853609263897,0.104309387505,1.57824492455,-0.126840054989,0.71184694767,-0.0579910129309
695,-1.11791622639,-0.827939987183,-0.374900013208,0.422316730022,-0.559969127178,-0.310157477856,0.365684658289,0.214267253876,0.440299987793,0.0619658604264,0.370200395584,1.2666298151,1.34714996815,-0.179247945547,0.306820839643,0.691233694553,2.44450211525,0.683615207672,-0.176323801279,2.32609701157,3.12950897217,-0.62137055397,-0.499544858932,-0.246800005436,-0.144178017974,-0.0818845406175,-0.637851119041,-1.06757605076,0.114378809929,0.248587429523
10398,-0.767598927021,-1.78255796432,0.0137499980628,0.799179792404,-0.493987113237,0.236705839634,-0.503800630569,0.281004011631,1.61430001259,0.108214631677,0.733138799667,0.337832957506,0.62735003233,-0.622588217258,-1.36036539078,0.620002686977,0.575540661812,0.4028249681,-0.673438549042,-0.057849958539,0.0418340973556,0.571185290813,0.230129361153,0.28949996829,0.199795499444,-0.281398952007,-0.420334517956,0.0305748134851,0.589100241661,0.173014238477
5708,0.253767967224,-0.137461572886,0.882899999619,1.18151068687,0.343821167946,1.80875766277,0.30790835619,0.0376971662045,0.333299994469,-0.518935978413,0.601863265038,-2.344414711,0.366650015116,-0.298595428467,-1.6056432724,0.531086742878,-0.718346297741,0.122237533331,0.256258577108,-0.200793355703,1.77995502949,0.379298686981,-0.760823607445,-2.38365006447,0.590279400349,0.183314934373,0.204463601112,-0.175144404173,-1.08415317535,-0.00279194489121
1213,0.500881552696,0.607112169266,0.80110001564,0.0827607810497,0.388463884592,-1.00809574127,-0.313338190317,-1.19246196747,0.200450032949,-0.490022361279,-0.284512192011,-1.78758084774,-1.04774999619,0.545668125153,-1.73053753376,1.07729041576,-0.922903478146,-0.297089487314,0.952092051506,-0.0869902670383,-0.0976460799575,-0.243964493275,0.0927057638764,-0.399499982595,0.319832742214,-0.49554926157,0.667666077614,0.531204938889,-1.1242069006,-0.0186288207769
226,-0.113854169846,-1.09321546555,1.6289999485,0.780558466911,0.173361003399,0.345497310162,0.719060242176,-0.152203157544,-0.470600008965,-0.301529407501,-0.546397984028,1.65216517448,-0.516149997711,0.275413990021,-1.30194878578,-1.31237185001,-0.780467271805,0.517883777618,-0.326729118824,-0.388755500317,-0.491287827492,0.412327468395,0.457898586988,-0.483950018883,0.637325644493,-0.0107887238264,0.703182280064,0.747780442238,-0.889577269554,-0.159383133054
6777,0.753267467022,-0.0494515635073,0.364000022411,1.27325379848,-1.16668713093,-0.478743195534,-0.217365860939,-0.312339365482,-0.192750006914,-0.312131524086,5.04121875763,0.177970379591,0.122850000858,0.241515800357,-0.742315471172,-0.277847260237,-0.104196310043,0.10761102289,0.0437900274992,-0.762551665306,-0.487945795059,-1.46965837479,-0.311365783215,1.31684994698,1.20996665955,1.01899659634,-0.109372958541,-0.209616631269,0.679094552994,-0.647596001625
2113,-0.475302010775,-1.40935707092,-0.442200005054,-1.09832215309,-0.159805685282,0.498709380627,0.197958216071,0.509897768497,0.0571000054479,-1.43794858456,-0.18993537128,1.55447697639,0.36155000329,-0.600580990314,2.18668746948,0.39404052496,0.0316355228424,-1.36805057526,-0.792773008347,-0.234887063503,1.36531710625,-0.437613755465,0.281942933798,1.01119995117,0.236228734255,-0.727957844734,-0.551977097988,-0.481643527746,-0.597956120968,-0.166129335761
