rid,DOS057_A375_24H:BRD-K17996849-001-01-8:5,DOS057_A549_24H:BRD-K17996849-001-01-8:5,DOS057_HT29_24H:BRD-K17996849-001-01-8:5,DOS057_MCF7_24H:BRD-K17996849-001-01-8:5,DOS057_PC3_24H:BRD-K17996849-001-01-8:5,MUC.CP001_MCF7_6H:BRD-K17996849-001-01-8:9.9987,MUC.CP001_MCF7_6H:BRD-K17996849-001-01-8:3.3329,MUC.CP001_MCF7_6H:BRD-K17996849-001-01-8:1.111,MUC.CP001_MCF7_6H:BRD-K17996849-001-01-8:0.3703,MUC.CP001_MCF7_24H:BRD-K17996849-001-01-8:9.9987,MUC.CP001_MCF7_24H:BRD-K17996849-001-01-8:3.3329,MUC.CP001_MCF7_24H:BRD-K17996849-001-01-8:1.111,MUC.CP001_MCF7_24H:BRD-K17996849-001-01-8:0.3703,MUC.CP001_NKDBA_24H:BRD-K17996849-001-01-8:9.9987,MUC.CP001_NKDBA_24H:BRD-K17996849-001-01-8:3.3329,MUC.CP001_NKDBA_24H:BRD-K17996849-001-01-8:1.111,MUC.CP001_NKDBA_24H:BRD-K17996849-001-01-8:0.3703
6908,0.169249996543,0.231000006199,-1.53511273861,-1.69460010529,-0.241099998355,-0.0158908553421,-0.357530593872,0.43960288167,1.2772808075,-0.0562575757504,-0.79129999876,0.18189266324,0.713492751122,0.489905595779,-0.314500004053,0.54822665453,0.60720205307
672,-0.0436999797821,-0.102799996734,-0.859646618366,-1.09654998779,-0.179549992085,0.253870487213,0.352350592613,0.521731317043,0.622339844704,0.510839760303,0.888399958611,0.402783215046,1.37903523445,-0.511626601219,1.31384992599,1.45688509941,1.34061956406
5710,0.203549996018,-2.77414989471,0.457304179668,-1.96825003624,-1.41094994545,-1.61756026745,-0.321882933378,0.482428967953,-0.786585688591,-0.288345724344,-0.927349984646,-0.0906843915582,0.723492324352,-0.305596888065,-0.0939999818802,-0.271945685148,0.315678417683
2115,-0.973399996758,1.1304500103,0.675654888153,2.21770000458,0.268500030041,-0.266060888767,0.309511363506,-0.0311874020845,0.385879695415,-0.403350442648,1.26205003262,-0.0232489109039,-0.29492905736,-0.561588048935,0.806749999523,0.355242311954,-0.619241476059
7015,-0.312200009823,0.8382999897,1.84856855869,1.95264995098,0.42435002327,-0.345001757145,-0.0402620248497,-0.325001180172,-0.18881124258,-0.754859626293,-0.280299991369,-0.400432646275,-0.812085986137,-0.576152205467,-0.445450007915,0.0090324357152,-0.602832734585
8726,1.07500004768,-0.548400044441,-0.372034490108,-0.955749988556,0.113700017333,-0.150812834501,-0.427632182837,0.787241637707,0.70441955328,0.474955379963,0.950450062752,1.36251819134,1.1706622839,1.37533044815,1.12080001831,0.0756104439497,0.721159696579
2185,0.0702499970794,1.45879995823,0.788685500622,3.03110003471,0.169350028038,0.135260149837,-0.0421649813652,-0.95952129364,-0.71910738945,-0.635541498661,0.0947000384331,-0.641687870026,-0.960810065269,-0.546233654022,0.157200008631,0.00783561170101,-1.0189936161
3315,-0.657900035381,-0.0630500018597,-0.882561802864,-2.71840000153,0.632250010967,8.25249662739e-05,-0.302799701691,0.0180680155754,0.263782948256,-1.81386697292,-0.494399994612,-0.138056054711,0.275687903166,-1.23801827431,-0.973750054836,0.105571359396,0.15727186203
5289,-0.114099979401,0.290250003338,1.32197463512,1.71019995213,0.536149978638,-0.117465399206,-1.28904592991,-0.364796042442,0.557791650295,-0.649744868279,-0.193550005555,-0.111247509718,0.0550707876682,1.65132451057,0.184050008655,-0.131975993514,0.110074132681
868,0.413199990988,0.617649972439,0.93165999651,1.71375000477,0.346499979496,-0.211835309863,0.890946626663,-0.400086015463,-0.100770905614,-0.262882053852,0.960899949074,-0.000838526524603,-0.643009006977,-0.936914741993,-0.344599992037,-0.571098029613,-0.944460868835
1677,0.939949989319,1.54554998875,0.123663693666,1.98164987564,0.509299993515,0.67437016964,0.95916479826,0.140838682652,0.431799769402,-0.547003746033,0.10404998064,-0.711493432522,-1.09284472466,-1.03864991665,-0.473749995232,0.452158540487,-1.17654037476
7043,0.0821500122547,0.754199981689,1.23901927471,1.57379996777,-0.274349987507,-0.441663175821,-0.288238763809,0.700746119022,-0.0937752127647,-0.155816435814,0.775950014591,-0.777327537537,-0.615101635456,-1.30111694336,0.0806500017643,-0.645956754684,-1.10483717918
5613,0.237599998713,0.815800011158,0.148086816072,3.45190000534,0.562449991703,0.353686571121,0.70037150383,-0.318013310432,-0.0978365838528,-0.473960161209,0.19494998455,-0.389109551907,-1.17851185799,-1.00048065186,-0.330049991608,-0.190815493464,-0.828655958176
595,-0.629950046539,-0.283050000668,0.655392825603,-0.0990999937057,-2.24035000801,-0.379460126162,-0.208261370659,0.878792881966,0.556759476662,-0.44833958149,-0.622600018978,0.0607003495097,0.741342544556,3.13121318817,1.14569997787,0.666024446487,0.438103616238
4793,0.698699951172,-0.132849991322,-0.186826661229,0.138399988413,1.41544997692,0.0974881052971,0.456905394793,2.61636185646,3.36355447769,0.0601059235632,-0.733500003815,0.945965349674,0.103439167142,0.171724915504,-0.141350001097,1.31970214844,0.169232785702
2736,-0.956849992275,0.0978500023484,1.87010741234,2.55264997482,-0.643249988556,-0.69682508707,-0.244497776031,-0.726416826248,-1.18626821041,-0.0996065586805,0.873350024223,-0.26598906517,-0.656705975533,2.80978536606,-0.317000001669,0.458561688662,-0.8998093009
5290,0.123599998653,1.14214992523,-0.447874039412,0.851399958134,-0.113650001585,0.427289843559,-0.316248118877,-0.601404964924,-0.2031480968,-0.656509459019,0.109249994159,-0.0384250432253,-1.49331784248,-1.03785896301,-0.468849986792,-0.559765815735,0.0780100226402
6194,0.00065000000177,0.0,-0.000881676387507,-3.55830001831,-0.336899995804,-0.844234466553,0.766565978527,-0.214784383774,-0.670147240162,0.0,0.00065000000177,6.65359548293e-05,0.000403878337238,0.000209761870792,-0.00135000003502,5.93093791394e-05,0.000498446577694
1676,-0.371850013733,0.353200018406,0.929136574268,2.35194993019,-0.0575000047684,0.890759468079,-0.00936712324619,0.00433278083801,-0.748169779778,-0.0240662321448,0.168349981308,-0.61173915863,-1.02038145065,-0.621495306492,-0.00224995613098,-0.678102314472,-1.47361373901
23512,1.0868999958,-0.749150037766,-0.873205840588,0.333299994469,0.552950024605,-0.73711168766,0.449251949787,0.830587863922,0.289107352495,-0.747124195099,-0.425500005484,-0.845560014248,0.222598060966,-0.0115315914154,1.08099997044,0.324583023787,0.447645395994
148022,0.571550011635,0.160549968481,1.88528048992,0.605049967766,-2.04519987106,-0.733069181442,0.0625869631767,0.305126339197,-0.638819873333,-0.333044290543,-0.235900014639,-0.0360990986228,-0.691039443016,-0.178813278675,0.19525000453,-0.196140274405,0.248242795467
1906,0.647300004959,0.36210000515,0.678242266178,1.30349993706,0.455399990082,-0.636929929256,0.567125320435,-1.48882997036,-1.58796870708,-0.508493423462,0.148050010204,-0.37016171217,-1.41057789326,-0.373357236385,0.30450001359,-1.5152105093,-1.1423099041
8878,-0.32925003767,-0.106200009584,-0.81066018343,-0.518399953842,-0.953649997711,0.747991025448,-0.427101701498,0.140540882945,0.411584198475,0.668027877808,-0.887549996376,-0.181330248713,-0.126039624214,1.67019319534,-2.72250008583,-0.24191147089,0.0735616981983
3091,0.324800014496,0.277249991894,-0.222039684653,0.0754000023007,-0.0339500308037,-0.0146014466882,0.842515528202,-0.157652139664,0.446217775345,0.339127659798,0.0872000008821,0.432937145233,0.445408582687,0.175453126431,0.00135000003502,0.01406620536,0.265150278807
5743,-0.0398999974132,-0.34944999218,-0.421040534973,-0.331550002098,1.16425001621,-0.395552575588,0.148025870323,0.113707780838,-0.316291362047,-0.276990234852,-0.396350026131,0.119544804096,-0.78487598896,2.11884331703,-1.10934996605,-0.521781146526,-0.0584808811545
5321,-1.00469994545,-0.254700005054,0.261658549309,1.78229999542,-0.0225999951363,0.575241923332,0.36614125967,-0.314510822296,-0.951509177685,-0.0876910462976,-0.191500008106,-0.818580985069,-1.92372715473,-0.677423238754,0.0425000190735,-0.29546508193,-1.67732703686
4144,-1.03659999371,0.735299944878,-0.855927407742,-1.79185009003,0.394500017166,-0.783473551273,0.478843569756,-0.782710015774,-0.518609941006,-0.201128795743,0.256150007248,-0.670372843742,-1.12890863419,0.36047706008,-0.398300021887,-0.119223088026,-0.531722247601
1981,-0.282299995422,0.214100003242,-0.173360019922,1.01029992104,-1.00435006618,0.0922683626413,-1.036703825,-0.1141448915,-0.638453364372,-0.437462866306,-0.800399959087,0.143244624138,-0.701652884483,0.263040602207,0.159050002694,0.329272985458,-1.23471355438
695,-0.501150012016,0.092150002718,7.12868738174,0.240999981761,0.0731999874115,0.357172071934,0.968071639538,-0.0144413113594,-0.71601241827,1.06271445751,0.865999996662,-1.01911151409,-0.329835683107,-0.987564980984,0.304850012064,0.247859805822,-0.591614067554
10398,0.129700005054,0.556700050831,-0.165045395494,2.54404997826,-0.4388499856,-0.439532786608,0.254161834717,-0.288795530796,-0.426077753305,-0.687916398048,0.431899964809,-0.794915676117,-1.10235238075,-0.791145443916,0.586650013924,0.000229209661484,0.413656711578
5708,-0.0406999997795,-0.0668499991298,0.101361699402,-0.769899964333,-0.920499920845,-0.628496170044,-0.364784419537,-0.499325692654,0.217544168234,-0.561607241631,1.13345003128,-0.766051292419,-1.65235829353,-0.324349045753,-0.0984499901533,0.531806588173,0.438752263784
1213,-0.0198500156403,0.667699992657,0.687187194824,-1.06825006008,-0.0461499989033,-0.208766058087,-0.832940042019,0.138979032636,-0.154626905918,0.137322753668,-0.887250006199,-0.00129002332687,-0.10839651525,-0.296979427338,-0.629899978638,-0.718996882439,0.394889265299
226,-0.236650019884,-0.34114998579,1.04683530331,0.75435000658,-0.423299998045,-0.229152619839,-0.502366364002,0.277602106333,-0.509360074997,-0.471833258867,-1.62099993229,0.370089769363,0.0647543519735,0.936251282692,-0.218250006437,-0.355229228735,0.580311059952
6777,0.131699994206,1.82430005074,-0.115070551634,0.068599998951,-0.409799993038,-0.750488638878,-0.994148552418,-0.029437944293,-0.2623077631,0.193902596831,-1.03914999962,0.402764439583,0.0886823534966,-0.523331403732,-0.422599971294,-1.30236673355,-0.322243928909
2113,-1.15230000019,-0.446650028229,0.903342306614,2.00869989395,0.488700032234,-0.455881148577,0.630805552006,-0.751732468605,-0.677995562553,-0.624345541,-0.0411000102758,-0.444544911385,-1.04832935333,-0.59451764822,-0.419449985027,-0.709769546986,-0.887993276119
3329,-0.792349994183,-0.895550012589,-0.517062425613,-2.44814991951,0.0812499821186,0.110339276493,-0.65150642395,0.137133270502,0.722625315189,-0.156187534332,-1.04629993439,0.663214087486,0.19868928194,-0.10872811079,-1.23049998283,-1.30377590656,0.739158034325
1050,0.480750024319,-1.29159998894,-0.558344423771,-0.3125,-0.251800000668,-0.875717759132,-0.78457903862,0.441746890545,0.577243864536,0.518094837666,-1.11000001431,0.445895135403,-0.333657503128,0.806394040585,-0.159900039434,0.965128600597,-0.508890390396
9491,0.916100025177,0.991000056267,0.531307160854,0.339450001717,-0.293799996376,0.0664267241955,-0.0889284089208,0.442726492882,-0.674761652946,-0.624532818794,-0.876699984074,-0.54603689909,-1.52174162865,-0.874881744385,-0.681599974632,-0.0600440502167,-1.70772862434
22926,0.139600008726,0.052000015974,0.210487529635,-1.81979990005,-3.04379987717,0.386808872223,-0.834770679474,-0.209743350744,0.141136735678,-0.328885793686,0.582850039005,-0.618279576302,-0.418363153934,-0.132345944643,-0.509050011635,-1.60172772408,-0.849138736725
5899,-0.165150016546,-0.544799983501,1.8468221426,0.876049995422,-0.101750001311,-0.394618928432,-0.17388702929,-0.467532902956,-0.315270602703,-0.531471252441,-1.0435500145,0.368831634521,-0.21854943037,0.0374315604568,-1.52070009708,-0.828387320042,0.307865798473
5467,-0.789300024509,1.56305003166,1.67052590847,1.21784996986,0.474199980497,-2.05019378662,-0.24511128664,-0.652523934841,-0.543128728867,-0.349947392941,0.0155000090599,-0.447091579437,-1.02006721497,0.221471905708,1.21364998817,-0.138432323933,-0.394211560488
6774,-0.267149984837,-1.89639997482,0.46626880765,0.0428500175476,0.10015001893,0.399642825127,2.79059052467,0.848564267159,1.1071511507,0.6262383461,-0.898299992085,-0.659795463085,-0.475788444281,-0.466399371624,1.13429999352,-0.434805601835,0.26855713129
1788,-0.111249998212,-0.0392000079155,0.666882932186,1.09595000744,-0.166449993849,0.11527197063,0.087133936584,0.678532063961,-0.723598301411,-0.693849623203,0.102349996567,-0.670541644096,-1.40875267982,-0.839681267738,0.106900006533,-0.752243161201,-1.70979583263
5921,1.44529998302,-0.437150001526,0.0308620277792,-0.0133000016212,-0.565400004387,-0.852934360504,-0.451474308968,0.614398539066,-0.163608327508,1.27627038956,2.22354984283,-0.274308651686,-0.185424983501,-1.58324432373,-0.0121999979019,0.24241027236,0.447340905666
5721,0.605199992657,-0.220449984074,-0.0304682739079,-1.23549997807,-0.41629999876,-1.51883864403,-0.106357544661,0.4947078228,-0.417444676161,0.290735244751,-0.371000051498,1.12581980228,0.649820566177,-0.178942605853,0.267399996519,0.51420789957,0.49209856987
2263,-0.290450006723,0.608399987221,2.04454255104,1.69920003414,0.048249989748,0.557422637939,0.509937822819,-0.684948205948,-0.642195045948,-0.228599712253,-0.845499992371,0.0493914186954,-1.36398351192,-0.627902448177,-0.977349996567,-0.16573125124,-1.05289125443
808,0.238449990749,0.57490003109,-3.72878170013,0.570749998093,-0.613499999046,-0.039747774601,0.055674418807,-0.467242866755,-0.634640097618,-0.313846349716,-0.747699975967,-0.603206992149,-1.25223851204,-0.856886863708,-1.32510006428,0.32664963603,-1.08467817307
30001,-0.19374999404,-0.284449994564,5.94797897339,-0.260499984026,-1.41085004807,-0.143947586417,-0.412526428699,-0.209055095911,-0.0382474958897,-0.780367672443,-1.14314997196,-0.47466802597,-0.0391283631325,1.38295567036,-0.00249999761581,-0.885844707489,-0.0711878314614
348,1.61675000191,0.0128000080585,0.641218721867,1.71924996376,0.481599986553,0.127386242151,0.685896337032,0.160640150309,-0.513754606247,-0.745249390602,0.326399981976,0.200968444347,-0.987796068192,-0.0378081947565,-0.286000013351,0.436613529921,-0.507028758526
30849,0.27144998312,-0.634000003338,0.939651727676,-2.203799963,-0.0579499602318,-1.19427084923,-0.820287406445,-0.18317233026,0.533178210258,-0.812423765659,-1.0950499773,-0.909723639488,0.671668052673,1.00829577446,0.333699971437,0.21810926497,0.306655049324
1454,0.745350003242,0.515600085258,-1.99112665653,0.259949982166,-3.4468998909,1.37830257416,-0.560170888901,-0.102685280144,2.28012084961,-0.711021065712,-0.410950005054,-0.537554323673,-0.148546785116,1.39428138733,0.912099957466,-0.30756816268,-0.718715965748
6500,-0.100700005889,-0.522499978542,2.60804533958,-1.63880002499,-0.588199973106,0.0590331852436,-0.119861587882,0.81478112936,2.59536361694,0.211576804519,-0.506549954414,0.605886697769,1.44480097294,0.151675924659,0.396350026131,-0.00042936578393,0.471568137407
5627,0.390399992466,-1.23514997959,-0.831890761852,-0.265550017357,-0.615899980068,-0.796897351742,-0.47553512454,0.165958940983,0.871838331223,-0.357316970825,0.155700027943,0.0353756174445,0.18189394474,0.865562498569,0.256799995899,0.142940014601,0.511176466942
5715,0.31194999814,-0.452149987221,-0.744411885738,0.24770000577,0.0163500010967,-0.0143751017749,-0.262539446354,0.0296933352947,-0.080140568316,-0.0397286936641,-1.4224499464,0.627117991447,0.434858500957,-0.090832144022,-1.85160005093,-0.551181972027,0.234785020351
4791,-0.272799998522,2.29040002823,0.677827298641,3.61460018158,1.47464990616,-0.348879277706,-0.230710223317,0.00611497461796,-0.724009990692,-0.046993419528,-0.074300006032,-1.21427941322,-0.725040316582,-0.42811948061,0.386950016022,-0.762803018093,-0.321319520473
56924,0.261250019073,-0.0397000014782,0.519807219505,-0.665899991989,-0.115800023079,-0.899826228619,-0.0942567586899,-1.09248912334,0.632902443409,0.172237306833,-0.056599996984,-0.158215910196,1.1863617897,0.145671010017,0.175500005484,1.07379937172,0.326611936092
2690,0.672800004482,0.885499954224,0.286075502634,-1.41499996185,0.716750025749,-0.096507370472,0.289885550737,0.354769229889,0.684174180031,-0.34164083004,0.13789999485,0.67004185915,0.976425349712,0.0442700684071,0.6888499856,1.03172767162,0.682172358036
1019,0.245300009847,0.446700006723,0.146785035729,0.721449971199,0.454249978065,-0.0332660079002,0.418620705605,0.368433535099,-0.0793080031872,1.25173211098,0.466400027275,0.476789772511,1.11699175835,1.6588177681,1.70484995842,1.2072622776,1.88653624058
51422,0.659850001335,0.23749999702,-0.909967243671,0.860350012779,-0.146999999881,0.0220357775688,0.251681655645,-0.167027890682,-0.358915060759,-0.284950494766,-1.06714999676,0.213936284184,-0.36935710907,0.184941381216,-1.05245006084,-0.756984353065,-0.163635835052
5788,1.8683000803,0.352249979973,1.81641280651,1.61154997349,0.656750023365,-0.361588358879,0.21762958169,-0.677728295326,-0.84172475338,-0.339872121811,-0.0956500172615,-0.414320647717,-1.27888524532,-1.55789339542,-0.0477499999106,-0.2456831038,-1.42502200603
6709,-0.0318000018597,-1.0773999691,-0.392396390438,-0.936349987984,0.725849986076,4.94640111923,0.00616139173508,-0.268442600965,0.319586068392,-0.64426445961,0.427550017834,-0.445610404015,-0.0956435799599,-1.32709574699,-1.04460000992,-0.224520564079,-0.0385800227523
1277,0.300750017166,1.21484994888,-1.64496028423,1.31735002995,0.78845000267,-0.305586099625,-0.957077503204,-0.618816494942,-0.137877315283,-0.18860091269,-1.52349996567,0.56679546833,0.205953598022,-1.14428627491,-0.826249957085,-0.810010552406,0.549369931221
993,0.334800004959,-1.53900003433,-4.18033266068,-2.26749992371,-2.55644989014,-1.05369257927,-0.426087498665,0.0387829765677,0.189768970013,-0.0425029471517,-0.911249995232,-0.0692930966616,0.476797401905,-0.0926608741283,0.215449988842,0.449837684631,0.767177462578
7157,-0.166999995708,-0.0263499990106,-0.149200513959,1.11434996128,-0.303099989891,0.541598677635,-0.716755867004,0.252584964037,-0.643857598305,0.0153339505196,-1.26004993916,-0.191155523062,-0.315413862467,0.141853302717,-0.766350030899,-0.110503792763,0.230461016297
1958,0.112800002098,1.09605002403,-0.555896639824,-0.271149992943,-0.689599990845,0.43685901165,1.21688556671,0.291139245033,1.02940154076,-0.611301779747,-0.113000005484,0.0605414919555,0.608471751213,-0.418607354164,0.0571500062943,-0.818903267384,-0.167097494006
4582,-0.52120000124,0.0553500056267,0.255406618118,-2.03984999657,-5.73964977264,-0.796361148357,-0.591071665287,0.355641007423,-1.0631377697,-0.332058012486,-0.015349984169,0.559139072895,0.04042519629,-0.870057165623,1.34080004692,-0.936670839787,-0.512616753578
9212,-0.546800017357,0.166449964046,0.938776671886,1.4959499836,-0.513300001621,0.285348236561,-0.0531162768602,0.173232361674,-0.501325249672,-0.015272796154,0.170599997044,-0.418271422386,-0.684294462204,-2.4091117382,0.45894998312,-0.744455099106,-0.880372524261
8440,-0.324150025845,0.483800023794,-1.73638093472,-0.592899978161,0.278999984264,0.329311013222,0.300716012716,0.0250930190086,0.126886799932,0.113587111235,-0.074249997735,0.414797157049,0.334481745958,1.70781350136,0.0020500048995,-0.0850158035755,2.13455748558
6790,0.236750006676,-0.0573499947786,-1.52503705025,-0.167549997568,-1.95884990692,-0.899262309074,-0.235459059477,0.707554161549,0.322517037392,-0.771404266357,-0.544950008392,0.0690008550882,0.635046780109,-2.24363708496,0.416000008583,0.634756803513,-0.0677566379309
8851,-0.139150008559,0.189149990678,0.266983866692,2.62019991875,1.60259997845,-0.401163995266,0.351003706455,0.814915716648,0.365258932114,6.7336359024,-0.568000018597,0.0314380675554,3.79176902771,-0.769503831863,0.673350036144,0.585107326508,-0.683687567711
2534,-1.74985003471,1.23449993134,0.228957056999,0.303400009871,-1.09255003929,-0.867674589157,0.0113153159618,-0.174937590957,-0.179180249572,1.24070715904,-0.5625,-0.323181450367,-0.958131372929,2.48755741119,1.48479998112,-0.3499340415,-0.174906879663
4893,0.638599991798,0.380849987268,2.90260219574,-5.97060012817,-0.456399977207,-0.124998003244,0.0330427587032,0.854266166687,0.960992336273,0.193373888731,-0.278049975634,0.177039533854,1.02407169342,-0.720369577408,-0.338800013065,0.113485299051,-0.619271278381
665,-1.42404997349,-2.16764998436,-0.227581560612,-0.99564999342,-1.16049993038,0.757692933083,-0.0698927491903,0.196342527866,0.262792110443,-0.925476908684,-1.75110006332,-0.325173467398,0.818145215511,3.03958368301,1.02415001392,0.514161229134,0.382499456406
4313,0.21005000174,0.504500031471,0.432850897312,2.32570004463,-0.128849983215,0.0576783493161,0.322386175394,-0.781214356422,-1.11147642136,-0.185727283359,0.199249997735,-0.644275188446,-1.42726802826,0.0158877372742,0.169499993324,-0.819718420506,-0.508278787136
1022,0.820100009441,-0.552799999714,-1.5017131567,-0.674399971962,1.45885002613,0.484268605709,0.00485095381737,0.934892296791,0.542869985104,0.457572460175,0.248050004244,0.290714114904,0.818708360195,0.632792532444,-0.173749998212,0.158301770687,-0.348438024521
5880,1.06739997864,0.307949990034,0.141899868846,0.347950011492,0.672399997711,-0.379604667425,-0.278245151043,3.63811969757,0.600335836411,-1.48138475418,-0.696749985218,-1.02296030521,-0.364816486835,2.87032485008,-1.01944994926,-0.856564760208,0.225589126348
3162,0.0127499997616,-0.529850006104,1.9318498373,-0.675799965858,-0.00104999542236,3.21097278595,0.17134091258,-0.609337151051,0.0548996329308,0.448463201523,-0.492349982262,-0.0937856584787,-0.149397403002,3.70579957962,0.513200044632,1.07861053944,0.563055753708
1282,-0.593299984932,1.20809996128,1.48484313488,1.82039999962,-0.467200011015,-0.30478438735,0.936184048653,-0.00103784352541,-1.17663443089,-0.601203262806,-0.104599997401,-0.866522073746,-0.24549844861,-1.19709205627,0.174799978733,-0.276826500893,0.664468050003
3383,0.263850003481,1.44445002079,-0.646716952324,1.74265003204,-0.460649967194,5.06387758255,3.50938105583,2.70335221291,2.62383079529,2.28764748573,0.183899983764,-0.0324006229639,1.76052927971,2.14668130875,-0.470700025558,-0.45006236434,1.6151535511
