rid,DOS007_VCAP_24H:BRD-K21682170-001-02-5:5
5720,0.488386422396
466,0.749902844429
6009,0.220462828875
2309,0.384646296501
387,-0.0254440531135
3553,0.0293710231781
427,-0.00840130448341
5898,-0.483209699392
23365,-0.205008432269
6657,0.267034709454
5054,0.39484578371
3108,0.404879748821
1950,0.472700595856
351,-0.635600209236
4846,0.680194437504
1452,0.65777182579
4776,0.432734638453
6908,0.452751606703
672,0.138217464089
5710,-0.224597126245
2115,-0.768115997314
7015,0.68115657568
8726,1.96122133732
2185,-0.170494437218
3315,0.45112028718
5289,-0.0981743037701
868,0.45850110054
1677,-0.23387029767
7043,-0.878507733345
5613,-0.519405007362
595,-0.44790405035
4793,-0.1119376719
2736,-0.392388522625
5290,-0.171696320176
6194,0.293357402086
1676,-0.340509206057
23512,-0.332797110081
148022,-0.541249990463
1906,-0.603272438049
8878,0.789287984371
3091,-0.912634313107
5743,0.420954078436
5321,0.0955413579941
4144,0.493286311626
1981,0.985357820988
695,1.13370943069
10398,-0.810609698296
5708,0.0534715056419
1213,0.60628592968
226,-0.138829439878
6777,0.3513032794
2113,0.195924192667
3329,1.1505895853
1050,0.126999095082
9491,-0.243861451745
22926,0.920890212059
5899,0.495913535357
5467,-0.854886591434
6774,0.445534914732
1788,-0.191276580095
5921,-0.297907650471
5721,-1.4291652441
2263,0.239614546299
808,-0.0350289940834
30001,0.854828357697
348,1.33448112011
30849,0.581503391266
1454,-0.259556859732
6500,0.0937175452709
5627,0.212921306491
5715,0.527888596058
4791,0.370262682438
56924,0.247978836298
2690,1.14409470558
1019,0.540673673153
51422,0.528242468834
5788,-0.0155866891146
6709,1.2671610117
1277,0.0972869321704
993,-1.19163894653
7157,-1.04355370998
1958,0.795988559723
4582,-0.0958064943552
9212,0.0802970528603
8440,0.645509004593
6790,-0.287709236145
8851,0.146860748529
2534,0.654962301254
4893,-0.420053333044
665,-0.0916281268001
4313,-0.0638166815042
1022,0.283504605293
5880,-0.858849585056
3162,-0.203244447708
1282,0.45800563693
3383,0.112594634295
727,1.15402650833
4792,-0.0494612306356
4794,-0.670193850994
902,-0.213897407055
8091,3.77222681046
3486,-0.271774232388
10818,-0.813965976238
3454,1.07703924179
4282,-0.306535661221
1605,0.0960840955377
10644,0.543639242649
2065,0.56810438633
8321,-1.04795694351
8503,0.382047325373
7027,0.0207155812532
6850,-0.1714605093
1978,-0.0853158906102
896,-1.09695518017
5777,1.13593804836
1846,-0.671061873436
5925,0.796940267086
142,0.155964106321
1021,-0.0140051618218
5699,-0.0898635536432
8061,0.771553993225
1870,0.44118103385
1398,0.651669621468
3312,-0.265007019043
891,0.438576340675
4775,0.682229876518
5111,0.842182695866
5696,0.428878307343
5588,-0.507469892502
6839,0.146693229675
329,0.591555297375
5058,-0.264814943075
998,-0.332998424768
9134,0.460528492928
6616,1.07983326912
5223,0.184214189649
4690,0.29361385107
958,-0.183029040694
1616,0.083262771368
991,-0.388152658939
6347,0.185847043991
6714,0.779221773148
652,0.435544759035
4331,0.727292776108
7099,-0.469503551722
10320,-0.915396749973
2042,-0.683884620667
843,-0.545678198338
840,2.13467741013
7048,0.104194566607
4851,-0.664260566235
6464,0.347411960363
23410,0.276419878006
54205,0.0854396298528
2770,-0.261967539787
80204,-0.0460110604763
4208,-0.0589171051979
1845,-0.569254636765
23368,-0.563418865204
5583,0.420597553253
8900,-0.644451141357
581,0.0668160021305
6193,-0.504133462906
6622,-1.83288943768
11261,-0.0781626328826
6696,-0.506440639496
8312,-0.51769644022
835,-0.0468757152557
8324,-0.483753114939
1848,-0.471103280783
154,0.120286956429
4312,0.552843034267
994,0.588022649288
2048,-0.170852154493
1111,-0.121189519763
5154,0.520205616951
2920,-1.11455559731
3122,0.014183357358
2769,-0.143786609173
5900,0.453896224499
6304,-0.183364331722
5211,-0.326658248901
2886,0.707577705383
9261,0.247970208526
8569,0.188149318099
3303,-0.279061943293
5331,-0.0415115207434
5347,0.291272222996
4638,-0.494065731764
2264,-0.190246790648
1029,0.0555500686169
1027,0.600058197975
2597,0.0
55847,-0.519602894783
25803,0.959160864353
3480,-0.328107982874
2946,-0.486168503761
9517,0.467010736465
25987,0.0777045786381
23670,-0.0263419747353
11182,0.646297454834
2146,0.487605690956
3385,0.351263493299
5261,0.0988744422793
10765,0.08028639853
25839,0.835033237934
4172,0.908022999763
23161,0.0998797118664
10298,0.445471763611
1802,-0.100004121661
58533,-0.216463699937
147179,-0.363383769989
29937,0.248580694199
6184,0.383900672197
9854,0.390027731657
2553,-0.0682405605912
5440,0.764454364777
54623,0.235295817256
9533,-0.664145946503
8607,-0.441607505083
207,0.585053026676
26054,-0.994473814964
10682,0.0347881987691
8573,0.631572723389
23378,-0.0482546687126
8553,0.677127599716
622,0.621089696884
9467,0.320266187191
5525,-0.475057035685
256364,1.63415241241
332,-0.128478497267
2058,-0.0033792257309
7849,-0.0693440437317
23244,-0.0323469042778
7494,-0.388035565615
4836,-0.853411197662
23647,0.428129166365
10617,-0.936766147614
2184,-0.0728549063206
5355,-0.342778563499
6659,0.104131609201
7016,-0.153064519167
90861,-1.92180979252
10670,0.12660934031
79071,0.0807026028633
64746,0.116685017943
5366,-0.683300435543
11344,-0.373509943485
10013,-0.763196885586
5829,-0.194040566683
5257,0.47781085968
22794,-0.360087156296
9761,-0.630126833916
23326,0.114568799734
10972,-0.0894344300032
10523,-1.41736555099
79090,-0.974776625633
27032,-1.03840231895
9097,0.554571628571
10513,0.114027202129
1891,0.261568367481
3066,-0.527051687241
9801,-0.16452807188
1459,0.75023162365
9703,0.0309331566095
10606,0.658552408218
1017,-1.06548714638
9813,0.251928269863
7485,0.983497142792
2109,-0.0785744935274
23271,-0.8152384758
9915,-0.0313147604465
9552,0.0504721030593
93487,0.324524283409
2956,-0.00425209850073
11065,-0.126664802432
9653,0.212359413505
200081,-0.25829204917
3337,-0.362716197968
11073,-0.212669029832
23,-0.435706287622
5641,0.104207336903
8720,0.154492676258
10782,-0.795237421989
25932,0.0522771030664
3028,-0.0716420859098
6804,-0.0496230274439
890,1.42847251892
6390,-0.226642295718
4303,0.243312045932
10953,-0.430631399155
22889,1.10802483559
3098,-2.43544697762
11044,-0.222286611795
8985,0.0281502455473
66008,-0.86521589756
9217,0.898464024067
701,-0.186132520437
6182,-0.300070524216
4860,0.488031238317
7398,0.146122097969
6117,0.233208566904
23588,0.231893911958
949,-0.0508786141872
7168,-0.359057605267
9375,-0.121895439923
4927,-1.12311589718
2523,-0.428288191557
58497,3.32673287392
6856,0.830351114273
26036,-0.0746546983719
10206,-0.051792897284
25793,-1.46844744682
55556,0.850864827633
3978,0.677385509014
10681,-0.503584206104
3638,-0.0279961824417
8349,-0.473229646683
6275,1.4212474823
3895,1.14468312263
392,-0.596352577209
9170,-0.486752033234
80347,0.0973437726498
23300,-0.34596735239
836,-0.998953521252
11188,-0.43289154768
10898,-1.98178088665
9276,0.454754710197
1647,-0.370209872723
10285,-1.6635696888
23386,-0.992810487747
3156,0.392607867718
10237,0.291509240866
7077,-0.121197134256
11157,0.733694553375
22908,-1.18342781067
10915,0.0415878295898
9897,-0.735837936401
1759,0.46063798666
54541,0.892299771309
211,-0.803297817707
5048,-0.551141798496
84722,-0.378947257996
29890,0.518959820271
9868,-0.721844553947
873,0.316515266895
5580,0.326276510954
3725,-0.397494912148
23585,-1.25336313248
51097,0.108932778239
1831,0.297173380852
7020,-0.544132351875
55893,-0.0810484290123
6944,-0.529616713524
22883,-0.473786056042
5601,-0.489999771118
10775,0.150251120329
4780,-0.378376930952
10904,-0.893055081367
9917,-0.286733388901
1399,0.46432992816
24149,0.135949254036
2222,-0.3520167768
10131,-0.102429948747
2958,1.21576154232
9650,-0.024326056242
7319,0.647574365139
4817,-0.258493900299
9143,-0.612310290337
10494,0.412230700254
55324,0.105402797461
23149,-0.23319105804
9943,0.34256529808
6599,0.158651441336
51031,-0.135918200016
3566,-0.790644526482
3815,0.0268426761031
8624,0.537824571133
27346,-0.367354780436
10489,0.201682820916
26128,-0.895227730274
79921,-1.17138564587
55746,1.33739161491
23636,0.181638240814
10892,-0.411446660757
10652,-1.2964258194
11004,0.157654136419
23530,0.205778256059
8826,-0.405498176813
