rid,CRCGN001_HA1E_6H:BRD-A61273891-001-01-6:10,CRCGN001_HA1E_24H:BRD-A61273891-001-01-6:10,CRCGN004_HA1E_24H:BRD-A61273891-001-01-6:10UM
4313,0.346826463938,-1.11161863804,0.0321874432266
1022,-0.433752059937,-0.382882505655,0.608946979046
5880,0.182319149375,0.457533299923,-0.144902437925
3162,-0.343758583069,-0.288009226322,-0.770287573338
1282,0.438764989376,-1.5379127264,-0.0468174926937
3383,1.77918279171,-0.988641500473,-0.0223082620651
727,0.181961357594,-0.667950391769,-0.207727104425
4792,-0.165248155594,0.389118283987,-0.550658106804
4794,0.553957641125,-0.673385441303,-0.0732782557607
902,-0.711552381516,-0.514745473862,-0.0857187658548
8091,-1.19659674168,0.410054206848,-0.59384560585
3486,0.313573211432,-0.586438059807,-0.863955557346
10818,0.184563845396,-0.282310783863,-0.898240089417
3454,0.529892802238,-1.44126391411,-0.213786065578
4282,-0.0011720333714,-0.000171561958268,0.0362328886986
1605,0.248489767313,0.239646539092,-0.781732797623
10644,0.50529897213,-0.101667016745,-0.845018982887
2065,-0.0909573584795,-0.0901387631893,-0.804671406746
8321,0.229302912951,-0.667933762074,0.538729250431
8503,0.426725834608,-0.65487831831,-0.0256759878248
7027,-0.444564044476,0.803625941277,0.501221239567
6850,0.0841077715158,-0.609095811844,0.389708459377
1978,-0.136785566807,0.477609217167,-1.19028818607
896,0.222601085901,-0.724918067455,0.767498731613
5777,0.356679826975,-0.682555317879,0.73204523325
1846,-0.103462539613,0.399499058723,-0.122360922396
5925,0.276168227196,-0.678119897842,0.490303039551
142,-0.168508470058,1.07625007629,0.364615797997
1021,0.73314011097,-0.188102394342,-0.767257332802
5699,-0.357001066208,-0.15849788487,-0.13721498847
8061,-0.0825933590531,-0.355970144272,-1.3373734951
1870,0.185050919652,-0.590030908585,1.87819814682
1398,-0.099010810256,0.541045308113,-0.746830701828
3312,-0.630762338638,0.423349887133,0.137159854174
891,-0.0517537482083,0.262890398502,0.847082734108
4775,1.25636518002,-0.0825212970376,-0.0769143402576
5111,-1.24074137211,0.530786514282,-0.579847633839
5696,-0.759635806084,-0.111171372235,0.380734354258
5588,0.276098310947,1.63705742359,-0.064603663981
6839,-0.667093455791,0.4947296381,-0.438712030649
329,-0.267738610506,0.549828469753,-0.283697575331
5058,-0.115676268935,-0.851225614548,0.589779436588
998,0.0406627319753,0.42323833704,-1.53588342667
9134,0.359612286091,-0.827574014664,-1.01611351967
6616,0.155618056655,-0.597893357277,1.11353993416
5223,-0.672428309917,0.463667035103,0.352779477835
4690,-0.743061602116,0.364729017019,0.575930476189
958,-1.04180204868,-0.559834778309,0.459682255983
1616,-0.275030106306,-0.0457429215312,0.933004498482
991,-0.971480488777,0.106871515512,-0.897711038589
6347,0.0143193416297,-0.732747077942,-0.600183844566
6714,0.839405238628,0.0177500080317,-0.500444293022
652,0.2901930511,-0.474700093269,0.944987773895
4331,2.16149878502,-0.338838994503,-0.111444756389
7099,2.84136795998,-1.84302210808,-0.567231655121
10320,0.584140300751,-0.120393544436,0.378408253193
2042,0.697274744511,-0.6012160182,0.479579299688
843,-0.104999385774,-0.779169201851,0.252489537001
840,-0.320932388306,-0.192625105381,-0.57078742981
7048,3.77872109413,1.57362425327,-0.234915316105
4851,0.210322961211,-0.327289402485,-0.00166855473071
6464,-0.435063898563,-0.411156147718,0.962138831615
23410,0.374126404524,1.2139441967,-0.446864455938
54205,-0.5749117136,0.556933641434,-0.323902398348
2770,0.98464679718,1.86815297604,-0.404924035072
80204,2.78610420227,0.683658719063,2.29737448692
4208,0.794204294682,-0.703513741493,0.761828839779
1845,-0.383165001869,0.0356132686138,0.730870842934
23368,-0.0449329316616,0.84399920702,0.534887135029
5583,0.172573655844,-0.56815302372,0.106742426753
8900,0.577863752842,-0.910468220711,1.03144335747
581,0.582189977169,-0.272677809,-0.289144963026
6193,-0.575217247009,-0.0179556310177,0.627582252026
6622,-0.231447726488,-0.19358164072,0.027175841853
11261,-0.275946140289,1.03884935379,0.870643019676
6696,-0.186865270138,-0.0523422919214,-0.49545276165
8312,1.5583589077,0.578142762184,0.943393290043
835,-0.277690351009,0.176844164729,-0.634505748749
8324,-0.127614200115,0.878542423248,-0.998229026794
1848,0.166148066521,-0.145392984152,-0.323976248503
154,5.97649049759,1.73010635376,-0.289456427097
4312,0.110864192247,-0.270415276289,1.18021762371
994,-0.880449235439,0.0966075211763,-1.16578303277e-06
2048,0.258420675993,-0.186405658722,-0.664176821709
1111,0.0606155693531,-1.06780660152,-0.174405813217
5154,1.38046872616,-0.218660205603,-0.16908210516
2920,-0.739866495132,-0.0600466914475,0.0467335321009
3122,0.905679166317,0.600651502609,0.389274209738
2769,0.759268760681,-0.186572998762,-0.508905827999
5900,0.162204191089,1.20952856541,0.113027386367
6304,0.672776818275,-0.527838051319,1.88010632992
5211,0.135802134871,-0.259473919868,-0.170201599598
2886,-0.324506342411,-0.721448898315,0.150206506252
9261,0.711737513542,0.920673787594,0.257094204426
8569,0.708439826965,-1.4589574337,-0.107539497316
3303,0.639025270939,-0.783658981323,-1.21306860447
5331,0.0039538256824,-0.521701097488,0.06035926193
5347,-0.601894259453,0.337758779526,-0.578769505024
4638,-0.00728058815002,-0.143208935857,-1.45286118984
2264,0.703182756901,-0.31985399127,0.229634717107
1029,-0.0460966788232,0.799701988697,0.0195329096168
1027,0.149221628904,0.678241729736,-0.522168278694
2597,0.000108942978841,-6.40945654595e-06,-0.18754658103
55847,0.00550083629787,0.64357739687,-0.0732146203518
25803,0.436700731516,-0.352113723755,0.481215268373
3480,0.359142541885,-0.392128020525,-0.275883316994
2946,0.237626075745,-0.7582000494,-0.369876503944
9517,0.0650747418404,0.518451571465,-1.00664448738
25987,0.36297339201,0.349773198366,-1.39249134064
23670,-0.495137602091,-0.642901778221,-0.362505555153
11182,-0.191401794553,-0.885634601116,0.18095678091
2146,-0.117688804865,0.16680586338,-0.338226228952
3385,0.458092182875,-0.23908919096,-0.782436668873
5261,-0.201381579041,-0.409394979477,0.752902507782
10765,0.0508849397302,-0.219308137894,0.263334155083
25839,-0.325075984001,0.207529097795,-0.0881020948291
4172,0.302271097898,-0.262193620205,0.0639065057039
23161,-0.0963632315397,-0.627765715122,0.249599769711
10298,-0.465780347586,-0.320686072111,0.367099165916
1802,0.115782484412,-0.115354895592,-0.387299031019
58533,-0.213411122561,-0.421821266413,-0.412287980318
147179,-0.631745517254,2.0093870163,-0.302586257458
29937,-0.582556426525,0.235450267792,0.0648802667856
6184,-0.689594864845,0.971616208553,0.305593758821
9854,0.157911986113,0.00216695666313,0.638127982616
2553,0.182049557567,-0.0409222692251,-0.173587039113
5440,-0.366351097822,0.278698444366,-0.196543797851
54623,0.427547931671,-0.186425551772,-0.0598097294569
9533,0.21346770227,-0.316975742579,0.104887776077
8607,0.163957089186,0.59223139286,-0.393441081047
207,-0.416069805622,0.53076851368,1.44262850285
26054,-1.20124447346,-0.0680802837014,-0.614971339703
10682,0.0286867618561,1.20625078678,-0.175369367003
8573,0.577405333519,0.542149543762,-0.731282114983
23378,1.68919336796,0.00606361031532,0.422140598297
8553,-0.731332957745,-0.572146356106,-0.779527068138
622,0.254771143198,-0.24056917429,-0.163542225957
9467,0.678301155567,-0.0125246047974,0.366689264774
5525,-0.1490034163,0.160702496767,-0.154181987047
256364,-0.194138377905,2.7284924984,0.704679787159
332,0.133175104856,0.43818795681,-0.186358943582
2058,0.0504184812307,0.762773036957,0.102354459465
7849,0.236316427588,0.253171801567,-0.477144956589
23244,-0.0313483849168,-0.522295594215,-0.183161124587
7494,-0.466382950544,-0.142401099205,-1.19530344009
4836,0.138585776091,-2.2621588707,-1.07385063171
23647,-1.2034573555,0.106159195304,-0.725639224052
10617,-0.0526744574308,0.0389346554875,0.505319356918
2184,0.225888758898,-0.591225445271,-0.812761247158
5355,0.0467823669314,-0.710824787617,0.125500932336
6659,0.277948409319,0.698209583759,-1.56974542141
7016,0.314023703337,-0.700159549713,-0.0548823438585
90861,-0.0607946664095,0.629906356335,-0.474650114775
10670,-0.306821256876,0.70363008976,-0.679058074951
79071,0.290487766266,-0.388979554176,0.0630987510085
64746,0.335299968719,0.503613054752,-0.834940314293
5366,-0.334893852472,0.0353381074965,-0.655347883701
11344,-0.289464592934,0.430174708366,0.462470680475
10013,0.00476357154548,-0.0558116585016,0.347374975681
5829,-0.405947327614,-0.400173932314,0.0587540306151
5257,-0.581191122532,0.139056131244,-0.179709866643
22794,-0.460428833961,0.254565060139,0.163344398141
9761,0.494994848967,0.405935585499,0.531629443169
23326,-0.184630334377,0.862801373005,-0.168404474854
10972,-0.107699155807,0.297969520092,-0.0276287943125
10523,-0.0683656409383,0.242133975029,0.409380495548
79090,-0.21394944191,-0.427125543356,0.0506392605603
27032,0.177175283432,-0.532031416893,-0.341590166092
9097,-0.357052475214,0.195886194706,-0.0086009753868
10513,0.0806464478374,-0.552635610104,-0.554100990295
1891,0.171239882708,-1.0143237114,-0.0118744568899
3066,-0.546132862568,0.60161203146,-0.577810645103
9801,0.0585495457053,1.16459369659,0.792159378529
1459,0.194195002317,-0.866983652115,0.880040764809
9703,0.381633043289,0.269427478313,-0.227596610785
10606,0.756294906139,0.390375345945,-1.28849935532
1017,-0.3293222785,0.193239450455,0.828014731407
9813,0.01773994416,-0.223867416382,0.45173060894
7485,-0.690945506096,-0.238578185439,-0.309043616056
2109,-0.46321323514,0.851947069168,0.768412351608
23271,0.304470270872,-1.03068208694,0.133806526661
9915,-0.0286966562271,0.183454573154,0.682237744331
9552,0.0647630542517,-0.328504264355,0.470575064421
93487,-0.00616424810141,0.864890217781,0.481241434813
2956,0.108315989375,0.857645630836,0.161022469401
11065,0.178393229842,0.809729099274,-0.491544395685
9653,0.218748241663,-0.864483356476,0.711482644081
200081,-0.254936218262,0.840084373951,-0.45488640666
3337,-1.3169195652,0.753239810467,0.540780067444
11073,-0.0877628326416,0.0215309858322,-0.715070962906
23,0.084232032299,-0.4880887568,0.270706057549
5641,-0.286912769079,1.73040747643,0.000178817659616
8720,0.245219439268,-0.57337731123,0.872735023499
10782,-0.260687500238,0.0111645683646,0.497547626495
25932,0.253006219864,-1.25629746914,-2.09916782379
3028,-0.37305650115,0.469293922186,-0.189340204
6804,-0.554363548756,-0.878176212311,0.348794698715
890,-0.0285806208849,0.390035390854,-0.197106927633
6390,-0.298731982708,0.824794888496,0.308606237173
4303,-0.490401744843,0.106245934963,0.475205272436
10953,-0.0897311344743,0.223128810525,-0.787621080875
22889,-0.0959496125579,-0.584447324276,-0.0689167976379
3098,0.218155443668,0.627493977547,-0.315306246281
11044,0.182538956404,-0.387297332287,-0.014102531597
8985,0.372189998627,-0.342663288116,-0.438645929098
66008,-0.400536686182,-0.850786328316,0.372788310051
9217,-0.0659451708198,0.340992599726,-0.14220303297
701,0.202300801873,-0.867848157883,0.28577619791
6182,0.0174096077681,0.651066601276,-0.768127858639
4860,-0.173041343689,0.166989862919,-0.908632814884
7398,-0.163844302297,1.48524916172,0.195155084133
6117,-0.251227259636,0.764260053635,0.163459196687
23588,0.371398150921,-0.359549492598,1.2438595295
949,-0.0793513655663,0.0162065550685,0.19610388577
7168,-0.0721532553434,-0.569134175777,-1.07822859287
9375,0.312023818493,1.13950121403,0.307621628046
4927,0.0907331183553,0.421148061752,-0.556070864201
2523,0.21503894031,-0.798483967781,-0.00231652753428
58497,-1.08937466145,0.635409533978,0.325976282358
6856,-0.531440317631,0.944963216782,-0.0254050251096
26036,-0.122976660728,0.398538082838,0.800994634628
10206,0.195740699768,-1.33912706375,0.243959218264
25793,-0.0568622685969,-0.0712183043361,-0.369297742844
55556,0.370024740696,-0.97790157795,-0.789322674274
3978,0.0395727567375,0.584971904755,-0.315737217665
10681,-0.0988093540072,-0.421199887991,-0.0899171605706
3638,0.0850435495377,0.628747820854,-1.06000471115
8349,-0.234135106206,-0.531288444996,0.56748521328
6275,0.485007017851,-1.04619216919,-0.774041295052
3895,-0.189288631082,-0.406576216221,-0.0291050896049
392,0.0790301859379,-0.263066619635,0.401165693998
9170,-0.0786757543683,-0.604507803917,0.797854542732
80347,-0.378487229347,-0.270255297422,-0.034819573164
23300,2.61536240578,0.544974982738,0.0865128040314
836,0.216244012117,-0.399388074875,-0.280831843615
11188,-0.376441806555,0.34001198411,0.385241210461
10898,-0.235542401671,0.142342478037,0.687820851803
9276,-0.5197904706,0.624975204468,-0.765828609467
1647,-0.763316631317,0.32390370965,-0.25921395421
10285,0.178937003016,0.479800581932,0.348063468933
23386,-0.0325766056776,-0.369621217251,-0.793084144592
3156,0.0916412174702,-0.598092317581,-0.417750447989
10237,0.141663447022,0.277634590864,-0.358247578144
7077,0.252157092094,-0.966262340546,-0.244920611382
11157,0.518184661865,0.635565340519,0.0931723043323
22908,-0.304608911276,-0.000427410006523,1.03149402142
10915,-0.225924685597,0.921069979668,-0.376881480217
9897,0.529837787151,-1.14836525917,-0.71303486824
1759,-0.070072054863,-0.107128709555,0.185478553176
54541,0.0978849232197,-0.497517645359,0.287044733763
211,0.278825044632,-0.973881602287,0.392750501633
5048,0.0351990833879,-1.34198439121,0.0263829659671
84722,-0.237534284592,-0.521020948887,-0.817965328693
29890,0.352700024843,-0.0884021967649,0.420403182507
9868,-0.734639048576,0.172605022788,-0.966380596161
873,0.87475413084,1.96374678612,0.266927480698
5580,-0.104414567351,0.470167338848,1.30348324776
3725,-0.447586894035,0.0241486970335,-0.121839061379
23585,-0.167960479856,0.481392771006,-0.415516018867
51097,-0.139732658863,0.411316215992,0.60187292099
1831,-0.00357681512833,0.366196841002,-0.21245212853
7020,0.262482017279,-0.408950805664,0.172240048647
55893,-0.289843976498,-1.45485448837,-0.434791475534
6944,0.495389670134,-1.36417686939,-0.497481286526
22883,-0.502178668976,0.427353620529,-0.178251236677
5601,-0.321199417114,-0.391642302275,0.978564739227
10775,0.353664815426,-0.398029625416,-0.59157294035
4780,-0.379852592945,-0.74295514822,0.585271477699
10904,0.122203409672,0.788194060326,0.416621953249
9917,-0.428018659353,0.341983228922,0.604933977127
1399,0.0273931063712,-0.00263373926282,1.24123573303
24149,-0.573105990887,-0.887775599957,1.27345275879
2222,-0.226282715797,0.0890093669295,0.351469308138
10131,0.0821656137705,0.118441946805,-0.054995149374
2958,0.511258661747,-0.552205979824,-0.457562208176
9650,-0.398943066597,-0.900330364704,0.612715125084
7319,-1.15097141266,1.30790555477,0.389628052711
4817,0.381198823452,-0.324339896441,1.14816057682
9143,0.731596529484,0.839940607548,1.7468547821
10494,0.0901434868574,0.556366384029,-0.277604550123
55324,-0.00333666265942,0.911855816841,-0.0804778859019
23149,0.414493739605,-1.0285564661,-0.0216709300876
9943,-0.0826844424009,0.1514133811,0.503112077713
6599,-0.512799799442,0.88994795084,0.0523202940822
51031,-0.615485489368,0.444442331791,0.226010262966
3566,0.446736782789,-0.567212760448,0.12263353914
3815,0.0404767394066,-0.29964157939,0.314961671829
8624,0.0385448746383,0.979813992977,-0.306221663952
27346,-0.996918618679,-0.0672572553158,-0.271224826574
10489,0.0883948355913,-0.274309694767,0.993875443935
26128,0.282201498747,0.443954348564,-0.469900727272
79921,-0.338488399982,0.485352993011,-0.253917396069
55746,-0.603829860687,0.135723590851,0.109822057188
23636,-0.0818399935961,0.767250478268,-0.763424932957
10892,-0.673518896103,0.550814807415,-0.450477361679
10652,-0.159057185054,0.0649518445134,1.26632213593
11004,-0.726494908333,0.422846198082,-0.163274139166
23530,-0.0140807265416,0.735778450966,0.564463317394
8826,0.291931033134,-1.65135633945,-0.0232177842408
3308,-0.864589393139,0.209916949272,0.863978147507
7153,0.0264244377613,0.608684778214,-0.0555403158069
11041,-0.227101176977,1.12101054192,0.341544866562
6342,-0.0603407099843,0.0373725146055,-0.0478880628943
5883,-0.139531001449,0.0215544551611,1.58890163898
10589,-0.233856618404,0.354429930449,-0.119521275163
5110,-0.30689945817,0.485857844353,-0.153819307685
4609,0.0665600001812,0.242978394032,-1.69723749161
5423,-0.629262387753,-1.34859347343,-0.425443202257
1070,0.228250309825,-0.267811775208,-0.422876626253
10051,-0.791543841362,0.200853288174,-0.550425589085
6603,0.0594126693904,0.126347094774,0.28409743309
9019,-0.352954089642,0.394698262215,-0.398627609015
10969,0.469973564148,0.379080355167,-0.712140917778
9797,-0.0742160081863,0.408325433731,-0.702269017696
4043,-0.0704948231578,0.0425002425909,0.230235993862
9519,-0.94998562336,0.69187361002,0.170437812805
8480,-0.528736174107,0.104678563774,-0.759086310863
983,-0.0782701671124,1.15904676914,-0.256535232067
10559,0.110209092498,-1.3633544445,-2.01551055908
8508,-0.167025908828,0.952901363373,0.320670604706
9275,-0.190600633621,-0.748623967171,0.276479512453
8914,-0.711980581284,-0.0528995245695,1.02924263477
54505,0.456620424986,-0.314742386341,0.318056315184
6919,0.162704139948,-0.50805747509,0.286025464535
2274,-0.397713959217,0.793395876884,-1.04604768753
2288,-0.0766138508916,-0.000411214423366,0.381263017654
7994,-0.0519212074578,0.431803822517,0.932950258255
4216,-0.224801108241,0.57537728548,-0.313245624304
7538,-0.0608047880232,-0.789360523224,0.13149549067
3628,-0.913812398911,-0.11247767508,0.0791285932064
2037,-0.81097304821,0.647040486336,0.0626227557659
2771,0.15993244946,0.786867678165,-2.62722969055
7264,-0.964125812054,0.215527236462,-0.899370193481
1786,-1.5101391077,0.0498364344239,0.740215480328
5873,-0.156416669488,-0.203290268779,-0.0308097172529
780,0.353696346283,-0.683128833771,0.293288826942
9926,-1.16317284107,0.974594771862,1.12093901634
8446,0.778341591358,-0.889437735081,0.0449133142829
7159,-0.507685124874,0.449296712875,0.374952673912
1026,-0.165789052844,1.29799437523,0.43571421504
7082,-0.392159044743,0.326537549496,0.239789307117
10058,0.146997779608,-0.111488908529,0.640303492546
10797,-0.346710860729,0.598183989525,-0.45495864749
11230,-0.629931211472,0.695025682449,-0.524608790874
30836,0.58274191618,0.462799012661,0.149076059461
27336,0.0285725612193,0.181469365954,0.298528522253
9918,-0.286670088768,-1.03453469276,0.577056586742
79073,-0.387852281332,0.477194309235,-1.79125010967
9688,-0.267306745052,0.469917088747,-0.296236693859
23659,-0.412651926279,0.953305959702,0.24975964427
8396,0.00324147567153,0.607420027256,-0.0830689221621
23077,-0.0910876393318,-1.08988523483,0.718575358391
10857,-0.607729136944,0.813385725021,-0.505312561989
16,-0.404588401318,-0.301089555025,0.322009801865
2817,0.0883003845811,-0.379556745291,1.06407284737
60528,-0.425943344831,1.05717504025,0.299184530973
5359,-0.212403818965,-0.0973402112722,0.288336992264
1514,0.0535385236144,0.73018348217,0.0853659883142
1509,0.48694896698,-0.383503377438,-0.58510184288
9181,-0.949780404568,-0.0614430680871,-0.850665688515
3611,-0.960344433784,-0.00840539112687,-0.837372541428
4783,0.42632356286,0.129186794162,-1.06849169731
10123,0.306169360876,-0.635520100594,-0.0969882309437
8895,-0.320001393557,0.266882687807,0.396537095308
9805,0.285313129425,-0.573708057404,-0.56773930788
4125,0.055018812418,0.0816632956266,-0.0292106214911
1635,-0.422476500273,0.0440293252468,0.207845672965
4154,1.45817601681,0.42847314477,-0.832816362381
26292,-0.34002250433,0.27988088131,0.21483874321
5770,0.528588831425,-0.429921448231,-0.448837637901
25874,-0.497058033943,0.0873249173164,-0.0107150459662
11319,-0.22829015553,1.20968711376,0.0770868808031
1153,0.367144316435,0.284419000149,-0.0460279360414
11098,-0.582468032837,-0.910953879356,-0.926104843616
8974,0.34888112545,0.0341822132468,0.529642820358
533,-0.517559528351,0.824317932129,-1.48339891434
823,0.0547111257911,-0.578625977039,0.284127086401
6812,-0.181119889021,0.932116806507,0.231139302254
3693,-0.340711295605,0.321110725403,-0.701255738735
4891,-0.987841725349,-1.24136030674,0.701097726822
10954,-0.144942894578,1.28557300568,-0.873185276985
5909,-0.292886734009,-0.694700241089,-0.0689765289426
9221,-0.324316650629,0.411637037992,-0.139845713973
847,0.0146721983328,-0.889787971973,-0.57642441988
11072,0.0875394493341,0.0573183298111,-0.269187569618
10221,0.359682649374,-0.962541878223,-0.0289837848395
7158,0.21670421958,-0.203631550074,1.03443872929
8678,-0.809974312782,0.690364122391,0.00387873617001
11014,-0.067803427577,-0.707925260067,-1.34672439098
1994,0.389558076859,-0.544803142548,-0.38336661458
3482,-0.219417259097,-0.925932109356,0.266919314861
25976,0.161348611116,-0.880145192146,0.0106859952211
10491,-0.302374184132,0.867694318295,-0.385177701712
51053,0.129691749811,0.202098339796,0.281598269939
9267,-0.514617919922,0.0665251463652,-1.04833483696
5547,-0.372188776731,-0.564734578133,0.395670413971
6597,-0.0694819614291,0.388616323471,0.0220675989985
5836,-0.56971424818,0.817827343941,-0.636196792126
6118,0.00614005047828,0.448052585125,1.54628777504
2961,-0.109055057168,-0.128779053688,-0.434851586819
310,-0.623240172863,0.265053451061,0.195187419653
7296,-0.910114884377,0.131970316172,0.098300896585
1429,-0.356245279312,0.648709416389,-0.801801860332
2548,-0.129086986184,0.967772722244,-0.0160705037415
6499,-0.0520493835211,0.651925742626,-0.243096575141
642,-0.128377631307,0.435740351677,0.129529416561
23076,-0.281483799219,1.07311701775,-0.356207847595
10099,-0.303066581488,0.653192877769,-0.813959419727
9817,-0.285988807678,-0.0625864118338,0.179352775216
9126,-0.382692366838,-0.290898352861,-0.223299518228
3930,-0.302414178848,0.265407621861,-0.6096778512
10450,-0.427562952042,-0.107823595405,0.535967350006
54386,-0.256602823734,0.356706053019,0.750714957714
664,-0.286352455616,0.229959174991,0.719049453735
596,-0.0679611712694,0.0212066471577,-0.16554671526
10180,-0.00489125959575,0.33400118351,1.42338788509
1445,0.210301071405,0.888673067093,0.271561831236
230,0.45576313138,-0.121925741434,1.06917238235
9246,0.0320038944483,-0.875417470932,0.382321476936
5092,-0.439757347107,0.810670137405,0.509022653103
23463,-0.381213456392,0.564622402191,-0.201963305473
10007,0.208969712257,-0.129444122314,0.0549316518009
4925,-0.301197737455,-0.218797281384,0.531997621059
6251,0.430746793747,-0.853227376938,-0.929800987244
5782,-1.56579685211,0.567869782448,-0.873502194881
5106,-0.097869426012,0.512998223305,0.36630833149
2673,-0.427119344473,-0.607570648193,0.675480306149
644,-0.0789240002632,1.05296695232,1.26342380047
6284,-0.130563080311,0.190700531006,0.170727148652
4605,0.0357779636979,-0.533119618893,0.349987268448
6810,-0.105847731233,0.207413196564,0.252876281738
54499,-0.537978172302,0.895328640938,0.0110519202426
11007,0.164755731821,-0.250506997108,-0.898411512375
1643,0.368168145418,0.998013496399,1.39563465118
25805,1.5951359272,1.02099490166,-0.175905585289
3033,0.179885283113,0.122648492455,0.414725422859
2745,-0.484277904034,0.876088023186,-0.0418513901532
9961,0.398489147425,-0.991505980492,-0.451058745384
3925,-0.880147576332,0.54433041811,-0.00213949172758
2582,0.221288442612,-0.500026881695,-0.477719753981
5792,-0.65381193161,-0.609083116055,-0.085560746491
5236,-0.127290382981,0.398437023163,0.462486475706
