rid,CPC010_A375_6H:BRD-K26257340-001-06-7:10,CPC012_A375_6H:BRD-K26257340-001-02-6:10,CPC010_A549_6H:BRD-K26257340-001-06-7:10,CPC012_A549_6H:BRD-K26257340-001-02-6:10,CPC010_A549_24H:BRD-K26257340-001-06-7:10,CPC012_A549_24H:BRD-K26257340-001-02-6:10,CPC012_ASC_24H:BRD-K26257340-001-02-6:10,CPC010_HA1E_6H:BRD-K26257340-001-06-7:10,CPC012_HA1E_6H:BRD-K26257340-001-02-6:10,CPC010_HCC515_6H:BRD-K26257340-001-06-7:10,CPC012_HCC515_6H:BRD-K26257340-001-02-6:10,CPC010_HEPG2_6H:BRD-K26257340-001-06-7:10,CPC010_HT29_6H:BRD-K26257340-001-06-7:10,CPC012_HT29_6H:BRD-K26257340-001-02-6:10,CPC010_MCF7_6H:BRD-K26257340-001-06-7:10,CPC012_MCF7_6H:BRD-K26257340-001-02-6:10,CPC010_MCF7_24H:BRD-K26257340-001-06-7:10,CPC012_MCF7_24H:BRD-K26257340-001-02-6:10,CPC012_NEU_24H:BRD-K26257340-001-02-6:10,CPC012_NPC_24H:BRD-K26257340-001-02-6:10,CPC010_PC3_6H:BRD-K26257340-001-06-7:10,CPC012_PC3_6H:BRD-K26257340-001-02-6:10,CPC010_PC3_24H:BRD-K26257340-001-06-7:10,CPC012_PC3_24H:BRD-K26257340-001-02-6:10,CPC012_PHH_24H:BRD-K26257340-001-02-6:10,CPC012_SKB_24H:BRD-K26257340-001-02-6:10,CPC010_VCAP_6H:BRD-K26257340-001-06-7:10,CPC012_VCAP_6H:BRD-K26257340-001-02-6:10,CPC010_VCAP_24H:BRD-K26257340-001-06-7:10,CPC012_VCAP_24H:BRD-K26257340-001-02-6:10
1452,1.93135714531,-0.570007681847,0.579900026321,0.311846077442,-0.1507999897,-1.89200007915,-1.58740985394,0.156900003552,-1.85399138927,-1.45302510262,0.26844611764,0.429478287697,-0.618110537529,-1.13667345047,-0.126067832112,0.234060004354,-0.164811074734,0.428036928177,0.135299995542,0.36165907979,-0.233822137117,-0.929574251175,-0.961720883846,-0.130621150136,0.579811811447,0.439787149429,-0.331139743328,-0.407202243805,0.361506551504,-0.38227301836
4776,1.96889591217,-1.16868758202,1.73940002918,0.00971123576164,-1.36535000801,1.05914998055,-0.638064682484,0.999300062656,-2.40039110184,0.478729695082,-1.20627188683,-0.890051186085,0.555189490318,-1.62643420696,1.09030950069,0.292419970036,-0.558126330376,0.570887684822,0.314999997616,1.3930311203,-0.51947504282,0.489731043577,0.179333716631,-0.239357918501,-0.616080999374,1.17363548279,0.684432208538,-0.0700707733631,-0.000266509130597,0.569123446941
6908,1.78253865242,-0.0686892643571,1.01719999313,-0.44904384017,0.277799993753,-1.04044997692,0.0970869958401,-0.999533414841,-1.1377530098,0.292701005936,0.302849113941,0.670882701874,-0.680609345436,-1.0698775053,-0.00526431202888,0.0659800618887,-0.038755685091,0.921695768833,0.613499999046,1.36811113358,0.521134495735,0.271975636482,-1.01516020298,0.590695679188,-0.0365720242262,-0.39990067482,-0.973623633385,0.276315420866,0.280887126923,0.26809579134
672,1.88385796547,-1.73439264297,0.539200007915,-1.67500209808,0.496749997139,0.000900000333786,-2.01013803482,0.574700057507,-1.99425148964,0.40790399909,-0.56127679348,-0.0962214916945,0.00719033554196,-1.80712246895,0.435626089573,0.366560012102,0.714569091797,-0.684242784977,-0.728500008583,0.916967988014,0.340123057365,0.110060982406,-0.106799989939,-0.144158393145,3.16854429245,0.069220662117,-0.0916571468115,0.240859135985,0.144062578678,0.0903125479817
5710,0.476684391499,-0.588979482651,0.699699997902,-0.109155617654,-1.07550001144,-3.67359995842,-4.41268539429,-0.361733317375,-4.97957038879,2.14816999435,0.111118376255,0.595029890537,0.214291587472,-1.29545342922,0.395346581936,-0.595200002193,0.0472964197397,0.0157707091421,-0.330000013113,0.145952478051,-0.275962918997,-0.0829105973244,-0.455505400896,0.296136707067,-0.540900945663,-0.298471271992,-0.387285143137,0.203204810619,-0.0164004340768,-0.60851675272
2115,2.32610368729,0.699575304985,-1.53120005131,-0.0945337116718,-1.10759997368,0.37475001812,0.453449726105,0.329533308744,0.19831854105,2.17521619797,0.170412749052,-0.921204984188,-0.0925096571445,1.01468169689,0.913038015366,1.50543999672,-0.43667447567,-0.275314927101,1.34399998188,0.51212233305,0.807362556458,0.467040449381,0.305883765221,-0.485062032938,0.134554326534,0.763229727745,0.621018588543,0.627614557743,-0.0177228748798,-0.336533248425
7015,1.34394001961,-1.40488862991,0.51859998703,-0.292120695114,-0.826150000095,1.30040001869,1.10700392723,0.288399994373,-0.156978040934,-0.0952452421188,-1.33168745041,1.33750724792,-0.329105734825,-0.5341822505,0.448164582253,-0.259580045938,-0.53763794899,0.71923917532,-1.06429994106,-0.82113969326,-0.378587067127,-0.175490856171,0.916792929173,-0.151875674725,-0.564595878124,-0.313921034336,0.555951416492,0.422052204609,-0.683685004711,0.459400951862
8726,1.04861283302,0.792378902435,-0.23180000484,0.277978926897,0.310649991035,-0.378450036049,0.1271173805,0.900066614151,0.0373394489288,-0.23913140595,1.75536286831,0.137953191996,-0.589363753796,0.47914904356,0.0644982382655,0.350400030613,0.204298987985,-0.618391811848,-0.904299974442,0.695478439331,0.212858408689,0.207726642489,-0.262929201126,0.579268693924,1.5645917654,1.19050717354,-0.815070211887,-0.282547324896,0.0259171761572,-0.734487891197
2185,1.40222465992,-0.507533848286,-0.103600002825,0.479526668787,-0.771650016308,0.908150017262,0.0145991090685,0.349266648293,1.26659166813,0.114251986146,-0.00937838852406,-0.512872695923,0.043651394546,0.194941580296,0.291918337345,0.26446005702,-0.316419124603,0.228236943483,-0.777199983597,-1.18381941319,0.03970227018,0.0156377367675,0.709035694599,-1.07977128029,0.0185225456953,-0.79009604454,0.850365042686,0.204308614135,-0.23986274004,0.700661599636
3315,1.75881767273,1.27947616577,-0.131899997592,-0.366911292076,1.20204997063,-1.7906498909,0.200987458229,-0.595466673374,-0.642589330673,0.305537164211,-0.0276870429516,1.21847462654,-0.459997981787,0.750650167465,0.145251572132,0.406639993191,0.205500364304,-0.20498020947,0.66060000658,3.21252846718,-0.401599496603,-0.644262433052,-0.411054730415,-0.45519772172,-0.125919908285,-8.00840934971e-05,0.0416096746922,-0.113530278206,-0.605892777443,0.461621582508
5289,2.91646170616,-0.709692120552,0.463400006294,-2.34363937378,-0.796849966049,0.564399957657,-1.60809397697,-1.54973340034,-2.69474864006,3.26247000694,-0.264301121235,0.157737821341,-0.553385972977,-0.382455974817,0.853609085083,0.895560026169,0.00912973284721,-1.00746059418,-1.17309999466,-0.877030670643,0.514049351215,0.236981913447,0.723913431168,0.159795671701,-0.915623426437,-0.604884982109,0.776651203632,-0.200556725264,0.17453430593,-0.701557517052
868,2.1426153183,-0.337386786938,5.33510017395,1.18698132038,-1.39249992371,-0.394349992275,1.28389728069,0.308600008488,-0.599137604237,1.46890306473,0.810559332371,1.2985047102,-0.170696645975,0.227970644832,0.354869395494,0.59598004818,-0.137410610914,-0.165181905031,-0.653699994087,-1.05364084244,0.185022756457,-0.422538161278,0.646704614162,-0.860272049904,2.83456301689,0.0592435747385,0.715744972229,0.409581720829,-0.0248871538788,1.3860257864
1677,4.19935464859,-1.09353709221,0.781599998474,-0.063195720315,-0.656549990177,0.808300018311,-0.0941747054458,0.912800014019,-1.1988350153,0.0640973076224,-0.654154419899,-0.00716169178486,-0.148699581623,-0.91268324852,1.06824088097,0.563520014286,-0.530807077885,0.0477118492126,-0.626900017262,-1.42122101784,0.769531369209,-0.290341854095,0.574919760227,0.43449473381,0.396173536777,-0.955684065819,0.586457788944,0.375270873308,-0.258215844631,0.293956935406
7043,3.15260910988,-0.142548799515,0.879899978638,1.51368272305,-0.788349986076,0.585399985313,0.854438960552,2.16266679764,1.20184075832,0.442684531212,0.487785458565,-0.877429902554,0.404024600983,0.825815737247,0.943708240986,0.647220015526,0.353428274393,-0.0240278281271,-0.698099970818,-0.84525680542,-0.409863263369,0.556620419025,0.469639956951,-1.56144285202,1.44332253933,-0.638020157814,0.757876157761,0.754822731018,-0.160700857639,-0.488421618938
5613,1.79816842079,-1.72923374176,-1.19930005074,0.262119650841,-0.457249999046,1.36599993706,1.20696008205,0.630100011826,1.34620714188,0.604249000549,-1.01354563236,-0.522528409958,0.566390037537,-0.33834823966,0.890887320042,-0.0734599977732,-0.639787912369,0.375094741583,0.183799996972,0.782781839371,0.127619042993,0.590427815914,0.845339179039,-0.113753691316,0.275994032621,0.959301352501,1.04055213928,0.658090829849,-0.0676294416189,-0.206902444363
595,1.23490226269,0.588418483734,0.947099983692,-0.660440087318,1.16425001621,-1.7797999382,1.15851902962,1.16403329372,-0.0579456835985,1.12994217873,0.601107954979,0.235726162791,0.120641373098,-1.34939575195,0.0957913100719,0.22556000948,0.81145888567,-0.305932879448,0.271499991417,0.0922491028905,0.257959097624,-0.188048049808,-0.405439734459,-0.320732027292,0.0812744274735,1.1553401947,-0.491414427757,-0.351314485073,-0.223155707121,-0.372661918402
4793,2.63693451881,1.28253054619,1.42009997368,0.30580586195,2.40044999123,-0.855749964714,1.36204767227,0.641266703606,-0.0159726366401,0.516098380089,1.10591459274,0.19923093915,-0.327820181847,0.182026162744,1.40062153339,1.6971000433,0.0131668746471,0.347309559584,-0.208900004625,2.25143909454,-0.466659903526,0.264200091362,0.359490990639,-0.375154018402,-0.758843779564,-0.120758265257,-0.638257026672,0.867394447327,-0.160820543766,0.682103812695
2736,3.6219522953,-0.100447513163,0.260500013828,0.457541495562,0.0591500028968,-0.200599998236,0.269402742386,2.08756685257,-1.82166385651,0.904801487923,0.729881048203,-0.687365412712,0.402952313423,0.374747663736,1.53076648712,0.425460040569,-0.532201886177,0.23215533793,0.0138999996707,-0.230486348271,-0.709434509277,-0.804899573326,0.876819133759,-0.890485644341,1.18425953388,-0.651708126068,1.03519105911,0.377130627632,0.29482421279,0.0125939268619
5290,1.08739626408,-0.58471852541,0.0,0.214643448591,-0.771049976349,0.956949949265,1.0688457489,0.706933379173,0.840056240559,-0.36019679904,-1.51267302036,0.045385800302,0.46110033989,0.923417270184,2.26265740395,-0.377640008926,-0.637793242931,0.162196695805,-0.957499980927,-0.825228452682,-0.468256950378,-0.284407138824,0.737275719643,-1.08079278469,-0.12119987607,0.468415617943,0.699195861816,-0.085087031126,-0.518503010273,0.914158523083
6194,0.000415580754634,-0.269677549601,-0.000699999975041,0.0,-0.410699993372,-1.00559997559,0.0,-1.18143343925,-0.016947787255,1.49430775642,-0.10350716114,-0.457068473101,0.0464869886637,0.505590319633,0.201619654894,-0.360880017281,-0.537797629833,-0.787270188332,0.0,-0.000137648414238,-0.200745686889,-0.410114228725,-0.742036879063,0.0969810336828,-0.000120239827083,-0.226100087166,-0.387057900429,-0.00353315635584,-0.754924535751,-0.0014915735228
1676,0.0169931128621,-0.929337561131,0.265599995852,0.422321021557,-0.829150021076,0.796749949455,0.370504826307,-0.278366684914,0.627019047737,0.187145411968,-0.785586118698,-0.381422221661,0.92859005928,0.0413269214332,0.817842423916,0.307880014181,-0.549234926701,-0.026966445148,0.056099999696,-1.00239777565,0.22835367918,0.285067617893,0.547193706036,-1.04828834534,0.912311077118,-0.0306365042925,0.880132913589,0.687062799931,-0.123341955245,0.0995287895203
23512,3.05511283875,-0.638016998768,1.3696000576,-0.654041469097,0.243000000715,0.829800009727,-0.346697092056,-0.202366665006,-1.03733658791,0.147300750017,-0.766830205917,-0.26760238409,-1.67889297009,-1.68153464794,0.625898599625,-0.141619980335,0.337322026491,-2.65829253197,-0.730199992657,-0.525541901588,1.80818128586,0.234587162733,-1.04173660278,0.138945028186,0.451607435942,0.777624070644,-0.590770244598,-0.255277991295,0.163570746779,-0.0106844902039
148022,2.06904649734,-0.071102425456,-0.453399986029,-0.787490069866,-0.641600012779,0.0615999698639,3.95339632034,0.454299986362,-1.62537491322,0.133921340108,0.486732959747,-0.0148221924901,0.171436399221,-0.155076399446,1.16792750359,0.699420034885,-0.459491282701,0.813003003597,-1.62660002708,-0.996882140636,-0.246184244752,-0.381743609905,-0.91821372509,-0.925010442734,-0.06481513381,0.276276260614,-0.278736352921,0.130089879036,-0.518329203129,-0.0853321179748
1906,0.609523177147,-0.816524684429,-1.29519999027,0.226211890578,0.560649991035,0.744049966335,0.237504243851,-2.37763333321,0.467052966356,-0.763567745686,-0.488391935825,-0.0191423594952,0.128448501229,0.781815886497,0.206878274679,-0.311900019646,-0.501742303371,0.210050031543,-0.576499998569,-1.20622622967,-0.00967038422823,0.108110338449,0.621787548065,-0.796662986279,0.996359348297,-0.115195550025,0.741443991661,-0.0404739826918,-0.523382544518,0.157368421555
8878,1.42850494385,-0.575757980347,-8.42119979858,-1.46271395683,0.564400017262,-1.46495008469,-2.09107661247,-1.42770004272,-1.30186080933,1.1203083992,-0.252817034721,0.0379765182734,0.00803384929895,-1.23611366749,0.192925542593,-0.728019952774,-0.231081113219,0.116205111146,-0.509700000286,0.53770005703,-0.252331644297,-0.218773692846,-0.773005247116,0.56624341011,-0.000306226895191,-0.70916223526,-0.370337605476,-0.182625055313,-0.189733877778,-0.686568498611
3091,3.03705692291,-0.565060675144,1.14989995956,-1.92699933052,0.157199978828,-0.0335999876261,-1.04833900928,-0.656200051308,-0.183533206582,1.06175255775,-1.01018881798,-0.589644789696,0.309267908335,-2.4481818676,-0.0438549146056,0.186619982123,-0.0451210141182,-0.340772777796,0.624000012875,-0.151503965259,0.351344227791,-0.146133184433,-0.039880938828,0.709877490997,0.571494340897,0.0685740411282,0.530218303204,0.369713544846,-1.21202743053,-0.2739623487
5743,3.7624669075,1.36571085453,2.22760009766,-0.826855301857,0.434700012207,-0.328449994326,0.27982506156,-0.896966695786,2.60212898254,1.568551898,-0.48037353158,-0.0266598910093,0.387825548649,-0.902657449245,1.15800142288,-0.394120007753,0.154431983829,0.114772990346,-0.741100013256,-0.398965775967,-0.0206306409091,-0.288460761309,-0.682477712631,-0.661518156528,0.0605051554739,1.02741372585,-0.0387012064457,0.00441206246614,-0.288410812616,1.09551262856
5321,0.396088302135,-1.12684631348,0.0786999985576,-0.11152972281,-0.677150011063,1.2242000103,-0.0403016135097,-0.333566665649,0.586261451244,-1.22085940838,-1.49915552139,-1.32318365574,-0.196090847254,0.468287855387,0.280491441488,-1.10471999645,-0.805314421654,0.23254519701,0.0,-0.458567261696,0.240878254175,-0.0216351915151,0.826043605804,-0.976078927517,0.135621666908,-0.628959298134,-0.0624767243862,0.204374492168,0.0121748559177,-0.102246493101
4144,0.372710883617,-0.834605872631,0.766099989414,-0.100818179548,-1.20120000839,0.663800001144,-0.693649947643,0.106866680086,0.0447160452604,-0.747720599174,-0.666026890278,0.071047604084,0.503417015076,-2.16154766083,0.353411257267,-0.52007997036,-0.468016445637,0.714590966702,-0.718800008297,0.289724558592,-0.091968305409,0.138520032167,-0.217526197433,-0.695214271545,-0.871944308281,0.121722236276,0.128484636545,0.205507427454,0.654227972031,0.314034998417
1981,1.29880666733,1.03294110298,-0.446099996567,0.0410836115479,-0.0294499993324,0.152099996805,1.04823505878,0.834333360195,0.187798887491,0.604918837547,0.428937673569,0.198787599802,-0.193234741688,0.317495673895,0.331606090069,1.84259986877,0.335624963045,1.14118897915,0.467500001192,0.471583247185,0.283288240433,-0.154703810811,1.52719688416,-1.16722202301,0.0610428154469,0.118702307343,0.0111272186041,0.782503247261,0.253966599703,0.29343482852
695,6.25025844574,-0.0544591732323,-0.227899998426,-0.71487814188,-0.533299982548,-0.466349989176,-0.99852335453,0.0687999874353,0.0254309922457,1.09040129185,-0.116622447968,-0.471417665482,0.352977693081,-1.67294621468,1.12275671959,-1.34101998806,-0.530217945576,-0.679576635361,-0.735099971294,0.932064652443,0.320236772299,0.139142364264,-0.232592314482,0.744925439358,0.638445258141,-0.525997459888,-1.12025630474,-0.334405303001,-0.227841734886,3.68307161331
10398,3.00378298759,-1.23567056656,0.409599989653,0.199113726616,-0.557550013065,0.471000015736,-1.62803828716,0.493466675282,-2.22729086876,0.651334345341,-0.978513360023,-0.175856888294,1.37135159969,-1.96806097031,1.47905445099,0.0267199873924,-0.277996093035,-0.303282231092,0.506900012493,-0.274977952242,0.628184735775,0.160532623529,-0.229983404279,-1.23934054375,-0.211814880371,0.240751981735,0.890760958195,0.260405480862,0.328556537628,-0.00938228145242
5708,1.975736022,-0.779000103474,0.782899975777,-0.121558696032,0.471949994564,0.28100001812,0.527728140354,0.56510001421,-0.646355628967,0.476764440536,-0.567442953587,0.509578824043,-0.412442684174,-0.0851423442364,0.380832403898,-0.712639987469,0.172889232635,0.920453548431,-0.318800002337,-0.947173118591,-0.188800632954,-0.0411279387772,0.0486623346806,-0.0776397660375,1.20592546463,0.107244074345,0.560155391693,-0.70013487339,-0.271132141352,-0.527419090271
1213,1.07753145695,1.19483816624,-0.0397000014782,-0.624622762203,-1.03574991226,-0.462599992752,-0.754915356636,0.23083332181,0.565450489521,-0.697923898697,-0.716659128666,0.27991387248,-0.0428991466761,0.558216750622,-2.55622339249,1.18926000595,0.0981923639774,-0.168097808957,0.56510001421,0.456014811993,0.254715561867,0.668944597244,-0.523491561413,0.850635290146,0.0947280228138,0.6339854002,-1.18885958195,-0.551319539547,-0.152842089534,-0.631525158882
226,1.59408378601,-0.264702558517,-0.123300001025,-0.124710530043,0.654250025749,-0.600800037384,-1.61483061314,-0.471066653728,-1.22411322594,0.391836494207,-0.756983220577,0.509157121181,-1.75320708752,-1.51835751534,0.384642750025,-0.414260029793,0.338502943516,0.211287751794,-0.523400008678,0.196066364646,-0.0482943579555,-0.0146606434137,-0.739550232887,-0.0593761429191,-0.318447649479,0.228236854076,-0.426302820444,-0.388141959906,-0.565206885338,-0.20894856751
6777,2.44168591499,0.797727763653,0.195600003004,0.435088813305,0.927500009537,-0.911000013351,0.297106027603,0.720299959183,3.11223554611,1.46742784977,2.1789996624,-0.0245789289474,-0.706716775894,0.94655251503,1.74056041241,0.230399996042,0.0389513522387,-0.460825830698,-1.56939995289,0.157570660114,0.221579343081,0.0816041827202,1.77147424221,2.52137494087,0.0996559113264,0.376920938492,0.0313312187791,-0.505935907364,-0.239025726914,0.0848997086287
2113,1.93041753769,-1.23435497284,-1.81229996681,-0.248970627785,-0.688199996948,0.643700003624,-0.358690321445,-0.158500030637,-0.614268660545,0.207773000002,-0.413632541895,-0.634404420853,0.25269639492,0.401719927788,0.903668642044,0.298900008202,-0.164920300245,-0.815986037254,0.21969999373,-1.46684503555,-0.218163996935,-0.0471008196473,0.799646258354,-1.44800233841,-1.16466903687,-1.51764523983,0.956816732883,-0.339951515198,0.284580379725,0.214106827974
3329,-4.97104501724,-0.409636378288,-0.246299996972,-0.288643032312,0.46645000577,-0.939550042152,-4.43760585785,-0.706400036812,-1.17389750481,1.14069747925,-0.407982856035,0.732432484627,0.423872232437,-3.19176077843,0.767871320248,0.202940016985,0.517442345619,0.0270389914513,0.191499993205,0.558478355408,0.201423615217,0.00742988940328,-0.688586711884,-0.635925292969,-0.314374268055,-0.21067905426,-0.407907545567,-0.0353069491684,0.929052591324,0.422710984945
