rid,CPC013_A375_6H:BRD-A70591769-001-01-9:10,CPC013_A549_6H:BRD-A70591769-001-01-9:10,CPC013_A549_24H:BRD-A70591769-001-01-9:10,CPC013_ASC_24H:BRD-A70591769-001-01-9:10,CPC013_HA1E_6H:BRD-A70591769-001-01-9:10,CPC013_HCC515_6H:BRD-A70591769-001-01-9:10,CPC013_HEPG2_6H:BRD-A70591769-001-01-9:10,CPC013_HT29_6H:BRD-A70591769-001-01-9:10,CPC013_MCF7_6H:BRD-A70591769-001-01-9:10,CPC013_MCF7_24H:BRD-A70591769-001-01-9:10,CPC013_NEU_24H:BRD-A70591769-001-01-9:10,CPC013_NPC_24H:BRD-A70591769-001-01-9:10,CPC013_PC3_6H:BRD-A70591769-001-01-9:10,CPC013_PC3_24H:BRD-A70591769-001-01-9:10,CPC013_SKB_24H:BRD-A70591769-001-01-9:10,CPC013_VCAP_6H:BRD-A70591769-001-01-9:10,CPC013_VCAP_24H:BRD-A70591769-001-01-9:10
5720,-0.0361001491547,1.14884996414,-0.0547209307551,-0.855525612831,1.39400053024,0.720413208008,0.195889934897,0.559631228447,-0.111885815859,0.874230921268,-0.0700500011444,0.763780117035,0.0295400619507,0.619845986366,1.24349284172,0.396956801414,-0.115864083171
466,-0.0529440492392,0.610499978065,-0.559724092484,0.0446671508253,2.02073860168,1.33187174797,-0.555592060089,-0.758916795254,-0.139328882098,0.453425198793,1.58735001087,-1.97155630589,-0.519728124142,0.675076723099,0.591975688934,-0.36872369051,0.000491043552756
6009,-0.498397350311,0.36875000596,0.108966901898,0.804203987122,1.90821957588,1.58424723148,0.205575913191,0.911992132664,0.386658549309,0.974391758442,-0.12999998033,-0.531898617744,0.369344711304,0.917653441429,-0.226528257132,1.12316787243,0.485193192959
2309,-0.592012166977,0.0708999931812,-0.687073588371,-0.435297727585,1.70138823986,0.137021377683,-0.334154158831,0.538036644459,-0.150606200099,0.448950529099,0.282150000334,-0.0464987233281,1.81404018402,2.20261502266,0.199408903718,0.582765460014,-0.259899705648
387,0.0251616202295,0.743600010872,-0.251969665289,-0.0432985424995,1.65556621552,0.874513685703,0.663573265076,1.19207584858,0.309077441692,-0.117647200823,-0.724650025368,0.314653635025,0.395392298698,1.84454774857,-0.392808169127,1.62816596031,0.58487534523
3553,-0.585705399513,-0.719650030136,0.249730974436,-1.11264073849,-1.16330838203,-1.50783824921,-0.423812776804,-1.6676377058,-0.715488195419,-0.71093416214,-0.123400002718,-0.619773864746,0.456251114607,0.933865904808,-0.871693611145,-1.31278657913,-0.262948215008
427,0.555807471275,-1.77955007553,-0.446775913239,0.427005887032,0.190442949533,0.135969161987,-0.249840021133,0.201277285814,0.386648237705,-0.154664903879,0.296350002289,0.190726533532,-1.31340062618,2.87640738487,-0.547718524933,-1.47996211052,-0.82877933979
5898,-0.228665411472,-0.577350020409,-0.910885214806,-0.576841592789,0.127482697368,-0.979194879532,0.329700529575,-0.274464339018,-0.581113636494,-1.07879328728,0.324750006199,0.0865728929639,0.0752984732389,0.683752119541,0.781317055225,-0.215941742063,-0.509785830975
23365,0.151068776846,-0.645150005817,0.736588597298,0.637765288353,-0.573120296001,-0.845529675484,0.547546744347,-0.360173672438,-0.205880850554,-0.479626655579,-0.135349988937,-0.649151802063,1.09602320194,1.65479755402,-0.0635845065117,-0.0903598964214,-0.233342587948
6657,0.618364393711,-0.240450009704,-0.081865683198,0.42793276906,-1.53111350536,-1.13225221634,-0.448875725269,-0.280742973089,-0.319646328688,-0.5393460989,0.195549994707,0.564820826054,-1.56679224968,1.42957949638,-0.932807028294,-2.50166845322,-0.647255778313
5054,-0.442567586899,0.596799969673,-1.18196678162,0.609177112579,1.28530573845,-0.266159981489,-0.117732182145,0.268101274967,0.209686487913,-0.0469604581594,0.280799984932,0.0397828482091,-0.295874893665,1.31193184853,1.06656813622,-1.25385701656,0.374758541584
3108,0.40632635355,0.0761500000954,-0.81073307991,-0.0495829954743,0.20849211514,1.22096800804,-0.472041219473,-0.220522388816,-0.370895802975,0.508621871471,5.17735004425,-0.637122511864,0.677286028862,3.44637513161,0.334575086832,1.00818014145,0.338294118643
1950,-0.349970787764,-0.324000000954,-0.0354586243629,1.05072927475,-0.868355035782,-0.798750519753,-0.604148983955,0.454668968916,-0.285043299198,-0.751418352127,-0.93079996109,-0.269654899836,0.127588182688,2.65798187256,-0.460508912802,-1.3911498785,-0.402569681406
351,-0.432918518782,-0.6304500103,0.361671715975,0.748753845692,-0.0717549994588,0.0659475773573,-0.378262519836,0.0895447656512,-0.813162505627,-1.76120615005,-0.000650000059977,0.207789570093,-0.256231248379,-0.208850234747,-0.0462613776326,0.354093134403,-1.72493004799
4846,-0.322486937046,-0.284900009632,-3.56665539742,0.0789507776499,-0.405459344387,-0.551993072033,0.167511820793,1.20907139778,-0.38369140029,1.10617756844,0.596199989319,0.141941189766,-0.365282058716,-0.979446530342,0.787954986095,2.88862776756,-0.468595892191
