rid,CPC001_HA1E_6H:BRD-A95939040-008-03-3:10,CPC001_HA1E_24H:BRD-A95939040-008-03-3:10,CPC001_HCC515_6H:BRD-A95939040-008-03-3:10,CPC001_HCC515_24H:BRD-A95939040-008-03-3:10,CPC001_PC3_6H:BRD-A95939040-008-03-3:10,CPC001_PC3_24H:BRD-A95939040-008-03-3:10,CPC001_VCAP_6H:BRD-A95939040-008-03-3:10,CPC001_VCAP_24H:BRD-A95939040-008-03-3:10,CPC017_A375_6H:BRD-A95939040-008-03-3:10,CPC017_A549_6H:BRD-A95939040-008-03-3:10,CPC017_A549_24H:BRD-A95939040-008-03-3:10,CPC017_ASC_24H:BRD-A95939040-008-03-3:10,CPC017_HEPG2_6H:BRD-A95939040-008-03-3:10,CPC017_HT29_6H:BRD-A95939040-008-03-3:10,CPC017_MCF7_6H:BRD-A95939040-008-03-3:10,CPC017_MCF7_24H:BRD-A95939040-008-03-3:10,CPC017_NPC_24H:BRD-A95939040-008-03-3:10,CPC017_PHH_24H:BRD-A95939040-008-03-3:10,CPC017_SKB_24H:BRD-A95939040-008-03-3:10,CPD003_MCF7_6H:BRD-A95939040-008-10-8:10,CPD003_MCF7_24H:BRD-A95939040-008-10-8:10,CPD003_PC3_6H:BRD-A95939040-008-10-8:10,CPD003_PC3_24H:BRD-A95939040-008-10-8:10
5720,-2.39277219772,0.0617434829473,-0.694800019264,-0.604565858841,0.405147016048,0.0595639534295,0.68942630291,-0.118547350168,-0.622500002384,0.345026135445,0.307956397533,0.132914349437,0.366452813148,0.229090258479,-0.530030608177,0.093543574214,1.52123737335,0.0774999856949,0.406700015068,0.116250000894,-0.256155192852,0.124348565936,0.487499982119
466,0.866417527199,0.115180842578,-0.629999995232,-0.923634529114,-0.00605501979589,-0.311629801989,1.28590142727,0.608774363995,-0.922350049019,-0.198693528771,-0.821657001972,0.100484393537,0.0873157233,-0.450183689594,-0.351069360971,-0.517232000828,-1.8507322073,0.0584500133991,0.552900016308,-0.242049992085,-2.12516689301,0.19474221766,-1.15310001373
6009,0.634931147099,0.0940946191549,0.0496999919415,-0.490952849388,-0.164778098464,-0.616740703583,0.0731525793672,-0.405980914831,-1.29964995384,0.00879187881947,1.07601284981,-0.613008081913,0.128492489457,0.46423304081,-0.0951816290617,0.017552703619,0.606373012066,0.541149973869,-0.18979999423,-1.03850007057,-1.0197879076,-0.470795422792,1.09689998627
2309,0.3567045331,0.178709685802,0.176450014114,-0.299337148666,0.188677310944,0.905775427818,0.789165079594,0.536119282246,-0.0830499827862,0.59669649601,0.659341216087,-0.0833826214075,-0.393588036299,-0.661289930344,0.836076855659,0.300334185362,0.485396027565,0.406350016594,-0.133100003004,0.173649996519,2.15738320351,-0.367596626282,0.0874000042677
387,-0.0880298912525,0.616392791271,0.081149995327,2.39187455177,0.296662211418,0.0807175114751,0.410372585058,-0.0509659051895,0.463950008154,-0.275948613882,1.50771701336,0.463421136141,0.896119654179,-1.22576069832,-0.813328206539,1.84824860096,0.519771814346,1.02104997635,-0.610450029373,-0.933250069618,-1.29550385475,-0.443727701902,-0.399199992418
3553,-0.315274327993,0.0698507204652,-0.877400040627,0.367913752794,0.207087486982,0.660265803337,0.451801478863,-0.544210135937,0.837000012398,-0.625994086266,0.26404094696,-0.174693509936,-0.0683786422014,-0.863316297531,0.806318700314,-0.710706233978,0.0431170500815,0.14034999907,0.873300015926,-0.157649993896,0.757261753082,0.672037303448,2.45879983902
427,1.16282975674,-0.0018441490829,-0.69494998455,-0.270929664373,-0.797760248184,-0.391925752163,0.635020852089,0.226410776377,0.867999970913,-1.09862399101,-0.504163146019,0.192847341299,-0.363772332668,-1.00186288357,-0.478582054377,-0.0314085781574,0.0563835501671,-0.490100026131,1.62954998016,-0.742599964142,-1.61504769325,0.261589497328,0.634450018406
5898,1.01222968102,0.670203030109,-0.0110999941826,-0.988881707191,0.523191094398,-0.851199865341,0.415699362755,-0.390732765198,-0.569749951363,0.437334686518,-0.994844973087,-0.381047725677,-1.45299327374,0.509092092514,-0.130558520555,-0.421155780554,-1.13483297825,-0.970449984074,0.324750006199,-0.49849998951,-0.514662861824,0.125461399555,-1.46050000191
23365,0.321454286575,0.210454627872,-0.575100004673,0.160744085908,0.815910816193,0.145994573832,0.478604406118,0.666466355324,1.26085007191,0.858328223228,0.173694550991,0.41398203373,-0.139229848981,0.446107923985,-0.385903120041,2.38780450821,-0.180296584964,-0.423000007868,0.797199964523,-0.180500000715,-0.034537948668,0.628763616085,0.545300006866
6657,-0.420161873102,-0.165084183216,-0.00780000025406,0.341683864594,-0.449771106243,-0.531842827797,-0.219005912542,-0.812485635281,0.725000023842,-0.709822058678,0.519333183765,-0.898286521435,-1.14635431767,-0.638884961605,-0.111475996673,-0.622538626194,-0.0863343849778,-0.927399992943,0.0800999999046,-0.163100004196,1.36034309864,0.802216291428,0.0845499932766
