rid,CPC013_A375_6H:BRD-K05104363-001-02-7:10,CPC013_A549_6H:BRD-K05104363-001-02-7:10,CPC013_A549_24H:BRD-K05104363-001-02-7:10,CPC013_ASC_24H:BRD-K05104363-001-02-7:10,CPC013_HA1E_6H:BRD-K05104363-001-02-7:10,CPC013_HCC515_6H:BRD-K05104363-001-02-7:10,CPC013_HEPG2_6H:BRD-K05104363-001-02-7:10,CPC014_A375_6H:BRD-K05104363-001-04-3:10,CPC014_A549_6H:BRD-K05104363-001-04-3:10,CPC014_A549_24H:BRD-K05104363-001-04-3:10,CPC014_ASC_24H:BRD-K05104363-001-04-3:10,CPC014_HA1E_6H:BRD-K05104363-001-04-3:10,CPC014_HCC515_6H:BRD-K05104363-001-04-3:10,CPC014_HEPG2_6H:BRD-K05104363-001-04-3:10,CPC014_HT29_6H:BRD-K05104363-001-04-3:10,CPC013_HT29_6H:BRD-K05104363-001-02-7:10,CPC014_MCF7_6H:BRD-K05104363-001-04-3:10,CPC013_MCF7_6H:BRD-K05104363-001-02-7:10,CPC014_MCF7_24H:BRD-K05104363-001-04-3:10,CPC013_MCF7_24H:BRD-K05104363-001-02-7:10,CPC014_NEU_24H:BRD-K05104363-001-04-3:10,CPC013_NEU_24H:BRD-K05104363-001-02-7:10,CPC014_NPC_24H:BRD-K05104363-001-04-3:10,CPC013_NPC_24H:BRD-K05104363-001-02-7:10,CPC014_PC3_6H:BRD-K05104363-001-04-3:10,CPC013_PC3_6H:BRD-K05104363-001-02-7:10,CPC014_PC3_24H:BRD-K05104363-001-04-3:10,CPC013_PC3_24H:BRD-K05104363-001-02-7:10,CPC014_PHH_24H:BRD-K05104363-001-04-3:10,CPC014_SKB_24H:BRD-K05104363-001-04-3:10,CPC013_SKB_24H:BRD-K05104363-001-02-7:10,CPC014_VCAP_6H:BRD-K05104363-001-04-3:10,CPC013_VCAP_6H:BRD-K05104363-001-02-7:10,CPC014_VCAP_24H:BRD-K05104363-001-04-3:10,CPC013_VCAP_24H:BRD-K05104363-001-02-7:10,LJP001_BT20_6H:BRD-K05104363-001-05-0:10,LJP001_BT20_6H:BRD-K05104363-001-05-0:2,LJP001_BT20_6H:BRD-K05104363-001-05-0:0.4,LJP001_BT20_6H:BRD-K05104363-001-05-0:0.08,LJP001_BT20_24H:BRD-K05104363-001-05-0:10,LJP001_BT20_24H:BRD-K05104363-001-05-0:2,LJP001_BT20_24H:BRD-K05104363-001-05-0:0.4,LJP001_BT20_24H:BRD-K05104363-001-05-0:0.08,LJP001_HS578T_6H:BRD-K05104363-001-05-0:10,LJP001_HS578T_6H:BRD-K05104363-001-05-0:2,LJP001_HS578T_6H:BRD-K05104363-001-05-0:0.4,LJP001_HS578T_6H:BRD-K05104363-001-05-0:0.08,LJP001_HS578T_24H:BRD-K05104363-001-05-0:10,LJP001_HS578T_24H:BRD-K05104363-001-05-0:2,LJP001_HS578T_24H:BRD-K05104363-001-05-0:0.4,LJP001_HS578T_24H:BRD-K05104363-001-05-0:0.08,LJP001_MCF10A_6H:BRD-K05104363-001-05-0:10,LJP001_MCF10A_6H:BRD-K05104363-001-05-0:2,LJP001_MCF10A_6H:BRD-K05104363-001-05-0:0.4,LJP001_MCF10A_6H:BRD-K05104363-001-05-0:0.08,LJP001_MCF10A_24H:BRD-K05104363-001-05-0:2,LJP001_MCF10A_24H:BRD-K05104363-001-05-0:0.4,LJP001_MCF10A_24H:BRD-K05104363-001-05-0:10,LJP001_MCF10A_24H:BRD-K05104363-001-05-0:0.08,LJP001_MCF7_6H:BRD-K05104363-001-05-0:10,LJP001_MCF7_6H:BRD-K05104363-001-05-0:2,LJP001_MCF7_6H:BRD-K05104363-001-05-0:0.4,LJP001_MCF7_6H:BRD-K05104363-001-05-0:0.08,LJP001_MCF7_24H:BRD-K05104363-001-05-0:10,LJP001_MCF7_24H:BRD-K05104363-001-05-0:2,LJP001_MCF7_24H:BRD-K05104363-001-05-0:0.4,LJP001_MCF7_24H:BRD-K05104363-001-05-0:0.08,LJP001_MDAMB231_6H:BRD-K05104363-001-05-0:10,LJP001_MDAMB231_6H:BRD-K05104363-001-05-0:2,LJP001_MDAMB231_6H:BRD-K05104363-001-05-0:0.08,LJP001_MDAMB231_6H:BRD-K05104363-001-05-0:0.4,LJP001_MDAMB231_24H:BRD-K05104363-001-05-0:10,LJP001_MDAMB231_24H:BRD-K05104363-001-05-0:2,LJP001_MDAMB231_24H:BRD-K05104363-001-05-0:0.4,LJP001_MDAMB231_24H:BRD-K05104363-001-05-0:0.08,LJP001_SKBR3_6H:BRD-K05104363-001-05-0:10,LJP001_SKBR3_6H:BRD-K05104363-001-05-0:2,LJP001_SKBR3_6H:BRD-K05104363-001-05-0:0.4,LJP001_SKBR3_6H:BRD-K05104363-001-05-0:0.08,LJP001_SKBR3_24H:BRD-K05104363-001-05-0:10,LJP001_SKBR3_24H:BRD-K05104363-001-05-0:2,LJP001_SKBR3_24H:BRD-K05104363-001-05-0:0.4,LJP001_SKBR3_24H:BRD-K05104363-001-05-0:0.08
5720,1.37625551224,0.0263500064611,1.21384859085,0.390511721373,-0.627461910248,0.08932043612,-0.243560701609,1.30783724785,0.762850999832,0.763784587383,0.894967138767,0.358376741409,0.285482883453,0.520794510841,-0.0705845355988,0.93599832058,0.905720174313,0.0721661150455,0.702962398529,-0.0524375587702,0.567000031471,1.02235007286,1.39139342308,-0.0769779831171,-0.0758734792471,0.325346291065,-0.142017692327,1.18330979347,-0.0491274446249,0.0509423911572,0.257142663002,0.838186204433,-0.0427902676165,-0.573864459991,0.81550270319,-0.0629866421223,0.26428475976,1.13198435307,0.382853895426,-0.507030963898,0.444690853357,1.01378512383,0.699369728565,1.307112813,0.789926052094,-0.0680933147669,-0.80617839098,-0.817259430885,-1.25243735313,0.272675693035,0.459863007069,0.656679987907,1.05964076519,1.24554181099,0.798098087311,3.31297492981,3.65976238251,2.65721392632,1.94761490822,0.542397737503,0.826994657516,0.538438439369,0.540420770645,0.482499986887,1.38019990921,1.60625004768,1.31774997711,-0.720815300941,0.701690077782,-0.116193309426,0.955325603485,-0.508465349674,0.569610357285,0.526410460472,0.117212921381,0.369681954384,0.476104676723,0.68090480566,0.364783495665,0.619601428509,0.660806715488,1.00855815411,0.664879500866
466,-1.35405242443,-0.345649987459,-1.24619972706,-0.0187223106623,-0.519742667675,-0.820480525494,-1.3065302372,0.533934414387,0.163529887795,-0.801985621452,1.90482902527,-0.529981732368,-0.931892633438,-0.175184965134,-1.21463155746,0.00592940300703,1.46150410175,0.116585791111,-0.0482469201088,-0.112548448145,0.124549984932,-0.283950001001,-0.279510378838,0.139930918813,-0.213174775243,0.295628547668,-0.534202992916,0.352899581194,0.663458108902,-0.110762357712,-0.808879256248,-0.0339729264379,0.0347154065967,-0.0556404665112,-0.170685112476,-0.0389939248562,0.569899559021,-0.613695263863,0.439392924309,0.0938512533903,1.03087806702,0.581252932549,1.59096217155,0.789419293404,1.31161201,-0.137120127678,-0.046053096652,-2.92800331116,-0.671771109104,-0.711799383163,-0.729614973068,-0.747267484665,-0.503213167191,-0.798218250275,0.102475382388,-0.846347570419,-1.09758007526,-1.32761335373,-1.58637046814,0.348092377186,0.532211005688,0.303326010704,0.197269171476,0.0687499940395,0.649250030518,1.2661999464,0.561149954796,-0.764866530895,0.0898733139038,-0.10216383636,-0.252627104521,-1.342841506,-0.486199676991,0.221519708633,0.329165101051,1.18155169487,0.409825444221,-0.157531097531,0.599148154259,0.118047438562,0.787749648094,0.481810420752,0.76212823391
6009,-2.23955965042,0.233350008726,0.109590053558,-1.3550696373,-0.574760973454,-0.144977420568,-0.868760287762,1.39933419228,0.776079654694,0.425383985043,0.352641582489,0.584405660629,0.0512949973345,0.543631672859,-0.540875673294,-0.78436255455,0.529933989048,0.493836283684,-0.342733174562,-1.14241123199,-1.08544993401,-0.778800070286,1.49483561516,1.02358675003,0.570874035358,0.187220931053,-0.492010831833,-0.514052033424,0.488388746977,0.592118263245,-0.336182713509,-0.816302359104,-1.19810271263,-0.295717090368,-0.339846968651,0.611527323723,0.126326113939,0.304218381643,0.166467085481,1.45367395878,0.236523762345,0.895428538322,0.594539940357,0.769824981689,0.69716989994,-0.473815858364,-0.779188215733,-0.0730441212654,-1.26347601414,0.398577749729,-0.896154880524,-0.590277016163,-0.0046616345644,0.312254071236,-2.4686961174,-0.637880384922,-0.475877642632,-0.72382080555,-0.420053452253,-2.1338262558,0.995498478413,0.521423697472,-0.0456786304712,-2.04835009575,-0.914099991322,-0.865299999714,-1.15524995327,0.830776929855,0.777375459671,0.119687855244,0.896119713783,1.14859497547,-0.0131410360336,0.0745475888252,-0.339602857828,-0.0109154880047,0.376842290163,0.560826361179,0.384636074305,0.581708908081,0.82616853714,0.204643458128,0.532015740871
2309,2.15807104111,1.8545999527,-0.892123997211,-0.958251178265,-0.604295194149,1.01179540157,-0.833594322205,1.03309774399,0.445016443729,1.3218640089,0.839567184448,0.776721358299,1.58402359486,0.24620449543,0.992543935776,2.05769634247,-2.2444729805,-0.759932160378,-0.44058996439,-0.629329919815,-0.535499989986,-0.0496999621391,-0.0113739818335,-1.31205499172,0.982122123241,0.129717022181,-0.10213638097,-0.0149745047092,0.37883040309,0.882091581821,0.0254031196237,-0.307101815939,-0.302363336086,0.119762323797,-0.928439259529,-0.815029680729,-0.766687035561,-0.614646673203,-0.648812949657,1.04564642906,-0.114469558001,1.09919321537,1.24159920216,-0.130671471357,0.640672922134,0.169975668192,-0.275226503611,0.808781504631,0.0501383766532,0.140952020884,0.387750595808,0.758185505867,0.406116187572,2.15887093544,0.025850052014,3.61825084686,2.69749259949,3.69582462311,2.34730553627,0.0492099225521,-1.0661251545,-0.000985033810139,-0.157109290361,0.946750044823,0.501450002193,0.819549977779,0.651650011539,0.0402106046677,-0.908428966999,-0.0692389160395,-0.608057260513,1.12717759609,0.470622420311,0.481417417526,-0.120808005333,0.323345661163,0.366547971964,0.106361731887,0.181442424655,-0.0523306727409,0.0431323945522,-0.254485875368,0.05118457973
387,1.355219841,-0.538049995899,-0.375915825367,-0.908700346947,-0.0654180496931,-0.394899845123,-0.184818774462,0.33677226305,-0.318112432957,0.457198679447,0.414283782244,0.302881717682,0.894098520279,-0.649102807045,-0.596446454525,-0.591239094734,0.700114667416,-0.0403371751308,0.0381516516209,-0.997854411602,0.577300012112,-0.213349997997,3.44195079803,2.46867895126,0.0218350850046,-0.162332236767,-0.211257517338,-0.263190507889,0.0852205604315,-0.17670071125,-0.350598156452,-1.67683398724,-0.31340944767,-0.745141983032,-0.944133520126,0.935704648495,0.130081355572,1.09475398064,0.587352216244,1.63012182713,0.588730931282,1.17875874043,0.632286548615,1.16426718235,-0.22266677022,-0.341845631599,-1.04528868198,0.870602369308,-0.606273949146,0.735114514828,-0.107390373945,-0.12478183955,0.0588097348809,-0.0890841186047,-0.839496850967,-0.951034069061,-3.28785634041,-2.91142201424,-1.61329126358,-0.186768904328,0.425027728081,0.717144608498,0.296837627888,-0.276149988174,0.199650004506,1.40990006924,1.32895004749,0.445635020733,0.313661903143,-0.457808941603,1.26767802238,0.885152935982,-0.200590923429,0.245790824294,-0.404707670212,0.595088899136,0.972950518131,0.334663957357,0.423616349697,0.82928276062,1.14631783962,1.4764854908,1.11914765835
3553,1.37011396885,0.375800013542,1.46826541424,1.76319694519,1.19480967522,0.631306707859,1.89706861973,0.593989133835,0.378972828388,0.752577185631,0.721017718315,-0.128607302904,-0.224022239447,0.342175096273,0.721100747585,1.14633870125,0.248898088932,-0.489068984985,-0.349711328745,0.26626804471,-0.420850008726,0.270850002766,0.0159257818013,0.35659763217,1.81655311584,2.18791651726,6.36796569824,1.11812019348,-0.25500574708,0.0208387337625,1.54918313026,0.672425925732,0.512864351273,1.74351763725,0.990486443043,-0.0470289736986,0.687847912312,-1.16958892345,-0.424497306347,-0.399827003479,0.155431091785,-0.815030992031,-0.191880851984,-1.09232401848,-0.212891966105,0.0865374654531,0.547649979591,-0.398156762123,0.751563608646,-0.154652357101,-0.423964321613,-0.930626928806,-1.4632512331,-1.29349899292,-1.68453121185,4.71700048447,2.6657500267,3.86413908005,1.04823291302,-1.20220160484,-0.573690891266,-1.15005254745,-0.988336443901,-0.482649981976,-0.423450022936,-0.544950008392,-0.81844997406,0.0253642164171,0.890909314156,-0.206655070186,-0.297228217125,0.456376731396,0.0360947772861,-0.421422928572,0.0829501599073,0.257779061794,-0.487912923098,-0.713843762875,-0.653905451298,-1.09221374989,-0.525422155857,-1.0229446888,-0.824735045433
427,0.99261701107,0.709599971771,0.0692458301783,-0.437836945057,-0.754905760288,0.903737783432,0.694071412086,0.783558666706,0.913140654564,-0.0270239710808,0.441528975964,-0.32521495223,-0.131487488747,-0.15060043335,0.121665492654,1.42311358452,1.14672410488,0.459909647703,-0.0313661023974,-0.540404081345,-0.0173000097275,1.53499996662,-1.17713141441,-0.712045788765,0.196654692292,0.567847907543,0.670558571815,0.0250995159149,-0.178478688002,1.56370043755,0.787902712822,-0.29377245903,0.0208424888551,0.42999124527,0.214458286762,0.505630612373,0.0598555132747,-0.0298242717981,0.441494852304,1.29797577858,0.595982372761,-0.213319778442,0.144331127405,-0.138126194477,1.31577026844,-0.861178338528,0.416794419289,0.214390933514,0.635787725449,-1.70423483849,-0.224294304848,0.681805491447,0.530454754829,0.90308958292,0.277553796768,2.19653201103,1.44921827316,1.33521199226,0.33862221241,1.6801981926,0.201218515635,-0.426814198494,-0.0837624371052,0.587999999523,-0.439050018787,0.0405000150204,0.299650013447,0.166444897652,0.370761930943,0.940414428711,1.88766908646,1.47945427895,0.671002566814,0.0350761190057,-0.056414976716,0.469297468662,0.551336050034,-0.139964610338,0.398061305285,-0.136725589633,0.87638092041,-0.033688403666,0.701084315777
5898,0.428109318018,-0.19344997406,-0.0932741910219,-0.37290173769,1.00576424599,0.344152152538,-1.4443192482,0.267819344997,0.00973958522081,0.090366974473,-0.0265974849463,-1.20875298977,-0.269222378731,-0.604323744774,0.231639221311,1.05959868431,0.321714729071,-0.522795855999,0.0314184054732,0.0172193534672,0.643049955368,0.255499988794,0.554838895798,0.159680664539,-0.191463857889,-0.193236723542,-0.0541418790817,0.619946181774,-0.262422472239,0.917164683342,-0.202078312635,-0.99020755291,0.462276637554,0.816811442375,0.586235582829,0.0733805149794,0.609421730042,-0.511007428169,0.760936260223,0.447812378407,-0.769276320934,-0.0679846256971,0.993350625038,0.238257601857,-0.418456375599,-0.290756940842,-1.3119699955,0.202033981681,0.0306464731693,-0.0662960037589,0.0580237805843,0.00262388586998,-0.141836151481,0.251964539289,-1.03246116638,-0.789060950279,-0.896916627884,0.0214394032955,-1.16601097584,0.224077016115,0.525454044342,0.240698859096,0.575249969959,-0.111649990082,0.159050002694,1.01099991798,0.39904999733,0.86121571064,0.159263849258,0.369888097048,-0.132209464908,2.20677757263,1.8476729393,1.5713237524,1.11991083622,0.00705490633845,-0.659207820892,-0.594787359238,-0.347729593515,-0.642985880375,-0.837024688721,-0.256490856409,0.143639206886
23365,1.34521257877,0.164149999619,1.11993074417,0.129760086536,0.879633903503,-0.223767668009,0.925017178059,0.489813029766,0.105016380548,1.4004393816,-0.79936504364,-0.364247083664,0.666628777981,0.0957025289536,-0.282669574022,0.854083895683,0.59438931942,2.67365908623,1.07667815685,-0.00258270278573,-0.618600010872,-0.188899993896,0.339838325977,-0.555063843727,-0.269551306963,-0.031392596662,-0.0820425897837,0.350397229195,0.349062591791,0.0484256595373,-0.26264873147,-0.204939574003,-0.637665450573,-0.262381762266,0.401537954807,-0.286625683308,-0.271529942751,-0.361191481352,-0.641469180584,0.562957644463,0.566647708416,0.529381990433,-0.214090794325,0.280474632978,0.273592203856,0.93011111021,-0.177283465862,1.24589550495,0.585574507713,-0.29252165556,0.432500988245,0.335391938686,0.425944179296,0.33827444911,-0.539578199387,0.613103032112,0.874586939812,1.97471761703,0.193580925465,0.439775109291,0.479705452919,-0.0922865793109,-0.0607083439827,0.621699988842,-0.292949974537,0.486650019884,0.378100007772,-0.301405400038,-0.387586176395,-0.631281852722,-0.555218100548,-0.520157456398,-0.491192787886,0.100449085236,-0.584981560707,0.225533157587,-0.0701964721084,0.309269875288,-0.568499982357,0.272308558226,-0.231383740902,-0.0940357595682,0.113539084792
6657,8.15874385834,1.23475003242,0.929789185524,0.859732329845,0.703538417816,0.354546964169,0.946117401123,5.82495164871,-0.0156384110451,0.712762176991,0.490005910397,0.397314459085,0.50790989399,-0.316637068987,0.577422082424,0.50848454237,0.42666476965,-0.258677899837,-0.603196024895,0.182674244046,-0.329050004482,0.0601999759674,-0.652310013771,-0.657988905907,-0.598877489567,-0.34572070837,0.34063065052,-0.770789265633,-0.633327841759,-0.0931346043944,1.59334445,0.411896586418,0.468648195267,0.262859523296,0.44367992878,-0.473086357117,-0.0352416485548,-0.388002544641,-0.623112261295,-0.374864161015,-0.343251883984,-0.895842552185,-0.393683046103,-0.880454659462,-0.463166981936,-0.135005146265,1.58255338669,0.0792521238327,0.992471694946,0.274718135595,-0.36106672883,-0.307357996702,-0.0239755213261,-0.259766042233,-0.730441153049,0.013020157814,0.884938061237,1.67463445663,0.520888984203,0.501804172993,1.57064855099,0.879367768764,0.589624643326,0.668600022793,0.449750006199,-0.431500017643,0.607500016689,-0.0315743796527,0.438704788685,0.0293686836958,-0.140879139304,-0.0753596127033,0.446621000767,-0.58743417263,0.550716638565,-0.694070577621,-0.363337546587,-0.877243876457,-0.688078224659,-0.0675149559975,-0.917688429356,-0.811484515667,-0.4620398283
