rid,DOS007_VCAP_24H:BRD-K02063190-001-01-9:4.9
5720,-0.0944278985262
466,-1.01182806492
6009,-0.291291326284
2309,-0.848634123802
387,-0.402444154024
3553,0.645487308502
427,-1.9428037405
5898,-0.16153305769
23365,0.572436690331
6657,0.742000877857
5054,0.100678861141
3108,-0.223729386926
1950,0.70913374424
351,-0.037146538496
4846,0.473891735077
1452,-0.946995854378
4776,0.686630904675
6908,1.03260302544
672,-0.429296672344
5710,-0.0588324218988
2115,-0.067660190165
7015,2.72918510437
8726,-0.673511385918
2185,0.521102249622
3315,0.284206658602
5289,-2.23636245728
868,3.16281843185
1677,0.832115650177
7043,2.46222233772
5613,1.65231442451
595,0.215636968613
4793,0.577850043774
2736,0.922853887081
5290,0.933545529842
6194,0.0
1676,1.71463882923
23512,0.384771972895
148022,-0.0483246445656
1906,0.804718017578
8878,-0.193517833948
3091,0.882666707039
5743,1.69908750057
5321,0.458674162626
4144,0.138087838888
1981,-0.204889565706
695,2.59737181664
10398,2.15123915672
5708,0.747715592384
1213,0.430392175913
226,-0.44190376997
6777,0.287821531296
2113,0.383946150541
3329,-0.511249184608
1050,-0.00223182141781
9491,0.370184183121
22926,-0.631167650223
5899,1.07012736797
5467,0.495201587677
6774,0.93500161171
1788,1.71041619778
5921,-0.781189024448
5721,-1.82348787785
2263,1.04645264149
808,-0.152460843325
30001,-0.737920761108
348,-0.214244157076
30849,-0.238507419825
1454,0.690745711327
6500,0.183563619852
5627,-0.62495803833
5715,-1.58324074745
4791,0.498638391495
56924,-0.756911933422
2690,-0.0827326029539
1019,-1.26348567009
51422,2.07193183899
5788,0.751484155655
6709,0.632553935051
1277,-0.379539012909
993,-1.59382867813
7157,0.161061227322
1958,1.93123233318
4582,4.29432821274
9212,0.604746222496
8440,-1.06722140312
6790,0.0789100751281
8851,0.34538847208
2534,0.370731979609
4893,1.41026496887
665,0.859257936478
4313,1.00427079201
1022,-1.23313772678
5880,-0.726223886013
3162,-0.416141092777
1282,0.893409371376
3383,0.502991318703
727,0.74941277504
4792,-0.723366856575
4794,0.244981557131
902,0.473571836948
8091,2.15086269379
3486,0.140899330378
10818,0.856993377209
3454,1.49724388123
4282,-0.146375700831
1605,-0.256213098764
10644,-0.0584424883127
2065,-0.264394402504
8321,0.984978079796
8503,0.574916899204
7027,1.12244772911
6850,-0.427415668964
1978,-0.0933500081301
896,-2.82681155205
5777,-0.489935487509
1846,-0.979897022247
5925,0.158145114779
142,-1.67931878567
1021,0.0918976813555
5699,0.201516121626
8061,0.765192210674
1870,1.20377850533
1398,-2.74759149551
3312,-2.27760076523
891,-0.129083886743
4775,3.34529018402
5111,-0.246001988649
5696,-1.32930517197
5588,1.83155882359
6839,1.09269988537
329,-0.931923151016
5058,-0.125565201044
998,-0.339774370193
9134,-1.62124466896
6616,2.87030529976
5223,-6.09839677811
4690,-1.0299898386
958,1.36857128143
1616,1.1102848053
991,-2.34124398232
6347,0.924206614494
6714,-0.378770858049
652,0.727527022362
4331,2.06011867523
7099,1.00109028816
10320,0.0214283168316
2042,0.549168884754
843,0.789757370949
840,-0.359814792871
7048,2.18326210976
4851,4.52764606476
6464,1.09453010559
23410,1.13925409317
54205,-1.70418024063
2770,1.76937305927
80204,1.10816121101
4208,0.372377216816
1845,-0.400577694178
23368,0.753392577171
5583,1.76144719124
8900,1.27909898758
581,0.619668960571
6193,-0.57701343298
6622,-1.64168739319
11261,1.74607276917
6696,2.75861001015
8312,1.63183820248
835,1.73741364479
8324,-1.53211236
1848,0.0329859107733
154,-0.950821578503
4312,0.326793640852
994,-2.93088293076
2048,-1.33574295044
1111,1.8115156889
5154,-2.45133733749
2920,-0.536894083023
3122,-0.333102464676
2769,-0.069517582655
5900,-3.8274269104
6304,2.47158694267
5211,1.86727964878
2886,0.277208983898
9261,0.706142187119
8569,0.059733569622
3303,1.47373592854
5331,0.298860996962
5347,-0.677307069302
4638,-0.270760297775
2264,1.73479402065
1029,-1.40315413475
1027,-1.73588681221
2597,0.140082865953
55847,1.12885725498
25803,0.176357358694
3480,-0.276387870312
2946,0.399970293045
9517,-0.602116167545
25987,-0.0261249095201
23670,-0.312582790852
11182,-0.904688358307
2146,-0.955456495285
3385,-1.05526292324
5261,-1.3966268301
10765,-0.331257045269
25839,-0.222700789571
4172,0.405744642019
23161,1.15584337711
10298,-1.56510841846
1802,0.24341070652
58533,-0.487093687057
147179,-0.124387025833
29937,-4.04406261444
6184,-1.06372666359
9854,-0.904971003532
2553,-1.08936095238
5440,0.0109234116971
54623,2.21222400665
9533,0.344995766878
8607,0.121593132615
207,-0.425449430943
26054,-1.27012693882
10682,-0.749966144562
8573,-0.956426262856
23378,-0.661899089813
8553,1.06409084797
622,-1.50607323647
9467,0.915847182274
5525,-0.662532925606
256364,-0.807968735695
332,-0.309086412191
2058,-1.58549547195
7849,0.471034944057
23244,0.0463674068451
7494,0.075196325779
4836,0.840742528439
23647,-0.867845773697
10617,-0.745682299137
2184,0.268050163984
5355,0.654473900795
6659,-0.933999180794
7016,0.8354383111
90861,-1.23912143707
10670,0.230691701174
79071,-0.904826104641
64746,1.23801290989
5366,0.488203287125
11344,-0.838542580605
10013,0.808708250523
5829,0.866303145885
5257,0.339645147324
22794,-1.36081671715
9761,-0.967933535576
23326,-0.138423115015
10972,0.0384545773268
10523,-1.57478272915
79090,-0.0122517645359
27032,0.995005011559
9097,-0.208270534873
10513,0.360592037439
1891,0.170737028122
3066,0.150221824646
9801,-0.0156171768904
1459,-0.0596975535154
9703,-0.359613120556
10606,1.23502707481
1017,0.254688441753
9813,0.681774556637
7485,-0.320337384939
2109,0.419315427542
23271,0.880546808243
9915,1.39691030979
9552,0.214508011937
93487,0.207873433828
2956,2.61474275589
11065,-1.40863823891
9653,-0.627578914165
200081,0.607734501362
3337,0.757180333138
11073,-0.389554709196
23,2.30499219894
5641,0.657711029053
8720,-0.53976047039
10782,0.175541549921
25932,0.0149182081223
3028,-1.01030373573
6804,-0.991661906242
890,-0.38848978281
6390,0.457407385111
4303,1.04729998112
10953,-0.0275314450264
22889,-0.205417439342
3098,0.0223753452301
11044,1.93217098713
8985,1.03692126274
66008,-0.348615646362
9217,-1.32782161236
701,0.58494502306
6182,-0.92638528347
4860,-0.635981798172
7398,0.557862520218
6117,-0.268721133471
23588,-0.147032231092
949,-1.5018645525
7168,0.798092782497
9375,-0.912672996521
4927,0.0248477272689
2523,0.0577338039875
58497,-0.675995528698
6856,-1.11461055279
26036,-0.66461545229
10206,1.1681470871
25793,0.0925031304359
55556,0.158196866512
3978,-0.563493967056
10681,0.850371301174
3638,-0.821052074432
8349,1.39634466171
6275,1.18938612938
3895,0.198202937841
392,-0.581169903278
9170,1.41905939579
80347,-1.24563467503
23300,-1.96718883514
836,0.516811132431
11188,-1.34865260124
10898,-0.849558711052
9276,-0.371264398098
1647,1.33637034893
10285,0.853726029396
23386,0.173562556505
3156,-0.982398033142
10237,0.120334967971
7077,1.71115624905
11157,-0.61873883009
22908,-0.922173142433
10915,-0.213509187102
9897,1.23586905003
1759,-0.405102610588
54541,1.4102935791
211,1.36246693134
5048,1.15843069553
84722,1.47448134422
29890,-1.06622207165
9868,-0.327045708895
873,1.03285133839
5580,-0.115215264261
3725,-0.28726041317
23585,-0.0897981598973
51097,-0.58352792263
1831,0.958622217178
7020,2.14463376999
55893,-0.0458385273814
6944,0.802291035652
22883,-1.03298854828
5601,-0.0776631087065
10775,-2.25461292267
4780,1.01861727238
10904,-0.672431230545
9917,0.107390657067
1399,-0.262244701385
24149,-0.779311835766
2222,0.529259026051
10131,1.90854406357
2958,-2.37496352196
9650,1.26506781578
7319,0.218653529882
4817,0.722607254982
9143,-0.767480313778
10494,0.896097242832
55324,-3.52617454529
23149,2.08584499359
9943,0.363510370255
6599,-0.93709731102
51031,0.511128425598
3566,0.296653985977
3815,-0.166709303856
8624,0.035774409771
27346,0.0520237088203
10489,-0.855178117752
26128,0.299073249102
79921,0.193816125393
55746,1.77949392796
23636,-0.145332247019
10892,0.299348890781
10652,0.253639698029
11004,-2.85804867744
23530,-0.563973903656
8826,1.2938144207
3308,1.43765759468
7153,-0.340756952763
11041,-0.647167921066
6342,-0.491390705109
5883,-0.761275172234
10589,-2.43214130402
5110,-0.131268709898
4609,0.122818499804
5423,0.223304256797
1070,-0.821062326431
10051,-0.815385580063
6603,-0.437051653862
9019,-1.23084247112
10969,-0.136275559664
9797,-0.878849029541
4043,-1.74379575253
9519,2.10734391212
8480,-0.603612244129
983,0.556529700756
10559,-0.316765189171
8508,-0.773080646992
9275,-0.685083627701
8914,-0.918405532837
54505,0.177874043584
6919,0.514799714088
2274,0.201398909092
2288,0.503124535084
7994,-0.901674211025
4216,-1.16396594048
7538,0.749681830406
3628,-0.347030818462
2037,-0.544793486595
2771,0.128269284964
7264,0.0587936677039
1786,-2.01159381866
5873,-0.744218587875
780,1.31061899662
9926,-0.589388072491
8446,1.25767278671
7159,0.567118048668
1026,1.50481629372
7082,0.466196835041
10058,-0.493821382523
10797,-0.727829873562
11230,0.237598702312
30836,0.753501772881
27336,0.6307913661
9918,0.0895702838898
79073,-1.79032814503
9688,0.768746554852
23659,0.53478872776
8396,1.45851290226
23077,-0.97282063961
10857,-0.0179214328527
16,-0.153557941318
2817,0.542090058327
60528,-0.0343000739813
5359,-0.353781551123
1514,-0.988620400429
1509,-0.156420588493
9181,0.524218797684
3611,0.751938819885
4783,-0.441897332668
10123,1.03067755699
8895,-0.442049503326
9805,0.832118093967
4125,-0.431118994951
1635,-1.84918570518
4154,-2.17461752892
26292,-0.0765855908394
5770,1.00388216972
25874,-0.246771767735
11319,-0.287342876196
1153,-1.54763460159
11098,-0.543375372887
8974,-0.725721120834
533,-1.53935956955
823,0.110554456711
6812,0.0623350068927
3693,-0.126217201352
4891,-1.32398033142
10954,0.653235554695
5909,-1.00053596497
9221,-0.0141346305609
847,-1.30685389042
11072,-0.0315502583981
10221,0.735050916672
7158,-0.209654808044
8678,-0.0388594120741
11014,-0.108734704554
1994,-0.739609837532
3482,0.891240596771
25976,0.00555086135864
10491,-0.176047950983
51053,1.94303607941
9267,0.233283638954
5547,-0.618440449238
6597,-1.42619514465
5836,0.587047219276
6118,0.479771673679
2961,-0.472157090902
310,-1.26252365112
7296,0.381526350975
1429,0.420322865248
2548,-0.462655156851
6499,-1.11796855927
642,-0.189304456115
23076,-0.581750035286
10099,0.302388966084
9817,-2.1429901123
9126,0.773434281349
3930,-0.354106217623
10450,-1.28007221222
54386,1.03941714764
664,-0.701177239418
596,0.15367218852
10180,-0.942529916763
1445,-1.39284050465
230,-1.14735972881
9246,1.36329936981
5092,-1.51078546047
23463,-0.321598470211
10007,0.0897917896509
4925,1.09165334702
6251,1.74045205116
5782,0.112577527761
5106,-0.382744967937
2673,-0.260558634996
644,-1.34321677685
6284,0.0480934679508
4605,-0.231007903814
6810,0.874159276485
54499,-0.454874306917
11007,0.960406780243
1643,0.286499798298
25805,2.86521911621
3033,-0.957689344883
2745,-0.627707481384
9961,2.5924077034
3925,0.381943047047
2582,-0.251307606697
5792,1.50208866596
5236,-0.876233458519
4016,-0.593306183815
4651,-0.261680364609
3988,0.786863267422
26227,0.231715023518
7982,-0.192290514708
3551,2.34352636337
5108,0.532379925251
8870,-0.0169707536697
2195,-0.434664577246
8731,-0.318007111549
1956,0.171983778477
10276,-0.32726380229
1666,-3.90692853928
4864,3.79626965523
4232,1.07950019836
5050,-1.05898237228
813,-0.758212089539
3964,0.0494713708758
26020,-1.81171405315
481,-0.0437183082104
5019,1.12011945248
291,-1.16257691383
10973,-1.51273226738
9697,-0.34987077117
5831,-0.673511147499
8202,-0.10749976337
57804,-0.229074135423
