rid,CPC003_HA1E_6H:BRD-K28453807-003-05-4:10,CPC003_HA1E_24H:BRD-K28453807-003-05-4:10,CPC003_HCC515_6H:BRD-K28453807-003-05-4:10,CPC003_HCC515_24H:BRD-K28453807-003-05-4:10,CPC003_PC3_6H:BRD-K28453807-003-05-4:10,CPC003_PC3_24H:BRD-K28453807-003-05-4:10,CPC003_VCAP_6H:BRD-K28453807-003-05-4:10,CPC003_VCAP_24H:BRD-K28453807-003-05-4:10,CPC016_A375_6H:BRD-K28453807-003-05-4:10,CPC016_A549_6H:BRD-K28453807-003-05-4:10,CPC016_A549_24H:BRD-K28453807-003-05-4:10,CPC016_ASC_24H:BRD-K28453807-003-05-4:10,CPC016_HEPG2_6H:BRD-K28453807-003-05-4:10,CPC016_HT29_6H:BRD-K28453807-003-05-4:10,CPC016_MCF7_6H:BRD-K28453807-003-05-4:10,CPC016_MCF7_24H:BRD-K28453807-003-05-4:10,CPC016_NEU_24H:BRD-K28453807-003-05-4:10,CPC016_NPC_24H:BRD-K28453807-003-05-4:10,CPC016_SKB_24H:BRD-K28453807-003-05-4:10,CPD003_MCF7_6H:BRD-K28453807-003-08-8:10,CPD003_MCF7_24H:BRD-K28453807-003-08-8:10,CPD003_PC3_6H:BRD-K28453807-003-08-8:10,CPD003_PC3_24H:BRD-K28453807-003-08-8:10
5054,0.255800008774,0.29281181097,0.995913267136,0.105169311166,0.0450666733086,0.161894977093,0.24847112596,0.314199984074,-0.440882980824,-0.329849988222,-2.66904997826,0.17384006083,0.0656603649259,-0.555362701416,0.783892512321,5.90492582321,-1.78555822372,0.351052135229,0.781604170799,-0.550449967384,-1.05355727673,-0.0399264395237,-1.14684998989
3108,0.199599996209,-1.29007816315,1.57360339165,0.733958721161,-1.88766670227,-0.269462555647,-0.663263201714,-1.02240002155,-0.509061396122,-0.00979999825358,1.25345003605,2.11566758156,-0.0935317873955,0.0403991527855,0.0524069070816,-0.0107325855643,-0.251743584871,3.36539316177,0.392982959747,0.581300020218,0.255762249231,-2.05463385582,-2.06949996948
1950,-0.590699970722,0.468375623226,0.901359379292,-0.692762970924,0.275933325291,-0.434548616409,-0.134755909443,-0.39485001564,-0.181150689721,-0.541400015354,-0.383349984884,-0.934587657452,0.375076681376,0.308214515448,0.763433158398,-0.048755556345,-0.412676215172,-0.481867998838,-1.4373639822,-0.0542500019073,0.232408776879,-0.487002372742,0.186049982905
351,-0.776299953461,-1.07099246979,0.310065180063,-0.202248334885,-0.0777666568756,-0.29716438055,-2.00233793259,0.337249994278,-0.662857294083,0.0727000012994,-1.58910000324,-1.32799577713,-0.0734844207764,-1.98669135571,2.13657593727,-0.0460031330585,0.000309094786644,-0.423417180777,0.135373651981,0.552049994469,-0.888652086258,-0.169220268726,-0.802549958229
4846,-0.956399977207,-0.151783689857,-0.451105594635,5.70483112335,0.0274666696787,0.00723211467266,1.84620594978,-1.15799999237,0.553691387177,0.497899979353,0.41424998641,5.65027046204,-0.0866031050682,-0.471973031759,1.06351411343,0.0129414349794,-0.51957154274,-0.016479132697,1.33039903641,0.195399999619,0.594664514065,1.32473301888,-1.53149998188
1452,0.390599995852,0.181222572923,0.825825154781,-0.303978472948,0.289866685867,0.647543072701,-0.340263038874,0.203599989414,0.109378635883,-0.598500013351,-0.0798000022769,-0.43400657177,-0.516806900501,-0.48261898756,-0.414919108152,0.00920753739774,0.624112010002,-0.0720713809133,-0.175392255187,-1.05589997768,0.466185986996,0.67409324646,0.867149949074
4776,0.404700011015,-0.167605549097,0.419461727142,-1.74228990078,-0.682099997997,-0.0976157784462,0.490824967623,0.497449994087,-0.0734852254391,-0.0470499992371,0.16249999404,-1.02408218384,-0.708776593208,0.883587360382,2.00621795654,-0.410763770342,-0.697323322296,0.988841593266,-0.939692795277,-0.690299987793,-0.820534944534,-1.03155136108,-0.743849992752
6908,0.399900019169,-0.232070028782,0.29212552309,0.23973685503,-0.111333340406,-0.0362673178315,-0.660994946957,-0.308400005102,0.631078720093,0.101050004363,0.40750002861,-0.0466574318707,0.358582049608,0.111998215318,-0.690766394138,0.662177503109,0.44178584218,-0.514737665653,-0.220484405756,-0.288899987936,0.638353347778,0.884299814701,-0.0716000050306
672,-0.013450011611,0.244569957256,0.836515188217,0.374455392361,-0.252599954605,-0.0688372850418,-0.7549046278,-0.232900008559,0.50738120079,-0.257649987936,0.256550014019,-1.26569783688,0.319739699364,-0.0848235785961,-0.819169044495,0.182326450944,-0.0256320089102,0.0179637987167,-0.538104295731,0.588450014591,-0.694114744663,-1.12812280655,0.313600003719
5710,0.746599972248,0.432413876057,-0.737886250019,-0.862162470818,-0.178466662765,0.102727822959,-2.10296058655,0.903149962425,0.0887468159199,0.370250016451,1.06735002995,-0.769232273102,0.300370812416,-0.0624696947634,0.402094304562,-0.778869390488,0.501757144928,-3.11791372299,0.372273594141,-0.143850013614,0.341320365667,0.645022809505,0.276050001383
2115,0.0470499992371,-0.345720350742,1.11993634701,-0.0608526989818,1.53770017624,2.1729388237,1.18401861191,-0.484650015831,0.227585852146,-0.736750006676,-1.38004994392,2.14424037933,-0.595364272594,-0.221431210637,2.31624102592,-0.307916581631,-0.864829003811,-0.21580208838,0.707634985447,-0.151399999857,0.358210027218,-0.955800533295,-0.589749991894
7015,-0.290650010109,-0.999884545803,1.30571627617,-1.19834709167,-0.88146674633,-0.257819831371,0.0998490452766,-0.235850006342,0.0353186428547,-0.30324998498,0.393299996853,-0.152668297291,-0.223024398088,0.499920755625,0.69174104929,-0.134026706219,-0.206328004599,0.670997738838,-0.77592754364,-0.708099961281,-0.159067153931,0.618915557861,-0.621100008488
8726,-0.184850007296,-0.166923046112,0.610798001289,-0.337577909231,-0.482833325863,0.352970540524,-0.191251754761,0.00604999065399,1.83404779434,0.713199973106,0.282550007105,1.39507973194,-0.304363697767,0.669685840607,-0.489180207253,0.427816450596,0.240127399564,0.500239312649,0.275247812271,0.214350000024,0.0128328427672,-0.460061192513,-0.825100004673
2185,-0.690199971199,-0.640215396881,2.12020230293,-0.973764538765,1.17273330688,-0.297973245382,0.574154555798,-0.425400018692,-0.191993951797,-0.365700006485,-0.111799992621,-0.141074255109,-0.961292982101,0.709324538708,1.74344921112,0.0500206910074,-0.0616802349687,0.93991702795,-0.538591861725,-0.499049991369,-0.183576881886,-1.08264279366,-0.438600003719
3315,0.51525002718,0.158518671989,-4.62919712067,-0.0612030625343,-1.02489995956,0.0997626632452,1.4149222374,-0.890900015831,-0.984561741352,0.807350039482,-0.417650014162,0.427767634392,0.93788254261,-0.623774707317,-0.732981860638,0.346188724041,0.471121549606,0.079495921731,3.22041232721e-05,0.252300024033,1.03121650219,0.80499112606,-1.03750002384
5289,0.415899991989,-0.374363481998,0.674906849861,0.29897865653,0.774033308029,-0.722350299358,0.130852967501,0.288349986076,0.404277741909,1.10225009918,1.60444998741,-1.50125861168,-0.482772469521,0.996369242668,2.5729033947,0.372442722321,-0.844648480415,0.867086112499,0.428300857544,-0.85229998827,-0.0871843397617,-1.22736728191,1.32799994946
868,-0.637799978256,-0.259174406528,0.334087133408,0.50948959589,0.716799974442,-0.301721304655,1.15061962605,0.545449972153,3.00298237801,-0.742049992085,0.403100013733,-0.109972901642,-0.426667869091,0.528357744217,0.915985047817,-0.350986331701,1.41428625584,-0.177746385336,0.153305828571,0.7730499506,0.748786568642,-0.605630755424,-1.53180003166
1677,0.0212499797344,-0.598149955273,0.942189335823,-1.52411198616,0.0774333402514,-0.439262032509,0.405708223581,-0.835600018501,0.0189994089305,-0.65474998951,-0.0144000053406,-0.0861752778292,3.64678764343,0.0461405031383,2.2813270092,0.145892873406,-1.0355989933,0.429343253374,-0.180974662304,0.422749996185,0.725057184696,0.93310546875,-0.309849977493
7043,0.0204499959946,-0.0261465460062,1.16408705711,0.558357357979,-0.0590667128563,-0.271552115679,1.1158311367,0.339800000191,0.0690207779408,-0.607050001621,-0.200249999762,-0.791543602943,-0.666358828545,1.24900639057,1.69537878036,0.490446656942,0.106519944966,1.09466779232,0.798902094364,-0.613749980927,1.07442212105,-0.5633264184,-1.04065001011
5613,-0.342999994755,-0.72197753191,0.920958459377,-0.678264260292,-0.111833333969,-0.589226961136,-0.138464927673,-0.520150005817,-0.0696821659803,0.234700009227,-0.277099996805,-1.78627216816,-0.214135825634,1.07292747498,1.69739842415,-0.900719881058,0.0308713167906,1.09170901775,-0.739224791527,-0.870850026608,-0.923379123211,0.517463386059,-0.693499982357
595,0.310499995947,-0.014558494091,0.0546751506627,1.00485992432,-0.0699666589499,0.262690395117,0.211933329701,1.55320000648,-0.384598910809,-0.542000055313,-0.495949983597,0.72318816185,0.312886953354,-1.59448778629,0.00623753666878,-0.942266464233,3.4955701828,-0.771873414516,-0.0178909935057,0.345200002193,0.512349486351,1.51012063026,-0.418049991131
4793,-0.48860001564,0.518398404121,1.48624837399,-0.218765169382,0.201700001955,-0.288759946823,1.92458450794,-0.281899988651,-0.00489881634712,0.728100001812,2.27340006828,0.760728240013,0.162431493402,-0.661748111248,0.347761839628,-0.171891868114,-0.989239692688,-0.849030017853,-0.532218456268,-0.342100024223,0.525779366493,0.869188129902,-0.312350034714
2736,0.0486499965191,0.361919373274,1.72502577305,0.61159235239,0.941300034523,0.484183311462,1.00384390354,-0.555350005627,-0.217923507094,-0.756399989128,-0.798999965191,-0.680820941925,-0.634750962257,1.15238881111,2.31418585777,0.3668230474,-1.10421323776,-0.302717149258,0.956048429012,0.902249991894,-0.302827715874,-1.01080596447,-1.29260003567
5290,-0.858850002289,-0.951897025108,1.05053949356,-0.775306820869,-0.218799993396,0.0506309568882,0.40072375536,-0.612500011921,-1.03109586239,-0.185800001025,1.15499997139,0.0603667721152,-0.655417978764,0.313249915838,0.43170696497,-0.0100953429937,-0.133153423667,-0.325985968113,-0.371152430773,-0.658100008965,-0.452049195766,-0.849933385849,-0.437949985266
6194,-0.00034999998752,-0.307562768459,-0.00133739830926,0.0,-0.376433342695,0.243151679635,-3.76405382156,0.0,-0.564983963966,-0.665499985218,0.0523000061512,-0.203908994794,0.151117295027,-0.288713008165,0.27634832263,0.000272192060947,-0.0634266212583,-0.0586670972407,0.000432296888903,-0.230800002813,0.39016520977,0.926691055298,-0.367500007153
1676,-0.153750002384,-0.376186430454,1.07303345203,-1.42439615726,-0.100066691637,0.0371912643313,0.664689123631,0.0248000025749,-0.14779406786,0.168950006366,-0.48164999485,-0.697171568871,-0.305065631866,0.666034400463,0.803004026413,0.315646857023,-0.257570296526,0.760645151138,-0.508149862289,-2.10765004158,0.516465127468,-2.40885305405,-0.432649999857
23512,0.487299978733,0.404198616743,-0.0805984586477,0.725553512573,0.691033363342,-0.145178616047,-1.004565835,-4.95295000076,0.577447891235,1.43965005875,0.358349978924,-0.370785295963,0.725583255291,1.69166433811,0.80039536953,0.337207555771,0.846950888634,0.907153904438,-0.407200336456,-0.438499987125,0.498410850763,-0.547884225845,0.145149990916
148022,0.572650015354,0.689004600048,0.771409869194,1.00789284706,0.425499975681,0.179781556129,0.383804053068,0.584599971771,0.369062721729,0.182799994946,0.150299996138,6.32236146927,-0.456550747156,0.122196048498,1.00485622883,-0.262704491615,-0.596897542477,0.28211081028,3.48741960526,-1.35299992561,0.698155641556,-0.022022690624,0.428550004959
1906,-0.0863000005484,1.14246416092,0.624613940716,-0.598620951176,0.148066684604,-0.392938137054,-0.0211921185255,-0.736649990082,-0.428751528263,1.31515002251,-0.492999970913,-1.97426879406,-0.289588034153,1.15801930428,1.53029644489,-0.115928187966,-0.749479115009,-0.563173830509,-0.0161030646414,-0.770249962807,0.0849562436342,0.0437816940248,-0.826000034809
8878,0.129199996591,-0.362217664719,0.550504028797,0.641251385212,-0.247433334589,-0.0998979732394,-1.74173438549,0.64074999094,0.425207018852,0.716199994087,0.247350007296,0.495298326015,0.243105024099,1.39187443256,-0.171240776777,0.470167279243,-0.0483690053225,-0.289024859667,-0.24493150413,-0.226349979639,0.891448318958,1.17085063457,-0.290499985218
3091,0.408299982548,0.521957933903,0.00781256053597,0.330501019955,-1.78973340988,0.0905018597841,-0.773115992546,-0.462000012398,0.178570881486,0.798500001431,-0.233350008726,0.0629900172353,0.100310027599,1.12897086143,2.10831403732,0.268862873316,0.165821328759,-0.0758991762996,1.22420203686,-0.973799943924,-2.56117248535,-0.0857844501734,-1.19885003567
5743,-0.332150012255,-0.615203440189,0.520616173744,2.58905029297,0.389499992132,-0.262792408466,5.03706884384,-0.476200014353,-0.218380719423,-0.915400028229,0.2106000036,-1.08075356483,-1.08607697487,1.25291657448,-0.0727146714926,0.485281944275,0.127059280872,1.52429866791,0.124462373555,3.4632999897,-0.048317566514,-0.6649081707,-1.33634996414
5321,-0.499350011349,-1.28125214577,0.742721557617,-1.10015380383,0.0585999935865,-0.496756464243,0.0903388112783,-0.0700999945402,0.119645133615,0.221450001001,-0.640100002289,-1.37977790833,-0.682602882385,-0.653536856174,1.19305419922,-0.120645828545,-1.33315241337,0.161916643381,-1.18724405766,0.776099979877,-0.804014921188,-1.14890480042,-0.373400002718
4144,0.469550013542,-0.713469386101,-1.43963372707,0.889224171638,-0.531166672707,-0.0695544481277,-0.959217488766,-0.126149997115,0.20739787817,-1.95459997654,-4.92100000381,-0.974807798862,-0.552997648716,-0.472379416227,0.565968513489,0.0199787169695,-0.125488176942,0.127445921302,0.0458556935191,-0.600499987602,-0.541521251202,-0.388983547688,-0.537000000477
1981,0.590200006962,0.515708506107,1.09930634499,0.2122797966,-0.339966654778,-0.483434140682,0.430620104074,-0.828400015831,-1.68817770481,1.15359997749,1.06505000591,-0.712819159031,-0.0206591188908,-3.43340563774,-1.12118339539,0.709462046623,0.0365261137486,0.122201941907,-0.0127470809966,0.51884996891,0.146451368928,-0.251748651266,0.0335499942303
695,-0.613150000572,0.591939926147,1.10569214821,-0.0775562077761,0.367966651917,0.105757370591,-0.234461069107,-0.0139500014484,0.608890771866,-0.48884999752,4.61779975891,0.745830178261,1.33612573147,-0.624118328094,0.342566758394,-0.325364053249,0.118921265006,-1.18967878819,0.336406171322,-0.633049964905,0.534556925297,-1.28965580463,-1.23469996452
10398,0.162550017238,0.770347952843,0.114824831486,0.486438751221,0.311033368111,-0.917585432529,0.657839477062,0.0561000108719,0.161529511213,-0.128549993038,-0.0782999992371,-0.328857541084,0.106889799237,0.669079780579,2.17427206039,-0.391982793808,0.2339078933,0.670300781727,0.590855419636,-0.645399987698,0.156342327595,-0.0371478162706,0.374799996614
5708,-0.107700020075,-0.506116628647,2.38897037506,1.40778625011,0.185933336616,-0.118585944176,-0.906642436981,-0.990350008011,0.405701994896,0.716250002384,-2.04140019417,-0.00755164027214,0.27533391118,-1.19820129871,-3.01923346519,-0.292866230011,-0.728582799435,0.357381761074,0.396394878626,-0.121950000525,0.0552570819855,0.452556312084,-2.3546500206
1213,-0.305450022221,0.556545257568,0.732785820961,0.449044644833,-0.665866613388,0.241513043642,-1.37808573246,0.125849992037,-0.208768963814,0.492950022221,-1.76970005035,0.663140177727,0.786000847816,0.839890062809,-0.609635174274,-0.460376143456,0.498356580734,0.112184867263,0.820434272289,0.343700021505,0.102523319423,0.4871134758,-0.288549989462
226,0.400649994612,0.800599575043,0.764100134373,0.0361668616533,-0.5380666852,-0.319486141205,-0.446768760681,-0.116650015116,0.400050967932,0.983100056648,0.515600025654,-0.133386969566,0.328033983707,-0.272826522589,-0.398011267185,0.412425935268,-0.0836334824562,0.172508373857,0.475081533194,0.226999998093,0.816968798637,0.984682559967,0.335950016975
6777,0.36130002141,0.642348527908,1.3606030941,0.438330382109,-0.512733340263,0.126317113638,0.10650960356,0.481350004673,0.214032843709,-0.21044999361,0.840350031853,0.766103744507,0.14366453886,-1.89890885353,-0.651258289814,-0.32452249527,-1.48472034931,0.0152577813715,0.52053964138,-0.787349998951,0.532922685146,-0.692718744278,-0.880300045013
2113,-0.000850006937981,0.739729762077,0.313175499439,-0.387126386166,1.15513336658,-0.325896859169,-0.190068542957,1.75565004349,0.679038703442,-0.280100017786,-0.180150002241,-2.00642085075,-0.34038823843,1.73074829578,2.33287906647,0.121107958257,-1.03041815758,0.295602411032,-1.51044118404,-0.589599967003,-0.75702393055,0.310062885284,0.222350001335
3329,0.277500003576,0.88557612896,-1.77809119225,-0.102622330189,-0.87426674366,0.190196886659,-1.17477989197,1.18984997272,0.58960723877,0.00409999862313,0.229800000787,-0.150049895048,0.393857479095,-0.705845117569,-2.15886235237,-0.41615486145,-0.61422419548,0.67576533556,0.695810079575,0.268099993467,0.0925031080842,1.12084650993,0.694399952888
1050,-0.723249971867,0.345940113068,-0.0191219970584,-0.166816428304,-0.185400009155,-0.110365845263,-0.986295223236,0.354600012302,0.436103761196,0.308699995279,1.34284996986,0.791624128819,0.739277720451,-0.567951202393,-1.59155666828,0.670069098473,0.404791295528,0.75789475441,-0.181244432926,2.80999994278,0.720344185829,2.21418976784,0.35894998908
9491,-0.467299997807,-0.646678805351,0.603219389915,-0.556950449944,0.635066628456,-0.451598644257,0.257531434298,1.6875500679,-0.368847459555,0.585550010204,0.533249974251,-0.85132420063,-0.23878569901,0.406129926443,1.45298910141,0.00760818272829,-0.520228862762,0.630399644375,-1.38343691826,-0.607699990273,-0.242344304919,-0.83023673296,-0.66890001297
22926,0.319549977779,-0.40980514884,-1.76623296738,0.171161428094,0.539033353329,0.409353494644,1.13434123993,-0.534300029278,-0.40410387516,-0.566900014877,-0.90725004673,-1.09607374668,-0.816977143288,-1.06697511673,1.03622364998,-0.795832514763,0.718544721603,0.216748401523,-1.62358164787,-3.0436501503,0.0968574509025,0.946422994137,0.341399997473
5899,0.230200007558,-0.345903754234,-6.29815292358,0.628353834152,0.395766675472,-0.334119290113,-0.0187523849308,-0.36779999733,0.188899442554,1.19569993019,1.09430003166,0.0856522768736,-0.383905589581,-0.274464190006,-0.618164479733,-0.161386877298,-0.85741776228,-0.100773788989,0.955509841442,-0.724550008774,1.10628497601,0.231885716319,-0.823249995708
5467,0.689150035381,0.146973192692,0.47485679388,0.968957781792,-0.0918000042439,0.287753164768,2.16695308685,0.061350017786,0.733125388622,0.152999997139,-0.271649986506,1.33771979809,-0.981035113335,0.058247372508,1.71339130402,0.0655777454376,0.84755563736,0.0150462985039,0.468926727772,-0.657199978828,1.1165997982,0.257561028004,-0.565199971199
6774,0.290749996901,0.752919197083,0.523033559322,0.427285730839,0.208966672421,-0.42866319418,0.518923282623,0.960199952126,-0.109675645828,0.212949991226,0.218299999833,-0.484686285257,-0.706022560596,0.0510309897363,0.243920385838,-0.0642945989966,-0.0180619359016,1.14463710785,0.484596788883,0.172299996018,-0.211815536022,-0.177673310041,1.37820005417
1788,-0.322749972343,1.99914300442,0.674972951412,-1.32516443729,0.218333363533,-0.509241044521,-0.0712359249592,0.231999993324,0.696594893932,0.145999997854,-0.39770001173,-1.0658159256,-0.794917166233,0.815768122673,1.47053599358,-0.406412690878,-0.549543857574,0.90228664875,-0.556789398193,-0.791000008583,-0.725967645645,-1.60060012341,-0.657850027084
5921,-0.00570000708103,-0.637428820133,1.06834733486,-0.123556651175,0.659266710281,0.0654938071966,0.790094792843,2.88365006447,-1.1016740799,1.71695017815,-0.362549990416,-0.132673203945,-1.09987986088,-0.577074468136,-0.802612125874,1.43033707142,0.646162509918,-0.495111316442,-0.106861263514,4.90969991684,0.59760427475,3.65795469284,-0.144050002098
5721,0.400299996138,0.108841717243,1.15862298012,0.59479123354,0.22123336792,0.408777147532,-0.516667425632,-1.65035009384,0.0663391277194,-0.828099966049,0.349249988794,1.6501802206,0.480772972107,-1.54273378849,-1.92455756664,-0.196217373013,-0.0715701580048,-1.42596411705,0.187064036727,-0.0439000017941,-0.63703328371,1.0131649971,1.11750006676
2263,-0.475899994373,-0.924494981766,0.283649682999,-0.759714901447,-0.318066716194,-0.733968377113,-0.218563139439,-0.262550026178,0.0400588214397,-0.682299971581,-0.157650008798,-1.86239349842,-0.361196994781,2.12802600861,1.67597460747,-0.17622795701,-0.880542755127,-0.911954939365,-1.14071238041,-0.436900019646,-0.72484087944,-0.818431615829,-0.614849984646
808,-0.383450001478,-0.199272066355,0.70744740963,-0.641919910908,-0.0514333210886,-0.0201786160469,0.608005285263,0.167499959469,-0.181295141578,-0.162150010467,0.918549954891,-0.784755468369,-2.70514035225,-0.512436687946,0.417903661728,-0.41662311554,0.0118851661682,1.38849139214,-0.119846753776,-0.437150001526,-0.36126178503,-0.95255947113,-0.238049998879
30001,0.824449956417,0.304482996464,0.658211708069,0.250370770693,-0.326200008392,-0.192551404238,0.232378140092,0.178700000048,0.477083384991,0.239700004458,0.128049999475,2.16146039963,0.183355614543,-0.960980057716,-0.129626750946,-0.264804631472,-0.616567015648,0.924928665161,-0.127499759197,-0.514549970627,1.38532876968,1.24179387093,0.499500006437
348,0.883000016212,-0.84413588047,1.00157380104,0.297016322613,-0.061766654253,-0.680200815201,0.434465646744,-0.435800015926,0.425971567631,-1.08204996586,1.50084996223,0.112842917442,0.501862704754,-0.0928039774299,1.57577860355,0.15735603869,-0.989675045013,0.878488957882,-1.18049681187,-0.132950007915,1.32337617874,-0.460625708103,-1.18060004711
30849,-0.536049962044,0.693965733051,-1.59760296345,0.317350834608,-0.443133354187,-0.396753251553,-0.235918104649,0.107099995017,0.228393748403,-0.0846000015736,-0.831050038338,1.18638658524,-0.772441804409,-0.617406904697,-0.774006605148,0.0127332210541,0.387192726135,0.358788639307,0.0658578723669,-0.024849999696,0.801560878754,0.152697950602,-0.122349977493
1454,0.537800014019,-0.275946050882,1.23509061337,-0.264215350151,-0.168266654015,-0.418161153793,0.215580701828,-0.209000021219,0.174690619111,-0.731700003147,0.552399992943,2.12420344353,-0.986034631729,-0.261346012354,-0.334353804588,-0.175641104579,0.898232221603,0.47006726265,-0.47657930851,-0.636799991131,-0.086407110095,0.661371588707,-0.934599995613
6500,0.0651500076056,0.494890868664,0.853130459785,0.176929295063,0.614233374596,0.540860831738,-0.430224448442,1.33615005016,0.947599709034,0.34224998951,-0.21859999001,-0.196716278791,0.132338002324,-0.203038305044,-0.752296388149,0.565187394619,1.30034935474,0.403890490532,0.543641865253,-0.503600001335,0.940130650997,0.548564851284,1.24099993706
5627,-0.10609999299,1.0681656599,0.199480563402,0.181967139244,0.2568333745,-0.0489493943751,1.41619741917,0.0537499785423,-0.0327688604593,0.063299998641,-0.531300008297,-0.670886039734,-0.0829498171806,-1.54478824139,-0.906950294971,0.0439593940973,-0.0133908092976,-0.639641046524,0.665000736713,0.0,0.012447014451,6.27743434906,-0.449050009251
5715,-0.0447500012815,0.313758432865,1.30784869194,0.221256494522,0.640266656876,0.59625762701,-0.218767762184,-1.11925005913,0.0981519669294,0.460250020027,0.575950026512,0.836751103401,0.271789729595,-0.984223544598,-3.46426463127,0.770084261894,-0.384265601635,0.808484613895,-0.41530162096,-0.0288000106812,1.15885424614,0.671528756618,0.232249975204
