rid,CPC006_A375_6H:BRD-K16701932-001-01-1:80,CPC006_A375_24H:BRD-K16701932-001-01-1:80,CPC006_A549_6H:BRD-K16701932-001-01-1:80,CPC006_A549_24H:BRD-K16701932-001-01-1:80,CPC006_A673_6H:BRD-K16701932-001-01-1:80,CPC006_AGS_6H:BRD-K16701932-001-01-1:80,CPC006_CL34_6H:BRD-K16701932-001-01-1:80,CPC006_CORL23_6H:BRD-K16701932-001-01-1:80,CPC006_COV644_6H:BRD-K16701932-001-01-1:80,CPC006_DV90_6H:BRD-K16701932-001-01-1:80,CPC006_EFO27_6H:BRD-K16701932-001-01-1:80,CPC006_HA1E_6H:BRD-K16701932-001-01-1:80,CPC006_HA1E_24H:BRD-K16701932-001-01-1:80,CPC006_HCC15_6H:BRD-K16701932-001-01-1:80,CPC006_HCC515_6H:BRD-K16701932-001-01-1:80,CPC006_HCC515_24H:BRD-K16701932-001-01-1:80,CPC006_HCT116_6H:BRD-K16701932-001-01-1:80,CPC006_HEC108_6H:BRD-K16701932-001-01-1:80,CPC006_HEPG2_6H:BRD-K16701932-001-01-1:80,CPC006_HT115_6H:BRD-K16701932-001-01-1:80,CPC006_HT29_6H:BRD-K16701932-001-01-1:80,CPC006_HT29_24H:BRD-K16701932-001-01-1:80,CPC006_JHUEM2_6H:BRD-K16701932-001-01-1:80,CPC006_LOVO_6H:BRD-K16701932-001-01-1:80,CPC006_MCF7_6H:BRD-K16701932-001-01-1:80,CPC006_MCF7_24H:BRD-K16701932-001-01-1:80,CPC006_MDST8_6H:BRD-K16701932-001-01-1:80,CPC006_NCIH1694_6H:BRD-K16701932-001-01-1:80,CPC006_NCIH1836_6H:BRD-K16701932-001-01-1:80,CPC006_NCIH2073_6H:BRD-K16701932-001-01-1:80,CPC006_NCIH508_6H:BRD-K16701932-001-01-1:80,CPC006_NCIH596_6H:BRD-K16701932-001-01-1:80,CPC006_NOMO1_6H:BRD-K16701932-001-01-1:80,CPC006_OV7_6H:BRD-K16701932-001-01-1:80,CPC006_PC3_6H:BRD-K16701932-001-01-1:80,CPC006_PC3_24H:BRD-K16701932-001-01-1:80,CPC006_PL21_6H:BRD-K16701932-001-01-1:80,CPC006_RMGI_6H:BRD-K16701932-001-01-1:80,CPC006_RMUGS_6H:BRD-K16701932-001-01-1:80,CPC006_SKLU1_6H:BRD-K16701932-001-01-1:80,CPC006_SKM1_6H:BRD-K16701932-001-01-1:80,CPC006_SKMEL1_6H:BRD-K16701932-001-01-1:80,CPC006_SKMEL28_6H:BRD-K16701932-001-01-1:80,CPC006_SNGM_6H:BRD-K16701932-001-01-1:80,CPC006_SNU1040_6H:BRD-K16701932-001-01-1:80,CPC006_SNUC4_6H:BRD-K16701932-001-01-1:80,CPC006_SNUC5_6H:BRD-K16701932-001-01-1:80,CPC006_SW480_6H:BRD-K16701932-001-01-1:80,CPC006_SW620_6H:BRD-K16701932-001-01-1:80,CPC006_SW948_6H:BRD-K16701932-001-01-1:80,CPC006_T3M10_6H:BRD-K16701932-001-01-1:80,CPC006_THP1_6H:BRD-K16701932-001-01-1:80,CPC006_TYKNU_6H:BRD-K16701932-001-01-1:80,CPC006_U937_6H:BRD-K16701932-001-01-1:80,CPC006_VCAP_6H:BRD-K16701932-001-01-1:80,CPC006_VCAP_24H:BRD-K16701932-001-01-1:80,CPC006_WSUDLCL2_6H:BRD-K16701932-001-01-1:80,CPC006_H1299_6H:BRD-K16701932-001-01-1:80,CPC006_RKO_6H:BRD-K16701932-001-01-1:80
5720,0.0876667052507,-0.250635743141,0.416309058666,0.0260500013828,0.701449990273,0.344349980354,-0.742050051689,-0.442749977112,0.71624994278,0.265399992466,0.454450011253,-0.18751052022,-0.196566417813,-1.23230004311,-0.153330534697,-0.989191651344,-0.211349993944,-0.0413333326578,0.377611160278,-0.930499970913,-1.22175467014,-0.101748131216,1.50204992294,-1.77625000477,-0.515876233578,-0.271479547024,-0.170049995184,0.00315000116825,-0.903249979019,-1.10844993591,0.0458999872208,0.14699998498,0.445699989796,-0.42224997282,0.359191179276,-0.268115311861,0.917600035667,0.0103000402451,-1.44834673405,0.436149984598,-0.655699968338,-0.520500004292,0.09375,0.895200014114,-1.45215010643,1.20319998264,-1.68029999733,-1.70345008373,0.09121504426,0.649486124516,0.457499980927,0.515649974346,-0.325500011444,-0.501999974251,-0.35351473093,-0.156469702721,-1.56999993324,0.720299959183,0.118249997497
466,-0.052809715271,0.297869265079,0.665135443211,0.751749992371,0.239800006151,0.344799995422,-0.0974000021815,0.994749963284,0.458449989557,0.225699990988,-1.48115003109,0.226124614477,-0.0764953792095,-2.21033334732,0.399269282818,0.33097577095,0.715499997139,-0.256333351135,0.845652937889,0.978999972343,-0.0165620073676,0.403203517199,-1.33445000648,-0.390949994326,-0.415991544724,-0.383883684874,0.011000007391,0.223349988461,0.446949988604,-1.11704993248,0.569550037384,-1.48710000515,0.181899994612,-2.2405500412,-0.241447389126,0.670920550823,-0.9511500597,-0.363750010729,-1.63729381561,0.75235003233,0.167699992657,0.48835003376,-0.257550001144,0.0673999786377,-1.30005002022,-1.5434499979,0.0732000023127,-0.570799946785,-1.31085121632,0.778764724731,-0.49944999814,0.644150018692,0.120949998498,-0.0306500196457,0.234460800886,0.115725263953,-0.349799990654,-0.893450021744,0.548950016499
6009,0.163437157869,-0.303226530552,-0.287587851286,0.372749984264,-0.583850026131,-0.641250014305,-2.03150010109,-0.976300001144,-0.798600018024,0.153350025415,-0.464749991894,0.405337870121,0.388748943806,0.802500009537,-0.235781639814,-1.06710064411,-1.27300000191,-0.20286667347,-0.210750579834,-1.0664999485,-0.38837492466,0.376027882099,0.519599974155,-1.79165005684,0.00665789470077,-0.837716698647,-0.0701500028372,0.283550024033,-0.656549990177,0.0615500062704,0.23710000515,1.52509999275,0.11590000242,-0.608349978924,0.19735866785,0.125843897462,0.45070001483,-0.219500005245,-0.679610431194,-0.536849975586,-0.650099992752,-1.58854997158,0.404500007629,0.225899994373,0.169600009918,1.35389995575,-1.38569998741,0.139899998903,0.232674062252,0.124001696706,-0.331249982119,-1.60115003586,-0.060399979353,-1.39149999619,0.128114983439,-0.571410238743,-0.275049984455,-0.929550051689,0.0702999830246
2309,-0.0572254136205,0.252123594284,-0.174813106656,-0.486750006676,0.654399991035,-0.168349996209,0.193650007248,-0.332249999046,0.45870000124,0.455349981785,0.423599988222,-0.22245170176,0.425864011049,-0.0254666507244,-0.0966814905405,0.0426921695471,0.338100016117,0.385333329439,-0.103923350573,-0.415300011635,-0.447363376617,-0.658431410789,-1.78735005856,-0.373950004578,-0.326210051775,-0.204067140818,-0.0506500005722,0.129850000143,-0.607800006866,4.94269990921,0.640200018883,0.0656000077724,-0.800700008869,-0.723749995232,-0.428456991911,-0.613974809647,0.142250001431,0.00554999709129,0.228859782219,0.5041000247,0.397799998522,-0.0429499968886,-0.706550002098,0.25339999795,0.285649985075,0.688049972057,-0.693899989128,-0.0670000016689,0.231151923537,-0.497424662113,0.164199993014,0.0500000007451,0.299900025129,-0.135499984026,-0.0430185198784,-0.769812345505,0.887149989605,0.125400006771,0.125050008297
387,0.0582041963935,-0.312458336353,0.345964133739,0.094499990344,-0.0722499936819,-0.331250011921,0.965499997139,-0.816449999809,0.494899988174,-0.202099993825,0.299400001764,-0.378256857395,-1.04203593731,-2.79026675224,0.330326020718,-0.824712514877,0.176200002432,-0.238700032234,-5.64302444458,-0.4049000144,-1.32639873028,0.367853820324,-0.0734000056982,-1.11259996891,-0.295533359051,0.219307512045,-0.539000034332,0.451050013304,0.149899989367,0.855100035667,0.320199996233,0.793999969959,-0.0127999996766,-0.889949977398,-0.690565705299,-0.213912039995,0.818949997425,0.891550064087,-0.660933196545,-0.387549996376,-0.138650000095,-0.343649983406,0.932100057602,-0.230549991131,0.87885004282,0.328700006008,-1.24489998817,0.206249982119,0.610138714314,-0.301716864109,-0.199450001121,0.952899992466,-0.0289999991655,0.0604500025511,-0.115670137107,-0.176007598639,0.432399988174,0.368399977684,-0.270749986172
3553,-0.303384572268,-0.714516401291,-0.240806788206,1.14384996891,-0.586099982262,-0.255549997091,1.22220003605,0.925050020218,1.6128000021,-0.423900008202,0.522650003433,-0.159953340888,-0.601852238178,1.32780003548,-0.0314351469278,0.392331540585,-0.976649999619,0.444933354855,-0.152638703585,-0.111100003123,0.748604774475,-0.5859156847,0.707499980927,1.13985002041,0.37738224864,-0.507753133774,0.679650008678,0.439049988985,0.694499969482,-0.0448999851942,0.587100028992,1.0218000412,0.125599995255,0.651700019836,0.304152607918,0.000104701146483,-0.67334997654,1.12129998207,0.102535314858,-0.0108499974012,-0.419849991798,-0.0307500064373,1.44514989853,-0.102549999952,1.21504998207,-0.193700000644,0.456999987364,0.459600001574,0.287596017122,0.801535844803,0.0348000004888,0.632300019264,0.770299971104,0.219700008631,-0.794037401676,0.178500920534,0.444150000811,-1.02125000954,-0.280200004578
427,-0.0511248447001,0.0920680761337,-0.0538427270949,0.145750001073,0.536899983883,-0.071850001812,-0.215250000358,0.0914999842644,-0.126499995589,0.416999995708,0.117899999022,-0.52525138855,0.979816257954,1.48996663094,-0.273438721895,0.0550837367773,-0.703500032425,-0.419466674328,0.516618132591,0.826600015163,-0.887731909752,-0.0292646437883,-1.83675003052,-0.0167500078678,-0.10726775229,-0.715418577194,-1.2920999527,1.25559997559,1.55739998817,0.278899997473,0.0760000050068,-0.924250006676,-0.584399998188,-1.35730004311,-0.305477827787,-0.132103279233,-0.302300006151,-0.785749971867,-0.575228393078,0.107700005174,-0.72444999218,0.0866999998689,-0.833050012589,0.249150007963,-1.83159995079,-0.399999976158,0.083599999547,-0.648150026798,-1.34111392498,1.75130140781,-0.27815002203,-0.0665000006557,-0.519150018692,0.227600008249,0.176656067371,-0.204808652401,-0.637149989605,3.54930019379,-0.0752999931574
5898,-0.0879531651735,-0.752870738506,-0.395777285099,0.221650004387,0.55554997921,0.349850028753,-0.52429997921,0.290700018406,0.563650012016,0.265249997377,-0.162850022316,-1.0248734951,-0.92145460844,0.358800023794,-0.268880844116,-0.411923319101,0.0438999980688,-1.26503348351,-0.497425794601,0.479000002146,-0.897431015968,-0.452897638083,-0.710799992085,-1.64635002613,-0.252712219954,-0.407392919064,0.0918000042439,-0.191500008106,0.320450037718,-0.452349990606,0.6875,0.351599991322,0.316399991512,0.161500006914,0.00532817840576,-0.59572327137,-1.38099992275,-0.361000031233,-0.66616743803,0.834249973297,-0.466700017452,0.000449955463409,-1.07649993896,-1.8178999424,0.204300001264,-1.2608499527,0.45039999485,-0.318500012159,-1.64678525925,0.207030594349,0.214949995279,-0.202350005507,0.363499999046,-0.318599998951,0.148649945855,-0.338627159595,0.329450011253,0.636600017548,-0.400099992752
23365,0.220573276281,0.282249420881,-0.16754680872,0.9742000103,0.854599952698,0.538800001144,0.131449997425,0.9742000103,1.89339995384,-0.296000003815,0.718450009823,-0.852127730846,0.564337730408,1.18630003929,0.328310191631,-0.192860618234,-0.178499996662,-0.264366656542,-0.873474001884,0.714999973774,0.156774699688,-0.326030284166,-1.0299500227,0.723899960518,1.29652428627,0.662080466747,0.729699969292,1.95185005665,1.82620000839,0.514549970627,0.623199999332,-0.507399976254,-0.0603000000119,0.593649983406,-0.309907376766,-0.324489474297,0.0804499983788,1.68880009651,-0.375314414501,-0.154500007629,-0.196549981833,-0.29154998064,0.0606000013649,0.105599999428,0.885399997234,-0.179799988866,-0.189999997616,0.739550054073,0.552211582661,0.389934897423,-0.249049991369,2.89610004425,0.503199994564,0.575949966908,-0.481070905924,0.303156256676,1.07449996471,1.1685500145,0.847249984741
6657,0.63057911396,-1.06092953682,-0.287762343884,0.746050000191,-0.563449978828,-0.322050005198,0.645300030708,0.144500002265,1.43905007839,-0.804949998856,0.827400028706,0.629700541496,0.676921010017,0.298633337021,0.192706108093,0.639060258865,-0.338499993086,0.0738999843597,0.611152052879,0.809300005436,1.11195933819,-0.324114024639,0.201150014997,2.21775007248,0.237714648247,-0.556631147861,0.926200032234,0.564150035381,-0.191249996424,-0.224750012159,-0.00399999320507,0.0933000147343,0.275599986315,0.915799975395,-0.513261675835,-0.336620479822,-0.367100000381,0.72904998064,1.20633816719,0.0706999897957,-0.398750007153,-0.104800000787,0.649350047112,0.479299992323,3.25299978256,-0.466399997473,0.584500014782,0.365350008011,0.240587353706,0.941963911057,-0.583299994469,-0.135649994016,0.562099993229,0.0586500018835,-0.0967926308513,0.725136339664,0.423399984837,-0.855049967766,-0.232000008225
