rid,DOS002_VCAP_6H:BRD-K69791739-001-02-1:5.03,DOS002_VCAP_24H:BRD-K69791739-001-02-1:5.03,DOS032_A549_24H:BRD-K69791739-001-02-1:5.03,DOS032_HT29_24H:BRD-K69791739-001-02-1:5.03,DOS032_MCF7_24H:BRD-K69791739-001-02-1:5.03,DOS032_PC3_24H:BRD-K69791739-001-02-1:5.03,DOSBIO001_A375_24H:BRD-K69791739:10.0525,DOSBIO001_A549_24H:BRD-K69791739:10.0525,DOSBIO001_HT29_24H:BRD-K69791739:10.0525,DOSBIO001_MCF7_24H:BRD-K69791739:10.0525,DOSBIO001_PC3_24H:BRD-K69791739:10.0525,DOSBIO001_NEU_24H:BRD-K69791739:10.0525,DOSBIO001_NPC_24H:BRD-K69791739:10.0525
5720,0.12025000155,-0.9795794487,-0.709650039673,0.383201628923,-1.67229998112,-0.536149978638,0.0550035126507,0.450195491314,0.07809060812,-0.791965007782,0.470057487488,-0.832000017166,-0.523597359657
466,-0.438399970531,0.0374283120036,-0.412000000477,0.0884650349617,-1.56900000572,-1.1794500351,0.0506644323468,0.146594315767,-0.582943558693,-0.153949841857,0.258419126272,0.164300009608,0.508458912373
6009,-0.362150013447,0.585435986519,-1.25250005722,0.033639267087,-0.337149977684,0.238150000572,-0.27846673131,0.339448451996,0.480563402176,0.582808613777,-0.622727394104,0.917150020599,0.955967009068
2309,-0.406549990177,-0.262544333935,0.106450006366,1.36314404011,-1.42439997196,-0.0242000222206,0.00272937677801,0.38816139102,0.0753345191479,-0.840114951134,0.456315785646,-0.132699996233,-0.00326184742153
387,-1.23259997368,0.608983874321,0.383350014687,1.36056172848,0.919649958611,0.71020001173,-0.609860301018,0.18324290216,-0.456239402294,0.59134542942,0.222355216742,0.555800020695,-0.21308618784
3553,-0.249949991703,-0.0705699771643,-0.505750000477,-0.891102671623,-1.00609993935,0.219749987125,-0.796814620495,-1.35235059261,-0.899374067783,-0.0969042629004,-0.387311428785,-0.286500006914,-0.331351399422
427,0.140599995852,0.0600062608719,-0.14904999733,0.777600467205,-0.23299998045,-0.631049990654,3.83491492271,-0.257623374462,-0.478311777115,-0.175073355436,0.500866472721,-0.774850010872,-0.356246620417
5898,-0.225199997425,-0.458600580692,0.304650008678,-0.676648914814,-3.35409998894,-1.48555004597,-0.734959661961,0.586512088776,-0.548409581184,-0.411219388247,0.462889254093,-0.391099989414,-0.167176887393
23365,-1.01559996605,0.744056105614,0.316549986601,1.15379548073,4.17980003357,0.430350005627,-0.768003165722,-0.419275403023,-1.39919984341,-0.754222035408,-1.38534128666,0.672800004482,-0.92355799675
6657,0.520449995995,-0.499089956284,0.206949993968,-0.750602006912,-1.54299998283,0.500599980354,-0.221785649657,-0.848853111267,-0.406317085028,-0.793898642063,0.0803097188473,-0.111100003123,0.167222887278
5054,0.0594499967992,-0.00899933278561,0.0991500020027,-0.172078937292,-0.595149993896,-1.28589999676,0.757624745369,0.669669508934,-0.724837779999,1.45709359646,-0.68948996067,0.701150000095,-0.576744019985
3108,-0.67619997263,-0.181193619967,-0.199249997735,-0.129792660475,0.338850021362,0.542200028896,-0.236722886562,0.419887244701,0.379355847836,0.0398013591766,-1.23724806309,-0.4795999825,-0.73245871067
1950,0.142350018024,-0.584781706333,-0.323199987411,-1.94520902634,-1.21385002136,-1.03174996376,1.28333580494,0.0279378592968,0.459953904152,1.12594997883,0.765870690346,0.665950000286,0.779823422432
351,0.0,0.0,0.733999967575,-0.152751863003,-2.93554997444,-0.390200018883,-0.538800477982,-1.17706084251,-0.168514549732,0.528259634972,-1.00215876102,-0.214149996638,0.765173077583
4846,0.743550002575,-0.109374918044,0.306050002575,-0.458161324263,-1.42780005932,-0.931849956512,0.224773332477,0.395451128483,0.0811962485313,-0.210691183805,-0.296713411808,-1.32904994488,-0.209706306458
1452,-0.179499998689,-0.40156853199,0.833800017834,0.373609304428,0.61234998703,0.604249954224,-0.578865587711,0.312577486038,-0.308849602938,0.806854963303,0.492438048124,-0.260650008917,-0.531313359737
4776,0.467800021172,0.344798237085,-0.707049965858,-0.456121504307,-1.18470001221,-0.153349995613,-0.988699436188,-0.787773132324,-1.27254760265,0.0728756785393,-0.572074592113,-0.286449998617,-0.0639269649982
6908,-0.324200004339,-0.223253518343,-0.0186500102282,0.265129715204,1.16900002956,-0.0595000386238,0.631262540817,0.520230531693,1.45851266384,-0.0348185785115,-0.0911640971899,0.939949989319,-0.929934382439
672,-0.308349996805,-0.363251030445,0.352500021458,-0.251170635223,-0.651799976826,-0.431650012732,2.49745798111,0.545786976814,1.36263811588,0.201784268022,0.0227772444487,0.243199974298,-0.113163135946
5710,-1.56090009212,-0.141158297658,-2.46600008011,0.260193169117,1.26300001144,-0.012549996376,-0.999767303467,0.19537577033,-0.543211936951,0.123659275472,-0.48668050766,0.464350014925,-1.13310623169
2115,1.39869999886,-0.914294719696,0.42539998889,-0.654920995235,-0.731199979782,-0.757499992847,0.125136509538,-1.1653649807,-0.39108890295,0.0537260249257,0.0572019964457,-0.714350044727,-0.274281054735
7015,0.136449992657,-0.277446985245,-0.395599991083,-0.789647758007,-2.08619999886,-0.549899995327,-0.174125805497,0.203955233097,0.575446248055,0.904730737209,0.514025688171,0.570900022984,2.87643527985
8726,-0.435450017452,0.380234748125,1.66479992867,-0.180551052094,0.451599985361,0.310750007629,-0.769894838333,1.18845975399,0.338910728693,0.30180388689,0.297169417143,1.46270000935,-0.0456098653376
2185,0.960700035095,0.0446465089917,-0.365399986506,-0.83275604248,-1.55439996719,0.0183500051498,-0.707477033138,-3.87146711349,-1.20038163662,0.0938578248024,0.19154471159,-0.441949993372,1.35743522644
3315,-1.17285001278,0.975866556168,0.0598499923944,0.685954630375,0.882249951363,0.731099963188,0.262504816055,-0.00434328615665,0.696123719215,-0.469625473022,-0.220695495605,-1.19959998131,-0.530251502991
5289,0.729350030422,0.228670030832,-0.683799982071,-1.03393983841,-0.864750027657,1.91464996338,0.188785970211,1.29806911945,-0.78422921896,0.218706429005,0.661323308945,0.187599986792,0.471765339375
868,0.251200020313,0.287967860699,0.13330000639,-0.893005490303,0.126100003719,-0.784150004387,0.0460539534688,-0.248493090272,-0.115984514356,-1.5000218153,0.233486384153,0.632149994373,-0.264457941055
1677,0.0426000058651,-0.522277414799,0.4795999825,-0.94312775135,-1.97240006924,-0.285799980164,-0.503674566746,-0.729932904243,-0.862965643406,0.52813398838,0.02016466856,-0.120900005102,0.896310329437
7043,0.0412499904633,-0.557314157486,-0.623899996281,-0.596484661102,0.11700001359,0.853200018406,-1.37108635902,-1.7273427248,-1.99102902412,-0.483123540878,-0.663117170334,-0.0969000011683,-0.552430868149
5613,0.909150004387,-0.0270688533783,0.0464999973774,-0.0612493008375,-1.58140003681,-0.229499995708,-0.646976470947,-0.745445966721,-0.178006291389,0.0346951782703,-0.380133122206,-1.05460000038,0.349494308233
595,0.356300026178,0.352017045021,0.621150016785,2.39191579819,1.0447499752,0.769299983978,-0.744256138802,0.0161871612072,-0.268255680799,-0.131178691983,0.25210031867,0.319249987602,-0.82813680172
4793,0.294200003147,0.0426962673664,1.37435007095,0.719119846821,1.01195001602,-0.48164999485,-0.42785397172,0.619711577892,-0.625859200954,-0.56413513422,-0.714122474194,-0.479000002146,-0.725635886192
2736,-0.694199979305,0.137336224318,0.225850000978,-0.658834517002,-0.595400035381,-0.888199985027,-0.149486497045,0.0437314361334,4.17262935638,0.43877774477,-0.299869537354,-0.749800026417,0.0606648027897
5290,0.16629999876,0.251966416836,-0.329649984837,-1.63279700279,-1.47320008278,-1.08185005188,0.779626250267,-0.436794996262,0.254418075085,-0.760071277618,0.458940088749,0.234799996018,1.59554541111
6194,0.00034999998752,0.0,0.00130000000354,-0.894627273083,-0.316650003195,-0.944350004196,0.0,0.871266186237,-0.0760450959206,-0.504660367966,-0.757156252861,0.517250001431,-0.147709071636
1676,0.193999990821,0.389710843563,-0.545149981976,-0.129684895277,-0.592000007629,0.433499932289,-0.893395125866,-0.672227621078,-0.743125319481,0.799435436726,-0.326304972172,0.0709500014782,0.236695453525
23512,-0.599600017071,0.193590626121,0.189150005579,0.583471059799,-1.57109999657,-0.145750001073,0.942802846432,0.873331844807,0.313831716776,-0.262316137552,-0.3181822896,0.490350008011,0.0824752599001
148022,0.4579000175,1.22688627243,0.203500002623,-0.190992370248,1.36494994164,2.98285007477,-0.754258155823,-0.00217685103416,-0.770756244659,-0.123566180468,0.157580196857,-0.300949990749,-0.444677591324
1906,0.301999986172,0.453298866749,-1.23574995995,-0.593909204006,-0.968649983406,-2.21259999275,-0.251307815313,0.0442200899124,-0.518111526966,0.468308269978,-0.418075680733,0.0559999980032,0.0250718072057
8878,-0.148099988699,0.146849855781,0.467750072479,-0.500954627991,0.248250007629,-0.662000000477,-6.56721544266,-0.268356323242,-0.527541935444,0.800440788269,0.0253842249513,0.639349997044,-0.296652168036
3091,0.598949968815,0.722685456276,0.400700032711,0.622691512108,-1.52660000324,-0.189999938011,0.11224399507,-1.87549304962,-1.60294127464,-2.36194396019,-0.474680066109,-0.0714000016451,-2.07508444786
5743,0.514849960804,-0.164256930351,-0.0964500010014,0.198614180088,-0.605350017548,0.245849996805,0.348263472319,0.437588840723,-0.492294490337,0.823722422123,-0.206506386399,0.0279500037432,-0.174472466111
5321,0.503899991512,-0.1488378793,-1.79155004025,0.178609982133,0.241699963808,-1.09439992905,0.211091205478,-1.0703510046,-0.817056238651,0.68870228529,0.0302054584026,-0.0159500017762,1.04454350471
4144,0.16494999826,-1.38516056538,0.27689999342,-0.150705456734,-1.66735005379,0.689549982548,0.319230169058,-0.605539321899,0.373623132706,-0.813023686409,-0.817352235317,0.041700001806,0.757578551769
1981,-0.279699981213,0.0741223543882,1.30869996548,1.59495317936,0.446149975061,-0.0681999921799,0.629118442535,0.173802763224,0.038759611547,0.884065508842,0.721995353699,-0.133550003171,-0.376470059156
