rid,DOS003_VCAP_6H:BRD-K69827766-001-01-1:5.03,DOS003_VCAP_24H:BRD-K69827766-001-01-1:5.03,ERG014_PC3_24H:BRD-K69827766-001-01-1:10.0547,ERG014_PC3_6H:BRD-K69827766-001-01-1:10.0547,ERG014_VCAP_24H:BRD-K69827766-001-01-1:10.0547,ERG014_VCAP_6H:BRD-K69827766-001-01-1:10.0547
727,1.23385000229,0.640429258347,0.124577462673,-0.0166000127792,0.739331126213,1.0977588892
4792,0.0267499983311,-3.10533213615,-0.365642040968,-0.131300002337,0.179202213883,-1.52069020271
4794,-0.502900004387,-0.538299560547,-0.571588695049,-0.0618999972939,-0.203662902117,0.730425655842
902,-0.710750043392,-0.259387463331,-0.0701925307512,0.914299964905,0.00684669613838,0.876521170139
8091,-1.06354999542,-0.527854919434,-0.34661474824,0.504700005054,0.149255782366,0.338123083115
3486,-0.689899981022,-0.899194777012,-0.51706379652,0.215599998832,-0.649528026581,-0.626641988754
10818,-1.05344998837,0.325948178768,0.063679844141,0.200300008059,-0.390023857355,0.12355427444
3454,-0.873649954796,0.483077287674,-0.15871925652,-0.144500002265,-0.927218556404,0.713387429714
4282,0.0,0.104407958686,0.707527458668,0.678499996662,0.737072706223,-0.521431982517
1605,-0.0241000056267,-0.369245707989,0.00738376379013,-0.0144999921322,0.728332161903,-1.22245573997
10644,0.710600018501,-0.433835506439,-0.0171144679189,0.491099953651,-1.22781848907,0.932754337788
2065,-0.711449980736,-1.32928264141,0.528604209423,1.33515000343,0.70692050457,-0.0656848847866
8321,-1.13230001926,0.176575541496,-0.405410706997,0.451299965382,-0.433625221252,0.579256892204
8503,-0.357299983501,-0.65849262476,0.125894770026,0.824050009251,1.02451658249,-0.565822660923
7027,-0.567550003529,-0.407132893801,0.0239470154047,0.451200008392,-0.0313406214118,-0.789429485798
6850,-0.383050024509,-0.400564074516,-0.293504655361,0.230149999261,-0.273173451424,0.482838988304
1978,0.123599998653,0.237826615572,0.605967640877,0.391449987888,1.28171348572,-0.0763129368424
896,0.10490000248,0.465445637703,-0.0505824536085,-0.407350003719,0.0819464176893,0.00418376922607
5777,-0.0246499925852,-0.4059202075,1.86659109592,-0.890199959278,-0.340528309345,-0.408657580614
1846,0.0947000011802,0.874711036682,0.273728370667,0.0727500021458,0.239081636071,-0.245641797781
5925,-1.23810005188,-1.06349539757,0.0773612558842,1.34999990463,0.279630124569,0.104310870171
142,0.522950053215,0.235564380884,-0.804352283478,0.0160499960184,0.850420296192,-0.850592255592
1021,0.438449978828,2.94359922409,0.0139215979725,0.540450036526,-0.310413807631,0.496354401112
5699,0.96565002203,1.15347719193,-0.120000079274,-0.556349992752,0.0145226866007,0.0100422054529
8061,0.361800014973,-0.309106081724,-0.401839792728,-0.866250038147,-0.739235341549,-0.161342948675
1870,0.134199991822,0.552096962929,-0.165042966604,0.246749997139,3.07297706604,0.458512157202
1398,-0.043299973011,-0.101948007941,0.591962575912,0.657099962234,-1.73591542244,-5.21552085876
3312,-0.451599985361,-0.265500843525,-0.00365290045738,-0.448599994183,0.636803209782,-3.41069221497
891,-1.1428000927,-1.04361391068,-0.297860443592,-0.0675000026822,-1.04179990292,-3.40118455887
4775,-0.311899989843,-0.202432721853,1.68970966339,-0.71975004673,-0.171686023474,0.164162039757
5111,-0.360349953175,-0.635615766048,-0.181727677584,-0.56375002861,-0.0925858616829,-0.329205304384
5696,-2.61224985123,-0.350543379784,-0.0955253019929,-5.2483997345,-0.11466512084,-1.0693038702
5588,-0.281650006771,0.295316338539,-0.570170164108,-0.679499983788,1.1103965044,0.409239351749
6839,5.40910005569,0.671646118164,-0.106952801347,-0.971899986267,-0.198076575994,-0.810711622238
329,-1.97810006142,1.25171029568,0.440798252821,-0.347799986601,0.285057604313,0.128937721252
5058,-0.506799995899,0.00298209488392,-0.422786861658,-0.825999975204,-1.02314281464,-0.749912559986
998,1.60315001011,0.348613917828,0.0588289350271,-0.23140001297,-0.194711953402,-1.31509792805
9134,0.180199980736,0.448871642351,-0.295003712177,0.263150006533,0.166428774595,0.356685400009
6616,0.116799995303,-0.156791314483,-0.0780775547028,-0.043799996376,-0.609997212887,0.871484994888
5223,-0.503949999809,-1.3015679121,0.0050622522831,-0.0709500014782,0.554282844067,-1.55248904228
4690,-1.09149992466,2.55355858803,-0.177880123258,0.289950013161,0.220215648413,-0.284923672676
958,-0.418899953365,0.331878423691,0.303388237953,-0.0139999985695,-0.674833893776,0.369163751602
1616,0.367900013924,0.668618321419,0.0415258854628,-0.153050005436,-1.03480005264,0.638467907906
991,0.763249993324,-0.175596237183,-0.0720274746418,0.314850002527,0.227068632841,-0.924849390984
6347,0.0734999924898,-0.200836479664,-0.154240086675,-0.0218500010669,-1.00955271721,0.532573401928
6714,0.746749997139,0.122472912073,-0.212794482708,-0.18314999342,0.203138828278,-0.758054673672
652,-0.910049974918,0.011245733127,-0.296204417944,-0.659850001335,-0.512647628784,0.585268676281
4331,-0.139149993658,-0.748600125313,0.636091470718,0.638249993324,-0.164594590664,-0.522279262543
7099,-0.118399992585,0.475625038147,-0.282701939344,-0.339950025082,-0.391028255224,0.142308920622
10320,0.197450011969,-0.0638484656811,-0.361230134964,0.6575999856,0.272691786289,-0.467315047979
2042,-0.420350015163,-0.5628490448,-0.332137912512,1.53454995155,1.06514501572,0.525042057037
843,-0.815550029278,-0.360061317682,-0.159970015287,-0.729949951172,-0.955796003342,1.00688922405
840,0.849099993706,-0.401315510273,0.13031463325,-0.292799979448,0.108040958643,-0.236395359039
7048,-0.41139999032,0.807447910309,-0.372804671526,0.338249981403,-0.603575110435,1.18328773975
4851,-0.345200002193,0.0771608054638,0.0748261213303,-0.450249999762,2.38801527023,3.48145270348
6464,-0.148399993777,-0.275983572006,-0.134486928582,2.42035007477,-1.04859483242,0.813363194466
23410,-0.290850013494,0.40971159935,2.28733921051,0.36779999733,0.841228783131,6.6880273819
54205,-0.0769499987364,-0.175519585609,0.00363451242447,0.41424998641,0.128986313939,-0.114032417536
2770,-0.43385002017,0.632094204426,-0.400944799185,-0.286549985409,0.636125326157,-0.772754132748
80204,0.579050004482,0.560037434101,-0.98470723629,-1.40595006943,4.24144554138,1.03679835796
4208,-0.270250022411,0.243539720774,-0.48831859231,-0.28069999814,-0.323045760393,-0.0730110406876
1845,0.413749992847,0.706246316433,0.466078162193,0.117649972439,0.586589038372,0.213616162539
23368,-1.0245000124,-0.197037786245,-0.216196745634,1.73570001125,-0.278057068586,0.459243297577
5583,-0.0077999997884,-0.738284647465,1.27892827988,0.155149996281,0.0479349754751,-0.380228698254
8900,0.0432000011206,0.404047459364,-0.528261184692,-0.720700025558,-0.651445865631,0.885973334312
581,-0.444899976254,0.0226068049669,-0.154237538576,-0.117350004613,-1.15168786049,0.483706980944
6193,-0.209650009871,0.770660936832,-2.19816756248,-0.2051499933,0.938777804375,0.900850296021
6622,-3.16340017319,-1.28710150719,0.177274495363,-0.677150011063,-1.02194452286,0.372043669224
11261,0.202500000596,0.900436997414,-0.346460521221,0.537400007248,-0.525221586227,0.0363333374262
6696,-0.337249994278,0.398705631495,-0.25779157877,-1.61649990082,-0.219812333584,0.181547254324
8312,-0.401300013065,0.232634782791,-0.895570397377,-0.653700053692,-0.155575662851,0.910883188248
835,-0.126849994063,-0.459359973669,5.04522848129,0.258749991655,0.13635250926,-0.82916277647
8324,-0.52404999733,0.122836560011,4.83414983749,4.73385000229,-0.185868933797,-1.37859630585
1848,-0.312050014734,-0.673394799232,-0.236160933971,0.746250033379,-0.144754856825,0.841730833054
154,-0.261649996042,-0.290289700031,2.03976845741,1.73489999771,-0.211488649249,0.968601584435
4312,-0.41320002079,0.460636228323,0.192969322205,0.284500002861,-0.605385541916,0.698007583618
994,0.422200024128,-0.05402309075,0.13509362936,-5.21645021439,-0.277583599091,-0.284860879183
2048,5.05894994736,-0.00494995713234,-0.162339612842,-0.606350004673,0.259723842144,-1.2412443161
1111,-0.325100004673,-0.0931431129575,0.0782807692885,0.0659499764442,0.444320738316,0.158988207579
5154,1.03090000153,0.227891713381,0.212336391211,0.339900016785,0.839101076126,-0.822204470634
2920,0.56819999218,0.136106058955,-1.03713691235,0.168799996376,1.46279621124,0.0164956599474
3122,-0.688799977303,-0.0479043722153,-0.301403701305,-0.255750000477,-0.574450135231,0.751625180244
2769,0.37190002203,-0.473205417395,-0.630957961082,0.376300036907,-0.109087720513,0.688767969608
5900,2.06680011749,-0.283752322197,-0.145262271166,1.04535007477,0.00374121963978,-0.151795700192
6304,-0.992049992085,-0.86336004734,0.451954126358,0.494899988174,0.365682721138,-0.0101733729243
5211,1.66904997826,0.792700171471,-0.171654760838,0.324149996042,0.967052340508,-0.683573663235
2886,-0.522549986839,-0.0265211500227,-0.175397709012,0.792050004005,-1.16062414646,0.472872376442
9261,-0.470550000668,0.114258736372,-0.305536180735,-0.721049964428,2.95585155487,0.256607025862
8569,-0.536499977112,-0.505514860153,-0.642557501793,0.19984999299,-0.572691321373,0.520499706268
3303,0.66629999876,0.662769913673,0.377612829208,-0.0693500041962,1.2397813797,-0.509992003441
5331,-0.44779998064,-0.126627266407,0.556581139565,0.84325003624,-0.288084775209,-0.23686209321
5347,1.15345001221,0.0633532106876,-0.180680379272,0.35205000639,0.660018742085,-1.47672986984
4638,-0.00174999982119,0.635773539543,0.131049022079,-0.408599972725,0.144302606583,-0.251219332218
2264,1.30785000324,3.16125464439,-0.640956044197,-1.35199999809,-0.258243322372,-1.10529351234
1029,0.93825006485,-0.0420146882534,0.32758975029,0.395049989223,-0.61567991972,0.841497123241
1027,0.517599999905,0.325351834297,0.684431672096,1.18605005741,0.534252405167,-3.75457167625
2597,0.00034999998752,-0.104407958686,0.337249994278,-0.00034999998752,0.0,-1.99009621143
55847,0.187949985266,0.315937817097,0.509291291237,0.405049979687,0.282940357924,0.800288319588
25803,1.35514998436,0.334951758385,0.457879960537,0.0874500274658,1.03946089745,-0.943775713444
3480,1.00104999542,-0.510406672955,-0.0828366577625,0.147749990225,0.987060368061,-1.3564453125
2946,-0.489499986172,-0.229543626308,0.346149474382,-0.713300049305,-0.997220516205,0.914487361908
9517,0.771800041199,-0.367547154427,-0.209528684616,0.222600013018,1.10202264786,-0.172206491232
25987,-0.0775499939919,0.424156814814,-0.0119246244431,-0.0679500028491,0.474348604679,0.158239811659
23670,-0.34145000577,0.963276743889,-0.585272431374,-0.438400030136,1.31502437592,-0.468219459057
11182,1.10829997063,0.878564953804,0.349840462208,0.687849998474,0.270783603191,0.260110110044
2146,0.0635000020266,-0.0395503640175,-0.345482230186,-0.587549984455,-0.552308917046,0.444619119167
3385,-0.33750000596,-0.349319607019,0.919744133949,0.829800009727,1.42701542377,-0.795448064804
5261,0.577650010586,3.14348959923,0.25063714385,0.42610001564,-0.761072218418,0.70928311348
10765,-0.106899999082,-0.836938917637,0.291670352221,-0.572299957275,0.270428955555,0.0128844678402
25839,0.249249994755,0.41665405035,0.102038137615,0.136900007725,-0.45730599761,-0.0653602480888
4172,-0.652349948883,-0.140748515725,-0.424628376961,-0.461050003767,0.197604507208,-0.371718108654
23161,-0.897750020027,-0.574042320251,-0.100954383612,0.876350045204,-0.483826428652,0.365850687027
10298,0.705299973488,0.472403585911,0.31321015954,-1.14775002003,-1.01378893852,-0.843481659889
1802,1.14330005646,0.812128961086,0.144794970751,-0.208850026131,0.610571503639,-0.135285943747
58533,0.151850000024,0.888930916786,0.282987624407,0.306050002575,0.967454314232,-1.10916519165
147179,0.534449994564,0.194866672158,-0.177039563656,-0.0231000185013,0.473653942347,-0.254410296679
29937,1.10844993591,0.857042551041,0.4056853652,0.863399982452,0.5894972682,-1.43808865547
6184,1.15279996395,0.369102299213,0.0510911643505,-0.179049998522,0.718163490295,0.513911187649
9854,-0.470149993896,0.234234392643,0.134302556515,0.22389999032,0.455781161785,-0.266978532076
2553,0.461950004101,-0.244421333075,-0.197357207537,-1.035400033,-0.193331778049,-0.757326483727
5440,-1.20405006409,0.345086693764,0.206782221794,0.638899981976,0.0848832055926,-0.248083055019
54623,-0.0959499925375,0.460593700409,-0.31096470356,0.334150016308,0.982081890106,-1.71452069283
9533,0.594850003719,0.21815341711,-0.0200821012259,0.753749966621,-0.0926127284765,0.457218110561
8607,1.2907999754,0.455778837204,-0.819100797176,0.22214999795,0.274788618088,-0.766838908195
207,-1.1224501133,-0.224706545472,-0.440348386765,-0.789849996567,-0.409061938524,-0.0939090847969
26054,-0.167649999261,-0.642337203026,0.00868183560669,-1.14585006237,1.07069694996,-0.506637752056
10682,1.25375008583,1.25367951393,0.242624908686,0.430400013924,0.924290418625,-0.835458576679
8573,-1.36384999752,0.173242986202,-0.297436803579,-0.0469499826431,-0.841717064381,-0.566768407822
23378,0.432449996471,1.22120714188,0.821479678154,0.533249974251,2.71355652809,-0.260134279728
8553,0.428049981594,-0.473916321993,-0.294416248798,-0.0291000008583,1.05080580711,-0.253208845854
622,1.0556499958,0.421136647463,0.259800046682,0.401500016451,0.545274376869,-0.410198897123
9467,-1.49035000801,-0.524369478226,0.0175270289183,0.0529000014067,-0.57121515274,0.906783103943
5525,-1.51730000973,-0.0233341753483,-0.682457685471,-0.698199987411,-0.0274462196976,0.484765827656
256364,0.741250038147,1.49887299538,1.1351146698,-0.393750011921,-0.523192763329,-0.225169271231
332,0.783550024033,-0.18126860261,0.214255183935,-0.525849997997,-0.706019222736,-0.836194396019
2058,-0.275349974632,0.142568409443,0.150937542319,-0.333849996328,1.00347948074,0.613148927689
7849,0.381500005722,-0.744182705879,0.342005878687,-0.799749970436,-0.424148380756,0.167729794979
23244,-0.343250006437,-0.597574174404,-0.105588972569,-1.31064999104,0.578585624695,-1.44302535057
7494,-0.40600001812,-0.0767806768417,0.207580342889,0.297699987888,1.4511590004,0.0231823921204
4836,0.719449996948,0.0409310013056,-0.0761165991426,-0.64644998312,-0.0912391543388,-0.153553634882
23647,0.337999999523,-0.208442851901,0.248455837369,0.838150024414,0.758387565613,-1.09043705463
10617,0.0446999669075,0.744727790356,0.077941775322,0.368300020695,0.462135672569,-0.514939367771
2184,0.894749999046,-0.562523663044,0.140154391527,0.876649975777,1.50305449963,-0.486001998186
5355,-1.34130001068,-0.0166467390954,0.162107288837,0.124350011349,-0.60357427597,0.622715890408
6659,0.367200016975,1.1230891943,-0.220767125487,-0.358050018549,-0.143553435802,-0.653064787388
7016,-2.06614995003,-0.51639509201,-0.0597365796566,-0.329849988222,-0.545823097229,0.328182369471
90861,0.144900009036,-2.28915476799,0.0621940977871,0.226150006056,0.804049253464,-0.887522876263
10670,-0.136399999261,-1.32922625542,0.523878931999,0.383249998093,0.478012949228,-0.0853196382523
79071,0.599250018597,0.425836801529,-0.107862837613,-0.257550030947,0.374652922153,0.507812261581
64746,0.520850002766,-0.00424986705184,0.39988899231,0.133499994874,0.54419273138,-0.663581967354
5366,0.76550000906,0.122094228864,0.377805531025,-0.0448499917984,-0.45142108202,0.817660868168
11344,0.300049990416,-0.136939048767,0.0459913238883,-0.64904999733,-0.784949123859,0.0659205317497
10013,-0.274099975824,0.492268383503,0.216907963157,0.877250015736,0.27571028471,-0.458757221699
5829,0.0232000052929,-0.365546554327,-0.0125914551318,0.0168499946594,-1.01527810097,0.478215456009
5257,-0.24034999311,-0.63796377182,-0.508019626141,-0.29359999299,0.0885616838932,2.49311685562
22794,-0.337849974632,0.0269434154034,-0.868321537971,-0.473500013351,0.583298504353,-1.02681601048
9761,0.072650000453,-0.13899242878,-0.558398246765,0.848950028419,1.19941115379,0.7282102108
23326,0.674499988556,0.645309627056,0.410472095013,0.510800004005,0.698411822319,-0.842554092407
10972,-1.24755001068,-2.22264552116,0.0884082764387,-0.152150005102,1.20260000229,-0.198285266757
10523,0.889549970627,0.0310578346252,0.666288018227,-0.467949986458,0.200256437063,-0.847097277641
79090,-0.0283500105143,-0.595267415047,-0.359822541475,0.268950015306,0.481107056141,-0.0230823606253
27032,-0.495999991894,-0.575278282166,-0.370354771614,-0.739899992943,-0.0604324787855,-0.680580794811
9097,0.236699998379,-0.390413075686,0.384066462517,0.328850030899,2.57335591316,-0.40348559618
10513,-0.189750015736,-0.445068657398,0.226922377944,-0.53869998455,0.129446789622,-1.13924872875
1891,-0.76675003767,-1.14583563805,-0.423368871212,-0.4837000072,0.158927172422,0.0363330692053
3066,-0.642949998379,-0.589872479439,-0.670036315918,-0.324800014496,-0.35807210207,-1.52057743073
9801,-0.284650027752,0.545887172222,0.047327786684,-0.382899999619,-0.418881118298,0.0575031712651
1459,2.04115009308,-0.0603414699435,-0.0392361283302,-0.341349989176,-0.937747240067,1.05391359329
9703,0.390700012445,0.419320821762,-0.295214831829,0.47570002079,0.574363231659,-1.13935041428
10606,-0.0227999985218,-0.383025050163,0.0826157033443,0.669700026512,0.793590009212,-0.773615598679
1017,-0.88814997673,-0.107513308525,-0.270949631929,0.571099996567,-0.709717750549,0.395176112652
9813,-0.761000037193,-1.30691277981,-0.32507532835,0.753899991512,-0.276990532875,-0.845264673233
7485,-0.108649998903,-0.407587885857,0.505216419697,-0.46384999156,0.623485267162,0.0407779030502
2109,-0.0157499909401,-0.130866587162,0.656641900539,0.577350020409,0.430875331163,-0.884337604046
23271,-0.367599993944,-0.808325827122,-0.470438122749,-0.344550013542,-1.02685523033,0.414823234081
9915,-0.582400023937,-0.531060814857,-0.109003186226,0.533300042152,-0.401602596045,0.593209266663
9552,-0.191400006413,-0.342834711075,-0.285829782486,-0.375349998474,-0.0817619413137,0.0352819859982
93487,-0.332749992609,0.332321703434,0.0282192751765,-0.422199994326,-0.609696149826,0.0862739086151
2956,-0.582099974155,0.0865250900388,-0.0458870865405,0.516900002956,-0.153761267662,0.232578873634
11065,0.376899987459,-0.57807302475,-0.0793226659298,0.36384999752,0.275399327278,-0.779079079628
9653,-0.506099998951,-0.641859173775,-0.333705544472,-0.405950009823,-0.424987018108,0.29317176342
200081,1.16840004921,0.789869427681,0.138108283281,0.420450001955,1.12481725216,-0.466047048569
3337,-0.758749961853,0.983873128891,-0.132159933448,-0.587000012398,0.784312188625,-0.726818501949
