rid,CPC006_A375_6H:BRD-K00317371-001-02-0:10,CPC006_A375_24H:BRD-K00317371-001-02-0:10,CPC006_A549_6H:BRD-K00317371-001-02-0:10,CPC006_A549_24H:BRD-K00317371-001-02-0:10,CPC006_A673_6H:BRD-K00317371-001-02-0:10,CPC006_AGS_6H:BRD-K00317371-001-02-0:10,CPC006_CL34_6H:BRD-K00317371-001-02-0:10,CPC006_CORL23_6H:BRD-K00317371-001-02-0:10,CPC006_COV644_6H:BRD-K00317371-001-02-0:10,CPC006_DV90_6H:BRD-K00317371-001-02-0:10,CPC006_EFO27_6H:BRD-K00317371-001-02-0:10,CPC006_HA1E_6H:BRD-K00317371-001-02-0:10,CPC006_HA1E_24H:BRD-K00317371-001-02-0:10,CPC006_HCC15_6H:BRD-K00317371-001-02-0:10,CPC006_HCC515_6H:BRD-K00317371-001-02-0:10,CPC006_HCC515_24H:BRD-K00317371-001-02-0:10,CPC006_HCT116_6H:BRD-K00317371-001-02-0:10,CPC006_HEC108_6H:BRD-K00317371-001-02-0:10,CPC006_HEPG2_6H:BRD-K00317371-001-02-0:10,CPC006_HT29_6H:BRD-K00317371-001-02-0:10,CPC006_HT29_24H:BRD-K00317371-001-02-0:10,CPC006_JHUEM2_6H:BRD-K00317371-001-02-0:10,CPC006_LOVO_6H:BRD-K00317371-001-02-0:10,CPC006_MCF7_6H:BRD-K00317371-001-02-0:10,CPC006_MCF7_24H:BRD-K00317371-001-02-0:10,CPC006_MDST8_6H:BRD-K00317371-001-02-0:10,CPC006_NCIH1694_6H:BRD-K00317371-001-02-0:10,CPC006_NCIH1836_6H:BRD-K00317371-001-02-0:10,CPC006_NCIH2073_6H:BRD-K00317371-001-02-0:10,CPC006_NCIH508_6H:BRD-K00317371-001-02-0:10,CPC006_NCIH596_6H:BRD-K00317371-001-02-0:10,CPC006_NOMO1_6H:BRD-K00317371-001-02-0:10,CPC006_OV7_6H:BRD-K00317371-001-02-0:10,CPC006_PC3_6H:BRD-K00317371-001-02-0:10,CPC006_PC3_24H:BRD-K00317371-001-02-0:10,CPC006_PL21_6H:BRD-K00317371-001-02-0:10,CPC006_RMGI_6H:BRD-K00317371-001-02-0:10,CPC006_RMUGS_6H:BRD-K00317371-001-02-0:10,CPC006_SKLU1_6H:BRD-K00317371-001-02-0:10,CPC006_SKM1_6H:BRD-K00317371-001-02-0:10,CPC006_SKMEL1_6H:BRD-K00317371-001-02-0:10,CPC006_SKMEL28_6H:BRD-K00317371-001-02-0:10,CPC006_SNGM_6H:BRD-K00317371-001-02-0:10,CPC006_SNU1040_6H:BRD-K00317371-001-02-0:10,CPC006_SNUC4_6H:BRD-K00317371-001-02-0:10,CPC006_SNUC5_6H:BRD-K00317371-001-02-0:10,CPC006_SW480_6H:BRD-K00317371-001-02-0:10,CPC006_SW620_6H:BRD-K00317371-001-02-0:10,CPC006_SW948_6H:BRD-K00317371-001-02-0:10,CPC006_T3M10_6H:BRD-K00317371-001-02-0:10,CPC006_THP1_6H:BRD-K00317371-001-02-0:10,CPC006_TYKNU_6H:BRD-K00317371-001-02-0:10,CPC006_U937_6H:BRD-K00317371-001-02-0:10,CPC006_VCAP_6H:BRD-K00317371-001-02-0:10,CPC006_VCAP_24H:BRD-K00317371-001-02-0:10,CPC006_WSUDLCL2_6H:BRD-K00317371-001-02-0:10,CPC006_H1299_6H:BRD-K00317371-001-02-0:10,CPC006_RKO_6H:BRD-K00317371-001-02-0:10
5054,0.0558550730348,0.00499356538057,-0.0722913146019,-0.382922589779,0.146950006485,0.378499984741,-0.0740500018001,0.479800015688,-1.10654997826,-0.309349954128,0.370200008154,-0.0961351469159,-1.13374876976,1.34936702251,-0.384172677994,-0.157765090466,0.233050003648,0.118973881006,0.177974820137,-0.193128228188,-0.463896602392,-0.0865499973297,-0.389950037003,0.450770735741,3.12919640541,1.15785002708,0.610800027847,-0.692550003529,0.303449988365,1.60750007629,-1.02149999142,-1.26600003242,0.395850002766,0.124296084046,0.191993862391,0.977650046349,-0.691400051117,-1.23787283897,-0.193399995565,0.413399994373,-0.530149996281,-0.160750001669,0.451300024986,-0.641550004482,-3.93344974518,-0.347150027752,1.07625007629,-0.139711648226,1.67290174961,-0.667999982834,0.367600023746,0.429250001907,-0.281599998474,-0.487675666809,-0.434222817421,-0.783249974251,-0.0754000023007,0.279850006104
3108,-0.19638967514,0.102818608284,0.162111654878,0.102230802178,5.41144990921,-0.315949976444,-1.33229994774,0.870299994946,1.3654500246,1.87024998665,0.699200034142,0.722298026085,0.914137482643,-0.437933176756,0.535780191422,-0.161087527871,0.404700011015,-0.337299078703,1.42095863819,-0.0456355884671,1.05547571182,-0.444750010967,0.32310000062,2.82981801033,1.65744519234,-0.0622499883175,0.155450001359,-0.736349999905,-0.866750001907,5.12825012207,2.60905003548,-0.542999982834,0.481849998236,0.422622144222,0.112897083163,-0.0702000260353,1.73495006561,0.0465630181134,0.0692000091076,-0.461100012064,1.06035006046,1.68085002899,0.533450007439,-0.00190001726151,0.652400016785,0.326900005341,0.561200022697,-0.312199383974,-0.680395066738,0.119650006294,-0.059050001204,0.336449980736,-0.441449999809,0.342802584171,-0.0320084728301,0.605949997902,0.0832499861717,2.0611000061
1950,-0.0367597639561,-0.298143863678,-1.44331085682,-0.0596105754375,-1.26209998131,-0.133849978447,-0.108199998736,-0.128250002861,0.869349956512,-1.06745004654,-1.1805999279,0.70399415493,0.400830924511,-1.07610142231,0.081946708262,-0.172257259488,0.604400038719,2.22637271881,0.706384062767,-1.36532020569,-0.509197235107,-0.260800004005,-0.165399998426,0.596216082573,2.18329691887,-0.817700028419,-0.34739997983,-0.956550002098,-2.23360013962,2.18105006218,-0.631150007248,0.0619499981403,-0.672100007534,-0.000884795561433,0.0540627092123,-0.979449987411,0.117500007153,-0.753100156784,-0.406699985266,-0.79129999876,-0.0385999977589,0.512449979782,-1.09290003777,0.0455999970436,-0.478650003672,-0.76004999876,-0.767799973488,-0.173982352018,-0.270165145397,-1.07270002365,-0.468400001526,-0.73884999752,0.368549972773,-0.503122270107,-1.10817396641,0.157499998808,-0.240449994802,4.86669969559
351,-1.01629042625,-0.622646510601,-0.493807017803,-0.0337056517601,-2.47245001793,-0.178749978542,0.73584997654,-0.0187999978662,-0.452549993992,-0.95759999752,0.174850016832,-0.0384807810187,0.591742694378,-1.24889397621,-0.576722621918,-0.462600499392,0.170849993825,0.356500387192,-0.777525901794,-1.08624231815,-1.23588144779,0.853399991989,-0.0407000184059,0.3375479877,0.918083071709,0.337249994278,0.830299973488,-0.00034999998752,0.720550000668,1.45780003071,1.34249997139,-0.127900004387,0.108550004661,-0.543777346611,-0.588943600655,-0.347550004721,-0.882600009441,-0.460566759109,-0.124399989843,-0.821099996567,0.0,-0.267850011587,0.850549995899,0.708299994469,0.397650003433,1.02335000038,-0.288249999285,0.122153744102,-1.5152643919,-0.179649993777,0.189300000668,0.391849994659,-0.546199977398,0.0,0.10195979476,-1.0813999176,-0.95759999752,-0.4388499856
4846,-0.485088258982,-0.183654695749,0.498303949833,0.00314177572727,0.542149960995,0.312349975109,-0.849099993706,0.959800004959,0.822849988937,0.96590000391,-2.66589999199,-0.882078111172,0.417443960905,0.674865007401,-0.213544279337,0.223381608725,-0.711600005627,0.331403970718,0.270065903664,0.696021556854,-0.0813513994217,-0.131400004029,-0.511500000954,0.765611171722,2.91418933868,-1.12785005569,-0.0390000008047,-0.322949975729,0.0475499927998,4.49864959717,-1.64625000954,-0.195699989796,-1.03445005417,-1.6655228138,-0.310709297657,-0.353699982166,-0.809949994087,-0.45042937994,-2.17479991913,-0.616599977016,-1.17135000229,1.53509998322,-0.405999988317,-0.280149996281,-0.0790500044823,-0.893800020218,0.130099996924,0.314515769482,1.29268586636,-0.0237999930978,-0.0688000023365,-0.124399997294,-0.12475001812,-0.743012070656,-1.04841697216,0.550999999046,-0.00345000624657,-0.439350008965
1452,0.606890082359,-0.556874990463,-0.240882873535,-0.313735306263,0.611150026321,-0.706449985504,-0.209749996662,-0.231199979782,-0.255100011826,0.232400000095,0.86755001545,-0.116604022682,-1.97834610939,0.526919126511,0.336250782013,-0.841082513332,-0.911549985409,0.718432724476,0.900531768799,0.0400257706642,-0.41288459301,-0.0174500048161,-0.769699990749,-0.225874632597,-1.55723452568,0.0363999903202,0.842599987984,-0.429499983788,0.0974500030279,1.33089995384,0.636200010777,0.484750002623,0.360449999571,0.56789547205,-0.0368976406753,0.190750002861,0.883900046349,-0.17032790184,0.289900004864,-0.0679000020027,-0.852899968624,0.601600050926,0.846699953079,-1.01810002327,0.441500008106,-0.00870000012219,0.334749996662,-0.953413307667,0.252333521843,1.06400001049,0.198550000787,0.426450014114,0.561600029469,-1.06797122955,0.343838870525,1.03180003166,-0.337449967861,-0.180050000548
4776,-0.597081243992,1.69356298447,0.264544427395,-0.0961011052132,-0.347800016403,-0.661300003529,-0.034550011158,0.220799997449,0.905799984932,-1.1943500042,-0.865499973297,-0.993321716785,-0.447248578072,-0.332725405693,-0.329286724329,-0.358072847128,1.01265001297,0.856772542,0.418540596962,-0.349461257458,-0.686588168144,0.574699997902,0.607149958611,0.599328756332,2.16164517403,-0.347800016403,-0.280799984932,-0.692200005054,0.387350022793,0.793449997902,-0.273099988699,-0.147400006652,0.151499986649,-0.793251395226,0.0108031220734,-0.0339500047266,0.210299998522,-0.185378521681,0.645349979401,0.101800002158,0.240150004625,-1.0802500248,-0.909749984741,-0.0347999930382,-0.258650004864,-0.252499997616,-0.64745002985,1.20233130455,-0.984954893589,-1.01119995117,0.285800009966,-0.206499993801,0.758299946785,-0.501874744892,-0.390010714531,-1.19725000858,0.53100001812,-0.900150001049
6908,0.463009595871,-0.178139090538,0.590878903866,0.180538281798,0.540799975395,0.164899989963,0.236300006509,-0.51709997654,-0.628300011158,0.704750001431,1.32870006561,0.612709760666,-0.758739709854,1.90985798836,0.904289364815,0.228455662727,-0.0367000028491,-0.560186803341,0.804493665695,1.30678057671,0.496072113514,-0.360850006342,0.44185000658,-1.23740839958,-5.33136796951,-0.717599987984,-0.506250023842,0.285899996758,0.484149992466,1.12214994431,0.310499995947,0.141750007868,0.0966000109911,0.90860748291,0.180951505899,0.0121999979019,0.536249995232,0.602843284607,0.838449954987,0.782199978828,-0.112949997187,0.168600007892,0.4795999825,0.19374999404,0.16194999218,0.163900002837,0.382899999619,-0.507955670357,0.32658919692,0.777700006962,-0.408699989319,1.2772500515,1.7200499773,-0.523151695728,0.58448278904,0.951700031757,-0.977900028229,-0.731249988079
672,0.653116464615,0.360599249601,-0.972171664238,0.18413965404,-1.51394999027,1.15674996376,-0.220299988985,2.87849998474,-0.733399987221,0.279350012541,0.358150005341,0.656840324402,-0.205922722816,-1.46353805065,-0.310347139835,0.481829941273,-0.913650035858,0.103676840663,-1.07972896099,0.228137552738,1.30079889297,1.24635004997,0.304450005293,0.0330711007118,-0.474682897329,0.797250032425,0.976149976254,-0.0103999972343,0.505750000477,0.39880001545,-0.0130499601364,0.63119995594,0.836400032043,0.304988801479,0.355254948139,0.609849989414,0.653999984264,1.19814884663,0.187400013208,-0.498800009489,-0.220750004053,-0.355800002813,2.02340006828,0.480549991131,-0.392899990082,1.1698499918,-1.37894999981,-0.828408956528,0.244979336858,0.831050038338,0.291750013828,0.642949998379,-1.43184995651,0.356206148863,0.224540114403,-0.102800011635,0.289099991322,0.903549969196
5710,1.00344634056,-0.0833457112312,0.784118354321,0.0178477689624,0.735499978065,0.812050044537,-1.30405008793,-0.0398499965668,-0.196000009775,0.546849966049,1.21204996109,-0.299539029598,-1.59888064861,0.926571011543,0.0451354980469,-0.801668405533,-0.464300006628,-0.162645071745,0.767969489098,0.423365533352,0.961358428001,0.941100001335,0.596300005913,1.05937898159,-0.105166867375,0.975199997425,-0.689649999142,0.993349969387,0.559599995613,-1.21015000343,0.145050004125,-0.449850022793,0.15094999969,0.468763768673,0.440562725067,0.441249996424,1.41250002384,0.474483728409,0.996950030327,0.337249994278,0.472900032997,-0.786749958992,0.676049947739,-0.338249981403,0.399250000715,-1.83794999123,0.93130004406,-0.614421665668,0.41686975956,-0.570000052452,-0.0304499864578,0.144500017166,0.837949991226,0.720315515995,0.248978957534,0.0561999976635,-0.526650011539,0.745299994946
2115,-0.103168562055,0.242378205061,-0.918221533298,-0.204776778817,-1.04739999771,1.05955004692,-0.297049999237,0.0656000077724,0.187900006771,0.590499997139,-1.09960007668,0.598641693592,1.56828463078,0.00307247787714,-0.774106025696,0.271440923214,0.773400008678,-0.745530247688,0.0493954271078,0.0248588770628,-0.440646767616,0.302300006151,-0.549750030041,0.0212113708258,1.71183347702,0.624150037766,0.123750001192,-0.54154998064,0.169750005007,5.82219982147,-0.410500019789,0.301049947739,0.655350029469,1.3831114769,0.600317060947,-0.312700003386,-1.31735002995,-0.236022561789,0.429700016975,1.25144994259,-1.74300003052,0.453649997711,-0.725750029087,0.362800002098,-4.93160009384,0.142100006342,0.769050002098,0.824019908905,-0.262183099985,-0.329250007868,-0.117899999022,0.00974999368191,0.0983999967575,0.386900424957,-0.0353162437677,-0.219500005245,0.688349962234,-1.43939995766
7015,0.458957493305,0.266693592072,1.0582754612,0.365525573492,1.7485499382,0.0707499980927,-0.201200008392,1.32905006409,1.51195001602,-0.120849996805,-1.11884999275,-0.386262983084,1.00576817989,-0.128579810262,-0.0994263142347,0.0371386110783,0.846650004387,1.23912751675,0.749497175217,-0.627659797668,-0.431150734425,0.0931500047445,0.346500009298,1.14030623436,4.03736114502,-0.731700003147,-0.329799979925,-0.793000042439,0.00689998269081,1.43099999428,3.03240013123,0.0476500093937,-0.320399969816,-0.45390895009,-0.231319591403,0.248449996114,-0.841050028801,-0.341359853745,-0.696599960327,-0.22729998827,-2.21770000458,-1.49814999104,-1.10829997063,-0.192050009966,-0.685750007629,1.23800003529,-0.32484999299,0.65397644043,-0.632500171661,-0.365000009537,0.320300012827,-0.326999992132,0.843549966812,-0.420971244574,-0.791172027588,0.749899983406,0.356050014496,-0.489749997854
8726,0.687742829323,-0.792978584766,0.505878031254,0.541645228863,1.26415002346,0.714800000191,0.412950009108,-0.04390001297,-1.45160007477,-0.326250016689,-0.0593499988317,0.042245298624,-0.167594850063,1.72494864464,0.227987229824,1.07075250149,5.18240022659,0.431893289089,-1.0887503624,0.706353187561,1.19091761112,-0.364149987698,0.928799986839,-0.536943554878,-1.22875499725,0.066949993372,-0.0975999981165,0.339900016785,1.00069999695,0.829800009727,0.787349939346,-0.274850010872,0.520049989223,0.638054132462,-0.127299800515,-0.0282999873161,-0.0380000174046,0.905769586563,0.314400017262,-0.516299962997,-0.298099994659,-0.631749987602,0.891700029373,0.185749992728,0.969949960709,-0.123849995434,-0.467999994755,0.176118046045,0.808603644371,0.290199995041,-0.0415499955416,0.445950001478,-0.218299999833,-0.114801004529,0.309392303228,-0.389600038528,-1.43325006962,-0.226600006223
