rid,ERG010_VCAP_6H:BRD-K32069250-001-01-7:10.027,ERG010_VCAP_24H:BRD-K32069250-001-01-7:10.027,ERG016_VCAP_24H:BRD-K32069250:10.03,ERG016_VCAP_24H:BRD-K32069250:3.34,ERG016_VCAP_24H:BRD-K32069250:1.11,ERG016_VCAP_24H:BRD-K32069250:0.37
5720,-0.490399986506,0.607539772987,0.194950252771,-0.627318263054,-0.348545402288,0.432781457901
466,0.177300006151,0.941310167313,0.698164224625,0.802830994129,1.10727202892,0.560800790787
6009,0.587199985981,0.285772264004,-0.149305284023,0.0368966907263,-0.349958628416,0.74450647831
2309,-0.18465000391,0.284825533628,1.63894402981,0.328067600727,0.620013773441,-0.116061285138
387,-0.154799997807,0.46449047327,0.3466360569,-0.334693849087,-0.760250866413,0.129319041967
3553,-0.130299985409,-0.159384340048,-1.00219583511,-0.394195705652,-0.52183753252,-0.972311615944
427,-0.208900004625,0.64161413908,0.94671022892,1.07796418667,0.676528096199,0.141184717417
5898,-0.0072999894619,-0.748136997223,0.643120110035,0.438591063023,-0.747326016426,-0.879852235317
23365,-0.510800004005,0.199505507946,-0.0113678872585,-0.0117924213409,-0.911019563675,0.179059863091
6657,-0.314999997616,-0.756512284279,-1.239990592,-0.0785683915019,-0.530576884747,-1.10322570801
5054,0.439750015736,-0.4679710567,-0.529084146023,-0.725050210953,-0.111907809973,0.534774065018
3108,-0.580349981785,-0.7205286026,-0.576106011868,0.0203000158072,0.0576143860817,-0.218826234341
1950,-0.129800006747,-0.720057249069,-0.0437465906143,-0.928623318672,0.450718313456,-0.128652632236
351,0.155800014734,-0.0567013472319,1.01007342339,0.655059576035,1.33667469025,0.163923025131
4846,-0.542250037193,-1.10269582272,-0.010818451643,-0.116524294019,0.454477787018,-0.163291305304
1452,-1.08719992638,-0.0253517478704,0.507841289043,0.279863715172,-0.00283756200224,0.299370706081
4776,0.0923999845982,-0.0517049878836,-0.801324546337,-0.845633983612,-1.03684687614,-0.917817831039
6908,-0.049950003624,0.370398283005,0.678805589676,0.514601707458,1.33513307571,0.658976078033
672,-0.00629998743534,-0.0495136976242,-0.596770346165,1.24884438515,1.60745942593,1.4452278614
