rid,DOS008_VCAP_24H:BRD-K98626176-001-01-6:4.98,DOS037_A549_24H:BRD-K98626176-001-01-6:4.98,DOSBIO001_A375_24H:BRD-K98626176:9.95305,DOSBIO001_A549_24H:BRD-K98626176:9.95305,DOSBIO001_HT29_24H:BRD-K98626176:9.95305,DOSBIO001_MCF7_24H:BRD-K98626176:9.95305,DOSBIO001_PC3_24H:BRD-K98626176:9.95305,DOSBIO001_NEU_24H:BRD-K98626176:9.95305,DOSBIO001_NPC_24H:BRD-K98626176:9.95305
4846,0.826526165009,3.96799993515,-0.261686384678,-0.101352103055,-0.261078894138,1.56762182713,2.15510511398,1.17879998684,0.414116799831
1452,0.124552756548,2.88035011292,-0.332088470459,-0.185562282801,-0.545336544514,-0.926495313644,-0.922344386578,0.359949976206,0.307660877705
4776,0.79213398695,3.27265000343,-1.02316820621,-0.544815659523,0.0506796687841,4.00028896332,-0.689020633698,-0.412149995565,0.343851387501
6908,0.135365858674,6.35920000076,1.38733673096,-0.885876476765,0.640274643898,-4.19546604156,-0.54580450058,0.537850022316,0.378534972668
672,-2.04576802254,4.98479986191,-0.219254463911,1.23730969429,-0.702002882957,-0.159285306931,0.274663358927,0.0532499998808,-0.109223499894
5710,0.0429734811187,-5.30854988098,-0.153413534164,-0.742778599262,0.289794325829,-3.59020519257,-0.154869899154,-0.196599990129,-0.830547511578
2115,0.101270616055,5.96775007248,1.07047796249,0.57251560688,-0.489803850651,4.03193378448,-0.37566396594,0.0777000188828,0.659627556801
7015,-0.143118917942,-0.534649968147,-0.327697843313,-0.832134068012,0.275581717491,3.25214338303,-0.173517212272,0.113900005817,0.0390559136868
8726,1.28929007053,7.54979991913,0.0777254104614,0.393651545048,0.826880991459,-3.42488431931,0.0626847594976,-0.251249998808,-1.86351418495
2185,0.103423535824,4.61080026627,-0.962497293949,-0.0260495375842,0.395719051361,4.49339771271,0.126889005303,-0.382700026035,0.259608268738
3315,0.296035528183,0.431850016117,-0.155663907528,0.317536532879,-0.632200598717,-1.47220528126,0.105297148228,-1.34084999561,0.233316928148
5289,0.431841403246,1.46130001545,0.419365018606,-0.498779773712,-0.599371790886,5.1196770668,0.521642684937,0.370299994946,-0.127435356379
868,0.31619811058,2.17180013657,-0.515179693699,-0.33802780509,-0.426380336285,-0.584055840969,-0.21654266119,0.456049978733,0.34275841713
1677,-0.69192481041,5.31379985809,-1.05040729046,-0.58409845829,-0.153075695038,5.44794464111,0.0415522456169,0.652750015259,-0.342367529869
7043,0.532698452473,5.23760032654,-0.729748487473,-0.0237484499812,0.57946896553,2.22837877274,0.0394705086946,1.17065000534,-1.06581258774
5613,0.197475254536,1.75720000267,-0.378196597099,0.200388461351,0.721618294716,0.259425640106,-0.647420823574,0.00355000048876,0.829718708992
595,-0.419778823853,6.04484987259,-0.433983504772,-0.614241838455,1.2264405489,-3.36999058723,-0.449921101332,-0.11534999311,-0.129313841462
4793,-0.288096725941,8.74304962158,-0.421663314104,0.765630841255,-0.27755472064,-1.02731382847,-0.266470462084,-0.0658499971032,-0.366099506617
2736,-0.900024652481,5.24294996262,0.252465486526,-0.505014836788,-0.0530171468854,3.85427808762,-0.612990021706,-0.196500003338,0.987703204155
5290,-0.504100680351,1.81614995003,-0.565630674362,0.665786206722,0.242661058903,0.192499369383,-0.310230076313,-0.110199987888,0.117585942149
6194,1.20669841766,0.00065000000177,1.55639183521,1.1912072897,0.926551043987,-2.52053427696,-0.100719705224,-0.271950006485,0.0127046108246
1676,0.340434610844,-1.38239991665,-0.93679022789,-0.32703602314,0.85456097126,2.47172760963,0.300725698471,-0.914650022984,0.0421839654446
23512,0.838623404503,-2.21514987946,0.913453042507,0.80687135458,0.324126988649,-1.86704874039,-0.895618319511,-0.538850009441,-0.826149761677
148022,-0.231852993369,9.87370014191,-0.0514616966248,-0.705877482891,2.66367292404,-0.55784714222,-1.80886137486,-0.134199991822,-0.256144464016
1906,0.615393936634,-1.50125002861,-1.67384946346,0.00198636576533,-0.192467391491,2.12705802917,-0.753062844276,-0.539999961853,-0.394834458828
8878,0.165067210793,-4.42229986191,1.20372247696,-0.223619997501,0.150732547045,-1.92186450958,-0.951075792313,-0.58060002327,0.0548424422741
3091,0.0682083070278,0.269099980593,-1.51070547104,-0.851723134518,-0.238614976406,-0.476713418961,-0.0721187666059,-0.861450016499,-1.90980267525
5743,-0.980440795422,8.93535041809,-0.214722141623,-0.630071282387,-0.325491160154,0.8682923913,-0.250296264887,0.0173499882221,-0.904475688934
5321,-0.471117138863,-4.35204982758,-0.820451498032,0.105558469892,-0.132547393441,2.0918006897,0.257742732763,0.0245499908924,0.856966257095
4144,-0.611859679222,-7.49569988251,0.994896173477,0.864768445492,0.796719610691,1.14780509472,0.31635555625,-1.07640004158,-0.485292494297
1981,-0.518338561058,-0.670500040054,0.382461309433,0.50044387579,-0.341507464647,0.430013000965,-0.112161748111,-0.245049998164,1.13922381401
695,1.49077665806,7.51700019836,0.597135841846,0.208808884025,-0.31861436367,1.45795965195,0.616639077663,0.22990000248,-0.879771351814
10398,-0.152315840125,0.989149987698,-0.687295436859,-0.0814958289266,1.01626074314,3.79290509224,-0.0300208032131,0.0400999933481,-0.157473474741
5708,-2.37799501419,0.343299984932,-1.30054712296,-0.097890637815,-0.865549445152,-0.110078588128,-0.950439095497,0.652450025082,-0.751440167427
1213,0.348880410194,-1.84850001335,-0.690173208714,-0.846339404583,-0.661476254463,-3.83427286148,-0.109451673925,-0.0223000049591,-0.394808620214
226,-0.911965608597,1.41314995289,-0.000676956027746,-0.972086548805,0.0632322281599,-2.52129840851,-0.625081896782,0.0963499993086,-1.31827330589
6777,0.751293301582,7.83065032959,0.568641424179,-0.1211906299,-0.22169855237,0.428844690323,-0.814881682396,-0.272100001574,0.56770503521
2113,1.37190520763,-0.00319999456406,0.465860277414,-0.229576349258,1.01747226715,4.39615154266,-0.22452609241,-0.705050051212,0.248046010733
3329,-0.684844136238,-5.38310003281,-0.0334336981177,0.13282828033,0.899880647659,-2.39735245705,-0.415908128023,0.157549992204,0.27317288518
1050,-1.11582314968,7.35129976273,0.428577393293,0.890778958797,-0.328464508057,-3.06536960602,0.313393592834,0.668299973011,0.705026388168
9491,-0.24497500062,0.784850001335,-1.37247407436,-1.27092397213,-0.492700099945,2.19039440155,-0.426986604929,-0.839700043201,-0.194078415632
22926,-0.216251373291,1.43825006485,-1.05031394958,-0.96696293354,-0.246016204357,2.02302312851,-0.189598292112,0.93305003643,0.49464982748
5899,-0.623848557472,6.68639993668,0.269479483366,-1.95919144154,-0.639980435371,-0.155455350876,-0.826843619347,-0.0992000028491,-1.36363708973
5467,1.05372428894,6.05335044861,-0.448406755924,-0.738932192326,0.564231872559,1.9448261261,-1.26182115078,-0.223250001669,-0.897140920162
6774,-0.753176033497,7.07150030136,0.0476546213031,-0.256625086069,-0.374994337559,1.31945204735,-1.23585534096,0.151450008154,-0.166089951992
1788,-0.176542595029,-0.909149944782,-0.792346835136,-0.545489490032,0.935905516148,4.59904766083,0.313920795918,-1.00300002098,0.523398697376
5921,0.57733798027,7.66954994202,0.278270632029,0.344407826662,-0.84043443203,-1.73806524277,-0.549315750599,0.202150002122,-1.3074606657
5721,-0.494861394167,1.52505004406,1.22549271584,0.82514244318,0.696131825447,-1.5535929203,0.365132987499,-0.3478500247,1.94595503807
2263,-0.452189683914,-1.79505002499,-1.58761203289,0.0427305996418,-0.424326747656,3.3618824482,0.289672404528,-0.482150018215,0.761093258858
808,0.749589323997,0.37450003624,-1.0206849575,-0.508228421211,-0.90606033802,2.32874107361,-0.794409513474,-0.638899981976,0.0581113696098
30001,0.271522551775,8.06069946289,0.804475188255,-0.332783907652,-0.998957812786,3.18689036369,-0.392324060202,0.592450022697,0.711425423622
348,-0.531073212624,3.95685005188,-0.386799395084,0.181330904365,0.467378079891,2.34924888611,0.523722052574,0.727450013161,-0.191504776478
30849,-0.78422421217,5.41305017471,0.310551822186,-0.613907933235,-0.06545317173,-2.44321393967,0.0425823628902,-0.498199999332,-1.3511133194
1454,-0.815215528011,0.785099983215,-0.935793578625,-0.0508189350367,-0.240405350924,3.70155405998,0.251017332077,-0.111349999905,-1.7742818594
6500,1.16660869122,-0.194799900055,-0.40811252594,-1.20699560642,0.216656774282,-4.06906700134,0.351664274931,0.179450020194,-1.32185733318
5627,-0.239456921816,10.0,0.659596145153,-0.150780245662,-0.162597984076,4.45599842072,0.0925656408072,0.0750000178814,0.692203521729
5715,-0.457914859056,-0.697099983692,0.418893635273,0.833141446114,0.553077399731,-2.28753590584,0.763112723827,-0.394699990749,-0.670506715775
4791,-0.445053815842,8.28719997406,-0.6101359725,-0.595257222652,0.210676535964,5.80026340485,0.533200025558,0.366100013256,0.828822374344
56924,-0.753839731216,10.0,0.373015940189,0.761591434479,0.350198805332,-0.729223668575,-0.731570363045,0.704100012779,-1.50400257111
2690,1.72089385986,10.0,-0.159986644983,0.36547344923,-0.041151240468,-0.0477780401707,1.05449318886,0.379549980164,-0.199617177248
1019,-0.490407288074,1.13275003433,1.01938509941,0.651228964329,0.72928082943,-2.86788511276,-0.65278506279,-0.0257500112057,-0.349718153477
51422,-1.25822663307,10.0,-0.370865702629,0.480540007353,0.110552832484,0.635660171509,0.977194190025,-0.259650021791,-0.0114977955818
5788,-0.0369961857796,1.87275004387,-0.30181312561,0.699622154236,0.682697594166,2.74551272392,0.72236084938,0.735149979591,0.806553006172
6709,-0.272864997387,7.08650016785,-0.0646216347814,-0.11573420465,3.07191109657,-0.495964348316,-0.199969351292,-0.367949992418,-0.857315599918
1277,-0.236370310187,7.96519994736,0.429767668247,-0.00652448832989,-0.491037786007,0.0369723401964,-0.299173772335,-0.809749960899,-0.32411929965
993,-0.0974524840713,2.78145003319,0.503550767899,2.52234983444,0.37820905447,-0.875248014927,-1.11482739449,-0.267499983311,0.544931471348
7157,-0.53041934967,-1.94109988213,-0.345083117485,-1.17279815674,-0.514091134071,-2.72499346733,-0.0697521716356,0.0886500030756,-0.629595756531
1958,0.748309493065,10.0,-0.721899390221,-1.2427123785,-0.99656522274,-0.198390722275,-0.581843852997,0.336199998856,0.695873379707
4582,-0.723479688168,4.18674993515,1.23811340332,1.28673446178,-0.351765096188,-1.65433359146,-0.907132148743,-0.010949999094,-0.281874597073
9212,0.862020015717,-0.622950077057,-0.338235497475,-0.449379771948,0.691545128822,5.9158577919,0.0182585120201,0.782499969006,0.125701546669
8440,-0.371383965015,5.66310024261,0.516813158989,0.82408541441,-0.38572883606,-0.715415716171,0.0286322832108,0.661350011826,1.0000962019
6790,0.896667897701,5.6345500946,-0.232986539602,-0.863103330135,0.287785679102,-3.32761383057,-0.104250967503,-0.934599995613,-0.793982625008
8851,-0.751621246338,10.0,0.793643712997,0.367018163204,-0.364732056856,1.76949691772,-0.335396826267,-0.758249998093,0.651078820229
2534,-0.309469431639,8.65400028229,0.324424982071,-0.133494347334,-0.243995413184,1.83063626289,-0.97252613306,0.496149986982,-0.141475170851
4893,1.2130240202,4.46105003357,-0.505592107773,-1.21127545834,-0.0210087746382,-2.40550017357,0.0550249516964,0.139550000429,-0.477965652943
665,-0.592854619026,5.56995010376,0.0445980876684,-1.00951993465,-0.158613115549,-1.7439353466,0.0307684391737,-0.292799979448,-0.468265175819
4313,0.000946186482906,1.08484995365,-0.480844408274,0.975328564644,0.48017424345,4.05372953415,0.560335218906,-0.271600008011,-0.504513800144
1022,-0.056795284152,0.26390004158,0.504139482975,0.430416673422,-4.13015460968,-2.01609134674,0.563007116318,-0.0196500010788,0.563095986843
5880,0.554303705692,10.0,0.0285176634789,0.423076480627,-0.0609237104654,5.87594890594,-0.0964212566614,0.228100001812,0.328975975513
3162,0.101492621005,-0.290950000286,0.268019139767,-1.17934691906,-0.784061670303,-2.16084909439,0.256837546825,0.0627500116825,-0.625918805599
1282,-0.67034047842,-1.55939996243,-0.376717865467,0.077943071723,0.0687013939023,4.3336353302,-0.0906025841832,-1.55320000648,0.130605787039
3383,-0.442578852177,8.58660030365,0.0134054273367,2.58889245987,0.110403120518,3.82089471817,-0.0171571820974,0.477400004864,-0.11769759655
727,0.229786768556,1.99559998512,0.000314503908157,-0.862123072147,0.263080239296,3.1056702137,0.35446959734,-0.706650018692,-0.497794926167
4792,-0.179479911923,0.483150005341,-1.0846555233,-0.723728001118,0.0169666483998,-6.60144376755,0.256959080696,-0.0205000042915,-0.325563520193
4794,0.0432293973863,1.22315001488,-0.472417593002,0.949856698513,-0.276109069586,1.99407613277,0.865120053291,-0.859449982643,-0.187774926424
902,0.123650997877,3.2202501297,-0.302501499653,-0.789193034172,0.635714769363,2.7435836792,0.956941366196,0.084450006485,-1.51306891441
8091,0.207446590066,3.82789993286,0.133986800909,-0.562183141708,0.219772458076,3.47624921799,0.758017897606,-0.298649996519,-0.383917242289
3486,1.20119941235,-8.62170028687,-0.208450883627,-0.425539910793,0.264703512192,2.2037987709,0.527732312679,-0.309200018644,-1.34697389603
10818,0.813980638981,2.15195012093,-0.96679854393,-0.16474032402,0.79068928957,2.56835055351,-0.207862883806,0.927700042725,0.0200814008713
3454,0.60373878479,-0.131349980831,-0.472293615341,1.02417159081,0.707377672195,3.80960488319,0.0553572401404,-0.348450005054,0.191794842482
4282,0.0,0.3424000144,0.0270471647382,-0.154409229755,-0.504405558109,0.182847216725,0.0218014866114,-0.015950024128,-0.0702802538872
1605,1.02183818817,2.38345003128,-0.228469833732,-1.05146610737,-0.578482091427,-3.02874565125,-0.608946681023,0.529049992561,-0.62697327137
10644,0.107656143606,10.0,0.56932002306,-0.54884326458,0.267741382122,1.67820549011,0.420350134373,-0.0265000164509,-0.339133501053
2065,0.055755045265,10.0,-0.0188294909894,-0.428914874792,-0.672977805138,-2.81731390953,-0.178685650229,0.0908500552177,0.568107485771
8321,-0.170132234693,-2.00849986076,-0.505303740501,0.57394951582,0.169089734554,3.99953484535,0.575447440147,0.254649996758,0.923680663109
8503,-0.175482660532,7.1702003479,0.00803515315056,0.275153815746,0.120531022549,0.501225829124,-0.4577023983,0.219999969006,-0.189437076449
7027,-0.298900693655,1.92145013809,0.408544689417,-0.052332662046,0.251885175705,-0.919734716415,-1.29743552208,-0.0931500047445,0.623693883419
6850,-0.921152234077,5.40325021744,0.563164293766,0.542398333549,-0.267421841621,2.96112513542,0.277580916882,-0.442499965429,1.04870903492
1978,-1.02810716629,-1.60169994831,-0.403244316578,-0.024418734014,0.506930947304,-4.82741308212,0.113791853189,-0.0259499847889,-0.629115223885
896,0.281658887863,-0.652450025082,-0.68782389164,0.00477004796267,-0.251564174891,-1.0216344595,0.388821125031,0.436599999666,-0.642767429352
5777,-0.605625510216,6.02355003357,0.986399531364,1.05774450302,0.655323028564,-0.796337544918,-0.0764373093843,0.0429500043392,-0.172133922577
1846,-0.299741834402,1.67690002918,1.08750760555,0.156989187002,0.57718962431,-0.947338223457,-0.537927269936,2.11179995537,0.0456482768059
5925,0.369601875544,0.516100049019,0.145565330982,-1.16391909122,0.878240346909,1.03248333931,-0.111262112856,-0.0121999997646,0.726748228073
142,-0.286889910698,0.465400010347,0.271680265665,-0.860878705978,-0.351361274719,-2.72243928909,-0.059312582016,0.0752499699593,-0.485919713974
1021,1.68550276756,10.0,0.636900365353,0.0197924114764,4.28849744797,2.02457761765,-0.372521817684,0.609349966049,0.382116347551
5699,-0.135097041726,-0.0886501073837,0.422098219395,0.651486694813,-2.70686769485,-1.24595403671,0.438163220882,-0.773000001907,0.161521777511
8061,1.70599961281,1.75845003128,0.0800713300705,-0.633947491646,-0.235165804625,0.819770991802,-0.635148227215,-0.284399986267,-0.473954439163
1870,7.44980716705,0.901700019836,-0.445048004389,-0.813453316689,-0.326925724745,5.07525968552,-0.57021510601,-1.30500006676,0.649081468582
1398,-0.80828076601,-7.55300045013,0.533843159676,0.41797286272,0.523154854774,-3.51949048042,0.626465797424,0.463950008154,-0.0327087193727
3312,0.11658385396,-9.27250003815,-0.0200865268707,-0.44227579236,0.314603388309,-2.40037846565,0.645015478134,-0.0491999983788,-0.54998165369
891,-0.837701559067,-7.25609970093,0.429623633623,0.684086024761,0.871593177319,1.43968844414,0.362188816071,-0.0759499967098,0.638642549515
4775,-0.493972212076,0.104550004005,-0.620099961758,0.208713114262,1.92388570309,3.05980396271,0.621374487877,-0.31044998765,1.199021101
5111,0.388542234898,-10.0,0.925977826118,0.797832548618,0.0,-3.20665192604,-3.78096055984,-0.224849969149,0.180919155478
5696,0.201179087162,1.05020010471,0.496185153723,0.632714569569,-1.11038053036,3.01725053787,0.240067273378,-0.068549990654,-1.4442191124
5588,0.218590527773,-3.89210009575,-0.453738361597,-0.530772805214,0.640918910503,7.22589635849,1.6822193861,0.515049993992,-0.244670212269
6839,-0.85687661171,0.603150010109,0.865932226181,0.547367751598,0.118800252676,3.20427918434,-0.523269951344,0.153750002384,0.836874961853
329,-0.365316152573,-1.66659998894,0.397368073463,-0.691909313202,0.502748370171,-0.890880227089,-0.37912184,0.979849994183,0.090069308877
5058,-0.706691503525,3.41034984589,0.387300789356,0.56000649929,0.0821889340878,3.81856155396,0.428406387568,0.709150016308,1.35383701324
998,0.291283905506,-1.47405004501,0.288176596165,0.383534818888,-3.49799799919,-6.80779600143,0.242286622524,-0.819750010967,0.438863873482
9134,-1.12621736526,0.486550033092,-0.153389304876,-0.370893925428,0.912767827511,0.819847881794,-0.164398118854,-0.260650008917,0.674223601818
6616,-0.753527522087,4.89449977875,-0.598851442337,-1.37239336967,0.896398425102,2.71020412445,0.0531484484673,0.556299984455,2.04785108566
5223,0.122236967087,-6.81820011139,1.10759329796,-0.29483795166,0.0618001073599,-3.44789624214,0.0310706458986,-0.372500002384,-1.23874843121
4690,-0.263922125101,1.7936000824,0.253270357847,-0.580682277679,0.220572590828,-0.279451876879,0.230527922511,0.805999994278,0.736806154251
958,-0.533864676952,-1.20599997044,-1.77974772453,0.306869238615,0.239142671227,3.39607906342,0.311350136995,0.0686999857426,0.914110183716
1616,-0.482290536165,-1.58720004559,0.735680103302,-0.155205398798,-0.525900840759,0.223230019212,-0.137071624398,-0.460400015116,0.00645293295383
991,0.675434052944,-7.21125030518,0.0,0.0624140202999,0.739498376846,-4.69708919525,0.683829307556,-1.24639999866,-1.51016426086
6347,0.0098952203989,-5.04969978333,-0.392204880714,0.396253883839,-0.487339794636,4.78934860229,2.40019345284,-0.423749983311,-0.0815896987915
6714,-0.360208690166,2.49559998512,-0.144369140267,-0.948281884193,-0.691901564598,-2.28549599648,-0.347182482481,-0.400199979544,-0.636845588684
652,-1.6486184597,0.307699978352,-0.845443964005,0.107061050832,-0.31000956893,2.31079220772,0.58627384901,-0.452749967575,0.684792816639
4331,0.37663012743,-4.89079999924,0.166798576713,-0.974773228168,4.93601179123,-1.91332447529,0.553282558918,-0.307500004768,1.51353812218
7099,0.223226651549,1.15040016174,0.392071545124,0.553288340569,0.444743424654,3.31677341461,3.29814052582,0.162249997258,0.276779323816
10320,-2.5858399868,3.68430018425,-0.00692240893841,-0.933250546455,0.162982642651,-1.74162995815,0.479581028223,0.0434000045061,-0.766997694969
2042,0.87953722477,1.58909988403,0.654537260532,0.865306317806,2.43891882896,2.37688064575,-0.764810025692,-0.51139998436,-0.571477651596
843,0.288397967815,3.15834999084,-0.9143242836,0.309380590916,2.07866716385,2.42729210854,0.171382158995,-0.0517999976873,0.878291428089
840,0.148632630706,-0.935649991035,-0.00181603431702,-0.413257688284,0.423263072968,-0.869929134846,0.174254894257,0.382099986076,0.632499217987
7048,1.32271814346,2.47105002403,4.54081773758,0.193689152598,-0.325066387653,0.157410591841,-0.316015928984,0.0716499984264,0.556539177895
4851,-0.523437619209,2.0108499527,-1.12770748138,-0.600166320801,-0.0186788886786,0.648034155369,-0.0859566181898,0.0988499969244,-1.34589743614
6464,-0.0137816667557,-3.90845012665,-0.295721888542,0.951617658138,2.07318162918,3.51276254654,-0.0467098802328,0.173249989748,0.612653255463
23410,0.553122639656,2.69350004196,-1.18478322029,-1.49255013466,0.154746085405,0.0657740831375,-0.113149225712,1.18519997597,-1.2153377533
54205,-0.489543318748,-6.80424976349,-0.336113989353,0.138703376055,0.420830667019,0.496653854847,0.217379629612,-0.333599984646,0.269311666489
2770,0.0744797065854,0.798600018024,-0.37321460247,-0.528744161129,-0.232886850834,0.742261767387,-0.35999211669,-0.777750015259,5.30808353424
80204,0.281180471182,9.66884994507,-0.559611678123,3.62298679352,0.0973406583071,3.04086732864,1.07434380054,0.0658999979496,-0.128731161356
4208,1.14820563793,-0.398600041866,-0.155088827014,4.73578310013,0.787515282631,9.56609725952,3.68204259872,0.180800020695,-0.0927585288882
1845,-0.0456497222185,-2.44759988785,0.385413050652,0.905192434788,1.00013053417,0.50103187561,0.300892472267,0.128749996424,-0.642714858055
23368,-1.92268931866,-1.60879993439,-0.390535056591,0.346917212009,1.52469134331,3.54956507683,3.61196136475,0.291149973869,4.02907562256
5583,0.528035759926,10.0,0.197380542755,0.0610704384744,-1.76454424858,2.62998342514,-0.717970132828,-0.125049993396,0.311475336552
8900,1.89411962032,-1.11775004864,-0.408864319324,1.09317111969,0.325456857681,1.04521870613,-0.250059306622,0.730650007725,0.00453232228756
581,0.571264922619,-10.0,0.186521396041,-1.74950742722,1.42305541039,3.45507097244,0.715580582619,-0.629400014877,0.510598301888
6193,0.231349021196,-1.05044996738,-0.47713008523,-3.15251278877,-0.62256860733,0.691430330276,0.109600134194,0.200900003314,-2.32821178436
6622,0.078814715147,-0.246249973774,-0.00109216570854,0.00628027319908,-3.489818573,5.77432250977,1.98910117149,0.462499976158,0.103470861912
11261,-0.702332854271,5.72230005264,-0.217824950814,2.17057538033,-0.0900239348412,0.296849697828,0.0137460529804,-0.79390001297,-0.855192840099
6696,0.364038586617,2.32280015945,-0.0136551260948,-0.690455913544,-0.220611512661,1.37291133404,-0.974706709385,-0.88379997015,-0.267515182495
8312,-0.773461818695,2.25,0.953730463982,0.460596114397,0.00104388594627,4.25305604935,0.208931863308,-0.378199994564,0.211294710636
835,2.09017968178,7.25675010681,0.18293467164,-0.378128945827,-0.274108618498,-3.19861459732,-0.737305819988,-0.0417999997735,0.348592698574
8324,0.380075633526,-3.47099995613,0.239352375269,-0.656828284264,-0.0393216609955,7.24165344238,0.105428576469,0.0902500003576,0.415605932474
1848,0.210435286164,-3.4156999588,0.781724870205,0.535461187363,-1.89682936668,1.41276574135,-0.0481301769614,-1.47744989395,-0.101954706013
154,-0.151152610779,6.14974975586,0.203511446714,-0.281480133533,0.249111130834,4.18336009979,-0.520724058151,0.177000045776,1.31003820896
4312,-0.0719712674618,4.90759992599,0.200013399124,0.3021068573,0.124538525939,2.96056509018,0.593059182167,-0.373299986124,-0.457802653313
994,-0.966722130775,-0.961499989033,0.92336165905,1.40061342716,0.217206478119,-5.13957977295,-1.21779739857,0.849849998951,0.556047558784
2048,-0.508245229721,8.65645027161,-0.67157381773,4.78237867355,0.237127333879,0.614657104015,4.96662712097,-0.411599993706,3.00128769875
1111,0.150600016117,-0.381599992514,2.62029004097,0.408455997705,0.823256611824,0.687111973763,-0.0317599177361,-0.810599982738,0.833959758282
5154,-0.0568994283676,4.86639976501,0.355864107609,0.810802161694,0.178886547685,-2.99032950401,-0.679941475391,-0.821499943733,-0.241072684526
2920,-0.826987504959,5.88749980927,0.627756357193,-0.230088695884,-1.0164065361,-1.59095823765,0.661780774593,0.0848000049591,-0.525199711323
3122,-0.791445732117,3.26020002365,-0.986430644989,0.338401585817,0.17250688374,3.71406698227,0.368919909,0.399149984121,1.40303611755
2769,0.204896211624,-1.49289989471,-1.04434919357,0.145352363586,0.417413294315,0.566406846046,-0.365015387535,-0.714600026608,-0.0173227787018
5900,-0.606415867805,2.43584990501,-0.016911432147,-0.929300844669,0.54949092865,-1.76652312279,-0.242300271988,-0.0293499827385,-0.684390187263
6304,-0.870577454567,2.94690012932,-1.29199552536,-0.628152370453,0.276223868132,1.1422175169,0.0494012758136,-0.69034999609,-0.937944531441
5211,-0.0233709998429,6.59284973145,-0.38898730278,-1.30546844006,-0.596877455711,-3.52313876152,-1.03955554962,-0.134949982166,-1.43190729618
2886,0.109726309776,-2.21005010605,-1.39929461479,0.543950140476,0.266689002514,1.56200909615,0.0861592292786,-0.641550004482,0.872717499733
9261,-0.759966611862,-3.81975007057,0.924950182438,0.995680034161,-0.583681166172,-0.595295548439,0.506402134895,-0.447099983692,0.563110947609
8569,0.365288168192,-5.77919960022,-0.220362439752,0.766862511635,0.76754873991,-2.42498779297,-0.648812294006,-0.940799951553,0.394840210676
3303,1.41189157963,-0.868849992752,-0.396147996187,-0.853823065758,-0.479227274656,-0.976377010345,-0.0705496370792,-0.232950001955,-0.205276966095
5331,-5.79743242264,0.67409992218,-0.0141765959561,-0.488810628653,-0.84588855505,-3.11436295509,0.223906099796,-0.418000012636,-1.07165896893
5347,-0.486129522324,-6.54955005646,0.166347056627,-0.274013966322,-1.64918518066,-3.04140281677,0.110355943441,-0.0221499800682,0.03951407969
4638,0.391312122345,8.56169986725,-0.73036634922,-0.41846576333,-0.208740234375,1.16562664509,1.13227939606,0.329100012779,-0.768667578697
2264,-0.424245148897,-0.688650071621,-0.361555188894,0.3452924788,-0.0392865389585,-1.91189014912,-0.870433807373,0.872850000858,0.493258953094
