rid,CPC005_A375_6H:BRD-A90515964-001-09-0:10,CPC005_A375_24H:BRD-A90515964-001-09-0:10,CPC005_A549_6H:BRD-A90515964-001-09-0:10,CPC005_A549_24H:BRD-A90515964-001-09-0:10,CPC005_HA1E_6H:BRD-A90515964-001-09-0:10,CPC005_HA1E_24H:BRD-A90515964-001-09-0:10,CPC005_HCC515_6H:BRD-A90515964-001-09-0:10,CPC005_HT29_6H:BRD-A90515964-001-09-0:10,CPC005_HT29_24H:BRD-A90515964-001-09-0:10,CPC005_MCF7_24H:BRD-A90515964-001-09-0:10,CPC005_MCF7_6H:BRD-A90515964-001-09-0:10,CPC005_PC3_6H:BRD-A90515964-001-09-0:10,CPC005_PC3_24H:BRD-A90515964-001-09-0:10,CPC005_VCAP_6H:BRD-A90515964-001-09-0:10,CPC005_VCAP_24H:BRD-A90515964-001-09-0:10,CPD002_MCF7_24H:BRD-A90515964-001-11-6:10,CPD002_MCF7_6H:BRD-A90515964-001-11-6:10,CPD002_PC3_6H:BRD-A90515964-001-11-6:10,CPD002_PC3_24H:BRD-A90515964-001-11-6:10
5720,-0.0537340044975,-0.45979321003,0.195145457983,0.0116960033774,-2.50724983215,-0.649376511574,-0.607699990273,1.14983832836,0.457847028971,-0.427308022976,-0.549069046974,-0.00643539428711,-0.309495002031,-0.360094606876,0.338396400213,0.95409321785,1.01162910461,-0.954492390156,0.789382696152
466,0.0525077283382,-0.0768496692181,-0.532886981964,-0.733607470989,2.59039998055,-1.00852537155,-1.32284998894,1.29839026928,0.126155406237,-0.209060296416,0.0829524695873,-0.508945405483,-1.20094430447,-0.0233933851123,0.106969594955,-0.853193759918,1.30065262318,-0.223907649517,-0.221149086952
6009,1.36491620541,-0.255710095167,0.408952236176,0.285498291254,-2.80865001678,-0.804909706116,-1.21950006485,-0.235876441002,0.104273527861,0.132278874516,-0.0329966582358,0.373980939388,-0.387470334768,-0.271228075027,0.696975648403,-0.773795485497,0.485050886869,-0.574325740337,-0.763630390167
2309,0.665753602982,-0.179604843259,0.238419353962,0.873298764229,-0.887300014496,-0.915647983551,0.507399976254,-2.53214550018,-0.179905816913,0.604793250561,-0.0587699189782,-0.418377608061,0.711334645748,-0.44041544199,-0.0284630805254,0.898134708405,0.269407272339,1.15387988091,0.584620118141
387,0.790632963181,0.618984222412,1.24958562851,1.25915813446,-0.564249992371,-0.148651599884,0.550599992275,0.807271063328,0.124655768275,0.655460596085,-0.589238286018,-0.239432707429,0.611371397972,-0.326015412807,1.31576108932,-0.703516423702,0.749275267124,-0.511180698872,-0.212117418647
3553,-0.622157156467,-0.201317250729,-0.161136388779,-0.743955671787,2.2921500206,-0.0604723095894,-0.70140004158,-0.634818613529,0.224095955491,0.0575188957155,-0.462421357632,0.0909439697862,-0.465838372707,-0.122535213828,0.350936323404,0.0385961830616,0.189052820206,0.026389092207,-0.540558695793
427,0.487598538399,0.668366670609,-0.156128913164,-0.725798010826,-0.228299975395,-0.267029762268,-0.631099939346,0.260206520557,0.352891713381,0.467047899961,-0.0325150936842,-0.0760525763035,-0.693282186985,-0.028955841437,1.17232251167,-1.14568758011,1.55130171776,-1.66215133667,-0.00441259145737
5898,-0.309608906507,-0.346846997738,-0.400474190712,0.0158323422074,-3.00224995613,0.422714114189,-0.888999998569,0.677712321281,-0.0717688426375,-0.59582144022,-0.829866111279,-1.06944084167,-0.992713928223,0.0159522183239,0.0806796401739,-1.06419157982,-0.0612167716026,-1.8088568449,-0.148207873106
23365,0.870981156826,-0.0436751544476,0.120066434145,1.66583490372,2.04844999313,0.180806040764,0.248500004411,0.121370114386,-0.163190826774,-0.0321078188717,0.465325862169,0.831269800663,0.462997972965,0.264923602343,0.348536193371,-0.51077824831,-0.603376090527,0.0302915647626,-0.527814269066
6657,-0.15206861496,-0.270237028599,0.520598888397,-0.0484710037708,0.508949995041,-0.0383171848953,1.44179999828,-0.152801916003,0.470253586769,-0.697396278381,-0.331842571497,0.357509315014,-0.487386167049,0.275202482939,0.508459925652,0.0512019172311,-0.362034827471,0.821030855179,-0.715771555901
5054,-0.287362217903,0.546662509441,0.0936333090067,0.192307665944,1.27504992485,1.23286950588,-0.223849996924,-1.01943862438,-0.509606003761,0.0920488238335,0.476992934942,-0.225823998451,-0.485891640186,0.00683004781604,-0.442919313908,-0.501243650913,-0.2681607306,-1.20813250542,0.438168942928
3108,0.900390326977,0.105288386345,-0.112677365541,-0.71938252449,0.065800011158,0.063966140151,-0.0512000024319,-0.982810139656,-0.204807728529,-0.0471910312772,-0.0127177108079,-0.058989264071,-0.433842301369,-0.67298412323,0.838553667068,0.186616912484,-0.133753091097,-0.441480278969,0.187934443355
1950,-0.878657341003,-0.456895232201,-0.0192755162716,-0.167814165354,2.77509999275,0.332498759031,-0.173150002956,-0.64464622736,-1.21568202972,-0.661775290966,0.014729809016,-0.327126264572,0.0338017642498,-0.314575135708,0.511112451553,0.0719438940287,-0.120349504054,0.0293848440051,0.450477302074
351,-1.14963972569,-0.0147414803505,1.21171784401,-0.457985341549,2.04299998283,0.631590723991,-0.115700006485,-2.35439300537,0.469719260931,-0.438702434301,-0.013322211802,-0.228092074394,-1.14777672291,0.282100111246,0.0458140261471,-1.35624408722,-0.978645086288,-0.722925424576,-0.0447382777929
4846,-0.722356319427,-0.791930317879,0.535169482231,-1.07938086987,0.620749950409,-0.0845246911049,0.445149987936,1.04019474983,0.172849565744,-0.114036619663,-0.548270583153,-0.0732244700193,-0.0242113769054,-0.130014643073,-0.231148406863,-0.716703414917,0.688030600548,-0.735327005386,0.365162134171
1452,0.167214602232,0.597505629063,-0.603456795216,0.325743436813,-1.37524998188,0.309764504433,-0.419549942017,-0.789456367493,0.192258626223,-1.69010448456,-0.465781450272,-1.17058205605,0.516529262066,0.370410919189,-0.35022944212,0.639411687851,-1.06848847866,0.63809466362,0.617245674133
4776,-1.73626255989,-0.886728107929,-0.434962689877,-1.17296910286,1.24290001392,0.516370356083,1.10679996014,-0.564766407013,0.0363703221083,-0.112963229418,-0.979367256165,0.736857354641,-0.330109089613,0.463165104389,0.208138883114,-0.309588193893,-0.145363807678,0.75361764431,-0.807996153831
6908,1.08981275558,1.70034968853,0.570579051971,0.711727142334,-0.343450009823,-0.98861515522,-0.727249979973,1.31884980202,0.215817272663,0.761669516563,0.234651982784,-0.214193418622,0.603798747063,-0.13289424777,0.146824643016,0.440245836973,0.3969655931,-0.436797618866,0.963018059731
672,0.530429601669,0.232668250799,0.0831669867039,0.366941869259,-0.227649986744,-0.474300980568,0.251199990511,-1.43426823616,0.0891016051173,0.0770091712475,-0.484557032585,-0.708885014057,0.321719646454,0.309766173363,1.18154132366,0.511740922928,-0.273720353842,1.3419162035,0.823841452599
5710,0.84877383709,0.29310670495,0.945890128613,0.99313467741,1.66125011444,0.479032188654,0.815999984741,0.0161165520549,-0.964660406113,0.159745693207,0.311585813761,0.395612478256,0.370095968246,0.876294910908,-1.02521824837,-1.42951893806,-0.240164652467,-0.854211986065,0.360463410616
2115,0.764986336231,0.632794797421,-0.854402542114,0.546658456326,-0.99874997139,0.276002079248,-0.445700019598,-0.635732471943,-0.0034835934639,-0.19177365303,-0.0347057729959,-0.897280097008,0.453846335411,-0.0362108051777,0.786866188049,-0.390851646662,0.425590693951,-0.958631634712,-0.242891997099
7015,0.406879782677,-0.266617208719,0.472154080868,-1.14562940598,0.975899934769,-0.571886479855,1.12164998055,-0.0286995992064,-0.081090092659,-0.118248261511,-0.269154727459,-0.330179959536,-0.692597985268,0.253094017506,-1.17468035221,-0.353415310383,-0.556905150414,0.550227880478,-0.744321942329
8726,0.532101988792,0.608858883381,0.335741102695,0.648383557796,0.820199966431,-0.685142040253,-0.700049996376,0.301651209593,-0.449853539467,0.165297344327,-0.0678049921989,0.0672791898251,-0.00314146280289,0.478903770447,-0.955151975155,-0.702593386173,-0.552316308022,-0.347173720598,1.75943601131
2185,-1.36478924751,-1.56591832638,0.00146359205246,-0.995927274227,0.69654995203,-0.403540849686,0.597699999809,-0.380558043718,0.504338204861,-0.249484926462,-0.921691179276,-0.417918115854,-0.376474678516,0.470173507929,0.0854963809252,-0.219806686044,-0.313149690628,1.35128688812,-0.897431850433
3315,0.412006556988,-0.188306346536,-0.464318603277,1.23683679104,2.81189990044,0.217488661408,1.24539995193,0.495587795973,0.648943006992,0.295630693436,0.208454191685,0.316283464432,0.0650377124548,0.0738044977188,-0.613154709339,-1.25845313072,-0.628587126732,-0.384442955256,0.421415388584
5289,-0.115908533335,-0.233098864555,-0.536905050278,-0.232520028949,3.70550012589,-1.31517004967,1.12619996071,-0.0281617604196,-0.299816191196,-0.785206675529,0.20789475739,0.548657655716,0.0634361878037,0.337881088257,0.321332395077,0.609583497047,-0.270001888275,-0.0379338935018,-0.51828289032
868,-0.150782749057,-0.584857523441,-0.190149456263,-0.431884139776,1.65365004539,1.85279893875,0.100100010633,0.00582730025053,-0.845014512539,-0.186907887459,0.950551390648,0.551578164101,-0.0645114928484,-0.290201634169,-0.741227567196,0.584676980972,-0.558223545551,-0.706750571728,-0.651054382324
1677,-1.08534371853,-0.667135834694,-0.728888392448,-0.526047229767,-2.04135012627,-0.893615961075,-0.619949996471,1.74503874779,0.144579157233,-0.139154627919,-0.905668020248,-0.910263895988,-0.785699486732,0.0528316795826,-0.600780725479,-1.04780304432,-0.120547711849,0.783492267132,-0.279838085175
7043,0.0302587896585,-0.636811614037,-0.226120427251,-1.15598785877,1.37514996529,0.504786252975,0.709699988365,-0.268628388643,-0.222910791636,-0.438464492559,-0.862387239933,1.06420218945,0.938621520996,0.0294425282627,0.265323907137,-0.628147065639,0.0526971518993,0.866618573666,-0.429166257381
5613,-0.794492959976,-1.81274032593,-0.908056437969,-0.13288924098,1.4498500824,0.066029921174,0.209999993443,0.763900220394,0.572158515453,-0.181856155396,-0.636776030064,0.495195329189,-0.777009189129,0.367268234491,-0.121168345213,0.420711934566,-0.123418912292,0.689499557018,-1.0941079855
595,1.1646707058,0.867605865002,-0.435500025749,0.276748985052,2.38065004349,0.646388888359,0.339750021696,-0.442991614342,-0.017558991909,-0.211041212082,1.02090096474,0.0216217190027,0.206499353051,-0.141156703234,-0.439220011234,-0.34098315239,0.664974808693,0.761934518814,-0.687365531921
4793,1.29703307152,-0.370629101992,-0.764071345329,0.542062580585,0.804250001907,-1.22886514664,-0.318599998951,-0.765691399574,-0.46106132865,0.624757409096,-0.322607755661,-0.0444388501346,0.574862539768,-0.361494660378,-0.823961555958,-0.36135071516,1.93074953556,0.957617104053,0.488596439362
2736,-0.352005779743,-0.823481440544,0.632346749306,-0.0919320434332,3.025649786,-0.275445401669,-0.0837000012398,-0.103997901082,-0.268584430218,0.104739651084,-1.22164511681,-0.123518399894,0.351938635111,0.247863203287,-0.148403838277,-0.923522591591,-0.383024156094,0.969497442245,-0.0430800318718
5290,-1.21240532398,-1.62318646908,-0.7481341362,-1.40225768089,-0.489499986172,-0.207542538643,-2.1998500824,-1.90640211105,-0.625009775162,-0.200627058744,-0.815647482872,-0.357323646545,-0.730956315994,-0.0123026389629,-0.530911684036,-0.0460065901279,0.349577486515,2.62681460381,-0.557488322258
6194,0.0,0.0,-0.465369164944,0.0,-0.316000014544,0.234426036477,0.0,-0.691545605659,0.0,-0.0747032687068,-0.0878541991115,0.339544445276,-0.567630171776,0.227628037333,0.000207715958823,-0.805073201656,0.0476618558168,-1.1846473217,0.0390181690454
1676,-0.218554481864,-1.43659090996,-0.990033090115,-0.429974585772,-1.28189992905,0.790480852127,-0.0254500210285,-0.0226141624153,0.199364766479,-0.65706461668,-0.671361029148,-0.38927936554,-0.637910544872,0.296100080013,0.115547478199,-0.999369740486,-0.677380442619,0.282053619623,-1.16737556458
