rid,CPC001_HA1E_6H:BRD-A49358627-001-03-9:10,CPC001_HA1E_24H:BRD-A49358627-001-03-9:10,CPC001_HCC515_6H:BRD-A49358627-001-03-9:10,CPC001_HCC515_24H:BRD-A49358627-001-03-9:10,CPC001_PC3_6H:BRD-A49358627-001-03-9:10,CPC001_PC3_24H:BRD-A49358627-001-03-9:10,CPC001_VCAP_6H:BRD-A49358627-001-03-9:10,CPC001_VCAP_24H:BRD-A49358627-001-03-9:10,CPC017_A375_6H:BRD-A49358627-001-03-9:10,CPC017_A549_6H:BRD-A49358627-001-03-9:10,CPC017_A549_24H:BRD-A49358627-001-03-9:10,CPC017_ASC_24H:BRD-A49358627-001-03-9:10,CPC017_HEPG2_6H:BRD-A49358627-001-03-9:10,CPC017_HT29_6H:BRD-A49358627-001-03-9:10,CPC017_MCF7_6H:BRD-A49358627-001-03-9:10,CPC017_MCF7_24H:BRD-A49358627-001-03-9:10,CPC017_NPC_24H:BRD-A49358627-001-03-9:10,CPC017_PHH_24H:BRD-A49358627-001-03-9:10,CPC017_SKB_24H:BRD-A49358627-001-03-9:10,CPD003_MCF7_6H:BRD-A49358627-001-07-0:10,CPD003_MCF7_24H:BRD-A49358627-001-07-0:10,CPD003_PC3_6H:BRD-A49358627-001-07-0:10,CPD003_PC3_24H:BRD-A49358627-001-07-0:10
5720,0.932555556297,0.304704010487,0.993950009346,-1.04502367973,-1.75836372375,-0.709442615509,-1.04336535931,-1.44135534763,1.14256167412,-1.47737574577,0.686586737633,0.216430678964,-0.0197368860245,0.497208297253,-0.292502254248,0.00974661670625,1.21530973911,3.69060635567,0.0603999942541,-0.577049970627,0.0338033512235,-0.154232084751,-0.603500008583
466,0.669404089451,0.425144612789,1.77470004559,1.07143497467,-0.459730297327,-0.41446596384,-1.09558403492,-0.689486443996,0.0979938060045,-0.806277692318,-0.544581472874,0.170817166567,0.321963071823,-0.09956638515,-0.377358078957,0.242422968149,-0.61550796032,-0.88746547699,-1.20029997826,-0.712500035763,0.452015668154,0.193801194429,0.507500052452
6009,1.18170261383,0.0345464795828,0.0731999874115,0.254026174545,-0.95646739006,-0.261444687843,0.550649642944,-1.06607151031,1.46596157551,-0.146747738123,-1.24065077305,0.536736726761,0.270471006632,0.729826211929,-0.569556772709,-0.462563335896,-0.153087377548,-0.853435456753,0.0665999650955,-0.910650014877,-0.0277774706483,0.0288729295135,-0.509250044823
2309,0.461220979691,0.0341655313969,1.88310003281,0.487287163734,0.828732550144,0.414204955101,-0.438100099564,0.238233953714,-0.19801980257,-0.343976289034,-1.00651860237,0.520655155182,0.457881659269,0.159961909056,0.0813704282045,0.0692746415734,-0.293693780899,0.28000754118,-0.0669500082731,-0.328099966049,-0.421328991652,0.0642646253109,-0.150449991226
387,0.894150316715,0.593468427658,1.95329999924,0.237040117383,-1.19354820251,0.20617993176,0.614603161812,-0.444114506245,-0.0564849898219,-0.323957502842,-0.803745687008,0.419053792953,0.73277670145,0.209402322769,0.558854162693,0.232971131802,-0.240201383829,-1.03139078617,-0.30965000391,-0.0108499974012,-0.0193635001779,-0.164827883244,0.029549986124
3553,-0.398914128542,-0.486538022757,0.778200030327,-0.75042539835,-0.371704369783,0.0570535361767,0.995786547661,0.501954853535,0.634618997574,1.39330458641,1.05125069618,-0.621919393539,-0.928464829922,-0.48347723484,-1.52852463722,-1.30640769005,0.70747089386,-0.784892737865,-0.148100018501,0.897249996662,-0.12975859642,-0.371549040079,0.31685000658
427,0.327680468559,0.0056166946888,1.6574999094,0.859196901321,-1.00538766384,-0.530758738518,-1.31689476967,-0.324766337872,-0.390410125256,0.736122131348,0.0105916559696,0.0220150146633,-0.667452692986,-0.280399978161,1.35168898106,0.123775698245,0.826073348522,1.39641833305,-0.74405002594,3.67589998245,0.135861486197,-0.508052110672,1.73969995975
5898,0.247837647796,0.0677863433957,1.8368999958,1.36583042145,-0.942092716694,-0.334329068661,-0.426673710346,-0.880506455898,0.25070348382,-1.42762756348,0.838937342167,0.95127415657,0.120182305574,-3.5258936882,-1.26517593861,-0.199721813202,-0.114592716098,-1.2110594511,0.377749979496,1.15534996986,-0.159141004086,-0.485844612122,-0.760800004005
23365,-0.384859710932,0.245461881161,1.57035005093,0.163878023624,-0.698024511337,0.0250148624182,0.124931395054,-0.404670536518,0.156295716763,-1.04740953445,-0.887329936028,0.0968275517225,0.352761626244,-0.436435908079,0.643611073494,0.0654236972332,-0.00553237088025,-1.02716243267,0.743149995804,0.131700009108,-0.242601931095,0.0114594139159,-0.619249999523
6657,1.32185280323,-0.423379361629,0.635949969292,0.17881397903,1.34499013424,-0.105858117342,-0.16783824563,1.1863117218,-0.269639909267,1.47782254219,0.406913816929,-0.441140949726,-1.00319814682,-0.803981363773,-1.17836129665,-0.575797498226,0.32288390398,0.857088088989,0.96230006218,0.88915002346,-0.378433465958,0.738340556622,0.774000048637
