rid,DOS030_VCAP_6H:BRD-K64272762-001-01-9:5,DOS030_VCAP_24H:BRD-K64272762-001-01-9:5,DOS034_A375_24H:BRD-K64272762-001-01-9:5,DOS034_A549_24H:BRD-K64272762-001-01-9:5,DOS034_HT29_24H:BRD-K64272762-001-01-9:5,DOS034_MCF7_24H:BRD-K64272762-001-01-9:5,DOS034_PC3_24H:BRD-K64272762-001-01-9:5,DOSBIO001_A375_24H:BRD-K64272762:10.005,DOSBIO001_A549_24H:BRD-K64272762:10.005,DOSBIO001_HT29_24H:BRD-K64272762:10.005,DOSBIO001_MCF7_24H:BRD-K64272762:10.005,DOSBIO001_PC3_24H:BRD-K64272762:10.005,DOSBIO001_NEU_24H:BRD-K64272762:10.005,DOSBIO001_NPC_24H:BRD-K64272762:10.005
2185,0.599949538708,0.261396944523,0.996505558491,2.77438688278,0.0277500152588,2.34086990356,0.964171290398,-1.2801027298,0.412366747856,-0.712254047394,-1.42739009857,-1.12019705772,-0.580999970436,0.0793323665857
3315,0.751753807068,-0.403863847256,-1.49940419197,0.177335694432,0.570600032806,-0.498936057091,0.796928524971,-0.00265063345432,-0.638467311859,-0.227197185159,0.668296635151,1.31812679768,-1.32165002823,0.273239374161
5289,-0.73939371109,0.0231838822365,0.37045532465,0.228980392218,0.584349989891,2.13901662827,-0.737565279007,-0.839368581772,0.0397192686796,-0.758803367615,-0.402603685856,0.0153585970402,0.0221499800682,0.787730276585
868,-0.422037005424,-0.384562969208,-0.464257270098,0.321002840996,1.26224994659,0.139492064714,0.330764561892,-1.32562017441,0.280387699604,-0.778878092766,-0.33056229353,1.23950409889,0.536450028419,1.60881400108
1677,1.54735064507,-0.188010960817,1.42489075661,1.57049560547,-1.26545000076,1.08371531963,0.563078463078,-0.811263978481,0.222464933991,-0.577305972576,-0.878737568855,0.544550895691,0.0999499857426,0.181548237801
7043,0.767683804035,-0.304201185703,0.601656198502,2.08331942558,0.766499996185,0.256126821041,-0.41478908062,-1.01655900478,-0.387752890587,-0.866279482841,-0.376748293638,-0.332427710295,0.287099987268,0.299130827188
5613,0.906394422054,0.0243313908577,0.855031371117,1.61580443382,0.275699973106,1.09509980679,-0.352721422911,-0.33695936203,0.748064100742,-0.903881549835,-1.64461255074,-1.51770865917,-0.0501500032842,0.0767726376653
595,-0.0940117239952,-1.27594363689,-0.271514356136,-1.17423295975,0.560199975967,-0.521891653538,-0.0802026167512,0.387019664049,0.338035494089,0.347461223602,0.816569805145,0.811754286289,-0.894599974155,-0.396038293839
4793,0.346575975418,-0.33633440733,-0.515770256519,0.327312260866,1.24535000324,-0.259460479021,-0.197173148394,-0.7399071455,-0.288082748652,-0.775701642036,0.377143770456,0.468506067991,-0.499700009823,-0.396875977516
2736,0.30789861083,-0.235774368048,0.489457309246,0.0398041307926,-0.688950002193,0.906629323959,0.113578304648,-1.33765852451,-0.494098544121,0.571255266666,-0.870639920235,-1.43047308922,-0.448050022125,-0.326335012913
5290,-0.393242835999,-0.0353022515774,0.819594979286,1.90455901623,-0.000300005078316,1.06805956364,0.440265864134,-0.18515060842,1.14396226406,1.10409748554,-1.09682738781,-1.16121912003,-0.123500004411,0.470482349396
6194,0.0523894503713,0.506805419922,-0.895037531853,-0.229911223054,-0.0705000013113,-0.311967819929,-0.0697743296623,0.271499991417,-0.368386179209,1.29605054855,-0.681436896324,0.549353957176,0.00065000000177,0.110092267394
1676,0.450204223394,-0.151654541492,1.527561903,-0.483070671558,0.340500026941,2.67418384552,1.09492230415,-0.693691730499,0.715630531311,-1.38290071487,-0.98033028841,-0.947062015533,-0.272150009871,0.289793968201
23512,0.0284793227911,0.0884346291423,-0.155076175928,-0.374990999699,0.989250004292,-0.0698273926973,0.212832629681,1.22210836411,0.883193135262,0.597039043903,-0.126861542463,-0.292672991753,0.0271500051022,0.0213434696198
148022,0.0273172259331,-0.406180381775,0.0275578647852,-0.0712500661612,-0.612049996853,-0.389599382877,1.23805510998,-0.148904651403,-0.457786202431,-0.265884280205,-0.139767110348,0.921837747097,0.699349999428,0.447321623564
1906,1.31302702427,-0.0232124775648,0.287720888853,-0.158983141184,-0.199149996042,0.431072413921,0.120992004871,-0.680668532848,-0.370797634125,-2.18434667587,-1.55846643448,-1.37199831009,0.0838000029325,-0.501353561878
8878,0.861133337021,0.208283796906,-0.275451093912,0.531615078449,0.214849993587,-0.215659856796,-0.159503400326,0.08882124722,-0.853946447372,2.53708934784,0.0532932467759,0.710869967937,0.215050011873,-0.0637822300196
3091,1.28540563583,0.451681673527,-0.462746739388,0.689376711845,0.304499983788,-1.87317824364,-0.287435203791,0.528481245041,0.202493488789,-0.668920576572,-0.165400907397,0.652808070183,-0.331999987364,-0.498005777597
5743,-0.757302522659,4.18883943558,0.812076508999,-2.73566246033,1.14655005932,0.187337487936,0.796021878719,-0.589886069298,-0.160703659058,0.239133775234,0.0914981514215,0.966681957245,0.037800014019,-0.282530426979
5321,-0.468489557505,-0.162778913975,0.385530441999,-0.93100631237,0.118450000882,-0.154164940119,-1.18653416634,-0.346167266369,1.15337371826,-0.523701608181,-1.48686981201,-0.508342385292,-0.518450021744,-0.464179247618
4144,0.514593601227,-0.191213160753,-0.584221363068,1.03584611416,0.728399991989,0.286154538393,0.0455484725535,-0.665266275406,-0.164393395185,0.656113743782,-0.402257204056,-1.33045136929,0.178150013089,-0.151309087873
1981,-0.0208009183407,-0.406168878078,-1.71003258228,-0.537091314793,-0.320649981499,0.646703243256,0.951919257641,0.147035419941,-0.687056779861,-0.199974894524,-0.078574731946,-0.501205205917,-0.875750005245,-0.284480571747
695,0.829740822315,-0.862624228001,-0.124329015613,-0.120215296745,-0.215599998832,1.412935853,-0.0753457397223,-0.223792821169,0.0964548438787,0.818469643593,-0.209665074944,1.29574370384,0.24984999001,-0.114874526858
10398,-0.231613323092,0.289807528257,1.16972160339,1.28457593918,-0.357550024986,2.23911094666,0.310128390789,0.284542024136,-0.0639129206538,-0.477195978165,-0.810003340244,-0.694390177727,-0.0232500005513,-0.826488256454
5708,-0.30346852541,-1.02688145638,-0.354034900665,2.25363612175,0.209799990058,3.50552630424,-1.01970601082,0.0627478957176,1.03979969025,-0.00623388588428,-0.983850181103,-0.463887691498,-0.723399996758,-0.627482354641
1213,-0.672681808472,-0.0261580348015,-0.143814772367,-1.56923651695,-0.512749969959,-1.48996269703,0.682615339756,-0.972636938095,-0.346349269152,-0.490142971277,0.172467142344,0.658766567707,-0.394100010395,-1.43294000626
226,1.15667176247,-0.175686955452,-0.793837726116,0.871149837971,-0.5299000144,3.66046476364,0.287222355604,0.401438057423,-0.31467294693,-3.38975691795,0.707845151424,1.16347706318,-0.378800034523,-0.950860023499
6777,-0.523723006248,-0.739313900471,-0.0154025554657,0.793385505676,0.661749958992,-0.177310347557,1.29896533489,1.06251430511,-0.338034689426,0.142397582531,0.542458713055,0.521552026272,-0.335949987173,-0.552407920361
2113,1.11713564396,0.1451459378,0.967948198318,-0.692559540272,0.315149992704,0.337026238441,-0.466115415096,0.428042083979,-0.335144966841,-0.478064984083,-1.29386281967,-0.438174307346,0.130199998617,-0.078980974853
3329,-0.000638477504253,0.0374393425882,0.157127022743,-0.852249205112,-1.63604998589,-1.16387557983,0.401410341263,0.124714255333,-0.114091210067,0.22905652225,1.2680850029,0.614077687263,-0.00635000318289,-0.919677734375
1050,-0.868038415909,-0.434236437082,0.0662516579032,-0.0202309191227,0.466949999332,-1.38054990768,-0.254038691521,-0.733346223831,-0.100057438016,0.869399547577,1.22198271751,0.73070961237,0.255299985409,0.388519048691
9491,-0.0223535597324,-0.129031941295,1.17314088345,0.582562744617,-1.79960000515,1.39202749729,-0.00722679495811,0.267519563437,0.295397460461,0.287245720625,-1.36035752296,-0.0882293432951,-0.100200012326,0.132433831692
22926,0.0166741013527,0.449814081192,-0.417147278786,-1.70592451096,0.410299986601,0.0533670783043,-0.583748221397,-0.0187680125237,-0.520780920982,-0.299519300461,-0.559963047504,0.850917935371,0.265149980783,-1.06065571308
5899,0.493359327316,-0.489482194185,-0.831421017647,-2.23813962936,-0.17990000546,0.0342629551888,-1.36228609085,-0.604678332806,0.739923834801,-0.253687053919,1.07508409023,-0.308288574219,-0.376450002193,-0.437727749348
5467,0.502942562103,-0.275886833668,0.109628990293,0.734990060329,0.860199987888,0.311793684959,-0.33882021904,-1.13462245464,-0.0667974799871,-0.147347867489,-0.889926314354,0.0378585755825,-0.0547500103712,-0.135375037789
6774,-0.288672238588,-0.152224615216,0.398327827454,-0.0474905967712,-4.8857998848,-5.11780309677,0.253671765327,-0.309602707624,-0.204441323876,-0.261561125517,-0.0397705510259,-0.945263445377,-0.314449995756,-0.663604557514
1788,0.662363231182,0.20649291575,0.657737672329,2.57092881203,0.257800012827,2.11442613602,0.373970985413,-0.423626750708,0.412226349115,-0.681109070778,0.00216230005026,-0.46027559042,-0.295949995518,-0.508343338966
5921,0.567390680313,-0.343869000673,-0.587981104851,-0.247709482908,0.772300004959,-0.355466902256,-0.201193660498,-0.535930454731,-0.948859095573,0.0285324528813,0.112886972725,-0.503684163094,0.72879999876,-0.0629945099354
5721,-0.454766392708,-0.524101734161,0.562372565269,-0.944298923016,-0.587599992752,-1.20151519775,1.13598752022,0.0333944410086,0.107672676444,0.913745045662,1.64396047592,-0.909143388271,0.299100011587,0.409170150757
2263,0.459045082331,-0.20141261816,-0.32499474287,0.374772906303,0.192750006914,-0.000604510307312,-0.52620446682,-0.483876734972,1.05252051353,0.417420655489,-0.801886320114,-0.556224405766,-0.492249965668,0.8860065341
808,-0.867584645748,-0.265120089054,0.449480175972,3.03502035141,-0.588249981403,3.00835037231,-1.03926515579,-0.444239139557,0.703261375427,-0.0261774156243,-0.662874341011,-1.11116790771,-0.0308500006795,-0.528320491314
30001,-1.86439681053,-0.324884384871,1.75624346733,0.605119585991,1.29159998894,0.717136859894,-0.0330647230148,-0.0513353645802,-0.747391223907,0.400672376156,-0.424156248569,0.226884067059,-0.28284996748,-0.197993889451
348,0.629733741283,0.571355640888,0.237620398402,-0.00980687141418,0.137350022793,1.67560219765,0.267450630665,-0.677782177925,0.341372519732,-0.0825028419495,-0.365468740463,-0.745388031006,-0.395449995995,-1.21648466587
30849,-0.520467936993,-0.152436345816,-0.551904082298,-1.32077109814,-0.164250001311,-0.258170545101,0.528373479843,0.326593577862,-1.79400205612,-0.683937847614,0.226057648659,0.190037310123,0.302199989557,-0.506941556931
1454,-0.450813859701,-1.1258289814,-0.302413254976,-1.16627824306,-1.42540001869,0.488612383604,-2.50634002686,-0.0716286450624,0.340736627579,-0.439203739166,-0.666558742523,-0.550310254097,0.149350002408,-0.673913478851
6500,1.71407926083,0.324462801218,-1.12935304642,0.750305891037,0.215899989009,-0.870567202568,-1.51752603054,-0.228090256453,0.113955013454,0.0496303401887,0.880518257618,1.19179582596,-0.0276999920607,0.152399420738
5627,-0.742486715317,-0.480516374111,0.0445410907269,-0.625269770622,0.704949975014,-4.4823589325,-0.0274194926023,0.783131897449,-0.213495463133,0.837866306305,0.891806960106,0.578893363476,0.750699996948,0.611434936523
5715,-0.426065087318,0.761504888535,-0.35277479887,0.299946576357,0.939149975777,-2.53663992882,-0.990422010422,-0.104543574154,-0.630449473858,0.916717290878,0.213138371706,1.216152668,-1.40849995613,0.297089785337
4791,0.130543768406,-0.371657550335,1.10668683052,0.660913109779,0.156400024891,1.69354152679,0.882123887539,-0.0815849974751,-0.217843130231,-0.900942564011,-0.710811436176,-0.727118551731,-0.207550004125,-0.230341404676
56924,0.748293876648,-0.399602293968,0.313564419746,-0.492776423693,0.444499969482,-1.0409539938,-0.245621532202,-0.407304435968,-0.953235089779,1.05971181393,0.315949857235,1.08394217491,0.852550029755,0.367239832878
2690,0.0641064569354,0.209162428975,0.0385829210281,-0.209153532982,0.123849995434,-0.324140220881,-0.602402448654,0.52382516861,0.704284965992,0.278790652752,0.74514901638,-0.456533670425,0.355899989605,0.271628797054
1019,0.415180265903,0.119384355843,-0.280729174614,-2.35486674309,0.070199996233,-1.32357943058,-0.0623258054256,0.460224926472,0.405088961124,0.394033789635,1.01845872402,0.340395718813,0.0846500098705,0.510358214378
51422,0.181932091713,0.0373392477632,0.25308701396,1.56421804428,-0.861800014973,0.751017451286,0.888778030872,-0.312740951777,-0.588879704475,1.02154684067,-0.0858832895756,1.93285417557,0.103500001132,0.0376000143588
5788,1.48412084579,1.09748458862,0.794850289822,6.08343267441,-0.243000000715,0.976979672909,-0.0593190044165,-0.513524234295,0.731277406216,-0.125911742449,-0.687004089355,0.202179402113,0.0244500003755,1.04272139072
6709,-0.842395544052,-0.504692435265,0.476583689451,-0.165109246969,-1.7010999918,-1.71631383896,-0.926948428154,-0.00846362113953,-0.543314278126,0.0363636016846,0.149751871824,-0.177308738232,-0.701150000095,-1.2000746727
1277,-0.310654252768,-1.08749508858,0.643956899643,-0.0652657151222,0.608700037003,-0.217236071825,-0.336438059807,-0.394087016582,0.516442775726,1.31334853172,0.174596518278,0.404796421528,0.773650050163,0.591693341732
993,-1.05898499489,0.445084601641,-0.673974633217,-0.509707450867,0.274749964476,-0.523658394814,0.35180208087,0.845355570316,0.443854808807,0.331426918507,0.491982609034,0.978995621204,0.865350008011,-0.726422429085
7157,-0.116973355412,0.21170759201,0.96753680706,-0.996853947639,-0.0186000019312,-1.99271273613,-0.0811481177807,0.0360792726278,-0.143447697163,-0.0186920166016,1.22034025192,0.609814286232,-0.482300013304,-0.557506918907
1958,-1.35893809795,0.654558777809,0.472037941217,-2.43463420868,0.477699995041,-0.397798120975,0.708902239799,4.47789287567,0.209189429879,-1.22785532475,-0.16126921773,-0.242770582438,-0.736299991608,-0.44308385253
4582,0.864246547222,0.338208258152,0.784719288349,-3.99534130096,-2.7365500927,-0.280360430479,0.412149518728,-0.806509017944,-0.446020543575,0.012043684721,0.145474657416,0.516484856606,-0.434000015259,-0.199457168579
9212,0.818980038166,0.450049012899,0.363986194134,0.805866479874,0.138099998236,0.481210291386,-0.359898328781,-0.564959168434,-0.622293829918,-0.736058592796,-0.557229578495,-0.424142032862,-0.725600004196,-0.516457140446
8440,-0.0820026472211,-0.124893322587,0.426013410091,-0.898267507553,-0.160649999976,-3.16431641579,-2.40637874603,0.0649959445,0.886908054352,0.737029671669,0.702987492085,0.716802895069,-1.1004999876,-0.2249520123
6790,-1.06307196617,-0.0441097468138,-0.0306609664112,0.242236614227,-0.739300012589,-0.896049916744,0.145735502243,-0.541930317879,-0.560303807259,-0.0864871442318,0.397301644087,1.19503164291,0.355300009251,0.23648519814
8851,1.45059430599,-0.989497303963,0.0947018265724,-0.61936378479,-0.391049981117,1.29306781292,0.146006599069,0.341376692057,-1.16605341434,1.37087154388,0.110747143626,0.699355781078,-0.579699993134,0.0124174207449
2534,-0.267236232758,0.423482269049,0.441702276468,0.357305645943,1.43509995937,0.482002049685,-1.18404006958,0.0432378649712,0.314400225878,-0.0033675134182,0.587456405163,0.264373749495,-0.129649996758,-0.424367576838
4893,0.817445993423,-0.311082273722,0.425144791603,0.448641300201,1.24004995823,0.434551000595,-0.313577890396,-0.550099790096,0.0845252946019,-0.523565232754,0.64693748951,-1.01602506638,-0.486999988556,-0.299842774868
665,1.54128956795,-0.877202510834,-0.0472594387829,-0.780181407928,0.906300008297,-1.02087187767,-0.273060262203,0.446847051382,-0.390224903822,-0.792683541775,-0.889150381088,0.624377667904,0.179299980402,0.301359027624
4313,0.279915630817,0.716410815716,1.53801190853,2.87803936005,-1.49079990387,1.39413952827,0.0481280684471,-0.695660710335,0.0628397017717,-0.257601112127,-1.67895007133,-1.51066684723,-0.442599982023,-0.226097270846
1022,0.202675685287,0.836411297321,-0.317744612694,-1.75932359695,-0.237549960613,0.0892181694508,1.00156760216,-0.0866593942046,0.376987427473,0.135347545147,1.12547492981,-0.0963976979256,0.537649989128,0.119974546134
5880,0.324865669012,-0.718063473701,0.588132441044,-0.537917554379,0.464699983597,-0.297795563936,1.15510296822,-0.363441407681,-0.0731954276562,0.733137845993,0.30151706934,-0.351360619068,0.197250008583,-0.262345254421
3162,1.90731155872,-1.0796983242,-0.254821121693,-0.257891237736,0.423100024462,-1.80641949177,-0.509414434433,0.468678772449,-0.642330765724,-0.266107469797,0.51072204113,1.13735067844,-0.220950007439,0.126161247492
1282,0.568887352943,0.091156154871,0.205355286598,-1.13286066055,-0.00229999423027,1.45154523849,-0.40291672945,-0.256902933121,-0.269063174725,-0.650148749352,-0.966342568398,-0.296870857477,-0.301250010729,0.657595932484
3383,0.110863208771,0.315866529942,0.902243971825,0.844786167145,0.797150015831,0.870182514191,0.0592692196369,0.742656886578,-0.666556239128,0.239056631923,-0.685283303261,-0.648636996746,-0.0830000042915,-1.13539850712
727,-0.546802520752,-0.554100990295,1.4571852684,-0.211752027273,-0.770449995995,2.07190179825,-0.321530818939,-0.978706777096,0.267160415649,-1.39827263355,-0.692249834538,-0.665093541145,0.0798000097275,0.37314414978
4792,-0.571074843407,-0.16118195653,-0.833694517612,-0.0686968266964,0.678099989891,-1.96406948566,0.980550527573,0.381169348955,-0.491606771946,-0.41727155447,-0.169278293848,0.67908513546,1.19020009041,-0.538455188274
4794,0.0157051831484,-0.290762543678,1.11204373837,1.89348936081,-0.587899982929,2.11701369286,0.481450915337,-1.21201527119,0.412196397781,-0.492009162903,-1.66330361366,-0.759841501713,-0.40055000782,0.128549784422
902,-0.357339978218,0.57004237175,-0.174983605742,0.391405135393,-0.46439999342,0.78989481926,0.666906356812,0.708991229534,1.13276576996,0.55143904686,-0.447884082794,0.771655440331,0.346949994564,0.953877568245
8091,2.98091506958,-0.905611693859,-0.533791840076,0.147734001279,-0.471349984407,-0.991985559464,-0.18137010932,0.568734645844,0.254723221064,-1.63533842564,0.261137485504,0.0671074315906,-0.0604000017047,-0.433159470558
3486,0.774323821068,0.167125895619,-0.649296760559,0.537449240685,-0.00810000300407,-0.434515416622,0.0367377884686,-0.504537343979,-0.881072938442,-0.0600297749043,0.0347780883312,0.95591878891,-1.04334998131,-0.0531384050846
10818,1.19814312458,0.119694724679,1.05360639095,2.40826320648,0.180449992418,0.376544475555,0.294706344604,-0.989022374153,-0.455817520618,-0.30079767108,-0.866294384003,-0.787765979767,-0.515750050545,-0.708526968956
3454,0.156765580177,0.196626454592,1.02300548553,1.35149264336,-0.11210000515,2.50677847862,0.56554877758,-0.768563985825,0.219648897648,-0.150008827448,-1.67432081699,-1.8804615736,0.248800009489,0.390805155039
4282,1.13404345512,-3.9916613102,-0.394436150789,0.0760767534375,-1.24075007439,-0.552818059921,-0.0852870643139,-0.316729009151,-1.01672458649,-0.576507091522,-0.792722463608,0.36362656951,-0.564649999142,-1.84097790718
1605,-0.471825093031,0.0248128324747,-1.146286726,-1.21217894554,-0.0228000003844,-1.70799303055,-0.274337023497,0.10278250277,-0.187067389488,-0.695440709591,0.54088562727,0.876952409744,-0.419700026512,-0.152517110109
10644,1.14718651772,-0.417115807533,0.031132504344,-0.560155153275,-0.940699934959,-0.473645061255,-0.0409272611141,1.1324852705,0.816909730434,0.878669202328,0.0110728591681,0.799289226532,0.925199985504,0.522057235241
2065,-0.459327220917,-0.86487364769,-0.433877408504,2.9231543541,-0.395650029182,-1.35841429234,0.387507617474,-0.893232285976,0.425599843264,-0.892562389374,-0.362533479929,-0.755423009396,-0.65465003252,-0.0541739538312
8321,0.202734753489,-0.636184334755,0.967206478119,-0.0198543965816,-0.258149981499,1.69978046417,-0.795770823956,-0.029412060976,0.525728106499,0.119892954826,-1.63696479797,-0.77370852232,0.18259999156,0.825501561165
8503,1.37043297291,0.117198169231,0.714756608009,1.23831677437,-1.10940003395,-0.157712563872,0.694115996361,-0.738297402859,-0.0188855752349,0.0114216804504,-0.47262892127,0.475881636143,0.134250000119,0.157353907824
7027,0.993230223656,0.816529929638,0.394042730331,0.167879134417,-1.10790002346,-0.900560975075,-0.653331279755,0.393652439117,0.345478922129,-0.172083824873,0.393078029156,0.266629219055,-0.105700001121,-0.305262804031
6850,-0.166217580438,-0.059390977025,1.78616666794,1.66032922268,-1.27020001411,2.01665878296,-0.131673231721,-0.64969933033,0.72340130806,0.52853178978,-0.836600601673,-0.343746930361,-0.32310000062,0.701223671436
1978,0.178004920483,0.306700527668,-0.889781475067,0.325368046761,-0.0369000136852,-0.590733587742,0.727705419064,0.540654301643,-0.418834537268,0.578410625458,1.09667539597,1.30777359009,0.153249979019,-0.0703946202993
896,-0.124736763537,-0.411521911621,-0.161900818348,-1.19719982147,-0.491750001907,-1.45901238918,0.285758316517,-0.435349166393,-1.07454383373,-0.838455796242,0.884564697742,0.009103089571,0.0305000022054,-0.236200928688
5777,-0.259108036757,0.631578683853,1.11660587788,-1.03168773651,-0.463950008154,-0.788583993912,0.278145134449,-0.444142639637,0.0546346046031,0.428487807512,0.360255599022,-0.155169129372,0.566599965096,0.651138305664
1846,-0.124746657908,-0.388724684715,-0.414287120104,-1.26287484169,-0.149899989367,-0.75715482235,-0.649626493454,0.381140351295,-0.739080548286,0.0778207778931,0.442932397127,0.055247195065,-0.176350012422,-0.552967488766
5925,0.379135280848,-0.193906217813,0.525844454765,3.95022678375,0.0705499947071,0.376662522554,-0.417266666889,-0.545436620712,0.257256120443,0.385795474052,-0.29666814208,0.0333260297775,-0.181100010872,-0.269069105387
142,-0.247944623232,-0.86273932457,1.16338062286,-0.0849145129323,0.974849998951,-1.57109606266,-1.24922835827,-0.0556433200836,-0.52849394083,0.0479112416506,0.559476435184,0.385926425457,-0.0501500070095,-0.407284259796
1021,0.343142688274,-0.425061583519,-0.0449576377869,-0.347662478685,-1.59289991856,-3.45608663559,-0.452446043491,0.183017224073,0.0465928949416,1.30146145821,-0.432583659887,0.741533279419,-0.264400005341,-0.59120708704
5699,-0.154376402497,-0.253154873848,-0.00103566050529,0.69451880455,0.601500034332,-0.665678739548,-1.02055084705,0.524125158787,-0.517199456692,0.175651580095,1.08277368546,-1.9668135643,-0.475450009108,0.8421459198
