rid,PCLB001_MCF7_24H:BRD-K58044374-001-01-0:10,PCLB001_MCF7_24H:BRD-K58044374-001-01-0:2.5,PCLB001_MCF7_24H:BRD-K58044374-001-01-0:0.63,PCLB001_MCF7_24H:BRD-K58044374-001-01-0:0.16,PCLB001_A375_24H:BRD-K58044374-001-01-0:10,PCLB001_A375_24H:BRD-K58044374-001-01-0:2.5,PCLB001_A375_24H:BRD-K58044374-001-01-0:0.63,PCLB001_A375_24H:BRD-K58044374-001-01-0:0.16,PCLB001_A375_6H:BRD-K58044374-001-01-0:10,PCLB001_A375_6H:BRD-K58044374-001-01-0:2.5,PCLB001_A375_6H:BRD-K58044374-001-01-0:0.63,PCLB001_A375_6H:BRD-K58044374-001-01-0:0.16,PCLB001_A549_24H:BRD-K58044374-001-01-0:10,PCLB001_A549_24H:BRD-K58044374-001-01-0:2.5,PCLB001_A549_24H:BRD-K58044374-001-01-0:0.63,PCLB001_A549_24H:BRD-K58044374-001-01-0:0.16,PCLB001_A549_6H:BRD-K58044374-001-01-0:2.5,PCLB001_A549_6H:BRD-K58044374-001-01-0:0.63,PCLB001_A549_6H:BRD-K58044374-001-01-0:0.16,PCLB001_A549_6H:BRD-K58044374-001-01-0:10,PCLB001_A549_6H:BRD-K58044374-001-01-0:3.33,PCLB001_A549_6H:BRD-K58044374-001-01-0:1.11,PCLB001_A549_6H:BRD-K58044374-001-01-0:0.37,PCLB001_HA1E_24H:BRD-K58044374-001-01-0:2.5,PCLB001_HA1E_24H:BRD-K58044374-001-01-0:0.63,PCLB001_HA1E_24H:BRD-K58044374-001-01-0:0.16,PCLB001_HA1E_24H:BRD-K58044374-001-01-0:10,PCLB001_HA1E_24H:BRD-K58044374-001-01-0:3.33,PCLB001_HA1E_24H:BRD-K58044374-001-01-0:1.11,PCLB001_HA1E_24H:BRD-K58044374-001-01-0:0.37,PCLB001_HA1E_6H:BRD-K58044374-001-01-0:10,PCLB001_HA1E_6H:BRD-K58044374-001-01-0:2.5,PCLB001_HA1E_6H:BRD-K58044374-001-01-0:0.63,PCLB001_HA1E_6H:BRD-K58044374-001-01-0:0.16,PCLB001_HCC515_24H:BRD-K58044374-001-01-0:10,PCLB001_HCC515_24H:BRD-K58044374-001-01-0:2.5,PCLB001_HCC515_24H:BRD-K58044374-001-01-0:0.63,PCLB001_HCC515_24H:BRD-K58044374-001-01-0:0.16,PCLB001_HCC515_6H:BRD-K58044374-001-01-0:10,PCLB001_HCC515_6H:BRD-K58044374-001-01-0:2.5,PCLB001_HCC515_6H:BRD-K58044374-001-01-0:0.63,PCLB001_HCC515_6H:BRD-K58044374-001-01-0:0.16,PCLB001_HEPG2_24H:BRD-K58044374-001-01-0:10,PCLB001_HEPG2_24H:BRD-K58044374-001-01-0:2.5,PCLB001_HEPG2_24H:BRD-K58044374-001-01-0:0.63,PCLB001_HEPG2_24H:BRD-K58044374-001-01-0:0.16,PCLB001_HEPG2_6H:BRD-K58044374-001-01-0:10,PCLB001_HEPG2_6H:BRD-K58044374-001-01-0:3.33,PCLB001_HEPG2_6H:BRD-K58044374-001-01-0:1.11,PCLB001_HEPG2_6H:BRD-K58044374-001-01-0:0.37,PCLB001_HT29_24H:BRD-K58044374-001-01-0:2.5,PCLB001_HT29_24H:BRD-K58044374-001-01-0:0.63,PCLB001_HT29_24H:BRD-K58044374-001-01-0:0.16,PCLB001_HT29_24H:BRD-K58044374-001-01-0:10,PCLB001_HT29_24H:BRD-K58044374-001-01-0:3.33,PCLB001_HT29_24H:BRD-K58044374-001-01-0:1.11,PCLB001_HT29_24H:BRD-K58044374-001-01-0:0.37,PCLB001_HT29_6H:BRD-K58044374-001-01-0:10,PCLB001_HT29_6H:BRD-K58044374-001-01-0:2.5,PCLB001_HT29_6H:BRD-K58044374-001-01-0:0.63,PCLB001_HT29_6H:BRD-K58044374-001-01-0:0.16,PCLB001_JURKAT_24H:BRD-K58044374-001-01-0:2.5,PCLB001_JURKAT_24H:BRD-K58044374-001-01-0:0.63,PCLB001_JURKAT_24H:BRD-K58044374-001-01-0:0.16,PCLB001_JURKAT_24H:BRD-K58044374-001-01-0:10,PCLB001_JURKAT_24H:BRD-K58044374-001-01-0:3.33,PCLB001_JURKAT_24H:BRD-K58044374-001-01-0:1.11,PCLB001_JURKAT_24H:BRD-K58044374-001-01-0:0.37,PCLB001_JURKAT_6H:BRD-K58044374-001-01-0:2.5,PCLB001_JURKAT_6H:BRD-K58044374-001-01-0:0.63,PCLB001_JURKAT_6H:BRD-K58044374-001-01-0:0.16,PCLB001_JURKAT_6H:BRD-K58044374-001-01-0:10,PCLB001_JURKAT_6H:BRD-K58044374-001-01-0:3.33,PCLB001_JURKAT_6H:BRD-K58044374-001-01-0:1.11,PCLB001_JURKAT_6H:BRD-K58044374-001-01-0:0.37,PCLB001_MCF7_6H:BRD-K58044374-001-01-0:2.5,PCLB001_MCF7_6H:BRD-K58044374-001-01-0:0.63,PCLB001_MCF7_6H:BRD-K58044374-001-01-0:0.16,PCLB001_MCF7_6H:BRD-K58044374-001-01-0:10,PCLB001_MCF7_6H:BRD-K58044374-001-01-0:3.33,PCLB001_MCF7_6H:BRD-K58044374-001-01-0:1.11,PCLB001_MCF7_6H:BRD-K58044374-001-01-0:0.37,PCLB001_PC3_24H:BRD-K58044374-001-01-0:10,PCLB001_PC3_24H:BRD-K58044374-001-01-0:2.5,PCLB001_PC3_24H:BRD-K58044374-001-01-0:0.63,PCLB001_PC3_24H:BRD-K58044374-001-01-0:0.16,PCLB001_PC3_6H:BRD-K58044374-001-01-0:2.5,PCLB001_PC3_6H:BRD-K58044374-001-01-0:0.63,PCLB001_PC3_6H:BRD-K58044374-001-01-0:0.16,PCLB001_PC3_6H:BRD-K58044374-001-01-0:10,PCLB001_PC3_6H:BRD-K58044374-001-01-0:3.33,PCLB001_PC3_6H:BRD-K58044374-001-01-0:1.11,PCLB001_PC3_6H:BRD-K58044374-001-01-0:0.37,PCLB001_U266_24H:BRD-K58044374-001-01-0:10,PCLB001_U266_24H:BRD-K58044374-001-01-0:3.33,PCLB001_U266_24H:BRD-K58044374-001-01-0:1.11,PCLB001_U266_24H:BRD-K58044374-001-01-0:0.37,PCLB001_U266_6H:BRD-K58044374-001-01-0:10,PCLB001_U266_6H:BRD-K58044374-001-01-0:2.5,PCLB001_U266_6H:BRD-K58044374-001-01-0:0.63,PCLB001_U266_6H:BRD-K58044374-001-01-0:0.16
5720,1.50642037392,0.581891179085,-0.851050019264,0.170610070229,0.461258292198,0.352328687906,0.376697421074,0.551286041737,0.558423578739,-0.48382678628,-0.105380252004,0.111800037324,-0.0957683175802,0.134274914861,-0.191485345364,0.648893296719,0.140661582351,0.452086567879,0.787778735161,-0.181782454252,-2.23893260956,0.211429268122,-0.00883701443672,0.879994273186,0.691895782948,1.05440545082,1.03238761425,1.42913341522,1.37159061432,-0.248621195555,0.788545787334,1.06466817856,0.837256908417,-0.0736258924007,0.180002138019,0.247147664428,0.0924679636955,0.457183420658,0.496929168701,0.600548148155,0.560535252094,0.816196978092,0.702429652214,-0.117585398257,0.518239736557,0.867381453514,0.704813718796,0.267434626818,0.546411812305,0.7293176651,0.835674583912,-0.106343641877,0.656462430954,0.843120098114,0.784512162209,0.53851467371,0.892889261246,0.458425939083,0.11684884876,0.513108432293,0.922824561596,0.927120685577,0.0144740343094,-0.0818977355957,-0.0565334632993,0.0708241686225,1.16892957687,-0.422398418188,-0.510052621365,-0.432334512472,-0.117383547127,0.803678870201,0.678233385086,0.573835372925,3.18653345108,0.0473965071142,0.41016498208,0.0754851177335,-0.295089989901,-0.391176730394,-0.604633390903,-1.65167820454,-0.201521337032,0.0510234981775,-0.191647425294,0.43160033226,0.370879471302,-0.15395000577,-0.160400032997,0.159191474319,-0.241303741932,0.762346804142,0.669654607773,0.323942363262,0.254095375538,0.398198395967,-0.00938998535275,0.726414263248,-0.548078000546,0.261873245239,-0.324442535639
466,0.483190625906,0.608681976795,0.482549995184,1.0100107193,-0.0510243177414,-0.259276092052,-0.0491888076067,-0.687095880508,0.266940891743,0.0760368257761,0.697104990482,1.10073053837,-0.111831083894,0.251363158226,-0.648531258106,0.118842251599,0.587840676308,0.333861619234,0.381003201008,-0.645694851875,-0.777027308941,0.0451247692108,-0.0771436691284,-0.293835669756,-1.29753196239,0.524973750114,-0.985466361046,-0.208201482892,-1.09852647781,-0.749763607979,-0.202329844236,0.426421016455,-0.236732631922,0.00648400187492,-0.0564824938774,0.4207701087,-0.0714382827282,0.244897395372,0.119779884815,0.128698527813,0.461701661348,0.0274958908558,-1.19811153412,-0.428235590458,-0.131990969181,0.540517568588,-0.188933715224,-0.271460324526,0.0784945711493,-0.627188563347,0.183675289154,-0.510582625866,0.34142267704,0.709371984005,0.934625327587,0.732082188129,0.41901871562,-0.42660599947,0.360814601183,0.38168656826,0.291638016701,1.07775843143,0.215001478791,-0.406665742397,-0.0246469564736,0.510928988457,-0.111381836236,-0.05033082515,-0.460708320141,-0.408560693264,0.0527444332838,-0.398159891367,-0.196000039577,-0.338664382696,-0.0916000306606,0.885605633259,0.464126706123,0.309704303741,0.222994089127,-0.689225435257,0.431600004435,-0.681926608086,-0.371150135994,-0.276173532009,-0.0189358741045,-0.282533615828,0.235571026802,-0.142999991775,0.163800001144,0.323201388121,-0.0450209006667,-0.935455918312,0.600929319859,0.530450224876,-0.244273677468,-0.307121187449,-0.301649540663,0.500948548317,-0.0339845940471,0.283275514841,-0.0523742735386
6009,1.03107750416,0.759923219681,0.679949998856,0.638704240322,0.577685296535,0.056934479624,0.11777151376,0.32470279932,0.211778059602,-0.558364927769,-0.617919445038,-0.492467343807,0.429769158363,-0.113041453063,-0.799100399017,-0.0316970981658,0.604729354382,-0.00994339957833,0.465343654156,0.3637765944,0.601152062416,0.851408302784,-0.356869339943,0.23593556881,-0.156596586108,0.446416735649,0.927019059658,0.561574757099,-0.200306952,0.0787000954151,-0.00125259906054,0.927941560745,0.363639563322,0.061073333025,0.0772145390511,0.104374453425,0.305335611105,0.281944364309,0.887476086617,0.206135079265,0.0417496748269,-0.00252697616816,0.303844213486,-0.295474350452,0.550361216068,0.978280603886,0.283882975578,-0.0023134239018,0.503782510757,0.19588406384,0.103092253208,-1.09210407734,-0.0306848436594,-0.455150008202,0.679642558098,0.591447472572,1.1734995842,0.321703314781,0.0352609083056,-0.263951390982,0.0967642143369,-0.235080689192,0.112486220896,-0.761675715446,-0.0384343862534,-0.109934583306,-0.285669177771,-0.093318015337,0.0860849767923,-0.103072047234,-0.472956418991,-0.241226643324,0.00313333421946,0.41928601265,-0.706200003624,-0.200794488192,-0.103517077863,-0.367038428783,0.222179606557,-1.30398821831,-0.638433337212,-0.16775496304,0.214384675026,-0.593593597412,0.113631621003,-0.291485369205,0.443728238344,0.4742000103,-0.458299994469,-0.297107100487,-0.855444252491,0.382942944765,0.380419969559,-0.30833542347,0.0702860280871,0.198590055108,-0.374442309141,0.122243851423,-0.517449617386,-0.241684779525,-0.23208630085
2309,-0.599199533463,-0.500081419945,-0.231799989939,0.141394078732,0.222023978829,0.412275403738,0.0254186764359,0.50183981657,0.196723401546,0.614948570728,0.1494910568,-0.775008797646,0.755685567856,0.170007437468,-0.164001196623,0.451474577188,0.778866112232,0.248183637857,0.255025953054,-0.0621669627726,0.581900954247,-0.290621608496,-0.85102725029,0.38157325983,0.161381542683,0.420796990395,0.944733381271,0.634866833687,0.283458948135,-0.175948008895,-0.241856426001,0.728721499443,-0.376773267984,-0.209339991212,-0.530912160873,0.439945697784,0.018950233236,0.41020822525,0.205382570624,0.285596162081,0.0200740285218,0.573405623436,0.223396122456,0.00876449048519,-0.223882853985,0.959325134754,0.512735068798,0.437729895115,-0.373771607876,-0.327677130699,1.0235401392,-0.00418046116829,0.402273982763,0.393966436386,0.289579898119,-0.127314120531,0.427240759134,0.0553676337004,-0.0732626616955,0.346338838339,0.799515426159,-1.10994231701,-0.379223227501,-1.09034025669,-0.230374678969,-0.469087123871,-0.0615066960454,-0.638235926628,-0.608970820904,-2.46221208572,-0.0667656362057,-0.292958438396,-0.47296667099,0.581382811069,-0.0992999970913,-0.466217875481,0.00472002476454,0.368423134089,0.00983948633075,0.168534144759,-0.267466694117,-0.335203528404,1.11751115322,0.271693170071,0.0474397018552,0.250031530857,-0.0783970728517,0.0806999951601,-0.620350003242,0.165053635836,0.577947556973,0.158999279141,0.549357175827,-0.238321736455,-0.026064902544,-0.536090672016,-0.446896314621,-0.319296598434,-1.72035968304,0.479713588953,-0.347507178783
387,0.037825293839,1.13075470924,-0.543949961662,-0.0402747541666,-0.620295464993,-0.219694927335,-1.04365634918,-0.415440917015,-0.647294700146,-0.543929517269,-0.395162045956,-0.0228018388152,0.605766713619,-0.300318986177,-0.252801179886,0.303394377232,-0.0126474052668,-0.12620061636,-0.0181416440755,0.0424596555531,1.31475567818,-0.129617810249,-1.08307528496,0.440049022436,0.133375242352,0.278947919607,0.189193859696,-0.312787592411,0.0267374888062,0.269811093807,0.221099317074,0.102306336164,0.242368891835,-0.493101686239,0.117307916284,-0.254573971033,-0.0720395818353,0.257919490337,0.381904810667,-0.0359760187566,-1.02537500858,-0.962871789932,0.0677360743284,-0.262115508318,-0.114076882601,0.435820311308,0.0739620253444,-0.409506380558,-0.0471577309072,-0.182069897652,0.73108702898,-0.781684398651,0.187230974436,0.679883360863,0.0800977349281,-0.165341854095,-0.350262403488,0.326845556498,0.112344406545,0.678895771503,0.473680406809,0.528931796551,0.37429779768,-0.481673717499,-0.121217019856,0.161693304777,0.415398418903,-0.0328636243939,-0.677089571953,-0.254543632269,-1.24517405033,-0.433613836765,0.00640000402927,-0.282047271729,-0.666133403778,-0.220960468054,0.175022527575,-0.799671053886,-0.124243602157,-0.342316687107,0.469333350658,-1.50737321377,-0.714957416058,0.0823105424643,-0.346200823784,-0.303798049688,-0.0762796700001,0.410050004721,-1.05124998093,0.560721039772,-0.0127004869282,0.261537194252,0.443928658962,-0.208155095577,0.546900451183,0.517872035503,0.0871876999736,-0.454402387142,-0.751559495926,-0.0601022914052,-0.251018583775
3553,-0.0772982314229,-0.485817432404,0.795049965382,-0.329360127449,-0.188913747668,-0.110445827246,-0.114214628935,-0.43701210618,-1.16900157928,0.14357739687,-0.512021899223,-1.29179334641,-0.421297490597,0.507410049438,0.0851750969887,-0.566651940346,-0.609363794327,-0.443536907434,-0.65613079071,-0.377604871988,1.29530656338,-0.890876114368,0.16910842061,-0.845490038395,0.328047990799,-0.856306970119,-0.619736671448,-0.337096780539,0.562497794628,0.0177212357521,-0.75431907177,-0.60272616148,-0.668409466743,-0.203651979566,0.0940546989441,0.130815669894,-0.799940466881,-0.905348598957,-0.306279689074,0.284777224064,0.0608618408442,-0.0316118597984,-0.170878529549,0.128499746323,-0.14731220901,-1.19356691837,-0.462424784899,-0.272901415825,-0.568885147572,-0.463928252459,-0.720802545547,0.376108527184,-0.872925400734,-0.83831012249,-0.176458925009,-0.288041293621,-0.882374107838,-0.615582227707,0.0429700501263,-0.795637488365,-1.41456913948,-0.0142193287611,-0.1545663625,0.159088820219,-0.290682405233,-0.113610357046,0.294483989477,0.207554250956,0.402235358953,0.277558624744,0.603330016136,-0.000594660639763,0.615566670895,-0.246929481626,-0.0530999898911,-0.0397901013494,-0.64527797699,-0.519311606884,-0.255020797253,0.0141919255257,0.128366649151,0.361885905266,0.262896001339,-0.237148687243,-0.259533852339,-0.246970698237,0.239104419947,-0.124200001359,-0.295150011778,-0.582760989666,-0.010190859437,-0.49947938323,-0.699476122856,-0.286435842514,-0.0381986200809,-1.1691057682,-0.437676370144,-0.651145279408,1.21995425224,-0.4944011271,0.338554382324
427,0.281441062689,0.134329602122,-0.0226500034332,-0.367127776146,0.18087336421,0.56669896841,-0.0806600823998,0.179446175694,0.0929696708918,0.291703402996,0.338364928961,-0.917165517807,-0.411265820265,-0.182012557983,-0.966052174568,-0.658189713955,-0.026859479025,-0.00639325194061,-0.0589344240725,0.224826544523,-0.737021684647,-0.0599100887775,0.656930446625,-0.242599233985,-0.376806378365,-0.420456051826,-0.0458637624979,0.198903560638,-0.490702360868,0.419268131256,-0.0294018089771,0.0937067270279,-0.037254486233,0.0121466144919,0.273225724697,0.200980991125,0.378428727388,0.0707717090845,-0.629575669765,0.11880594492,-0.321690171957,-0.0335162878036,-0.184307336807,-0.490800023079,0.192543283105,-0.151145905256,-0.00365754961967,-0.239544048905,-0.13823312521,0.110015042126,-0.00445902300999,1.2088457346,0.449868083,0.389575451612,-1.25610244274,0.899820923805,-0.331578940153,0.0856827646494,0.176992401481,0.443065971136,0.314683675766,0.33433380723,0.562575221062,-0.0809449180961,-0.541063129902,-1.0461076498,-0.281663715839,0.119548276067,-0.640885949135,-0.752834200859,0.452353537083,0.0553589351475,-0.523666679859,-0.678910195827,0.770266652107,-0.252611637115,-0.0143713355064,-0.450738430023,0.279255598783,0.0592849254608,0.698366701603,-0.917127013206,-0.575028419495,-0.0628276690841,0.826327860355,-0.349056601524,0.746810972691,1.37010002136,-0.320999979973,0.415346682072,-0.0845288932323,1.86936557293,0.12384006381,0.0133213177323,0.127776265144,0.490614652634,-0.297003358603,-0.320421546698,0.286973148584,0.229894697666,-0.321309089661
5898,-1.1023414135,-0.453584969044,0.416349977255,-0.00155242532492,-0.305848002434,-0.701713263988,-0.846508145332,-1.11934411526,-1.05764842033,-0.619475781918,0.0523763820529,-0.513562381268,0.104037433863,-0.303095668554,-1.38161015511,-1.05265760422,-0.355997055769,-1.08849704266,-0.175043448806,-1.11945319176,0.713848233223,-0.945946156979,-0.173485398293,-0.178784027696,-0.675698280334,-0.206269085407,-0.42594024539,-0.355455160141,-0.386214703321,0.287263810635,-1.0346724987,-0.437345743179,-0.757953822613,-0.625548183918,-0.509614467621,0.0168142169714,-0.279096454382,-0.235950946808,0.172662526369,0.0919373780489,-1.22531795502,-0.846946239471,-0.885803997517,-0.856549501419,0.12403818965,-0.105090923607,-1.38963663578,-0.387535452843,-0.382473289967,-0.150503247976,-0.0301465578377,-0.635392725468,-0.879699110985,0.463868260384,0.303468585014,-0.770210921764,-0.631673336029,-0.194370776415,0.0302552506328,1.07106292248,0.280036658049,-0.516116738319,-0.669316709042,-0.6423214674,0.0292153209448,0.190096408129,-0.738224089146,0.105485633016,0.29799926281,0.307004660368,-0.468088567257,0.0294341892004,0.393000006676,-0.389764428139,-0.162366688251,0.110301181674,0.235509008169,0.0830347537994,-0.287874162197,-0.20749220252,-0.415133327246,-0.130247458816,-1.40571665764,-0.386726558208,-0.16523912549,-0.602780997753,0.522352218628,0.178550004959,0.230199992657,-0.237582445145,0.126262545586,0.288069814444,-0.0526309348643,0.248956412077,-1.05414390564,0.387956619263,0.472260862589,-0.224268704653,-0.336627542973,0.399459779263,-1.03605937958
23365,-0.108276225626,0.953272283077,-0.986100018024,-0.575696289539,-0.392083913088,-0.217784553766,0.282161355019,-0.558188140392,0.125391557813,0.252726733685,-0.615354716778,0.223211735487,-0.171460866928,0.781368136406,2.65278482437,0.977546215057,0.712300658226,0.14448350668,-0.330074161291,0.313594847918,0.416135400534,-0.579238414764,-0.912505269051,0.242931693792,-0.258661717176,0.156682163477,0.211674645543,-0.423419207335,0.287320315838,0.16671448946,0.461002230644,-0.0501678884029,-0.111596480012,-0.124613925815,0.733616471291,0.402749240398,0.994502365589,0.415495753288,-0.363726854324,0.260173052549,0.0787898674607,0.926433205605,0.251823633909,0.192541986704,-0.0219395756721,0.448298722506,-0.843667924404,-0.0682303458452,-0.307396858931,0.0305012091994,0.196229919791,0.0963319540024,0.608743131161,1.24034512043,-1.27410686016,-1.04712915421,-1.84847450256,0.589695930481,0.6482847929,-0.179855287075,-0.107088468969,-0.253494769335,-0.409224450588,-0.387974083424,-0.247865214944,0.12837575376,0.818957030773,-0.83404648304,0.216165691614,-0.269305974245,0.00295127928257,0.791362524033,-0.572466731071,-0.736732423306,-0.0524333119392,0.840610980988,1.25908958912,-0.382740914822,0.0836091265082,-0.916455745697,0.691299974918,-0.955339252949,-0.716630458832,-0.0619016252458,-0.095335803926,-0.0680897533894,-1.26826226711,-0.667500019073,-0.462000012398,0.473529696465,-0.633938729763,-0.244433656335,0.187623217702,-0.988414645195,0.602916777134,0.628747045994,0.248560100794,-0.00543232262135,0.225573331118,-1.83535349369,-0.266043812037
6657,-0.370356380939,-0.851715028286,-0.246950000525,-0.440194547176,0.514897048473,0.0999943986535,0.333308517933,0.0741601586342,-0.542174339294,0.349744051695,-0.343200325966,-0.730651199818,-0.419791281223,-0.2100456357,0.411720842123,-0.321569740772,-0.479751437902,-0.730704128742,-1.24604558945,-0.295473963022,-0.711146295071,0.487550616264,0.593971967697,-0.665195584297,-0.15647777915,-0.923174142838,-0.876384556293,0.684849143028,-0.170120298862,-0.0116491019726,-0.573439896107,-0.838723659515,-0.343138515949,0.55817091465,0.381440967321,0.357033312321,-0.217981874943,-0.0976225808263,0.130569547415,0.241100177169,-0.586118936539,-0.215928122401,-0.0551279261708,0.224228471518,-0.290532410145,-1.24250864983,-0.463634192944,-0.042674548924,-0.227160736918,-0.212090015411,-0.578568458557,0.347470581532,-1.30758857727,-0.895816326141,-0.141224786639,0.315788984299,-0.892641544342,-0.896596848965,-0.416563868523,-0.752214252949,-1.3264644146,-0.0619984865189,-0.518776834011,0.179852619767,-0.00984679162502,-0.43700286746,-0.400382101536,-0.329162865877,0.198775067925,0.35532990098,0.105835899711,0.0571057200432,0.379133373499,-0.514347910881,-0.347266703844,-0.0804789960384,-0.618604302406,-0.178183332086,-0.166056469083,-0.333916664124,0.368666678667,1.09939515591,0.351549804211,-0.0238597989082,-0.341509222984,-0.143544077873,-0.290949463844,-0.462249994278,-0.265450000763,-0.682722687721,0.240290611982,-0.830676496029,-1.10493838787,-0.139079302549,-0.193739771843,-0.478383392096,-0.563195228577,-0.403937965631,0.91608029604,-0.575724601746,0.295610487461
