rid,DOS025_VCAP_6H:BRD-K63000292-001-01-4:4.97,DOS025_VCAP_24H:BRD-K63000292-001-01-4:4.97,DOS047_A375_24H:BRD-K63000292-001-01-4:4.97,DOS047_A549_24H:BRD-K63000292-001-01-4:4.97,DOS047_HT29_24H:BRD-K63000292-001-01-4:4.97,DOS047_MCF7_24H:BRD-K63000292-001-01-4:4.97,DOS047_PC3_24H:BRD-K63000292-001-01-4:4.97,DOSBIO002_A375_24H:BRD-K63000292:9.94025,DOSBIO002_A549_24H:BRD-K63000292:9.94025,DOSBIO002_HT29_24H:BRD-K63000292:9.94025,DOSBIO002_PC3_24H:BRD-K63000292:9.94025,DOSBIO002_MCF7_24H:BRD-K63000292:9.94025,DOSBIO002_NEU_24H:BRD-K63000292:9.94025,DOSBIO002_NPC_24H:BRD-K63000292:9.94025
5720,-1.26524078846,0.287349939346,0.825653553009,0.230992108583,-1.36256659031,-0.253854542971,0.688259840012,0.000936634838581,0.157888755202,0.687253713608,0.106911331415,-0.141704320908,1.87045001984,1.06829702854
466,-0.776723325253,-0.253986477852,-0.676159441471,-0.265150785446,-0.418662399054,-0.22889393568,0.419474422932,-3.15035700798,0.940454959869,-0.0954413712025,0.716631233692,0.276772350073,-0.284049987793,0.0979921892285
6009,-1.1922287941,-0.568905413151,-0.752177417278,-0.331750094891,-0.78189098835,-0.618648707867,0.213444024324,0.548583447933,-0.681865692139,0.0265577882528,1.00815105438,-0.0256454348564,0.758650004864,0.714196205139
2309,-0.884615063667,0.961552739143,0.189333200455,1.45049500465,-0.418426811695,0.574333488941,0.103345409036,-0.18543690443,0.0970204770565,4.33434486389,0.112539380789,1.65288472176,0.663149952888,0.942018270493
387,-2.09839701653,-0.385455071926,0.656649291515,-0.656509757042,-0.859486579895,-0.999537527561,-0.621172487736,-0.976159632206,-0.385390520096,-0.682483017445,-0.436216473579,-0.288601636887,0.272899985313,0.703250408173
3553,1.27719116211,0.78186249733,-0.0894069671631,0.0574384778738,1.12036538124,-0.422061622143,3.09078931808,0.427374124527,-0.646666586399,0.222346276045,3.95250225067,-0.210736855865,-0.0884499847889,-0.376190304756
427,0.814106881618,-0.424782007933,0.0896574854851,-0.461960196495,-0.343090355396,0.550431132317,0.549285829067,0.329364717007,0.7152531147,0.426100075245,-0.14117410779,0.942552983761,1.61500000954,0.530206203461
5898,0.584789216518,0.248553067446,0.905426859856,-1.15804982185,-0.365687072277,-2.15060567856,-0.432918846607,0.725317537785,0.170451700687,0.390118479729,0.189622163773,-1.08454835415,-0.666800022125,0.747515916824
23365,0.499261319637,0.483359277248,-0.384654283524,0.200384795666,-0.466792225838,-0.5402354002,-0.403440654278,-0.30710414052,0.148475632071,0.315792143345,-0.768140733242,-0.223802983761,-0.365150004625,-0.425367414951
6657,0.537589728832,0.0877338647842,-0.31191432476,-0.691399097443,0.274429738522,0.0430478937924,0.114542379975,0.334736257792,-1.64789390564,4.31231880188,0.171403452754,-0.918216466904,0.762749969959,1.12091112137
