rid,CPC003_HA1E_6H:BRD-A41145729-001-02-7:10,CPC003_HA1E_24H:BRD-A41145729-001-02-7:10,CPC003_HCC515_6H:BRD-A41145729-001-02-7:10,CPC003_HCC515_24H:BRD-A41145729-001-02-7:10,CPC003_PC3_6H:BRD-A41145729-001-02-7:10,CPC003_PC3_24H:BRD-A41145729-001-02-7:10,CPC003_VCAP_6H:BRD-A41145729-001-02-7:10,CPC003_VCAP_24H:BRD-A41145729-001-02-7:10,CPC015_A375_6H:BRD-A41145729-001-02-7:10,CPC015_A549_6H:BRD-A41145729-001-02-7:10,CPC015_A549_24H:BRD-A41145729-001-02-7:10,CPC015_ASC_24H:BRD-A41145729-001-02-7:10,CPC015_HEPG2_6H:BRD-A41145729-001-02-7:10,CPC015_HT29_6H:BRD-A41145729-001-02-7:10,CPC015_MCF7_6H:BRD-A41145729-001-02-7:10,CPC015_MCF7_24H:BRD-A41145729-001-02-7:10,CPC015_NPC_24H:BRD-A41145729-001-02-7:10,CPC015_PHH_24H:BRD-A41145729-001-02-7:10,CPC015_SKB_24H:BRD-A41145729-001-02-7:10,NMH002_FIBRNPC_24H:BRD-A41145729-001-04-3:10,NMH002_FIBRNPC_6H:BRD-A41145729-001-04-3:10,NMH002_NEU_6H:BRD-A41145729-001-04-3:10,NMH002_NEU_24H:BRD-A41145729-001-04-3:10,NMH002_NPC_6H:BRD-A41145729-001-04-3:10,NMH002_NPC_24H:BRD-A41145729-001-04-3:10
5054,0.297650009394,-1.4559019804,-0.815034031868,-0.67547750473,0.25973534584,0.139323696494,-0.146375969052,-0.975600004196,-0.288753241301,0.416250020266,0.46313816309,-0.354693174362,-2.01425004005,0.799546480179,2.0140786171,-0.561410367489,-0.903795361519,0.489900022745,0.957649946213,0.243530720472,0.379116624594,-0.777032673359,1.08108067513,-1.01655185223,-0.230100005865
3108,-0.181749999523,0.263670802116,-0.802321016788,-0.267117828131,0.131588608027,-0.418953865767,-0.87518119812,1.41345000267,-0.200676620007,1.0637999773,0.120780915022,1.80515158176,1.85474991798,1.63473200798,1.15227937698,0.186986103654,-0.404797613621,-0.318350017071,-0.625949978828,-0.375296711922,0.147385105491,-0.238173320889,0.565511703491,0.960931718349,-0.439366698265
1950,0.452149987221,0.29484629631,0.380325436592,0.897070705891,0.357412576675,0.44520097971,-0.378792613745,1.35225009918,-0.515140593052,0.681349992752,-0.432166367769,-0.202217131853,1.05110001564,-0.399655133486,0.899229645729,-0.657274842262,-0.1953484267,-0.667600035667,-0.621350049973,-0.237288191915,-0.649930119514,-0.46536397934,-0.365843176842,-0.770459771156,0.0106000006199
351,-0.590999960899,-0.304842919111,0.560980677605,0.461499989033,-0.713431239128,0.15572912991,0.00138635188341,-1.04275000095,-0.313429832458,-1.30114996433,0.574827373028,-0.513391256332,1.18225002289,-0.70797932148,0.999033689499,-0.35053563118,-0.301438033581,-0.00135000003502,0.00034999998752,-0.176706910133,-0.0757492780685,0.214856699109,0.253037691116,0.633994102478,0.157600015402
4846,0.118599995971,0.280425131321,-0.0308688692749,0.240232780576,-0.835872709751,-1.00787127018,-0.0623561367393,-0.586000025272,-0.0630414783955,0.659399986267,0.0759536474943,-1.1330217123,-1.45545005798,0.941875219345,0.261375308037,0.343384563923,-0.364560842514,0.404100000858,-0.391599982977,0.490502566099,0.433558225632,-0.16229853034,-0.095668554306,0.0838273465633,-0.434833347797
1452,-1.02055001259,-3.31254673004,-1.12014770508,-0.421899616718,-0.253331810236,-0.292253613472,0.0486408546567,-1.28125,-0.886925280094,0.175650000572,-0.683036029339,-0.540973901749,1.61820006371,-0.350046724081,-0.750033736229,0.169134527445,0.206552505493,0.416250020266,0.744249999523,-0.183942466974,0.527063429356,-0.38547462225,-0.516679883003,-0.0502155125141,0.306166678667
4776,-0.70300000906,-0.246638715267,-0.282243013382,0.538514912128,-0.468457907438,-1.27787828445,-0.456873953342,0.602349996567,-0.133206665516,0.656449973583,-0.116283945739,1.89224147797,3.41284990311,-0.607503175735,1.21787834167,-0.283138930798,1.44321358204,-0.493849992752,-0.822700023651,0.144021347165,0.679339170456,-0.10640154779,0.35983261466,-0.232779636979,1.38926672935
6908,0.161500006914,-0.474345475435,-0.471079051495,-1.09591829777,0.705699622631,0.707235634327,0.456142127514,0.0919000059366,0.418492376804,0.043799996376,0.69790571928,-0.498384833336,-2.03285002708,0.39710304141,-0.962410032749,1.02291667461,-0.314944833517,0.292549997568,-0.226299986243,0.0601006373763,0.233140587807,0.551419079304,-0.220484346151,0.293439537287,0.18723334372
672,-0.142450004816,-0.361568152905,-0.736164271832,-0.423006981611,0.379146009684,0.201266646385,-0.103963784873,0.0833500027657,-0.411163806915,0.459250032902,-0.0437997169793,-0.689384102821,-0.835999965668,-1.51706123352,-1.43667912483,0.147213578224,0.22852230072,-0.748049974442,-1.09004998207,0.0964748412371,0.423716336489,-0.10821133852,0.30569177866,0.723895788193,-0.161866664886
5710,-0.376800000668,-3.20010113716,-1.44103002548,-0.287344574928,0.651807844639,0.104266509414,0.300146818161,-0.910499989986,-0.715086817741,-1.52425003052,1.02672708035,-0.981012642384,-0.760450005531,0.174949482083,-0.221658915281,0.31785222888,-0.0789683461189,0.362500011921,0.348049998283,0.133673489094,-0.11745685339,0.364334881306,-0.542173743248,0.0677982494235,0.425566673279
2115,0.405649989843,1.80483281612,-0.590241909027,-0.189162373543,-0.237416595221,-0.132084056735,-0.488525986671,-0.664699971676,-1.20775198936,-0.601200044155,-0.549290895462,-0.648438751698,3.86859989166,0.389602959156,1.08286356926,0.956078052521,-0.896639704704,-0.220499992371,-0.419849991798,0.218464836478,1.02936196327,0.799657046795,-0.357490718365,0.238289371133,-0.300400018692
7015,-0.776350021362,1.59179568291,0.389582037926,0.686861395836,-0.180266112089,-0.368520975113,-0.440836280584,1.52165007591,-0.139527797699,0.486099988222,-0.222119897604,0.684354603291,1.80054998398,-0.182418465614,1.45767343044,0.112692803144,0.901271224022,-0.213799998164,-1.21960008144,-0.111920885742,-0.152647167444,-0.278828889132,0.618062376976,-0.11509783566,0.1902333498
8726,0.253350019455,-0.31886702776,-0.12509547174,-0.461167991161,0.084862858057,-0.317728221416,-0.157305911183,1.65839993954,-0.00520193949342,-0.365649998188,0.881859183311,0.417123615742,-0.386749982834,0.066016972065,0.0144980400801,0.919794142246,-0.503676891327,0.288899987936,-0.0572500005364,-0.861016988754,-0.236600205302,-1.47360777855,-0.530319690704,0.27071171999,-0.38069999218
2185,-1.16530001163,2.365026474,-0.810082435608,-0.144781529903,-1.72109234333,-0.612149357796,-0.6895185709,0.129050001502,1.36096978188,0.102950006723,-0.469289630651,0.836827039719,2.48270010948,-0.521342813969,1.41186475754,-0.427844554186,0.989209532738,-0.377050042152,-1.01390004158,0.0371362566948,-0.428018510342,-0.558983802795,0.403023719788,-0.576616883278,0.0402333140373
3315,-0.551450014114,-1.35262537003,-0.184868782759,-0.716673731804,0.455113440752,0.334784954786,0.333561480045,2.99629998207,-0.327581703663,-0.858049988747,-0.22074458003,-0.190662920475,-2.51029992104,0.987319767475,-0.30180054903,-0.66143488884,1.51126646996,0.764850020409,0.00130000000354,0.190817758441,0.75956350565,0.00419377535582,-0.880742967129,0.149584189057,0.0940999984741
5289,-0.34810000658,-0.0294514298439,-0.072929225862,-0.637217104435,-0.417192012072,-0.501862585545,0.00204313918948,-0.195700019598,-0.0983984395862,-0.220899999142,-0.36075720191,-0.220852896571,-0.289900004864,-0.107701830566,1.34744155407,-0.0745520591736,-0.119990281761,-0.0565499961376,-0.692700028419,-0.0220008864999,0.0172577798367,-0.465354084969,-0.075735874474,-1.38557958603,-1.20116662979
868,-0.721199989319,-0.154609531164,-0.697512149811,-0.700201630592,-0.772446513176,-0.428073883057,-0.24940559268,-0.658399999142,1.30962860584,0.03579999879,-0.0435697138309,-0.113300532103,1.43525004387,0.408346891403,0.477961808443,-1.08263397217,0.407659351826,0.0640499889851,-0.315800011158,-1.07357120514,-0.0959674939513,-0.387776225805,-0.508362948895,-0.0847898051143,0.279933333397
1677,-0.975250005722,-0.0524234771729,-0.291648834944,0.354992747307,0.0738639757037,0.754216313362,-0.154856771231,0.0810000002384,-0.592067956924,-0.429149985313,0.669034004211,-0.297488808632,3.2688999176,-0.338206201792,0.566041469574,-0.588524639606,0.151351317763,0.0706499814987,-0.691899955273,-0.202846065164,-0.623983621597,-0.565843939781,-0.0325722247362,0.816261291504,-0.0337666869164
7043,-0.707949995995,-0.52527564764,-1.22783076763,0.10715597868,-0.904467582703,-0.720090091228,-0.442796468735,-1.29949998856,0.17586414516,-0.0840499997139,-0.812465667725,0.898277997971,2.56785011292,-0.208451375365,1.46078717709,-0.282757341862,0.781320035458,-0.318849980831,-0.17460000515,0.572495043278,0.8228713274,0.00523905456066,0.656187176704,-0.27783831954,0.00379998981953
5613,-0.989399969578,0.349968254566,-0.4863730371,3.01284122467,-0.475234895945,-0.262592971325,-0.0414547175169,-0.219000011683,0.61824887991,0.457899987698,-0.537477433681,0.341585069895,6.28595018387,-0.245207101107,1.63101649284,-0.246486753225,1.25562024117,0.40680000186,-0.625400006771,-0.180636927485,-0.3207244277,-0.294895261526,0.712921500206,0.138951316476,-0.585300028324
595,0.186100006104,-1.70546853542,-1.39851403236,-0.799504220486,-0.453242540359,0.327689826488,0.0156941451132,-1.5134999752,-0.357082724571,0.0551999956369,0.424797296524,0.42549598217,-1.3993499279,0.300633221865,-1.05209565163,0.13670399785,-0.0121718943119,0.749399960041,1.18854999542,0.0846412628889,-0.0143889933825,0.151872813702,0.177081003785,0.193666517735,0.18763333559
4793,0.259099990129,0.35659044981,0.116518639028,0.661802351475,0.162004038692,0.551917791367,-0.388601601124,3.77384996414,0.642052233219,-0.410349994898,0.624462962151,0.128872945905,4.34479999542,1.73896753788,0.142230689526,0.187634468079,0.686902761459,0.206599980593,-0.270349979401,-0.0178585909307,0.256566762924,0.0767972543836,0.373784869909,-0.00626507401466,0.0938999950886
2736,-0.805000007153,1.47376990318,-0.1249955073,0.320244282484,-1.06211972237,-0.00314739346504,-0.760235726833,0.309750020504,1.28299343586,-0.440200001001,-0.460911720991,1.47053349018,3.36775016785,-0.280702292919,1.49117338657,0.27726495266,0.295281618834,-0.684149980545,-0.439349979162,-0.156112253666,-0.294057250023,0.933594763279,0.277051627636,1.21554422379,0.379066675901
5290,-1.33019995689,2.6586534977,-0.276161938906,0.351614892483,-0.906876802444,-0.846258282661,-0.837285995483,0.120000004768,0.528969526291,1.44044995308,0.340988188982,0.724920809269,1.83235001564,-0.313171505928,1.05757260323,-0.409295767546,0.591337800026,-0.522099971771,-0.770049989223,-0.166263088584,-0.789390563965,-2.05869626999,0.0600340515375,0.000342831015587,0.53373336792
6194,0.0,0.0585925392807,0.000582189066336,-0.563708901405,0.588018894196,-0.790296912193,-0.367285341024,0.331149995327,0.0,0.0010000000475,-0.197771266103,0.0,-1.00999999046,0.605567097664,0.511217236519,-0.430946439505,-4.85492200824e-05,-0.0010000000475,0.000300000014249,-0.691237807274,-0.00819712877274,-0.000231594924117,-1.01464807987,0.799823105335,0.523266673088
1676,-0.899999976158,0.580015182495,-1.18906164169,0.527629613876,-1.48223602772,-0.474570542574,-0.561437249184,-1.12010002136,-0.0116823017597,0.197400003672,-0.0904578492045,1.16397881508,2.42320013046,-0.412196904421,1.20917952061,-0.0801914185286,1.03009486198,-1.01130008698,-0.871899962425,0.125452652574,-0.0784803330898,-0.201570242643,0.225666254759,-0.502646267414,0.140033334494
23512,-0.838450014591,-2.84053277969,-1.95073926449,0.157415658236,-0.877121984959,0.619186937809,0.0257109552622,-0.574850022793,-0.0577364116907,-0.152199983597,0.930965721607,-0.436850845814,1.2650001049,-1.01541137695,-0.246187970042,-0.0304120108485,-1.0938975811,-0.383400022984,-0.259249985218,0.184985205531,-1.02717328072,0.0835931822658,-0.67374587059,-0.608534216881,0.0125999972224
148022,0.674000024796,-0.31546023488,-0.688524723053,-0.0944285392761,-0.691767156124,0.222774326801,-0.112138330936,-1.10835003853,-0.111155152321,-0.427899986506,-0.32827052474,-0.158277288079,1.17474997044,0.686321735382,-0.0620557814837,-0.646442949772,0.778671681881,-0.533800005913,-0.671449959278,-0.369402438402,0.885036826134,-0.22779969871,0.46589410305,-0.79659807682,-0.182600006461
1906,-0.247349992394,0.0858841016889,-1.04873681068,-0.0207179710269,-0.899702310562,-0.929067492485,-0.33542829752,0.327399998903,0.48770788312,-0.946150064468,-0.0862363874912,0.514476597309,2.32660007477,-0.262388586998,0.720682382584,-0.762437462807,0.10207387805,-0.250849992037,0.145449995995,0.194522827864,-0.239692643285,0.0995283648372,0.738976955414,-0.108611688018,-0.245633333921
8878,-0.611299991608,-0.578929066658,-0.789308190346,-3.3591401577,0.435962706804,-0.0977250784636,-0.565460622311,0.194249987602,0.0440413728356,0.0299499928951,0.639006376266,-0.540885150433,-2.24025011063,-0.250247180462,-0.31470361352,-0.130049273372,-0.401551127434,-0.00165000010747,-0.125049993396,-0.252865493298,0.411881834269,-0.697642564774,-0.391280412674,-0.545104026794,-0.0541333183646
3091,-0.337249994278,-0.671917617321,0.317770123482,0.206601247191,-0.618702769279,-0.881952881813,-0.0127506675199,-0.716750025749,-1.28859639168,-1.41414999962,0.506395459175,0.0958146452904,0.687399923801,-1.44503855705,0.403632998466,-0.293887645006,-0.2278765589,0.186749994755,1.09424996376,0.407834708691,0.861122071743,0.0510604344308,-0.729587197304,0.862690389156,-0.784033298492
5743,-0.0902999937534,-0.38983258605,-1.07777929306,6.20244503021,-0.63439399004,-0.168536841869,-0.161763817072,4.11194992065,3.86082911491,0.869199991226,0.524026215076,2.76741242409,-0.194900006056,1.15100181103,0.772963881493,0.140743374825,0.632279992104,0.626850008965,4.52559995651,-0.0214772373438,-0.474548190832,0.15632943809,0.242138296366,-0.616850852966,0.955233335495
5321,-1.30900001526,0.826501488686,-0.467136949301,0.0369698144495,-0.961245834827,-0.871512413025,-2.21823430061,-0.722699999809,-0.559961557388,-0.274349987507,0.400533735752,0.200010061264,1.50964999199,-1.59495162964,-0.0598770491779,-0.175570547581,0.958390653133,-1.46775007248,-5.20109987259,0.400614142418,-4.22481679916,0.0489634796977,0.910031080246,-0.0321002081037,-0.312933325768
4144,-0.634449958801,1.23388195038,0.757237613201,-0.33476087451,-0.0257586352527,0.0746037513018,-0.0477322861552,1.32034993172,-0.659816980362,-1.58780002594,1.1359732151,-0.495512872934,-0.0288999993354,-0.10322137177,-0.35308405757,0.417368859053,0.0489312335849,-0.0010000000475,0.532150030136,-0.693075537682,-4.06250953674,0.139883264899,0.249447703362,0.779442250729,-0.199466645718
1981,-0.354099988937,0.356425851583,2.48292565346,-0.360851079226,-0.0607577934861,0.565091431141,0.0189220905304,2.81709980965,-1.30546963215,-1.03845000267,0.651868581772,0.0503244325519,-0.323249995708,0.316916137934,-0.0159967504442,-0.536248028278,0.12074803561,0.186449974775,-0.553200006485,0.255657434464,1.62934279442,1.34162569046,0.0799957364798,1.25942015648,0.749899983406
695,-0.728950023651,-0.71806615591,-0.506910562515,0.00514436885715,-0.243886500597,-0.00313702225685,-0.678178071976,-0.566150009632,2.72041153908,0.763700008392,0.696793556213,-0.276202082634,-0.289900004864,0.197198778391,0.18799610436,0.713451683521,-1.28924357891,0.805199980736,-1.28984999657,0.234458699822,0.800015926361,-0.167621269822,0.0349835827947,-1.20546269417,0.861600041389
10398,0.457049995661,-1.86932992935,-0.39601457119,0.51283788681,-0.473124414682,-0.173372462392,-0.96325469017,-0.652699947357,0.0472048223019,-0.385349988937,-1.10171091557,-1.34274601936,1.71784996986,-0.94558763504,0.789864361286,-0.120725288987,0.287754863501,-0.573450028896,0.384650021791,0.240715891123,0.801798224449,-0.346113801003,0.363594383001,0.011393353343,0.682866692543
5708,0.0975499898195,0.34474927187,-0.102313265204,-0.431523084641,0.554740548134,0.884403467178,-0.247636735439,0.137950003147,-0.767311751842,-0.866199970245,0.0872431471944,0.791240870953,-0.118599995971,-0.870682835579,-4.85132694244,-0.296696096659,1.04100692272,1.14505004883,0.401749998331,0.571015059948,-4.52684402466,-0.292036443949,-3.70307970047,-1.17752063274,-0.452666699886
1213,0.481450021267,-0.522753357887,-0.927496194839,-1.07962548733,-0.433174878359,0.82600235939,0.291576325893,-2.88650012016,0.328743338585,0.466000020504,1.08654975891,0.019316021353,-6.51130008698,0.469108909369,-0.632519960403,0.30860632658,-0.981122195721,0.773300051689,-0.0324000120163,0.603028595448,-0.0323846936226,-0.128331005573,-0.986898481846,0.0786508023739,-0.712900042534
226,0.267599999905,-0.913269519806,-1.05627954006,-0.162472218275,-0.814989447594,-0.417117714882,-0.122063726187,0.0898000001907,-0.747901678085,-0.574850022793,0.0451174639165,-0.888957560062,-2.07644987106,0.544756650925,-1.0743612051,-0.276209741831,0.334441304207,0.843349993229,0.188250005245,0.0680025070906,0.32529643178,0.275162875652,-0.26454642415,0.145789936185,0.131233334541
6777,-0.600049972534,-0.831139564514,-0.897341430187,0.180680453777,0.261548936367,-0.500082015991,-0.123673960567,-0.246500000358,0.166843667626,-0.911350011826,0.134545981884,-0.103167623281,-1.81999993324,1.82411122322,0.43201777339,-0.190345391631,3.61979579926,0.689199984074,-0.478450000286,0.0555988922715,1.37947249413,0.592760443687,-0.012638989836,0.495710879564,0.298200011253
2113,-0.404049992561,-0.87230861187,-0.872979700565,0.946266114712,-1.17818927765,-0.2273440063,-0.849153697491,-0.443099975586,0.28826624155,-0.699899971485,-0.814198195934,0.176285803318,1.74304997921,-0.71007835865,0.604820430279,0.394074559212,0.11527967453,0.306999981403,-0.57824999094,0.405509144068,-0.089535087347,-0.190556287766,0.261784642935,-1.12625217438,0.0401666611433
3329,0.0238500013947,-0.577858150005,0.0879464447498,-0.428692311049,0.723805367947,0.519834041595,0.881291389465,0.218250006437,-1.35613369942,-0.4117000103,0.433891236782,-0.414987802505,-2.97380018234,-0.396803200245,-1.2164567709,0.240515097976,-0.210832476616,0.646899998188,0.0140499994159,0.334816962481,-0.983031570911,-0.00490790605545,-0.64554721117,0.606372117996,-0.271133333445
1050,0.773599982262,-0.692621588707,3.43804836273,0.118649989367,0.752939879894,-0.274177521467,-0.111859023571,1.72824990749,-0.217821851373,-0.441450029612,-0.308608472347,-0.914308667183,-1.21654999256,0.333335191011,-0.357327878475,0.0455626137555,-0.924224615097,0.275450021029,5.34425020218,-1.22260069847,-0.164464950562,-0.239198967814,-0.000203140079975,-0.311515688896,-0.320066690445
9491,0.280300021172,0.591304421425,0.0709300935268,0.384588122368,-0.335572600365,0.331179141998,-0.973936915398,0.416900008917,0.744104743004,0.695649981499,-0.0530561842024,0.156356781721,0.472199976444,-0.290697991848,1.4057226181,-0.324949979782,0.159643173218,-0.907100021839,-1.08774995804,-0.281874120235,-0.837797164917,-0.0462712496519,0.92474013567,-0.355822324753,-0.0494333207607
22926,0.25594997406,-0.274374783039,-0.474860876799,-0.660316467285,-1.3647916317,0.266345918179,-0.985286414623,-1.64740002155,0.42432641983,0.552250027657,-0.461876600981,0.357522934675,-0.307949990034,0.518840909004,-0.115686781704,0.640556156635,0.301450014114,0.957749962807,-0.500849962234,-0.513462841511,0.188293859363,0.31165549159,0.4623093009,-0.854343235493,-0.0375666618347
5899,-0.705599963665,0.140941798687,-0.517525970936,-0.305900990963,0.0963088274002,-0.696194529533,0.186483308673,-0.580299973488,-0.355076998472,-0.0084500014782,0.77048265934,-0.719252467155,-0.222899973392,-0.273012459278,-0.922044813633,-0.698271334171,0.0733020678163,-0.223199993372,-0.913999974728,-0.108336523175,-0.238754034042,-0.886087417603,-0.298459082842,0.578867852688,-0.312766700983
5467,-0.961099982262,-0.136833995581,-0.252407461405,0.188592866063,-0.876338005066,-0.257401138544,0.0747719630599,-0.0200499892235,0.58463704586,-0.191599994898,-0.700186252594,1.36744725704,0.821499943733,0.432211965322,1.27404892445,-0.404757142067,0.613841176033,-0.722400009632,-1.32800006866,-0.656724691391,0.944109857082,-0.468732327223,-0.191649377346,0.529500484467,-0.0567666590214
6774,0.314900010824,-2.13821411133,-1.31722271442,-0.555267691612,0.578213632107,-0.0548796355724,-0.649970412254,-2.18370008469,-1.25193107128,1.95289993286,-0.0131021551788,0.820222556591,-0.28275001049,0.075079202652,-0.851695299149,0.114936046302,-0.225461214781,0.433650016785,0.129999995232,-0.289509803057,-0.26162430644,-0.225095674396,-0.0738743767142,0.462320238352,-0.220433354378
1788,-2.13530015945,1.14391338825,0.224733561277,0.629234373569,-0.948832988739,-0.421746701002,-0.981625139713,-0.337249994278,0.714235842228,-0.389149993658,-0.782117724419,0.162531524897,2.01644992828,-0.715775132179,0.958938121796,-0.196594417095,1.13479530811,-0.166899979115,-0.149800002575,0.236092656851,-0.360362797976,0.350781440735,0.0575590655208,-0.0569852851331,0.431633293629
5921,-0.019200000912,0.566446721554,-0.00213187932968,-0.11418479681,0.326148301363,-0.704084634781,0.455906003714,1.35554993153,0.838371992111,1.10019993782,-0.303561806679,0.348174035549,-1.21570003033,2.73398518562,0.647571206093,-0.436206579208,0.417206525803,-1.20009994507,-0.131700009108,0.28894624114,0.736641049385,-0.296516746283,-0.212946206331,0.266854643822,-0.161066681147
5721,0.0524500012398,0.495439767838,0.535926938057,-0.583302617073,0.490560293198,0.222026363015,-0.291643112898,0.558499991894,-1.38419556618,-0.515600025654,0.505422472954,0.320717573166,-1.85135006905,0.59017932415,0.13637316227,-0.232191339135,-0.712419807911,0.853900015354,0.78694999218,-1.65069770813,0.0331670641899,0.337538450956,0.335814386606,0.597115933895,0.634133338928
2263,0.0162000060081,-0.0589500665665,0.663274228573,0.640518009663,0.408132553101,0.204378634691,-0.498994827271,0.477400004864,-0.241654455662,0.387500017881,-0.298473149538,0.816202938557,2.04340004921,-0.635714530945,0.482708513737,-0.447258740664,1.19758987427,-0.357400000095,-0.356350004673,-0.217691868544,0.804495275021,-0.349420905113,0.454713016748,-0.0247433632612,0.622400045395
808,-0.280750006437,4.1119351387,0.340364098549,-0.081896841526,-0.273603260517,0.0131267905235,-0.689673364162,2.18924999237,-0.294986188412,0.451000005007,1.26234531403,0.860199332237,2.17499995232,-0.106341674924,1.28814411163,-0.656351804733,1.42219638824,-0.656900048256,-0.00960004329681,-0.274913698435,-0.311577856541,0.414666026831,0.980442404747,-0.0429989174008,1.20963335037
