rid,CPC014_A375_6H:BRD-K86465814-001-03-7:10,CPC014_A549_6H:BRD-K86465814-001-03-7:10,CPC014_A549_24H:BRD-K86465814-001-03-7:10,CPC014_ASC_24H:BRD-K86465814-001-03-7:10,CPC014_HA1E_6H:BRD-K86465814-001-03-7:10,CPC014_HCC515_6H:BRD-K86465814-001-03-7:10,CPC014_HEPG2_6H:BRD-K86465814-001-03-7:10,CPC014_HT29_6H:BRD-K86465814-001-03-7:10,CPC014_MCF7_6H:BRD-K86465814-001-03-7:10,CPC014_MCF7_24H:BRD-K86465814-001-03-7:10,CPC014_NEU_24H:BRD-K86465814-001-03-7:10,CPC014_NPC_24H:BRD-K86465814-001-03-7:10,CPC014_PC3_6H:BRD-K86465814-001-03-7:10,CPC014_PC3_24H:BRD-K86465814-001-03-7:10,CPC014_PHH_24H:BRD-K86465814-001-03-7:10,CPC014_SKB_24H:BRD-K86465814-001-03-7:10,CPC014_VCAP_6H:BRD-K86465814-001-03-7:10,CPC014_VCAP_24H:BRD-K86465814-001-03-7:10,NMH002_FIBRNPC_24H:BRD-K86465814-001-04-5:10,NMH002_FIBRNPC_6H:BRD-K86465814-001-04-5:10,NMH002_NEU_6H:BRD-K86465814-001-04-5:10,NMH002_NEU_24H:BRD-K86465814-001-04-5:10,NMH002_NPC_6H:BRD-K86465814-001-04-5:10,NMH002_NPC_24H:BRD-K86465814-001-04-5:10
5720,-2.17855596542,0.104237541556,-1.2584104538,0.10766543448,0.791731595993,0.400231420994,1.12949371338,0.628104686737,-0.189967811108,-0.111618980765,-0.674499988556,-0.258049994707,0.102779828012,-0.325519979,1.46199965477,2.54851055145,-1.83868980408,0.390951514244,-1.17808675766,0.280639588833,0.618266701698,0.850900053978,-0.850350022316,-0.170775547624
466,1.0666000843,-0.12991219759,-0.388214528561,0.875241756439,1.04597961903,-0.870254397392,0.734482526779,0.784717440605,0.186790630221,-0.243760943413,-0.0873999968171,-0.0905999988317,-0.0989625453949,0.73284059763,-0.215625867248,0.317286491394,-0.411893785,0.824697494507,-0.0359848886728,-0.961151361465,-0.467733323574,-0.259149998426,0.619000017643,0.193292349577
6009,0.182325363159,-0.527132809162,-0.341702282429,0.929619729519,-0.212958276272,0.833245873451,0.877654612064,0.0116807818413,0.664021968842,0.0911107063293,1.28100001812,0.381649971008,0.689046978951,0.275030702353,0.903748929501,-0.0961567759514,0.697713732719,0.464096873999,-0.433809518814,0.743475556374,-0.842366695404,-0.338699966669,-1.79120004177,0.560546636581
2309,-0.709077954292,0.0117620229721,0.777576088905,-0.64539372921,-0.351589560509,-0.464703798294,-1.23191809654,-0.717865467072,-0.794128894806,-0.661494612694,0.0983999967575,0.374000012875,-0.345094591379,-0.123784199357,0.0260290503502,-0.184904903173,-0.208928138018,0.150600373745,-0.208076655865,0.367720097303,-0.622400045395,0.0147500000894,-0.660249948502,-0.873850047588
387,1.05832791328,-0.120068460703,1.47788929939,0.395934343338,0.852750182152,1.665766716,0.254609286785,-0.270210385323,0.684860348701,0.428873151541,0.627799987793,0.608150005341,0.315995395184,-0.90790528059,1.09269094467,0.456751823425,0.330597668886,0.632863819599,1.38921833038,0.549538075924,0.200066670775,-0.1412999928,-0.866250038147,0.140895694494
3553,-0.564900159836,0.556253731251,-0.748128473759,1.54417324066,-0.870380401611,-1.08775174618,-0.324492543936,-0.52264803648,-0.317578345537,-0.025706499815,4.92770004272,-0.472000002861,0.793751776218,-0.497247219086,-0.474692434072,-1.3363866806,0.470327585936,-1.1684461832,0.324111759663,-0.361502110958,0.256733328104,-0.0402999967337,-1.0218000412,-0.538658261299
427,0.669360041618,0.353505581617,2.62296533585,-0.770452857018,0.216888666153,-0.095044657588,0.174621045589,0.0975169166923,0.370802521706,0.354133576155,-1.14189994335,-1.43000006676,-0.612897634506,0.321721404791,-0.408479839563,-1.52523350716,-0.463293850422,0.444984525442,-0.984931945801,0.170194357634,0.338333368301,-0.743750035763,-0.857699990273,0.738528132439
5898,0.957434475422,-2.05185341835,0.986706018448,0.133369535208,0.393622815609,-1.07707130909,-0.492652475834,-0.439916074276,0.0782142281532,0.138433858752,-0.138699993491,-1.08590006828,-0.325619995594,-0.570618212223,-0.834034562111,-0.745532929897,-0.400167673826,-0.926047742367,-0.363423883915,-1.58913934231,-0.476366639137,-1.03055000305,-1.03635001183,0.118350163102
23365,0.879525065422,-0.316608995199,-3.43912982941,-0.830765426159,0.181004136801,1.60466063023,0.622738718987,0.548185348511,-0.382325410843,-0.170374944806,-0.532000005245,-0.793150007725,-0.544720113277,-0.571457207203,-0.0896092653275,-1.00247371197,-0.250093340874,-0.221538498998,-1.25538885593,-2.15061974525,-0.223366677761,-0.0401500016451,1.85820007324,-0.28668987751
6657,0.528682291508,0.103058680892,0.629877686501,0.511762499809,-0.872157931328,-0.327313542366,0.0439450331032,-0.0575553998351,-0.566662609577,-0.0402155071497,1.51289999485,0.317649960518,0.739832103252,0.240150213242,-0.340534776449,1.73656976223,1.76917850971,-1.17947483063,0.172632530332,0.0602793991566,-0.732733309269,0.365299969912,-1.07474994659,-0.619847893715
