rid,DOS030_VCAP_6H:BRD-K15050703-001-01-1:4.99,DOS030_VCAP_24H:BRD-K15050703-001-01-1:4.99,DOS034_A375_24H:BRD-K15050703-001-01-1:4.99,DOS034_A549_24H:BRD-K15050703-001-01-1:4.99,DOS034_HT29_24H:BRD-K15050703-001-01-1:4.99,DOS034_MCF7_24H:BRD-K15050703-001-01-1:4.99,DOS034_PC3_24H:BRD-K15050703-001-01-1:4.99,DOSBIO001_A375_24H:BRD-K15050703:9.79313,DOSBIO001_A549_24H:BRD-K15050703:9.79313,DOSBIO001_HT29_24H:BRD-K15050703:9.79313,DOSBIO001_MCF7_24H:BRD-K15050703:9.79313,DOSBIO001_PC3_24H:BRD-K15050703:9.79313,DOSBIO001_NEU_24H:BRD-K15050703:9.79313,DOSBIO001_NPC_24H:BRD-K15050703:9.79313
5720,-0.182522773743,-0.738524854183,0.407011687756,0.0227278545499,0.148399993777,-1.20435500145,-2.07529306412,-0.0113617964089,0.592925190926,2.12298488617,1.10717499256,0.58921700716,1.42060005665,-0.632571935654
466,-0.0564778447151,-0.393920958042,-0.534093976021,-0.932512164116,-1.71805000305,-0.848657488823,-1.09962356091,-2.50560283661,-0.563248991966,-0.533109664917,0.143139466643,0.302717328072,-1.81329989433,-0.272244125605
6009,1.45524537563,-3.4443655014,0.721846222878,0.604926884174,1.8327999115,1.38814544678,0.247812628746,0.0964616909623,0.600373327732,0.144795775414,-1.51464295387,0.548110723495,1.02839994431,-0.414357662201
2309,-0.976659357548,0.0592064373195,-0.267740577459,0.646089792252,1.37004995346,0.479059815407,0.0346276164055,0.701837897301,1.73418879509,1.16319894791,3.09384036064,0.14379888773,0.537400007248,-0.182731091976
387,2.38652706146,-2.11280584335,-0.745260834694,0.615023553371,3.80464982986,0.571217238903,-4.34776163101,0.434543311596,-0.462523818016,-1.17420876026,-1.08251035213,-0.0290016233921,-0.618449985981,-1.36501300335
3553,-1.17710793018,1.15070402622,0.321111053228,-0.447851508856,-1.85175001621,0.159268021584,1.42677414417,0.325741827488,-0.113521575928,-0.540970027447,-0.571212410927,1.49216234684,-0.554100036621,0.715140223503
427,-1.18068814278,-1.12419009209,0.123772799969,0.596790254116,-2.5992500782,-0.934884548187,-0.522024929523,-0.314964979887,2.7219440937,1.68507993221,0.902961671352,0.00232711434364,0.323400020599,-0.32875046134
5898,-0.940454602242,0.937473773956,-0.264934062958,-0.662909090519,0.240500003099,-0.545644104481,-1.87254631519,-0.457327723503,0.473014831543,1.03748583794,0.521478831768,0.279870390892,-0.573849976063,-0.533840537071
23365,0.505139887333,0.109063327312,0.706753313541,0.259515285492,0.918449938297,0.320153385401,-0.850615620613,0.253965079784,-0.972538590431,0.240442276001,-0.753113329411,-0.072014093399,-0.39019998908,-0.265479773283
6657,-0.803494393826,0.328401654959,0.311101585627,-0.432925403118,-1.36339998245,0.151119276881,0.321666479111,0.264701008797,-1.35203170776,0.18936920166,-0.23929721117,0.0612711310387,-0.36804997921,-0.748700797558
5054,-0.331909388304,0.343479424715,-0.99493843317,0.213830709457,1.18050003052,0.931036353111,-0.845388293266,0.867145419121,0.310812562704,-0.319711089134,-0.720972895622,-0.347791671753,-0.484549999237,-1.03232049942
3108,0.107739545405,2.01092529297,0.318458199501,2.06521940231,1.17610001564,1.38119244576,1.77137506008,2.83422374725,0.658420622349,0.84849768877,0.26393455267,1.57723557949,0.677900016308,-0.826156139374
1950,-0.431612223387,0.412110865116,0.422718822956,-0.45562645793,-1.69805002213,-0.330069094896,-0.0838137865067,-0.133093655109,0.682186126709,0.645755410194,-0.404858678579,0.454693496227,0.0531999915838,-0.021374233067
351,0.401095479727,0.0667566508055,0.334565460682,-1.00939846039,-4.30875015259,1.04831433296,1.85797584057,-0.103275120258,-1.01325893402,1.75818109512,-0.0717577263713,0.487490534782,0.871800005436,-0.0340799689293
4846,1.57950687408,-0.478310108185,-5.55099105835,-2.65217685699,-2.17424988747,-0.915794312954,0.123117104173,0.339408457279,0.73292440176,2.92488646507,-0.456907808781,-0.993987441063,-0.259300023317,-0.802864432335
1452,-0.901420891285,0.287518918514,0.430210530758,0.0733283311129,-1.69024991989,-0.685019016266,-0.424648851156,-0.00606620311737,0.991794109344,0.521994292736,-0.156659111381,0.439120233059,-0.291249960661,-0.926635921001
4776,-0.444530397654,0.214953184128,0.229689970613,-0.0466910302639,-1.74165010452,0.969420313835,0.1411010921,-0.00974129326642,-0.264428794384,-0.463848054409,-0.903995513916,0.0591233372688,-0.33259999752,-0.519605398178
6908,-0.698558568954,-1.17580342293,-0.471978366375,0.770337998867,-1.3545999527,-2.11642718315,-2.13555002213,-1.15200126171,-0.969982504845,-0.726131260395,-0.67010396719,0.707704842091,-0.23085001111,-1.0045799017
672,-1.32903087139,-2.11147260666,0.00630679726601,-1.48188376427,-1.00520002842,-1.94777917862,-0.705588936806,-1.72038888931,-0.441941380501,-0.825943946838,-0.673404932022,-0.959717333317,-0.0994499921799,0.658530175686
5710,-0.167950302362,-0.784439682961,-0.27949103713,-0.9725446105,0.356199920177,0.0232388675213,-0.0944083929062,-0.545211195946,-2.23982810974,-0.996837317944,-1.41217494011,0.0648067593575,0.422150015831,-0.753767073154
2115,0.0874205157161,4.41221046448,0.0446965098381,0.373830258846,0.0881499946117,-0.744344770908,-1.01192903519,-0.120262563229,-0.230956539512,0.486816823483,-0.951569497585,0.358463436365,-0.742149949074,-1.02589833736
7015,-0.0980698689818,3.78024673462,-0.16852799058,-1.21781897545,0.315950036049,0.150073245168,1.16831445694,-1.78173160553,-2.05106449127,-0.414102017879,-0.743876516819,0.224077999592,0.393750011921,0.537706017494
8726,1.51372301579,-1.52224254608,-0.716100931168,0.810768187046,-0.183899998665,-0.01522102952,-0.485207557678,-1.33606922626,-0.752325713634,-1.99598658085,-1.1422264576,-1.61586475372,0.87239998579,-2.0149846077
2185,-0.157542571425,-0.190846443176,-0.222674876451,0.473840504885,-0.766450047493,0.836565375328,1.94801354408,-0.194463223219,-0.399746477604,-1.02889943123,-0.991765856743,0.894237458706,0.091099999845,0.332304805517
3315,1.72411358356,0.172786712646,-0.404125899076,0.555516242981,1.2949000597,0.641401171684,0.791488945484,0.52716177702,0.109878517687,-0.447254896164,0.293927609921,-1.12164115906,-0.160650014877,3.13179922104
5289,-0.69882363081,0.589700460434,-0.844202280045,0.315838724375,-0.445499956608,0.276526659727,1.30179429054,0.744669437408,-0.941551685333,0.34575894475,-0.0275820791721,0.645232439041,0.319299995899,0.925355195999
868,-2.12192249298,1.74033117294,0.0312475413084,-0.375429838896,0.861349999905,0.0639804303646,1.97629439831,1.05687272549,0.424689114094,1.51578581333,1.05643868446,4.76909923553,-0.149000003934,-0.986515879631
