rid,CPC011_A375_6H:BRD-K51730347-001-03-1:10,CPC011_A549_6H:BRD-K51730347-001-03-1:10,CPC011_A549_24H:BRD-K51730347-001-03-1:10,CPC011_HA1E_6H:BRD-K51730347-001-03-1:10,CPC011_HT29_6H:BRD-K51730347-001-03-1:10,CPC011_MCF7_6H:BRD-K51730347-001-03-1:10,CPC011_MCF7_24H:BRD-K51730347-001-03-1:10,CPC011_PC3_6H:BRD-K51730347-001-03-1:10,CPC011_PC3_24H:BRD-K51730347-001-03-1:10,CPC011_VCAP_6H:BRD-K51730347-001-03-1:10,CPC011_VCAP_24H:BRD-K51730347-001-03-1:10
5720,0.105768762529,-1.07398700714,-0.190272986889,-0.71899998188,0.272098511457,0.513999998569,0.479550004005,-1.26391553879,-0.982497990131,-0.19677516818,0.927961885929
466,-0.0200605392456,-1.02657306194,-0.10000077635,0.168399989605,0.369004487991,-2.01944994926,0.403100013733,0.428463995457,0.442571610212,0.333069354296,0.430437475443
6009,1.97069239616,-0.0918809175491,-0.018197670579,0.752550005913,0.886844098568,-4.33529996872,0.649500012398,0.957815885544,-0.00164701044559,-0.178100466728,0.397305190563
2309,1.77125620842,-0.754683017731,-0.591974496841,-0.984499931335,-0.610671401024,-1.26099991798,-1.88950002193,2.47518825531,0.624391436577,-0.0520407818258,0.206057474017
387,-0.101066678762,-0.589774906635,0.528632462025,0.362949997187,0.871860384941,-0.959199965,0.0758499950171,0.890239179134,0.198441818357,-0.618480563164,0.493039518595
3553,-0.8469414711,0.951635658741,-0.447282254696,-0.366400003433,-0.463096618652,-0.344599992037,-0.389250040054,-4.17478847504,-0.117932729423,-0.26407122612,-0.489316672087
427,0.248653620481,-0.329210162163,0.476818144321,-0.0469999983907,-0.413688212633,-0.611750006676,-0.0853999853134,0.76775687933,-0.20187972486,-0.0544707030058,0.580658555031
5898,1.37022662163,0.700506925583,0.455820679665,2.58895015717,0.0345887541771,0.408399999142,0.403099983931,2.5738120079,2.19538545609,-0.159259825945,-0.586898446083
23365,-0.0165987759829,0.0524696148932,-0.0182960927486,0.958500027657,-0.485172450542,-0.331550002098,0.024299999699,0.476926892996,0.731200456619,0.331203877926,-0.81158208847
6657,-0.758991420269,0.615996897221,0.158169925213,0.257400006056,-0.816040039062,-0.0895499885082,-0.890100002289,-0.845178723335,-0.256856381893,0.496996343136,-0.62174230814
5054,-0.378484040499,0.417075574398,0.588312327862,0.655849993229,-0.586400806904,1.57805001736,-0.266599982977,0.331575155258,1.00718319416,-0.0612728372216,0.203850895166
3108,-1.47971129417,-1.23557162285,-0.28038495779,0.220999985933,-0.00359851121902,0.627599954605,-0.522549986839,0.110050439835,0.950751364231,0.360096812248,0.255753099918
1950,1.66939520836,-0.00393494963646,-1.15192401409,-1.90494990349,-0.324406266212,0.641499996185,-0.655699968338,1.04794514179,0.111162990332,0.347867190838,0.376848608255
351,-0.172847896814,0.665044367313,0.270865052938,0.340600013733,-0.184110626578,-0.24255001545,-1.05085003376,-0.588411688805,-0.733535289764,0.0701753348112,-0.341845065355
4846,0.0615189559758,1.2640119791,0.905991971493,0.266300022602,0.267945945263,0.309600025415,-0.0565499961376,-1.56461596489,-0.184149503708,-0.532527506351,0.319667547941
1452,1.31354427338,0.0312922373414,0.314477622509,0.752399981022,-0.312865793705,-0.0925000011921,0.564450025558,1.43867826462,0.531717121601,-0.337274372578,-0.28216984868
4776,0.495493859053,0.375005364418,-0.430165827274,-0.202350005507,-0.760042667389,-0.68104994297,-0.370449960232,-0.593788504601,-0.904607534409,0.457237303257,-0.696069478989
6908,0.703245341778,0.0992198288441,0.172256484628,1.97624993324,0.931182980537,4.45809984207,0.385700017214,1.3858846426,-0.0422545969486,-0.114962823689,0.82492852211
672,0.387342840433,0.736006736755,-1.31170356274,-0.722150027752,-0.0158545076847,-0.698499977589,-0.821350038052,-0.180322900414,0.72201025486,0.256282687187,-0.271793425083
5710,-0.106239408255,0.513336181641,0.652913451195,0.17230001092,0.311132311821,-1.13084995747,1.16934990883,0.556642830372,1.18522894382,1.18610298634,0.900537133217
2115,-1.51272404194,0.137111723423,0.639122545719,-0.526549994946,-0.355136990547,-0.704100012779,-0.783900022507,-0.429253458977,-0.853643774986,-0.772462964058,-0.225076377392
7015,-0.146488398314,0.942343354225,-0.821543872356,0.381550014019,-0.659530758858,0.705199956894,-0.628899991512,-0.716883063316,-0.13740298152,0.591880381107,-0.449388951063
8726,-0.533389687538,-0.484411478043,-0.498687386513,0.447350025177,-0.129542052746,-1.3858499527,0.14050000906,0.26935428381,0.0272276997566,-0.4204852283,-0.30087441206
2185,2.82151985168,0.458020746708,-0.27665039897,0.414400011301,-0.643509149551,3.49740028381,-0.529100000858,-0.977034568787,-1.26059603691,-0.386335521936,-0.817780613899
3315,1.26560473442,-0.285949319601,-0.00739038735628,-0.262800008059,0.0513811558485,-0.621199965477,-0.337249994278,0.94148761034,-0.933062672615,-0.967605233192,0.0497629381716
5289,0.816689074039,-0.117378041148,-1.37550783157,-0.613150000572,-0.588825941086,-1.47499990463,-0.505400002003,0.314171552658,-0.324347347021,0.0128686726093,0.0185587834567
868,-0.150998592377,1.46061694622,-0.392483949661,0.559750020504,-0.689939379692,-0.153750002384,0.0095499753952,1.63060224056,-0.102130964398,-0.0802159458399,-0.105517566204
1677,-0.973288834095,0.414975702763,0.989630758762,-1.40490007401,-1.39616799355,-1.26804995537,-0.452999949455,-1.65340328217,-0.472440242767,-0.288322478533,-0.582541823387
7043,0.101788341999,0.893763422966,0.0500120893121,0.0604000091553,-0.678778767586,-2.8357000351,0.0143499970436,-0.542653799057,-0.196266561747,-0.0426736623049,-0.899654746056
5613,0.434385329485,0.762822389603,-0.267921924591,1.48970007896,-0.912929296494,-0.645449995995,-0.193450003862,-0.424551427364,-0.297167062759,-0.16334669292,-1.19450879097
595,-1.87441241741,-0.77416741848,1.0793517828,-1.2432500124,0.581003725529,-0.374899983406,0.498149991035,-1.1605014801,0.965977311134,-0.445152938366,0.234623134136
4793,-0.258096635342,-1.07168745995,0.356772542,1.54925000668,0.693180203438,0.548299968243,0.81014996767,1.02119266987,1.4200977087,0.151395007968,-1.02007758617
2736,-0.264273285866,-0.0944462716579,0.773938536644,-1.10819995403,0.0365764349699,4.61845016479,-0.265249997377,-1.36720335484,0.477735340595,-0.382332652807,-0.662252247334
5290,0.422065973282,0.345135509968,-0.809008181095,0.797649979591,-0.772319316864,0.414349973202,-0.818549990654,0.0107379220426,0.295123279095,0.109656915069,0.0541710816324
6194,-1.60426938534,-7.09554151399e-05,-0.0967484116554,0.00130000000354,0.892040371895,-0.662349998951,-0.471400022507,-2.5689561367,-0.0525199994445,-0.120633810759,-0.0924967899919
1676,0.079695224762,0.765518128872,-0.60714250803,0.52840000391,-0.31383267045,-0.905749976635,-0.068499982357,0.147579401731,0.246196225286,0.291558027267,-0.762307465076
23512,0.00444239377975,-0.236855298281,0.537689208984,-0.0205499827862,0.325140178204,-1.62135004997,-1.00265002251,0.0558342263103,-0.350523322821,0.362520843744,-0.986504495144
148022,-0.551662802696,0.954169094563,-0.737482905388,0.0207000076771,-0.160024046898,1.14810013771,0.239299997687,2.96102786064,0.515269339085,-0.411748528481,-1.2774438858
1906,0.850274264812,-0.662523984909,-1.40868258476,-0.718549966812,-1.86128997803,0.27530002594,-1.01909995079,0.0813949629664,0.534464657307,-0.0822308063507,-1.06978583336
8878,3.31968951225,0.000647478387691,0.916421532631,3.83844995499,3.1476418972,4.9812002182,1.76779997349,7.78273677826,2.96020174026,2.63406133652,0.945080399513
3091,-1.54043257236,0.0592019930482,-0.182895213366,-1.33140003681,-0.0187538564205,-0.380549967289,-0.106999993324,-0.403153717518,-0.593175053596,-0.157218247652,-1.06227219105
5743,0.626782655716,-1.8107945919,-1.53530180454,1.38094997406,-1.45462620258,0.478200018406,-0.638999998569,-1.35730838776,1.34588956833,-0.0281354412436,-0.0565776824951
5321,0.507808566093,0.657345175743,-0.528713881969,-0.469750016928,-0.921437501907,-0.641149997711,-0.622750043869,-0.392263025045,-0.370295286179,0.300378024578,-0.223460227251
4144,-5.2243180275,0.858504414558,0.729766368866,-4.03340005875,1.08657848835,-0.246950015426,-0.0631500184536,-2.95126724243,-0.346000552177,0.161752820015,-1.18586289883
1981,-0.886687397957,-0.0293103829026,1.58964383602,-0.853649973869,0.0430275350809,-0.455650001764,1.5664498806,-1.05027163029,0.531435608864,-0.0957722961903,0.195935204625
695,-0.612168133259,0.404066801071,-0.366445332766,0.108800023794,-0.574430704117,5.05560016632,0.0148999989033,-0.766726851463,0.127862364054,-0.271237611771,-0.242963448167
10398,0.0331099331379,0.867671608925,-0.0234204828739,-1.67070007324,-0.735024094582,2.88249993324,1.38884997368,0.254384249449,0.694089829922,0.221163570881,-0.24876652658
5708,1.44069957733,1.88771307468,1.36029076576,0.059849999845,-0.485429167747,-0.0744499862194,1.07899999619,-0.141116350889,1.16249263287,0.328206181526,0.0603527054191
1213,0.661066114902,-0.185362651944,0.220380425453,0.392899990082,0.650068342686,-4.75745010376,1.13265001774,0.565206408501,1.19482457638,0.276136785746,1.23199391365
226,-3.13377428055,-0.530362010002,0.278425276279,-0.164800003171,0.119818747044,-1.39565002918,1.87304997444,0.476929843426,0.0561455488205,0.915162444115,-0.323416501284
6777,-0.736991882324,-0.835322260857,0.389041393995,1.01034998894,-0.835270404816,-0.450800001621,-0.109750002623,-0.381129264832,-0.571059167385,-0.633269131184,0.172447681427
2113,0.21862898767,0.0165275484324,0.213691368699,1.26679992676,-0.396903008223,-0.64610004425,-0.237449973822,1.51389789581,0.495747059584,-0.0657935738564,-0.628546655178
3329,1.78176736832,0.277627408504,0.177475586534,0.865649998188,0.837521255016,-0.237250000238,1.43830001354,2.6350941658,0.431335240602,0.477572053671,-0.775725007057
1050,1.67922353745,1.92582035065,0.408434510231,2.78700017929,2.46887779236,0.692999958992,0.0338999927044,0.883855342865,-0.562511920929,0.595294475555,-0.237132281065
9491,0.283284932375,-0.726942300797,-1.02375936508,-0.100400000811,-1.14098215103,0.8166000247,-0.666949987411,-0.320439606905,-0.46106120944,0.15562069416,-0.915817975998
22926,-0.0429411232471,0.16797247529,-2.05092287064,-0.686949968338,-0.242681950331,-1.01464998722,0.691300034523,0.108156681061,-0.69816160202,0.238897949457,-1.35288929939
5899,-0.389907121658,-0.259920477867,0.186874747276,2.17024993896,0.24474465847,-0.243849992752,3.64695000648,-0.399463832378,-0.148293241858,-0.591223835945,1.14984202385
5467,-0.371631681919,1.7111518383,-0.0320378690958,2.9265999794,-0.524455368519,-0.87450003624,0.274699985981,0.836365103722,0.873755931854,0.368419468403,0.517118513584
6774,-0.538176178932,-0.820600867271,0.548336744308,0.911450028419,0.588226616383,1.1004999876,-0.168549999595,0.511597752571,1.30244719982,-0.468587577343,-0.529401957989
1788,0.75884449482,0.41502147913,-0.308097302914,0.156149998307,-1.03120875359,-0.838349997997,-0.225849986076,0.311931610107,-0.38496953249,-0.0999464765191,-0.728508472443
5921,-1.14341199398,-0.652802824974,0.429937899113,-2.01480007172,0.051810413599,-0.170599997044,0.457199990749,-0.672061681747,0.26078671217,-0.470475673676,1.12956786156
5721,-3.14458060265,-0.532358169556,0.698876321316,-0.0593999922276,0.414159238338,0.629000008106,0.909250020981,-0.84847176075,-0.40649330616,0.0521851330996,0.0855313912034
2263,0.897391915321,0.248549759388,-0.79193353653,-0.0633499994874,-0.666160821915,0.0643500089645,-0.234149992466,-0.573579668999,-0.537870049477,0.573141872883,-0.692809760571
808,0.498150706291,-0.158806711435,-0.762884199619,-0.0927499979734,-0.672678589821,0.255299985409,-0.614049971104,-0.536981940269,-0.00551311671734,-0.160611435771,-0.618687808514
30001,-0.605278193951,0.181590855122,0.427730560303,-0.293999999762,0.0424810834229,1.53030002117,-0.927049994469,-0.640798509121,-0.166969895363,-0.505643785,0.0753233879805
348,-0.545618951321,0.402784526348,0.210597902536,-1.52555000782,-0.564485311508,-0.242349997163,0.169400006533,-0.137209370732,-0.369754970074,-0.200086444616,-0.00829940009862
30849,-1.2052628994,-0.0108896791935,0.531949520111,-2.35299992561,0.539350628853,-0.665699958801,0.150599986315,-0.451864957809,-0.569162726402,-0.761436760426,0.589011490345
1454,0.417073041201,0.918572485447,0.151834130287,1.73815000057,-0.406908720732,0.360999971628,-0.457199990749,0.394578814507,0.825313925743,-0.830143332481,-0.75163257122
6500,0.276494443417,0.253682523966,-0.152494728565,1.62890005112,0.396918654442,0.0198000073433,1.14935004711,1.08997404575,0.358377844095,-0.0741899013519,0.734398663044
5627,0.115396901965,-0.137424498796,0.698291182518,-0.304650008678,-0.133914202452,-0.909350037575,0.166200011969,-0.306500762701,-0.891051948071,-1.59704768658,-0.674723267555
5715,-0.893449723721,-0.339325785637,0.121246129274,-2.21979999542,0.195802658796,-2.07684993744,1.38510000706,-0.724015414715,1.55549037457,-1.06315600872,1.06320297718
4791,-0.155613914132,-1.34375,0.408561855555,-0.813799977303,-0.578482329845,0.0667999982834,-0.627050042152,1.02131652832,0.464291810989,0.115488246083,-0.981496095657
56924,-1.13195848465,-0.141409501433,1.1710691452,-0.361599981785,-0.386850595474,0.134099990129,0.32619997859,-2.57079768181,0.634756505489,-0.964872598648,-0.0845271945
2690,0.604822099209,-1.18655538559,1.43059074879,0.341250002384,-0.0193117894232,-1.09979999065,-1.53279995918,0.287924706936,1.16216385365,-0.335603237152,0.480726212263
1019,-1.2736017704,-0.178577035666,0.533748209476,-1.92890000343,-0.115296602249,0.66740000248,0.37215000391,-1.08604848385,-0.31244340539,-0.00621899310499,0.0754246562719
51422,-0.829211115837,0.18202586472,-0.773497343063,-1.37995004654,2.94262218475,0.540199995041,0.600250005722,1.44238603115,0.704517126083,-0.670129954815,0.477349489927
5788,1.41273081303,0.569264233112,-0.475646466017,0.166400000453,-0.385011821985,-0.680350005627,-0.0949999988079,0.0438265353441,-0.149649143219,-0.265906512737,-0.799750864506
6709,-0.797504484653,-0.188446730375,0.0793140530586,-0.657199978828,0.286136001348,-1.25714993477,0.466850042343,-1.06138157845,0.231474623084,-0.382334947586,0.453394770622
1277,-0.151288345456,-1.1459338665,-0.62597733736,-1.00259995461,-0.581054091454,-0.401750028133,-0.383799999952,-0.212734654546,-1.29897642136,0.825842916965,0.283862620592
993,2.50315546989,0.296759724617,0.440158486366,0.336950004101,0.654147624969,-0.694499969482,-0.42049998045,2.55182003975,-0.402105689049,-0.186047047377,-0.775218546391
7157,-0.145905733109,-0.501124083996,0.132240593433,-0.301649987698,-0.260995447636,0.558249950409,-0.250800013542,0.145108565688,-1.34254348278,0.0518487840891,-0.380554169416
1958,1.30225527287,1.07357656956,-0.261416137218,1.69330000877,0.28917235136,0.0484499931335,0.939249992371,0.705428123474,-0.47846108675,-0.0459375008941,0.0171022992581
4582,-0.00886318087578,0.45318365097,-0.469864070415,-1.01110005379,-0.833982050419,-0.810950040817,-0.875299990177,0.203504011035,-1.0161806345,-0.26066249609,0.261009782553
9212,-4.78257274628,-0.490635275841,-0.171716302633,-2.94105005264,-0.644511401653,-5.35949993134,-0.616249978542,-2.87842273712,-1.09178042412,0.270248234272,-0.910653889179
8440,-0.275691121817,1.82358896732,0.506131887436,0.54724997282,-0.347994476557,-0.267749994993,1.3070499897,1.00659871101,0.339494466782,0.195708453655,0.195042103529
6790,-3.30261659622,-0.834077358246,0.861688733101,-5.51710033417,-0.241018846631,-0.960750043392,0.199099987745,-2.93364071846,1.39236152172,0.520175874233,0.111900836229
8851,2.04078388214,0.408280700445,0.860303223133,3.25960016251,0.908545076847,-0.0652000010014,-0.51525002718,-0.903006196022,0.557556867599,-0.16178701818,0.463846772909
2534,1.15151882172,-0.621932864189,-1.98338913918,0.781949996948,-0.929154455662,0.0167499780655,0.927249968052,0.364709913731,0.509057700634,-0.589788615704,0.11579926312
4893,-1.35307371616,0.655175924301,-0.259933054447,-1.09104990959,-0.607004523277,-1.21824991703,0.984350025654,-0.486073821783,-0.335691303015,0.85306417942,-0.245698735118
665,-0.791316866875,-0.371067881584,-1.0968735218,-1.56009995937,-0.761261999607,-0.740050017834,-0.419950008392,-0.310383558273,-0.0185435116291,-0.466234147549,-0.569758534431
4313,-0.695967137814,0.567949831486,-0.263606101274,-0.00589999556541,-0.700431764126,0.238450020552,-0.61210000515,-0.824942827225,-0.73267531395,-0.263304173946,-1.12126123905
1022,1.91085147858,-0.757615149021,-0.283390820026,1.39069998264,0.379795700312,-0.261750012636,0.526849985123,1.75116860867,0.181185364723,-0.133064359426,0.87071532011
5880,-0.0290030837059,-0.69312864542,-1.00379216671,-1.59949994087,0.107107818127,-0.463200002909,-0.489449977875,-1.73795700073,0.0851601958275,-0.601144969463,0.550119578838
