rid,DOS021_VCAP_24H:BRD-K01975855-001-01-1:5,DOS044_A375_24H:BRD-K01975855-001-01-1:5
5720,-0.816749989986,-0.457100003958
466,-0.328400015831,0.0123999994248
6009,1.08165001869,-0.931950032711
2309,-0.199900001287,1.22580003738
387,0.896999955177,-0.0184500068426
3553,-0.0317999981344,0.462949991226
427,0.341749995947,-0.0708500146866
5898,0.0244499742985,-1.11164999008
23365,0.253449976444,0.732499957085
6657,-0.908249974251,0.899350047112
5054,-0.319449990988,-0.110999971628
3108,0.991150021553,-0.773999989033
1950,-0.10244999826,-0.195750012994
351,1.05380010605,-0.02054999955
4846,-1.06005001068,0.00145000219345
1452,-0.462400019169,-0.49975001812
4776,-1.24469995499,0.600549995899
6908,0.777999997139,-0.225199997425
672,0.309750020504,-0.569599986076
5710,0.588150024414,0.130250006914
2115,0.0748999714851,-0.0767500028014
7015,0.178400009871,-0.235000014305
8726,0.0980000048876,-0.170949995518
2185,-0.666350007057,0.599250018597
3315,-0.647050023079,-0.600749969482
5289,-0.122749999166,-0.266449987888
868,0.314200013876,0.136449992657
1677,0.0837500020862,0.324799984694
7043,4.58505010605,0.255499988794
5613,-0.304049998522,0.695899963379
595,0.619350016117,-0.243149995804
4793,4.78544998169,-0.00984999537468
2736,-0.427150011063,0.333999991417
5290,-0.43235000968,0.630800008774
6194,0.0,0.000999999931082
1676,0.418500006199,0.0712000131607
23512,-4.60440015793,-0.916100025177
148022,0.575850009918,-0.618350028992
1906,0.664400041103,-0.376100003719
8878,0.743399977684,0.209749996662
3091,-0.44470000267,0.558699965477
5743,4.20485019684,-0.495549976826
5321,0.0235000252724,0.68280005455
4144,0.623350024223,-4.68585014343
1981,2.75375008583,0.89560008049
695,-0.229100003839,2.17385005951
10398,0.231899991632,-0.658800005913
5708,-0.304099977016,-0.782649993896
1213,-0.547349989414,-0.951050043106
226,0.715999960899,-1.4728000164
6777,0.56970000267,0.445849984884
2113,-0.35640001297,0.751649975777
3329,1.31095004082,-0.662750005722
1050,-0.727450013161,-0.708649992943
9491,-0.429250001907,-0.0916499942541
22926,-0.177000015974,0.0399999916553
5899,0.410800009966,-0.482400000095
5467,0.906649947166,0.119000017643
6774,0.577600002289,-0.740900039673
1788,-0.615750014782,0.55134999752
5921,1.31675004959,-0.131999999285
5721,0.170149996877,-0.463800013065
2263,-0.875899970531,1.99279999733
808,-0.0174999982119,0.146500006318
30001,0.420799970627,-0.690700054169
348,-0.288500010967,0.221149995923
30849,-2.28174996376,-0.375950008631
1454,0.679049968719,-0.432300001383
6500,0.36859998107,-1.09580004215
5627,0.155450001359,0.321999996901
5715,-0.0824500024319,-0.806400001049
4791,0.0837000012398,-0.436049997807
56924,-1.60545003414,-0.997300028801
2690,-0.407399982214,-0.834699988365
1019,0.110349982977,-3.16634988785
51422,-0.693149983883,-0.0834499895573
5788,0.108249999583,0.475749999285
6709,0.464650005102,-0.626399993896
1277,-1.48409998417,0.0167999863625
993,1.04955005646,0.00419998168945
7157,-0.366200000048,-0.796400010586
1958,-0.87885004282,0.284949988127
4582,0.0787499845028,-1.8940500021
9212,1.0178000927,-0.606449961662
8440,-0.0562999993563,-0.716400027275
6790,0.0533500015736,0.299349993467
8851,-0.177200004458,0.376049995422
2534,-0.992049992085,0.561749994755
4893,0.461699962616,0.74950003624
665,0.204649999738,-0.960649967194
4313,-0.733600020409,0.315849989653
1022,0.238600000739,-0.390600025654
5880,4.58400011063,-0.236400008202
3162,-0.371749997139,-0.114699989557
1282,-0.541249990463,-1.98354995251
3383,-0.0532999932766,0.850600004196
727,-0.251199990511,-0.065000012517
4792,0.389999985695,0.0631000027061
4794,-0.491550028324,0.687150001526
902,0.388850003481,0.988900005817
8091,-0.242699995637,1.05439996719
3486,-0.996100068092,-0.887800037861
10818,-0.59709995985,0.0194000005722
3454,0.0661500096321,0.406549990177
4282,-0.31194999814,-0.502499997616
1605,0.304900050163,-0.491599977016
10644,-0.0138500034809,0.0419500023127
2065,-0.390450000763,-1.07085001469
8321,-0.577350020409,0.509500026703
8503,0.368999987841,0.15134999156
7027,1.29670000076,-0.314649999142
6850,-0.751549959183,0.629900038242
1978,0.653249979019,0.184099987149
896,0.213749974966,-0.703799962997
5777,-0.139400005341,-0.253150016069
1846,-0.701750040054,-0.409599989653
5925,0.167549997568,0.751150012016
142,-0.412450015545,-0.25
1021,-0.39794999361,-1.04379999638
5699,2.64835000038,-0.359699964523
8061,-0.935800015926,-0.787050008774
1870,-0.468600004911,0.0852999985218
1398,0.161049991846,-0.00784999877214
3312,-5.06979990005,-0.0920000001788
891,0.283650040627,-0.161549985409
4775,0.197750002146,0.131299987435
5111,0.240099996328,-0.649900019169
5696,0.553399980068,-0.575550019741
5588,1.01499998569,1.00620007515
6839,0.269499987364,-1.06865000725
329,-0.128949999809,-0.429150015116
5058,-0.2554500103,-0.270449995995
998,-0.0879999995232,-0.357050001621
9134,-0.709200024605,0.641849994659
6616,0.155800044537,0.413550019264
5223,1.14499998093,-0.761650025845
4690,-1.21284997463,-0.884950041771
958,-0.850349962711,-0.402050018311
1616,-0.251100003719,-0.393199980259
991,0.426950007677,-0.000699999975041
6347,0.324050009251,-0.00959999859333
6714,0.93389993906,1.30494999886
652,-0.261500000954,0.0231499969959
4331,0.340049982071,-0.466199994087
7099,0.391849994659,1.74359989166
10320,-0.175250008702,-0.348999977112
2042,0.0442000031471,-1.4496999979
843,0.169849991798,0.000450015068054
840,1.11259996891,0.474099993706
7048,0.0281499922276,-0.987950026989
4851,0.363200008869,3.81325006485
6464,-0.190900012851,0.534250020981
23410,0.747900009155,0.707300007343
54205,0.515200018883,-0.577950000763
2770,-0.104999989271,-0.109250001609
80204,4.87839984894,-0.479600012302
4208,-0.109899997711,1.60194993019
1845,0.278100013733,-0.925499975681
23368,-0.328299999237,1.59710001945
5583,0.682850003242,0.993499994278
8900,1.55044996738,0.470699995756
581,-0.166600003839,-0.219099998474
6193,0.627300024033,0.865949988365
6622,-0.482050001621,-0.0582499951124
11261,-0.316500008106,0.0881500020623
6696,-0.308950006962,0.68599998951
8312,-0.388549983501,2.81145000458
835,0.554450035095,0.123299956322
8324,0.0,0.597200036049
1848,-0.144350007176,0.951850056648
154,1.49800002575,-0.300800025463
4312,0.323949992657,0.689949989319
994,-0.262749999762,-0.191549986601
2048,-0.456699997187,-0.638650000095
1111,0.837099969387,0.854499936104
5154,0.255100011826,0.15854999423
2920,-0.292999982834,0.266799986362
3122,0.99849998951,-0.389550000429
2769,2.99779987335,1.64020001888
5900,0.0635999888182,0.985400021076
6304,-0.285650014877,1.67184996605
5211,1.12045001984,0.0182499997318
2886,-0.0273500084877,1.23670005798
9261,-0.651849985123,0.619849979877
8569,0.438199996948,-0.150999993086
3303,-0.478250026703,-0.0456500053406
5331,-1.90719997883,-0.561800003052
5347,0.897150039673,-0.594649970531
4638,0.817849993706,-0.207350000739
2264,-0.641650021076,0.47754997015
1029,0.834299981594,1.17875003815
1027,1.05964994431,1.68865001202
2597,0.289350003004,-0.000999999931082
55847,-0.27404999733,-0.883900046349
25803,0.233549982309,-0.196050018072
3480,0.706650018692,1.38265001774
2946,-1.79594993591,-0.503199994564
9517,0.165849983692,0.492699980736
25987,-0.621549963951,-1.05324995518
23670,-1.11300003529,-0.0329499989748
11182,0.111049979925,-0.293449997902
2146,0.00384999811649,-0.0895499959588
3385,0.894299983978,-0.301799982786
5261,0.537299990654,1.17129993439
10765,-0.0907000005245,0.107050016522
25839,4.12065029144,-0.344250023365
4172,0.18425001204,-0.242449983954
23161,-0.516650021076,0.364250004292
10298,-0.241899996996,-0.0465500056744
1802,-0.492399990559,-1.09749996662
58533,0.590450048447,-0.513400018215
147179,-0.114150002599,-0.563250005245
29937,0.358600020409,-0.801650047302
