rid,CPC005_A375_6H:BRD-K09255212-001-04-2:10,CPC005_A375_24H:BRD-K09255212-001-04-2:10,CPC005_A549_6H:BRD-K09255212-001-04-2:10,CPC005_A549_24H:BRD-K09255212-001-04-2:10,CPC005_HA1E_6H:BRD-K09255212-001-04-2:10,CPC005_HA1E_24H:BRD-K09255212-001-04-2:10,CPC005_HCC515_6H:BRD-K09255212-001-04-2:10,CPC005_HT29_6H:BRD-K09255212-001-04-2:10,CPC005_HT29_24H:BRD-K09255212-001-04-2:10,CPC005_MCF7_24H:BRD-K09255212-001-04-2:10,CPC005_MCF7_6H:BRD-K09255212-001-04-2:10,CPC005_PC3_6H:BRD-K09255212-001-04-2:10,CPC005_PC3_24H:BRD-K09255212-001-04-2:10,CPC005_VCAP_6H:BRD-K09255212-001-04-2:10,CPC005_VCAP_24H:BRD-K09255212-001-04-2:10,CPD003_MCF7_6H:BRD-K09255212-001-13-3:10,CPD003_MCF7_24H:BRD-K09255212-001-13-3:10,CPD003_PC3_6H:BRD-K09255212-001-13-3:10,CPD003_PC3_24H:BRD-K09255212-001-13-3:10
5720,-0.210383817554,1.25335085392,0.433930873871,0.165334582329,0.735399961472,0.0174888558686,1.5204000473,0.491057395935,-0.111290901899,0.0948198065162,-0.975352287292,-0.095233976841,0.870662212372,0.606112360954,0.491301834583,-0.665900051594,-0.720425009727,1.12247371674,1.63470005989
466,0.537156581879,0.255218625069,0.527017474174,-1.49289190769,0.750750005245,0.890296816826,0.227249994874,-0.115229219198,0.508055269718,-0.216157585382,-0.0732590183616,0.577880322933,-0.707797348499,-0.0751660466194,0.98920750618,0.830700039864,-2.11388754845,0.942665934563,-0.0769999921322
6009,0.573094785213,-0.0420369356871,-0.781716406345,-0.80037432909,-0.388850033283,0.152178794146,0.785049974918,-0.012790158391,0.0607939511538,0.0746302753687,-0.0623907037079,-1.12201976776,-0.408636629581,-0.115784883499,1.3713208437,-0.544150054455,-0.322937071323,0.991470813751,0.499799996614
2309,-0.8089209795,-0.839164793491,-0.264113456011,1.66702699661,-0.299650013447,0.192038148642,-0.478699982166,-1.15154981613,0.47680658102,-0.0495779961348,-0.152020797133,-0.321468621492,0.400593489408,-0.335895627737,0.225204661489,-0.0297500006855,0.571677803993,0.668926000595,0.420899987221
387,-0.546491384506,0.0352698415518,-0.385376304388,-1.09185934067,-0.567649960518,-0.461379289627,-0.0799499973655,-0.289690256119,0.130116015673,-0.438499122858,-0.657451987267,-0.259614109993,-0.393505841494,0.334753513336,1.2834072113,-0.00349999964237,-0.618632555008,1.14314317703,0.677850008011
3553,-0.0308400280774,0.506611824036,0.132593989372,2.6880209446,0.406849980354,-0.218097627163,0.167800009251,1.34240269661,-0.272275030613,0.190860360861,1.01283192635,1.68382179737,1.37425351143,0.571442961693,-0.269427806139,-0.649899959564,0.854190945625,2.60219883919,1.74285006523
427,0.0182283222675,-0.0692439973354,-0.240611031651,-0.785171806812,-0.307399988174,0.882777512074,-1.67715001106,-0.871098279953,0.863244652748,-0.742632627487,-0.732130289078,0.258842051029,0.51030164957,-0.395443946123,0.44629624486,-0.627449989319,-3.04703378677,-0.947805047035,0.282799988985
5898,0.919612824917,0.178457543254,0.425842940807,-1.11692810059,-0.471649944782,0.123684771359,0.0915499925613,0.600877225399,0.228618294001,0.594809651375,-0.364300757647,0.80267226696,-0.199340492487,1.6682895422,-0.182006776333,-0.459450006485,0.866112411022,-0.818540036678,-0.245900005102
23365,0.348520517349,-0.726360678673,-0.525793433189,-2.05338358879,-0.816200017929,0.427199274302,-0.485650002956,0.122336640954,-1.13620495796,0.390517920256,-0.723357856274,0.0957343652844,-0.164567381144,0.432200878859,0.112349197268,0.383949995041,-0.749962151051,0.247840568423,0.04564999789
6657,0.0363499075174,0.271755099297,0.211153492332,1.50665807724,-0.26035001874,-1.02096295357,-0.60229998827,-0.824134230614,-1.3512635231,-0.149636268616,1.22474372387,1.17918789387,-0.450494229794,0.174973368645,-0.812466859818,1.25795006752,2.5254278183,-0.651371717453,-1.01795005798
