rid,CPC010_A375_6H:BRD-K69569876-001-05-7:10,CPC013_A375_6H:BRD-K69569876-001-01-6:10,CPC010_A549_6H:BRD-K69569876-001-05-7:10,CPC013_A549_6H:BRD-K69569876-001-01-6:10,CPC010_A549_24H:BRD-K69569876-001-05-7:10,CPC013_A549_24H:BRD-K69569876-001-01-6:10,CPC013_ASC_24H:BRD-K69569876-001-01-6:10,CPC010_HA1E_6H:BRD-K69569876-001-05-7:10,CPC013_HA1E_6H:BRD-K69569876-001-01-6:10,CPC010_HCC515_6H:BRD-K69569876-001-05-7:10,CPC013_HCC515_6H:BRD-K69569876-001-01-6:10,CPC010_HEPG2_6H:BRD-K69569876-001-05-7:10,CPC013_HEPG2_6H:BRD-K69569876-001-01-6:10,CPC010_HT29_6H:BRD-K69569876-001-05-7:10,CPC010_MCF7_6H:BRD-K69569876-001-05-7:10,CPC010_MCF7_24H:BRD-K69569876-001-05-7:10,CPC010_PC3_6H:BRD-K69569876-001-05-7:10,CPC010_PC3_24H:BRD-K69569876-001-05-7:10,CPC010_VCAP_6H:BRD-K69569876-001-05-7:10,CPC010_VCAP_24H:BRD-K69569876-001-05-7:10,CPC013_HT29_6H:BRD-K69569876-001-01-6:10,CPC013_MCF7_6H:BRD-K69569876-001-01-6:10,CPC013_MCF7_24H:BRD-K69569876-001-01-6:10,CPC013_NEU_24H:BRD-K69569876-001-01-6:10,CPC013_NPC_24H:BRD-K69569876-001-01-6:10,CPC013_PC3_6H:BRD-K69569876-001-01-6:10,CPC013_PC3_24H:BRD-K69569876-001-01-6:10,CPC013_SKB_24H:BRD-K69569876-001-01-6:10,CPC013_VCAP_6H:BRD-K69569876-001-01-6:10,CPC013_VCAP_24H:BRD-K69569876-001-01-6:10
5720,-5.58724832535,-1.89981877804,0.604099988937,1.00499999523,-0.12460000813,0.961848974228,2.1602241993,-0.686229050159,1.05535006523,1.12424254417,0.349949985743,-0.955964446068,1.44473719597,-0.461201548576,-0.402220278978,0.330429702997,0.306527584791,-0.278785794973,-0.565064549446,0.292657136917,-0.231895625591,0.845498859882,0.443484067917,0.526499986649,-0.448245108128,0.51996421814,0.809027254581,0.596944570541,0.354655236006,0.875138878822
466,0.0536838471889,-1.11373984814,-0.238149985671,1.52594995499,-0.269050002098,1.52075052261,-0.636325478554,0.665111601353,0.43410000205,2.0184135437,0.571999967098,-0.409277588129,0.685068130493,-0.329090505838,-0.613305270672,0.173518121243,0.116003990173,-0.0392135195434,-0.70426762104,0.936085820198,0.64195805788,0.316416531801,-1.71756744385,0.339900016785,0.608218610287,-0.32598900795,1.35447764397,1.12584459782,0.871258795261,0.266043841839
6009,-3.31542301178,1.48312389851,0.54724997282,0.415100008249,0.456000000238,0.0693828314543,-4.17019367218,0.0856772065163,0.18275000155,0.88320016861,-0.981200039387,-1.45353198051,3.01530194283,-0.780354499817,-1.00409924984,-0.185608327389,-0.803822159767,-0.322334855795,0.259337335825,0.468402773142,0.240301534534,0.395709574223,0.803436636925,-0.57414996624,1.12212777138,1.02327215672,0.211261600256,-1.47283864021,-0.742584705353,-0.646623015404
2309,0.465048551559,-0.690834760666,-0.273849964142,0.810199975967,-0.712150037289,0.0495803058147,-1.40584254265,-1.18553614616,0.317100048065,-0.399036198854,-0.483600020409,-0.23468464613,-3.61583256721,-0.443475455046,0.341309070587,-0.640682935715,3.55205965042,-0.964559078217,-0.61813980341,-0.0214658081532,-0.651757419109,-1.09977722168,-0.221298113465,0.332349985838,0.854289531708,-0.817645788193,0.133324384689,0.0333859622478,-1.32075762749,0.312521874905
387,0.307909071445,2.47269463539,-0.235650002956,2.24375009537,0.627099990845,-0.00936943292618,-2.64067029953,-1.25386035442,-0.259050011635,-0.273639202118,0.431799978018,-1.14462924004,2.76217722893,-0.68561398983,0.0790148377419,-0.664292573929,0.203909650445,-0.423299133778,-0.828652083874,0.202628999949,0.99392837286,0.644305348396,0.892924070358,0.414849996567,1.27985525131,0.253332853317,1.88974714279,0.866132736206,-0.417538315058,0.89604228735
3553,5.19448757172,0.629237651825,-0.317600011826,-1.58494997025,-0.104700013995,-0.562724709511,2.08851289749,0.483583569527,-1.06330001354,0.0118813980371,-0.742349982262,0.633331298828,-0.227172866464,0.589934110641,-0.0591212809086,2.94352555275,0.37826949358,0.26367610693,0.370791018009,0.0757548063993,0.325504541397,1.18866145611,-0.201211452484,-0.580699980259,-0.352496862411,0.427215963602,-0.935111522675,-0.429533243179,-0.858719885349,-1.30372548103
427,1.75800025463,0.536065995693,-1.2405500412,0.222299993038,-0.141650006175,0.0898571163416,1.42217683792,0.462288558483,-0.210500001907,1.19425177574,1.36680006981,-0.602973818779,2.32679653168,0.0845707654953,0.004658870399,-0.562253236771,-0.51918053627,0.324444591999,-1.30178236961,-0.620630323887,0.612107694149,-0.0360058695078,-0.29154253006,1.32925009727,-1.28569221497,-0.308228313923,0.26138240099,0.637437224388,0.981133460999,-0.204301670194
5898,0.0132970064878,-0.875603675842,1.14995002747,-0.729449987411,0.207500010729,-1.77066123486,-0.363953113556,0.51914691925,-2.54234981537,-0.598909974098,-0.672699987888,-3.55985713005,-0.966411411762,-0.385319590569,-0.14684741199,0.548621952534,0.430453270674,0.00565517880023,0.114975102246,0.0775480642915,-0.3552044034,-0.117398515344,-1.96501040459,0.0874499976635,-0.429706722498,-2.30749869347,-1.03495836258,0.0749839693308,-0.471640855074,-1.50845360756
23365,3.73070168495,-1.4880245924,1.22175002098,-0.811349987984,-1.75769996643,0.503962159157,-0.766442060471,0.358571112156,-1.74755001068,0.264151215553,-0.203599959612,0.888582348824,1.03840792179,0.212092757225,0.117199391127,-0.142463102937,0.606836974621,-0.808605968952,-1.01487827301,-0.312264770269,-0.152640864253,-0.489051699638,-0.67625695467,-0.252000004053,-0.350399285555,0.479385495186,0.256217300892,0.412614405155,-1.45815718174,-1.44149434566
6657,3.75133633614,-0.130026429892,-0.539800047874,-1.57284998894,-0.142599999905,-0.464065760374,2.18426775932,0.314506411552,0.503049969673,-0.239895582199,-0.262950003147,0.709291398525,-0.040305107832,-0.0307577997446,0.202095046639,0.510877251625,-0.332979768515,1.06623911858,0.204822167754,-0.129620924592,-0.320860296488,1.25862312317,0.684471011162,0.251249998808,0.434055477381,0.662831187248,-1.053363204,-0.948147475719,-0.578217387199,-0.825787246227
