rid,ERG012_PC3_24H:BRD-K46532981-001-01-4:10.0313,ERG012_PC3_6H:BRD-K46532981-001-01-4:10.0313,ERG016_VCAP_24H:BRD-K46532981:10.03,ERG016_VCAP_24H:BRD-K46532981:3.34,ERG016_VCAP_24H:BRD-K46532981:1.11,ERG016_VCAP_24H:BRD-K46532981:0.37,ERG012_VCAP_24H:BRD-K46532981-001-01-4:10.0313,ERG012_VCAP_6H:BRD-K46532981-001-01-4:10.0313
5720,1.19766950607,1.41544830799,1.1694123745,-0.513150215149,0.709659278393,-0.274013400078,1.35398352146,1.11963570118
466,-1.53332471848,0.219618201256,-1.88915228844,-1.87196075916,-2.03845882416,-1.49722337723,-0.599134862423,-1.57901012897
6009,-0.0707930326462,0.380468785763,-0.189626216888,0.189548313618,-0.150836259127,-0.980802297592,0.091598264873,-0.0496662035584
2309,-0.72212934494,1.03663313389,0.626867413521,-1.19563937187,-0.224349990487,-0.167956829071,0.248905852437,-0.136129006743
387,-0.204022943974,-0.0174885392189,-0.675388455391,-1.56918621063,1.025380373,0.620492875576,-0.935941338539,-0.461860895157
3553,2.57607722282,-0.773312568665,2.61750364304,1.01831781864,1.48428654671,0.670126318932,0.593628764153,1.05647456646
427,-2.11219596863,-0.24635258317,-1.77038276196,-1.08148300648,-1.5359826088,-0.948579549789,-2.42252850533,-1.59222042561
5898,-1.20725798607,0.559957504272,0.058393061161,-1.53736877441,0.422697424889,0.223390370607,0.260158717632,-0.910348713398
23365,0.349383592606,-0.27800154686,1.12753653526,-0.0594475567341,-0.874915242195,1.29280889034,0.00560486316681,-0.859634578228
6657,0.0481201708317,-0.396027982235,1.33395314217,1.61242997646,0.986746490002,1.10904204845,0.341361194849,0.598252594471
5054,-0.295035868883,-0.332725793123,-0.59245467186,-0.658624470234,-0.348275840282,-0.0196580141783,0.2172165066,1.00342571735
3108,0.680562019348,0.0876683443785,-1.15965414047,0.429268181324,0.294568419456,3.32846140862,-0.0744810923934,1.63147675991
1950,2.43838834763,0.722328662872,-0.126460820436,-0.519911646843,-0.675176680088,-0.703774452209,0.261472046375,-0.278059989214
351,0.0749982595444,-0.773269057274,0.195986330509,1.04729902744,-0.218462452292,-0.786596000195,-0.605914890766,0.104701891541
4846,0.254384994507,1.26797604561,0.976199805737,4.70320081711,2.9218082428,-0.82454097271,-0.150817230344,-0.284543663263
1452,-1.60561871529,-0.284885197878,-0.0836984366179,-0.926628291607,-1.14668500423,0.455772399902,-0.0618791431189,-0.900505781174
4776,2.69657611847,-0.270832896233,5.46886777878,1.25347721577,3.68158173561,0.627104997635,0.740770936012,1.25282144547
6908,-0.150420606136,0.246011942625,-0.0477653294802,-1.76860535145,-0.905509591103,-1.49370837212,-0.940110087395,-1.31140220165
672,-0.996430695057,3.21595096588,-1.46710407734,-0.820933699608,-1.60959899426,-1.46077108383,-1.32634925842,-1.39098739624
5710,-5.17943811417,0.504630863667,0.211229175329,-1.77682328224,-0.992258131504,-0.546276569366,-1.66959810257,-0.293364971876
2115,0.0952249765396,-0.0829467400908,-0.0461895763874,0.699422597885,0.542800545692,0.24774235487,0.618751943111,1.54585504532
7015,0.338822066784,0.491694509983,0.0864872336388,1.64693939686,0.726756215096,1.53984689713,0.629672408104,2.41581654549
8726,0.490112900734,0.0729941129684,-2.75492334366,-2.62771177292,-1.46474099159,0.151408851147,-0.407108306885,-1.05015838146
2185,1.27100753784,-0.689563453197,1.01088619232,2.05559182167,1.1431248188,0.879551112652,0.104325152934,0.923937082291
3315,-0.00842627882957,0.707322955132,-0.311215877533,1.06532156467,-0.681826770306,0.735277414322,0.498395800591,-0.0780106335878
5289,-0.141564100981,-0.0226278156042,0.119330234826,0.616749882698,-0.111869066954,0.409066021442,0.468530029058,0.233435556293
868,-0.0839364603162,-0.0222694315016,0.368480980396,0.468349009752,0.813224315643,0.531568944454,0.11842315644,0.108283191919
1677,-0.227298527956,-0.016683395952,0.417388111353,1.20366740227,-0.0965585336089,0.128955900669,1.25443696976,0.237271726131
7043,-0.233210876584,-1.01959061623,2.25610542297,1.45733833313,1.61568725109,1.1662324667,0.120438702404,-0.296117931604
5613,-0.516504049301,-0.237214162946,0.989274442196,2.25788402557,1.02240991592,0.459929555655,0.371051043272,-1.25120508671
595,-0.555743396282,-0.672802388668,-0.038309559226,-1.25736093521,1.85559511185,-0.471771746874,-0.336690723896,-0.268585652113
4793,4.16269779205,-0.387864649296,-0.0626829564571,0.83562040329,-0.851630449295,0.364636480808,0.444369673729,0.059432014823
2736,-0.44332742691,-0.244737237692,1.0917775631,1.80950546265,1.29960238934,0.872487068176,0.0353157669306,0.205031692982
5290,1.21590614319,0.0638108551502,-0.418696314096,0.888876259327,1.20760166645,0.358192920685,-0.0394444465637,1.58673143387
6194,-0.162813514471,0.398271381855,-0.141355767846,-0.363527923822,-0.547103047371,-0.337207019329,-0.547429382801,0.0
1676,0.104753479362,-0.293426990509,0.904402375221,1.50913691521,1.65739560127,1.41587305069,0.0858884602785,1.02460229397
