rid,CPC001_HA1E_6H:BRD-A03359064-001-01-5:10,CPC001_HA1E_24H:BRD-A03359064-001-01-5:10,CPC001_HCC515_6H:BRD-A03359064-001-01-5:10,CPC001_HCC515_24H:BRD-A03359064-001-01-5:10,CPC001_PC3_6H:BRD-A03359064-001-01-5:10,CPC001_PC3_24H:BRD-A03359064-001-01-5:10,CPC001_VCAP_6H:BRD-A03359064-001-01-5:10,CPC001_VCAP_24H:BRD-A03359064-001-01-5:10,CPC017_A375_6H:BRD-A03359064-001-01-5:10,CPC017_A549_6H:BRD-A03359064-001-01-5:10,CPC017_A549_24H:BRD-A03359064-001-01-5:10,CPC017_ASC_24H:BRD-A03359064-001-01-5:10,CPC017_HEPG2_6H:BRD-A03359064-001-01-5:10,CPC017_HT29_6H:BRD-A03359064-001-01-5:10,CPC017_MCF7_6H:BRD-A03359064-001-01-5:10,CPC017_MCF7_24H:BRD-A03359064-001-01-5:10,CPC017_NPC_24H:BRD-A03359064-001-01-5:10,CPC017_PHH_24H:BRD-A03359064-001-01-5:10,CPC017_SKB_24H:BRD-A03359064-001-01-5:10
5720,-0.122704707086,-0.482073664665,0.133650004864,0.0701759755611,-0.136325001717,-0.759160816669,0.561531186104,0.570222854614,-0.148409619927,0.917896866798,0.277324348688,-0.456854224205,0.446794182062,0.512465715408,-0.989471971989,-0.0187001936138,0.804069161415,1.08262646198,2.54774999619
466,1.81067204475,-0.819434523582,-0.861200034618,-0.116344302893,0.799650073051,-0.542921245098,0.786660850048,-0.0391232520342,-0.241012647748,0.276650816202,0.213952034712,1.29335558414,-0.361059069633,-0.448523819447,-1.22130680084,0.240390986204,0.267321795225,0.517003715038,-0.716949999332
6009,-0.811631560326,0.537326753139,-0.44319999218,0.505656838417,-1.00225007534,-0.116115763783,3.27281737328,1.0633097887,0.406030744314,-0.237723991275,-0.491370946169,0.928170800209,-0.668967843056,0.148144602776,-1.14175152779,-0.535241484642,-0.596385538578,-0.256270319223,-0.97319996357
2309,2.18234086037,0.398288249969,0.408299982548,0.966725587845,1.31337499619,0.705786764622,1.04620492458,-0.292129933834,0.220463886857,-0.22949641943,0.327103078365,0.449419796467,0.371158540249,0.810683906078,0.951788663864,0.0464812815189,0.230317831039,0.113783948123,-0.407299995422
387,1.15139782429,-0.0895787328482,-0.236050009727,0.157780349255,-0.474875003099,-0.534371316433,-0.359928578138,0.36650788784,0.847837924957,0.232702448964,-0.369963049889,0.0170377995819,0.796824634075,0.340763300657,0.956927120686,0.0930238589644,0.147963315248,-1.10784184933,-0.919349968433
3553,1.33564639091,-0.0655401349068,0.252950012684,-0.345718860626,0.6386500597,-0.404271692038,-0.557492733002,-0.0148209072649,-1.13340437412,-0.736770570278,-0.228203237057,-0.821250975132,-0.681874334812,-0.483314573765,-1.40258979797,-0.0986242741346,-1.8350070715,-0.570257782936,-0.536300003529
427,1.82797157764,-1.64650440216,-1.29804992676,-0.437745392323,0.00497500598431,-1.09250175953,-0.195075109601,0.173569381237,1.13101351261,0.239436745644,0.266481280327,0.539144814014,-1.50636947155,-0.173816502094,0.828982830048,0.063694037497,1.553565979,-0.425591230392,0.270749986172
5898,0.588228464127,0.322965741158,-0.958800017834,-0.260099560022,-0.151399999857,-0.861803591251,-0.563722252846,-0.401141285896,-1.52243638039,-0.192101299763,-0.519119560719,-0.798693418503,-0.316229730844,-0.787761688232,-0.493409901857,0.383135914803,0.737544178963,-0.814146637917,0.546149969101
23365,0.991402566433,-0.906497299671,0.333900004625,-2.03658819199,-0.0592500120401,-0.0927057042718,-0.264190554619,-0.522265672684,-0.675025701523,-0.390184372663,0.569773197174,-0.114222899079,-0.302892237902,-0.309762001038,0.620263755322,0.200369104743,0.1147159338,0.333120197058,-0.069399997592
6657,0.391462266445,0.832880973816,0.459049999714,0.654112458229,-0.420700013638,-0.868241667747,-0.937800824642,0.575925827026,-0.788310706615,-0.583557963371,0.386005878448,-0.771174073219,-0.750690996647,-1.30182480812,0.177415370941,-0.0156594663858,0.938501775265,-1.02113878727,-0.250300019979
5054,-0.222844436765,-0.67887377739,-0.148000001907,-0.222125664353,0.0836749896407,-1.06628632545,0.640979766846,-0.134579181671,-0.608468651772,0.567398130894,0.177066832781,0.866495013237,0.3533667624,-0.558201909065,-0.432894289494,-0.367458313704,-0.261094033718,-0.611742138863,-0.108050003648
3108,-0.053933493793,-0.329729825258,0.000200003385544,0.363625466824,0.040775001049,0.123409345746,1.14208483696,0.737572193146,0.619025051594,0.243686944246,0.22617380321,-0.806435823441,1.2130792141,0.68804037571,0.101382903755,-0.289874106646,2.29777002335,-0.695490181446,2.07089996338
1950,0.656771421432,-0.0111326426268,-0.671550035477,0.86192882061,0.212800011039,-0.248094946146,-0.865584671497,0.209700375795,-0.878331959248,-0.436525553465,-0.587286353111,-0.154538393021,-0.596635103226,-0.633857250214,-0.531585514545,0.330363869667,-1.03655290604,0.578360140324,0.79340004921
351,0.161692664027,-0.146068483591,0.306549996138,0.860810875893,0.336475014687,0.168553575873,0.285178542137,-0.275116026402,-0.951080262661,-0.343121498823,-0.277337253094,-0.729015827179,-0.883225500584,-0.600137770176,-0.9027967453,-0.219113945961,-0.566293776035,-0.0754733979702,0.391099989414
4846,1.52331578732,1.057736516,0.404599994421,0.792377710342,-1.00549995899,-0.71043586731,0.0531548708677,0.707029998302,1.96525800228,0.668880343437,0.0513857528567,-0.169070973992,0.650339543819,-0.0817638263106,-0.663964450359,0.223757132888,1.28665542603,1.1008015871,5.12620019913
1452,-0.477461755276,-0.207899078727,-1.5992000103,-0.399927735329,-0.702175021172,-0.530408918858,0.615414977074,-1.28933310509,0.557983279228,0.317763656378,-0.509265482426,-0.19900123775,0.135046258569,0.128905117512,-0.0736854821444,-0.943269193172,1.66394758224,-0.940496683121,-0.42895001173
4776,1.81317937374,0.375897616148,0.634349942207,-0.249662429094,0.178049981594,-0.939608991146,-0.227211415768,-0.320238381624,-1.17157292366,-0.802446246147,-0.896555483341,-1.17825937271,-0.856155753136,-1.20149827003,-1.11018288136,-0.359743356705,-0.446007728577,-0.906539261341,-0.339850008488
6908,1.14887917042,-0.350232362747,-0.601400017738,0.785915732384,-0.145900011063,-0.180970877409,0.642488002777,0.325927466154,0.115503802896,0.734114229679,-0.195290908217,0.492194980383,0.338258296251,0.53363519907,0.0848673433065,-0.245463654399,0.432664513588,1.3646736145,-1.26125001907
672,1.18771791458,-0.723473668098,-0.252250015736,-0.22900980711,0.424074977636,-0.202384263277,0.758059501648,0.580193161964,-0.104296520352,0.360871016979,-0.156671971083,1.61570250988,-0.156815603375,0.133626133204,0.476636886597,0.316510856152,0.810556292534,0.0303756259382,-0.815400004387
5710,0.183067113161,-0.380933880806,-1.58029997349,-0.867593944073,0.314274996519,0.0313193202019,0.157270878553,0.0928528010845,0.605665683746,0.354769557714,-1.27716767788,0.784691154957,0.884442925453,0.788703978062,-0.85197609663,1.00622081757,1.00159966946,-0.389667361975,-1.1943000555
2115,0.989481925964,1.04142618179,-0.253499984741,0.42586517334,0.121275007725,1.07860529423,0.0619599074125,0.120637640357,0.570126891136,-0.0991044938564,-0.0347898304462,3.61162495613,0.799487531185,-0.0237914025784,-1.14317262173,0.139977186918,1.40245831013,0.0110609009862,2.24655008316
7015,2.79398703575,1.7992875576,0.179849997163,1.09797489643,0.113974988461,-0.568114459515,0.000669479370117,0.690481841564,-0.313353568316,-0.550454378128,-0.688089728355,-0.601925134659,-1.03433740139,-0.989394068718,-0.389009445906,0.255392313004,-0.717531919479,0.941718041897,0.365549981594
8726,1.1283839941,-0.236689671874,0.181650012732,0.459643304348,0.859400033951,-0.354017913342,0.276833891869,-0.132994055748,-0.170969247818,1.78480303288,0.85773819685,-0.512011826038,-0.336750924587,0.40765812993,0.408496201038,0.822537600994,0.990919172764,-0.528830707073,-0.449750006199
2185,1.68150734901,0.87758898735,-0.0103500001132,-0.113300785422,-0.883249998093,0.0161625612527,0.0224159471691,0.128054201603,-1.06157004833,-1.04662907124,-0.545836567879,-1.65793406963,-1.11759829521,-0.796958208084,-0.68011122942,-0.00665070861578,-0.672353386879,0.0891747027636,0.225649997592
3315,0.231361091137,-0.261999428272,0.21305000782,0.175609618425,0.0336000099778,-0.244991004467,-0.384341359138,-0.0785581618547,1.07502686977,0.490142643452,-1.19237554073,-0.0642435699701,1.61298584938,0.936300396919,-0.242348283529,-0.0325776338577,-0.553430914879,-0.258582413197,-1.27909994125
5289,3.29383897781,0.0282552838326,-0.637349963188,0.711300194263,-0.435224980116,-0.706700325012,-0.475165039301,0.341070502996,-1.47198033333,-0.998589396477,-0.533591151237,0.895550966263,-0.339976906776,-0.805917143822,-0.849630951881,-0.351588636637,0.688305735588,-3.28277039528,0.202299997211
868,3.44419288635,0.704756379128,0.459749996662,-1.28704750538,0.201400011778,-0.526003658772,-0.0392505340278,-0.632750928402,0.190184101462,-0.129850104451,0.337310522795,-0.120184965432,-0.319127321243,0.0426388680935,1.09429907799,-0.182067319751,-2.94441986084,-0.116314478219,-3.82365012169
1677,1.07351768017,0.520775794983,-0.356450021267,1.0055346489,-0.236974999309,-0.486494570971,0.0956925973296,-0.112642973661,-1.3364777565,-0.762453556061,0.535250663757,-0.328907728195,-1.02906775475,-0.948805570602,-0.561411738396,0.0930937975645,-0.118716433644,4.12911510468,0.988700032234
7043,-0.0171084403992,-0.290912419558,-0.306950002909,-1.36407279968,0.294049978256,-0.387002587318,-0.43598651886,-0.755721032619,-0.95284819603,-0.571461796761,0.1608954072,-0.577660441399,-0.207837566733,-0.484790474176,-0.327648729086,0.605767309666,-0.397774249315,-0.303762733936,-0.410849988461
5613,0.642707467079,0.545197069645,0.0424499809742,-0.15376278758,-0.891200006008,0.0352353677154,0.0877649188042,0.060663305223,-0.7135887146,-0.269263476133,0.391896128654,-0.623933553696,-0.884790122509,-0.884686946869,1.07024049759,-0.292401105165,-0.142512172461,-0.808341145515,-0.175050020218
595,1.31388223171,-1.076202631,0.221650004387,-0.581881403923,-0.0442499816418,0.42134526372,0.784429728985,0.0843659937382,0.642565131187,0.853426933289,0.150110423565,0.644286036491,1.58923923969,1.24356162548,0.372034579515,0.435943305492,0.749383568764,-0.855649113655,-1.19114995003
4793,2.46077895164,0.502989828587,0.375,1.04608798027,-0.810999929905,0.28501662612,0.832895874977,1.12124049664,0.734547138214,0.575435638428,0.396267294884,0.408102035522,0.25111746788,0.761286973953,-0.68597471714,-0.109342068434,3.79917955399,-0.203098595142,-0.7486500144
2736,2.09816050529,0.90670633316,0.211400002241,0.702455759048,-0.538650035858,-0.0259081982076,-0.748038709164,0.0464648455381,-0.65482032299,0.523801088333,-0.149553701282,-0.57811665535,-0.43807476759,-0.100294202566,-1.07392692566,-0.625939548016,0.110742136836,1.04944324493,0.500299990177
5290,-0.0192230977118,0.898835599422,-0.315099984407,-0.281219422817,-0.366874992847,0.219987034798,-0.668247997761,0.8025354743,-0.886147141457,-0.719425976276,0.648010492325,-1.26841890812,-1.26309645176,-1.11558640003,-1.02526259422,-0.489996820688,-1.30241835117,0.575761020184,0.337249994278
6194,-0.431454390287,0.000226486503379,-0.530799984932,0.0,-0.507149994373,-0.293826788664,-0.0290839429945,0.0165316928178,-0.242889940739,0.167464077473,-0.781424403191,0.0,0.128384619951,-0.151985153556,-0.244123488665,-0.471352785826,-0.168466374278,-0.387850642204,0.33085000515
1676,0.0567433387041,0.878482341766,-0.424850016832,-0.905337572098,-0.564324975014,-0.212098583579,-0.531545877457,-0.390216201544,-1.30025076866,-0.968549907207,-0.444500297308,-0.672039628029,-0.977535784245,-0.940769553185,-0.768157958984,-0.0243804026395,-0.571187376976,-0.763514518738,-1.10224997997
23512,0.475561320782,-0.622232079506,-3.66184997559,-0.366848409176,0.347299993038,-0.169350102544,0.325542062521,0.784354507923,-2.65496683121,1.24016869068,0.546755433083,0.475744843483,-0.101150728762,0.384040683508,-0.527690410614,0.429760038853,1.03109395504,-3.78331208229,-2.07294988632
148022,2.15159296989,-0.434053599834,-0.470299988985,-0.413877129555,-0.408325016499,0.663707911968,0.0228547155857,0.261168718338,0.328641116619,-0.149451613426,-0.57166826725,-0.334150999784,-0.260939121246,0.487301170826,0.648689627647,0.382877886295,-0.171551853418,-0.646517276764,-1.92124998569
