rid,PCLB002_A375_24H:BRD-K89097220:10,PCLB002_A375_24H:BRD-K89097220:3.33,PCLB002_A375_24H:BRD-K89097220:1.11,PCLB002_A375_24H:BRD-K89097220:0.37,PCLB002_A375_24H:BRD-K89097220:0.12,PCLB002_A375_24H:BRD-K89097220:0.04,PCLB002_A549_24H:BRD-K89097220:10,PCLB002_A549_24H:BRD-K89097220:3.33,PCLB002_A549_24H:BRD-K89097220:1.11,PCLB002_A549_24H:BRD-K89097220:0.37,PCLB002_A549_24H:BRD-K89097220:0.12,PCLB002_A549_24H:BRD-K89097220:0.04,PCLB002_HA1E_24H:BRD-K89097220:10,PCLB002_HA1E_24H:BRD-K89097220:3.33,PCLB002_HA1E_24H:BRD-K89097220:1.11,PCLB002_HA1E_24H:BRD-K89097220:0.37,PCLB002_HA1E_24H:BRD-K89097220:0.12,PCLB002_HA1E_24H:BRD-K89097220:0.04,PCLB002_HCC515_24H:BRD-K89097220:10,PCLB002_HCC515_24H:BRD-K89097220:3.33,PCLB002_HCC515_24H:BRD-K89097220:1.11,PCLB002_HCC515_24H:BRD-K89097220:0.37,PCLB002_HCC515_24H:BRD-K89097220:0.12,PCLB002_HCC515_24H:BRD-K89097220:0.04,PCLB002_HEPG2_24H:BRD-K89097220:10,PCLB002_HEPG2_24H:BRD-K89097220:3.33,PCLB002_HEPG2_24H:BRD-K89097220:1.11,PCLB002_HEPG2_24H:BRD-K89097220:0.37,PCLB002_HEPG2_24H:BRD-K89097220:0.12,PCLB002_HEPG2_24H:BRD-K89097220:0.04,PCLB002_HT29_24H:BRD-K89097220:10,PCLB002_HT29_24H:BRD-K89097220:3.33,PCLB002_HT29_24H:BRD-K89097220:1.11,PCLB002_HT29_24H:BRD-K89097220:0.37,PCLB002_HT29_24H:BRD-K89097220:0.12,PCLB002_HT29_24H:BRD-K89097220:0.04,PCLB002_MCF7_24H:BRD-K89097220:10,PCLB002_MCF7_24H:BRD-K89097220:3.33,PCLB002_MCF7_24H:BRD-K89097220:1.11,PCLB002_MCF7_24H:BRD-K89097220:0.37,PCLB002_MCF7_24H:BRD-K89097220:0.12,PCLB002_MCF7_24H:BRD-K89097220:0.04,PCLB002_PC3_24H:BRD-K89097220:10,PCLB002_PC3_24H:BRD-K89097220:3.33,PCLB002_PC3_24H:BRD-K89097220:1.11,PCLB002_PC3_24H:BRD-K89097220:0.37,PCLB002_PC3_24H:BRD-K89097220:0.12,PCLB002_PC3_24H:BRD-K89097220:0.04
5720,0.0318774729967,1.5915774107,-0.499765872955,1.47395420074,0.438791632652,0.58796030283,-0.438302576542,0.285496890545,0.759528934956,-1.04379999638,1.08969247341,-0.15857771039,-0.0190174877644,-0.221908807755,0.498800039291,-0.317805230618,0.242377370596,0.00806726515293,0.369476765394,-1.17388248444,1.11619508266,0.424986958504,0.423890262842,0.116234242916,-0.0242012813687,0.0619327872992,-0.294050008059,-1.45972537994,0.0195041596889,0.25099247694,-1.10366606712,-0.474606215954,-0.0340000018477,-1.0181902647,0.0525933355093,0.195315971971,0.934853076935,-0.424916923046,0.00677067041397,-0.248769834638,-0.0856522768736,-0.425002068281,-0.0434840358794,0.763230681419,-0.569111526012,0.38039675355,0.814231872559,-0.615355432034
466,0.5308380723,0.0749420672655,-0.543890118599,0.00865895859897,-0.258497655392,0.843292713165,-0.284926950932,-0.221617802978,-0.556430578232,-0.899666666985,0.483195364475,0.0384665429592,-0.0263752639294,-0.633053064346,-1.12773323059,-0.539808213711,0.0611784309149,0.336202651262,0.325357884169,0.0839727669954,1.52239465714,-4.97149991989,0.325503855944,0.675824284554,-1.07616651058,0.382201522589,-0.683300018311,0.366349637508,-0.236641615629,-0.0333660840988,0.58674031496,1.75246369839,-0.344666659832,2.78326201439,-0.750069022179,-0.569907009602,-0.516618311405,0.112263932824,1.16523993015,-0.844141364098,0.660385012627,0.450880885124,-0.0652021840215,0.421728789806,-0.910412847996,-0.013918466866,1.42587161064,1.22041094303
6009,-0.192683503032,-0.908537507057,-0.726534247398,-0.622292041779,0.0212102532387,1.21469950676,-2.48525428772,0.898691892624,0.410464018583,1.33633339405,0.654438734055,0.193974465132,1.00771212578,0.148217856884,1.2135258913,0.0200176797807,1.50429427624,-1.12088370323,0.152979359031,0.449157476425,0.619781851768,-0.0757104232907,0.850175738335,0.495906680822,-0.517396748066,-0.672322869301,-1.00265002251,0.855953276157,0.449870675802,-0.369543790817,-0.599882125854,-0.177831843495,0.113099992275,0.382079809904,0.278830766678,-0.668389081955,0.252333521843,-0.526931703091,-0.565032601357,-0.177997931838,-0.225970447063,0.217414796352,-0.496422410011,0.470097005367,0.401681959629,0.398128300905,0.743379235268,-0.596583485603
2309,0.410046547651,0.398889780045,-0.0243366211653,0.525423169136,-1.95268321037,0.472603708506,2.11612725258,2.5536916256,-1.27082872391,-1.97486674786,-0.322234213352,-0.245630577207,0.822818636894,0.9640827775,0.859047889709,-0.22916315496,0.65947252512,-0.663855671883,0.196180641651,0.025257319212,0.0717186629772,-0.0155754983425,-0.0903746932745,-0.160656839609,0.018261089921,-0.791967988014,-0.136900007725,-1.18545782566,0.893794894218,-1.97626280785,-0.764961004257,-0.272911846638,-0.45003336668,-0.503550887108,-0.817525744438,-0.149119988084,0.357531309128,0.195032328367,-0.685135126114,0.0904357135296,0.165513321757,-0.747659444809,-0.271415561438,-0.166627988219,0.028020709753,0.211536481977,0.518946588039,-0.00134340673685
387,-0.954445421696,-0.98360991478,-1.0130957365,-0.95428198576,-0.0532286167145,-0.0755681395531,-1.39959561825,0.182710409164,0.348767787218,0.0526666939259,0.332303196192,-0.379423797131,-0.350994765759,0.0162061415613,-0.350729733706,0.220320403576,0.119722336531,-0.457626640797,0.740959942341,0.33719933033,-1.59593701363,-0.177780896425,0.643645167351,0.142415255308,-0.560337901115,-1.06849956512,-0.12349999696,0.0943410992622,-0.281587362289,0.357193529606,-0.406942725182,-0.803927242756,-0.186399996281,2.07609796524,0.398789644241,0.0202873498201,-1.10603892803,-1.4497781992,0.213689446449,-0.998418927193,-0.258357584476,-0.512774348259,-0.174976944923,-0.345733255148,-0.141550004482,-0.338516116142,0.360185921192,-0.199764534831
3553,0.194332808256,1.17211675644,0.378832310438,-0.664730966091,1.0814794302,-0.639433979988,0.593715548515,0.423973202705,1.28315472603,1.43056666851,-0.3755453825,-0.0122400298715,-0.356181740761,0.793214440346,1.16135120392,0.508318543434,0.422323435545,0.0762125626206,0.137579649687,-0.335360497236,1.33827352524,0.3747420609,0.444183856249,-0.117800474167,1.90469932556,0.986441850662,4.82709980011,0.370865464211,0.911468923092,0.829693675041,-0.16462084651,0.245815902948,0.0811000168324,-0.17234928906,-0.0168713927269,-0.0542832016945,-0.36441218853,0.351897656918,-0.489255428314,-0.430763453245,-0.333101928234,-1.38460898399,-0.950730502605,-0.342306852341,-0.117242261767,-0.121652439237,-0.0181441940367,-0.824763059616
427,0.974195241928,0.227363139391,-0.0542492866516,0.348704397678,1.37852346897,-0.10435628891,2.27253627777,-1.20742058754,0.225960046053,1.99489998817,-0.816302537918,-0.216747239232,-0.22360599041,0.10867702961,0.892414629459,0.470867335796,-0.894843935966,-0.598204851151,0.914095580578,-0.0987619757652,0.238117650151,0.574558973312,-0.0721773430705,-0.896862506866,0.537548542023,-0.357892006636,-0.270249992609,1.10127973557,-1.2654992342,1.25753068924,-1.75789427757,-0.839897274971,-0.0663666576147,0.117145344615,-0.432257860899,-1.48448348045,0.924630761147,0.272369384766,0.10188126564,0.254460722208,-0.478242099285,-0.383992493153,-1.66778969765,0.921946644783,-2.06043982506,1.26397883892,0.649925351143,-0.0756062567234
5898,1.55567157269,-0.0324350595474,0.591473340988,1.31992459297,0.134784162045,0.586863040924,-1.75837647915,-3.44043064117,-0.347133487463,-3.24506688118,-0.717717409134,-0.685704827309,-0.260209411383,-0.518772125244,1.05992472172,-0.533781409264,-1.46311628819,-0.646845817566,0.0664099305868,-1.47538113594,0.808496713638,0.092130407691,-1.57596004009,0.0539886653423,-0.652574062347,0.0332795381546,-0.161149993539,0.785304307938,0.132374733686,-0.259954243898,0.26168397069,-0.163596853614,0.10340000689,0.407149851322,-0.733183920383,-0.418488383293,0.226201757789,-0.549440264702,-0.162293717265,-0.3687928617,-0.578424572945,-0.205213874578,-0.654660820961,-1.30608832836,-0.201219722629,0.166177421808,-1.31505453587,-1.08461594582
23365,-1.18713951111,-1.36873924732,-0.696907401085,-0.209262937307,-0.533603727818,-0.973242282867,-0.676771342754,0.108855888247,0.0598994642496,-0.390966653824,-0.475986212492,0.572689831257,-0.417916476727,-0.827310562134,0.183287829161,-0.425858527422,-0.220602080226,0.393531471491,1.75946187973,0.324662387371,0.545811533928,-0.529293954372,0.857263207436,1.05168628693,-0.604646921158,0.200023338199,-0.843899965286,-0.237343937159,-0.0563750639558,0.308151870966,-0.193578779697,-0.0405066385865,0.425400018692,-0.362719237804,-0.808946669102,-0.299253046513,0.175189256668,0.564989686012,-0.22408080101,0.204016655684,-0.321222811937,-0.64427447319,0.551567316055,-0.188286498189,-2.31137943268,-0.0809180140495,-0.00553975999355,0.837429046631
6657,-0.548243403435,-0.737104654312,-0.257478535175,-0.0134182870388,-1.09177172184,-0.206695660949,-0.959422111511,2.01511096954,0.0338911861181,1.48236680031,-0.751514017582,0.851228237152,-1.26133704185,-0.478146404028,0.668177485466,0.504166543484,0.25965821743,-0.467029958963,1.97722804546,-0.707889437675,-1.04128623009,1.01620090008,-1.15066123009,0.574223041534,1.41229593754,0.944017767906,2.24014997482,1.06335806847,0.622037529945,0.39528542757,0.145568028092,0.376825153828,0.147333338857,-0.0964923426509,0.544861853123,0.212406694889,0.498270481825,0.424815088511,-0.354782700539,-0.171602532268,0.214815855026,0.504487216473,0.0238256826997,0.655951499939,0.435091376305,0.86564218998,-0.339064538479,-0.245868384838
