rid,ERG011_VCAP_6H:BRD-K99839793-001-01-7:10,ERG011_VCAP_24H:BRD-K99839793-001-01-7:10
581,0.0633999705315,0.195701643825
6193,-0.275449991226,1.76079022884
6622,0.0217500030994,0.569348573685
11261,-0.778949975967,-0.562304615974
6696,0.234050005674,0.754019081593
8312,-0.0306499972939,0.828201651573
835,-0.667999982834,0.856577038765
8324,-1.28979992867,1.61142039299
1848,0.0189999938011,0.110154278576
154,1.0530500412,0.378631055355
4312,-0.279449999332,2.76786255836
994,-2.56605005264,0.416197657585
2048,0.0558999925852,0.789695978165
1111,-0.051550000906,-0.495670378208
5154,0.492600023746,0.0970298349857
2920,-0.454950034618,-0.790905356407
3122,0.211149990559,0.40886721015
2769,0.0148499906063,0.246745347977
5900,0.443899989128,0.285997509956
6304,-1.11240005493,0.475657045841
5211,0.420100003481,1.60465073586
2886,0.0351499915123,0.0766602605581
9261,0.21305000782,0.0862054079771
8569,0.422350019217,0.199434459209
3303,-0.0206499993801,-0.213193029165
5331,-0.142999991775,-0.391150593758
5347,0.00164999812841,0.581740736961
4638,-0.0566999986768,-0.401886671782
2264,-0.174799993634,0.33918762207
1029,0.0516000017524,0.351805627346
1027,0.00530001521111,-0.79041826725
2597,-0.783399939537,0.393043190241
55847,0.341250002384,-0.79794305563
25803,-0.0620499961078,-0.0302629098296
3480,0.427199989557,0.0390579923987
2946,0.420749992132,0.324956476688
9517,-0.671949982643,1.06606185436
25987,0.121250003576,0.339450925589
23670,0.648649990559,0.15099093318
11182,0.0724999606609,-0.460196763277
2146,0.130899995565,0.212744191289
3385,0.534699976444,0.375723749399
5261,0.417800009251,0.293997734785
10765,-0.330799996853,-0.0894471406937
25839,2.45265007019,0.885183274746
4172,-0.86185002327,0.995321333408
23161,-0.0780999958515,0.441650688648
10298,-0.00569999217987,-0.0277473274618
1802,-0.327449977398,1.08638334274
58533,0.0786000043154,0.135183870792
147179,0.399599999189,0.665504336357
29937,-0.387149989605,0.285223424435
6184,-0.0210499987006,2.02893471718
9854,-0.516800045967,-0.138435602188
2553,-0.188650012016,0.710418283939
5440,0.105800002813,-0.170454591513
54623,0.37555000186,1.13195002079
9533,-0.130250006914,0.298807382584
8607,0.626399993896,1.01732110977
207,-0.100599974394,-0.455687403679
26054,0.316550016403,-1.23627483845
10682,0.213550001383,0.575653254986
8573,0.552199959755,0.465558677912
23378,0.00335000455379,0.0458660423756
8553,0.765750050545,1.41626727581
622,0.0719499886036,1.17173278332
9467,1.4728000164,0.0753984898329
5525,0.527350008488,0.0605249293149
256364,-0.00355000048876,0.407190978527
332,0.241199985147,0.681291759014
2058,0.0360500067472,0.424171477556
7849,0.0925000011921,-0.0760298222303
23244,0.23939999938,0.495133012533
7494,0.266749978065,-1.56479299068
4836,-0.295549988747,-0.170649662614
23647,0.328299999237,0.00644104555249
10617,0.52974998951,-0.414628773928
2184,-0.0688999891281,-0.09744797647
5355,0.17729999125,0.126232594252
6659,-1.15665006638,0.00827984139323
7016,-0.393799990416,0.368708997965
90861,0.612450003624,0.967836558819
10670,-0.206200003624,-0.184311553836
79071,-0.03900000453,0.405134797096
64746,-0.254049986601,-1.68317580223
5366,-0.606199979782,0.218314945698
11344,-0.0276999771595,0.276463478804
10013,-0.0720500051975,-1.36223912239
5829,-0.385000020266,-0.362816184759
5257,-0.0891000032425,0.0509918034077
22794,-0.00744999945164,0.0826137363911
9761,-0.00389999896288,-0.396668553352
23326,-0.317599982023,-2.71582102776
10972,-0.342449992895,0.606412529945
10523,-0.27144998312,0.137489870191
79090,0.107550002635,0.707080185413
27032,-0.692949950695,-1.11035466194
9097,0.299100011587,0.628656208515
10513,-0.473199993372,-2.62495493889
1891,0.0323999971151,0.277026474476
3066,0.157350003719,0.731674611568
9801,-0.416449993849,0.496398746967
1459,0.205150008202,-0.249410703778
9703,0.066949993372,0.493261128664
10606,0.221349999309,-1.19867324829
1017,0.793299973011,0.444088280201
9813,0.302150011063,-0.785664796829
7485,-0.379599988461,-2.5643723011
2109,0.358099997044,-0.0487978644669
23271,-1.61629998684,-0.410772323608
9915,0.0974500179291,0.284333646297
9552,-0.548099994659,-1.06947577
93487,-0.209600001574,0.844990134239
2956,-0.188649997115,-0.385144412518
11065,-0.0240499973297,0.415684700012
9653,0.250600010157,0.365823239088
200081,0.388949990273,-0.216561406851
3337,-0.165550008416,-2.01587557793
11073,-0.848650038242,-1.03902482986
23,-0.336849987507,-0.22182238102
5641,0.37270000577,0.434687137604
8720,-0.898250043392,0.0904139727354
10782,0.0629999935627,0.434635818005
25932,-0.051600009203,-0.449698001146
3028,0.00245000422001,0.842491388321
6804,-0.0790000259876,-0.233852416277
890,0.350699990988,1.18482768536
6390,0.344349980354,0.45257166028
4303,-0.588450014591,-1.67181718349
10953,0.0181500017643,1.24530744553
22889,-0.750750005245,-0.179387450218
3098,-0.215050011873,0.272066414356
11044,0.216400012374,0.227803513408
8985,0.533749997616,0.23375184834
66008,0.232100009918,0.0288345199078
9217,0.182099997997,1.0978218317
701,0.36384999752,0.265482157469
6182,0.867749989033,0.83843588829
4860,-0.232950001955,0.990904033184
7398,-0.037349998951,-0.274853438139
6117,0.0138999819756,0.0324337594211
23588,-0.332100003958,-1.31133401394
949,0.342849999666,0.647667646408
7168,0.318949997425,-0.415901094675
9375,-0.432749986649,-0.490936160088
4927,0.188999995589,0.783265948296
2523,-0.0417500063777,0.306546479464
58497,2.56949996948,0.598572254181
6856,-0.0163500010967,-0.32286298275
26036,-0.257600009441,-0.305435419083
10206,-0.30680000782,0.121837690473
25793,0.448350012302,0.85169583559
55556,-0.0644499957561,-0.491123259068
3978,-0.759299993515,0.9819034338
10681,-0.185000002384,0.390312433243
3638,-0.4837000072,-1.63184380531
8349,0.0152499973774,-0.25018376112
6275,-0.557999968529,-0.817840874195
3895,0.680400013924,0.168803751469
392,-0.48474997282,0.41108494997
9170,-0.403599977493,0.30628618598
80347,0.108649998903,1.14501237869
23300,-0.254700005054,-1.16437649727
836,0.492049992085,-1.1874704361
11188,0.0300500001758,-1.15497779846
10898,0.247999995947,-0.0311634521931
9276,-0.0764999985695,0.102760493755
1647,-0.40499997139,-0.614757239819
10285,0.0518999993801,-1.8495965004
23386,0.137700006366,0.278059303761
3156,0.00604999810457,0.193313971162
10237,-0.325650006533,0.557239830494
7077,-0.381200015545,-0.0764366090298
11157,-0.384899973869,-0.264760106802
22908,0.134049996734,-0.369560480118
10915,-0.461150020361,0.793205142021
9897,-0.150499999523,0.0423434786499
1759,-0.149600014091,0.297796100378
54541,0.297349989414,-0.10544718802
211,0.856000006199,0.41908171773
5048,-0.43465000391,0.140149787068
84722,0.453500002623,0.184334248304
29890,-0.0637000054121,-0.315406084061
9868,0.70165002346,-0.121841840446
873,-0.0442499965429,0.417071759701
5580,0.36384999752,0.196807414293
3725,-0.50854998827,-0.301218181849
23585,0.1318000108,-1.47840237617
51097,0.879149973392,-0.229893237352
1831,-0.0610499978065,0.7812307477
7020,0.0688500031829,0.480489432812
55893,0.298400014639,0.309484243393
6944,0.452800035477,0.0511533804238
22883,-0.16194999218,0.547088801861
5601,-0.179600015283,-0.152432769537
10775,0.122500002384,-0.0249225385487
4780,-0.00135001540184,-0.351488113403
10904,0.659049987793,0.224708080292
9917,0.237950012088,1.19803702831
1399,0.0415500104427,-0.185724899173
24149,0.0382999777794,-0.613370597363
2222,0.0873500034213,0.24405503273
10131,-0.126849994063,0.382654160261
2958,0.209749996662,0.761772990227
9650,0.189549982548,0.334744870663
7319,-0.270599991083,0.347727388144
4817,-0.764450013638,0.484661400318
9143,0.485350012779,-0.289790540934
10494,-0.350549995899,0.499226689339
55324,0.152000010014,-0.879503369331
23149,-0.562349975109,1.24847352505
9943,-0.66369998455,-1.42580926418
6599,0.388950020075,0.979918420315
51031,-0.62935000658,0.702021598816
3566,0.181500002742,0.0573977306485
3815,0.123950004578,-1.1505240202
8624,-0.14849999547,-0.103180900216
27346,-0.122550003231,0.344059377909
10489,0.535349965096,0.0973095148802
26128,0.519800007343,-1.50104212761
79921,0.158449992537,-1.84210896492
55746,0.489299982786,0.506667137146
23636,0.452600002289,-0.530259013176
10892,-0.139600008726,0.636488854885
10652,0.0870499908924,-0.166835054755
11004,0.356750011444,0.321512639523
23530,-0.0116500034928,0.0747204497457
8826,0.389699995518,-1.02018284798
3308,0.123299986124,0.0410271026194
7153,-0.232549995184,-2.22810673714
11041,0.433050006628,0.574103653431
6342,-0.101400002837,0.535658478737
5883,-0.288900017738,0.288544923067
10589,-0.184549987316,0.814372599125
5110,0.383399993181,-0.523777961731
4609,0.107900008559,-0.0806738436222
5423,-0.62549996376,-0.490408688784
1070,-0.798399984837,-1.65836000443
10051,0.113649994135,0.126630172133
6603,0.690799951553,0.317828536034
9019,-0.193549990654,-1.73664474487
10969,0.0128500014544,-1.3136305809
9797,0.27555000782,-1.14446783066
4043,-0.07025000453,0.746598184109
9519,-0.332849979401,-0.740174114704
8480,0.101950004697,0.613295972347
983,-0.0714499950409,0.238056570292
10559,0.156949996948,1.42079722881
8508,-0.134399980307,0.125384971499
9275,0.157150000334,0.0323449298739
8914,-0.127499997616,0.807501971722
54505,-0.0597500056028,-0.996913850307
6919,-0.213300004601,-0.0880007073283
2274,-0.118150003254,2.17309856415
2288,0.337249994278,0.0285528004169
7994,-0.0359999984503,-0.2136593014
4216,0.513350009918,-0.0409298948944
7538,-0.0280500054359,-0.22453905642
3628,0.242100015283,0.683840811253
2037,-0.290399998426,-1.17272973061
2771,0.00585000216961,0.0737645998597
7264,-0.128450006247,0.538182973862
1786,0.560400009155,-0.159987151623
5873,0.0297000110149,-0.363399595022
780,2.46150016785,0.475907504559
9926,-0.188700020313,-0.216164290905
8446,0.0864999964833,0.418528348207
7159,-0.127850025892,-3.66847658157
1026,-0.152400001884,-0.0100696813315
7082,-0.721800029278,-1.28510403633
10058,-0.202300041914,0.113361418247
10797,-0.205150008202,-1.00151085854
11230,0.271800011396,-0.159035086632
30836,0.733700037003,-0.499990433455
27336,0.216600000858,0.362009495497
9918,-0.321900010109,0.789640843868
79073,0.123150020838,0.837077319622
9688,0.086050003767,1.05701625347
23659,-0.238249987364,-0.0318792946637
8396,0.466700017452,-0.524374008179
23077,-0.813800036907,4.89783859253
10857,0.021899998188,0.0741804391146
16,-0.358500003815,-0.210458338261
2817,-0.242950007319,-0.220662653446
60528,-5.08955001831,0.963126480579
5359,0.276399999857,0.384769797325
1514,0.233400017023,-6.37471675873e-05
1509,-0.0829499959946,0.120791912079
9181,-0.163800001144,-0.231786563993
3611,-0.983850002289,0.381261765957
4783,0.115400001407,1.07460033894
10123,0.127800002694,-0.0212254133075
8895,0.147300004959,-1.49750900269
9805,0.104600012302,-0.114207677543
4125,-0.0151499956846,0.190715104342
1635,-0.362900018692,-0.193636834621
4154,0.120849996805,-1.20432031155
26292,-0.273450016975,-0.593041300774
5770,0.428650021553,-0.795170128345
25874,-2.46099996567,0.179741278291
11319,-0.00109999999404,-0.0321695245802
1153,-3.47899985313,0.436360925436
11098,-0.632600009441,0.0274241957814
8974,2.54170012474,-0.307647615671
533,0.159750014544,-0.515430092812
823,-0.516749978065,-0.192790493369
6812,-0.104000009596,-0.76541185379
3693,-0.904200017452,-1.03948187828
4891,0.142700001597,0.222743734717
10954,0.0674500018358,0.301084935665
5909,-0.159199997783,-0.0744789168239
9221,-0.0409500002861,1.03320395947
847,-0.43569996953,-1.21423888206
11072,0.297800004482,0.457559287548
10221,-0.476549983025,-0.856922268867
7158,0.122349992394,-0.154185950756
8678,-0.0406499803066,-0.0564611926675
11014,-0.175499990582,-1.46225309372
1994,-0.0456500016153,1.91737413406
3482,-0.745900034904,-0.0423789992929
25976,-0.519800007343,0.935918629169
10491,-0.241100013256,0.22361972928
51053,-0.328549981117,-1.40222024918
9267,0.133000001311,-1.28534770012
5547,-0.249499991536,-0.0342770367861
6597,-0.161850005388,-0.841075360775
5836,-0.37864997983,0.254382193089
6118,0.171799987555,0.834323644638
2961,-0.23140001297,-0.705469489098
310,-0.0155500024557,-1.42885100842
7296,-0.0659999996424,-1.9028878212
1429,-0.00505000352859,-0.45145958662
2548,0.034500002861,-1.51160109043
6499,0.0505499988794,0.210870668292
642,1.06854999065,-0.304402053356
23076,0.684249997139,-0.499249815941
10099,0.123300001025,-0.066793218255
9817,0.34035000205,0.296553224325
9126,-0.726000010967,-0.868699491024
3930,-0.194150000811,0.878612220287
10450,-0.141249999404,0.439902544022
54386,-0.626049995422,-0.0734789818525
664,-0.0216500014067,-2.13576960564
596,0.522849977016,0.549362897873
10180,0.0533500015736,0.677396714687
1445,0.322500020266,-1.76857435703
230,0.709849953651,0.0745384469628
9246,-0.165499985218,0.391203016043
5092,0.251800000668,-0.0989922583103
23463,0.0790500044823,1.00277256966
10007,0.353500008583,0.62266510725
4925,0.292699992657,-0.263366729021
6251,-0.695850014687,-0.296573907137
5782,1.37185001373,-0.311182916164
5106,0.375800013542,-1.03271138668
2673,-0.0222999993712,-0.151059389114
644,0.137099996209,-0.677047908306
6284,-0.990750014782,-2.30703043938
4605,0.268600016832,1.32935094833
6810,-0.589450001717,0.496396690607
54499,-0.376650005579,0.186235889792
11007,0.629700005054,0.169686406851
1643,0.44470000267,-0.30486625433
25805,0.080349996686,-0.0630380362272
3033,0.222450017929,0.674541115761
2745,0.0392500013113,0.438584893942
9961,-0.498300015926,-0.225945070386
3925,0.12515000999,0.657248318195
2582,0.315200001001,0.624727547169
5792,0.179049983621,0.0829730257392
5236,-0.144150003791,0.355184227228
4016,0.842350006104,0.276507645845
4651,-0.583399951458,-1.52050936222
3988,-0.410300016403,0.207084387541
26227,0.239299997687,-0.231971994042
7982,-0.0470999926329,0.679588377476
3551,0.108649998903,-0.492461234331
5108,-0.591850042343,-0.755877614021
8870,0.0240000002086,0.568460583687
2195,0.232299983501,-1.65199482441
8731,-0.56970000267,-1.84590744972
1956,1.00995004177,0.425408035517
10276,0.223500013351,-0.049863871187
1666,-0.311749994755,-1.45272731781
4864,-0.415149986744,-1.68426382542
4232,-0.024350002408,0.0955233946443
5050,-0.161300003529,0.600330889225
813,0.186149984598,0.698880732059
3964,-0.27965003252,-0.514871776104
26020,0.017150003463,0.211653783917
481,0.562350034714,0.559906840324
5019,-0.260599970818,-1.75614750385
291,-0.584999978542,-1.99803006649
10973,0.213649988174,-0.414912968874
9697,0.61755001545,0.208538174629
5831,-0.0511000044644,0.41392070055
8202,-0.407849997282,-1.04159390926
57804,0.044849999249,0.043034657836
5566,-0.073399990797,-0.00462692975998
57149,0.196099996567,-0.101497098804
7416,0.451399981976,0.0459906980395
10174,0.703900039196,-0.427731603384
6676,-0.738799989223,0.332972049713
8884,-0.0801999941468,0.482227176428
5997,-0.240750014782,0.3370834589
57147,-0.599599957466,-0.933183848858
6909,0.249700009823,-0.114523693919
9093,0.722900032997,0.838492870331
23142,-0.413449972868,-0.98678123951
8444,0.6099999547,-0.637775421143
11232,-0.399200022221,0.197934165597
27095,0.445050001144,0.991917610168
10732,0.0930999964476,-0.289879471064
23029,0.824000000954,-0.888263046741
9270,0.444350033998,0.406328856945
47,0.203999996185,-0.00465591438115
5889,0.213149994612,0.419422030449
8243,-0.700200021267,-0.344094902277
10730,-0.367849975824,-2.58848571777
30,-0.429600000381,1.1565939188
7466,-0.541000008583,0.420863062143
89910,-0.670099973679,-1.31281149387
56654,0.0280500054359,1.06919324398
501,-0.839150011539,-1.44482600689
5438,1.24510002136,0.609521567822
26993,-2.42050004005,-0.76776778698
55111,-0.11875000596,-0.48672029376
8520,0.163000002503,-0.267777234316
10146,-0.265299975872,-1.0427685976
7165,0.208749994636,0.425713837147
55011,0.114549994469,-0.654751777649
6461,0.0474999845028,-0.0576242655516
10813,-0.470499992371,-0.543913662434
80746,-1.17770004272,-0.622950732708
10434,-0.238399982452,-1.43981719017
5607,0.710649967194,-0.676385343075
22827,-4.81554985046,1.70545101166
51635,0.0,-3.81682658195
84159,0.0888999998569,-0.0571719631553
3508,-0.0301499962807,1.16589963436
84890,-0.173550009727,0.11821783334
79600,-0.0701499953866,0.483498930931
8574,-0.254950016737,0.771245121956
5529,0.216499999166,0.285564213991
3909,0.434000015259,0.447482645512
9637,-0.155400007963,0.847028672695
8518,-2.28104996681,-0.444534897804
6443,-0.281049996614,0.525746166706
58478,0.4266500175,-0.239177361131
4850,-0.191100001335,0.952809929848
23210,0.2975499928,-0.201822206378
54733,-0.0891999900341,-0.146566644311
55129,-0.495750010014,-0.262231230736
10273,-0.269199997187,0.78646838665
572,1.00714993477,1.08889997005
5716,-0.378199994564,-0.331180274487
22841,-0.254950016737,0.734833061695
2356,0.100800007582,-0.301225811243
6050,-0.154899999499,0.51773917675
64422,0.177349984646,-0.446827471256
8837,1.10885000229,-0.00419573672116
55127,1.03439998627,-0.638637661934
23335,-0.264750003815,0.25570961833
10270,0.654500007629,0.423068672419
6509,-0.628899991512,0.395123153925
83743,0.235200002789,0.594905078411
6772,0.154249995947,-1.37321567535
22887,0.390850007534,0.788479149342
51001,0.518900036812,0.363242179155
26511,0.090399980545,-0.694906592369
7874,-0.0167500078678,-0.777840316296
51070,-0.29105001688,0.876214921474
1738,-0.512449979782,-2.38700723648
3416,-0.638399958611,0.533958792686
9128,-0.0423499941826,-1.08689892292
9833,-0.242599993944,0.465921849012
4088,-1.03855001926,-0.320494294167
5018,-0.312650024891,-0.236938595772
51375,0.0845499932766,-0.0970314517617
55038,-0.429049998522,2.36435174942
23061,0.179250001907,-0.427893817425
64428,0.0178000032902,0.405802994967
11325,-0.0919499993324,-0.908199071884
9641,0.140249997377,0.317384004593
23038,1.46875,0.0115801282227
57048,0.133200004697,-0.174823224545
94239,-0.200999990106,0.786925196648
51203,-0.249249994755,0.0109329558909
388650,0.120549991727,0.678753316402
23039,-0.542450010777,-0.667891383171
55179,0.374150037766,-0.480659782887
5827,0.163249999285,-0.079502530396
10245,-0.830799996853,0.319883465767
6813,0.473800003529,0.458651721478
3251,0.280900001526,-1.15816295147
23212,-0.0125000029802,-0.390295177698
23536,-0.253499984741,1.10730206966
51282,0.426699995995,0.758037924767
10227,-0.189250007272,0.247448369861
50813,1.23059999943,-0.522066354752
51024,0.0500999987125,1.00682222843
53343,-0.349799990654,1.30982363224
1465,-0.131900012493,-0.271360993385
79006,0.547950029373,1.18222630024
6988,0.0194000005722,-0.0761301219463
11011,0.211149990559,0.0608367398381
23325,0.0665500164032,-1.21233308315
10049,0.216099992394,-0.361733525991
3157,0.168300002813,-0.0544783994555
200734,-0.206499993801,-0.248081415892
9053,-0.518999993801,-0.198833376169
79094,-0.511500000954,0.337799906731
2778,0.129299998283,-0.10225147754
54881,-0.0614999830723,0.647797644138
54807,-0.00569999217987,0.483831882477
323,-0.494749993086,0.084276035428
26001,1.08800005913,-0.153853088617
10190,0.709100008011,-0.434665650129
9686,-0.0952999889851,-1.30423593521
54915,0.348699986935,-1.17757499218
23658,0.10490000248,1.02193617821
7750,-0.094600006938,-2.96597599983
79643,0.836100041866,0.172192767262
9488,-0.113900005817,-0.33022069931
11200,0.0333500057459,0.0151756778359
65057,0.622550010681,0.52784204483
6832,0.226849988103,0.206016942859
23131,-0.480899989605,0.217968225479
10776,-0.0101999938488,-0.586407542229
6253,0.712499976158,-0.341915547848
79716,0.180649995804,0.387986421585
29978,0.466150015593,-0.133569076657
9988,-0.651100039482,-0.764600634575
10845,-0.15854999423,0.0338668264449
54957,-0.195300012827,0.789326608181
79170,0.111500009894,0.71116745472
10610,-0.307099997997,0.418345749378
128,0.813199996948,0.270511955023
51026,-2.02360010147,-0.530517995358
5498,0.0841500163078,0.0516865514219
124583,-0.020300000906,-1.3393856287
9455,-0.281550019979,0.795445978642
1212,0.70039999485,0.484168797731
5255,-0.0827999860048,-0.454697459936
9448,-0.311450004578,0.951490819454
9924,-0.613000035286,0.355824559927
5480,-0.535199999809,-0.498564898968
1983,-0.794000029564,0.22750531137
56889,0.204050004482,0.319637537003
79080,0.197499990463,0.305777609348
9016,-0.330399990082,0.960784554482
6915,-0.0605500042439,0.193738758564
9709,-0.211849987507,-0.250042378902
116832,-1.57474994659,0.779967069626
670,-0.561899960041,-0.138183563948
7867,0.0622499994934,1.46630728245
79143,0.539749979973,-0.22813488543
11284,-0.323599994183,0.421843290329
23443,-0.127900004387,1.00267100334
51599,-0.194250002503,-0.227531850338
5927,-0.304399996996,1.05605375767
55793,-0.648949980736,1.54109489918
5867,0.267899990082,1.18744325638
7866,0.233750015497,-0.153960555792
25825,-0.769349992275,0.965187966824
4067,-0.762399971485,0.122102484107
51015,0.436699986458,0.604285418987
5891,-0.654500007629,0.501308739185
3300,0.281399995089,-0.411375552416
64781,-0.170149996877,-0.26879671216
51056,0.484449982643,-0.4182716012
8550,-1.45635008812,-0.672291040421
50810,-0.911249995232,-0.977346479893
23011,-1.00034999847,-0.0249867513776
11168,-0.141049981117,-0.584010839462
1385,-0.497299998999,-1.33039963245
10150,-0.406100004911,-1.46223986149
29763,-0.257600009441,0.865133225918
9112,0.0527500063181,0.076730877161
23499,-0.560850024223,-1.0612872839
85236,-1.51795005798,0.160702854395
5096,0.0896500051022,0.791998326778
55620,1.03294992447,-1.11311137676
5373,-1.32274997234,0.254035204649
51170,-0.107550002635,0.831699430943
54850,0.345950007439,0.27661845088
80349,0.568300008774,0.677564024925
355,-0.17784999311,0.0622262395918
1062,0.0601000189781,0.495823770761
8804,0.0384000018239,0.631493330002
80758,0.809450030327,0.577935397625
375346,-0.577499985695,1.04591119289
51385,-0.157900005579,0.867432653904
55748,0.261350005865,-0.0225052349269
10318,0.147600010037,-0.188059076667
54681,-0.0351499915123,0.288603633642
7905,-0.654049992561,-0.126516029239
28969,0.375999987125,-1.08084356785
10668,-0.0071500018239,1.03393173218
51005,-0.464550018311,1.17837738991
8800,-0.162349998951,0.833992600441
54438,-0.219249993563,0.795537173748
55825,0.104649990797,-0.467372089624
8835,1.00320005417,0.347078114748
