rid,DOS030_VCAP_6H:BRD-K77939573-001-02-5:5,DOS030_VCAP_24H:BRD-K77939573-001-02-5:5,DOS034_A375_24H:BRD-K77939573-001-02-5:5,DOS034_A549_24H:BRD-K77939573-001-02-5:5,DOS034_HT29_24H:BRD-K77939573-001-02-5:5,DOS034_MCF7_24H:BRD-K77939573-001-02-5:5,DOS034_PC3_24H:BRD-K77939573-001-02-5:5
5720,-1.28702521324,-0.562700033188,0.733959794044,0.478300064802,-1.21420001984,0.729667305946,-0.173129186034
466,-0.794031381607,-0.104333333671,-0.513098359108,-1.73133325577,-0.657000005245,0.749549925327,-1.32645368576
6009,-1.02207922935,-0.258366674185,-0.135391846299,0.483999997377,0.964999973774,0.246910005808,-0.812498450279
2309,-0.42268756032,0.316700041294,1.28718352318,0.0805333554745,0.791000008583,-0.00828057527542,0.121251530945
387,0.88088876009,-0.191966667771,0.825665593147,1.51373338699,2.06270003319,0.772766292095,1.23119556904
3553,0.0563850551844,0.559900045395,-0.320254206657,-0.41103336215,-0.59249997139,-0.646054267883,0.707248568535
427,-0.799663424492,0.39596670866,0.336571216583,0.471166670322,-0.839900016785,0.924532234669,1.4755563736
5898,-0.64806497097,-0.02686666511,-0.776011645794,-0.981466650963,0.737399995327,0.525570750237,-0.27619767189
23365,0.588127553463,0.385666668415,-0.164004474878,-0.212300002575,2.26729989052,0.14711868763,0.661904513836
6657,0.212941259146,0.363133370876,-0.418906450272,0.309666693211,-1.1004999876,-0.907163739204,-1.07934808731
5054,0.388698607683,0.767166733742,-0.676911830902,0.307066679001,-0.391600012779,-0.70647752285,0.359422624111
3108,-0.868408739567,0.761099994183,1.39672112465,2.01473355293,1.72510004044,0.442690968513,-0.136006474495
1950,-0.286746531725,0.482033342123,-0.393675327301,0.827100098133,-1.77980005741,-0.727013587952,0.188369244337
351,1.50019598007,0.0883333235979,0.585819721222,-0.0965334177017,-1.74129998684,-2.86452841759,-0.152963370085
4846,1.28332090378,0.493966698647,-0.956675171852,0.139199987054,-0.8791000247,-1.26156949997,-0.12299759686
1452,0.350089371204,-0.0718999952078,0.554022967815,0.705566704273,0.761099994183,-1.07237660885,-0.00651878118515
4776,-0.0959766358137,0.495900034904,-0.549635052681,-0.585300028324,-0.965499997139,-1.15128481388,-1.41291713715
6908,-1.02187275887,-0.309300005436,0.298810839653,0.793099999428,0.636799991131,1.14971876144,1.90894567966
