rid,CPC004_A375_6H:BRD-A17819071-001-02-1:10,CPC004_HA1E_6H:BRD-A17819071-001-02-1:10,CPC004_HA1E_24H:BRD-A17819071-001-02-1:10,CPC004_HCC515_6H:BRD-A17819071-001-02-1:10,CPC004_HCC515_24H:BRD-A17819071-001-02-1:10,CPC004_HEPG2_6H:BRD-A17819071-001-02-1:10,CPC004_HT29_6H:BRD-A17819071-001-02-1:10,CPC004_MCF7_6H:BRD-A17819071-001-02-1:10,CPC004_PC3_6H:BRD-A17819071-001-02-1:10,CPC004_PC3_24H:BRD-A17819071-001-02-1:10,CPC004_VCAP_6H:BRD-A17819071-001-02-1:10,CPC004_VCAP_24H:BRD-A17819071-001-02-1:10
3108,0.136073261499,-0.69993686676,-0.517619669437,1.53822755814,0.468405425549,-1.09269034863,0.0377093553543,0.159723892808,-0.193620949984,-0.243008688092,-0.305812865496,1.05278515816
1950,0.0919969454408,-0.464970767498,-2.26464962959,1.16214072704,-0.738058805466,0.273145139217,-0.506763756275,-0.0323076099157,-0.245939791203,-0.553837656975,-0.690817296505,1.1489675045
351,-0.431185483932,-0.518125653267,-0.75443726778,-1.52194023132,-2.1914396286,0.757757246494,-0.633988380432,0.817701339722,-1.36859500408,-0.717768490314,0.669515073299,1.0524135828
4846,0.221885055304,0.0604224056005,-0.022445499897,-0.308783859015,0.580743849277,-0.255158901215,0.174194201827,-0.228286623955,0.0557081028819,-0.887158572674,-0.507213592529,0.681607067585
1452,-1.19562792778,0.234323233366,0.325556129217,0.925238609314,-0.703886032104,1.36879229546,-0.631374120712,0.170287549496,-2.01949596405,0.359353125095,0.940420508385,0.575779795647
4776,-0.00624416396022,-0.70135730505,0.137065604329,-0.296761035919,-1.12774014473,0.528334379196,-0.936816453934,-0.183430895209,-1.19077920914,-1.051684618,-0.598068118095,0.600294649601
6908,0.0933106392622,0.771110713482,1.8460239172,1.13674879074,0.955786108971,0.468767046928,0.369954556227,-0.35921049118,-0.0877008736134,-0.0460805147886,-0.0403457134962,0.0275859460235
672,-0.59484821558,-0.651600122452,-0.406091928482,1.07390618324,0.619849324226,0.15904968977,0.459303677082,0.297132909298,-0.833059728146,-0.371315360069,0.120853826404,-0.0994901508093
5710,-1.00294995308,0.313037931919,-0.257336646318,0.830227017403,0.717639267445,-0.061134390533,-0.232786089182,-0.781570672989,-0.034299287945,0.344880759716,1.12672173977,0.665517926216
2115,0.414961606264,1.29776835442,0.609098434448,-0.196965575218,1.64634990692,-0.270613729954,-1.45952308178,0.174762710929,0.033465590328,0.12355004251,-0.196854412556,0.41344216466
7015,-0.0384810566902,-0.428354024887,-0.0249780714512,-0.396856307983,-1.36428403854,0.486512154341,-1.04324018955,0.469790697098,-0.829968392849,-0.823117315769,-0.85421949625,-0.102795630693
8726,-0.405282974243,-0.114046737552,0.961769461632,0.918408274651,0.337364286184,-0.426392167807,0.240092054009,-0.356814950705,-0.250130414963,-0.0917917191982,0.239879101515,-0.595657646656
2185,-1.03741645813,-0.485843151808,-0.0916520655155,0.328926742077,-1.01535487175,0.016791164875,-0.751382470131,0.274020135403,-0.678395986557,-1.11269545555,-0.186708733439,0.262868404388
3315,0.0991969406605,-0.353076398373,-2.46525979042,-1.88188385963,-0.783150076866,0.249625489116,0.0704711005092,-0.475376427174,-0.293119490147,0.0566691122949,-0.396546036005,0.198879942298
5289,0.16256710887,-0.171145319939,0.221196770668,1.0831925869,-0.461641252041,0.0756995007396,-0.936389446259,-0.407276272774,0.098554328084,-0.318862587214,-0.099158257246,-0.911564707756
868,-0.294467389584,-0.917211890221,-0.570592045784,-0.416834563017,0.864324212074,-0.389962822199,-0.958383500576,0.502751648426,-0.386142551899,0.134832292795,-0.177879035473,-0.521878659725
1677,-0.985636353493,-0.515501022339,0.292086571455,0.222212478518,-0.994270682335,-0.375477433205,-0.7551202178,-0.0901508405805,-0.704541087151,-0.922979831696,-0.404429942369,-0.944318413734
7043,-0.878124117851,-0.712962567806,-1.22063994408,1.04917299747,-0.20511071384,-0.0924445539713,-1.0090405941,-0.23827047646,-0.433211147785,-1.06358730793,0.411968499422,0.437744855881
5613,-1.17866420746,-1.07508563995,-0.55200701952,0.111297190189,-1.03865635395,-0.221136659384,-0.910495221615,-0.141388118267,-0.685334384441,-1.06050348282,0.132337704301,-0.341560870409
595,-0.128113612533,1.66225898266,6.01263713837,-0.328167140484,1.71380269527,0.949300408363,0.92532736063,-0.0929060131311,0.1841583848,0.279798537493,0.561298131943,1.44552838802
4793,0.870885789394,0.321214497089,1.64816343784,1.26473152637,1.32342410088,-1.41102480888,0.523551285267,0.169213414192,0.503894805908,0.311941415071,0.521783173084,3.19067883492
2736,0.407950937748,0.065185546875,-0.66802084446,1.08245360851,-0.209464788437,0.496021658182,-1.14374339581,0.944872975349,-1.11160337925,-0.851938426495,-0.146870627999,-0.105766683817
5290,-1.71918070316,-1.24539387226,-0.434843957424,-0.310448229313,-1.21025669575,-0.218204960227,-0.368532836437,-0.380837440491,-1.37084817886,-0.836341500282,-1.00206875801,-0.389611303806
6194,0.0,0.000612246105447,0.159275904298,-0.185347214341,-0.000202156064915,-0.68439412117,-0.0123188113794,0.369142591953,-0.158859178424,-0.322597891092,-0.450794160366,0.422836631536
1676,-1.78260278702,0.336900651455,-0.687257945538,0.383360534906,-1.43960571289,0.23948058486,-0.94845199585,-0.152920216322,-0.988564252853,-0.406694233418,-0.167259126902,-1.72679269314
23512,-0.556725978851,0.160731270909,-0.0241165757179,-3.88641667366,0.77588570118,0.167000070214,0.621388018131,1.05410003662,-0.743084430695,-0.0279387868941,0.272855341434,-0.754197597504
148022,0.356731802225,0.0611746013165,0.309403657913,0.855773627758,1.05829048157,0.599462151527,0.0662764757872,0.659492194653,0.492380261421,0.427100598812,0.710857212543,0.594574511051
1906,-0.971762120724,-0.302437871695,-2.18382740021,0.195903748274,-0.941876530647,-0.44175812602,-1.35623705387,0.607358217239,-1.35324060917,-0.456155121326,-0.212818026543,-0.0311193168163
8878,1.79620790482,0.169197022915,3.52817440033,1.67161214352,2.94388055801,2.03302955627,1.28071546555,1.67258191109,-0.18922778964,1.57766389847,0.792164742947,0.800106525421
3091,-0.264545857906,0.749055862427,-0.524726510048,-0.707562983036,-2.10196590424,0.0208698809147,-0.810931444168,0.417667537928,-1.46648800373,0.510239779949,0.810172557831,-1.48392510414
5743,-0.214374393225,1.61061739922,0.737536430359,-0.801525115967,-0.348765581846,0.0198315158486,0.628712058067,0.149620771408,-0.140100121498,2.70980668068,-0.56436508894,1.24898731709
5321,-1.72450900078,-1.47219514847,-0.586270034313,-0.831427276134,-1.45161867142,-0.15905623138,-0.791478812695,0.160749346018,-1.43220889568,-1.65409374237,-1.23012328148,-0.394618183374
4144,0.0310943424702,0.634291470051,0.439643681049,-0.451660513878,0.590377211571,0.608772575855,-0.257134318352,0.448531210423,0.0459672473371,-0.9263625741,-0.344745635986,0.353912323713
1981,-0.398883402348,0.522838592529,0.743993341923,-0.440541386604,0.389923632145,-0.0468047223985,-0.0370012968779,0.766949295998,-0.612108945847,0.153830826283,0.201810061932,1.517344594
695,-0.379192858934,0.568068504333,-0.508992671967,2.12351298332,-0.296845704317,0.469533324242,0.422953367233,0.347217679024,-0.369846940041,0.0781866461039,-0.316477447748,0.495360821486
10398,-0.911721467972,0.11341252923,-2.55127191544,-0.149822741747,-1.10813355446,0.704589247704,-1.08916568756,0.779841661453,0.0389785766602,-0.73756814003,-0.265181720257,-0.751497387886
5708,-0.0296810269356,0.834264755249,2.23190927505,0.00408786535263,1.53809785843,0.635698914528,-0.204993933439,0.361240506172,-0.353091359138,-0.0898874551058,0.557174444199,0.49788543582
1213,0.0971834659576,0.576439380646,-0.081451177597,1.52992880344,0.825236022472,-0.3180116117,1.45031106472,-0.506781339645,0.292441010475,0.553056180477,-0.320017784834,0.21990519762
226,0.418019980192,0.103018403053,0.782736599445,-0.503840506077,1.64584743977,1.09209918976,0.261387377977,-0.568839907646,0.213046699762,0.265029072762,0.403384059668,1.06042587757
6777,0.161363869905,-0.100534245372,0.12609282136,1.20337772369,1.00688397884,-0.527425289154,0.561546444893,0.196921527386,-0.176577046514,-0.995117902756,0.54503595829,0.978178620338
2113,-0.550455212593,-0.143007203937,0.35286000371,-0.629455685616,-0.439865648746,0.442528307438,-0.993119120598,-0.152058795094,-0.224984318018,0.592848002911,0.0176241323352,0.0167205929756
3329,0.0781963467598,0.712185382843,1.27536737919,-1.08506131172,0.0463228598237,0.555426895618,0.656450867653,-0.315069198608,0.365558952093,0.542280197144,0.510053813457,-0.308680087328
1050,0.145342230797,0.424085617065,0.160635530949,0.284704864025,0.445460796356,1.08783018589,1.29040586948,0.182761728764,0.480583459139,-0.398290514946,0.297991484404,0.456794202328
9491,1.08843541145,-0.979261517525,1.52599704266,0.19137570262,-1.13674712181,0.212496727705,1.53144407272,-0.18863402307,0.452567070723,0.130982175469,-0.55202549696,-0.179895550013
22926,-0.499637186527,0.254937261343,0.124094501138,-3.12884449959,-0.666968047619,0.359157860279,-1.20718061924,-0.660660982132,0.610067427158,0.668208062649,-0.651299357414,0.33477550745
5899,-0.31804177165,0.623372614384,-0.312835693359,1.74410772324,0.903644979,-0.109536521137,0.42572966218,-1.50907802582,0.216075152159,0.135810777545,0.43681961298,-0.191215604544
5467,-0.0842480063438,-0.634503602982,0.315067529678,0.828377604485,-0.774934947491,0.633203804493,-1.03408896923,1.11338603497,0.0948479026556,-0.000501063186675,-0.094176903367,0.379035413265
6774,-0.689441561699,0.384530365467,0.169173657894,0.785870790482,-0.392455220222,-0.0171057507396,0.10142736882,0.289845526218,4.04112386703,1.87702441216,-0.230588704348,-0.219780355692
1788,-1.42578005791,-1.65256094933,-0.522090792656,-0.0507168993354,-0.497786164284,-0.80248272419,-1.32145559788,0.456858515739,-1.4448350668,-2.10741853714,-0.0833604931831,0.419108122587
5921,-0.287361323833,-1.25337445736,0.840797126293,0.597358345985,0.727845132351,-0.388665646315,-0.520108342171,2.15036439896,-0.303054898977,0.229775294662,0.330781370401,-0.093444108963
5721,0.84591114521,-0.255525112152,0.335808813572,0.318054646254,1.10121536255,-0.41993689537,-0.230538144708,-0.0139289498329,0.00548612885177,0.12105691433,0.0443837456405,0.277777463198
2263,-1.39316320419,-1.01073157787,-0.905658721924,-0.443256705999,-1.43991434574,-0.0807416364551,-0.446081638336,-0.590939760208,-1.012560606,-1.04883468151,-0.412389039993,0.756970047951
808,0.549788594246,-0.607304215431,1.90283739567,0.653958261013,-0.69012093544,0.21595788002,0.105603046715,0.0743352919817,0.693303406239,-0.316815018654,-0.321814239025,-0.192339286208
30001,-0.503706336021,0.72815066576,0.610414028168,0.343970030546,-0.646618068218,-0.13426566124,0.166166648269,0.138682976365,-0.673354208469,0.345666617155,0.416378736496,1.86026060581
348,0.588073790073,-0.153704985976,-0.672793030739,1.00825536251,-0.93889850378,0.841606378555,-0.417821198702,-0.595851540565,-0.620457470417,0.206237852573,-0.506626725197,-0.573996782303
30849,0.153488367796,-0.729056715965,0.089046806097,0.965498328209,0.651809453964,-0.241221100092,0.96656370163,-0.256184399128,0.332982450724,-0.170127168298,0.0323304831982,-0.252981364727
1454,0.475810408592,0.892562806606,0.805192887783,-0.161867961287,0.663101911545,-0.0728226900101,0.341275960207,0.650885641575,0.414297372103,0.279998242855,1.39826285839,0.0698174834251
6500,-0.233920916915,0.345848321915,1.48756170273,0.256247609854,1.17044258118,-0.0480464175344,0.313216030598,-0.935621023178,0.626072824001,0.157206580043,-0.00237303972244,-0.997732996941
5627,0.126843899488,0.484703481197,-0.621302604675,0.47271156311,1.12097072601,0.17251688242,0.268071234226,0.258821457624,-0.111926034093,-0.199227839708,-0.00474709272385,-0.0530039891601
5715,-0.425152659416,0.59227001667,0.837940692902,1.13430643082,0.90524494648,0.189006701112,0.630292654037,-1.57025206089,0.398022770882,0.759792089462,-0.806384861469,-0.314370065928
4791,0.286655902863,0.131771191955,0.650863409042,-0.0401486158371,-0.674257159233,0.114642620087,-1.04121041298,-0.124469071627,-0.381529182196,0.0827404335141,-0.0854146033525,1.2149772644
56924,-0.616886734962,1.01895344257,1.24237811565,0.261518776417,-0.13763615489,0.964778900146,0.505792498589,0.289142370224,0.453028678894,0.273185938597,-0.191107779741,0.267043024302
2690,1.07612872124,0.402039825916,-0.193975389004,-0.680841982365,0.233727902174,0.158233135939,-0.692713201046,-0.792113900185,-0.173429518938,-0.150216668844,0.294722944498,0.35144713521
1019,-0.0247746109962,-0.33817666769,0.691470146179,2.21614170074,-0.154060900211,-0.196525663137,-0.497975319624,-1.29606175423,-0.553335666656,-0.896138489246,0.15935087204,-0.408466100693
51422,-0.377449661493,0.788847208023,0.659483790398,1.37110161781,0.948674440384,-0.337339222431,0.52256166935,0.457438886166,-0.389886081219,-0.380262106657,-0.316631227732,0.403277844191
5788,-1.09640610218,-0.88627576828,0.0815713703632,-0.082078628242,-0.309959441423,-0.552696526051,-0.733494341373,-0.17463709414,-1.12918686867,-0.486663728952,0.037210572511,-0.251378148794
6709,0.537349939346,0.0664289742708,-0.836794435978,0.771284341812,0.163973867893,-0.53316628933,-0.148829087615,-0.219870135188,0.26998180151,-0.0674727410078,0.186668843031,0.624781310558
1277,0.387831687927,0.396914064884,-0.545519709587,1.33203721046,-0.432288050652,0.712296545506,-0.136537611485,1.04090583324,0.16557867825,0.569928884506,-0.303447008133,0.535435557365
993,0.799605846405,1.32274460793,-0.201796084642,1.64524996281,1.97519171238,0.704209685326,-0.149393498898,0.830276608467,-0.0692087262869,0.211278542876,0.367762744427,-0.416799247265
7157,-0.0885109007359,0.0296172946692,-0.28723064065,0.295825839043,1.31154203415,0.551504790783,-2.43451857567,0.251438379288,2.94410443306,-0.110786542296,-0.561659455299,0.328322589397
1958,0.28384667635,1.44631505013,-0.0385004431009,0.868439555168,1.26517605782,0.000582218170166,-0.334709554911,0.563682198524,-0.098640203476,-0.44562625885,-0.249637648463,0.665991485119
4582,0.865867614746,-0.0744068920612,-0.762178599834,0.29328173399,-0.84718644619,0.08823312819,-0.686116695404,-0.474609553814,0.745460391045,2.25703597069,0.222634583712,-0.362270593643
9212,-0.957739651203,-0.746146082878,-0.0655505731702,0.34827041626,-0.0676690787077,-0.114408060908,-0.241668567061,-0.291410923004,-0.240300029516,0.220050662756,0.00591886788607,-0.422207534313
8440,-0.758469223976,0.450175583363,0.0942926034331,1.15000796318,0.851992309093,-0.230630144477,0.386978685856,0.415687441826,0.0527572408319,-0.252889871597,0.499797523022,0.136034727097
6790,0.0189502164721,-0.602162480354,0.935667157173,-1.17619395256,0.601062893867,-0.214623421431,-0.166922152042,-1.30851197243,0.546465158463,0.364245384932,0.516094923019,-0.320124983788
8851,-0.660476207733,0.385818243027,0.514103591442,2.39866185188,-0.847566008568,0.3728736341,0.220722287893,1.02472019196,-0.913886010647,-0.09195522964,1.51491785049,-0.487039804459
2534,-0.342274874449,-0.393307030201,0.129265636206,0.229428052902,2.88794398308,-0.350659072399,-1.14334952831,0.7019957304,-0.352542310953,-0.356432139874,-0.682149648666,-0.0144310593605
4893,-0.850766301155,-0.364132106304,1.62100017071,-5.83887290955,-1.47843813896,-0.633529901505,-0.475414812565,-0.837203979492,-0.843982934952,0.109512880445,-0.449975430965,0.256857097149
665,-0.334942936897,-0.4987000525,-1.82926774025,0.9961810112,-0.317941218615,-0.639101326466,0.0966149494052,0.786586403847,0.635873734951,0.351154655218,-0.0539071410894,0.46276473999
4313,-0.653375267982,-0.723675847054,-1.11903607845,0.517918765545,-1.13056898117,0.163435012102,-1.02886974812,-0.308609366417,-1.01941585541,-1.17510795593,-0.520372629166,-1.85288381577
1022,-0.24796038866,0.105022236705,-0.309918552637,0.875334382057,0.149583771825,0.309931337833,0.28406393528,0.227826416492,-0.721780717373,-0.294902682304,-0.449004352093,-1.57819712162
5880,0.339194774628,0.695037662983,1.27306509018,1.73253977299,0.115670353174,-1.0635176897,-0.255150437355,-1.09474277496,-0.0370675623417,0.394271790981,-0.116301722825,0.736223816872
3162,7.01836109161,5.89497900009,2.25619220734,4.4039721489,4.46941232681,3.23733472824,2.5821647644,7.08214426041,4.14313602448,1.04893636703,1.56179451942,0.763300180435
1282,0.183833017945,0.201425239444,-1.32404839993,0.521132826805,-1.16270136833,0.2856323421,-1.32758319378,0.176928862929,-0.43033143878,-0.544365763664,-0.715758264065,-0.432549566031
3383,-0.0768759250641,0.806924462318,-0.651473164558,0.0510669350624,0.696630477905,0.353990644217,-0.182939708233,0.890757799149,0.153801873326,0.390537112951,-0.960105597973,1.11111688614
727,0.151143103838,-0.279713451862,0.0555863380432,1.56097662449,-0.95240855217,-0.306508719921,-0.60332930088,0.547758638859,-0.29668623209,-0.658104836941,0.33120816946,0.195542439818
4792,-0.0488155521452,1.04840421677,-0.441291064024,-1.99344456196,-0.186464473605,0.0208273231983,0.123960085213,0.811993062496,0.928339004517,1.29919028282,0.320846110582,0.978955566883
4794,-0.415587246418,-0.487097203732,0.0508697032928,-0.375949144363,-1.01258921623,-0.544567108154,-1.07147204876,0.562400579453,-0.515372276306,-0.499486476183,-0.699271678925,-0.111478440464
902,-0.27010345459,-1.34284102917,0.529664933681,0.375236600637,0.506780862808,-0.0280659422278,-0.732216835022,-0.384770303965,-0.125426799059,-0.328785449266,-0.526188015938,-0.500734686852
8091,-0.197631582618,1.43671154976,3.19187664986,0.707304358482,0.172031790018,-0.0128860995173,-0.11936122179,0.463897109032,0.218708127737,-0.019911788404,2.60846471786,1.12384462357
3486,-0.193919882178,-0.302194982767,-4.04157590866,2.03230237961,0.757480502129,0.834699809551,-1.09532010555,0.24343714118,-2.5379421711,1.49474418163,0.800222158432,-0.841180682182
10818,-0.518790125847,-0.97830837965,-1.23537743092,0.191603809595,-0.844288825989,-0.274491727352,-0.778319716454,0.552525281906,0.0757832229137,-0.607941329479,0.0601073019207,-0.425957977772
3454,-0.0350945480168,-0.360495120287,-0.654095113277,0.1742387712,-1.05751001835,-0.174562931061,-0.209172517061,0.360183805227,-1.46697664261,-0.874818384647,-0.634384214878,-1.34876406193
4282,-3.8070640564,0.0,-0.0918327569962,-1.32670032978,-0.340666085482,-0.420165508986,0.0676545649767,-1.60203647614,-0.180217906833,0.377248764038,0.562013983727,0.503659009933
1605,-0.341765403748,0.219367772341,-0.566914319992,1.64204216003,-0.451038300991,0.366808950901,-0.092995852232,-0.907569289207,0.529529452324,0.318025261164,0.76954627037,0.535323679447
10644,-0.396891653538,0.644446909428,-0.0362939983606,1.58016753197,0.601509213448,-0.915045499802,-0.464385390282,1.51867699623,0.327473223209,0.284964084625,-1.03525364399,0.588359594345
2065,-0.392344295979,-1.11097443104,-0.0205312371254,1.45540130138,-0.185961380601,-1.09697163105,0.77124941349,-0.03198556602,0.351071059704,-0.0240406896919,-0.0933711826801,0.0648102983832
8321,-1.07767033577,-0.943830311298,-0.410842269659,-0.474131405354,-0.857119202614,-0.338775753975,-0.956111252308,0.158861100674,-1.31582784653,-0.719964623451,-0.350258022547,-0.892603456974
8503,0.281007349491,-0.638420820236,-1.03497445583,1.03859126568,-0.753347873688,-0.453073203564,-0.729212582111,0.780117332935,2.38640737534,-0.400151103735,0.321422964334,-0.371645659208
7027,0.0311764851213,0.765341997147,0.133369371295,0.255063802004,-1.05214905739,-1.87580502033,0.921634554863,0.304421752691,0.271740674973,-0.185890853405,0.472717881203,-0.271420508623
6850,0.223185062408,-0.370459377766,0.544759511948,-0.879504621029,-0.415965586901,0.192183360457,-0.766667246819,0.500443458557,2.02763414383,-0.580812513828,-0.25474435091,0.356400161982
1978,-0.752113997936,0.0386832654476,1.68142449856,-0.354259520769,0.823317289352,0.0638165473938,0.187341213226,-0.540204763412,-0.0970261096954,0.649722635746,0.20853830874,-0.0640807896852
896,-0.0918946936727,1.25399518013,-0.464755117893,0.47504645586,0.845587968826,1.37113380432,0.522234201431,1.00796568394,0.37118062377,0.423328369856,0.217100471258,-2.94895625114
5777,0.497553110123,-0.44501966238,-0.759088397026,1.83410358429,0.200167730451,-0.346861183643,0.198524013162,0.556183874607,-0.165970176458,-0.236320123076,-0.317006766796,0.278114080429
1846,1.18712723255,3.12254261971,2.89164233208,1.13170480728,0.99811822176,-0.89070057869,-0.0429807528853,2.11592054367,-0.178816571832,0.691928684711,-0.153447315097,2.90927124023
5925,-0.289001941681,0.892072200775,-0.633520483971,1.26411557198,0.677905023098,-0.086558021605,-0.858867526054,-0.150138288736,-0.494428575039,-0.00837143696845,-0.132629811764,0.0912670195103
142,0.706001639366,1.20658779144,0.898552238941,0.731529533863,0.887746036053,0.323108762503,-0.0163341965526,0.742687106133,0.824771881104,0.783140838146,0.222688376904,0.208383470774
1021,0.314205408096,1.29444217682,0.613246142864,0.792563438416,-0.00427375920117,1.75222158432,2.49819254875,0.0352286398411,-0.475243419409,0.168180078268,1.96685516834,-0.164905846119
5699,-1.66885447502,-0.304952204227,-0.021085113287,0.0914248228073,0.249903291464,0.101223878562,-0.455778717995,-0.513219773769,-0.773221969604,-0.81902629137,0.338685125113,-0.729143261909
8061,-0.456357896328,1.71262192726,3.74605703354,1.17206478119,2.23569345474,2.41757106781,1.29378557205,1.28057575226,0.50627720356,0.689128935337,0.0558157078922,-0.29020985961
1870,-0.802942812443,-0.812275469303,-1.68473625183,1.16581177711,0.144843012094,-0.336897671223,-0.821613907814,0.331617981195,-0.875815153122,0.15904301405,0.0694122463465,1.92543065548
1398,-0.328968495131,-3.07786607742,0.706455886364,-2.58238458633,0.93110203743,0.863736212254,0.112477816641,0.00487249344587,-0.268849343061,0.199327170849,0.304751962423,-0.0480509474874
3312,-4.13191795349,-2.14654660225,0.631926238537,0.38339176774,-0.0145286917686,0.653270602226,0.277758896351,-0.150041937828,-0.0748502165079,0.290392965078,0.441193521023,-1.31653082371
891,-0.521707892418,-0.347474217415,0.19658896327,0.945377707481,0.708285093307,1.23301362991,-0.165356636047,0.25896909833,-0.192678511143,-0.279312700033,-0.0552098527551,0.0910271331668
4775,-0.689233541489,-0.547021448612,-1.72729051113,1.03683423996,0.843984723091,-0.152263104916,-1.16599321365,1.14749348164,-0.247444212437,-0.455524861813,-0.267004132271,0.294659882784
5111,-1.45558750629,-0.583177924156,-0.316920638084,0.530689775944,-0.224018633366,0.000233232596656,0.0119180623442,-3.28362512589,-0.734378933907,0.113283276558,-0.479315698147,-1.76850259304
5696,0.1752204597,-0.859499156475,0.568479418755,0.955356121063,0.595014035702,-0.564580380917,0.13065713644,0.461234927177,-0.395429372787,-0.0402198135853,0.321647107601,0.44873046875
5588,-0.265187650919,2.05615186691,-0.207072079182,0.653794109821,-0.198636189103,0.250254094601,0.93477588892,0.0441883616149,-0.534862697124,-0.305697590113,-0.94314455986,1.15104949474
6839,-0.786365568638,-0.466725349426,0.658129453659,1.47065520287,0.39784064889,0.0491858497262,0.611944079399,-0.510074436665,-0.550495505333,0.132304668427,0.513477563858,-0.735851109028
329,-0.359332740307,0.335379421711,1.39589560032,-0.994282901287,1.07537138462,-0.940649867058,0.364933729172,1.13551008701,0.296941637993,0.314197510481,0.552797138691,0.0524426922202
5058,0.769674420357,-0.437497198582,0.0111030768603,1.05234706402,-0.589894711971,-0.747187852859,-0.0759114995599,-0.156437307596,-0.90703189373,-0.889894962311,-0.632852077484,0.789240181446
998,-0.378161996603,0.297331750393,-0.0288383960724,0.80912733078,-0.153151124716,0.321791827679,-0.306551426649,0.881925582886,-1.02352881432,0.279253154993,-0.214901506901,0.492655098438
9134,-1.0023829937,-0.0862265080214,-0.59320640564,1.05375099182,-0.487773776054,-0.187941417098,-0.541480362415,-1.098118186,-0.435443937778,-0.113904371858,0.402346014977,-0.635883033276
6616,0.403880834579,-0.0823399275541,3.27596402168,0.250399202108,-0.578937888145,4.53087663651,-0.798549830914,0.336586803198,0.0174887925386,-0.849197506905,-0.583180725574,1.13528013229
5223,0.324971020222,0.687660753727,0.353119403124,-0.0606763958931,-0.284178972244,0.347454071045,0.726952016354,-0.362447440624,0.27993953228,0.102574750781,0.224296197295,-0.844629824162
4690,0.151205971837,1.4093067646,0.517356812954,-1.97994470596,0.337733983994,0.298204600811,0.0953384116292,-0.692326247692,-0.0409746542573,-0.0800221934915,-0.0257853344083,-0.0523331984878
958,-1.16928017139,0.254529386759,-0.290699899197,-0.144597381353,-1.39937543869,-1.05004405975,-0.698823928833,-0.24687731266,-1.07257390022,-0.670889616013,-0.481044203043,0.0552218705416
1616,0.39285376668,-0.238863289356,-1.28745758533,-2.9462928772,-1.14728486538,1.07666170597,-0.093830421567,-0.466783136129,-0.314479708672,-0.397680222988,-0.495322287083,1.64973855019
991,-0.329485595226,0.0,1.89474534988,-0.421113282442,-0.433696180582,0.0740979909897,-0.000148681880091,-0.991975963116,0.468576610088,0.203329563141,-2.61428618431,-2.29291009903
6347,-0.566284716129,0.144847869873,0.329305261374,0.169934362173,-0.1217642501,0.149170994759,-0.605182766914,-0.140353262424,-0.0329979136586,-0.646923065186,-0.447035372257,1.44066882133
