rid,CPC009_A375_6H:BRD-K05673000-236-10-5:10,CPC009_A549_6H:BRD-K05673000-236-10-5:10,CPC009_A549_24H:BRD-K05673000-236-10-5:10,CPC009_HA1E_6H:BRD-K05673000-236-10-5:10,CPC009_HCC515_6H:BRD-K05673000-236-10-5:10,CPC009_HEPG2_6H:BRD-K05673000-236-10-5:10,CPC009_HT29_6H:BRD-K05673000-236-10-5:10,CPC009_MCF7_6H:BRD-K05673000-236-10-5:10,CPC009_MCF7_24H:BRD-K05673000-236-10-5:10,CPC009_PC3_6H:BRD-K05673000-236-10-5:10,CPC009_PC3_24H:BRD-K05673000-236-10-5:10,CPC009_VCAP_6H:BRD-K05673000-236-10-5:10,CPC009_VCAP_24H:BRD-K05673000-236-10-5:10,CPD002_MCF7_24H:BRD-K05673000-323-08-5:10,CPD002_MCF7_6H:BRD-K05673000-323-08-5:10,CPD002_PC3_6H:BRD-K05673000-323-08-5:10,CPD002_PC3_24H:BRD-K05673000-323-08-5:10
695,-0.658180236816,-0.773179292679,0.160849988461,-0.0767570137978,-0.696385204792,-1.15676498413,2.4098110199,-0.73209887743,0.0577999949455,-0.484639763832,-0.0270611084998,-1.16840696335,-0.272030204535,0.0157161727548,0.159834831953,1.69224357605,-0.455618351698
10398,-1.24770319462,0.324454426765,-0.106550008059,-0.144089028239,-0.711785912514,-0.665816307068,-1.37799406052,2.27533602715,-1.1493499279,-0.582543075085,-0.475923210382,-0.476480662823,-2.19437146187,1.43574643135,1.59891581535,0.364380419254,0.785120606422
5708,-0.522959291935,-1.55953752995,0.970149993896,-0.677179574966,0.514820098877,1.11166322231,-0.988943755627,-0.807655692101,-0.981299996376,0.0591394528747,-3.79546976089,-0.633475720882,-2.43093442917,0.973038375378,-0.565370082855,-0.0641976520419,-0.879601716995
1213,0.674390912056,-0.314189732075,-0.115450024605,-0.0560218691826,-6.50663280487,-0.278736978769,0.167347282171,-0.701083481312,0.249249994755,-0.74019998312,-1.55056762695,0.409430265427,0.202015995979,-0.384987056255,-1.26982986927,-0.690246641636,-0.236210927367
226,-0.101397268474,0.919160246849,0.17650000751,-0.228168427944,-2.38981819153,0.280823409557,0.299080878496,-1.86533820629,-1.10954999924,0.601086199284,-0.210384726524,-0.251595795155,-0.262854099274,0.318959653378,-0.739531219006,-2.18792009354,0.445137888193
6777,-0.425866872072,0.102189004421,-0.321150004864,-0.592718243599,-0.239062905312,-0.307449549437,0.321337908506,-0.284803450108,0.102300003171,-0.410235136747,-0.0369181409478,0.0167897939682,0.478011846542,0.0634520500898,3.65691328049,0.678385853767,0.631669580936
2113,-1.06236898899,-1.16177797318,0.0648000091314,-0.718707025051,0.0189992189407,0.981550812721,-1.51953101158,0.0491589903831,-1.58440005779,-1.41736257076,-0.951488137245,-1.69315814972,-2.51803278923,1.09098923206,1.06124770641,0.793692827225,-0.416418135166
3329,0.174472078681,-0.177363544703,0.674899995327,-0.366131365299,-0.99372792244,1.29521334171,-0.570543885231,-1.30858099461,-1.10510003567,0.94084405899,0.953174650669,0.945783495903,0.647203505039,-0.152143388987,-0.336612045765,-7.30380630493,0.650691390038
1050,0.485561400652,0.424096733332,0.569350004196,0.0,1.03840017319,0.0681978538632,0.843872904778,-0.0364485085011,0.552700042725,-0.134467676282,0.579914331436,-0.188097298145,1.50572812557,0.56769824028,-1.39577233791,5.82053947449,0.676183521748
9491,-0.536201775074,0.339864969254,0.154150009155,0.296481311321,1.9392888546,-0.307310163975,-0.986728429794,1.12961053848,-0.129000008106,-1.14084291458,-0.511149168015,-0.1846550107,-0.275972783566,0.943053007126,0.899393737316,3.13958597183,-1.13006198406
22926,-0.388246119022,-0.253674387932,-0.183899998665,-0.273221671581,-1.49290382862,-1.0011485815,0.0380548164248,-1.70916473866,-1.28705000877,0.206054955721,-0.727127552032,-0.607930183411,-1.52205121517,-0.17828014493,0.509481310844,0.270049840212,0.538522362709
5899,-0.707936406136,0.0662765800953,0.702550053596,0.0127064138651,-0.0755233317614,0.546654343605,0.107336089015,-0.752939879894,0.785849988461,-0.616915822029,-0.379016578197,0.761376142502,1.79212248325,0.8195322752,0.283743262291,1.57104086876,-0.248348668218
5467,-0.92447578907,0.185070306063,-0.461649984121,-0.450721859932,0.705964207649,0.916037738323,-0.865596055984,-1.11840927601,-0.975149989128,-1.15632915497,-1.48785912991,-1.9100754261,-1.99486815929,1.55405044556,0.517688989639,-0.266419380903,0.25410336256
6774,2.90957283974,-0.610702037811,-0.752250015736,-0.10403829813,-1.96333217621,0.0267690420151,0.144299268723,-1.67465078831,-1.54764997959,-0.589107275009,0.0450974106789,-0.0228717904538,-0.722924888134,-0.988482356071,0.762897014618,-0.0923125073314,0.230778083205
1788,-1.23824751377,0.0868578702211,-0.243000000715,-0.898521125317,1.01114249229,0.985739290714,-1.71621692181,0.523932337761,-0.547349989414,-2.29672265053,-1.37689232826,-1.795976758,-0.7347214818,1.38382804394,0.936148047447,0.510986447334,-0.580315709114
5921,0.717932760715,-0.745077073574,0.0731000006199,-0.0306929498911,-1.10410141945,-0.854305207729,-0.0394354462624,-0.253167688847,0.236199989915,0.945891737938,0.92121309042,0.865679383278,0.366288542747,0.190676242113,3.62963628769,-0.602870464325,0.394146978855
5721,0.748170852661,0.00370524823666,0.234549999237,-0.0196665748954,0.536529302597,-0.204724490643,1.70224189758,1.28680610657,1.55609989166,0.992720663548,1.27187001705,0.00868254899979,0.907876551151,0.372859477997,-0.306045562029,-0.100378453732,0.393504440784
2263,-0.287613540888,1.20174360275,0.923750042915,-0.220344424248,1.61607575417,0.901555538177,0.143914371729,3.36431193352,0.83620005846,-0.645287036896,1.25135219097,-0.00275784730911,0.591796994209,0.788906753063,1.02437162399,1.00008010864,-0.790549516678
808,-0.485326111317,1.61426687241,0.181199997663,-0.734195113182,0.609786212444,-0.261070102453,0.100478321314,2.65332317352,0.136550009251,-0.533215343952,-1.1274574995,-0.00398288667202,-0.0843297243118,0.949967443943,0.839189946651,2.06518959999,-0.572170913219
30001,-0.246900752187,-0.0489993393421,0.609050035477,-1.23093557358,-0.823787689209,-0.401851534843,0.0303143262863,-0.761929750443,-1.17299997807,0.712545275688,0.403498530388,0.550843477249,1.24216997623,0.949828803539,-0.845982134342,-1.2029542923,0.231618046761
348,-0.779575407505,-2.16232180595,0.496699988842,-0.0946017801762,1.21075665951,-0.865186810493,-0.0571341216564,-0.407498270273,-0.462850034237,-1.47936820984,0.517807126045,-0.547392487526,0.180217429996,0.0211896039546,0.667956471443,0.767517983913,-0.440734237432
30849,-0.526824951172,-0.375808894634,0.0853499919176,0.255132734776,0.788089811802,-0.177669927478,0.229741439223,1.10506391525,-0.413549989462,1.10293078423,0.401361703873,0.241678088903,0.283495754004,0.205958768725,-0.850389003754,-0.7804915905,0.839302062988
1454,-0.54527258873,0.529053330421,0.60689997673,0.385576337576,-1.51042318344,-0.583853006363,-0.824253201485,-0.671216666698,-0.278250008821,-1.04573130608,-1.34060657024,-0.335089027882,-1.22083485126,1.20811700821,-0.198055416346,0.0142323076725,-0.479685425758
6500,-0.607417702675,-2.24657344818,-0.420899987221,0.812518239021,2.48160028458,0.260359197855,-0.180881395936,-1.30827569962,-1.07385003567,0.470626473427,0.135451152921,0.54748493433,-0.300893932581,-0.583917677402,-0.842291116714,-0.871324658394,0.527043700218
5627,0.391095727682,-1.34573125839,0.262399971485,0.822316646576,-1.32590317726,-1.24866890907,0.47800680995,1.15414488316,-0.638049960136,0.50427621603,0.766854763031,-0.26380828023,1.08251309395,-0.139181643724,2.28589940071,-0.676917314529,1.47525000572
5715,0.542971313,0.463633835316,-0.52294999361,0.753292858601,-0.934070110321,-0.590599238873,0.792648792267,-0.068323969841,0.958250045776,2.18952989578,0.394953161478,0.364117771387,1.70641160011,-0.124635115266,-1.92361557484,-1.27870380878,0.568330585957
4791,-0.662336826324,0.43763756752,-1.02474999428,-0.374183267355,2.4072368145,0.671254754066,-1.10641825199,1.13930583,-1.1944000721,-1.80945825577,-0.558496773243,-0.451798290014,-1.0649780035,-0.300968885422,5.57790613174,3.17285656929,-0.363948613405
56924,-0.689871311188,-0.0215864479542,-0.0677499994636,0.656696796417,0.42644533515,-1.57420802116,0.762268066406,-1.17436826229,0.227400004864,0.947163701057,0.305203050375,0.134089902043,1.25504696369,0.577669143677,0.383179187775,-1.00549149513,0.566556513309
2690,0.338187068701,0.456164002419,-0.727100014687,1.06670832634,0.0801402032375,1.51881718636,-0.0200801491737,1.62605917454,0.463950008154,-0.344020724297,0.604047596455,1.49000656605,0.324209392071,-0.616435825825,-0.49398624897,3.05763030052,0.134347140789
1019,-0.165478035808,0.693163573742,-0.209150016308,0.617880105972,-0.828888297081,0.828218698502,-0.192361146212,-1.65092885494,-0.0708000063896,0.312667906284,0.5198533535,0.0508973896503,0.452680855989,-4.80473423004,-1.13838791847,-1.4075782299,0.579801380634
51422,-0.149685710669,0.0267652720213,0.398699998856,-0.229402840137,0.116204343736,-0.775539219379,0.844923734665,0.27677950263,0.927250027657,1.40551400185,0.870372474194,0.918373048306,1.54528331757,-0.53651535511,0.559344649315,2.18283367157,0.129726499319
5788,-1.12551951408,-0.0576502084732,-0.28180000186,-0.318450599909,-0.164024487138,1.71469509602,-1.29376006126,2.54708242416,-0.464500010014,-1.41743683815,-1.41489398479,-1.1373244524,-1.55530631542,1.12135326862,0.260144501925,0.700686216354,-0.669563055038
6709,0.783570945263,-0.229877248406,0.130649983883,-1.96072554588,-0.0869708061218,-0.00274464744143,-0.564783453941,-1.27764630318,-0.24145001173,0.204642355442,0.447368443012,0.795591294765,0.382990837097,0.0353589318693,-0.55335855484,-0.832631349564,0.737024247646
1277,0.0485845431685,0.482505559921,0.659299969673,-0.428963720798,-0.0492406487465,0.223443895578,0.499643087387,-1.27743697166,0.454550027847,0.411352902651,1.06007933617,0.343706279993,1.09102773666,0.134164303541,-0.279682129622,5.65497112274,1.3065867424
993,0.100700348616,0.43604388833,0.686450004578,0.75420498848,-0.467959672213,-0.990844666958,0.13244920969,0.0853263884783,1.40934991837,1.15529406071,0.552142620087,0.165580332279,0.922425985336,0.0687471628189,0.0321647971869,-1.01611959934,0.785990595818
7157,0.805874288082,0.438434243202,0.428200006485,-0.468007653952,-1.72893249989,-0.70556718111,-0.237310558558,-1.5306429863,-1.07000005245,-0.672246098518,-0.0033175162971,-0.189716786146,0.213226616383,0.189712777734,-0.840954244137,-0.15289992094,0.837734460831
1958,-1.26681518555,-0.095962792635,0.00369999930263,-0.835934519768,-0.435133337975,-0.381587803364,-0.067340105772,1.23571658134,-0.695100009441,1.55361664295,-0.0983488112688,-0.363419860601,-0.822368502617,0.386666715145,4.20148515701,-1.41523349285,-0.192070186138
4582,-0.91808784008,-1.9693479538,-0.668099999428,-0.555614948273,-1.80051326752,-0.539320588112,-0.718354523182,-2.39265632629,0.506799995899,-0.992161750793,0.124045215547,-1.30784726143,-0.508954465389,-0.304642915726,-0.236732006073,3.679448843,0.514341771603
9212,-0.960977971554,-0.204507723451,0.888949990273,-0.375255793333,0.22601608932,0.522253394127,-0.514628887177,-0.552083849907,-1.59559988976,-1.59313797951,-1.48158240318,-3.29024386406,-4.24210357666,0.744860231876,1.95927166939,1.05823397636,-0.0885497927666
8440,0.153758496046,0.660190761089,-0.765049993992,1.02405691147,0.103086598217,-0.412086367607,0.634645283222,-0.0509765148163,-0.21439999342,-0.365137428045,0.537988126278,1.72411489487,0.537533342838,-1.15573906898,1.39780473709,-0.292454451323,-1.82749831676
6790,-0.0834875553846,-0.156605809927,-0.206799983978,0.732494056225,-0.418363273144,-0.0822266787291,0.278426527977,-0.329660922289,-0.0972499996424,0.713945031166,0.172057002783,-0.497918307781,-0.403896987438,1.05787575245,-0.493404507637,-1.05096948147,0.619679570198
8851,-0.63925498724,-1.71006023884,-0.425099998713,-0.356260120869,0.578934252262,-0.190279901028,-0.700735926628,1.14771151543,-0.277399986982,-0.538387060165,-0.0154739245772,0.339484781027,0.103986144066,-0.750812232494,0.715943813324,0.407163143158,1.6437305212
2534,0.192901223898,-0.796813726425,-0.718599975109,-0.650391101837,0.994112849236,-1.81269943714,-1.09615385532,1.98891639709,0.308200001717,0.174430936575,0.248246103525,-0.36305975914,0.40647405386,0.569001495838,0.888423800468,-0.668661057949,-1.2958766222
4893,-0.229379594326,-0.433481216431,0.944750010967,-0.251023441553,1.08674621582,0.464254528284,-1.25416743755,-1.11649358273,-0.621599972248,-0.507120251656,0.218292534351,1.37742543221,0.502085566521,-0.666721343994,-0.681710541248,1.55618214607,-0.806788027287
665,-1.01775968075,0.351283192635,-0.671599984169,0.350698947906,-0.215196743608,-0.729786813259,0.695191264153,1.5059838295,-0.856949985027,1.05136525631,0.144253745675,-0.433432459831,-0.333647072315,-0.572835564613,0.20866368711,-0.721682071686,0.0637189522386
4313,-0.687500834465,0.238454699516,-0.194150000811,-0.388471096754,0.339365035295,0.841887116432,0.465061426163,2.02525091171,-0.862050056458,-1.00770163536,-1.63891768456,-1.23621094227,-0.0772712230682,0.972822368145,1.36496818066,0.494465827942,-0.676990866661
1022,0.716903209686,-0.436855792999,-0.473250001669,-0.225394338369,1.46077179909,-0.476168632507,0.627915263176,0.148226886988,0.612900018692,0.513256430626,0.707909226418,0.139356255531,0.412090718746,0.646341085434,0.403347611427,0.0667449831963,-0.262058496475
5880,-0.163869604468,-0.250250130892,1.22350001335,-0.934853553772,-0.283881008625,-0.00671961903572,-0.410940080881,1.56662392616,-0.48685002327,0.276204109192,-0.452465295792,0.161975234747,-0.0938471853733,0.0990082025528,0.0271004140377,-0.913313508034,0.276830404997
3162,-0.137794658542,-1.19499349594,1.09669995308,0.0857803747058,-0.993434548378,-0.203078061342,0.419825404882,1.42875480652,-0.597849965096,1.10014247894,-1.03513562679,-0.617142081261,2.58854866028,0.0023073554039,0.167127534747,0.100906729698,0.696502327919
1282,-0.776559710503,-0.974890589714,-0.123500004411,0.132763803005,-1.37836134434,1.12572693825,-0.817898690701,2.1565413475,-0.209950000048,-2.64714193344,-1.21401143074,-1.39339148998,-1.80607461929,1.68873739243,1.67993974686,1.01039218903,-2.7535610199
3383,0.843752741814,0.479207575321,-0.236499994993,-0.685818195343,0.322737514973,-0.804051101208,-0.502315998077,-0.216404289007,-0.0058000087738,-1.1722433567,-0.802044153214,0.135155171156,-0.273050010204,-0.692484080791,0.0265601575375,-0.382645249367,-0.94172257185
727,-0.672065675259,-0.208449810743,-0.0452999994159,-0.527608573437,-0.434323132038,-1.145642519,-1.05387997627,0.300674080849,-0.540750026703,0.235835254192,-0.474089026451,-0.243475839496,-0.264431536198,1.47226595879,1.45523095131,2.16334366798,-0.514382302761
4792,-0.230748280883,0.831612944603,0.84525001049,0.0825334712863,-0.915787935257,-0.414417922497,0.109150022268,-1.47195625305,-0.822499990463,0.904736816883,0.0633540600538,0.913970708847,0.771305084229,0.730193316936,-0.724313795567,-1.1692481041,-0.124346591532
