rid,DOS002_VCAP_6H:BRD-K05677905-001-01-9:5.03,DOS002_VCAP_24H:BRD-K05677905-001-01-9:5.03,DOS032_A549_24H:BRD-K05677905-001-01-9:5.03,DOS032_HT29_24H:BRD-K05677905-001-01-9:5.03,DOS032_MCF7_24H:BRD-K05677905-001-01-9:5.03,DOS032_PC3_24H:BRD-K05677905-001-01-9:5.03,DOSBIO001_A375_24H:BRD-K05677905:10.0611,DOSBIO001_A549_24H:BRD-K05677905:10.0611,DOSBIO001_HT29_24H:BRD-K05677905:10.0611,DOSBIO001_MCF7_24H:BRD-K05677905:10.0611,DOSBIO001_PC3_24H:BRD-K05677905:10.0611,DOSBIO001_NEU_24H:BRD-K05677905:10.0611,DOSBIO001_NPC_24H:BRD-K05677905:10.0611
5720,-1.03970003128,1.13659286499,-0.0547000020742,-0.266999959946,-0.243246674538,-0.516000032425,0.196150004864,0.463905781507,-0.89717900753,-0.261976093054,0.0391871035099,0.680099964142,0.424360156059
466,0.117100000381,-0.953149676323,-0.158450007439,0.411799997091,0.564231932163,0.265450000763,-2.16810011864,0.45952168107,0.387588560581,0.453581392765,-0.0139799006283,-0.994899988174,1.32989192009
6009,-0.932150006294,-1.13194835186,-0.23425000906,0.0489999949932,-0.0668548047543,0.618950009346,-0.166550010443,0.88561463356,0.197563275695,0.580217599869,0.346664309502,-1.65090000629,-0.443600088358
2309,1.03320002556,1.28299939632,-0.765550017357,-0.0563000142574,-0.367748439312,0.280950009823,-0.802199959755,-0.510536134243,0.305297642946,-1.09111237526,-0.197310954332,-4.05679988861,-0.510168731213
387,-0.172349989414,0.0056246817112,2.26180005074,-0.630750000477,-0.359089016914,-0.912800014019,1.27960002422,-0.513866007328,1.8065829277,1.41787409782,0.193213090301,-0.311499983072,-0.568018317223
3553,0.335000038147,-0.196139961481,-0.532649993896,1.10954999924,0.0955100208521,-1.12265002728,1.07439994812,0.0879022702575,0.849612236023,-0.0551766529679,-0.251426279545,1.53779995441,-0.0212514251471
427,0.265949994326,-0.470971882343,-0.131250023842,1.0204000473,0.813024640083,-0.290099978447,-1.21695005894,-0.518040835857,-0.428572565317,0.0408606231213,1.15477740765,0.661400020123,-0.819287121296
5898,-0.033499956131,1.13280260563,0.461350023746,-0.244950011373,0.942993700504,0.496550023556,-4.17269992828,-0.99704349041,0.759506881237,-0.983479738235,-0.0856359675527,2.20700001717,-0.973964095116
23365,0.0964999943972,-0.250258266926,5.90154981613,-1.15670001507,-1.56446242332,-0.55505001545,1.18270003796,-0.00706981867552,0.23193231225,0.452628195286,1.2589006424,0.446199983358,-0.0251707434654
6657,-0.223199993372,0.00299406051636,-0.768450021744,1.12744998932,-0.150323837996,0.701499998569,-1.66479992867,-0.0563816577196,-1.18183708191,-0.579958200455,0.412541031837,-1.47804999352,-1.16674613953
5054,0.503350019455,-0.227906569839,0.726850032806,0.749549984932,-0.262320667505,-0.550650000572,4.39960002899,-0.484960585833,1.77856981754,0.637571632862,-0.0113377049565,-1.41795003414,0.6321439147
3108,0.0873499959707,0.729333937168,0.687399983406,-0.714950025082,-6.15594005585,-0.876399993896,0.898499965668,-0.476488947868,3.71878480911,1.237154603,1.37942349911,0.168249994516,0.378321170807
1950,-0.292999982834,0.238932430744,-0.0643000006676,1.33819997311,0.782336294651,0.0190999954939,-1.11259996891,-0.658100306988,-1.71137499809,-0.196670889854,-0.424656331539,0.255800008774,-0.827769577503
351,0.0,0.244531050324,-0.373800009489,1.05040001869,-0.332845121622,0.757950007915,-1.63094997406,-0.709645152092,-1.15614247322,-0.638565540314,-0.211521536112,-3.4756500721,-0.206313475966
4846,-0.00959999859333,-1.42600035667,-5.56489992142,-0.125549986959,-1.08474087715,0.389349997044,-1.16390001774,0.608667969704,-0.300157725811,-1.00775980949,0.0629308521748,1.64059996605,-1.11781549454
1452,0.846400022507,-0.220547258854,-1.7920999527,-0.843150019646,0.151605829597,-0.881150007248,-0.0782500207424,0.367949843407,0.704303264618,-0.491555392742,0.226424753666,-0.50159996748,-1.01584136486
4776,-0.230549991131,0.434432506561,0.184500008821,1.12999999523,0.173272207379,0.0850500166416,1.15190005302,0.143893241882,0.0583347901702,1.03389525414,1.13579273224,2.30870008469,-0.346712291241
6908,-0.773400008678,-0.444494277239,-1.07899999619,-1.21175003052,-0.398976862431,0.0951000452042,0.565149962902,0.776127934456,-0.485024750233,0.418556272984,-0.732683181763,-3.3803999424,0.141429930925
672,-0.0924999713898,1.0890455246,-2.98620009422,1.02360010147,-0.100414991379,-0.891800045967,0.988250017166,-0.495544612408,1.65701889992,-0.62209969759,-1.10721540451,0.604950010777,-0.175633639097
5710,-0.13615000248,0.826131939888,0.203599989414,-1.17604994774,-0.858562231064,0.409200012684,0.585199952126,0.167328372598,0.28794798255,0.398198515177,0.00615893304348,-2.55379986763,0.384690344334
2115,0.11394995451,-0.610038757324,-0.130500018597,1.41849994659,-0.365935921669,-0.497400015593,-1.02590000629,-0.412622481585,0.131445348263,-0.997354388237,0.563226401806,-0.154299974442,-1.08905696869
