rid,PCLB002_A375_24H:BRD-K68488863:10,PCLB002_A375_24H:BRD-K68488863:1.11,PCLB002_A375_24H:BRD-K68488863:0.37,PCLB002_A375_24H:BRD-K68488863:0.12,PCLB002_A375_24H:BRD-K68488863:0.04,PCLB002_A375_24H:BRD-K68488863:3.33,PCLB002_A549_24H:BRD-K68488863:10,PCLB002_A549_24H:BRD-K68488863:3.33,PCLB002_A549_24H:BRD-K68488863:1.11,PCLB002_A549_24H:BRD-K68488863:0.37,PCLB002_A549_24H:BRD-K68488863:0.12,PCLB002_A549_24H:BRD-K68488863:0.04,PCLB002_HA1E_24H:BRD-K68488863:3.33,PCLB002_HA1E_24H:BRD-K68488863:1.11,PCLB002_HA1E_24H:BRD-K68488863:0.37,PCLB002_HA1E_24H:BRD-K68488863:0.12,PCLB002_HA1E_24H:BRD-K68488863:0.04,PCLB002_HCC515_24H:BRD-K68488863:10,PCLB002_HCC515_24H:BRD-K68488863:3.33,PCLB002_HCC515_24H:BRD-K68488863:1.11,PCLB002_HCC515_24H:BRD-K68488863:0.37,PCLB002_HCC515_24H:BRD-K68488863:0.12,PCLB002_HCC515_24H:BRD-K68488863:0.04,PCLB002_HEPG2_24H:BRD-K68488863:10,PCLB002_HEPG2_24H:BRD-K68488863:3.33,PCLB002_HEPG2_24H:BRD-K68488863:1.11,PCLB002_HEPG2_24H:BRD-K68488863:0.37,PCLB002_HEPG2_24H:BRD-K68488863:0.12,PCLB002_HEPG2_24H:BRD-K68488863:0.04,PCLB002_HT29_24H:BRD-K68488863:10,PCLB002_HT29_24H:BRD-K68488863:3.33,PCLB002_HT29_24H:BRD-K68488863:1.11,PCLB002_HT29_24H:BRD-K68488863:0.37,PCLB002_HT29_24H:BRD-K68488863:0.12,PCLB002_HT29_24H:BRD-K68488863:0.04,PCLB002_MCF7_24H:BRD-K68488863:10,PCLB002_MCF7_24H:BRD-K68488863:3.33,PCLB002_MCF7_24H:BRD-K68488863:1.11,PCLB002_MCF7_24H:BRD-K68488863:0.37,PCLB002_MCF7_24H:BRD-K68488863:0.12,PCLB002_MCF7_24H:BRD-K68488863:0.04,PCLB002_PC3_24H:BRD-K68488863:10,PCLB002_PC3_24H:BRD-K68488863:3.33,PCLB002_PC3_24H:BRD-K68488863:1.11,PCLB002_PC3_24H:BRD-K68488863:0.37,PCLB002_PC3_24H:BRD-K68488863:0.12,PCLB002_PC3_24H:BRD-K68488863:0.04
5054,-0.157976180315,-0.439039081335,0.482912123203,0.089972525835,0.78806835413,-1.29560005665,-1.00309467316,0.686040937901,-0.810330271721,-0.0902944430709,-0.464357495308,0.183963060379,-1.05920767784,-1.32333981991,0.294095724821,-0.355335205793,-0.115258798003,-1.667979002,0.183163613081,-0.0940018892288,-0.115566708148,-1.72419691086,-0.960224866867,-0.837542176247,-0.520469903946,0.522170484066,-0.0495485588908,-0.429138123989,-0.764461278915,-0.288450211287,1.66173481941,0.475814193487,-0.31335285306,0.665533363819,0.690352201462,-0.771849870682,0.314971089363,-0.214377477765,0.395008444786,-0.511550188065,-0.217444807291,-1.84750127792,-0.549258232117,0.689856410027,-0.358884513378,-0.236614108086,1.21316707134
3108,1.39685773849,-0.23501098156,0.26009875536,0.751615405083,-0.201373368502,0.017049998045,2.45724344254,-0.0545427650213,-0.170435786247,-0.491485059261,0.184400081635,0.569589078426,1.71518039703,0.339221388102,-0.14023822546,0.0693266242743,1.25561642647,2.37852144241,0.296732574701,0.6953971982,0.0160651355982,-0.137365043163,0.239572495222,0.588043808937,0.498719424009,0.393109679222,-0.0326081365347,-0.561418533325,0.0304336473346,2.26992750168,0.766900599003,0.837241888046,-1.0154030323,0.406599998474,0.63037610054,3.03746604919,2.4498500824,-0.543687283993,-0.741663336754,-0.44156897068,1.35635566711,2.12225055695,0.855907976627,0.762193799019,-0.16288408637,0.11636531353,1.60722851753
1950,0.0465505123138,-0.0490413755178,-0.260543346405,-0.314591020346,0.489026367664,-0.0571500062943,-0.999152123928,-0.0146370977163,-0.410169303417,-0.525355935097,0.169377118349,-0.395768493414,1.17134964466,1.2266626358,-0.365872681141,1.16760754585,2.23661708832,1.65922093391,1.2986972332,0.522238016129,0.185787349939,-0.386541724205,1.11428141594,1.5165489912,0.604746162891,0.247745379806,-0.375955790281,-0.100391238928,-0.000722460448742,-0.371392786503,-0.798680186272,-0.111890882254,2.48532748222,0.113233342767,-0.771107316017,-0.256846100092,-0.647993326187,-0.768332123756,1.03280973434,-0.976875782013,-0.592966794968,0.882704734802,0.343179821968,-0.215020447969,0.69558686018,-0.0651306286454,0.326084136963
351,0.111605167389,0.213262200356,0.00449112057686,-0.234045192599,-0.363964796066,-0.0987500026822,0.70979309082,2.9546995163,-0.0638319253922,0.424464821815,0.297981232405,-0.348706036806,-1.29351973534,0.693432331085,0.647027254105,-0.113423712552,0.370409071445,0.088485121727,-0.285815149546,-0.305488944054,0.704712152481,-0.649082183838,-0.224970966578,2.56300878525,0.180811673403,0.882855176926,-0.133993193507,-0.352500736713,-0.89867246151,0.446698397398,0.869240820408,0.0438789278269,-1.60503220558,0.823933303356,0.278355419636,0.476768553257,-0.289918124676,0.743206620216,0.986512243748,-0.112852081656,-0.495233118534,0.19072702527,-0.724706888199,0.24912711978,-0.492363095284,-0.942971110344,0.361844182014
4846,-0.821203112602,0.718629598618,0.341132998466,0.0562332570553,0.314193844795,0.481449991465,0.535248339176,-0.0493729412556,0.555336236954,-0.0373601168394,0.490477442741,-0.0843340158463,1.46275901794,0.904148936272,-0.135440826416,-0.359532237053,0.0683556646109,5.80159807205,0.828805923462,-0.512127757072,-0.320061981678,-0.407808542252,-1.25238466263,1.32795083523,1.37784290314,2.95010828972,0.749023079872,0.0961085259914,-0.195428013802,-0.362427294254,-0.864312052727,-0.51554620266,0.218284592032,-0.910266637802,-0.0138723738492,0.137006729841,0.30433511734,-0.258970052004,0.978885054588,-0.120749652386,0.146104976535,2.20966720581,0.262470662594,0.216286674142,-0.716414868832,0.698806107044,0.484357595444
1452,-0.405602455139,-0.0813131704926,0.127883508801,0.409817039967,0.0122836530209,-0.186250001192,0.712403178215,0.868419229984,0.342078030109,0.0323191359639,0.0734610259533,-0.642559349537,-0.181144148111,1.31290054321,0.459259986877,1.05575013161,0.841778159142,0.265158683062,0.299289315939,0.351991534233,0.725925326347,1.30446124077,0.616662085056,0.844976425171,1.09404683113,-0.124711304903,0.41871124506,0.314274817705,0.660506844521,-0.0656952261925,1.72087693214,0.575397729874,1.16294705868,1.61226677895,0.519723474979,1.20071136951,0.782139122486,0.423255324364,-0.15790168941,0.753007531166,0.948623657227,1.99064934254,0.53025662899,-0.0774424672127,-0.298107504845,0.271126270294,1.29134142399
4776,2.23911738396,0.0337237715721,-0.572290182114,0.492107987404,1.11040067673,0.368600010872,0.728715538979,1.07169008255,-0.944272577763,-0.556312561035,-0.0273553915322,1.28922557831,1.7753521204,-0.117177829146,-0.291138142347,-0.507845103741,1.2176527977,2.4566180706,1.44954812527,0.153521180153,-0.556966304779,-0.00976929068565,0.252671688795,0.839702963829,-0.453200936317,-0.0245568603277,-0.400524646044,-0.622905611992,0.395734429359,2.42564988136,-1.41102147102,0.0387365669012,-1.47543656826,0.353933334351,-0.0713154226542,0.219663918018,0.24060715735,-0.101682543755,0.712014555931,-0.170511230826,-0.149511903524,0.717659950256,0.185074627399,0.226849257946,0.499352902174,0.506875872612,0.303225040436
6908,-1.7093886137,-0.51018345356,-0.38314768672,0.00159329175949,-2.15929412842,-1.34745001793,-0.66623467207,-1.57554900646,-0.442853748798,-1.01291024685,0.690817058086,1.60885870457,-0.794161200523,0.548204779625,1.05874443054,0.287169873714,-0.24414229393,-0.78768903017,-1.30080032349,-0.234447270632,-0.798510432243,-0.229692980647,-0.84716963768,-1.35483360291,-1.52033650875,-0.413328170776,-0.695113658905,0.141398340464,-0.476931869984,0.430087983608,-0.663880109787,0.271733134985,4.1909532547,-0.315700024366,-0.0247742235661,-1.09283649921,-1.35355806351,-0.0152110271156,-0.932293891907,-0.0239967368543,-1.88453376293,-0.366477310658,-0.436564475298,-0.560943365097,-1.24448156357,-0.386455953121,0.474723041058
672,-7.54744815826,0.28651714325,-0.390915632248,0.881823718548,-0.432259917259,-2.16610002518,-6.3562169075,-2.82965826988,-0.191053301096,-0.192049235106,-0.133232757449,-0.904846191406,1.45065450668,-1.00874316692,0.236028909683,0.476223886013,0.294015824795,-2.12411022186,-0.0613950937986,0.119484253228,-0.665245950222,0.16532574594,-0.987687706947,-5.28811264038,-3.15447664261,0.111152209342,-1.01033473015,-0.283639222383,-3.18470239639,-4.68494796753,-0.516350984573,1.18985974789,1.10334777832,0.825333356857,-0.989568114281,-6.84889125824,-3.29429793358,-1.14538121223,-0.576718211174,-0.645039379597,-4.20239591599,-4.24952888489,-1.29124426842,-0.602529287338,-0.176818221807,0.278733670712,-1.34305810928
5710,-0.00475872308016,-0.25100710988,0.0531471371651,0.252434939146,-0.311805546284,0.0850500166416,0.0153811424971,0.325032651424,0.0478533655405,-0.305817753077,0.0581067055464,-0.887695908546,0.535230278969,0.470328092575,0.455464482307,-1.05196678638,-0.698348283768,-0.0881435275078,-0.304466426373,-0.716360211372,-0.981564700603,0.0660458952188,0.389240533113,0.632297575474,0.77571618557,-0.269024819136,-0.0380365252495,0.632698297501,0.514357447624,0.557686448097,0.0525430850685,-0.662072658539,-1.20721411705,-0.885533332825,0.311359941959,0.213710665703,0.93220436573,-0.00800713896751,-0.213114842772,0.347745716572,0.0512124300003,-1.64633703232,-0.0396641939878,-2.50511741638,-0.319844156504,-0.230495333672,-0.590084671974
2115,0.701926112175,0.435020327568,0.435685098171,1.06553304195,0.0957243740559,-0.5570499897,1.28820991516,-0.123422503471,-0.504787683487,-1.34260165691,-0.146014928818,-0.20344889164,2.4028134346,1.47848939896,0.215552732348,-0.109500080347,0.488324165344,1.63474190235,0.0336421281099,0.310288310051,0.135565012693,0.0673525184393,-0.642971634865,0.890448927879,-0.160876691341,-0.717303216457,-0.799143373966,-0.367275118828,1.35532271862,0.145473048091,0.185698628426,0.171974092722,-0.363529115915,0.462100058794,-0.0960908532143,0.701164960861,0.784571409225,-1.26476466656,0.389073938131,-0.328023821115,0.121003627777,3.68365192413,0.485045492649,-0.335519462824,0.0730089321733,0.477924823761,1.34038376808
7015,0.410563349724,0.223878800869,-0.50746178627,0.0890159904957,-0.52406090498,0.131750017405,1.51192653179,-0.825743615627,-0.603850066662,-0.0300843119621,0.782180726528,-0.402376592159,1.62448823452,-0.375717759132,-0.234682485461,-0.599884152412,0.791838109493,3.69363093376,0.390247881413,-0.191219463944,-0.125316396356,3.53514862061,-0.0198067724705,-3.15803384781,-2.21985721588,-1.06236481667,-0.284245073795,-0.652042686939,-3.15707421303,-0.242217943072,-0.934742867947,0.662245571613,1.99454391003,1.21656668186,0.630662322044,-1.19764876366,0.284695059061,-0.746987044811,-0.337316930294,-1.14117181301,-0.547841668129,0.0391538143158,-0.241930916905,-0.0647948607802,0.402568161488,1.35000014305,0.157641753554
8726,4.02882814407,0.273037523031,0.14568901062,0.334054410458,0.852471351624,1.08809995651,-2.70286417007,0.241805464029,-0.00814087688923,0.00142182409763,0.997714817524,0.0821035057306,0.560568392277,-0.584233641624,0.762819349766,1.0927491188,-0.519249200821,0.00329089909792,-0.47469073534,-0.047648280859,-0.284616500139,-0.227288603783,-1.49857950211,-1.47798371315,0.00556515157223,-0.153727173805,3.79834198952,-0.689470350742,0.545260667801,-2.22543859482,-2.7929649353,-1.93914854527,-1.22242844105,-0.726500093937,0.0307449996471,-0.72638219595,0.125222951174,-0.46932643652,0.0496453791857,-1.58605384827,0.758684515953,-0.453545659781,0.485720455647,0.650802493095,1.2785243988,0.745610713959,-0.0871042609215
2185,1.83575892448,0.395066440105,-0.557217776775,-0.897059559822,1.162733078,0.127750009298,0.901357412338,0.426408886909,-0.0660542994738,-0.590432167053,-0.231533169746,-0.274248421192,1.94230389595,-0.311041712761,0.464367866516,-0.387459397316,0.670030355453,1.40750098228,0.504615366459,-0.176616162062,-0.250732421875,-0.297174185514,0.474406063557,0.86970615387,0.571042001247,-0.130348235369,0.517977118492,-0.579077601433,0.5417573452,-0.229163363576,-0.929247260094,-1.00959563255,-0.694056987762,-0.184966683388,-0.283530771732,1.09343421459,0.913053572178,0.456446379423,0.844626545906,-0.520391583443,0.592292129993,1.69300937653,0.993312239647,1.24907684326,-0.0887820124626,0.768546521664,0.759552717209
3315,0.0936362296343,-0.43999928236,-0.395872950554,0.481872707605,-0.522221744061,-0.125650003552,0.473514139652,-0.134175881743,-0.260191261768,0.0789879858494,0.14871314168,-0.000875681638718,-0.35337755084,-0.874579012394,0.673286318779,0.41398191452,0.227008730173,0.880219042301,0.0292246192694,-0.394089281559,-0.0153563022614,0.291238874197,-0.12174937129,0.345962405205,0.653539419174,-0.253409653902,-0.598531842232,0.71411460638,0.557198762894,1.32104516029,1.29222738743,0.210974469781,0.716031193733,0.427866697311,0.109626546502,0.786792337894,0.533092737198,-0.173791393638,0.452598720789,-0.612912356853,0.438885003328,-0.0522932261229,0.287836819887,-0.129597127438,0.461258947849,0.0269576758146,-0.602169632912
5289,2.53873109818,0.163616120815,-0.00232389569283,0.101976931095,1.70476341248,0.525600016117,2.35470581055,-1.60644257069,0.0726063549519,-0.486562401056,0.323961794376,1.18551397324,-0.202268570662,0.523692250252,-0.867826581001,0.016108840704,-0.313358306885,1.33376193047,0.0940246582031,-0.222914755344,-0.824384331703,-0.431658416986,0.294206559658,1.963098526,0.151627063751,-0.481621593237,-0.366769760847,-0.0809450596571,0.974079370499,1.32782280445,0.160198092461,0.549577474594,-1.60083723068,-2.93870019913,0.316802859306,-2.24480104446,0.430789262056,-0.00858975294977,-0.256831794977,-3.26305627823,0.383201301098,2.04928278923,0.289662688971,-0.482114553452,-0.206563904881,0.569117367268,0.897948741913
868,4.80583429337,0.324547499418,-0.332242041826,0.816411375999,1.70350921154,1.53839993477,-0.402822554111,0.864617466927,1.12495696545,-0.0308508276939,0.0892886519432,0.888284087181,0.99680775404,0.188604056835,0.929506182671,-0.545438349247,0.341248214245,3.82816195488,0.802825331688,-0.00905954837799,0.841132879257,0.142925024033,0.518295049667,1.65212202072,1.0458855629,1.03343033791,0.268767356873,0.095596447587,2.4945909977,3.322275877,2.9242773056,2.92950677872,-0.0984997525811,-0.256000041962,0.045491039753,-1.57071447372,-1.35784566402,0.096542775631,0.757184147835,-0.800764560699,-2.29897618294,2.39491462708,-0.021783515811,-0.415085107088,-0.795373439789,3.70009684563,3.48558068275
1677,2.59430742264,0.240879192948,-0.212841615081,-0.38531678915,1.42738413811,0.976549983025,0.379072368145,-0.784924864769,-0.445323169231,-0.431781023741,0.743271708488,-0.716356992722,1.04119217396,0.379420548677,-0.723751068115,-1.78628063202,0.531504869461,-0.592669844627,-0.181619182229,-0.213690251112,0.178056284785,-0.40487369895,0.385509133339,0.642282783985,-0.162258654833,-0.262778043747,-0.266033679247,-0.390526592731,-0.518974423409,-0.959733843803,-0.387493252754,-0.24723623693,-0.443938404322,0.252066642046,-1.34633922577,-1.5247232914,0.0478498339653,-0.850631356239,0.530756473541,-0.172507986426,0.0145070701838,-1.56721949577,-1.48379039764,-0.271589249372,0.0969660878181,0.628269076347,-0.493609815836
7043,1.73486161232,-0.239902421832,-0.668615460396,-0.809789061546,1.97541999817,0.335249990225,3.728058815,1.13133609295,-1.036637187,-1.05192160606,-0.460228294134,-0.335821688175,1.50002062321,0.410006582737,0.478796601295,-0.696768283844,1.35889101028,0.874114990234,-0.581339120865,-1.30425918102,-0.908776283264,0.0276188831776,-0.371268302202,1.30709505081,-0.162826016545,-0.312637478113,-0.431500345469,-0.403608322144,0.578224420547,0.475757986307,0.138180762529,-0.567338705063,-0.516398251057,0.306233346462,-0.493989229202,0.757281303406,1.61188650131,0.268646836281,-0.0900676995516,0.69743514061,1.30274999142,1.32442772388,0.716617703438,-1.12995433807,-0.792330741882,0.776877522469,1.18918299675
5613,2.23451042175,0.377396076918,0.292820990086,0.350329756737,1.09755265713,0.686900019646,1.41611230373,-0.123433277011,0.90842294693,-0.223304271698,-0.17421361804,0.0951809883118,0.732447385788,4.62893819809,1.35970783234,-0.640587329865,-0.225650936365,-0.217157885432,0.525211572647,0.378372520208,-0.107805527747,3.06304574013,0.518054187298,1.27198648453,0.461373269558,-0.454030841589,-0.00738912820816,0.136953622103,0.196647137403,0.228042602539,-0.471692204475,0.205943271518,1.34842789173,0.97570002079,-0.192634060979,-0.236342102289,0.739885449409,1.93017184734,1.62140512466,-0.323532909155,-0.262325286865,0.31233432889,0.805070698261,0.398203849792,-0.265927314758,0.281711220741,-0.644549131393
595,-1.22799503803,-0.587682723999,-0.477731108665,-0.106350645423,1.89598834515,-0.828799962997,-0.807379066944,-0.0392392575741,0.701389908791,-0.30141851306,-0.0276810452342,0.0326174087822,0.320291370153,0.484585285187,-0.0391014367342,-0.473064929247,-0.121239185333,-5.20412826538,-0.130824565887,-0.225897014141,0.544616222382,0.637194395065,0.113013371825,-2.95283269882,-0.307207465172,-0.185967296362,-0.604436516762,0.0666150152683,-2.06872868538,-2.63175964355,-0.134082078934,-0.277175873518,1.96685612202,0.842199981213,0.499204814434,-0.023165345192,0.14863409102,0.671285748482,-0.562138855457,0.772282600403,-0.950093746185,0.760049581528,-1.07766294479,-0.212206453085,-0.900698423386,0.811157822609,-0.328264653683
4793,-0.769403219223,-0.0275473892689,-0.188419952989,-0.211250677705,-0.752211093903,-1.22224998474,-1.28324890137,0.52489566803,0.532264232635,-0.264750927687,-0.1391672194,0.942542791367,0.0995217263699,-0.193655669689,0.476081311703,0.610043525696,0.458354920149,1.08616673946,0.119222730398,-0.986285448074,0.266502976418,-0.491056263447,-0.213780522346,3.64877700806,0.957341194153,-0.561649024487,-0.16818189621,0.326997458935,0.351976513863,0.109020024538,-1.07456994057,0.261535584927,-1.05485618114,0.573500037193,-0.609649181366,-0.976082623005,-0.268825560808,-1.28889656067,-0.769530296326,0.137014329433,0.329032123089,-0.0305423736572,0.135972291231,0.641403675079,-0.514689326286,-0.238512665033,-0.0292516946793
